id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
2378,R2378,3156,61,19,120,23
2379,R2379,2907,275,27,67,16
2380,R2380,2612,347,11,108,15
2381,R2381,3407,193,4,810,201
2382,R2382,3226,73,23,424,84
2383,R2383,2198,346,31,67,26
2384,R2384,2998,110,20,201,26
2385,R2385,3168,288,5,319,23
2386,R2386,2913,162,22,175,74
2387,R2387,3116,86,3,342,35
2388,R2388,3206,210,8,242,1
2389,R2389,3198,102,12,30,8
2390,R2390,3281,342,13,42,5
2391,R2391,3272,46,19,350,38
2392,R2392,2962,122,9,60,-1
2393,R2393,2699,176,16,42,9
2394,R2394,3080,21,14,677,164
2395,R2395,2643,246,6,30,-3
2396,R2396,3370,10,13,124,35
2397,R2397,1980,357,39,120,90
2398,R2398,2996,130,11,30,3
2399,R2399,2755,144,8,242,35
2400,R2400,2701,164,4,0,0
2401,R2401,3035,19,9,127,10
2402,R2402,2201,339,19,42,11
2403,R2403,3041,317,9,342,42
2404,R2404,2859,25,12,30,2
2405,R2405,2557,70,5,402,27
2406,R2406,3376,315,12,836,126
2407,R2407,2574,163,13,120,-3
2408,R2408,3083,355,5,323,13
2409,R2409,2129,47,20,255,18
2410,R2410,3137,130,8,497,63
2411,R2411,3013,353,15,598,118
2412,R2412,2563,112,5,418,21
2413,R2413,2849,299,39,698,478
2414,R2414,2714,217,24,300,106
2415,R2415,2283,126,14,192,36
2416,R2416,2991,72,11,67,2
2417,R2417,2825,80,7,0,0
2418,R2418,3438,245,12,816,123
2419,R2419,2948,126,11,216,34
2420,R2420,2858,15,12,127,20
2421,R2421,3211,356,14,335,116
2422,R2422,2838,26,22,339,60
2423,R2423,3151,135,19,942,91
2424,R2424,3109,237,11,162,33
2425,R2425,3036,183,18,212,42
2426,R2426,3078,1,12,90,12
2427,R2427,2511,3,15,0,0
2428,R2428,3051,13,25,779,182
2429,R2429,2835,45,16,30,7
2430,R2430,3251,29,2,30,0
2431,R2431,2881,27,13,42,1
2432,R2432,3212,119,8,30,-7
2433,R2433,2772,88,9,0,0
2434,R2434,2828,85,18,402,118
2435,R2435,2941,76,14,67,18
2436,R2436,2896,98,13,577,178
2437,R2437,3018,159,14,85,16
2438,R2438,3250,1,17,484,51
2439,R2439,2682,36,25,42,20
2440,R2440,3270,217,17,361,37
2441,R2441,2773,321,25,162,78
2442,R2442,3025,250,18,488,71
2443,R2443,2999,289,20,283,49
2444,R2444,3359,100,11,674,120
2445,R2445,3230,199,9,509,62
2446,R2446,2936,249,15,382,30
2447,R2447,3161,351,6,295,-24
2448,R2448,3271,117,25,485,-50
2449,R2449,3113,288,13,218,73
2450,R2450,2701,38,13,30,5
2451,R2451,2736,30,7,485,37
2452,R2452,3061,315,13,451,-59
2453,R2453,2191,276,27,170,69
2454,R2454,2259,342,15,108,31
2455,R2455,2773,77,5,30,-4
2456,R2456,2848,77,23,342,176
2457,R2457,2978,68,19,127,11
2458,R2458,3077,281,6,577,45
2459,R2459,2975,0,9,175,10
2460,R2460,2975,270,2,301,23
2461,R2461,2371,274,24,350,46
2462,R2462,2811,287,14,30,3
2463,R2463,3410,336,16,510,188
2464,R2464,2932,167,9,256,1
2465,R2465,2936,140,8,313,30
2466,R2466,2722,356,25,42,15
2467,R2467,2605,11,5,30,-4
2468,R2468,3461,102,23,30,8
2469,R2469,3101,175,12,301,1
2470,R2470,3061,219,6,85,5
2471,R2471,3187,36,7,524,18
2472,R2472,3120,159,12,426,43
2473,R2473,3355,23,8,0,0
2474,R2474,2706,52,13,162,38
2475,R2475,2822,23,17,0,0
2476,R2476,3014,132,11,127,12
2477,R2477,2942,87,5,607,33
2478,R2478,3052,112,13,170,17
2479,R2479,2884,55,8,212,36
2480,R2480,2688,306,2,210,10
2481,R2481,2726,58,3,630,109
2482,R2482,3210,344,14,685,169
2483,R2483,2942,104,6,255,59
2484,R2484,2988,141,7,295,28
2485,R2485,2954,173,15,680,122
2486,R2486,3044,146,11,703,118
2487,R2487,3109,52,16,339,36
2488,R2488,3308,126,22,323,16
2489,R2489,2621,52,6,0,0
2490,R2490,3224,39,12,30,5
2491,R2491,2647,57,13,150,38
2492,R2492,2972,144,12,85,23
2493,R2493,2695,5,11,153,30
2494,R2494,2997,327,15,30,5
2495,R2495,2610,319,4,228,82
2496,R2496,3276,161,12,552,115
2497,R2497,2431,118,22,170,71
2498,R2498,3051,134,14,85,20
2499,R2499,2921,127,10,390,69
2500,R2500,2967,108,13,150,9
2501,R2501,3146,103,12,256,4
2502,R2502,2826,353,20,277,25
2503,R2503,2814,27,11,30,0
2504,R2504,3300,74,3,277,76
2505,R2505,3092,217,22,927,264
2506,R2506,2676,271,20,30,9
2507,R2507,3175,126,8,212,43
2508,R2508,3023,146,15,30,-1
2509,R2509,2829,102,16,323,56
2510,R2510,2506,252,19,210,73
2511,R2511,2919,34,5,30,0
2512,R2512,2296,27,20,283,170
2513,R2513,3197,0,4,192,-17
2514,R2514,2439,124,24,134,45
2515,R2515,2890,6,7,0,0
2516,R2516,3090,162,5,124,0
2517,R2517,3015,180,14,201,20
2518,R2518,2495,230,32,120,30
2519,R2519,2684,203,17,162,35
2520,R2520,2916,67,8,210,-9
2521,R2521,3448,123,20,120,0
2522,R2522,3331,357,17,433,157
2523,R2523,3168,320,28,228,7
2524,R2524,2844,51,6,30,-9
2525,R2525,2691,1,14,60,11
2526,R2526,2075,327,28,391,11
2527,R2527,3192,62,17,607,110
2528,R2528,3145,276,12,150,18
2529,R2529,2963,53,12,755,210
2530,R2530,3337,213,28,534,214
2531,R2531,3212,330,13,350,71
2532,R2532,3230,335,10,218,32
2533,R2533,2710,315,0,90,14
2534,R2534,3240,186,10,553,66
2535,R2535,3264,291,7,513,36
2536,R2536,2867,180,3,85,0
2537,R2537,2229,34,18,395,106
2538,R2538,2876,32,12,433,170
2539,R2539,3206,48,13,510,88
2540,R2540,2890,322,24,67,36
2541,R2541,2845,5,17,497,32
2542,R2542,3048,131,20,240,11
2543,R2543,2504,273,9,60,11
2544,R2544,3028,141,13,95,17
2545,R2545,3246,177,5,426,16
2546,R2546,2955,100,20,216,41
2547,R2547,2978,117,11,150,23
2548,R2548,2969,309,19,300,43
2549,R2549,2764,89,29,180,-93
2550,R2550,3007,98,15,458,262
2551,R2551,2644,103,10,391,10
2552,R2552,2992,322,10,382,27
2553,R2553,3039,128,8,90,-5
2554,R2554,3122,114,15,330,147
2555,R2555,3250,104,10,95,7
2556,R2556,2564,74,27,85,7
2557,R2557,3191,306,9,30,3
2558,R2558,3124,149,11,552,65
2559,R2559,3015,29,17,870,196
2560,R2560,3034,351,10,577,16
2561,R2561,2833,65,18,242,45
2562,R2562,3024,11,7,283,49
2563,R2563,3233,8,20,962,216
2564,R2564,2674,117,11,90,-11
2565,R2565,3005,229,18,371,79
2566,R2566,3237,339,12,335,73
2567,R2567,3366,193,13,30,8
2568,R2568,3253,39,38,175,172
2569,R2569,3119,70,12,212,6
2570,R2570,2794,212,28,67,23
2571,R2571,2692,114,9,134,-14
2572,R2572,2366,354,18,192,57
2573,R2573,2945,105,17,210,48
2574,R2574,2806,104,8,30,2
2575,R2575,2205,104,10,60,8
2576,R2576,3070,312,13,285,54
2577,R2577,3423,190,13,481,94
2578,R2578,2952,259,12,524,59
2579,R2579,3122,335,9,242,22
2580,R2580,2978,336,13,525,219
2581,R2581,2945,25,9,319,147
2582,R2582,3239,324,6,540,40
2583,R2583,3227,343,16,757,151
2584,R2584,3210,293,2,277,-13
2585,R2585,3102,97,17,162,6
2586,R2586,2502,43,8,127,15
2587,R2587,2926,117,4,212,-6
2588,R2588,2975,155,15,120,0
2589,R2589,2252,268,16,342,157
2590,R2590,2691,108,13,134,-5
2591,R2591,2947,108,15,190,62
2592,R2592,3050,310,7,361,28
2593,R2593,3201,180,29,451,-31
2594,R2594,3288,239,24,446,141
2595,R2595,2694,53,10,342,35
2596,R2596,2962,83,10,324,45
2597,R2597,3029,347,14,60,6
2598,R2598,2913,105,11,350,88
2599,R2599,3084,301,8,90,19
2600,R2600,3106,170,19,607,81
2601,R2601,2825,42,15,30,1
2602,R2602,3006,80,11,42,4
2603,R2603,2392,170,16,470,49
2604,R2604,3287,139,16,30,-1
2605,R2605,3115,328,19,497,78
2606,R2606,3323,303,7,591,42
2607,R2607,3201,255,21,518,135
2608,R2608,2486,71,12,0,0
2609,R2609,3018,8,21,466,-41
2610,R2610,2901,30,20,497,190
2611,R2611,2403,116,13,0,0
2612,R2612,3223,210,15,285,32
2613,R2613,3123,25,13,655,10
2614,R2614,3025,0,7,95,18
2615,R2615,3212,18,7,309,31
2616,R2616,3029,125,10,391,64
2617,R2617,2886,204,14,90,-32
2618,R2618,2772,9,10,30,0
2619,R2619,3030,34,19,234,34
2620,R2620,2848,37,2,680,22
2621,R2621,3021,66,16,150,10
2622,R2622,2883,101,5,0,0
2623,R2623,2962,0,14,85,10
2624,R2624,2847,194,33,30,8
2625,R2625,3141,0,7,120,6
2626,R2626,2613,98,16,108,10
2627,R2627,3234,101,4,120,13
2628,R2628,2945,126,13,120,32
2629,R2629,2816,262,13,395,84
2630,R2630,3004,240,12,711,104
2631,R2631,3135,250,12,150,20
2632,R2632,2450,313,12,450,144
2633,R2633,2718,42,16,277,78
2634,R2634,3309,326,19,721,81
2635,R2635,3019,198,5,300,-15
2636,R2636,3135,156,9,30,5
2637,R2637,2320,292,32,85,18
2638,R2638,2698,333,3,30,6
2639,R2639,3057,131,17,108,26
2640,R2640,3117,25,27,192,21
2641,R2641,2524,81,9,300,43
2642,R2642,2802,46,17,60,20
2643,R2643,2779,31,10,566,45
2644,R2644,3013,161,14,134,26
2645,R2645,3239,260,19,150,32
2646,R2646,3016,87,12,242,45
2647,R2647,3310,212,4,524,96
2648,R2648,3048,5,23,437,-20
2649,R2649,2438,110,15,30,-4
2650,R2650,2917,137,36,256,172
2651,R2651,3307,356,3,134,12
2652,R2652,3022,336,14,42,6
2653,R2653,2336,359,15,240,80
2654,R2654,3160,333,4,127,-18
2655,R2655,3022,69,21,120,34
2656,R2656,3410,231,26,767,287
2657,R2657,3189,340,5,242,-8
2658,R2658,2271,23,12,0,0
2659,R2659,3155,291,9,297,48
2660,R2660,2897,182,24,127,58
2661,R2661,2264,147,14,30,2
2662,R2662,3088,307,7,633,3
2663,R2663,3222,310,18,190,9
2664,R2664,3198,346,22,85,21
2665,R2665,3115,248,10,85,8
2666,R2666,2935,325,8,331,79
2667,R2667,3254,62,39,417,141
2668,R2668,2976,29,5,124,22
2669,R2669,2404,340,18,335,222
2670,R2670,3425,309,14,300,79
2671,R2671,3339,307,22,875,62
2672,R2672,2719,120,7,0,0
2673,R2673,2504,141,15,108,-5
2674,R2674,2549,12,19,376,135
2675,R2675,3053,183,12,175,-16
2676,R2676,2807,97,12,300,34
2677,R2677,3139,14,4,765,58
2678,R2678,3148,148,9,85,12
2679,R2679,2911,107,11,85,18
2680,R2680,3011,132,15,95,-11
2681,R2681,3275,63,5,0,0
2682,R2682,3057,97,4,474,23
2683,R2683,2250,271,23,162,160
2684,R2684,2337,12,23,242,141
2685,R2685,3360,0,23,696,157
2686,R2686,3027,135,10,270,55
2687,R2687,2565,279,23,30,15
2688,R2688,3012,284,11,488,55
2689,R2689,3105,29,21,573,12
2690,R2690,2949,156,19,255,46
2691,R2691,3070,288,2,660,73
2692,R2692,2969,55,17,339,34
2693,R2693,3109,97,11,350,30
2694,R2694,2560,241,8,600,90
2695,R2695,3018,76,4,108,5
2696,R2696,3028,345,5,255,5
2697,R2697,3064,103,13,30,5
2698,R2698,2791,97,10,67,10
2699,R2699,2943,83,4,30,3
2700,R2700,2121,60,34,108,39
2701,R2701,2666,148,14,90,-6
2702,R2702,2472,79,22,30,14
2703,R2703,3182,56,10,127,10
2704,R2704,3026,67,7,150,3
2705,R2705,2717,149,14,0,0
2706,R2706,2988,61,6,134,25
2707,R2707,3116,80,12,67,3
2708,R2708,3351,336,11,591,156
2709,R2709,3034,135,18,190,59
2710,R2710,3314,79,8,420,80
2711,R2711,2742,297,29,295,168
2712,R2712,3163,54,10,446,18
2713,R2713,3289,297,12,591,161
2714,R2714,2622,172,32,240,22
2715,R2715,3159,168,12,170,25
2716,R2716,3311,97,17,573,130
2717,R2717,2883,329,11,218,1
2718,R2718,2648,342,10,180,56
2719,R2719,3227,303,10,713,9
2720,R2720,3360,322,29,342,130
2721,R2721,2781,83,6,272,25
2722,R2722,3133,349,8,543,52
2723,R2723,2921,108,19,30,-6
2724,R2724,2985,84,11,350,3
2725,R2725,2960,5,15,570,71
2726,R2726,2984,123,13,85,-5
2727,R2727,3038,12,8,108,9
2728,R2728,3041,222,26,600,332
2729,R2729,2813,8,2,0,0
2730,R2730,2754,45,22,295,60
2731,R2731,3097,61,5,67,3
2732,R2732,3103,161,35,480,122
2733,R2733,2661,207,32,30,-9
2734,R2734,2883,268,16,212,2
2735,R2735,3140,337,8,285,65
2736,R2736,3200,66,10,0,0
2737,R2737,2235,355,15,30,1
2738,R2738,3186,231,6,400,66
2739,R2739,2837,61,10,134,4
2740,R2740,2645,335,30,30,19
2741,R2741,2678,35,14,324,83
2742,R2742,3221,285,16,543,46
2743,R2743,3130,88,7,454,49
2744,R2744,3007,59,11,134,28
2745,R2745,2681,107,13,162,28
2746,R2746,3115,312,7,382,-31
2747,R2747,2953,66,8,0,0
2748,R2748,2762,36,2,212,7
2749,R2749,3222,181,10,335,29
2750,R2750,3211,63,3,30,-1
2751,R2751,3381,311,9,390,43
2752,R2752,2744,105,10,60,2
2753,R2753,2609,45,5,190,47
2754,R2754,2954,141,12,85,2
2755,R2755,2343,334,25,67,32
2756,R2756,2836,8,12,277,55
2757,R2757,2856,180,11,0,0
2758,R2758,3050,235,11,469,52
2759,R2759,3218,350,12,457,27
2760,R2760,3279,124,11,30,7
2761,R2761,2872,50,12,270,-4
2762,R2762,2845,160,13,319,47
2763,R2763,3027,320,17,124,19
2764,R2764,3110,351,8,558,320
2765,R2765,3185,45,1,150,7
2766,R2766,3398,202,5,382,49
2767,R2767,2769,353,14,90,17
2768,R2768,2844,125,6,390,60
2769,R2769,3103,346,7,454,18
2770,R2770,3245,67,12,361,32
2771,R2771,2511,317,34,150,97
2772,R2772,3285,245,13,30,10
2773,R2773,2354,273,20,42,14
2774,R2774,3063,90,8,295,35
2775,R2775,2874,62,11,417,54
2776,R2776,3044,69,14,446,0
2777,R2777,3269,52,14,212,45
2778,R2778,3180,84,14,481,109
2779,R2779,3146,47,9,0,0
2780,R2780,3189,112,5,404,14
2781,R2781,2868,145,15,124,9
2782,R2782,3220,30,21,451,144
2783,R2783,3049,131,5,67,3
2784,R2784,3037,333,11,268,69
2785,R2785,3029,79,7,190,11
2786,R2786,3113,103,12,268,38
2787,R2787,2998,231,10,713,102
2788,R2788,2913,257,8,182,17
2789,R2789,3105,55,26,283,43
2790,R2790,2690,123,17,90,0
2791,R2791,2906,44,14,90,6
2792,R2792,2843,13,11,212,13
2793,R2793,2719,94,8,242,7
2794,R2794,3115,182,11,60,6
2795,R2795,3092,145,26,295,102
2796,R2796,3201,63,7,234,12
2797,R2797,3024,317,11,295,70
2798,R2798,3084,254,8,735,262
2799,R2799,2166,81,29,30,18
2800,R2800,2991,250,8,768,95
2801,R2801,2788,31,1,277,17
2802,R2802,3393,15,14,551,154
2803,R2803,2916,131,15,127,23
2804,R2804,3180,61,6,216,-4
2805,R2805,2807,92,25,330,158
2806,R2806,2889,28,14,108,8
2807,R2807,3067,31,10,268,10
2808,R2808,2350,72,10,67,6
2809,R2809,2791,284,12,190,-5
2810,R2810,3080,24,17,659,167
2811,R2811,2570,83,13,67,5
2812,R2812,3177,137,8,268,37
2813,R2813,3130,301,20,120,41
2814,R2814,2599,142,21,270,61
2815,R2815,3041,354,21,153,25
2816,R2816,3201,175,5,42,2
2817,R2817,2822,357,15,150,3
2818,R2818,2914,345,29,212,71
2819,R2819,2837,293,16,85,12
2820,R2820,2873,20,10,30,6
2821,R2821,3258,73,7,360,-20
2822,R2822,3180,61,17,268,35
2823,R2823,3218,186,19,390,73
2824,R2824,2685,23,5,495,88
2825,R2825,2719,55,17,295,-2
2826,R2826,2368,7,17,182,41
2827,R2827,3203,51,6,255,0
2828,R2828,3147,127,16,212,69
2829,R2829,2743,72,19,433,65
2830,R2830,3153,76,19,150,-4
2831,R2831,2993,337,2,108,4
2832,R2832,2893,349,10,30,5
2833,R2833,2736,93,28,255,113
2834,R2834,3215,147,27,108,31
2835,R2835,3224,81,6,190,3
2836,R2836,2925,219,26,150,-12
2837,R2837,2585,192,23,60,-3
2838,R2838,2812,75,32,247,154
2839,R2839,3152,23,18,277,40
2840,R2840,2958,337,18,90,18
2841,R2841,3054,260,20,765,241
2842,R2842,3078,357,12,95,12
2843,R2843,3357,342,19,543,154
2844,R2844,2952,62,4,268,33
2845,R2845,3302,74,24,755,112
2846,R2846,2693,255,13,90,19
2847,R2847,2989,76,16,180,48
2848,R2848,3154,171,12,108,21
2849,R2849,2989,81,27,162,39
2850,R2850,2781,37,7,470,38
2851,R2851,2629,147,19,108,11
2852,R2852,3154,62,4,30,3
2853,R2853,2947,90,6,150,2
2854,R2854,2329,137,31,42,23
2855,R2855,3228,285,11,408,45
2856,R2856,3147,96,59,216,-6
2857,R2857,3033,310,16,376,73
2858,R2858,2985,311,25,366,135
2859,R2859,2498,179,10,124,9
2860,R2860,3283,119,23,361,125
2861,R2861,2986,111,30,150,-38
2862,R2862,3074,10,5,242,19
2863,R2863,3087,72,6,60,-4
2864,R2864,3124,87,26,242,62
2865,R2865,2744,174,32,90,0
2866,R2866,2956,16,12,42,2
2867,R2867,3027,65,13,210,36
2868,R2868,3393,355,14,646,54
2869,R2869,2789,74,10,495,72
2870,R2870,3279,167,9,541,188
2871,R2871,2652,208,21,60,12
2872,R2872,3098,177,4,480,-19
2873,R2873,3234,61,20,570,47
2874,R2874,2752,3,16,120,20
2875,R2875,2983,117,16,335,88
2876,R2876,3242,35,20,376,59
2877,R2877,3385,73,15,558,94
2878,R2878,2338,268,11,30,-2
2879,R2879,3111,215,11,384,-7
2880,R2880,2973,267,4,330,106
2881,R2881,3367,206,9,201,32
2882,R2882,3373,207,2,467,148
2883,R2883,2945,350,14,170,0
2884,R2884,2292,107,28,90,44
2885,R2885,2753,56,14,30,-1
2886,R2886,3093,102,13,175,50
2887,R2887,3086,5,15,684,167
2888,R2888,3144,25,13,571,127
2889,R2889,2439,111,22,124,29
2890,R2890,3052,111,21,228,60
2891,R2891,3193,167,12,402,77
2892,R2892,2508,229,33,60,27
2893,R2893,2659,159,17,30,2
2894,R2894,2567,21,9,0,0
2895,R2895,3208,159,17,67,20
2896,R2896,2426,38,18,30,13
2897,R2897,2900,311,22,162,56
2898,R2898,3048,98,2,175,16
2899,R2899,2952,75,5,60,3
2900,R2900,2940,148,14,30,4
2901,R2901,2994,141,13,234,54
2902,R2902,3122,153,32,466,141
2903,R2903,3138,266,16,234,55
2904,R2904,2314,61,17,162,51
2905,R2905,3207,2,12,309,64
2906,R2906,3011,343,16,201,-10
2907,R2907,3200,6,12,30,5
2908,R2908,2827,202,15,150,27
2909,R2909,2922,352,14,350,16
2910,R2910,2703,21,21,301,99
2911,R2911,3109,96,20,42,7
2912,R2912,2598,124,17,395,162
2913,R2913,2079,102,35,67,35
2914,R2914,2831,293,38,379,182
2915,R2915,3110,59,12,150,7
2916,R2916,3400,125,14,900,190
2917,R2917,2808,120,22,127,33
2918,R2918,2810,347,17,30,4
2919,R2919,3285,301,7,150,20
2920,R2920,2736,117,14,30,6
2921,R2921,3240,288,12,162,12
2922,R2922,3084,343,16,192,44
2923,R2923,3347,186,13,361,79
2924,R2924,3139,26,40,450,143
2925,R2925,2732,173,11,60,0
2926,R2926,3056,1,11,242,39
2927,R2927,3239,298,10,391,57
2928,R2928,2157,13,33,180,135
2929,R2929,2915,86,7,190,0
2930,R2930,2903,246,10,0,0
2931,R2931,3181,316,18,150,3
2932,R2932,2880,192,26,120,37
2933,R2933,3039,309,10,228,71
2934,R2934,3047,20,19,384,95
2935,R2935,3417,191,10,997,68
2936,R2936,2951,94,7,0,0
2937,R2937,3008,226,15,757,92
2938,R2938,2996,140,20,216,76
2939,R2939,2617,134,14,153,17
2940,R2940,3016,331,10,300,64
2941,R2941,2962,110,15,618,166
2942,R2942,3477,193,12,774,141
2943,R2943,3229,38,13,426,86
2944,R2944,3284,171,14,85,-15
2945,R2945,2795,126,11,210,-6
2946,R2946,2277,336,22,90,33
2947,R2947,3044,59,13,0,0
2948,R2948,3080,354,9,153,24
2949,R2949,2884,71,14,30,-3
2950,R2950,2806,190,15,391,169
2951,R2951,2681,110,7,418,69
2952,R2952,3205,294,10,95,22
2953,R2953,2999,167,14,297,32
2954,R2954,3097,158,11,446,67
2955,R2955,3260,151,29,684,270
2956,R2956,2798,9,19,170,50
2957,R2957,2846,13,13,323,69
2958,R2958,3110,278,19,524,-28
2959,R2959,3146,24,6,750,-12
2960,R2960,2965,68,27,182,15
2961,R2961,3018,190,5,285,23
2962,R2962,2856,73,15,90,82
2963,R2963,3010,81,10,742,214
2964,R2964,3005,284,2,0,0
2965,R2965,2896,25,4,30,0
2966,R2966,3060,109,10,458,26
2967,R2967,3158,152,23,1110,110
2968,R2968,2933,129,9,90,6
2969,R2969,3031,198,5,799,66
2970,R2970,2729,12,10,258,44
2971,R2971,2710,278,2,180,3
2972,R2972,2682,333,9,0,0
2973,R2973,3266,200,14,430,133
2974,R2974,3015,315,3,510,100
2975,R2975,3353,146,10,361,153
2976,R2976,2577,89,23,272,57
2977,R2977,3048,77,11,0,0
2978,R2978,3196,193,22,216,34
2979,R2979,2906,345,11,67,11
2980,R2980,3150,135,13,547,214
2981,R2981,3074,171,15,390,114
2982,R2982,3303,286,7,30,2
2983,R2983,2884,101,14,108,-4
2984,R2984,2562,76,4,350,16
2985,R2985,2742,168,19,30,8
2986,R2986,3213,249,16,642,147
2987,R2987,2073,13,26,60,21
2988,R2988,3088,297,20,642,277
2989,R2989,3162,161,21,531,105
2990,R2990,2755,197,11,60,7
2991,R2991,3372,327,10,553,33
2992,R2992,2843,345,29,258,84
2993,R2993,2944,111,9,376,27
2994,R2994,3326,352,14,488,87
2995,R2995,3010,197,10,297,-46
2996,R2996,3009,14,15,256,1
2997,R2997,3034,252,2,454,124
2998,R2998,2711,193,24,421,-24
2999,R2999,3118,116,7,330,39
3000,R3000,3027,52,14,390,39
3001,R3001,3113,20,11,247,9
3002,R3002,3073,139,23,162,58
3003,R3003,3220,47,8,573,144
3004,R3004,2988,357,10,283,39
3005,R3005,2641,41,5,67,5
3006,R3006,2275,295,34,218,27
3007,R3007,2994,40,7,134,7
3008,R3008,2999,334,13,42,-3
3009,R3009,2757,295,24,180,81
3010,R3010,2696,93,23,90,60
3011,R3011,2782,26,8,331,30
3012,R3012,2953,80,19,42,8
3013,R3013,3062,101,9,0,0
3014,R3014,3121,51,3,295,41
3015,R3015,3122,302,34,162,37
3016,R3016,2985,320,36,319,172
3017,R3017,3443,58,11,824,164
3018,R3018,2658,72,18,421,23
3019,R3019,2891,99,12,30,3
3020,R3020,3239,207,5,350,31
3021,R3021,2768,325,11,67,23
3022,R3022,3101,69,11,150,5
3023,R3023,3007,57,17,283,22
3024,R3024,2653,196,10,430,125
3025,R3025,3521,72,17,180,28
3026,R3026,2906,76,23,180,29
3027,R3027,2788,240,34,376,143
3028,R3028,2937,32,14,190,55
3029,R3029,2937,73,19,150,44
3030,R3030,2543,225,2,42,0
3031,R3031,3048,61,2,361,28
3032,R3032,2916,107,11,60,7
3033,R3033,2997,125,18,330,53
3034,R3034,3176,347,13,395,39
3035,R3035,2975,177,12,537,-23
3036,R3036,2472,135,11,124,29
3037,R3037,2880,333,10,577,23
3038,R3038,2943,352,2,95,6
3039,R3039,2630,59,15,124,13
3040,R3040,3195,78,36,509,138
3041,R3041,3198,302,22,685,141
3042,R3042,2623,93,12,335,65
3043,R3043,2414,344,17,495,172
3044,R3044,2858,66,6,450,60
3045,R3045,3237,76,16,175,23
3046,R3046,2977,15,5,0,0
3047,R3047,3212,242,4,664,97
3048,R3048,2898,50,13,270,-29
3049,R3049,3219,49,13,0,0
3050,R3050,3332,279,9,182,31
3051,R3051,2957,51,9,433,7
3052,R3052,3163,175,13,192,12
3053,R3053,3256,94,19,404,74
3054,R3054,3101,353,13,42,8
3055,R3055,3259,99,5,0,0
3056,R3056,3263,135,3,228,29
3057,R3057,3275,0,9,335,64
3058,R3058,2890,123,14,85,16
3059,R3059,2928,62,15,192,41
3060,R3060,2534,149,1,190,-1
3061,R3061,3245,113,21,212,47
3062,R3062,3102,20,15,258,8
3063,R3063,3357,303,13,793,219
3064,R3064,3006,242,20,467,60
3065,R3065,2941,10,12,60,10
3066,R3066,2673,37,12,30,9
3067,R3067,3215,337,15,67,8
3068,R3068,2921,45,9,424,36
3069,R3069,3180,351,14,421,126
3070,R3070,2588,37,10,350,43
3071,R3071,3040,311,9,256,39
3072,R3072,3391,204,11,655,185
3073,R3073,3071,336,35,335,183
3074,R3074,3065,197,6,42,4
3075,R3075,3094,5,22,900,335
3076,R3076,3018,156,14,30,-1
3077,R3077,2855,220,24,240,35
3078,R3078,3086,146,7,180,-6
3079,R3079,2747,11,14,120,12
3080,R3080,3143,11,20,932,95
3081,R3081,3070,328,14,510,36
3082,R3082,2975,329,13,713,0
3083,R3083,2745,245,18,258,115
3084,R3084,3021,135,10,150,13
3085,R3085,3282,180,1,437,39
3086,R3086,2481,123,26,120,49
3087,R3087,2796,311,9,201,9
3088,R3088,3007,297,3,162,0
3089,R3089,2951,214,21,127,43
3090,R3090,2952,19,17,691,168
3091,R3091,2820,88,27,212,148
3092,R3092,2964,298,14,120,25
3093,R3093,2597,116,24,150,46
3094,R3094,2562,250,24,467,66
3095,R3095,2644,151,15,85,22
3096,R3096,2702,42,12,90,4
3097,R3097,3285,212,10,362,94
3098,R3098,2988,174,6,180,9
3099,R3099,3200,342,16,644,159
3100,R3100,2975,351,20,216,65
3101,R3101,3035,25,16,417,2
3102,R3102,2808,324,16,175,-4
3103,R3103,2454,347,8,390,84
3104,R3104,3096,217,5,342,-24
3105,R3105,2881,349,9,60,4
3106,R3106,2719,44,14,0,0
3107,R3107,3024,92,12,297,75
3108,R3108,3374,328,12,774,82
3109,R3109,3142,64,12,210,-26
3110,R3110,2456,316,26,175,64
3111,R3111,2816,215,4,212,25
3112,R3112,2326,21,20,212,34
3113,R3113,2925,146,17,190,44
3114,R3114,3014,247,10,277,6
3115,R3115,2856,273,18,430,210
3116,R3116,3084,66,9,67,4
3117,R3117,3259,96,9,553,111
3118,R3118,3103,151,19,247,88
3119,R3119,2923,315,12,30,5
3120,R3120,3386,58,18,685,104
3121,R3121,3277,292,27,891,189
3122,R3122,3075,35,10,60,4
3123,R3123,2879,355,17,0,0
3124,R3124,3354,77,6,402,32
3125,R3125,2641,79,21,391,97
3126,R3126,3119,182,21,1022,101
3127,R3127,3086,90,15,510,17
3128,R3128,3034,26,8,0,0
3129,R3129,3007,278,18,324,31
3130,R3130,2991,44,14,799,96
3131,R3131,3018,277,9,660,151
3132,R3132,3412,6,23,42,20
3133,R3133,2886,111,23,60,19
3134,R3134,2847,86,17,509,96
3135,R3135,2981,47,12,212,41
3136,R3136,3230,303,18,361,65
3137,R3137,3179,2,7,0,0
3138,R3138,3040,248,15,361,69
3139,R3139,2649,310,7,30,3
3140,R3140,3702,7,13,1008,293
3141,R3141,2634,295,10,0,0
3142,R3142,3078,76,9,85,2
3143,R3143,2836,60,9,792,10
3144,R3144,2906,149,4,95,23
3145,R3145,2862,315,17,366,113
3146,R3146,2682,1,14,108,27
3147,R3147,2047,29,26,30,16
