id,label,Elevation,Aspect
2512,R2512,2634,130
2513,R2513,2881,39
2514,R2514,3419,42
2515,R2515,2605,10
2516,R2516,2467,115
2517,R2517,3222,120
2518,R2518,2840,13
2519,R2519,3338,162
2520,R2520,2121,304
2521,R2521,2589,33
2522,R2522,3404,95
2523,R2523,2876,131
2524,R2524,3363,147
2525,R2525,2981,349
2526,R2526,2958,135
2527,R2527,3175,186
2528,R2528,3174,215
2529,R2529,3190,62
2530,R2530,3170,64
2531,R2531,2540,11
2532,R2532,3126,124
2533,R2533,2078,317
2534,R2534,2274,294
2535,R2535,3095,348
2536,R2536,2667,252
2537,R2537,2952,255
2538,R2538,2948,248
2539,R2539,3176,286
2540,R2540,2781,186
2541,R2541,3070,94
2542,R2542,3097,264
2543,R2543,3064,105
2544,R2544,2997,33
2545,R2545,2649,342
2546,R2546,3015,151
2547,R2547,2743,82
2548,R2548,3214,94
2549,R2549,2599,185
2550,R2550,2945,277
2551,R2551,3439,21
2552,R2552,2699,51
2553,R2553,2575,207
2554,R2554,2707,63
2555,R2555,3167,13
2556,R2556,2799,121
2557,R2557,2872,159
2558,R2558,3123,311
2559,R2559,3423,104
2560,R2560,2251,350
2561,R2561,2769,345
2562,R2562,2758,29
2563,R2563,3305,262
2564,R2564,3185,18
2565,R2565,2941,40
2566,R2566,2977,22
2567,R2567,3324,50
2568,R2568,3118,129
2569,R2569,2999,148
2570,R2570,3275,321
2571,R2571,2707,47
2572,R2572,3372,283
2573,R2573,2542,96
2574,R2574,3116,69
2575,R2575,2966,198
2576,R2576,2983,326
2577,R2577,3217,126
2578,R2578,2912,240
2579,R2579,2818,48
2580,R2580,2570,81
2581,R2581,3061,246
2582,R2582,3010,30
2583,R2583,3049,3
2584,R2584,3458,320
2585,R2585,2609,120
2586,R2586,2541,143
2587,R2587,3006,174
2588,R2588,2942,196
2589,R2589,2802,142
2590,R2590,3096,110
2591,R2591,2517,13
2592,R2592,2952,249
2593,R2593,3252,38
2594,R2594,2351,312
2595,R2595,3065,295
2596,R2596,2896,127
2597,R2597,3145,40
2598,R2598,2473,71
2599,R2599,2727,224
2600,R2600,2851,162
2601,R2601,3040,67
2602,R2602,3218,309
2603,R2603,3086,205
2604,R2604,3221,85
2605,R2605,2920,56
2606,R2606,2942,329
2607,R2607,3292,335
2608,R2608,1995,6
2609,R2609,3043,331
2610,R2610,2826,72
2611,R2611,2926,208
2612,R2612,3057,123
2613,R2613,2916,67
2614,R2614,2970,200
2615,R2615,2740,117
2616,R2616,2777,98
2617,R2617,3295,2
2618,R2618,2507,179
2619,R2619,2849,51
2620,R2620,2563,275
2621,R2621,3149,80
2622,R2622,2824,120
2623,R2623,2744,63
2624,R2624,3203,285
2625,R2625,3243,351
2626,R2626,3239,58
2627,R2627,3607,62
2628,R2628,3248,176
2629,R2629,3169,68
2630,R2630,3197,152
2631,R2631,2336,359
2632,R2632,2518,76
2633,R2633,3013,138
2634,R2634,3264,127
2635,R2635,3325,20
2636,R2636,2364,66
2637,R2637,3234,122
2638,R2638,2713,11
2639,R2639,2634,85
2640,R2640,3264,13
2641,R2641,3276,87
2642,R2642,2949,353
2643,R2643,2718,125
2644,R2644,2450,128
2645,R2645,3132,0
2646,R2646,3204,104
2647,R2647,2888,51
2648,R2648,3044,28
2649,R2649,2756,1
2650,R2650,2859,355
2651,R2651,2604,171
2652,R2652,2603,63
2653,R2653,3157,216
2654,R2654,2931,128
2655,R2655,2965,211
2656,R2656,3159,107
2657,R2657,2635,355
2658,R2658,3301,45
2659,R2659,3208,255
2660,R2660,2959,298
2661,R2661,3282,194
2662,R2662,3140,218
2663,R2663,3270,136
2664,R2664,3334,157
2665,R2665,3272,108
2666,R2666,3196,122
2667,R2667,3095,36
2668,R2668,2893,317
2669,R2669,2703,82
2670,R2670,3289,278
2671,R2671,3320,5
2672,R2672,3188,45
2673,R2673,2357,351
2674,R2674,2652,259
2675,R2675,3183,89
2676,R2676,3065,2
2677,R2677,2936,35
2678,R2678,3044,282
2679,R2679,2893,55
2680,R2680,2792,101
2681,R2681,2768,189
2682,R2682,3039,317
2683,R2683,3308,261
2684,R2684,3033,58
2685,R2685,2978,73
2686,R2686,3016,342
2687,R2687,2158,117
2688,R2688,2710,121
2689,R2689,2573,13
2690,R2690,2754,298
2691,R2691,2643,234
2692,R2692,2287,247
2693,R2693,2798,121
2694,R2694,2605,152
2695,R2695,3059,126
2696,R2696,3004,309
2697,R2697,2866,105
2698,R2698,3207,152
2699,R2699,3128,326
2700,R2700,2736,110
2701,R2701,3086,273
2702,R2702,3137,106
2703,R2703,3262,63
2704,R2704,2684,47
2705,R2705,3183,146
2706,R2706,2906,52
2707,R2707,2535,108
2708,R2708,3038,140
2709,R2709,3062,82
2710,R2710,3156,354
2711,R2711,3209,315
2712,R2712,2958,77
2713,R2713,2782,192
2714,R2714,2296,309
2715,R2715,2853,158
2716,R2716,3399,197
2717,R2717,2969,321
2718,R2718,2953,95
2719,R2719,2581,58
2720,R2720,3067,358
2721,R2721,2816,84
2722,R2722,2410,298
2723,R2723,3201,315
2724,R2724,3255,26
2725,R2725,2772,1
2726,R2726,2985,45
2727,R2727,3172,142
2728,R2728,3096,225
2729,R2729,3265,354
2730,R2730,2942,308
2731,R2731,3316,280
2732,R2732,2892,234
2733,R2733,3240,272
2734,R2734,2549,141
2735,R2735,2932,0
2736,R2736,2461,255
2737,R2737,3372,307
2738,R2738,3241,342
2739,R2739,2557,101
2740,R2740,3154,68
2741,R2741,3213,293
2742,R2742,2967,11
2743,R2743,2959,131
2744,R2744,3195,34
2745,R2745,3421,248
2746,R2746,3324,359
2747,R2747,3208,342
2748,R2748,3014,225
2749,R2749,2797,22
2750,R2750,2728,59
2751,R2751,3318,194
2752,R2752,3376,309
2753,R2753,3547,221
2754,R2754,2446,269
2755,R2755,2972,68
2756,R2756,3259,154
2757,R2757,2379,292
2758,R2758,2681,325
2759,R2759,3117,318
2760,R2760,3033,31
2761,R2761,2920,158
2762,R2762,2987,163
2763,R2763,2772,77
2764,R2764,3201,174
2765,R2765,3336,6
2766,R2766,2970,82
2767,R2767,3388,174
2768,R2768,3187,29
2769,R2769,3075,135
2770,R2770,2811,95
2771,R2771,2798,139
2772,R2772,3274,100
2773,R2773,3103,135
2774,R2774,3164,229
2775,R2775,3297,39
2776,R2776,2988,67
2777,R2777,3297,106
2778,R2778,3136,205
2779,R2779,2858,140
2780,R2780,3313,85
2781,R2781,3298,25
2782,R2782,3052,122
2783,R2783,2702,47
2784,R2784,2962,191
2785,R2785,3133,77
2786,R2786,3037,172
2787,R2787,2788,284
2788,R2788,3067,217
2789,R2789,3215,90
2790,R2790,3039,103
2791,R2791,2832,359
2792,R2792,2595,198
2793,R2793,2897,133
2794,R2794,2658,16
2795,R2795,2972,70
2796,R2796,2873,286
2797,R2797,2958,3
2798,R2798,2916,324
2799,R2799,1970,343
2800,R2800,2676,74
2801,R2801,2622,315
2802,R2802,3051,100
2803,R2803,3123,34
2804,R2804,2929,152
2805,R2805,2593,34
2806,R2806,2839,121
2807,R2807,3209,204
2808,R2808,3038,24
2809,R2809,3054,154
2810,R2810,2801,15
2811,R2811,2824,356
2812,R2812,2998,30
2813,R2813,3139,118
2814,R2814,2793,51
2815,R2815,3117,44
2816,R2816,3201,353
2817,R2817,3058,24
2818,R2818,2376,73
2819,R2819,2567,40
2820,R2820,2939,106
2821,R2821,2066,312
2822,R2822,2730,86
2823,R2823,2974,26
2824,R2824,3083,39
2825,R2825,3151,100
2826,R2826,2772,313
2827,R2827,2751,98
2828,R2828,2482,331
2829,R2829,2359,48
2830,R2830,2229,96
2831,R2831,2269,330
2832,R2832,2958,148
2833,R2833,3244,353
2834,R2834,2883,158
2835,R2835,2946,300
2836,R2836,3224,235
2837,R2837,2607,353
2838,R2838,2595,59
2839,R2839,2952,78
2840,R2840,3272,62
2841,R2841,2573,125
2842,R2842,2704,105
2843,R2843,2971,12
2844,R2844,2913,96
2845,R2845,3294,214
2846,R2846,2862,67
2847,R2847,2611,13
2848,R2848,3206,169
2849,R2849,3280,238
2850,R2850,2978,117
2851,R2851,3115,78
2852,R2852,2925,329
2853,R2853,3001,42
2854,R2854,2868,47
2855,R2855,2749,292
2856,R2856,3130,219
2857,R2857,2889,190
2858,R2858,3231,0
2859,R2859,2554,137
2860,R2860,3227,358
2861,R2861,2829,30
2862,R2862,3037,6
2863,R2863,2686,96
2864,R2864,3421,110
2865,R2865,3391,97
2866,R2866,3105,309
2867,R2867,3016,45
2868,R2868,3291,20
2869,R2869,2064,242
2870,R2870,3245,225
2871,R2871,2930,51
2872,R2872,3209,78
2873,R2873,3172,337
2874,R2874,3134,74
2875,R2875,3189,288
2876,R2876,3053,163
2877,R2877,2570,34
2878,R2878,3156,40
2879,R2879,2442,113
2880,R2880,3090,218
2881,R2881,3110,328
2882,R2882,2530,28
2883,R2883,2701,104
2884,R2884,2872,43
2885,R2885,3026,338
2886,R2886,3142,36
2887,R2887,3240,18
2888,R2888,2694,32
2889,R2889,3409,207
2890,R2890,2743,64
2891,R2891,2953,220
2892,R2892,3267,46
2893,R2893,2532,181
2894,R2894,3003,45
2895,R2895,3211,83
2896,R2896,2714,108
2897,R2897,3101,24
2898,R2898,3194,78
2899,R2899,2516,140
2900,R2900,2542,183
2901,R2901,3214,120
2902,R2902,3295,43
2903,R2903,2926,45
2904,R2904,3135,224
2905,R2905,3081,20
2906,R2906,3132,219
2907,R2907,2922,115
2908,R2908,3073,45
2909,R2909,3238,22
2910,R2910,3078,169
2911,R2911,2848,6
2912,R2912,3116,48
2913,R2913,2979,115
2914,R2914,3157,73
2915,R2915,2700,112
2916,R2916,3108,262
2917,R2917,3269,23
2918,R2918,2951,90
2919,R2919,2806,13
2920,R2920,3052,269
2921,R2921,2694,178
2922,R2922,3386,56
2923,R2923,2570,314
2924,R2924,3142,357
2925,R2925,3129,35
2926,R2926,3239,32
2927,R2927,3231,112
2928,R2928,2637,342
2929,R2929,3196,6
2930,R2930,3057,188
2931,R2931,3071,45
2932,R2932,3294,27
2933,R2933,2671,26
2934,R2934,3008,344
2935,R2935,2975,276
2936,R2936,3025,90
2937,R2937,3096,58
2938,R2938,3331,96
2939,R2939,3001,95
2940,R2940,3309,332
2941,R2941,2456,112
2942,R2942,3326,107
2943,R2943,2939,17
2944,R2944,2974,12
2945,R2945,2500,33
2946,R2946,3070,69
2947,R2947,3117,26
2948,R2948,2985,88
2949,R2949,3240,333
2950,R2950,3151,358
2951,R2951,3017,99
2952,R2952,3113,65
2953,R2953,2886,27
2954,R2954,3004,139
2955,R2955,2613,13
2956,R2956,2549,356
2957,R2957,3022,33
2958,R2958,3325,126
2959,R2959,2546,326
2960,R2960,3037,39
2961,R2961,2982,258
2962,R2962,2886,121
2963,R2963,2936,86
2964,R2964,3055,180
2965,R2965,2929,4
2966,R2966,3236,46
2967,R2967,2818,286
2968,R2968,3154,292
2969,R2969,3130,315
2970,R2970,2805,166
2971,R2971,3058,195
2972,R2972,2900,79
2973,R2973,3150,333
2974,R2974,2874,133
2975,R2975,3160,60
2976,R2976,2718,129
2977,R2977,3106,145
2978,R2978,3218,20
2979,R2979,2991,62
2980,R2980,2745,102
2981,R2981,2633,40
2982,R2982,3154,262
2983,R2983,2495,108
2984,R2984,3125,182
2985,R2985,3294,82
2986,R2986,2703,18
2987,R2987,2887,4
2988,R2988,2865,59
2989,R2989,2975,225
2990,R2990,2936,5
2991,R2991,3002,89
2992,R2992,3187,312
2993,R2993,2750,88
2994,R2994,3061,358
2995,R2995,2577,111
2996,R2996,2643,63
2997,R2997,2758,0
2998,R2998,3074,152
2999,R2999,2943,42
3000,R3000,3197,164
3001,R3001,3165,0
3002,R3002,3251,356
3003,R3003,2951,258
3004,R3004,2821,96
3005,R3005,3230,55
3006,R3006,2125,246
3007,R3007,3213,21
3008,R3008,2572,48
3009,R3009,3151,12
3010,R3010,2833,353
3011,R3011,2191,59
3012,R3012,2702,158
3013,R3013,3014,185
3014,R3014,3348,125
3015,R3015,3337,312
3016,R3016,2726,184
3017,R3017,2920,28
3018,R3018,3204,179
3019,R3019,3277,28
3020,R3020,2878,32
3021,R3021,2659,102
3022,R3022,3139,85
3023,R3023,3170,50
3024,R3024,2838,33
3025,R3025,3334,263
3026,R3026,2803,56
3027,R3027,2137,192
3028,R3028,3196,205
3029,R3029,2735,263
3030,R3030,2618,18
3031,R3031,3641,167
3032,R3032,2639,333
3033,R3033,3234,344
3034,R3034,3446,313
3035,R3035,3197,108
3036,R3036,2608,3
3037,R3037,2913,85
3038,R3038,3180,281
3039,R3039,3028,11
3040,R3040,2980,340
3041,R3041,3127,329
3042,R3042,3027,261
3043,R3043,3401,180
3044,R3044,2623,246
3045,R3045,2957,146
3046,R3046,3018,117
3047,R3047,2937,47
3048,R3048,3083,68
3049,R3049,2727,180
3050,R3050,3027,58
3051,R3051,2286,306
3052,R3052,3276,94
3053,R3053,2779,43
3054,R3054,2510,292
3055,R3055,2181,353
3056,R3056,3263,276
3057,R3057,2807,47
3058,R3058,3163,305
3059,R3059,3027,330
3060,R3060,3060,153
3061,R3061,3154,124
3062,R3062,3359,279
3063,R3063,2540,315
3064,R3064,3179,321
3065,R3065,2999,131
3066,R3066,3294,309
3067,R3067,3141,93
3068,R3068,3333,147
3069,R3069,2269,30
3070,R3070,2525,63
3071,R3071,3226,349
3072,R3072,3071,19
3073,R3073,3103,318
3074,R3074,3102,30
3075,R3075,2851,353
3076,R3076,2930,133
3077,R3077,3270,86
3078,R3078,2876,151
3079,R3079,2521,63
3080,R3080,2877,135
3081,R3081,3292,19
3082,R3082,3221,225
3083,R3083,3182,249
3084,R3084,2616,95
3085,R3085,2956,139
3086,R3086,3244,67
3087,R3087,3096,200
3088,R3088,3068,138
3089,R3089,2776,90
3090,R3090,3203,357
3091,R3091,3405,28
3092,R3092,2906,188
3093,R3093,2079,60
3094,R3094,2865,308
3095,R3095,2616,347
3096,R3096,3185,35
3097,R3097,3285,338
3098,R3098,3267,138
3099,R3099,3125,332
3100,R3100,2659,342
3101,R3101,2954,88
3102,R3102,3280,7
3103,R3103,3198,67
3104,R3104,2782,311
3105,R3105,3047,318
3106,R3106,2635,54
3107,R3107,2746,165
3108,R3108,3205,137
3109,R3109,3251,326
3110,R3110,2697,94
3111,R3111,2604,177
3112,R3112,2733,93
3113,R3113,3014,90
3114,R3114,3270,124
3115,R3115,3251,68
3116,R3116,3189,288
3117,R3117,3078,0
3118,R3118,3058,137
3119,R3119,3254,4
3120,R3120,2096,339
3121,R3121,2587,163
3122,R3122,2983,235
3123,R3123,2867,278
3124,R3124,2867,234
3125,R3125,2460,69
3126,R3126,3083,67
3127,R3127,3369,257
3128,R3128,2799,38
3129,R3129,3269,209
3130,R3130,3446,27
3131,R3131,3022,82
3132,R3132,2959,9
3133,R3133,2601,38
3134,R3134,2917,55
3135,R3135,3123,317
3136,R3136,2947,106
3137,R3137,2888,180
3138,R3138,3044,263
3139,R3139,3421,294
3140,R3140,2799,98
3141,R3141,3025,74
3142,R3142,3278,27
3143,R3143,3093,176
3144,R3144,3220,67
3145,R3145,3284,267
3146,R3146,3083,355
3147,R3147,2636,127
3148,R3148,3152,351
3149,R3149,3042,72
3150,R3150,2988,29
3151,R3151,2584,92
3152,R3152,3187,90
3153,R3153,2971,135
3154,R3154,2864,342
3155,R3155,2845,302
3156,R3156,2785,107
3157,R3157,2904,309
3158,R3158,2782,219
3159,R3159,2698,342
3160,R3160,3251,301
3161,R3161,3225,11
3162,R3162,2915,63
3163,R3163,2957,22
3164,R3164,3022,64
3165,R3165,2348,94
3166,R3166,3196,123
3167,R3167,2817,92
3168,R3168,2934,196
3169,R3169,2831,167
3170,R3170,3248,344
3171,R3171,3216,357
3172,R3172,3165,113
3173,R3173,3071,1
3174,R3174,3186,320
3175,R3175,2706,32
3176,R3176,3396,312
3177,R3177,2637,120
3178,R3178,3085,8
3179,R3179,2899,173
3180,R3180,3251,282
3181,R3181,2889,348
3182,R3182,3022,346
3183,R3183,3040,21
3184,R3184,2945,75
3185,R3185,2903,309
3186,R3186,2874,141
3187,R3187,2983,65
3188,R3188,2761,60
3189,R3189,3320,205
3190,R3190,3181,342
3191,R3191,3206,297
3192,R3192,3018,95
3193,R3193,3069,51
3194,R3194,2758,45
3195,R3195,3190,96
3196,R3196,2823,256
3197,R3197,3006,100
3198,R3198,2814,54
3199,R3199,3158,10
3200,R3200,2962,339
3201,R3201,3367,266
3202,R3202,3197,36
3203,R3203,3139,12
3204,R3204,2605,194
3205,R3205,3290,97
3206,R3206,3032,90
3207,R3207,3321,319
3208,R3208,2988,120
3209,R3209,3218,192
3210,R3210,3253,345
3211,R3211,2950,194
3212,R3212,2501,68
3213,R3213,3156,172
3214,R3214,2997,74
3215,R3215,3072,26
3216,R3216,3209,135
3217,R3217,2506,126
3218,R3218,3236,272
3219,R3219,2756,186
3220,R3220,2814,231
3221,R3221,2922,46
3222,R3222,3012,86
3223,R3223,2230,337
3224,R3224,3179,234
3225,R3225,2577,355
3226,R3226,3365,299
3227,R3227,3299,149
3228,R3228,2913,89
3229,R3229,2684,106
3230,R3230,2284,309
3231,R3231,3230,106
3232,R3232,2535,30
3233,R3233,3089,56
3234,R3234,2768,339
3235,R3235,3062,2
3236,R3236,2150,348
3237,R3237,2639,162
3238,R3238,3135,267
3239,R3239,3062,345
3240,R3240,3210,318
3241,R3241,2978,197
3242,R3242,2773,55
3243,R3243,2967,115
3244,R3244,2822,41
3245,R3245,3296,243
3246,R3246,3000,70
3247,R3247,3260,193
3248,R3248,2975,359
3249,R3249,2998,322
3250,R3250,3169,203
3251,R3251,2567,42
3252,R3252,3424,282
3253,R3253,2698,75
3254,R3254,3187,127
3255,R3255,2709,194
3256,R3256,3282,119
3257,R3257,2968,90
3258,R3258,3219,92
3259,R3259,3139,288
3260,R3260,2844,54
3261,R3261,3155,144
3262,R3262,3083,51
3263,R3263,3048,72
3264,R3264,2939,49
3265,R3265,2827,75
3266,R3266,3313,171
3267,R3267,2528,122
3268,R3268,2803,131
3269,R3269,3082,349
3270,R3270,3008,327
3271,R3271,3326,222
3272,R3272,2830,354
3273,R3273,3067,100
3274,R3274,3389,28
3275,R3275,2987,346
3276,R3276,3024,53
3277,R3277,3115,83
3278,R3278,2462,358
3279,R3279,2688,16
3280,R3280,2494,93
3281,R3281,2440,175
3282,R3282,2763,337
3283,R3283,3061,120
3284,R3284,3073,21
3285,R3285,2720,51
3286,R3286,2289,334
3287,R3287,3001,332
3288,R3288,2584,326
3289,R3289,2587,98
3290,R3290,3255,303
3291,R3291,3025,331
3292,R3292,2838,310
3293,R3293,3148,108
3294,R3294,2541,66
3295,R3295,2763,324
3296,R3296,2704,47
3297,R3297,2722,69
3298,R3298,2840,53
3299,R3299,2445,110
3300,R3300,2936,22
3301,R3301,2719,288
3302,R3302,2981,7
3303,R3303,3286,91
3304,R3304,2805,287
3305,R3305,2451,308
3306,R3306,3009,163
3307,R3307,3139,207
3308,R3308,3119,109
3309,R3309,3233,135
3310,R3310,2829,114
3311,R3311,3017,231
3312,R3312,2671,155
3313,R3313,2819,4
3314,R3314,3414,310
3315,R3315,2996,180
3316,R3316,2820,74
3317,R3317,3436,225
3318,R3318,3157,21
3319,R3319,3167,29
3320,R3320,2954,87
3321,R3321,3021,18
3322,R3322,3136,82
3323,R3323,2978,15
3324,R3324,2415,124
3325,R3325,3185,336
3326,R3326,2655,346
3327,R3327,2813,283
3328,R3328,2967,43
3329,R3329,3180,259
3330,R3330,3261,88
3331,R3331,3026,46
3332,R3332,2989,334
3333,R3333,3179,145
3334,R3334,2998,104
3335,R3335,3506,357
3336,R3336,3032,352
3337,R3337,3334,18
3338,R3338,2581,194
3339,R3339,2700,331
3340,R3340,3211,155
3341,R3341,2782,106
3342,R3342,2812,246
3343,R3343,3425,97
3344,R3344,3306,263
3345,R3345,3066,315
3346,R3346,2922,135
3347,R3347,3128,345
3348,R3348,3047,336
3349,R3349,2507,214
3350,R3350,3203,339
3351,R3351,3096,308
3352,R3352,3120,163
3353,R3353,2738,305
3354,R3354,3246,107
3355,R3355,2845,319
3356,R3356,3108,284
3357,R3357,3031,65
3358,R3358,2820,343
3359,R3359,2837,150
3360,R3360,2587,40
3361,R3361,3086,163
3362,R3362,2611,10
3363,R3363,2815,123
3364,R3364,3152,135
3365,R3365,3024,68
3366,R3366,3092,240
3367,R3367,2972,143
3368,R3368,3089,81
3369,R3369,3073,76
3370,R3370,3058,2
3371,R3371,3060,274
3372,R3372,3356,349
3373,R3373,2899,233
3374,R3374,3007,20
3375,R3375,2533,214
3376,R3376,3187,345
3377,R3377,3014,57
3378,R3378,2551,110
3379,R3379,2797,309
3380,R3380,2913,330
3381,R3381,2839,299
3382,R3382,3214,56
3383,R3383,3124,83
3384,R3384,2875,28
3385,R3385,3342,305
3386,R3386,3292,256
3387,R3387,2900,129
3388,R3388,3016,67
3389,R3389,2720,89
3390,R3390,3090,90
3391,R3391,3169,35
3392,R3392,2932,154
3393,R3393,3188,197
3394,R3394,3311,282
3395,R3395,3145,81
3396,R3396,2668,70
3397,R3397,3317,147
3398,R3398,2623,209
3399,R3399,3284,6
3400,R3400,3228,121
3401,R3401,2781,76
3402,R3402,2125,51
3403,R3403,3025,96
3404,R3404,2962,86
3405,R3405,2694,55
3406,R3406,2932,357
3407,R3407,2964,310
3408,R3408,2970,353
3409,R3409,3465,302
3410,R3410,2337,114
3411,R3411,3368,92
3412,R3412,3159,119
3413,R3413,3222,334
3414,R3414,2954,32
3415,R3415,3250,295
3416,R3416,2538,206
3417,R3417,3060,180
3418,R3418,3328,106
3419,R3419,2196,92
3420,R3420,2524,49
3421,R3421,3047,288
3422,R3422,3278,137
3423,R3423,3046,90
3424,R3424,2519,349
3425,R3425,3056,108
3426,R3426,2130,111
3427,R3427,3415,302
3428,R3428,2957,276
3429,R3429,3244,317
3430,R3430,2320,28
3431,R3431,3194,272
3432,R3432,3023,152
3433,R3433,3388,88
3434,R3434,2940,4
3435,R3435,2609,38
3436,R3436,3074,242
3437,R3437,3024,175
3438,R3438,3032,222
3439,R3439,3247,62
3440,R3440,3253,205
3441,R3441,3069,36
3442,R3442,2942,118
3443,R3443,2689,22
3444,R3444,2582,92
3445,R3445,2579,132
3446,R3446,3294,173
3447,R3447,3216,22
3448,R3448,2545,0
3449,R3449,2434,114
3450,R3450,3129,101
3451,R3451,3209,179
3452,R3452,3169,144
3453,R3453,2896,268
3454,R3454,2390,63
3455,R3455,2757,62
3456,R3456,3191,334
3457,R3457,3258,138
3458,R3458,3298,337
3459,R3459,3301,228
3460,R3460,3119,166
3461,R3461,3003,93
3462,R3462,2770,87
3463,R3463,3162,211
3464,R3464,2929,229
3465,R3465,3137,5
3466,R3466,2887,101
3467,R3467,2759,63
3468,R3468,2603,344
3469,R3469,3010,56
3470,R3470,3047,111
3471,R3471,3261,292
3472,R3472,3430,302
3473,R3473,2833,65
3474,R3474,3133,240
3475,R3475,2975,22
3476,R3476,2238,14
3477,R3477,3173,209
3478,R3478,3193,57
3479,R3479,2839,140
3480,R3480,3321,180
3481,R3481,2782,126
3482,R3482,2998,333
3483,R3483,3305,7
3484,R3484,2955,190
3485,R3485,2775,46
3486,R3486,2686,78
3487,R3487,2835,21
3488,R3488,3157,66
3489,R3489,3040,53
3490,R3490,3363,238
3491,R3491,2795,27
3492,R3492,3072,281
3493,R3493,3098,315
3494,R3494,3152,71
3495,R3495,3190,356
3496,R3496,3074,134
3497,R3497,2940,56
3498,R3498,2817,320
3499,R3499,2814,57
3500,R3500,2855,98
3501,R3501,3029,332
3502,R3502,3414,195
3503,R3503,3097,72
3504,R3504,3211,51
3505,R3505,2655,117
3506,R3506,3285,102
3507,R3507,2919,63
3508,R3508,2971,324
3509,R3509,3054,277
3510,R3510,3198,340
3511,R3511,2959,169
3512,R3512,3230,306
3513,R3513,2661,285
3514,R3514,2884,109
3515,R3515,3203,100
3516,R3516,3190,214
3517,R3517,2938,105
3518,R3518,3061,166
3519,R3519,2939,324
3520,R3520,2926,2
3521,R3521,3180,95
3522,R3522,3249,55
3523,R3523,3006,185
3524,R3524,2164,328
3525,R3525,3170,64
3526,R3526,3000,340
3527,R3527,3247,20
3528,R3528,3227,307
3529,R3529,2808,84
3530,R3530,2984,290
3531,R3531,2839,24
3532,R3532,3224,344
3533,R3533,2823,287
3534,R3534,3412,355
3535,R3535,2934,46
3536,R3536,2947,36
3537,R3537,2894,208
3538,R3538,2798,55
3539,R3539,3283,170
3540,R3540,2733,155
3541,R3541,2282,332
3542,R3542,3078,345
3543,R3543,2318,325
3544,R3544,2371,114
3545,R3545,3034,210
3546,R3546,3264,104
3547,R3547,3215,25
3548,R3548,3206,185
3549,R3549,2729,35
3550,R3550,2975,234
3551,R3551,2905,88
3552,R3552,3013,328
3553,R3553,3218,61
3554,R3554,2793,327
3555,R3555,2872,355
3556,R3556,2774,338
3557,R3557,2582,340
3558,R3558,3049,300
3559,R3559,2956,303
3560,R3560,3175,353
3561,R3561,2407,3
3562,R3562,2524,153
3563,R3563,2616,210
3564,R3564,3286,285
3565,R3565,3218,261
3566,R3566,2480,241
3567,R3567,2748,51
3568,R3568,3057,270
3569,R3569,3045,92
3570,R3570,3244,22
3571,R3571,2929,324
3572,R3572,2947,75
3573,R3573,3157,40
3574,R3574,2909,76
3575,R3575,3227,151
3576,R3576,3096,171
3577,R3577,3278,358
3578,R3578,3237,41
3579,R3579,2932,295
3580,R3580,3067,232
3581,R3581,3088,77
3582,R3582,2735,29
3583,R3583,3197,48
3584,R3584,3041,346
3585,R3585,3001,42
3586,R3586,2628,187
3587,R3587,2867,78
3588,R3588,3054,106
3589,R3589,3314,214
3590,R3590,2710,102
3591,R3591,2830,55
3592,R3592,2665,72
3593,R3593,2484,145
3594,R3594,3356,45
3595,R3595,3327,25
3596,R3596,2766,133
3597,R3597,2749,44
3598,R3598,3192,150
3599,R3599,2991,71
3600,R3600,3292,113
3601,R3601,3074,42
3602,R3602,3313,45
3603,R3603,2868,199
3604,R3604,3194,54
3605,R3605,2746,178
3606,R3606,3190,48
3607,R3607,2617,178
3608,R3608,2734,319
3609,R3609,2468,114
3610,R3610,2788,326
3611,R3611,2950,237
3612,R3612,2750,308
3613,R3613,2926,21
3614,R3614,2797,45
3615,R3615,3137,248
3616,R3616,3142,37
3617,R3617,2765,15
3618,R3618,2780,54
3619,R3619,2523,314
3620,R3620,2788,325
3621,R3621,2797,100
3622,R3622,3349,327
3623,R3623,2829,255
3624,R3624,3190,235
3625,R3625,2232,96
3626,R3626,3196,68
3627,R3627,2825,183
3628,R3628,3120,33
3629,R3629,3195,316
3630,R3630,2560,226
3631,R3631,3116,36
3632,R3632,2980,145
3633,R3633,3263,135
3634,R3634,3243,153
3635,R3635,2617,162
3636,R3636,2105,101
3637,R3637,2956,87
3638,R3638,2765,324
3639,R3639,3216,45
3640,R3640,3174,324
3641,R3641,2649,28
3642,R3642,1943,335
3643,R3643,2735,116
3644,R3644,2980,157
3645,R3645,3146,90
3646,R3646,3179,171
3647,R3647,3109,45
3648,R3648,2878,109
3649,R3649,2993,20
3650,R3650,3243,83
3651,R3651,3285,5
3652,R3652,2737,128
3653,R3653,2164,105
3654,R3654,3151,264
3655,R3655,2585,340
3656,R3656,2677,129
3657,R3657,2562,116
3658,R3658,3148,24
3659,R3659,3208,236
3660,R3660,2902,36
3661,R3661,2914,95
3662,R3662,3136,58
3663,R3663,2808,347
3664,R3664,2904,62
3665,R3665,3316,62
3666,R3666,2732,68
3667,R3667,3144,308
3668,R3668,3085,356
3669,R3669,2939,47
3670,R3670,2825,83
3671,R3671,2388,48
3672,R3672,2623,54
3673,R3673,3217,209
3674,R3674,3197,121
3675,R3675,2819,72
3676,R3676,2968,67
