id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
12347,R12347,2791,347,25,108,65
12348,R12348,3090,344,9,547,-15
12349,R12349,3170,303,16,531,162
12350,R12350,2990,114,15,127,0
12351,R12351,3132,10,8,175,0
12352,R12352,3189,8,16,85,10
12353,R12353,2107,211,30,218,90
12354,R12354,2878,83,4,0,0
12355,R12355,2869,59,3,0,0
12356,R12356,3018,341,12,190,43
12357,R12357,3164,48,6,342,60
12358,R12358,2452,345,11,150,13
12359,R12359,3269,118,14,30,1
12360,R12360,2586,90,4,170,-8
12361,R12361,3288,342,6,330,70
12362,R12362,3149,342,12,469,108
12363,R12363,3060,127,14,120,36
12364,R12364,2901,194,10,391,37
12365,R12365,2642,338,13,212,55
12366,R12366,2843,135,20,30,5
12367,R12367,3069,0,14,295,52
12368,R12368,3043,24,6,750,26
12369,R12369,3107,259,17,190,51
12370,R12370,3147,348,13,42,10
12371,R12371,3193,57,7,0,0
12372,R12372,3202,78,11,256,12
12373,R12373,2696,43,19,210,65
12374,R12374,3345,115,16,153,16
12375,R12375,3238,8,12,997,221
12376,R12376,2918,82,12,228,48
12377,R12377,3094,320,16,182,36
12378,R12378,3111,44,15,300,-3
12379,R12379,3063,270,7,537,108
12380,R12380,2808,130,27,42,10
12381,R12381,2611,60,34,150,72
12382,R12382,3252,144,10,258,-4
12383,R12383,2926,153,3,30,-5
12384,R12384,3075,182,21,150,17
12385,R12385,3086,234,35,569,149
12386,R12386,3100,98,16,451,25
12387,R12387,2487,132,6,134,10
12388,R12388,2743,45,6,525,27
12389,R12389,2421,29,20,242,98
12390,R12390,3012,342,1,67,0
12391,R12391,2588,30,25,258,113
12392,R12392,2922,48,6,42,3
12393,R12393,3020,259,17,67,13
12394,R12394,2876,45,19,255,73
12395,R12395,2792,23,7,180,35
12396,R12396,3018,185,9,509,-38
12397,R12397,3144,69,4,270,10
12398,R12398,3072,328,22,309,58
12399,R12399,2990,16,18,750,121
12400,R12400,2926,272,12,547,13
12401,R12401,3318,106,15,162,70
12402,R12402,3152,0,8,67,1
12403,R12403,3454,155,25,150,47
12404,R12404,3078,32,19,301,32
12405,R12405,3269,92,6,42,2
12406,R12406,3191,339,16,553,52
12407,R12407,3034,296,10,162,30
12408,R12408,3144,42,23,446,226
12409,R12409,3242,316,19,319,91
12410,R12410,3175,101,4,323,43
12411,R12411,3237,135,9,454,-13
12412,R12412,2985,88,11,424,43
12413,R12413,3308,49,9,30,-6
12414,R12414,3161,21,14,60,17
12415,R12415,3090,115,18,190,53
12416,R12416,2773,1,9,272,34
12417,R12417,2981,347,16,488,86
12418,R12418,3227,251,16,691,161
12419,R12419,2469,50,24,30,3
12420,R12420,3225,17,10,120,10
12421,R12421,3269,286,9,30,3
12422,R12422,3185,148,9,626,53
12423,R12423,2742,19,43,532,119
12424,R12424,3313,148,18,323,55
12425,R12425,2952,352,9,331,32
12426,R12426,2525,306,13,218,65
12427,R12427,2797,78,6,180,24
12428,R12428,3066,27,10,480,67
12429,R12429,2223,5,34,499,139
12430,R12430,2483,65,30,283,129
12431,R12431,3041,160,6,883,42
12432,R12432,2541,40,7,153,0
12433,R12433,3179,319,15,242,32
12434,R12434,2963,289,9,785,-71
12435,R12435,2702,73,15,553,89
12436,R12436,3157,270,14,67,19
12437,R12437,2462,295,15,295,18
12438,R12438,2482,321,26,60,39
12439,R12439,3152,292,8,247,42
12440,R12440,2929,302,18,108,31
12441,R12441,2777,14,7,60,16
12442,R12442,2957,134,17,306,54
12443,R12443,3314,327,14,134,34
12444,R12444,2756,320,16,190,38
12445,R12445,3119,117,7,30,-3
12446,R12446,3100,13,18,1027,231
12447,R12447,3022,146,11,0,0
12448,R12448,3022,209,10,335,1
12449,R12449,3228,64,16,361,14
12450,R12450,2907,54,6,175,14
12451,R12451,2598,106,7,0,0
12452,R12452,3217,76,9,201,14
12453,R12453,2990,73,5,511,-29
12454,R12454,3365,105,14,201,39
12455,R12455,2938,336,3,306,1
12456,R12456,3235,359,13,42,-4
12457,R12457,2922,52,20,256,106
12458,R12458,2880,63,17,642,192
12459,R12459,3356,310,7,270,41
12460,R12460,3370,315,5,335,31
12461,R12461,2950,174,9,150,5
12462,R12462,3153,317,12,124,14
12463,R12463,2507,270,17,256,81
12464,R12464,2772,255,14,180,47
12465,R12465,2752,48,7,134,-3
12466,R12466,2877,23,18,511,85
12467,R12467,3043,149,21,270,28
12468,R12468,3030,20,5,384,37
12469,R12469,3078,237,18,270,27
12470,R12470,3154,47,10,0,0
12471,R12471,3276,341,14,192,22
12472,R12472,2755,64,30,408,228
12473,R12473,2758,53,14,607,22
12474,R12474,3024,67,10,390,20
12475,R12475,3118,248,7,182,34
12476,R12476,2870,52,13,42,-7
12477,R12477,3325,117,10,834,98
12478,R12478,2882,334,15,85,5
12479,R12479,3279,323,18,644,61
12480,R12480,3278,292,10,600,94
12481,R12481,2861,225,18,60,8
12482,R12482,3246,30,5,959,77
12483,R12483,2918,335,4,339,78
12484,R12484,2908,53,26,350,97
12485,R12485,2601,109,14,85,6
12486,R12486,3041,214,18,300,29
12487,R12487,2695,138,28,134,47
12488,R12488,3212,94,14,201,0
12489,R12489,2838,28,12,242,47
12490,R12490,3013,102,12,60,2
12491,R12491,3207,114,14,295,46
12492,R12492,3241,353,6,67,6
12493,R12493,3294,174,21,768,300
12494,R12494,2846,60,32,67,29
12495,R12495,2834,23,6,212,23
12496,R12496,2949,59,13,216,38
12497,R12497,2302,207,30,60,47
12498,R12498,2840,240,14,212,75
12499,R12499,3316,217,12,192,0
12500,R12500,3130,132,18,228,31
12501,R12501,3084,304,22,67,5
12502,R12502,2998,329,4,636,82
12503,R12503,2751,193,11,42,3
12504,R12504,2962,125,10,323,87
12505,R12505,3146,38,29,630,273
12506,R12506,2848,123,20,95,20
12507,R12507,3209,207,25,960,118
12508,R12508,2821,67,5,108,8
12509,R12509,2792,0,8,60,19
12510,R12510,3254,225,11,301,63
12511,R12511,2774,110,18,242,13
12512,R12512,2629,49,18,127,33
12513,R12513,2684,58,12,85,14
12514,R12514,2099,298,31,153,67
12515,R12515,2987,13,13,134,22
12516,R12516,2945,53,30,255,76
12517,R12517,2945,146,20,120,19
12518,R12518,3097,337,13,120,12
12519,R12519,3320,294,8,564,39
12520,R12520,2833,298,5,85,3
12521,R12521,2868,68,21,134,-15
12522,R12522,2932,74,4,85,4
12523,R12523,2101,87,22,30,13
12524,R12524,2732,307,22,450,-22
12525,R12525,3077,188,24,108,20
12526,R12526,3203,119,14,60,-7
12527,R12527,3188,45,8,134,-5
12528,R12528,3024,350,13,247,38
12529,R12529,3067,351,13,624,49
12530,R12530,3066,291,16,120,32
12531,R12531,3052,310,19,618,286
12532,R12532,2930,15,7,618,174
12533,R12533,3010,334,6,30,-1
12534,R12534,2550,7,8,0,0
12535,R12535,3022,89,12,42,-7
12536,R12536,2594,69,10,150,10
12537,R12537,3043,87,33,150,68
12538,R12538,3167,20,6,0,0
12539,R12539,2935,157,15,120,14
12540,R12540,2841,352,13,433,86
12541,R12541,2639,198,24,365,111
12542,R12542,3047,309,6,212,18
12543,R12543,3331,68,5,484,131
12544,R12544,3185,267,12,190,8
12545,R12545,2213,139,5,0,0
12546,R12546,2926,202,34,242,88
12547,R12547,3256,107,15,242,23
12548,R12548,3250,12,10,190,28
12549,R12549,2330,308,18,42,0
12550,R12550,2649,49,18,162,44
12551,R12551,3035,153,23,547,154
12552,R12552,2998,60,11,0,0
12553,R12553,3095,125,12,0,0
12554,R12554,3183,68,4,180,22
12555,R12555,2770,51,14,108,-6
12556,R12556,2903,341,13,42,10
12557,R12557,3020,214,19,360,-1
12558,R12558,2797,176,17,180,42
12559,R12559,1973,91,21,153,7
12560,R12560,2659,89,10,60,8
12561,R12561,2800,87,30,180,-82
12562,R12562,2964,227,22,295,117
12563,R12563,3236,128,12,360,82
12564,R12564,3054,225,12,750,154
12565,R12565,3128,21,18,120,40
12566,R12566,3259,223,9,830,115
12567,R12567,2736,31,6,335,20
12568,R12568,3151,32,12,450,24
12569,R12569,3535,67,17,895,320
12570,R12570,3113,131,14,458,-28
12571,R12571,3028,35,20,840,262
12572,R12572,3204,128,9,67,-7
12573,R12573,3338,126,17,816,99
12574,R12574,2893,142,13,362,49
12575,R12575,3079,176,11,134,5
12576,R12576,2580,38,27,162,93
12577,R12577,2689,91,13,228,63
12578,R12578,3357,88,11,594,78
12579,R12579,3090,106,14,875,280
12580,R12580,2767,228,7,242,15
12581,R12581,2708,57,10,180,40
12582,R12582,2867,45,12,430,88
12583,R12583,3136,54,13,120,0
12584,R12584,2881,67,16,417,190
12585,R12585,2773,66,14,67,13
12586,R12586,3225,22,11,120,-10
12587,R12587,3168,342,6,150,-10
12588,R12588,3287,227,12,633,89
12589,R12589,3376,21,15,330,27
12590,R12590,3081,346,4,573,71
12591,R12591,2517,216,29,150,87
12592,R12592,3133,311,11,339,59
12593,R12593,3094,198,2,362,-26
12594,R12594,2320,316,28,323,171
12595,R12595,3171,67,7,60,-3
12596,R12596,3042,113,8,175,14
12597,R12597,3125,306,12,60,22
12598,R12598,3183,44,16,408,105
12599,R12599,2253,341,37,255,145
12600,R12600,3195,320,13,175,31
12601,R12601,2929,135,17,108,7
12602,R12602,3291,53,5,330,35
12603,R12603,2490,119,12,457,243
12604,R12604,3071,299,9,30,5
12605,R12605,2232,155,34,120,52
12606,R12606,3196,36,11,228,-3
12607,R12607,3043,56,21,0,0
12608,R12608,2725,285,26,247,102
12609,R12609,2995,176,12,540,109
12610,R12610,2631,343,22,85,27
12611,R12611,3157,18,14,85,16
12612,R12612,3122,54,8,134,16
12613,R12613,2968,6,11,127,28
12614,R12614,2888,1,10,175,4
12615,R12615,3204,43,19,108,13
12616,R12616,3836,8,14,1003,387
12617,R12617,3422,28,17,534,207
12618,R12618,2571,304,9,95,22
12619,R12619,3059,39,10,108,21
12620,R12620,2952,1,19,108,26
12621,R12621,3157,223,15,417,73
12622,R12622,2960,66,23,443,145
12623,R12623,2641,130,22,242,3
12624,R12624,2102,206,9,342,94
12625,R12625,2991,352,2,484,6
12626,R12626,2912,253,11,90,37
12627,R12627,3149,18,8,190,13
12628,R12628,2926,0,27,212,47
12629,R12629,2906,0,6,247,3
12630,R12630,3188,5,15,708,167
12631,R12631,2959,110,14,153,20
12632,R12632,3158,245,18,488,97
12633,R12633,3016,181,17,1120,161
12634,R12634,3179,43,21,124,32
12635,R12635,2883,311,9,212,28
12636,R12636,2697,354,22,361,-26
12637,R12637,2916,190,5,30,-2
12638,R12638,2790,128,13,153,45
12639,R12639,2411,112,27,180,74
12640,R12640,2986,225,12,42,0
12641,R12641,2823,22,26,120,41
12642,R12642,2822,320,16,0,0
12643,R12643,3312,80,10,362,89
12644,R12644,3186,141,15,108,24
12645,R12645,2844,153,14,42,7
12646,R12646,2899,77,9,497,101
12647,R12647,2936,327,8,108,25
12648,R12648,3241,113,38,297,128
12649,R12649,3405,106,17,242,8
12650,R12650,3169,344,19,228,67
12651,R12651,2968,27,14,180,23
12652,R12652,2519,135,20,124,27
12653,R12653,2975,135,3,270,148
12654,R12654,3136,355,9,242,43
12655,R12655,2837,279,17,685,76
12656,R12656,3279,107,21,418,83
12657,R12657,3173,22,17,1018,118
12658,R12658,2548,355,19,67,13
12659,R12659,2164,308,34,90,59
12660,R12660,2330,18,26,162,64
12661,R12661,3088,328,10,162,3
12662,R12662,2619,178,14,306,81
12663,R12663,2799,51,13,417,-11
12664,R12664,3079,159,15,120,11
12665,R12665,3341,52,11,488,-16
12666,R12666,3432,285,16,648,222
12667,R12667,2888,63,14,376,40
12668,R12668,2764,146,32,134,81
12669,R12669,3336,47,11,212,54
12670,R12670,2807,354,9,228,19
12671,R12671,2486,152,24,503,233
12672,R12672,3405,126,4,750,76
12673,R12673,3148,48,6,0,0
12674,R12674,3311,125,16,457,101
12675,R12675,3111,14,18,150,28
12676,R12676,3004,180,1,212,19
12677,R12677,3011,88,7,382,48
12678,R12678,3349,113,15,150,20
12679,R12679,2979,257,11,124,17
12680,R12680,2556,6,9,85,14
12681,R12681,2681,3,13,0,0
12682,R12682,3141,248,9,384,83
12683,R12683,2936,261,12,300,7
12684,R12684,3271,303,25,150,5
12685,R12685,3115,40,34,323,188
12686,R12686,3030,212,7,108,-25
12687,R12687,2887,81,20,228,29
12688,R12688,2186,145,27,120,50
12689,R12689,2952,122,6,242,33
12690,R12690,3255,31,18,216,66
12691,R12691,2972,55,9,30,5
12692,R12692,2735,65,7,457,19
12693,R12693,2957,51,9,433,7
12694,R12694,3015,43,8,319,44
12695,R12695,2509,250,24,469,-90
12696,R12696,2763,246,15,201,11
12697,R12697,3211,139,10,390,39
12698,R12698,2909,45,13,272,59
12699,R12699,2673,116,10,469,81
12700,R12700,2861,194,18,424,15
12701,R12701,3197,338,19,67,25
12702,R12702,2776,82,25,150,31
12703,R12703,2913,276,28,150,82
12704,R12704,2626,17,19,350,2
12705,R12705,3200,96,17,190,42
12706,R12706,3182,297,6,0,0
12707,R12707,2712,68,9,361,81
12708,R12708,3009,3,16,95,22
12709,R12709,3198,75,15,283,26
12710,R12710,2887,299,25,60,34
12711,R12711,2983,335,11,150,38
12712,R12712,2748,353,10,360,68
12713,R12713,2793,116,7,192,25
12714,R12714,3201,26,6,95,-12
12715,R12715,2721,101,14,85,17
12716,R12716,3284,54,6,120,5
12717,R12717,3414,161,20,60,7
12718,R12718,3055,222,15,170,-1
12719,R12719,2870,110,6,516,105
12720,R12720,2961,32,7,569,154
12721,R12721,3444,86,7,518,-8
12722,R12722,3111,71,11,108,3
12723,R12723,3136,100,18,323,89
12724,R12724,3040,40,7,0,0
12725,R12725,2079,345,23,541,112
12726,R12726,2983,198,4,212,27
12727,R12727,3190,57,25,228,84
12728,R12728,3011,27,2,42,0
12729,R12729,3042,75,7,190,55
12730,R12730,2473,32,9,67,11
12731,R12731,3189,114,5,150,-5
12732,R12732,2766,356,7,319,18
12733,R12733,3515,94,22,834,230
12734,R12734,2691,341,20,300,62
12735,R12735,3051,24,6,256,2
12736,R12736,2997,62,7,443,111
12737,R12737,3181,155,7,30,1
12738,R12738,2820,6,12,624,7
12739,R12739,2856,113,7,30,-2
12740,R12740,2883,55,18,420,186
12741,R12741,2102,287,26,60,30
12742,R12742,3119,155,12,190,23
12743,R12743,3282,147,7,162,4
12744,R12744,3157,201,8,510,71
12745,R12745,3183,44,13,0,0
12746,R12746,2269,326,19,30,10
12747,R12747,3119,45,2,30,0
12748,R12748,2729,87,12,85,0
12749,R12749,3266,124,3,170,8
12750,R12750,2711,105,13,124,37
12751,R12751,2920,137,12,268,73
12752,R12752,2978,225,4,390,26
12753,R12753,3004,135,8,182,32
12754,R12754,3344,207,31,510,179
12755,R12755,2925,329,16,192,43
12756,R12756,3257,95,11,240,47
12757,R12757,3260,108,18,350,65
12758,R12758,2540,346,10,0,0
12759,R12759,2298,34,23,162,6
12760,R12760,2741,68,10,90,-8
12761,R12761,2924,53,18,579,94
12762,R12762,3029,343,15,162,31
12763,R12763,2963,344,14,108,21
12764,R12764,3051,132,18,60,15
12765,R12765,3135,63,1,134,4
12766,R12766,2475,39,21,150,27
12767,R12767,3150,276,18,212,70
12768,R12768,3005,312,6,60,9
12769,R12769,2907,24,10,433,65
12770,R12770,2949,122,9,402,7
12771,R12771,3221,0,6,210,37
12772,R12772,2769,80,17,170,64
12773,R12773,2543,137,15,95,24
12774,R12774,3305,104,22,153,54
12775,R12775,3354,271,20,212,44
12776,R12776,3147,89,29,306,-21
12777,R12777,2812,236,7,60,5
12778,R12778,2928,142,6,190,-1
12779,R12779,2877,344,14,400,205
12780,R12780,3107,30,8,67,1
12781,R12781,3125,284,6,674,-69
12782,R12782,2743,75,7,365,35
12783,R12783,3211,274,9,30,5
12784,R12784,2959,5,9,95,37
12785,R12785,2997,72,20,297,32
12786,R12786,3100,96,36,646,-4
12787,R12787,2901,29,12,330,32
12788,R12788,1893,7,21,120,42
12789,R12789,2907,107,24,85,19
12790,R12790,3161,246,6,510,124
12791,R12791,3346,327,15,658,58
12792,R12792,2996,287,15,234,33
12793,R12793,3268,218,24,124,8
12794,R12794,2819,62,13,192,53
12795,R12795,2817,332,4,342,41
12796,R12796,2951,237,13,120,18
12797,R12797,3326,64,8,30,-3
12798,R12798,2947,324,15,192,47
12799,R12799,3090,310,8,395,36
12800,R12800,2201,335,33,150,71
12801,R12801,3069,282,24,604,107
12802,R12802,2785,202,18,30,-4
12803,R12803,3016,325,19,150,30
12804,R12804,2464,7,10,323,13
12805,R12805,2315,149,23,95,31
12806,R12806,3129,98,11,30,-5
12807,R12807,2982,45,2,300,30
12808,R12808,2903,151,6,242,0
12809,R12809,2939,172,13,524,26
12810,R12810,3113,334,6,150,13
12811,R12811,2997,340,6,834,118
12812,R12812,2587,125,6,120,39
12813,R12813,3254,349,19,1020,237
12814,R12814,3165,346,9,698,-9
12815,R12815,2967,68,5,484,96
12816,R12816,2790,45,10,95,-12
12817,R12817,3152,63,8,366,51
12818,R12818,3393,314,16,892,152
12819,R12819,2962,70,17,424,136
12820,R12820,3376,97,8,633,105
12821,R12821,3243,148,29,153,59
12822,R12822,3029,59,17,1057,231
12823,R12823,2880,105,13,127,-3
12824,R12824,2840,82,13,518,110
12825,R12825,3264,33,5,300,29
12826,R12826,2808,130,4,360,-1
12827,R12827,3116,32,9,301,47
12828,R12828,3004,243,6,930,95
12829,R12829,3444,15,13,834,165
12830,R12830,2926,324,4,573,-2
12831,R12831,3054,0,7,595,187
12832,R12832,3237,79,2,153,16
12833,R12833,2883,132,14,192,41
12834,R12834,2897,230,11,658,251
12835,R12835,3122,139,14,153,20
12836,R12836,2827,136,23,67,25
12837,R12837,2183,238,33,417,140
12838,R12838,3026,38,18,450,194
12839,R12839,3031,353,12,309,13
12840,R12840,3120,312,6,516,46
12841,R12841,3267,308,17,661,132
12842,R12842,3039,321,29,234,-1
12843,R12843,2909,283,14,443,111
12844,R12844,3251,252,5,457,17
12845,R12845,2844,355,10,30,6
12846,R12846,3213,150,19,391,42
12847,R12847,3067,202,9,42,3
12848,R12848,2594,94,12,234,70
12849,R12849,2753,50,24,190,10
12850,R12850,3331,53,19,242,52
12851,R12851,3134,50,11,108,17
12852,R12852,3228,352,7,90,-1
12853,R12853,2628,114,11,127,17
12854,R12854,2900,202,21,277,129
12855,R12855,2818,117,8,300,52
12856,R12856,3135,257,3,192,3
12857,R12857,2972,188,7,285,35
12858,R12858,2870,11,14,443,75
12859,R12859,3142,200,7,108,9
12860,R12860,3168,153,8,153,26
12861,R12861,2559,130,20,90,28
12862,R12862,3222,264,25,882,301
12863,R12863,2682,16,16,247,4
12864,R12864,2737,63,10,424,-11
12865,R12865,3390,197,10,532,-2
12866,R12866,2947,142,20,150,21
12867,R12867,2675,102,12,201,28
12868,R12868,2728,142,20,85,20
12869,R12869,2995,176,19,201,-12
12870,R12870,2624,356,11,228,67
12871,R12871,2869,12,10,446,58
12872,R12872,2890,29,5,0,0
12873,R12873,2919,328,8,30,4
12874,R12874,3001,174,11,150,9
12875,R12875,2840,341,12,42,8
12876,R12876,2998,349,4,384,33
12877,R12877,2339,38,17,0,0
12878,R12878,2687,11,13,240,72
12879,R12879,2975,72,4,190,30
12880,R12880,2708,17,11,85,10
12881,R12881,3127,123,7,210,-5
12882,R12882,3157,37,9,180,14
12883,R12883,3113,162,15,390,37
12884,R12884,2877,63,11,306,30
12885,R12885,2978,30,16,446,84
12886,R12886,3251,6,11,484,95
12887,R12887,3064,326,9,190,-4
12888,R12888,2824,43,10,339,42
12889,R12889,3021,139,5,255,13
12890,R12890,3104,34,2,30,0
12891,R12891,2936,225,2,541,23
12892,R12892,2709,175,25,134,43
12893,R12893,3126,31,11,395,57
12894,R12894,2762,90,9,150,38
12895,R12895,2821,7,10,134,23
12896,R12896,3074,150,20,553,115
12897,R12897,3083,139,9,90,7
12898,R12898,2868,188,13,335,167
12899,R12899,2839,87,14,124,10
12900,R12900,3011,214,17,721,111
12901,R12901,2816,336,5,108,6
12902,R12902,3017,20,16,120,26
12903,R12903,2968,40,7,484,6
12904,R12904,3062,143,15,90,-3
12905,R12905,2644,342,24,30,18
12906,R12906,3089,30,9,90,-8
12907,R12907,3006,28,9,124,7
12908,R12908,2730,165,22,0,0
12909,R12909,3065,324,13,150,6
12910,R12910,3085,232,11,175,-22
12911,R12911,3180,89,14,258,67
12912,R12912,3422,317,19,990,283
12913,R12913,2912,166,22,30,9
12914,R12914,2640,69,8,426,66
12915,R12915,3347,218,9,300,36
12916,R12916,2864,74,7,285,44
12917,R12917,2461,308,23,30,13
12918,R12918,3040,110,6,60,-9
12919,R12919,3205,215,15,342,49
12920,R12920,2887,54,6,30,2
12921,R12921,3046,273,15,120,23
12922,R12922,2844,34,7,42,0
12923,R12923,2883,333,11,162,37
12924,R12924,3084,22,3,300,40
12925,R12925,2816,49,24,180,65
12926,R12926,2821,117,24,42,16
12927,R12927,3087,187,8,313,18
12928,R12928,2929,6,2,124,9
12929,R12929,2791,66,8,430,48
12930,R12930,3033,347,19,566,190
12931,R12931,2788,47,8,150,3
12932,R12932,3377,347,13,390,13
12933,R12933,3353,59,27,579,78
12934,R12934,3160,295,16,120,21
12935,R12935,3341,0,20,306,71
12936,R12936,3146,10,29,95,37
12937,R12937,2869,90,0,162,55
12938,R12938,3045,92,8,582,-19
12939,R12939,2963,126,9,646,-4
12940,R12940,2778,221,5,180,44
12941,R12941,2560,20,30,153,60
12942,R12942,3014,208,7,582,88
12943,R12943,2662,16,16,0,0
12944,R12944,3043,161,16,30,8
12945,R12945,2810,268,32,594,304
12946,R12946,3126,350,9,408,20
12947,R12947,3246,270,7,390,74
12948,R12948,3254,17,10,690,51
12949,R12949,3080,74,8,182,20
12950,R12950,3159,3,17,351,105
12951,R12951,2782,34,14,42,-5
12952,R12952,3270,48,6,0,0
12953,R12953,3164,86,19,510,46
12954,R12954,2918,8,17,247,31
12955,R12955,2896,270,19,228,75
12956,R12956,3082,43,9,60,8
12957,R12957,2829,40,7,67,5
12958,R12958,2876,338,14,30,7
12959,R12959,3206,174,2,170,11
12960,R12960,2830,318,12,134,27
12961,R12961,3293,220,14,182,34
12962,R12962,3078,256,17,95,19
12963,R12963,3214,5,18,900,197
12964,R12964,2922,214,10,30,6
12965,R12965,2995,73,11,85,10
12966,R12966,3132,130,4,42,-2
12967,R12967,2936,335,4,579,23
12968,R12968,2715,78,35,192,95
12969,R12969,2826,22,26,120,44
12970,R12970,3200,59,4,497,17
12971,R12971,3415,287,21,607,208
12972,R12972,2617,23,16,234,73
12973,R12973,2823,169,6,30,-4
12974,R12974,2932,234,15,382,39
12975,R12975,2379,323,11,85,14
12976,R12976,2945,187,6,30,-3
12977,R12977,2781,84,11,295,64
12978,R12978,3040,35,11,335,15
12979,R12979,3170,260,20,277,63
12980,R12980,2350,100,25,309,129
12981,R12981,3096,345,17,67,-5
12982,R12982,2921,64,25,201,108
12983,R12983,3169,127,9,323,31
12984,R12984,2777,187,23,67,16
12985,R12985,3031,37,7,60,8
12986,R12986,3078,62,5,319,41
12987,R12987,3064,221,13,589,197
12988,R12988,3049,358,17,295,85
12989,R12989,2575,343,20,85,21
12990,R12990,2997,356,15,255,32
12991,R12991,2975,126,6,90,3
12992,R12992,3121,73,12,391,71
12993,R12993,3245,291,8,420,102
12994,R12994,2900,45,4,525,84
12995,R12995,3070,114,5,90,-2
12996,R12996,3114,156,16,85,12
12997,R12997,2978,104,23,180,19
12998,R12998,3134,311,29,306,113
12999,R12999,3008,315,2,573,92
13000,R13000,3138,201,21,60,-8
13001,R13001,2922,45,12,192,9
13002,R13002,3425,111,7,787,204
13003,R13003,2988,116,20,162,45
13004,R13004,2785,3,12,30,3
13005,R13005,2880,353,16,30,5
13006,R13006,3122,173,15,630,74
13007,R13007,2825,95,9,0,0
13008,R13008,2821,151,29,60,19
13009,R13009,2195,316,28,234,131
13010,R13010,2592,347,20,180,40
13011,R13011,3170,175,10,30,3
13012,R13012,3083,341,17,180,37
13013,R13013,2687,57,10,60,7
13014,R13014,3191,126,13,400,75
13015,R13015,2634,135,13,300,106
13016,R13016,2421,287,30,67,36
13017,R13017,2117,345,33,268,53
13018,R13018,2206,141,28,85,48
13019,R13019,3198,342,13,170,26
13020,R13020,2721,121,16,90,20
13021,R13021,3259,320,18,564,173
13022,R13022,3191,53,7,234,-23
13023,R13023,2909,67,7,283,63
13024,R13024,2510,70,11,30,-3
13025,R13025,3309,354,11,162,17
13026,R13026,3268,70,17,255,74
13027,R13027,2504,193,30,360,48
13028,R13028,2454,358,12,108,22
13029,R13029,2627,160,5,0,0
13030,R13030,3259,214,16,242,58
13031,R13031,3202,287,9,108,19
13032,R13032,3211,56,3,285,16
13033,R13033,3184,260,16,258,1
13034,R13034,3014,53,16,108,16
13035,R13035,2807,224,19,300,-21
13036,R13036,3077,90,7,270,36
13037,R13037,2689,186,11,60,11
13038,R13038,3152,141,36,660,75
13039,R13039,3028,305,10,0,0
13040,R13040,3015,262,29,240,94
13041,R13041,3331,33,27,309,116
13042,R13042,2593,208,35,120,22
13043,R13043,3151,53,5,272,89
13044,R13044,2958,355,16,67,16
13045,R13045,2991,336,17,242,24
13046,R13046,2982,79,4,283,33
13047,R13047,3183,87,9,516,47
13048,R13048,2238,10,33,272,190
13049,R13049,3107,348,22,212,40
13050,R13050,2672,209,20,0,0
13051,R13051,2979,146,9,474,104
13052,R13052,2592,215,15,30,0
13053,R13053,3378,180,8,1075,176
13054,R13054,3001,195,8,524,-19
13055,R13055,2874,172,7,313,37
13056,R13056,2708,3,12,30,4
13057,R13057,2850,352,14,42,6
13058,R13058,3116,59,4,295,35
13059,R13059,2715,51,6,90,-10
13060,R13060,2985,255,11,607,82
13061,R13061,3176,202,18,433,155
13062,R13062,2967,83,19,30,11
13063,R13063,3172,160,19,531,108
13064,R13064,2988,45,6,295,-2
13065,R13065,2959,225,9,351,53
13066,R13066,3299,339,3,765,254
13067,R13067,2987,293,14,170,9
13068,R13068,2825,138,13,42,6
13069,R13069,2970,149,11,108,9
13070,R13070,2836,321,18,150,42
13071,R13071,3001,78,16,0,0
13072,R13072,2541,55,16,350,55
13073,R13073,3241,75,10,457,108
13074,R13074,3480,315,11,120,33
13075,R13075,2060,328,32,60,26
13076,R13076,3146,280,20,170,43
13077,R13077,2904,276,28,85,13
13078,R13078,2809,35,15,402,93
13079,R13079,3348,168,11,1115,109
13080,R13080,2481,34,15,30,10
13081,R13081,3407,320,8,218,34
13082,R13082,3043,335,9,720,26
13083,R13083,3148,284,14,524,24
13084,R13084,2587,12,8,256,61
13085,R13085,2647,141,19,60,9
13086,R13086,2955,262,16,458,55
13087,R13087,3244,344,10,120,12
13088,R13088,3004,63,6,192,27
13089,R13089,3373,156,16,630,167
13090,R13090,2802,43,11,256,15
13091,R13091,3155,350,14,330,79
13092,R13092,3120,182,21,192,25
13093,R13093,3000,199,9,42,0
13094,R13094,2637,92,14,277,70
13095,R13095,3272,57,8,626,5
13096,R13096,3050,105,23,170,43
13097,R13097,2943,19,26,201,84
13098,R13098,3179,88,13,524,141
13099,R13099,2799,81,45,190,45
13100,R13100,2685,59,4,30,1
13101,R13101,3009,127,14,67,18
13102,R13102,3164,253,23,516,98
13103,R13103,2655,68,4,0,0
13104,R13104,2252,52,22,342,204
13105,R13105,2674,62,13,484,-41
13106,R13106,2862,284,12,866,185
13107,R13107,3376,338,8,816,190
13108,R13108,3379,62,11,725,169
13109,R13109,2647,46,15,162,50
13110,R13110,3321,184,15,408,138
13111,R13111,2913,299,5,127,20
13112,R13112,2395,320,28,150,74
13113,R13113,3011,0,8,509,167
13114,R13114,3173,337,13,920,-29
13115,R13115,2971,64,13,192,-22
