id,label,Elevation,Aspect,Slope
9313,R9313,2442,98,9
9314,R9314,2956,322,18
9315,R9315,2943,40,4
9316,R9316,2914,315,10
9317,R9317,2968,45,1
9318,R9318,2629,86,10
9319,R9319,3050,219,10
9320,R9320,3044,327,10
9321,R9321,3085,258,25
9322,R9322,3153,72,4
9323,R9323,3320,56,16
9324,R9324,3279,276,6
9325,R9325,2849,331,10
9326,R9326,2916,96,7
9327,R9327,2962,153,14
9328,R9328,3112,342,14
9329,R9329,3325,42,28
9330,R9330,2112,84,22
9331,R9331,2909,324,8
9332,R9332,3067,178,17
9333,R9333,3263,45,2
9334,R9334,2618,66,12
9335,R9335,3278,11,4
9336,R9336,2750,241,19
9337,R9337,3014,198,6
9338,R9338,3191,150,9
9339,R9339,2990,158,5
9340,R9340,3016,321,12
9341,R9341,2748,50,8
9342,R9342,2945,284,9
9343,R9343,3364,76,35
9344,R9344,2509,226,29
9345,R9345,3171,349,14
9346,R9346,2938,185,10
9347,R9347,2987,9,18
9348,R9348,3315,317,17
9349,R9349,3105,325,14
9350,R9350,3232,274,10
9351,R9351,3147,91,12
9352,R9352,3060,290,8
9353,R9353,3096,12,18
9354,R9354,2985,120,21
9355,R9355,3236,48,13
9356,R9356,2474,194,27
9357,R9357,2968,12,9
9358,R9358,3057,277,8
9359,R9359,2437,126,12
9360,R9360,2812,149,11
9361,R9361,2757,331,18
9362,R9362,3330,66,19
9363,R9363,3026,244,12
9364,R9364,2811,345,11
9365,R9365,3101,326,12
9366,R9366,2962,61,19
9367,R9367,2601,27,17
9368,R9368,2845,111,11
9369,R9369,2991,288,8
9370,R9370,2610,64,22
9371,R9371,3044,159,13
9372,R9372,2607,27,7
9373,R9373,2988,184,8
9374,R9374,3104,40,11
9375,R9375,2810,17,11
9376,R9376,3051,330,23
9377,R9377,3211,180,8
9378,R9378,2671,127,18
9379,R9379,2907,118,31
9380,R9380,3433,301,13
9381,R9381,2860,5,13
9382,R9382,2919,353,18
9383,R9383,2514,49,18
9384,R9384,2780,54,18
9385,R9385,3168,270,21
9386,R9386,2892,142,19
9387,R9387,2968,243,13
9388,R9388,3081,342,5
9389,R9389,2697,32,14
9390,R9390,2617,65,15
9391,R9391,2698,223,25
9392,R9392,3027,180,4
9393,R9393,3191,57,7
9394,R9394,2507,72,12
9395,R9395,3131,242,23
9396,R9396,2795,130,20
9397,R9397,3018,45,3
9398,R9398,2697,81,22
9399,R9399,3042,35,13
9400,R9400,3014,85,18
9401,R9401,2784,336,22
9402,R9402,2759,35,19
9403,R9403,3013,143,12
9404,R9404,2722,160,6
9405,R9405,3153,350,17
9406,R9406,2644,69,8
9407,R9407,2719,324,23
9408,R9408,2331,277,19
9409,R9409,3386,4,17
9410,R9410,2613,30,10
9411,R9411,3142,58,17
9412,R9412,2766,7,11
9413,R9413,2824,338,3
9414,R9414,3319,139,29
9415,R9415,2751,321,20
9416,R9416,3034,270,14
9417,R9417,2988,350,13
9418,R9418,2887,285,20
9419,R9419,2713,22,21
9420,R9420,3047,171,10
9421,R9421,3198,135,6
9422,R9422,2988,168,7
9423,R9423,2584,50,18
9424,R9424,2946,73,5
9425,R9425,3311,221,4
9426,R9426,3100,310,11
9427,R9427,3198,4,13
9428,R9428,2838,49,10
9429,R9429,2854,48,20
9430,R9430,3260,41,5
9431,R9431,2807,45,9
9432,R9432,3321,276,9
9433,R9433,3055,103,9
9434,R9434,3000,81,10
9435,R9435,3273,59,10
9436,R9436,3084,342,2
9437,R9437,3213,133,11
9438,R9438,2882,293,34
9439,R9439,2690,119,12
9440,R9440,2751,336,5
9441,R9441,3210,317,8
9442,R9442,2755,150,7
9443,R9443,3073,265,15
9444,R9444,3332,345,30
9445,R9445,2799,163,6
9446,R9446,2607,177,20
9447,R9447,2921,30,13
9448,R9448,3087,105,14
9449,R9449,3428,97,26
9450,R9450,3323,24,22
9451,R9451,3086,203,12
9452,R9452,2901,36,13
9453,R9453,2559,72,1
9454,R9454,3310,23,31
9455,R9455,3315,154,7
9456,R9456,2879,34,16
9457,R9457,3262,246,6
9458,R9458,3045,18,9
9459,R9459,2666,142,21
9460,R9460,2663,355,20
9461,R9461,2895,66,17
9462,R9462,2894,36,21
9463,R9463,2193,31,35
9464,R9464,3135,329,15
9465,R9465,3008,139,14
9466,R9466,2755,315,7
9467,R9467,3250,58,15
9468,R9468,2978,11,16
9469,R9469,2631,80,15
9470,R9470,3187,219,15
9471,R9471,3075,68,10
9472,R9472,2906,318,17
9473,R9473,3115,290,19
9474,R9474,3260,2,17
9475,R9475,2794,261,9
9476,R9476,3204,253,11
9477,R9477,3251,144,20
9478,R9478,2932,348,17
9479,R9479,3208,145,18
9480,R9480,2913,128,6
9481,R9481,3339,348,10
9482,R9482,2945,148,13
9483,R9483,3218,42,20
9484,R9484,3112,327,25
9485,R9485,3202,326,25
9486,R9486,2390,323,5
9487,R9487,3027,301,8
9488,R9488,2942,352,21
9489,R9489,2785,134,14
9490,R9490,2599,63,19
9491,R9491,2947,333,19
9492,R9492,2783,263,12
9493,R9493,3114,325,13
9494,R9494,3141,348,17
9495,R9495,2955,74,22
9496,R9496,3410,32,19
9497,R9497,2107,266,24
9498,R9498,3278,320,7
9499,R9499,3179,148,12
9500,R9500,2757,205,8
9501,R9501,2955,13,15
9502,R9502,2775,128,13
9503,R9503,2863,24,8
9504,R9504,3194,307,9
9505,R9505,2908,110,5
9506,R9506,2916,147,10
9507,R9507,3256,301,15
9508,R9508,3369,23,8
9509,R9509,2633,82,13
9510,R9510,2893,291,4
9511,R9511,2893,93,16
9512,R9512,2509,353,6
9513,R9513,3191,270,3
9514,R9514,2161,357,25
9515,R9515,2948,305,15
9516,R9516,3174,81,3
9517,R9517,3061,41,5
9518,R9518,3211,95,6
9519,R9519,3025,133,10
9520,R9520,3123,28,15
9521,R9521,3093,197,10
9522,R9522,2755,202,29
9523,R9523,3309,197,11
9524,R9524,3222,90,17
9525,R9525,3394,128,11
9526,R9526,3080,137,22
9527,R9527,2909,30,9
9528,R9528,2998,221,15
9529,R9529,2980,11,10
9530,R9530,3077,238,4
9531,R9531,2838,119,2
9532,R9532,3233,69,6
9533,R9533,2824,328,19
9534,R9534,2900,91,21
9535,R9535,3141,155,15
9536,R9536,2539,337,40
9537,R9537,3135,39,19
9538,R9538,3320,202,16
9539,R9539,2693,38,12
9540,R9540,2662,57,11
9541,R9541,3246,52,6
9542,R9542,3142,90,3
9543,R9543,2848,342,1
9544,R9544,3417,185,12
9545,R9545,2906,132,15
9546,R9546,2722,151,2
9547,R9547,3240,185,13
9548,R9548,3161,315,12
9549,R9549,3259,180,11
9550,R9550,3250,216,12
9551,R9551,2577,95,11
9552,R9552,3147,153,7
9553,R9553,2840,253,36
9554,R9554,3074,42,27
9555,R9555,2495,44,29
9556,R9556,3237,278,8
9557,R9557,2469,345,16
9558,R9558,3167,39,12
9559,R9559,2695,310,16
9560,R9560,2839,356,23
9561,R9561,2988,125,6
9562,R9562,3460,44,28
9563,R9563,3395,112,15
9564,R9564,2673,21,16
9565,R9565,3357,210,25
9566,R9566,3269,14,6
9567,R9567,1927,324,2
9568,R9568,3190,41,15
9569,R9569,2903,333,19
9570,R9570,3082,319,20
9571,R9571,3217,2,14
9572,R9572,3145,137,11
9573,R9573,3344,31,11
9574,R9574,3109,302,16
9575,R9575,2886,242,20
9576,R9576,2509,123,15
9577,R9577,3322,276,28
9578,R9578,2963,112,14
9579,R9579,2675,69,27
9580,R9580,3225,239,15
9581,R9581,2791,37,12
9582,R9582,3121,357,13
9583,R9583,2945,90,3
9584,R9584,3173,223,12
9585,R9585,3199,190,20
9586,R9586,2941,353,16
9587,R9587,3088,306,8
9588,R9588,2831,290,22
9589,R9589,3073,24,24
9590,R9590,2688,75,20
9591,R9591,3071,263,13
9592,R9592,2666,40,11
9593,R9593,3430,95,15
9594,R9594,2250,81,14
9595,R9595,2887,357,19
9596,R9596,2993,275,10
9597,R9597,2603,42,6
9598,R9598,2795,6,13
9599,R9599,2962,212,9
9600,R9600,2820,170,14
9601,R9601,3256,213,20
9602,R9602,3241,90,3
9603,R9603,2985,0,2
9604,R9604,2989,83,20
9605,R9605,2900,38,8
9606,R9606,3273,8,9
9607,R9607,3042,24,6
9608,R9608,3065,261,17
9609,R9609,3191,68,20
9610,R9610,3023,101,26
9611,R9611,2968,241,14
9612,R9612,3053,189,19
9613,R9613,3323,257,14
9614,R9614,2714,80,12
9615,R9615,3067,34,14
9616,R9616,3243,81,11
9617,R9617,2651,351,27
9618,R9618,3040,143,19
9619,R9619,2808,324,16
9620,R9620,3172,19,10
9621,R9621,2870,78,8
9622,R9622,1891,23,29
9623,R9623,2356,28,7
9624,R9624,3239,118,20
9625,R9625,2392,327,11
9626,R9626,3155,87,13
9627,R9627,2364,62,30
9628,R9628,2295,147,32
9629,R9629,2320,102,24
9630,R9630,2638,334,21
9631,R9631,2717,347,17
9632,R9632,3215,116,21
9633,R9633,3036,217,19
9634,R9634,3042,43,11
9635,R9635,3079,43,19
9636,R9636,2399,17,6
9637,R9637,3187,285,11
9638,R9638,3201,315,8
9639,R9639,2906,353,12
9640,R9640,2992,301,18
9641,R9641,2955,14,10
9642,R9642,3034,218,15
9643,R9643,3273,211,21
9644,R9644,3389,336,15
9645,R9645,3047,52,8
9646,R9646,2959,225,10
9647,R9647,2974,81,10
9648,R9648,3215,174,24
9649,R9649,3080,16,4
9650,R9650,2732,97,4
9651,R9651,2319,91,18
9652,R9652,2950,165,11
9653,R9653,3172,252,2
9654,R9654,3221,355,10
9655,R9655,2841,165,24
9656,R9656,3078,243,11
9657,R9657,3212,63,33
9658,R9658,3021,48,18
9659,R9659,3204,268,6
9660,R9660,2877,160,24
9661,R9661,3202,53,16
9662,R9662,3072,33,13
9663,R9663,3263,346,12
9664,R9664,3172,201,28
9665,R9665,3191,17,6
9666,R9666,3199,138,12
9667,R9667,3256,43,21
9668,R9668,3201,217,10
9669,R9669,2796,68,11
9670,R9670,2669,95,12
9671,R9671,3471,287,10
9672,R9672,2916,109,21
9673,R9673,3026,28,23
9674,R9674,2952,349,11
9675,R9675,2821,83,14
9676,R9676,2219,92,20
9677,R9677,2811,321,14
9678,R9678,2702,2,9
9679,R9679,3242,128,14
9680,R9680,2792,47,10
9681,R9681,3107,196,16
9682,R9682,2936,62,10
9683,R9683,3265,256,17
9684,R9684,3127,143,10
9685,R9685,3273,130,24
9686,R9686,2705,64,7
9687,R9687,3146,74,10
9688,R9688,3128,18,3
9689,R9689,3248,141,13
9690,R9690,3127,112,14
9691,R9691,3422,84,12
9692,R9692,3234,253,10
9693,R9693,3239,342,26
9694,R9694,3318,50,25
9695,R9695,2962,247,12
9696,R9696,2968,354,20
9697,R9697,3181,307,14
9698,R9698,3205,52,11
9699,R9699,3109,55,15
9700,R9700,3220,49,9
9701,R9701,2806,291,16
9702,R9702,3041,17,23
9703,R9703,2844,63,3
9704,R9704,3086,0,15
9705,R9705,3232,16,21
9706,R9706,3014,331,5
9707,R9707,3072,111,16
9708,R9708,2708,53,5
9709,R9709,3219,75,7
9710,R9710,3705,18,6
9711,R9711,3163,0,15
9712,R9712,2941,339,14
9713,R9713,3161,297,9
9714,R9714,3158,211,11
9715,R9715,2596,349,23
9716,R9716,3321,357,20
9717,R9717,3048,13,17
9718,R9718,2781,303,31
9719,R9719,3071,80,7
9720,R9720,3280,253,5
9721,R9721,3492,71,36
9722,R9722,3308,53,10
9723,R9723,2792,164,12
9724,R9724,3029,122,10
9725,R9725,3162,270,9
9726,R9726,2804,108,20
9727,R9727,3330,328,18
9728,R9728,3096,315,4
9729,R9729,2992,45,14
9730,R9730,3420,92,37
9731,R9731,3150,300,32
9732,R9732,3214,34,5
9733,R9733,3283,186,7
9734,R9734,3256,320,15
9735,R9735,2991,45,10
9736,R9736,2764,72,11
9737,R9737,3168,168,7
9738,R9738,2584,106,7
9739,R9739,3084,126,17
9740,R9740,2974,356,10
9741,R9741,2818,89,10
9742,R9742,3418,305,15
9743,R9743,3208,165,10
9744,R9744,2312,261,18
9745,R9745,2557,90,4
9746,R9746,3237,37,5
9747,R9747,3046,357,5
9748,R9748,2985,118,13
9749,R9749,2991,161,27
9750,R9750,2415,15,11
9751,R9751,2883,61,5
9752,R9752,3074,97,16
9753,R9753,2972,97,10
9754,R9754,2503,108,2
9755,R9755,3220,218,19
9756,R9756,3015,20,25
9757,R9757,2999,94,7
9758,R9758,2859,149,11
9759,R9759,2840,54,16
9760,R9760,2970,351,7
9761,R9761,2638,177,9
9762,R9762,2757,13,16
9763,R9763,3208,274,3
9764,R9764,3205,71,10
9765,R9765,2895,290,22
9766,R9766,2940,101,20
9767,R9767,3115,335,4
9768,R9768,3000,81,14
9769,R9769,3412,125,4
9770,R9770,2434,333,13
9771,R9771,3014,90,1
9772,R9772,2941,145,19
9773,R9773,2821,50,20
9774,R9774,3028,94,13
9775,R9775,3333,92,8
9776,R9776,3088,51,13
9777,R9777,2740,188,21
9778,R9778,2987,71,11
9779,R9779,3066,80,16
9780,R9780,3215,129,6
9781,R9781,3190,43,21
9782,R9782,3048,135,6
9783,R9783,2778,339,14
9784,R9784,2963,305,13
9785,R9785,3119,116,13
9786,R9786,2781,341,10
9787,R9787,2821,43,10
9788,R9788,2870,234,15
9789,R9789,3127,138,17
9790,R9790,3080,270,28
9791,R9791,3062,48,11
9792,R9792,3232,341,34
9793,R9793,2878,35,13
9794,R9794,2667,123,23
9795,R9795,3167,32,19
9796,R9796,3288,28,14
9797,R9797,3401,301,35
9798,R9798,2945,29,12
9799,R9799,2934,63,25
9800,R9800,3069,189,14
9801,R9801,3300,159,19
9802,R9802,3464,311,15
9803,R9803,3244,83,22
9804,R9804,3376,349,1
9805,R9805,2892,186,4
9806,R9806,3004,266,12
9807,R9807,3060,306,7
9808,R9808,3129,357,9
9809,R9809,3244,292,15
9810,R9810,2704,11,14
9811,R9811,3197,85,6
9812,R9812,2993,45,3
9813,R9813,2978,257,8
9814,R9814,2979,314,17
9815,R9815,3086,13,12
9816,R9816,3144,84,21
9817,R9817,2104,82,27
9818,R9818,2776,17,13
9819,R9819,2896,52,5
9820,R9820,3029,51,26
9821,R9821,3033,221,10
9822,R9822,3118,333,6
9823,R9823,2804,63,23
9824,R9824,3226,359,16
9825,R9825,2925,97,20
9826,R9826,2088,296,37
9827,R9827,3221,338,17
9828,R9828,3024,104,7
9829,R9829,3179,84,10
9830,R9830,2886,79,18
9831,R9831,2991,344,14
9832,R9832,3273,120,12
9833,R9833,3180,106,4
9834,R9834,3117,45,11
9835,R9835,3110,278,21
9836,R9836,2830,191,29
9837,R9837,2409,76,13
9838,R9838,2769,316,17
9839,R9839,3305,41,20
9840,R9840,3237,18,6
9841,R9841,2557,103,5
9842,R9842,2699,150,28
9843,R9843,2725,81,27
9844,R9844,3389,108,14
9845,R9845,3044,97,11
9846,R9846,2996,43,18
9847,R9847,2932,105,10
9848,R9848,2719,299,24
9849,R9849,3308,192,18
9850,R9850,2860,28,8
9851,R9851,3222,140,4
9852,R9852,3158,86,18
9853,R9853,3250,173,18
9854,R9854,3009,52,6
9855,R9855,3342,27,11
9856,R9856,2834,213,20
9857,R9857,2844,1,9
9858,R9858,2191,358,27
9859,R9859,3323,194,15
9860,R9860,3165,95,10
9861,R9861,2581,100,13
9862,R9862,3163,46,16
9863,R9863,3355,339,8
9864,R9864,3223,22,8
9865,R9865,3105,170,12
9866,R9866,3224,147,25
9867,R9867,3165,118,8
9868,R9868,2975,262,15
9869,R9869,2858,105,13
9870,R9870,2959,180,13
9871,R9871,3219,270,6
9872,R9872,2996,242,11
9873,R9873,3071,3,15
9874,R9874,3052,176,26
9875,R9875,3290,333,2
9876,R9876,3312,60,12
9877,R9877,2998,32,6
9878,R9878,2767,301,11
9879,R9879,2540,126,18
9880,R9880,3147,297,14
9881,R9881,2727,185,25
9882,R9882,3382,293,12
9883,R9883,3249,121,8
9884,R9884,2882,40,12
9885,R9885,2898,250,6
9886,R9886,3368,142,13
9887,R9887,3279,236,3
9888,R9888,2919,126,6
9889,R9889,3217,45,8
9890,R9890,2844,42,18
9891,R9891,2998,22,8
9892,R9892,2736,13,6
9893,R9893,2219,24,34
9894,R9894,2957,294,12
9895,R9895,3601,39,32
9896,R9896,2973,106,6
9897,R9897,2110,273,27
9898,R9898,3098,10,4
9899,R9899,3229,170,20
9900,R9900,3196,279,14
9901,R9901,3088,157,23
9902,R9902,3110,332,18
9903,R9903,2768,74,4
9904,R9904,2838,60,27
9905,R9905,3190,43,11
9906,R9906,2728,112,9
9907,R9907,2442,40,13
9908,R9908,2884,326,14
9909,R9909,3293,309,14
9910,R9910,2556,29,12
9911,R9911,3152,240,14
9912,R9912,2809,278,13
9913,R9913,3421,125,14
9914,R9914,3176,275,20
9915,R9915,2837,101,7
9916,R9916,2627,73,15
9917,R9917,3018,45,12
9918,R9918,2680,25,28
9919,R9919,3064,4,12
9920,R9920,3205,141,3
9921,R9921,2738,77,15
9922,R9922,2849,65,22
9923,R9923,3107,58,14
9924,R9924,2931,243,15
9925,R9925,3207,63,15
9926,R9926,3040,55,11
9927,R9927,3036,43,24
9928,R9928,2742,235,19
9929,R9929,2674,50,19
9930,R9930,2609,73,9
9931,R9931,3050,85,17
9932,R9932,2535,71,20
9933,R9933,3129,282,7
9934,R9934,3167,74,18
9935,R9935,2439,348,15
9936,R9936,2939,68,15
9937,R9937,3109,331,6
9938,R9938,2581,197,10
9939,R9939,2623,349,11
9940,R9940,3221,293,15
9941,R9941,3099,255,16
9942,R9942,3110,25,10
9943,R9943,3326,39,12
9944,R9944,2431,162,30
9945,R9945,2771,25,13
9946,R9946,2802,48,12
9947,R9947,2765,197,18
9948,R9948,2586,94,18
9949,R9949,3404,156,6
9950,R9950,3124,148,8
9951,R9951,3278,338,13
9952,R9952,2534,59,26
9953,R9953,3182,343,14
9954,R9954,2876,53,12
9955,R9955,3215,315,8
9956,R9956,3348,238,9
9957,R9957,3469,36,16
9958,R9958,3106,355,12
9959,R9959,3001,242,25
9960,R9960,3137,146,2
9961,R9961,2874,60,23
9962,R9962,2931,228,23
9963,R9963,3052,329,19
9964,R9964,3270,32,10
9965,R9965,3184,77,21
9966,R9966,3310,307,16
9967,R9967,2742,243,9
9968,R9968,3236,183,20
9969,R9969,3421,54,7
9970,R9970,3294,27,29
9971,R9971,3138,328,9
9972,R9972,3158,49,14
9973,R9973,3226,10,23
9974,R9974,2745,306,9
9975,R9975,2521,42,7
9976,R9976,3110,184,24
9977,R9977,2746,275,13
9978,R9978,3338,96,19
9979,R9979,2934,48,19
9980,R9980,3279,134,38
9981,R9981,3149,128,8
9982,R9982,2998,106,6
9983,R9983,3142,113,7
9984,R9984,2998,14,16
9985,R9985,2503,59,7
9986,R9986,2903,45,9
9987,R9987,3027,324,6
9988,R9988,2950,310,8
9989,R9989,3006,340,29
9990,R9990,2787,150,5
9991,R9991,3299,327,5
9992,R9992,3037,275,3
9993,R9993,3085,295,12
9994,R9994,2913,74,3
9995,R9995,2821,82,10
9996,R9996,3164,50,31
9997,R9997,3186,309,23
9998,R9998,2894,98,7
9999,R9999,2692,165,7
10000,R10000,2765,343,16
10001,R10001,3158,71,17
10002,R10002,2997,37,12
10003,R10003,3034,311,4
10004,R10004,3034,225,6
10005,R10005,3269,324,22
10006,R10006,2947,104,8
10007,R10007,2768,75,27
10008,R10008,2834,58,4
10009,R10009,2588,12,18
10010,R10010,3028,85,17
10011,R10011,3008,86,4
10012,R10012,3202,333,13
10013,R10013,3057,237,32
10014,R10014,3241,163,13
10015,R10015,2771,146,16
10016,R10016,3386,173,8
10017,R10017,3170,317,15
10018,R10018,2763,224,21
10019,R10019,2824,67,5
10020,R10020,2900,37,9
10021,R10021,2752,90,6
10022,R10022,2863,41,4
10023,R10023,2991,221,15
10024,R10024,2977,310,15
10025,R10025,3136,243,7
10026,R10026,2909,71,35
10027,R10027,2943,190,13
10028,R10028,3135,144,4
10029,R10029,2909,270,6
10030,R10030,3027,76,30
10031,R10031,3001,350,12
10032,R10032,2242,256,21
10033,R10033,3053,140,11
10034,R10034,2750,155,12
10035,R10035,3037,129,3
10036,R10036,3142,331,8
10037,R10037,3088,105,8
10038,R10038,2129,242,27
10039,R10039,3317,263,14
10040,R10040,3178,173,8
10041,R10041,3386,334,13
10042,R10042,2089,6,14
10043,R10043,3100,311,4
10044,R10044,3203,169,28
10045,R10045,1977,42,33
10046,R10046,3318,335,36
10047,R10047,3168,1,15
10048,R10048,3021,27,3
10049,R10049,3325,343,16
10050,R10050,2902,162,5
10051,R10051,2769,228,7
10052,R10052,2928,150,5
10053,R10053,3096,336,5
10054,R10054,3014,41,16
10055,R10055,2955,41,15
10056,R10056,2954,207,5
10057,R10057,2792,137,19
10058,R10058,2785,306,24
10059,R10059,3041,219,9
10060,R10060,2724,316,23
10061,R10061,3160,56,21
10062,R10062,3364,343,15
10063,R10063,3187,45,3
10064,R10064,3136,225,13
10065,R10065,2651,349,17
10066,R10066,2892,198,8
10067,R10067,2856,43,11
10068,R10068,3018,15,13
10069,R10069,3311,241,12
10070,R10070,2771,96,29
10071,R10071,3080,48,18
10072,R10072,3086,38,19
10073,R10073,3141,54,9
10074,R10074,3137,140,16
10075,R10075,2977,284,12
10076,R10076,3100,3,5
10077,R10077,3101,303,15
10078,R10078,3219,286,7
10079,R10079,2355,256,12
10080,R10080,3409,66,9
10081,R10081,2962,6,17
10082,R10082,3380,15,16
10083,R10083,2903,304,29
10084,R10084,2455,294,17
10085,R10085,3431,189,16
10086,R10086,3077,90,5
10087,R10087,2424,166,19
10088,R10088,2508,357,13
10089,R10089,2020,25,27
10090,R10090,3067,124,20
10091,R10091,3403,105,19
10092,R10092,2110,126,31
10093,R10093,2613,35,8
10094,R10094,2474,187,4
10095,R10095,3294,315,5
10096,R10096,3440,265,14
10097,R10097,2877,354,11
10098,R10098,3027,83,13
10099,R10099,3267,13,3
10100,R10100,2939,236,18
10101,R10101,3199,319,10
10102,R10102,2199,11,26
10103,R10103,3290,69,7
10104,R10104,3049,21,3
10105,R10105,3034,126,6
10106,R10106,3222,321,15
10107,R10107,2514,345,45
10108,R10108,2936,119,15
10109,R10109,3060,68,11
10110,R10110,2726,10,19
10111,R10111,2913,43,18
10112,R10112,3244,218,8
10113,R10113,3068,118,24
10114,R10114,2696,27,12
10115,R10115,3221,253,8
10116,R10116,3128,53,9
10117,R10117,3354,66,31
10118,R10118,2716,167,11
10119,R10119,2985,143,23
10120,R10120,2917,179,14
10121,R10121,3249,212,12
10122,R10122,3337,330,25
10123,R10123,3461,13,31
10124,R10124,3130,66,11
10125,R10125,2528,334,30
10126,R10126,2541,49,9
10127,R10127,2507,12,19
10128,R10128,2939,126,12
10129,R10129,2642,86,8
10130,R10130,3071,155,14
10131,R10131,3116,331,17
10132,R10132,3041,209,17
10133,R10133,2919,246,16
10134,R10134,2710,142,34
10135,R10135,3146,39,9
10136,R10136,2878,70,23
10137,R10137,3131,0,3
10138,R10138,3089,128,5
10139,R10139,3322,59,17
10140,R10140,3258,333,14
10141,R10141,2395,105,22
10142,R10142,3020,92,19
10143,R10143,3138,81,6
10144,R10144,3191,288,11
10145,R10145,2808,194,4
10146,R10146,2899,358,9
10147,R10147,2922,45,4
10148,R10148,3155,352,13
10149,R10149,3147,61,15
10150,R10150,2829,86,14
10151,R10151,2930,292,9
10152,R10152,3108,55,25
10153,R10153,2719,52,6
10154,R10154,3221,66,16
10155,R10155,2897,101,21
10156,R10156,2731,315,22
10157,R10157,3266,168,22
10158,R10158,3051,180,10
10159,R10159,2883,335,4
10160,R10160,3240,266,12
10161,R10161,3326,137,9
10162,R10162,2684,39,10
10163,R10163,2909,246,9
10164,R10164,2492,129,19
10165,R10165,3079,167,23
10166,R10166,2714,135,14
10167,R10167,2710,328,12
10168,R10168,3016,171,11
10169,R10169,3276,53,14
10170,R10170,2808,253,15
10171,R10171,3232,63,6
10172,R10172,2431,343,24
10173,R10173,3146,129,22
10174,R10174,2741,171,20
10175,R10175,3055,274,11
10176,R10176,2606,62,16
10177,R10177,3712,315,5
10178,R10178,2483,18,13
10179,R10179,3051,322,5
10180,R10180,2883,160,6
10181,R10181,2978,63,8
10182,R10182,3103,122,13
10183,R10183,3164,107,21
10184,R10184,3174,15,13
10185,R10185,3158,336,3
10186,R10186,2979,39,6
10187,R10187,2914,329,23
10188,R10188,2636,156,13
10189,R10189,2905,288,2
10190,R10190,3212,144,15
10191,R10191,2844,354,7
10192,R10192,3155,47,24
10193,R10193,3372,198,14
10194,R10194,3262,60,34
10195,R10195,3086,344,6
10196,R10196,2366,100,12
10197,R10197,1963,45,26
10198,R10198,2678,333,15
10199,R10199,3081,196,35
10200,R10200,3230,341,9
10201,R10201,2750,90,10
10202,R10202,3017,59,6
10203,R10203,2634,333,13
10204,R10204,2890,72,5
10205,R10205,2863,100,5
10206,R10206,2674,132,13
10207,R10207,2992,28,4
10208,R10208,3483,129,13
10209,R10209,2456,135,7
10210,R10210,2836,143,5
10211,R10211,2584,38,6
10212,R10212,2828,77,9
10213,R10213,3219,127,9
10214,R10214,2958,254,28
10215,R10215,3113,307,11
10216,R10216,2476,142,6
10217,R10217,3283,191,17
10218,R10218,3122,300,18
10219,R10219,2753,31,23
10220,R10220,3152,278,5
10221,R10221,2895,328,12
10222,R10222,3014,247,14
10223,R10223,2510,70,21
10224,R10224,2985,68,11
10225,R10225,2866,114,28
10226,R10226,3317,86,31
10227,R10227,2748,28,14
10228,R10228,2859,52,16
10229,R10229,2861,29,8
10230,R10230,3216,150,8
10231,R10231,2739,293,32
10232,R10232,2780,292,8
10233,R10233,2913,65,10
10234,R10234,3031,106,9
10235,R10235,3152,317,11
10236,R10236,3145,328,12
10237,R10237,2929,163,28
10238,R10238,2097,26,21
10239,R10239,2810,255,28
10240,R10240,2331,67,13
10241,R10241,3164,150,5
10242,R10242,3026,56,26
10243,R10243,3175,303,13
10244,R10244,3414,98,14
10245,R10245,2900,100,7
10246,R10246,2998,13,4
10247,R10247,3081,96,7
10248,R10248,2975,53,7
10249,R10249,3279,90,0
10250,R10250,2688,52,27
10251,R10251,3045,82,8
10252,R10252,3024,0,6
10253,R10253,3264,258,21
10254,R10254,2918,359,26
10255,R10255,2485,83,16
10256,R10256,3202,248,5
10257,R10257,3151,96,15
10258,R10258,2391,39,23
10259,R10259,3090,23,18
10260,R10260,3173,201,7
10261,R10261,2716,32,12
10262,R10262,2820,192,9
10263,R10263,2751,63,24
10264,R10264,3080,66,11
10265,R10265,2810,94,14
10266,R10266,3124,61,7
10267,R10267,3320,80,11
10268,R10268,3204,32,7
10269,R10269,3179,121,15
10270,R10270,2444,73,21
10271,R10271,2807,284,12
10272,R10272,2988,287,19
10273,R10273,2727,218,28
10274,R10274,3032,93,28
10275,R10275,2937,194,12
10276,R10276,3212,31,18
10277,R10277,3116,121,15
10278,R10278,2871,18,5
10279,R10279,3284,172,16
10280,R10280,2630,41,16
10281,R10281,3262,354,11
10282,R10282,3376,343,16
10283,R10283,2894,53,2
10284,R10284,2392,311,19
10285,R10285,3269,223,16
10286,R10286,2733,39,9
10287,R10287,2694,349,14
10288,R10288,2770,350,16
10289,R10289,2530,64,14
10290,R10290,3038,286,8
10291,R10291,3037,29,22
10292,R10292,3077,90,10
10293,R10293,3249,79,18
10294,R10294,3190,342,17
10295,R10295,2786,202,17
10296,R10296,3209,252,7
10297,R10297,2830,16,13
10298,R10298,3425,75,16
10299,R10299,3508,19,30
10300,R10300,3314,86,10
10301,R10301,2928,63,26
10302,R10302,2547,95,8
10303,R10303,3216,31,13
10304,R10304,2873,120,20
10305,R10305,2349,90,12
10306,R10306,2951,50,8
10307,R10307,2313,36,19
10308,R10308,2966,163,6
10309,R10309,3203,41,16
10310,R10310,3061,291,9
