id,label,Elevation,Aspect,Slope
2651,R2651,2967,83,26
2652,R2652,2856,88,15
2653,R2653,3127,301,6
2654,R2654,3212,32,20
2655,R2655,3077,3,5
2656,R2656,3109,321,18
2657,R2657,3178,272,8
2658,R2658,3189,158,10
2659,R2659,2914,76,16
2660,R2660,2901,36,13
2661,R2661,2988,225,2
2662,R2662,2996,324,4
2663,R2663,3516,3,15
2664,R2664,3367,70,23
2665,R2665,3201,331,26
2666,R2666,3137,30,14
2667,R2667,2927,112,5
2668,R2668,3173,30,11
2669,R2669,3064,90,3
2670,R2670,3156,59,16
2671,R2671,3250,84,13
2672,R2672,2887,51,15
2673,R2673,2814,67,22
2674,R2674,3479,27,18
2675,R2675,3002,22,14
2676,R2676,2498,23,12
2677,R2677,3039,72,2
2678,R2678,3211,280,20
2679,R2679,3427,283,13
2680,R2680,3063,111,16
2681,R2681,2713,120,20
2682,R2682,2917,31,22
2683,R2683,3226,152,11
2684,R2684,3174,183,13
2685,R2685,2796,98,2
2686,R2686,2876,135,4
2687,R2687,2702,252,22
2688,R2688,2939,85,11
2689,R2689,3108,216,8
2690,R2690,2447,13,5
2691,R2691,2907,20,11
2692,R2692,3126,80,14
2693,R2693,3129,341,12
2694,R2694,2855,5,24
2695,R2695,2700,337,23
2696,R2696,2863,124,23
2697,R2697,2903,13,18
2698,R2698,3093,60,18
2699,R2699,2645,98,22
2700,R2700,3148,214,10
2701,R2701,3270,13,9
2702,R2702,2859,193,25
2703,R2703,2632,13,30
2704,R2704,3185,81,6
2705,R2705,2840,38,3
2706,R2706,2975,357,14
2707,R2707,2938,37,16
2708,R2708,2988,272,39
2709,R2709,2493,226,29
2710,R2710,3113,274,11
2711,R2711,3361,74,32
2712,R2712,2932,111,4
2713,R2713,3026,110,15
2714,R2714,3109,11,16
2715,R2715,3039,216,13
2716,R2716,3199,195,28
2717,R2717,2966,85,15
2718,R2718,3156,39,23
2719,R2719,3047,38,20
2720,R2720,2995,342,2
2721,R2721,2981,182,21
2722,R2722,3042,86,22
2723,R2723,2913,343,6
2724,R2724,2853,14,20
2725,R2725,2753,169,6
2726,R2726,3384,25,12
2727,R2727,2957,102,12
2728,R2728,3105,76,2
2729,R2729,3262,345,14
2730,R2730,3184,82,10
2731,R2731,2915,32,12
2732,R2732,2752,345,3
2733,R2733,2759,43,11
2734,R2734,3090,45,6
2735,R2735,2914,221,9
2736,R2736,3011,328,4
2737,R2737,3057,275,5
2738,R2738,2854,45,1
2739,R2739,3274,330,9
2740,R2740,2968,123,11
2741,R2741,2814,65,7
2742,R2742,3056,185,13
2743,R2743,3387,162,26
2744,R2744,2780,10,19
2745,R2745,3027,308,8
2746,R2746,2602,241,15
2747,R2747,3103,135,0
2748,R2748,3177,72,14
2749,R2749,3138,45,11
2750,R2750,3415,10,13
2751,R2751,2671,81,6
2752,R2752,3206,76,6
2753,R2753,2962,146,5
2754,R2754,3035,279,9
2755,R2755,3146,96,7
2756,R2756,2883,205,21
2757,R2757,2942,117,4
2758,R2758,3012,0,1
2759,R2759,2625,81,7
2760,R2760,2595,171,23
2761,R2761,2952,172,3
2762,R2762,3054,30,7
2763,R2763,3104,270,16
2764,R2764,3258,78,10
2765,R2765,2944,48,13
2766,R2766,3190,129,21
2767,R2767,2709,359,28
2768,R2768,2404,123,18
2769,R2769,2932,134,15
2770,R2770,3029,324,6
2771,R2771,2833,90,26
2772,R2772,2922,154,9
2773,R2773,2701,132,22
2774,R2774,2568,8,23
2775,R2775,2679,135,4
2776,R2776,3314,270,20
2777,R2777,3081,356,12
2778,R2778,2926,81,15
2779,R2779,2991,109,18
2780,R2780,3053,188,16
2781,R2781,1969,301,41
2782,R2782,3326,302,9
2783,R2783,2595,76,17
2784,R2784,3128,238,3
2785,R2785,3106,324,7
2786,R2786,3126,152,6
2787,R2787,3051,123,8
2788,R2788,2714,129,30
2789,R2789,3080,240,13
2790,R2790,2821,54,31
2791,R2791,3269,6,15
2792,R2792,2802,64,8
2793,R2793,3026,308,13
2794,R2794,3012,22,24
2795,R2795,3281,65,4
2796,R2796,3073,195,10
2797,R2797,2961,27,16
2798,R2798,3024,303,11
2799,R2799,3117,343,25
2800,R2800,3160,137,12
2801,R2801,2763,173,28
2802,R2802,2853,140,18
2803,R2803,3016,56,14
2804,R2804,3228,119,11
2805,R2805,2182,15,46
2806,R2806,2936,53,14
2807,R2807,2929,315,25
2808,R2808,3062,312,11
2809,R2809,2140,345,29
2810,R2810,3182,37,9
2811,R2811,3161,112,11
2812,R2812,2968,203,12
2813,R2813,3218,56,12
2814,R2814,3243,358,11
2815,R2815,2807,109,29
2816,R2816,2988,29,6
2817,R2817,2794,55,14
2818,R2818,3264,194,12
2819,R2819,2909,96,9
2820,R2820,3061,25,26
2821,R2821,2427,117,23
2822,R2822,3140,72,11
2823,R2823,3139,79,16
2824,R2824,3275,265,13
2825,R2825,2894,146,12
2826,R2826,3241,321,13
2827,R2827,2908,291,14
2828,R2828,3083,5,11
2829,R2829,2984,179,21
2830,R2830,3016,113,14
2831,R2831,2955,14,4
2832,R2832,2700,62,17
2833,R2833,3054,353,4
2834,R2834,2766,64,13
2835,R2835,3139,303,8
2836,R2836,3055,141,17
2837,R2837,2860,154,7
2838,R2838,3141,268,17
2839,R2839,2926,81,10
2840,R2840,2921,112,24
2841,R2841,2862,58,14
2842,R2842,2987,20,6
2843,R2843,2850,334,13
2844,R2844,2590,284,23
2845,R2845,3038,147,17
2846,R2846,3334,204,5
2847,R2847,3097,346,9
2848,R2848,3043,319,17
2849,R2849,3116,100,11
2850,R2850,3404,313,8
2851,R2851,3201,61,7
2852,R2852,3315,270,10
2853,R2853,3018,79,15
2854,R2854,2625,188,13
2855,R2855,3176,53,20
2856,R2856,3248,189,22
2857,R2857,2498,335,18
2858,R2858,3070,180,6
2859,R2859,2966,206,19
2860,R2860,2913,0,11
2861,R2861,2634,143,23
2862,R2862,2553,45,3
2863,R2863,2705,174,4
2864,R2864,2965,334,7
2865,R2865,2947,217,18
2866,R2866,2728,84,11
2867,R2867,3289,309,9
2868,R2868,3060,15,11
2869,R2869,3187,15,11
2870,R2870,3368,101,14
2871,R2871,2388,227,22
2872,R2872,3120,255,8
2873,R2873,2607,22,20
2874,R2874,2857,178,7
2875,R2875,3330,287,10
2876,R2876,3042,39,13
2877,R2877,2625,352,9
2878,R2878,2884,76,14
2879,R2879,3093,44,17
2880,R2880,3267,102,12
2881,R2881,2821,55,24
2882,R2882,2331,262,22
2883,R2883,3214,11,13
2884,R2884,2534,280,11
2885,R2885,2633,110,12
2886,R2886,1991,339,16
2887,R2887,2799,98,14
2888,R2888,3022,27,2
2889,R2889,3283,315,5
2890,R2890,2686,51,10
2891,R2891,3003,291,9
2892,R2892,2329,336,8
2893,R2893,2922,214,12
2894,R2894,3088,318,7
2895,R2895,3337,29,13
2896,R2896,2941,186,6
2897,R2897,3500,357,10
2898,R2898,2766,346,10
2899,R2899,2817,334,16
2900,R2900,3292,156,20
2901,R2901,2798,316,19
2902,R2902,3015,63,2
2903,R2903,2996,86,8
2904,R2904,2789,183,4
2905,R2905,2998,41,10
2906,R2906,2732,98,10
2907,R2907,3223,200,10
2908,R2908,2805,81,10
2909,R2909,3063,135,2
2910,R2910,2837,153,26
2911,R2911,2834,102,10
2912,R2912,3189,358,12
2913,R2913,3041,129,12
2914,R2914,2970,148,14
2915,R2915,2399,323,20
2916,R2916,2881,141,16
2917,R2917,3043,326,14
2918,R2918,2524,299,9
2919,R2919,3285,294,8
2920,R2920,3295,185,10
2921,R2921,2478,86,15
2922,R2922,2127,334,24
2923,R2923,2981,326,16
2924,R2924,2534,98,13
2925,R2925,3361,306,25
2926,R2926,2962,16,8
2927,R2927,3046,47,9
2928,R2928,3386,4,17
2929,R2929,3432,232,27
2930,R2930,2938,84,4
2931,R2931,2815,219,9
2932,R2932,2865,81,6
2933,R2933,2896,59,18
2934,R2934,2775,45,9
2935,R2935,2607,45,9
2936,R2936,2292,49,18
2937,R2937,3100,50,4
2938,R2938,2205,57,33
2939,R2939,2431,328,14
2940,R2940,2202,358,33
2941,R2941,3278,157,12
2942,R2942,3120,14,14
2943,R2943,2995,121,11
2944,R2944,2945,18,10
2945,R2945,3230,141,13
2946,R2946,3118,38,19
2947,R2947,2732,177,27
2948,R2948,2776,191,23
2949,R2949,2634,53,14
2950,R2950,2696,105,3
2951,R2951,2522,198,18
2952,R2952,3237,15,5
2953,R2953,2790,89,31
2954,R2954,2307,301,13
2955,R2955,3109,43,30
2956,R2956,3383,2,8
2957,R2957,2961,343,31
2958,R2958,3083,48,15
2959,R2959,3126,351,21
2960,R2960,2390,127,7
2961,R2961,2736,43,11
2962,R2962,3057,50,22
2963,R2963,3089,239,16
2964,R2964,3043,302,4
2965,R2965,2671,139,9
2966,R2966,2906,148,15
2967,R2967,3048,16,16
2968,R2968,3247,339,24
2969,R2969,3329,358,17
2970,R2970,2877,108,13
2971,R2971,3154,148,12
2972,R2972,3230,250,7
2973,R2973,3105,287,15
2974,R2974,2826,157,32
2975,R2975,3004,66,11
2976,R2976,3228,252,12
2977,R2977,3176,157,14
2978,R2978,2436,311,13
2979,R2979,2450,308,16
2980,R2980,2695,23,15
2981,R2981,2850,153,8
2982,R2982,2871,32,8
2983,R2983,3225,279,15
2984,R2984,2973,4,11
2985,R2985,3393,255,5
2986,R2986,3279,73,17
2987,R2987,3102,110,25
2988,R2988,3105,106,14
2989,R2989,2941,84,7
2990,R2990,3277,330,9
2991,R2991,3155,25,12
2992,R2992,2707,265,29
2993,R2993,3031,16,8
2994,R2994,3017,186,12
2995,R2995,2900,67,20
2996,R2996,2648,73,12
2997,R2997,2916,83,13
2998,R2998,2806,81,11
2999,R2999,3094,10,11
3000,R3000,2449,330,22
3001,R3001,3016,188,18
3002,R3002,2952,357,22
3003,R3003,3145,32,14
3004,R3004,2973,190,11
3005,R3005,3228,187,6
3006,R3006,3014,200,6
3007,R3007,3141,163,24
3008,R3008,2887,345,26
3009,R3009,2209,18,38
3010,R3010,2712,160,6
3011,R3011,3096,224,13
3012,R3012,3249,49,18
3013,R3013,2842,35,12
3014,R3014,2814,139,26
3015,R3015,2975,204,9
3016,R3016,2623,160,14
3017,R3017,2945,266,7
3018,R3018,3401,57,21
3019,R3019,2735,251,31
3020,R3020,3254,167,8
3021,R3021,2945,47,12
3022,R3022,3204,149,14
3023,R3023,3478,296,17
3024,R3024,3178,45,10
3025,R3025,2936,132,7
3026,R3026,2939,325,6
3027,R3027,3064,2,5
3028,R3028,3058,11,5
3029,R3029,2562,123,15
3030,R3030,2939,56,18
3031,R3031,2988,150,22
3032,R3032,2628,354,15
3033,R3033,2561,162,30
3034,R3034,3106,350,7
3035,R3035,3111,16,8
3036,R3036,2925,25,13
3037,R3037,3171,111,8
3038,R3038,2981,91,20
3039,R3039,2927,22,13
3040,R3040,2921,58,11
3041,R3041,2779,90,14
3042,R3042,2923,70,11
3043,R3043,3156,153,16
3044,R3044,3259,213,25
3045,R3045,2888,135,12
3046,R3046,3044,241,2
3047,R3047,2936,197,11
3048,R3048,3165,92,6
3049,R3049,3166,355,10
3050,R3050,3304,307,22
3051,R3051,2992,9,6
3052,R3052,3086,0,11
3053,R3053,3049,351,30
3054,R3054,3267,328,18
3055,R3055,3180,133,22
3056,R3056,3061,323,2
3057,R3057,3037,130,11
3058,R3058,3011,93,9
3059,R3059,2918,97,13
3060,R3060,2885,65,13
3061,R3061,3058,110,22
3062,R3062,3085,3,9
3063,R3063,2844,347,14
3064,R3064,2068,333,35
3065,R3065,2251,109,18
3066,R3066,2948,29,13
3067,R3067,2951,65,15
3068,R3068,2545,53,10
3069,R3069,3260,289,18
3070,R3070,2779,37,25
3071,R3071,3224,320,4
3072,R3072,2939,182,13
3073,R3073,3037,53,12
3074,R3074,2889,260,32
3075,R3075,2369,212,18
3076,R3076,2970,215,8
3077,R3077,3163,291,7
3078,R3078,3210,161,9
3079,R3079,2914,268,13
3080,R3080,3013,113,19
3081,R3081,2883,357,20
3082,R3082,3468,276,10
3083,R3083,2673,105,11
3084,R3084,2953,54,16
3085,R3085,3145,145,10
3086,R3086,2620,1,12
3087,R3087,3188,58,14
3088,R3088,2916,108,5
3089,R3089,3169,156,19
3090,R3090,3186,67,16
3091,R3091,3004,149,12
3092,R3092,3141,268,18
3093,R3093,3093,149,10
3094,R3094,3209,155,10
3095,R3095,2355,5,18
3096,R3096,2600,168,15
3097,R3097,3087,309,6
3098,R3098,2971,86,19
3099,R3099,2982,20,6
3100,R3100,2808,20,7
3101,R3101,2410,110,26
3102,R3102,3311,33,10
3103,R3103,2816,135,10
3104,R3104,3228,19,12
3105,R3105,3348,73,9
3106,R3106,3046,252,2
3107,R3107,2700,56,17
3108,R3108,3210,63,1
3109,R3109,3359,102,16
3110,R3110,3106,253,13
3111,R3111,3151,280,5
3112,R3112,2871,129,16
3113,R3113,2438,87,9
3114,R3114,2914,84,18
3115,R3115,2047,0,14
3116,R3116,2983,50,11
3117,R3117,2593,59,18
3118,R3118,2623,225,10
3119,R3119,2864,37,16
3120,R3120,3238,197,9
3121,R3121,3016,86,12
3122,R3122,2571,235,28
3123,R3123,3051,83,6
3124,R3124,3197,322,18
3125,R3125,2695,131,5
3126,R3126,3373,355,10
3127,R3127,2327,113,20
3128,R3128,2488,95,8
3129,R3129,2647,4,23
3130,R3130,2872,30,4
3131,R3131,2723,124,9
3132,R3132,3168,52,8
3133,R3133,2341,238,12
3134,R3134,3110,42,15
3135,R3135,2942,162,17
3136,R3136,2855,7,14
3137,R3137,3135,297,10
3138,R3138,2751,168,14
3139,R3139,2224,332,37
3140,R3140,3075,60,18
3141,R3141,3075,9,7
3142,R3142,3011,69,9
3143,R3143,2664,28,14
3144,R3144,2966,115,13
3145,R3145,3184,307,5
3146,R3146,3034,339,14
3147,R3147,3243,355,11
3148,R3148,3047,117,6
3149,R3149,2825,63,15
3150,R3150,3388,159,15
3151,R3151,2978,140,15
3152,R3152,2860,315,28
3153,R3153,2278,38,35
3154,R3154,2303,283,18
3155,R3155,2718,17,27
3156,R3156,3171,238,9
3157,R3157,2448,15,7
3158,R3158,2807,61,11
3159,R3159,3067,87,13
3160,R3160,3064,236,12
3161,R3161,2465,133,9
3162,R3162,3191,23,6
3163,R3163,3014,123,7
3164,R3164,2741,23,23
3165,R3165,3067,131,14
3166,R3166,2850,112,30
3167,R3167,3029,238,9
3168,R3168,3121,74,10
3169,R3169,3153,159,14
3170,R3170,3156,40,7
3171,R3171,2297,358,25
3172,R3172,3517,90,15
3173,R3173,3289,151,10
3174,R3174,3166,28,16
3175,R3175,3025,347,21
3176,R3176,2722,91,11
3177,R3177,3120,55,11
3178,R3178,3168,356,3
3179,R3179,3022,337,18
3180,R3180,3829,8,13
3181,R3181,2718,81,11
3182,R3182,2127,282,18
3183,R3183,3393,72,10
3184,R3184,3135,37,10
3185,R3185,3265,310,4
3186,R3186,3030,236,38
3187,R3187,2581,112,7
3188,R3188,2883,41,21
3189,R3189,2863,326,16
3190,R3190,2667,34,26
3191,R3191,3271,0,10
3192,R3192,2942,245,18
3193,R3193,3185,271,10
3194,R3194,2861,101,16
3195,R3195,2755,45,4
3196,R3196,3133,252,6
3197,R3197,3289,280,24
3198,R3198,3247,93,25
3199,R3199,3407,196,11
3200,R3200,3285,57,19
3201,R3201,2906,136,20
3202,R3202,3246,41,28
3203,R3203,3210,60,5
3204,R3204,2047,46,31
3205,R3205,2992,340,6
3206,R3206,2877,259,20
3207,R3207,2826,225,14
3208,R3208,2188,67,31
3209,R3209,3083,154,17
3210,R3210,3174,218,8
3211,R3211,3279,0,9
3212,R3212,2967,107,5
3213,R3213,3174,151,7
3214,R3214,3267,61,7
3215,R3215,2778,20,12
3216,R3216,2821,115,12
3217,R3217,3041,310,20
3218,R3218,3218,25,13
3219,R3219,3321,95,18
3220,R3220,2926,252,2
3221,R3221,3268,276,7
3222,R3222,2945,259,22
3223,R3223,3057,90,2
3224,R3224,2264,314,28
3225,R3225,2913,0,12
3226,R3226,2481,358,7
3227,R3227,2773,63,8
3228,R3228,3152,57,22
3229,R3229,2687,114,5
3230,R3230,2964,72,19
3231,R3231,2043,82,29
3232,R3232,3577,276,21
3233,R3233,2597,90,12
3234,R3234,2810,54,27
3235,R3235,2958,203,14
3236,R3236,2717,42,7
3237,R3237,2923,73,19
3238,R3238,3067,139,18
3239,R3239,2778,324,24
3240,R3240,2357,249,16
3241,R3241,2955,234,14
3242,R3242,2358,91,27
3243,R3243,3365,63,7
3244,R3244,3086,229,9
3245,R3245,3272,170,23
3246,R3246,3123,144,12
3247,R3247,3272,331,24
3248,R3248,2262,316,28
3249,R3249,2907,23,13
3250,R3250,3207,63,17
3251,R3251,2916,148,4
3252,R3252,2509,117,20
3253,R3253,2913,263,6
3254,R3254,3170,259,9
3255,R3255,2862,75,14
3256,R3256,3251,46,32
3257,R3257,2725,72,35
3258,R3258,2751,159,3
3259,R3259,2906,316,15
3260,R3260,3114,51,9
3261,R3261,3846,18,2
3262,R3262,3061,41,26
3263,R3263,3231,65,12
3264,R3264,3100,120,19
3265,R3265,3031,49,15
3266,R3266,2778,329,1
3267,R3267,2921,316,14
3268,R3268,3341,155,17
3269,R3269,3024,129,13
3270,R3270,2929,225,14
3271,R3271,2761,357,10
3272,R3272,2994,269,11
3273,R3273,3248,95,22
3274,R3274,3300,87,5
3275,R3275,3316,275,32
3276,R3276,3274,143,17
3277,R3277,3113,273,13
3278,R3278,3017,137,8
3279,R3279,3373,93,9
3280,R3280,2905,202,16
3281,R3281,2985,167,17
3282,R3282,3209,18,7
3283,R3283,2961,23,8
3284,R3284,2986,9,12
3285,R3285,2950,172,17
3286,R3286,3018,254,15
3287,R3287,3073,101,4
3288,R3288,2978,299,8
3289,R3289,3020,326,13
3290,R3290,2907,187,13
3291,R3291,3211,147,18
3292,R3292,3009,7,21
3293,R3293,3039,125,11
3294,R3294,2965,45,1
3295,R3295,3263,94,15
3296,R3296,3026,339,10
3297,R3297,2969,119,2
3298,R3298,3067,51,3
3299,R3299,2669,28,15
3300,R3300,2914,237,33
3301,R3301,3321,12,16
3302,R3302,3138,357,12
3303,R3303,3064,290,10
3304,R3304,3048,10,11
3305,R3305,2182,141,15
3306,R3306,3075,326,19
3307,R3307,3056,194,22
3308,R3308,3237,81,10
3309,R3309,2788,326,23
3310,R3310,3055,45,7
3311,R3311,3364,340,30
3312,R3312,3524,310,7
3313,R3313,3136,37,5
3314,R3314,3703,6,10
3315,R3315,2977,153,2
3316,R3316,2973,92,12
3317,R3317,3288,23,12
3318,R3318,3074,81,7
3319,R3319,2639,210,31
3320,R3320,2871,66,11
3321,R3321,3060,326,10
3322,R3322,2866,98,14
3323,R3323,3085,342,14
3324,R3324,2995,111,15
3325,R3325,3234,152,19
3326,R3326,3091,333,4
3327,R3327,3042,264,26
3328,R3328,3125,122,8
3329,R3329,3226,224,19
3330,R3330,3038,120,8
3331,R3331,2801,195,15
3332,R3332,2942,108,12
3333,R3333,2632,3,16
3334,R3334,2919,108,3
3335,R3335,2932,142,18
3336,R3336,3302,332,16
3337,R3337,3183,45,4
3338,R3338,2961,237,14
3339,R3339,2800,90,15
3340,R3340,2926,180,23
3341,R3341,2996,323,10
3342,R3342,3222,4,21
3343,R3343,2618,334,14
3344,R3344,3317,18,16
3345,R3345,2792,198,9
3346,R3346,2946,3,9
3347,R3347,3281,92,33
3348,R3348,3185,284,9
3349,R3349,3208,102,21
3350,R3350,3130,277,11
3351,R3351,3266,240,13
3352,R3352,3281,180,16
3353,R3353,2808,158,8
3354,R3354,2188,12,31
3355,R3355,3070,37,14
3356,R3356,3269,92,12
3357,R3357,3293,333,15
3358,R3358,2882,21,23
3359,R3359,2605,342,18
3360,R3360,3044,104,6
3361,R3361,3007,150,17
3362,R3362,3135,90,2
3363,R3363,3275,290,37
3364,R3364,2906,340,22
3365,R3365,2577,332,22
3366,R3366,3355,261,5
3367,R3367,2035,323,23
3368,R3368,3039,49,10
3369,R3369,3295,291,46
3370,R3370,3092,177,9
3371,R3371,3333,353,13
3372,R3372,2336,1,18
3373,R3373,2862,338,7
3374,R3374,2661,282,17
3375,R3375,3180,4,17
3376,R3376,3235,19,15
3377,R3377,2797,60,9
3378,R3378,3273,25,7
3379,R3379,2851,55,4
3380,R3380,2186,331,36
3381,R3381,2606,133,11
3382,R3382,3135,53,12
3383,R3383,2331,324,27
3384,R3384,2877,150,24
3385,R3385,2955,89,11
3386,R3386,3037,112,13
3387,R3387,2955,123,10
3388,R3388,3230,156,6
3389,R3389,2924,92,11
3390,R3390,3294,163,11
3391,R3391,2927,303,22
3392,R3392,2961,16,4
3393,R3393,3197,187,9
3394,R3394,3086,108,2
3395,R3395,2554,353,15
3396,R3396,3048,29,12
3397,R3397,2690,27,13
3398,R3398,3157,36,9
3399,R3399,2722,122,13
3400,R3400,2235,331,32
3401,R3401,2728,270,21
3402,R3402,2892,155,14
3403,R3403,3169,322,13
3404,R3404,2873,52,14
3405,R3405,3165,88,9
3406,R3406,2758,341,24
3407,R3407,3111,83,11
3408,R3408,2915,0,5
3409,R3409,2936,190,31
3410,R3410,2591,231,14
3411,R3411,2668,349,17
3412,R3412,2897,13,4
3413,R3413,3203,8,20
3414,R3414,2801,15,14
3415,R3415,3067,172,21
3416,R3416,2872,44,14
3417,R3417,3031,22,7
3418,R3418,3146,31,32
3419,R3419,3183,123,17
3420,R3420,2879,97,9
3421,R3421,3051,218,5
3422,R3422,2723,79,8
3423,R3423,3408,114,15
3424,R3424,3308,206,18
3425,R3425,3056,75,3
3426,R3426,3037,0,12
3427,R3427,3328,59,28
3428,R3428,2321,316,19
3429,R3429,2944,56,2
3430,R3430,3188,313,12
3431,R3431,2568,351,14
3432,R3432,2950,320,4
3433,R3433,3184,229,15
3434,R3434,3039,190,5
3435,R3435,3239,258,13
3436,R3436,3448,311,25
3437,R3437,3024,348,7
3438,R3438,2645,90,25
3439,R3439,3224,0,7
3440,R3440,3086,128,8
3441,R3441,2610,225,11
3442,R3442,3208,49,4
3443,R3443,2917,35,10
3444,R3444,3080,42,6
3445,R3445,2475,45,27
3446,R3446,3201,206,7
3447,R3447,3237,332,11
3448,R3448,2439,259,14
3449,R3449,2748,342,12
3450,R3450,3058,90,9
3451,R3451,2733,127,26
3452,R3452,2859,216,36
3453,R3453,2869,54,14
3454,R3454,3052,90,13
3455,R3455,3111,101,14
3456,R3456,2889,16,18
3457,R3457,3181,248,15
3458,R3458,2746,63,13
3459,R3459,2823,286,16
3460,R3460,3073,125,6
3461,R3461,3058,111,10
3462,R3462,3192,202,22
3463,R3463,3177,201,15
3464,R3464,3160,28,11
3465,R3465,2162,341,30
3466,R3466,2842,135,11
3467,R3467,2541,118,13
3468,R3468,2767,149,4
3469,R3469,3050,70,9
3470,R3470,3150,70,5
3471,R3471,3073,0,3
3472,R3472,2468,18,22
3473,R3473,2531,306,12
3474,R3474,2994,29,21
3475,R3475,3375,208,13
3476,R3476,3105,39,6
3477,R3477,3121,100,14
3478,R3478,2798,145,11
3479,R3479,2878,356,11
3480,R3480,3204,129,35
3481,R3481,3085,295,11
3482,R3482,2901,25,11
3483,R3483,2629,107,9
3484,R3484,2784,21,18
3485,R3485,2557,37,5
3486,R3486,2118,117,35
3487,R3487,3282,184,15
3488,R3488,3025,25,11
3489,R3489,3312,69,30
3490,R3490,3191,322,31
3491,R3491,3080,73,10
3492,R3492,3239,108,10
3493,R3493,2909,49,15
3494,R3494,3261,118,16
3495,R3495,2991,152,18
3496,R3496,2654,47,16
3497,R3497,3246,63,16
3498,R3498,3219,31,13
3499,R3499,2901,79,9
3500,R3500,3146,334,8
3501,R3501,2985,338,9
3502,R3502,3018,37,5
3503,R3503,3018,284,12
3504,R3504,3088,201,16
3505,R3505,3355,33,17
3506,R3506,2925,110,20
3507,R3507,2733,231,32
3508,R3508,3136,52,3
3509,R3509,2600,173,33
3510,R3510,2540,210,4
3511,R3511,2857,315,10
3512,R3512,3277,68,19
3513,R3513,2689,174,10
3514,R3514,2719,135,2
3515,R3515,3286,225,3
3516,R3516,3117,291,16
3517,R3517,3325,346,8
3518,R3518,3181,340,21
3519,R3519,2814,24,5
3520,R3520,2726,53,15
3521,R3521,2701,42,13
3522,R3522,3065,125,8
3523,R3523,3006,52,6
3524,R3524,3337,157,32
3525,R3525,2985,97,12
3526,R3526,3413,57,7
3527,R3527,2345,21,23
3528,R3528,2800,355,14
3529,R3529,3207,350,16
3530,R3530,3227,107,13
3531,R3531,3266,97,6
3532,R3532,3315,0,1
3533,R3533,3027,82,20
3534,R3534,2827,89,16
3535,R3535,3286,52,17
3536,R3536,3025,56,21
3537,R3537,3341,247,12
3538,R3538,3132,340,15
3539,R3539,3015,166,12
3540,R3540,2712,88,6
3541,R3541,2708,133,8
3542,R3542,3206,127,17
3543,R3543,3362,63,29
3544,R3544,2888,90,4
3545,R3545,2940,338,4
3546,R3546,2752,151,22
3547,R3547,3008,7,6
3548,R3548,2681,18,14
3549,R3549,3018,288,2
3550,R3550,2751,298,9
3551,R3551,2756,171,3
3552,R3552,3102,21,8
3553,R3553,2842,297,28
3554,R3554,3240,112,7
3555,R3555,2945,357,28
3556,R3556,3075,259,22
3557,R3557,2722,230,33
3558,R3558,2826,97,20
3559,R3559,2759,5,6
3560,R3560,2678,213,29
3561,R3561,3254,322,10
3562,R3562,3273,211,12
3563,R3563,2916,110,5
3564,R3564,3296,335,17
3565,R3565,2877,82,12
3566,R3566,2981,339,15
3567,R3567,2033,4,16
3568,R3568,3277,205,15
3569,R3569,2984,38,16
3570,R3570,2843,84,7
3571,R3571,2660,32,15
3572,R3572,3196,8,14
3573,R3573,2976,135,7
3574,R3574,2634,98,13
3575,R3575,3011,261,8
3576,R3576,3223,274,7
3577,R3577,2706,38,18
3578,R3578,3162,339,7
3579,R3579,2672,60,13
3580,R3580,2916,108,10
3581,R3581,3805,325,19
3582,R3582,2814,197,29
3583,R3583,2894,16,20
3584,R3584,2941,150,22
3585,R3585,2916,93,9
3586,R3586,2947,219,9
3587,R3587,2985,149,19
3588,R3588,2959,259,22
3589,R3589,2962,322,19
3590,R3590,3322,29,15
3591,R3591,2429,57,24
3592,R3592,2893,123,14
3593,R3593,2456,335,21
3594,R3594,3197,350,26
3595,R3595,3266,349,5
3596,R3596,2950,124,28
3597,R3597,3082,10,18
3598,R3598,3045,15,10
3599,R3599,2789,207,12
3600,R3600,2582,141,6
3601,R3601,2742,220,7
3602,R3602,2616,12,21
3603,R3603,2932,157,12
3604,R3604,2834,320,20
3605,R3605,3092,7,24
3606,R3606,2853,13,19
3607,R3607,3202,332,11
3608,R3608,2936,172,10
3609,R3609,3179,101,4
3610,R3610,3193,320,35
3611,R3611,2670,58,7
3612,R3612,2887,101,14
3613,R3613,2515,220,14
3614,R3614,3068,110,22
3615,R3615,2928,115,24
3616,R3616,2744,59,7
3617,R3617,2956,189,12
3618,R3618,2751,72,13
3619,R3619,2352,350,9
3620,R3620,2933,62,8
3621,R3621,3019,162,5
3622,R3622,3159,99,18
3623,R3623,3200,331,7
3624,R3624,2799,122,8
3625,R3625,3225,143,19
3626,R3626,3176,193,17
3627,R3627,3324,66,8
3628,R3628,3002,137,9
3629,R3629,3279,84,26
3630,R3630,3001,42,17
3631,R3631,2135,54,31
3632,R3632,3297,294,17
3633,R3633,3172,13,21
3634,R3634,3190,331,9
3635,R3635,3031,52,8
3636,R3636,2581,81,11
3637,R3637,2261,16,27
3638,R3638,2961,358,9
3639,R3639,2987,106,8
3640,R3640,2877,97,16
3641,R3641,2977,239,1
3642,R3642,2991,100,11
3643,R3643,2953,341,18
3644,R3644,3132,187,11
3645,R3645,3036,288,3
3646,R3646,3292,47,9
3647,R3647,3166,210,17
3648,R3648,3437,38,11
