id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
7099,R7099,3026,190,19,247,31,1991,216
7100,R7100,2434,293,4,342,93,1022,209
7101,R7101,3111,355,17,306,33,2642,190
7102,R7102,3048,68,14,443,-35,4819,233
7103,R7103,3440,300,16,376,94,4945,173
7104,R7104,3142,337,14,0,0,4052,188
7105,R7105,3021,217,7,180,14,5579,212
7106,R7106,3021,108,11,108,6,3019,239
7107,R7107,2882,77,13,466,71,1705,236
7108,R7108,2853,233,38,108,40,1289,133
7109,R7109,2805,204,22,210,-20,1269,203
7110,R7110,2722,75,34,95,57,95,238
7111,R7111,3081,76,2,212,22,1414,222
7112,R7112,2937,161,25,124,40,1590,236
7113,R7113,2926,259,15,30,7,4091,182
7114,R7114,3350,104,6,0,0,4432,230
7115,R7115,2860,70,5,228,47,3492,225
7116,R7116,2721,35,10,30,3,1345,219
7117,R7117,3331,156,18,108,19,1679,237
7118,R7118,2785,309,12,30,1,2125,186
7119,R7119,3297,248,7,713,162,671,206
7120,R7120,2543,130,8,547,62,888,234
7121,R7121,2618,197,18,0,0,2072,213
7122,R7122,3191,357,13,631,174,900,199
7123,R7123,2873,188,2,201,52,4302,219
7124,R7124,2817,37,5,0,0,845,220
7125,R7125,3413,0,14,339,81,3788,198
7126,R7126,3196,193,14,150,15,3137,218
7127,R7127,3076,26,16,90,5,3499,211
7128,R7128,3427,63,20,175,-9,3449,233
7129,R7129,2837,136,14,60,6,2805,241
7130,R7130,2334,138,19,175,68,679,245
7131,R7131,2936,307,14,162,26,1092,180
7132,R7132,3100,55,20,120,-12,693,228
7133,R7133,3250,229,11,451,115,480,204
7134,R7134,3178,40,21,402,82,4992,216
7135,R7135,2820,340,20,212,16,2301,174
7136,R7136,3186,2,6,300,91,4957,212
7137,R7137,2917,214,7,175,32,1611,214
7138,R7138,3224,216,11,499,80,2022,209
7139,R7139,3312,301,12,624,135,726,186
7140,R7140,2978,317,17,190,39,1528,172
7141,R7141,2568,352,19,85,26,671,182
7142,R7142,2849,307,22,108,26,1048,154
7143,R7143,2982,340,16,485,87,1015,185
7144,R7144,3203,56,28,300,6,5284,225
7145,R7145,3026,78,13,108,23,2521,237
7146,R7146,3271,60,14,720,133,760,230
7147,R7147,3139,2,17,85,14,4161,194
7148,R7148,2578,209,13,218,103,1900,210
7149,R7149,2949,348,8,60,9,3101,205
7150,R7150,3128,340,11,335,12,2148,197
7151,R7151,3259,45,10,210,25,3587,223
7152,R7152,3397,99,16,242,197,2706,245
7153,R7153,2804,324,20,30,9,1533,165
7154,R7154,3046,266,18,60,16,1387,171
7155,R7155,2175,332,23,180,46,573,159
7156,R7156,3209,281,15,511,99,1182,177
7157,R7157,3182,67,6,108,7,3482,227
7158,R7158,2624,15,23,408,29,1110,192
7159,R7159,2937,59,14,607,177,1537,230
7160,R7160,2786,111,8,323,53,626,234
7161,R7161,2976,187,26,108,24,750,213
7162,R7162,2882,153,21,180,36,2059,240
7163,R7163,2742,91,12,170,27,2585,238
7164,R7164,2995,270,11,636,99,5783,192
7165,R7165,3047,69,18,60,13,4308,236
7166,R7166,2898,19,10,210,-23,1557,213
7167,R7167,2964,358,17,350,11,2079,192
7168,R7168,2692,101,2,0,0,2089,223
7169,R7169,2664,293,9,30,5,1742,195
7170,R7170,2854,112,18,366,102,2532,248
7171,R7171,3160,232,15,240,43,5753,194
7172,R7172,3023,334,6,85,2,4540,206
7173,R7173,2830,45,18,516,162,524,222
7174,R7174,3424,146,14,67,-9,3144,238
7175,R7175,3187,39,10,0,0,2310,221
7176,R7176,3150,5,17,127,21,2448,195
7177,R7177,3126,70,22,342,80,3254,237
7178,R7178,3149,314,26,216,89,3260,141
7179,R7179,2991,32,9,120,6,2730,218
7180,R7180,2794,0,6,0,0,2197,211
7181,R7181,2998,13,13,30,0,3729,207
7182,R7182,3306,14,15,270,67,3390,204
7183,R7183,3076,60,5,0,0,1445,224
7184,R7184,3297,51,3,362,42,5884,221
7185,R7185,3352,115,16,511,195,4025,246
7186,R7186,3011,158,7,218,-6,485,228
7187,R7187,3053,24,9,313,5,3108,216
7188,R7188,2952,10,10,255,16,4488,209
7189,R7189,3213,346,8,67,7,3851,205
7190,R7190,2728,116,12,228,103,1604,241
7191,R7191,2625,130,14,134,21,2068,243
7192,R7192,3216,306,7,616,32,842,201
7193,R7193,3101,4,45,240,25,1172,123
7194,R7194,3158,251,19,153,40,134,176
7195,R7195,2535,347,6,391,164,994,208
7196,R7196,2333,165,21,60,26,1114,233
7197,R7197,2901,136,13,42,1,3300,240
7198,R7198,2583,36,10,216,44,1924,219
7199,R7199,2867,57,11,256,20,3836,228
7200,R7200,3044,344,21,703,284,834,174
7201,R7201,3160,90,2,361,52,5289,222
7202,R7202,3032,67,21,524,217,543,236
7203,R7203,3054,180,14,446,59,5769,225
7204,R7204,2894,27,7,306,13,1953,217
7205,R7205,2342,90,23,242,164,912,248
7206,R7206,2422,95,24,60,7,1008,250
7207,R7207,3021,95,8,495,56,5437,233
7208,R7208,2936,145,17,30,0,4421,242
7209,R7209,3072,38,8,67,3,2242,220
7210,R7210,2728,81,13,661,111,1179,237
7211,R7211,2774,315,8,0,0,1784,200
7212,R7212,3210,101,15,446,132,404,244
7213,R7213,2968,206,27,362,152,1355,193
7214,R7214,2860,78,6,30,3,3511,227
7215,R7215,3115,108,7,242,46,1276,232
7216,R7216,3062,48,20,30,15,4943,223
7217,R7217,2126,59,32,153,75,218,225
7218,R7218,3149,356,6,120,17,1448,210
7219,R7219,3398,153,5,836,192,1282,227
7220,R7220,3150,86,9,0,0,2431,234
7221,R7221,3028,301,10,85,22,2343,192
7222,R7222,3024,346,12,108,20,4157,196
7223,R7223,2439,287,15,391,215,1107,176
7224,R7224,2971,47,9,446,101,2885,223
7225,R7225,3241,64,7,150,7,3531,227
7226,R7226,2902,211,14,0,0,933,208
7227,R7227,2697,82,7,108,10,210,230
7228,R7228,3326,154,17,134,23,1544,238
7229,R7229,2505,94,16,256,73,892,244
7230,R7230,3077,82,18,524,110,5044,242
7231,R7231,2955,217,34,721,18,3907,165
7232,R7232,3028,259,15,127,18,1768,183
7233,R7233,3023,45,1,42,0,3421,219
7234,R7234,2978,135,3,30,3,3000,225
7235,R7235,3093,45,19,323,23,4167,221
7236,R7236,2499,55,22,390,136,816,227
7237,R7237,3124,245,15,297,71,443,188
7238,R7238,3084,77,8,283,18,1509,230
7239,R7239,2987,184,13,255,41,1142,223
7240,R7240,3125,30,14,67,1,2966,215
7241,R7241,3134,345,5,641,53,1745,209
7242,R7242,2792,178,24,457,110,3479,223
7243,R7243,2192,312,21,108,9,1242,158
7244,R7244,2852,37,14,120,-18,212,219
7245,R7245,2274,324,10,295,64,774,194
7246,R7246,2881,26,23,300,81,819,202
7247,R7247,2516,348,12,0,0,713,198
7248,R7248,2911,130,18,95,26,3415,247
7249,R7249,3181,189,15,360,49,1149,219
7250,R7250,3068,117,8,576,35,162,234
7251,R7251,3087,154,30,390,72,1899,239
7252,R7252,2834,66,17,175,81,1456,234
7253,R7253,2892,22,20,108,20,3583,203
7254,R7254,3013,52,3,0,0,3000,221
7255,R7255,3151,148,14,757,215,1107,238
7256,R7256,3286,75,8,190,13,1231,230
7257,R7257,2962,98,9,190,43,4739,235
7258,R7258,3257,310,7,430,87,1296,201
7259,R7259,2710,84,7,190,37,2044,231
7260,R7260,2994,346,13,391,151,1873,195
7261,R7261,3292,159,13,342,68,3251,233
7262,R7262,2827,60,12,242,43,2989,229
7263,R7263,2906,23,13,459,37,2151,212
7264,R7264,3010,357,12,190,30,4333,201
7265,R7265,3341,187,10,1077,260,1291,222
7266,R7266,2638,89,9,509,42,992,234
7267,R7267,2548,77,8,42,1,886,230
7268,R7268,2778,88,6,0,0,2557,229
7269,R7269,2073,163,25,30,0,510,234
7270,R7270,2951,333,6,30,3,1537,205
7271,R7271,2667,280,33,175,78,1008,113
7272,R7272,3191,242,13,466,82,390,195
7273,R7273,3172,24,9,300,27,2389,215
7274,R7274,2355,14,24,30,14,1323,190
7275,R7275,2433,296,6,0,0,258,203
7276,R7276,3388,24,15,524,149,3189,211
7277,R7277,2990,4,14,42,6,959,201
7278,R7278,2877,310,12,663,229,1168,187
7279,R7279,2514,108,6,488,36,745,231
7280,R7280,3113,39,15,120,7,864,219
7281,R7281,2963,103,30,0,0,1040,253
7282,R7282,2838,196,15,170,81,2313,215
7283,R7283,2878,121,28,120,74,858,254
7284,R7284,2819,80,17,376,109,400,240
7285,R7285,2119,323,31,60,24,570,129
7286,R7286,2913,40,13,150,9,4243,221
7287,R7287,2730,87,15,513,130,1482,241
7288,R7288,2863,33,11,0,0,5006,218
7289,R7289,3162,20,16,430,59,1191,207
7290,R7290,3039,3,14,379,-1,1956,200
7291,R7291,2978,72,12,607,65,4578,234
7292,R7292,2918,135,7,0,0,1914,231
7293,R7293,3193,177,12,201,16,2166,226
7294,R7294,2965,42,26,90,-3,430,214
7295,R7295,2453,80,15,60,18,485,239
7296,R7296,2215,342,23,228,69,408,167
7297,R7297,3174,107,10,738,91,2852,237
7298,R7298,2863,27,6,60,9,1366,217
7299,R7299,2922,94,12,134,13,1600,238
7300,R7300,2957,226,14,212,62,510,200
7301,R7301,2969,143,16,175,41,3655,241
7302,R7302,2976,344,9,0,0,1460,203
7303,R7303,3136,266,12,218,10,1655,190
7304,R7304,2777,262,19,134,34,2001,169
7305,R7305,2788,270,26,175,67,1298,144
7306,R7306,2746,17,17,60,5,1716,204
7307,R7307,2752,203,18,212,56,899,208
7308,R7308,3403,161,10,816,238,1400,230
7309,R7309,3223,210,15,30,2,2277,207
7310,R7310,3050,257,13,480,-70,1933,188
7311,R7311,2620,125,11,0,0,703,239
7312,R7312,2977,188,30,234,87,2132,207
7313,R7313,2991,48,6,256,12,3560,223
7314,R7314,3077,14,14,0,0,999,207
7315,R7315,2946,41,16,218,42,4592,221
7316,R7316,3214,121,3,351,37,589,224
7317,R7317,3131,171,7,30,-2,1776,226
7318,R7318,3082,302,19,60,13,4326,165
7319,R7319,3151,69,11,30,9,1850,232
7320,R7320,2846,284,10,134,22,2434,191
7321,R7321,3230,351,33,648,134,1194,144
7322,R7322,3014,73,16,234,54,5275,237
7323,R7323,2789,158,8,218,53,1103,229
7324,R7324,2991,202,11,134,-3,5537,215
7325,R7325,3248,265,11,366,68,4711,191
7326,R7326,2711,135,1,216,0,2024,220
7327,R7327,3278,285,28,933,206,3726,130
7328,R7328,2773,337,17,331,52,1806,180
7329,R7329,2580,110,13,30,4,2385,242
7330,R7330,3053,209,13,30,0,2060,210
7331,R7331,2562,58,8,360,38,888,226
7332,R7332,3203,269,12,60,-14,3663,189
7333,R7333,2548,86,11,30,7,576,236
7334,R7334,2978,342,13,362,116,725,193
7335,R7335,2880,293,20,30,13,6267,161
7336,R7336,3293,108,3,391,29,5941,225
7337,R7337,3194,270,12,663,109,819,188
7338,R7338,3123,306,12,366,48,3137,185
7339,R7339,2947,352,11,120,16,3596,200
7340,R7340,2988,62,9,153,5,2671,228
7341,R7341,2144,295,32,268,248,295,117
7342,R7342,2788,62,28,108,-12,201,230
7343,R7343,3003,78,11,418,-16,1630,234
7344,R7344,2197,307,24,30,18,594,147
7345,R7345,3301,107,10,576,87,1099,237
7346,R7346,3067,54,6,537,33,6378,224
7347,R7347,3403,208,8,240,10,2994,215
7348,R7348,2919,0,1,589,0,4404,217
7349,R7349,2806,229,33,331,11,2105,151
7350,R7350,3259,253,23,579,144,6005,163
7351,R7351,3149,293,7,300,23,1682,200
7352,R7352,3062,111,6,42,3,1343,230
7353,R7353,3038,189,19,323,56,1723,217
7354,R7354,2391,101,17,60,19,1033,246
7355,R7355,2933,316,18,95,20,1448,169
7356,R7356,2709,150,13,30,3,1350,236
7357,R7357,3155,45,8,437,74,1455,222
7358,R7358,3247,118,10,366,20,1451,238
7359,R7359,3070,42,20,875,-116,1694,219
7360,R7360,3224,97,14,270,49,3334,242
7361,R7361,3008,67,7,339,56,4996,228
7362,R7362,2149,19,28,277,140,485,188
7363,R7363,3227,101,21,361,51,5418,250
7364,R7364,2530,82,13,277,44,443,238
7365,R7365,2976,295,4,108,11,2213,209
7366,R7366,2995,344,12,30,9,2760,195
7367,R7367,3309,262,10,30,5,1935,194
7368,R7368,3247,264,10,362,28,969,196
7369,R7369,3327,329,15,430,94,4994,183
7370,R7370,2795,99,6,67,7,1248,231
7371,R7371,2874,357,10,295,46,953,204
7372,R7372,2878,19,21,108,30,2218,199
7373,R7373,3209,41,5,258,-6,633,221
7374,R7374,3096,158,11,90,-3,6946,232
7375,R7375,3274,73,8,300,56,2828,230
7376,R7376,3011,146,11,680,94,5460,235
7377,R7377,3156,97,20,510,48,5352,248
7378,R7378,2886,81,16,90,22,3024,240
7379,R7379,2655,30,14,42,3,1348,215
7380,R7380,3234,10,12,940,59,4039,207
7381,R7381,2586,193,17,256,58,993,216
7382,R7382,3094,90,7,511,35,480,231
7383,R7383,2709,195,12,175,21,1590,218
7384,R7384,3231,23,8,446,7,6225,216
7385,R7385,2525,69,21,285,82,942,237
7386,R7386,3245,11,12,127,16,1273,207
7387,R7387,3311,164,22,595,97,1123,234
7388,R7388,2359,331,6,150,60,1047,205
7389,R7389,3145,156,10,212,21,2274,232
7390,R7390,2957,165,11,666,125,603,230
7391,R7391,2402,84,17,124,56,484,242
7392,R7392,2980,125,24,277,87,2200,252
7393,R7393,3280,81,19,454,53,1590,242
7394,R7394,2368,108,21,95,28,120,251
7395,R7395,3327,270,9,0,0,2096,195
7396,R7396,3254,270,4,480,111,4548,210
7397,R7397,3155,118,5,212,23,6688,228
7398,R7398,2848,109,14,30,0,1371,244
7399,R7399,2976,5,19,361,133,1880,193
7400,R7400,3284,335,21,258,56,1932,168
7401,R7401,2949,1,14,90,8,1824,199
7402,R7402,3056,185,13,552,60,2496,222
7403,R7403,3254,34,12,646,49,3485,218
7404,R7404,3100,95,6,150,17,7033,229
7405,R7405,2966,61,6,67,3,2607,225
7406,R7406,3208,311,13,541,90,792,184
7407,R7407,3301,33,11,446,76,1237,218
7408,R7408,2875,184,26,488,174,671,216
7409,R7409,2968,270,5,624,75,6082,206
7410,R7410,3141,88,42,60,46,4734,241
7411,R7411,3404,264,15,960,168,1153,182
7412,R7412,3200,77,11,594,119,1440,234
7413,R7413,2959,77,10,390,23,4173,233
7414,R7414,2768,27,7,30,-2,2242,218
7415,R7415,3130,54,33,256,98,1419,219
7416,R7416,3017,15,14,108,35,216,207
7417,R7417,2862,264,9,60,6,3099,197
7418,R7418,2978,53,9,408,19,3577,226
7419,R7419,3418,316,15,499,59,1848,180
7420,R7420,3146,28,5,228,10,2724,218
7421,R7421,3460,73,12,876,227,2324,234
7422,R7422,3160,157,25,212,69,5049,238
7423,R7423,3146,359,26,732,62,2885,170
7424,R7424,3406,340,13,939,156,1194,191
7425,R7425,2959,81,10,0,0,808,233
7426,R7426,3251,35,6,964,-39,1523,219
7427,R7427,3001,184,18,162,36,4030,221
7428,R7428,3044,179,18,351,30,5562,224
7429,R7429,3302,268,7,85,7,1828,201
7430,R7430,2390,26,21,234,16,878,206
7431,R7431,2419,337,19,277,115,825,176
7432,R7432,2952,102,15,342,-2,4035,243
7433,R7433,2800,273,28,190,79,1262,137
7434,R7434,3226,86,15,60,1,1863,241
7435,R7435,3182,102,7,474,66,2155,232
7436,R7436,3126,20,6,90,5,2419,216
7437,R7437,3029,27,5,750,108,1448,218
7438,R7438,3107,100,10,270,32,4367,237
7439,R7439,2673,77,18,60,22,2656,240
7440,R7440,2793,21,25,300,2,2108,194
7441,R7441,3019,237,40,569,88,2164,120
7442,R7442,3066,123,10,108,6,3339,237
7443,R7443,3507,265,17,313,156,3434,174
7444,R7444,2977,0,18,323,15,2164,192
7445,R7445,3082,145,22,190,67,552,244
7446,R7446,3291,99,16,390,6,1521,245
7447,R7447,2948,23,15,42,0,362,210
7448,R7448,2548,248,28,108,30,932,149
7449,R7449,3263,60,5,384,50,6290,224
7450,R7450,3135,135,4,150,-1,4157,227
7451,R7451,3309,85,8,210,-25,1974,232
7452,R7452,2812,316,14,95,21,1376,183
7453,R7453,3322,219,6,930,212,1201,213
7454,R7454,3069,165,5,90,-13,779,224
7455,R7455,3282,90,23,255,64,1574,248
7456,R7456,2393,349,24,323,211,1188,168
7457,R7457,2161,59,28,108,20,408,228
7458,R7458,2873,329,23,660,249,666,159
7459,R7459,2895,70,18,626,136,661,237
7460,R7460,2414,326,19,216,32,256,171
7461,R7461,3017,77,5,0,0,836,227
7462,R7462,2618,137,17,60,0,564,244
7463,R7463,3124,135,1,418,47,3686,221
7464,R7464,2799,140,12,42,7,1050,238
7465,R7465,2911,270,9,256,65,1905,197
7466,R7466,2912,49,9,309,48,2240,224
7467,R7467,2966,130,23,424,139,1100,250
7468,R7468,3287,122,28,108,-43,631,254
7469,R7469,3383,339,16,42,2,5166,184
7470,R7470,3283,4,10,216,44,3481,207
7471,R7471,2927,334,23,342,164,484,161
7472,R7472,2664,128,17,201,23,1944,246
7473,R7473,3707,29,2,1136,261,5269,218
7474,R7474,3198,203,23,1001,107,4123,201
7475,R7475,3182,290,18,379,72,1173,167
7476,R7476,3130,263,24,516,85,5950,154
7477,R7477,2900,87,10,127,17,4417,235
7478,R7478,2867,29,9,339,22,1142,217
7479,R7479,2604,341,11,277,52,1231,197
7480,R7480,2679,3,12,90,36,721,203
7481,R7481,2884,124,17,433,82,2820,246
7482,R7482,3021,5,8,0,0,6585,210
7483,R7483,2030,137,30,30,11,511,249
7484,R7484,3321,95,18,30,-11,4440,245
7485,R7485,3111,30,5,663,57,2295,218
7486,R7486,2856,22,15,404,61,1894,209
7487,R7487,3202,272,17,713,78,3426,174
7488,R7488,2942,0,6,85,0,3680,211
7489,R7489,2830,71,19,190,58,4025,237
7490,R7490,3021,304,14,67,4,319,180
7491,R7491,3110,83,12,150,39,360,237
7492,R7492,3119,113,12,150,29,3450,240
7493,R7493,2955,139,15,390,38,5384,242
7494,R7494,2873,126,15,218,122,2041,244
7495,R7495,2209,2,14,351,84,540,200
7496,R7496,3384,141,9,85,16,4368,234
7497,R7497,3300,206,21,362,-45,3102,202
7498,R7498,2851,270,14,295,125,2406,182
7499,R7499,2423,62,7,371,33,1104,226
7500,R7500,2318,190,13,212,61,937,220
7501,R7501,3597,13,16,335,60,1822,203
7502,R7502,3304,315,2,124,34,6078,213
7503,R7503,3121,9,12,511,104,1566,206
7504,R7504,2995,132,7,300,17,5844,232
7505,R7505,2585,58,3,201,26,1084,222
7506,R7506,3172,13,14,781,-2,4150,205
7507,R7507,3293,0,3,390,28,5791,215
7508,R7508,3128,175,22,350,41,2520,226
7509,R7509,3101,317,10,180,20,1243,195
7510,R7510,2544,220,24,108,30,1034,185
7511,R7511,3046,101,8,679,-23,1426,235
7512,R7512,2911,60,19,342,124,2071,231
7513,R7513,3115,40,12,95,6,3948,221
7514,R7514,3139,146,9,360,55,5327,233
7515,R7515,3073,79,9,700,14,395,232
7516,R7516,2888,50,13,365,90,2860,225
7517,R7517,2818,3,12,495,88,30,203
7518,R7518,3118,62,10,351,56,153,229
7519,R7519,3050,182,8,0,0,2313,223
7520,R7520,2926,204,9,67,7,5183,215
7521,R7521,2705,118,6,309,0,751,230
7522,R7522,2814,97,6,470,26,918,229
7523,R7523,3285,126,13,904,169,2402,241
7524,R7524,3228,136,26,216,-95,499,249
7525,R7525,3083,34,7,218,16,5209,219
7526,R7526,2832,87,32,90,-38,360,247
7527,R7527,3240,91,15,531,121,524,242
7528,R7528,3194,296,23,319,123,4306,148
7529,R7529,3228,144,19,270,-16,1106,243
7530,R7530,2656,342,14,0,0,1986,190
7531,R7531,3028,36,17,815,133,1348,217
7532,R7532,3037,180,17,1091,152,3182,224
7533,R7533,3133,44,16,228,52,1485,222
7534,R7534,3228,135,1,582,86,2766,221
7535,R7535,3150,284,9,67,10,2278,196
7536,R7536,3203,103,17,170,34,1348,246
7537,R7537,2940,56,12,350,71,2123,228
7538,R7538,3022,354,22,277,52,433,178
7539,R7539,3057,45,7,242,69,5663,222
7540,R7540,3275,251,18,313,51,3221,178
7541,R7541,2995,148,9,330,80,2007,232
7542,R7542,3022,7,13,552,90,3348,203
7543,R7543,3294,93,5,180,5,4813,227
7544,R7544,3266,49,10,30,7,4224,224
7545,R7545,3424,221,13,700,192,3395,204
7546,R7546,2560,110,11,247,34,741,239
7547,R7547,3084,275,20,60,23,2347,163
7548,R7548,2926,124,15,277,60,3571,244
7549,R7549,3315,83,10,564,15,955,235
7550,R7550,3114,236,23,467,90,5859,174
7551,R7551,2804,17,17,216,58,1637,204
7552,R7552,2974,177,14,120,22,4204,226
7553,R7553,2972,202,11,451,55,5479,215
7554,R7554,2054,189,18,0,0,932,218
7555,R7555,2861,229,20,212,94,1565,186
7556,R7556,3155,147,11,175,26,6610,235
7557,R7557,2461,87,22,162,45,819,246
7558,R7558,3008,165,7,552,92,5672,226
7559,R7559,2728,123,7,170,23,2363,231
7560,R7560,3152,138,13,720,111,932,240
7561,R7561,3097,120,9,255,62,4863,236
7562,R7562,3050,59,12,420,6,3121,229
7563,R7563,3216,51,23,190,121,4843,224
7564,R7564,2710,195,27,210,-25,618,203
7565,R7565,3390,290,14,424,98,2772,179
7566,R7566,2643,63,5,153,26,1167,225
7567,R7567,3129,60,14,872,16,2176,230
7568,R7568,3144,125,4,674,-50,582,226
7569,R7569,2065,131,32,85,46,390,252
7570,R7570,3299,97,6,90,-5,5639,230
7571,R7571,3032,99,6,108,8,4204,230
7572,R7572,2303,300,36,153,104,847,100
7573,R7573,2935,158,19,268,89,2210,237
7574,R7574,3178,117,11,467,114,4703,238
7575,R7575,3061,323,2,350,70,2533,213
7576,R7576,2282,135,6,150,20,212,230
7577,R7577,3037,36,2,592,46,5608,219
7578,R7578,3020,22,4,153,24,741,217
7579,R7579,2842,63,12,210,21,2754,230
7580,R7580,3308,214,14,30,7,3303,206
7581,R7581,3326,168,21,90,25,2429,231
7582,R7582,3148,115,19,134,31,603,249
7583,R7583,2784,30,8,120,5,1590,218
7584,R7584,2027,193,14,0,0,510,217
7585,R7585,2701,53,7,162,-3,1994,224
7586,R7586,3037,7,6,807,118,5417,213
7587,R7587,3105,208,4,42,-1,1253,217
7588,R7588,3179,70,20,301,88,5275,237
7589,R7589,2763,235,23,242,146,466,174
7590,R7590,2956,78,13,0,0,3689,237
7591,R7591,2883,39,6,0,0,1471,220
7592,R7592,3059,325,10,516,82,2881,196
7593,R7593,2738,186,19,150,-3,1528,219
7594,R7594,2993,303,18,95,27,180,167
7595,R7595,2731,43,22,134,58,150,217
7596,R7596,2964,104,24,162,32,1959,252
7597,R7597,2791,72,7,30,6,2040,228
7598,R7598,2850,34,14,335,73,1507,217
7599,R7599,2361,323,29,150,-10,1092,136
7600,R7600,3198,26,21,540,11,1967,205
7601,R7601,3041,229,14,674,141,5814,198
7602,R7602,2909,354,9,300,32,604,205
7603,R7603,3204,347,5,150,-9,3087,210
7604,R7604,3008,0,4,644,89,5279,214
7605,R7605,2916,247,8,309,13,5435,203
7606,R7606,2653,4,17,0,0,1608,195
7607,R7607,2994,315,24,134,56,1396,150
7608,R7608,3225,3,13,934,22,1616,201
7609,R7609,3680,9,14,1022,268,2690,204
7610,R7610,2135,127,31,30,14,484,253
7611,R7611,2594,9,8,175,35,1273,211
7612,R7612,3028,85,17,192,64,782,242
7613,R7613,3058,101,5,30,2,3966,228
7614,R7614,2965,180,11,467,52,5555,224
7615,R7615,3128,93,17,201,-54,1608,245
7616,R7616,3204,29,14,644,77,2118,214
7617,R7617,3062,10,17,582,291,1006,200
7618,R7618,2967,90,6,0,0,1538,229
7619,R7619,3176,252,8,190,41,210,202
7620,R7620,3192,6,11,95,10,1499,206
7621,R7621,2731,29,12,350,60,2400,216
7622,R7622,2668,188,8,95,25,1471,221
7623,R7623,2248,140,30,108,65,1209,248
7624,R7624,3182,39,6,417,65,875,220
7625,R7625,3050,8,26,503,-9,1179,181
7626,R7626,3237,129,13,153,-3,3013,241
7627,R7627,2650,2,6,0,0,1614,212
7628,R7628,3056,203,14,95,-4,1632,212
7629,R7629,3146,113,12,488,20,3582,240
7630,R7630,3427,80,18,342,115,2372,241
7631,R7631,3081,151,2,335,27,2899,222
7632,R7632,2861,56,12,301,59,2666,228
7633,R7633,2881,167,3,60,5,3576,222
7634,R7634,2939,318,17,443,33,5444,173
7635,R7635,3278,250,13,690,143,720,190
7636,R7636,2972,188,7,285,35,3946,221
7637,R7637,2867,135,5,30,-2,4153,229
7638,R7638,3026,218,8,0,0,1869,211
7639,R7639,2601,35,16,361,46,644,216
7640,R7640,3390,298,28,42,15,3381,131
7641,R7641,3276,117,14,309,66,270,244
7642,R7642,2861,35,19,366,95,2297,215
7643,R7643,3111,119,8,324,62,4920,235
7644,R7644,3103,56,9,30,0,2881,226
7645,R7645,2900,67,20,124,31,1900,236
7646,R7646,3428,239,25,120,53,3275,165
7647,R7647,2663,162,15,108,34,3193,233
7648,R7648,2523,20,7,0,0,997,215
7649,R7649,2344,249,37,402,14,679,119
7650,R7650,2319,335,18,30,7,1230,178
7651,R7651,2896,331,24,67,36,6173,157
7652,R7652,2849,90,36,218,-50,300,247
7653,R7653,3277,315,9,691,2,2250,196
7654,R7654,2960,5,8,42,3,730,210
7655,R7655,3154,193,9,67,-4,2058,220
7656,R7656,3344,94,17,60,1,3666,245
7657,R7657,2928,148,9,295,24,3902,232
7658,R7658,2889,184,15,30,-8,1492,223
7659,R7659,3213,349,14,95,28,1691,193
7660,R7660,3191,299,8,631,16,4006,197
7661,R7661,2290,107,30,108,50,1556,254
7662,R7662,2842,320,28,277,108,3442,139
7663,R7663,3041,351,8,268,42,362,206
7664,R7664,2868,39,16,67,18,3311,219
7665,R7665,2956,63,2,0,0,4261,221
7666,R7666,2968,105,17,306,6,4167,247
7667,R7667,3173,228,13,182,10,713,201
7668,R7668,3164,144,13,582,85,402,238
7669,R7669,2615,82,18,576,43,977,242
7670,R7670,2234,8,28,120,54,1608,174
7671,R7671,2939,44,16,210,26,4801,222
7672,R7672,2202,216,6,42,23,1237,214
7673,R7673,2701,63,8,418,93,503,228
7674,R7674,2766,13,14,283,98,283,206
7675,R7675,2919,115,26,828,287,2676,253
7676,R7676,3068,130,11,300,40,4388,238
7677,R7677,2781,46,15,85,3,2524,223
7678,R7678,3409,327,11,404,64,5064,193
7679,R7679,3092,357,22,60,20,1910,181
7680,R7680,3288,154,18,335,43,1466,238
7681,R7681,3119,116,25,256,3,977,253
7682,R7682,3244,270,9,834,178,6326,197
7683,R7683,2599,34,12,67,2,1080,218
7684,R7684,2955,260,8,335,46,5823,200
7685,R7685,2199,116,30,150,86,1008,254
7686,R7686,2594,119,12,0,0,1758,241
7687,R7687,3065,156,11,108,24,810,233
7688,R7688,2957,29,25,424,169,4350,203
7689,R7689,3037,105,13,726,-78,6017,241
7690,R7690,2226,84,21,0,0,960,244
7691,R7691,3299,90,4,0,0,2440,226
7692,R7692,2140,8,23,579,138,685,187
7693,R7693,2972,44,19,636,23,4251,221
7694,R7694,2718,42,7,297,31,295,221
7695,R7695,2884,268,6,323,34,2363,204
7696,R7696,3081,5,9,108,10,1666,209
7697,R7697,3115,47,11,127,7,1221,224
7698,R7698,3106,24,6,95,-1,1168,217
7699,R7699,2850,70,10,182,37,3396,231
7700,R7700,3027,240,20,175,-9,3124,178
7701,R7701,3152,59,12,150,17,4733,229
7702,R7702,2668,90,12,210,40,3445,238
7703,R7703,2478,32,7,134,13,175,219
7704,R7704,3113,16,16,309,119,2640,204
7705,R7705,3060,37,2,0,0,957,219
7706,R7706,2602,214,15,30,8,2106,205
7707,R7707,2767,28,18,258,57,1739,210
