id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
4443,R4443,2715,62,18,150,48,170,232
4444,R4444,3064,109,9,600,-28,5962,235
4445,R4445,3082,135,4,85,7,2403,226
4446,R4446,3258,321,13,782,40,3503,185
4447,R4447,3013,356,22,247,-18,1020,180
4448,R4448,3211,57,10,42,4,2347,227
4449,R4449,3165,167,9,60,-2,3473,228
4450,R4450,3144,135,27,510,67,1024,250
4451,R4451,2539,25,13,30,8,510,213
4452,R4452,2708,17,11,85,10,1461,211
4453,R4453,3092,66,9,366,124,743,229
4454,R4454,2096,275,31,67,40,942,123
4455,R4455,3154,11,18,541,38,2068,199
4456,R4456,2932,16,6,361,52,4428,215
4457,R4457,2557,219,25,180,-113,684,182
4458,R4458,3090,156,26,1115,188,3210,239
4459,R4459,3024,349,10,67,13,3008,202
4460,R4460,2894,30,17,379,75,1565,213
4461,R4461,3205,29,9,85,-13,2925,217
4462,R4462,3109,16,7,162,12,1510,214
4463,R4463,3185,54,12,0,0,1878,227
4464,R4464,2622,42,11,361,18,1846,222
4465,R4465,3483,40,26,779,268,2448,212
4466,R4466,3109,174,7,60,-3,926,224
4467,R4467,3142,92,6,0,0,3298,230
4468,R4468,3264,328,9,470,41,3481,199
4469,R4469,2964,248,13,335,71,5219,191
4470,R4470,3183,5,3,514,66,759,216
4471,R4471,2884,194,28,306,-52,3289,203
4472,R4472,3077,324,10,361,82,2631,194
4473,R4473,2870,333,6,134,4,3502,205
4474,R4474,2588,35,10,255,35,819,219
4475,R4475,2995,338,11,67,13,5999,196
4476,R4476,2992,65,11,60,7,2181,230
4477,R4477,2382,134,20,390,185,732,247
4478,R4478,2926,90,4,376,-9,4285,226
4479,R4479,3197,72,4,255,21,5154,224
4480,R4480,3127,343,13,212,20,1723,192
4481,R4481,3021,140,16,594,22,5371,242
4482,R4482,3282,14,4,210,39,4830,216
4483,R4483,3111,317,9,60,6,1579,196
4484,R4484,2479,30,12,201,47,660,216
4485,R4485,2999,346,7,30,5,3879,207
4486,R4486,2797,69,11,361,42,1379,231
4487,R4487,2959,0,13,309,71,1521,201
4488,R4488,2209,309,29,153,139,150,130
4489,R4489,3190,274,10,547,78,1365,193
4490,R4490,3124,95,15,108,5,927,242
4491,R4491,3342,115,15,418,33,1124,244
4492,R4492,2869,325,18,180,61,182,172
4493,R4493,3132,236,5,573,95,2042,211
4494,R4494,3225,215,11,371,62,2843,209
4495,R4495,3147,208,6,300,72,1183,216
4496,R4496,3302,353,8,430,84,3241,207
4497,R4497,3091,280,7,424,-6,2490,202
4498,R4498,2479,183,12,30,4,967,223
4499,R4499,2842,80,7,0,0,1406,230
4500,R4500,2937,75,13,120,-49,703,235
4501,R4501,2931,222,14,685,131,2520,202
4502,R4502,3532,101,27,837,247,2350,252
4503,R4503,3267,315,4,457,33,421,210
4504,R4504,2955,137,8,272,0,4137,233
4505,R4505,3241,137,9,60,-3,1403,234
4506,R4506,2665,341,21,150,61,1398,170
4507,R4507,2696,126,33,108,63,1390,253
4508,R4508,2998,105,11,240,-29,95,238
4509,R4509,3253,296,15,323,46,1261,177
4510,R4510,2781,325,26,192,32,1739,147
4511,R4511,2981,274,3,309,16,3671,211
4512,R4512,2779,194,7,42,3,1802,219
4513,R4513,2719,143,9,150,12,977,233
4514,R4514,2983,8,14,170,32,4660,202
4515,R4515,3127,359,15,350,46,1177,197
4516,R4516,3242,52,11,175,23,4625,226
4517,R4517,2841,207,24,306,-4,1590,197
4518,R4518,2716,81,7,234,9,895,230
4519,R4519,2297,334,27,108,67,339,147
4520,R4520,3014,80,13,451,32,3122,237
4521,R4521,2814,6,6,228,44,3247,212
4522,R4522,3341,13,22,450,138,4956,193
4523,R4523,3006,253,12,192,41,247,193
4524,R4524,3064,55,13,638,205,1855,228
4525,R4525,3043,325,15,90,19,1131,182
4526,R4526,2994,243,17,150,15,1368,185
4527,R4527,2550,343,11,180,4,1421,197
4528,R4528,3186,98,21,0,0,3295,249
4529,R4529,3263,161,19,624,131,573,235
4530,R4530,3133,69,11,366,25,5366,231
4531,R4531,3056,180,13,371,66,1804,224
4532,R4532,2956,209,26,150,70,1950,191
4533,R4533,3214,317,28,192,83,1332,135
4534,R4534,3097,121,21,270,8,918,250
4535,R4535,3214,150,4,95,2,5787,225
4536,R4536,3140,28,16,270,-34,1269,212
4537,R4537,3014,54,6,716,174,5459,224
4538,R4538,3435,329,21,330,155,3654,166
4539,R4539,2752,292,22,30,17,1243,153
4540,R4540,3102,6,9,295,56,4784,209
4541,R4541,3132,323,9,180,39,3331,197
4542,R4542,3458,56,17,674,243,2308,229
4543,R4543,3132,112,9,242,3,6577,235
4544,R4544,2793,72,4,150,6,2706,224
4545,R4545,3255,145,29,674,261,780,245
4546,R4546,2954,315,15,162,29,1364,180
4547,R4547,2960,159,7,201,5,5160,227
4548,R4548,3394,79,12,153,-2,2255,236
4549,R4549,3051,203,2,90,3,2735,218
4550,R4550,3007,5,22,240,74,576,186
4551,R4551,3225,153,11,330,63,1353,233
4552,R4552,3070,57,5,212,33,2860,223
4553,R4553,2052,93,17,90,2,631,244
4554,R4554,2058,36,31,255,89,390,201
4555,R4555,1991,49,40,85,71,124,204
4556,R4556,3258,172,20,540,104,1450,228
4557,R4557,3176,295,11,255,66,3307,190
4558,R4558,3361,189,18,430,99,4449,218
4559,R4559,3403,341,29,283,167,4542,148
4560,R4560,2834,72,29,335,141,342,238
4561,R4561,3235,25,13,60,12,3331,213
4562,R4562,2954,198,15,60,7,1376,214
4563,R4563,2821,42,15,268,92,1319,221
4564,R4564,2940,354,7,342,20,1282,209
4565,R4565,3195,60,9,595,43,5833,228
4566,R4566,2952,306,19,190,62,6023,165
4567,R4567,3267,30,14,150,14,1889,215
4568,R4568,3146,308,8,636,-19,690,197
4569,R4569,2818,32,15,0,0,3514,216
4570,R4570,3013,86,9,524,53,1273,234
4571,R4571,3218,24,23,67,24,4134,200
4572,R4572,2753,188,3,283,30,2520,220
4573,R4573,2705,71,15,534,92,711,236
4574,R4574,3147,262,10,552,78,1092,194
4575,R4575,3073,100,8,503,74,5444,234
4576,R4576,3300,353,15,503,48,4540,192
4577,R4577,3166,150,5,256,4,4399,227
4578,R4578,3078,76,12,192,28,1554,235
4579,R4579,3201,278,10,633,147,2929,191
4580,R4580,2566,167,20,120,27,1234,232
4581,R4581,2827,323,17,400,88,1872,174
4582,R4582,2694,119,15,150,61,2306,245
4583,R4583,3189,98,7,85,0,2571,231
4584,R4584,3184,352,10,30,2,2721,202
4585,R4585,2893,135,9,466,105,1440,234
4586,R4586,2936,97,6,0,0,5931,229
4587,R4587,3157,231,10,60,16,2470,205
4588,R4588,2984,75,18,212,48,631,239
4589,R4589,3266,245,15,240,37,3226,189
4590,R4590,2746,36,19,108,52,1480,215
4591,R4591,3064,40,8,150,23,1134,221
4592,R4592,2975,280,7,150,34,3833,201
4593,R4593,3329,168,17,845,172,1087,231
4594,R4594,2817,43,19,0,0,713,220
4595,R4595,2776,99,9,577,17,1608,235
4596,R4596,2888,176,13,256,73,3814,226
4597,R4597,3082,244,11,192,48,1538,197
4598,R4598,2752,54,4,430,70,1860,222
4599,R4599,3043,69,25,474,-1,3012,237
4600,R4600,2957,293,24,339,144,4737,146
4601,R4601,3045,27,17,469,162,2131,211
4602,R4602,2877,342,18,150,26,2778,179
4603,R4603,2683,5,3,150,29,1697,216
4604,R4604,3072,126,23,180,40,2440,251
4605,R4605,3149,131,13,201,49,3331,241
4606,R4606,3202,39,6,85,7,5604,220
4607,R4607,2557,17,20,408,86,990,199
4608,R4608,2042,27,30,120,57,458,192
4609,R4609,3054,73,22,201,-28,685,239
4610,R4610,2419,279,26,190,66,258,139
4611,R4611,2957,163,11,30,3,1168,231
4612,R4612,2849,36,8,218,57,2457,220
4613,R4613,2907,19,16,210,-18,1195,206
4614,R4614,2907,286,12,297,50,3327,186
4615,R4615,3003,11,26,690,134,2407,183
4616,R4616,2926,83,9,306,18,3978,233
4617,R4617,2832,66,5,256,31,1972,225
4618,R4618,3045,92,15,67,21,725,242
4619,R4619,3058,54,13,95,18,4670,227
4620,R4620,2999,209,12,335,-47,2236,210
4621,R4621,2750,334,7,361,70,1542,204
4622,R4622,2972,327,10,216,24,3909,197
4623,R4623,3179,2,23,108,25,5073,183
4624,R4624,3062,39,3,0,0,1409,220
4625,R4625,2417,6,22,30,15,1273,186
4626,R4626,3286,18,19,124,8,2613,201
4627,R4627,3034,166,20,360,59,2458,233
4628,R4628,2398,341,9,67,17,558,201
4629,R4629,2886,106,25,0,0,1132,252
4630,R4630,3072,51,6,283,31,2902,223
4631,R4631,3116,63,7,120,-2,1834,226
4632,R4632,2821,5,6,0,0,2598,213
4633,R4633,2955,337,6,467,151,4737,207
4634,R4634,3143,172,23,124,14,2393,228
4635,R4635,1930,32,40,30,20,60,180
4636,R4636,2672,258,32,67,23,1271,129
4637,R4637,3160,285,16,30,2,1172,175
4638,R4638,3203,355,14,309,52,2922,197
4639,R4639,3334,63,18,234,55,1788,233
4640,R4640,3171,8,7,319,36,3019,212
4641,R4641,2808,224,25,212,27,1415,179
4642,R4642,2727,121,22,234,85,2285,251
4643,R4643,2976,154,12,124,22,4335,235
4644,R4644,2989,0,5,190,33,3755,213
4645,R4645,2998,119,9,0,0,339,235
4646,R4646,2722,100,28,120,74,150,252
4647,R4647,2811,83,32,331,162,1100,245
4648,R4648,2720,7,18,212,58,1206,195
4649,R4649,2897,82,11,466,65,607,235
4650,R4650,2724,158,16,150,11,2033,236
4651,R4651,3116,40,19,60,3,3012,218
4652,R4652,2957,35,13,607,138,1350,218
4653,R4653,2843,63,20,60,27,811,233
4654,R4654,3000,201,10,577,77,1994,216
4655,R4655,2941,63,2,85,4,1712,221
4656,R4656,3008,260,16,604,108,5734,179
4657,R4657,3086,284,24,553,289,2452,147
4658,R4658,3168,13,12,390,26,3132,208
4659,R4659,2581,114,19,108,35,871,249
4660,R4660,2953,70,15,350,119,767,235
4661,R4661,2913,92,28,272,108,2737,250
4662,R4662,3199,28,10,0,0,1747,216
4663,R4663,3194,222,13,67,6,1129,204
4664,R4664,3049,333,6,283,80,886,205
4665,R4665,3382,186,18,242,27,1867,219
4666,R4666,2634,183,5,362,208,2049,221
4667,R4667,2741,37,20,180,91,1249,215
4668,R4668,2802,310,42,633,427,711,79
4669,R4669,2791,87,21,124,30,2175,245
4670,R4670,2488,356,12,450,69,408,201
4671,R4671,2690,45,18,212,52,2440,222
4672,R4672,2486,79,10,192,43,175,233
4673,R4673,3149,265,9,0,0,2550,198
4674,R4674,2963,321,9,553,32,2033,196
4675,R4675,2337,308,9,306,-22,90,196
4676,R4676,2832,21,19,255,39,2685,204
4677,R4677,3056,60,15,424,-27,4911,231
4678,R4678,2779,73,7,192,22,1922,229
4679,R4679,3100,88,24,437,164,1452,247
4680,R4680,3032,336,14,30,8,3048,188
4681,R4681,2923,333,14,218,95,671,188
4682,R4682,3301,72,11,510,106,362,233
4683,R4683,2857,16,16,210,44,2962,204
4684,R4684,2885,142,16,216,66,2138,241
4685,R4685,2867,35,11,553,71,2021,219
4686,R4686,3014,36,14,242,46,3042,218
4687,R4687,3053,111,9,60,-8,1507,236
4688,R4688,3342,115,13,466,60,2148,243
4689,R4689,2932,54,4,247,1,1812,222
4690,R4690,3311,206,24,376,154,2529,196
4691,R4691,3129,328,25,319,38,3900,152
4692,R4692,3219,354,7,537,28,1771,209
4693,R4693,3121,45,8,0,0,3827,223
4694,R4694,2872,354,15,0,0,1092,195
4695,R4695,2665,24,5,150,8,180,217
4696,R4696,3143,338,8,201,30,4639,202
4697,R4697,2817,186,19,446,81,1307,219
4698,R4698,3156,97,20,510,48,5352,248
4699,R4699,2744,87,5,0,0,2200,227
4700,R4700,2453,271,21,60,25,932,160
4701,R4701,3328,178,19,390,70,4554,225
4702,R4702,2955,54,6,0,0,3417,224
4703,R4703,2381,87,9,0,0,953,234
4704,R4704,3044,300,4,663,158,5798,209
4705,R4705,2983,340,18,277,-42,1739,180
4706,R4706,3119,34,14,67,9,4369,217
4707,R4707,3307,213,12,85,18,2574,209
4708,R4708,3306,161,11,577,168,983,231
4709,R4709,2535,174,17,255,80,741,228
4710,R4710,3268,118,5,85,5,6162,228
4711,R4711,3365,245,12,256,110,3472,194
4712,R4712,3224,108,5,671,52,4160,229
4713,R4713,3149,106,7,420,16,5391,232
4714,R4714,2997,78,13,182,34,1524,237
4715,R4715,2908,107,5,30,3,1549,229
4716,R4716,2601,16,7,150,-17,3223,214
4717,R4717,3386,56,3,134,-10,2228,222
4718,R4718,2770,71,24,418,96,443,238
4719,R4719,2401,312,28,218,95,774,133
4720,R4720,3128,58,14,451,47,1513,229
4721,R4721,3124,95,18,95,25,4126,246
4722,R4722,2913,104,12,182,4,1578,240
4723,R4723,3260,355,9,679,55,3413,206
4724,R4724,2293,199,22,255,112,1200,207
4725,R4725,2822,168,10,170,57,1771,228
4726,R4726,2110,118,31,256,46,430,254
4727,R4727,3017,328,10,90,1,1249,195
4728,R4728,3264,358,14,95,17,1296,197
4729,R4729,2704,45,15,300,-9,816,223
4730,R4730,2430,143,32,85,51,466,246
4731,R4731,2685,85,11,210,3,1637,236
4732,R4732,2328,326,11,30,-3,270,194
4733,R4733,3034,315,5,768,69,5677,206
4734,R4734,3335,186,12,301,67,3293,222
4735,R4735,3283,83,23,342,49,3690,245
4736,R4736,3005,320,8,270,52,4068,199
4737,R4737,2886,218,22,108,40,1998,191
4738,R4738,3161,46,13,180,24,1550,224
4739,R4739,3113,285,15,30,9,1025,176
4740,R4740,3211,23,4,779,43,3978,218
4741,R4741,2816,299,19,201,50,2408,164
4742,R4742,2985,253,21,430,89,5327,169
4743,R4743,2661,127,14,350,49,726,243
4744,R4744,2576,54,2,228,-12,1295,220
4745,R4745,3040,28,10,85,5,2030,216
4746,R4746,3019,156,30,175,82,3419,238
4747,R4747,2998,153,7,604,67,2036,229
4748,R4748,2320,268,30,120,52,1436,129
4749,R4749,2365,51,6,0,0,638,223
4750,R4750,2884,40,11,277,38,1928,221
4751,R4751,3278,0,29,85,29,2523,166
4752,R4752,3100,198,16,618,118,5972,214
4753,R4753,3009,175,16,90,8,1008,227
4754,R4754,2791,18,2,108,13,722,217
4755,R4755,3308,202,8,376,13,1167,217
4756,R4756,2853,71,19,300,70,1888,238
4757,R4757,3031,0,9,212,36,2897,206
4758,R4758,2652,205,25,192,127,1717,198
4759,R4759,2840,115,11,350,44,2610,239
4760,R4760,2673,288,7,270,3,1421,201
4761,R4761,3079,39,6,192,15,1361,221
4762,R4762,3034,153,14,361,35,5229,236
4763,R4763,3394,25,18,595,169,3305,208
4764,R4764,3152,42,12,503,39,3655,222
4765,R4765,3415,203,14,779,209,2177,212
4766,R4766,2210,48,22,0,0,800,223
4767,R4767,3235,285,27,480,158,4362,134
4768,R4768,3276,72,1,371,100,3469,219
4769,R4769,2930,225,9,234,84,1981,208
4770,R4770,2614,328,23,95,48,638,156
4771,R4771,2670,93,10,90,-7,977,236
4772,R4772,2563,141,15,150,9,853,241
4773,R4773,2922,84,7,391,32,4356,231
4774,R4774,2978,36,15,210,19,4878,218
4775,R4775,3337,94,10,30,8,1381,236
4776,R4776,3237,358,18,408,86,2971,190
4777,R4777,2900,37,12,495,58,2703,219
4778,R4778,3372,260,12,819,189,4560,190
4779,R4779,2839,238,23,335,58,1440,171
4780,R4780,3096,301,14,134,16,1888,181
4781,R4781,2114,115,23,30,10,942,252
4782,R4782,3123,11,2,646,-28,4286,217
4783,R4783,3052,146,21,60,-2,4689,243
4784,R4784,2959,243,14,525,66,5975,192
4785,R4785,3012,20,23,212,34,192,197
4786,R4786,2973,81,9,30,-5,1560,232
4787,R4787,3164,283,13,607,56,5670,183
4788,R4788,3308,47,17,150,13,3446,224
4789,R4789,3243,151,26,395,98,1230,242
4790,R4790,2530,149,1,319,51,234,221
4791,R4791,3018,13,24,270,159,592,188
4792,R4792,3278,76,20,300,0,1634,241
4793,R4793,3232,47,10,255,-7,2706,224
4794,R4794,2441,210,13,30,3,283,210
4795,R4795,1966,360,31,301,115,277,158
4796,R4796,3106,149,13,270,-6,3785,237
4797,R4797,3329,308,19,85,25,3537,164
4798,R4798,3229,355,11,150,55,3442,201
4799,R4799,2797,153,11,255,18,2250,233
4800,R4800,2990,10,12,395,55,5158,207
4801,R4801,2844,2,19,228,70,1947,191
4802,R4802,3010,349,22,234,40,443,175
4803,R4803,3187,348,9,201,17,2070,203
4804,R4804,2879,51,18,420,60,1519,226
4805,R4805,2207,26,8,277,112,558,216
4806,R4806,3008,78,10,30,4,2190,234
4807,R4807,3161,69,18,309,55,5077,236
4808,R4808,2797,74,31,351,148,1064,239
4809,R4809,3279,80,4,216,11,1170,225
4810,R4810,3370,53,12,150,-11,4168,227
4811,R4811,3049,191,31,446,112,3661,202
4812,R4812,3190,80,9,60,-2,4344,233
4813,R4813,3061,83,4,547,-121,1637,225
4814,R4814,2844,359,10,0,0,2973,205
4815,R4815,2995,331,23,127,36,1411,161
4816,R4816,2824,133,34,67,26,4992,250
4817,R4817,2475,323,19,201,3,618,169
4818,R4818,2409,117,22,67,19,854,251
4819,R4819,2901,175,21,120,31,1020,226
4820,R4820,2985,338,8,240,18,1770,204
4821,R4821,2962,320,12,283,-63,582,189
4822,R4822,3099,85,8,306,28,1728,232
4823,R4823,3141,206,10,134,24,1321,214
4824,R4824,2985,350,19,240,33,4213,181
4825,R4825,3038,37,2,309,10,1451,219
4826,R4826,2902,131,10,234,29,2175,237
4827,R4827,3064,128,16,242,-28,1087,245
4828,R4828,3187,34,14,30,9,2005,217
4829,R4829,2962,140,16,674,83,2800,242
4830,R4830,2955,180,14,860,160,2733,225
4831,R4831,2822,19,11,644,-9,459,212
4832,R4832,3038,95,10,309,10,242,236
4833,R4833,3001,193,13,300,22,1600,218
4834,R4834,2413,123,25,150,72,365,252
4835,R4835,2547,153,11,180,-5,1187,233
4836,R4836,2380,90,26,67,34,457,249
4837,R4837,3403,143,31,218,84,2232,246
4838,R4838,3312,330,10,700,138,785,195
4839,R4839,2939,90,14,90,3,3742,240
4840,R4840,2712,17,6,175,31,2190,215
4841,R4841,3187,270,11,0,0,2989,192
4842,R4842,3106,117,8,256,57,3455,235
4843,R4843,3171,133,9,1208,188,3043,235
4844,R4844,3047,352,13,30,8,1231,198
4845,R4845,2968,204,10,924,120,2896,215
4846,R4846,3155,31,11,660,138,1736,217
4847,R4847,2984,320,7,0,0,2656,202
4848,R4848,2649,346,15,256,36,1678,190
4849,R4849,2932,11,10,421,17,3744,210
4850,R4850,2597,321,3,371,-29,495,211
4851,R4851,3259,343,11,162,31,1565,197
4852,R4852,2911,319,18,124,25,3395,171
4853,R4853,2909,186,18,418,-32,5311,220
4854,R4854,2888,15,3,0,0,603,217
4855,R4855,2968,45,6,85,-2,4548,222
4856,R4856,2900,18,8,30,0,1253,215
4857,R4857,2681,99,29,108,49,120,252
4858,R4858,2834,268,18,170,37,2524,172
4859,R4859,2387,100,22,0,0,618,250
4860,R4860,3083,323,9,258,14,2160,197
4861,R4861,2974,193,12,201,37,3777,219
4862,R4862,2709,13,17,180,77,1019,201
4863,R4863,2902,300,13,306,71,2971,184
4864,R4864,2776,221,28,42,19,3046,175
4865,R4865,2670,64,19,212,0,1155,234
4866,R4866,3218,310,24,391,197,2789,149
4867,R4867,2387,330,20,162,60,1410,167
4868,R4868,3124,11,15,361,65,4926,202
4869,R4869,2861,16,15,516,131,210,205
4870,R4870,2874,93,17,42,11,4250,244
4871,R4871,2985,42,18,361,79,4589,220
4872,R4872,3054,105,7,234,6,2903,232
4873,R4873,3124,348,12,30,6,3029,197
4874,R4874,3247,299,6,297,32,757,203
4875,R4875,2850,342,3,0,0,2804,213
4876,R4876,3178,333,12,324,60,3277,192
4877,R4877,2933,56,9,240,20,3593,226
4878,R4878,2673,133,16,297,2,1510,244
4879,R4879,3014,345,13,108,16,6111,195
4880,R4880,3163,277,20,30,9,4429,163
4881,R4881,3035,323,5,228,51,1206,208
4882,R4882,3054,356,22,547,109,2704,180
4883,R4883,2985,315,5,361,20,5023,206
4884,R4884,2600,116,18,612,0,726,248
4885,R4885,2514,119,18,175,64,644,248
4886,R4886,2489,75,21,190,-1,837,240
4887,R4887,2570,11,14,60,-2,1392,204
4888,R4888,3182,5,9,153,66,1438,209
4889,R4889,2614,117,12,95,14,2103,240
4890,R4890,3086,351,8,390,23,503,206
4891,R4891,3120,27,4,240,26,2081,218
4892,R4892,3065,95,8,335,47,3588,233
4893,R4893,2992,114,23,201,66,5470,252
4894,R4894,3155,87,9,212,39,2252,233
4895,R4895,2929,265,9,95,20,5050,198
4896,R4896,2981,328,11,390,45,4254,194
4897,R4897,3103,76,25,300,62,1231,241
4898,R4898,2732,79,1,600,108,1495,220
4899,R4899,2961,51,16,162,-5,553,226
4900,R4900,2670,64,6,234,9,553,226
4901,R4901,3093,135,4,30,0,4074,226
4902,R4902,3046,221,14,85,-2,2125,202
4903,R4903,2220,292,30,90,53,1127,123
4904,R4904,2876,23,10,150,24,3035,214
4905,R4905,3158,182,24,150,67,3553,220
4906,R4906,3217,348,6,335,-6,6157,209
4907,R4907,2945,136,23,1006,164,2534,248
4908,R4908,2858,353,15,576,82,3203,192
4909,R4909,3260,287,17,552,125,497,170
4910,R4910,3316,4,14,376,77,3332,201
4911,R4911,3178,134,13,900,11,3066,241
4912,R4912,2773,309,29,134,20,1332,128
4913,R4913,3365,336,9,234,12,2560,201
4914,R4914,3173,191,19,420,142,2208,216
4915,R4915,3027,194,10,698,55,5678,218
4916,R4916,2659,329,25,60,17,1681,151
4917,R4917,2965,3,9,0,0,5917,209
4918,R4918,2768,84,10,108,16,722,234
4919,R4919,3413,290,8,481,-31,4786,198
4920,R4920,3108,28,17,0,0,1301,211
4921,R4921,3137,274,20,190,10,4648,162
4922,R4922,3417,180,13,426,100,2072,224
4923,R4923,2959,285,11,277,43,5212,189
4924,R4924,2929,59,1,30,-1,1865,220
4925,R4925,2617,70,12,335,76,474,233
4926,R4926,2497,341,16,560,250,658,186
4927,R4927,3052,33,18,408,6,3046,214
4928,R4928,3253,102,10,0,0,1506,238
4929,R4929,2942,356,19,108,27,636,187
4930,R4930,2837,268,6,691,105,60,205
4931,R4931,3224,180,5,342,142,2568,222
4932,R4932,3075,20,6,60,0,1167,216
4933,R4933,2972,52,15,85,4,5247,227
4934,R4934,2834,53,11,150,10,1862,227
4935,R4935,3240,93,5,228,6,3531,227
4936,R4936,2781,291,30,85,31,1224,123
4937,R4937,2792,117,3,0,0,3684,225
4938,R4938,2477,316,14,342,189,408,182
4939,R4939,3280,30,8,60,0,1195,218
4940,R4940,3217,25,8,212,6,1899,216
4941,R4941,3299,74,13,433,99,789,235
4942,R4942,3385,120,9,60,5,2654,236
4943,R4943,2586,152,30,60,17,1154,241
4944,R4944,2718,67,2,306,51,1027,221
4945,R4945,3237,328,14,67,14,3520,185
4946,R4946,2644,54,2,134,27,1168,220
4947,R4947,3054,13,24,134,33,4992,189
4948,R4948,3148,169,5,457,79,218,224
4949,R4949,2647,357,16,0,0,1802,194
4950,R4950,2965,48,6,234,57,3594,223
4951,R4951,3165,38,12,384,30,4753,220
4952,R4952,2861,357,22,85,18,1584,180
4953,R4953,3116,49,9,268,11,5275,224
4954,R4954,3123,32,9,361,42,1396,218
4955,R4955,2971,104,21,127,36,3810,250
4956,R4956,3175,94,4,360,1,4965,225
4957,R4957,3418,288,21,1127,295,4052,157
4958,R4958,2720,81,15,255,10,1558,239
4959,R4959,3401,68,5,592,122,2016,225
4960,R4960,2753,333,1,0,0,2684,216
4961,R4961,2815,8,2,30,1,1291,217
4962,R4962,3084,116,21,124,43,1113,251
4963,R4963,2795,80,16,234,31,1682,240
4964,R4964,3106,358,5,67,4,1421,211
4965,R4965,2753,104,17,42,6,2032,247
4966,R4966,3174,94,22,108,13,2501,248
4967,R4967,2466,316,26,192,80,785,143
4968,R4968,3175,124,7,552,111,4621,232
4969,R4969,2954,87,12,60,-1,3638,238
4970,R4970,3172,56,10,42,1,1956,227
4971,R4971,2352,264,7,313,156,824,202
4972,R4972,2522,349,8,240,39,323,206
4973,R4973,2947,45,9,430,78,2212,223
4974,R4974,3097,102,15,108,4,2130,244
4975,R4975,3112,49,9,162,7,5247,224
4976,R4976,3090,100,17,85,7,2989,246
4977,R4977,2350,34,32,153,80,711,196
4978,R4978,3220,95,9,85,8,2925,234
4979,R4979,3000,72,10,108,11,2808,231
4980,R4980,2739,13,12,484,61,2506,208
4981,R4981,2708,222,28,342,73,3149,172
4982,R4982,2804,29,18,95,20,3642,211
4983,R4983,3266,15,12,190,21,4608,209
4984,R4984,3127,150,4,42,0,2323,225
4985,R4985,2965,69,11,192,26,2308,232
4986,R4986,3114,23,22,268,86,997,201
4987,R4987,1978,328,23,108,64,150,157
4988,R4988,3188,48,13,361,38,1316,224
4989,R4989,3397,187,15,671,135,4308,220
4990,R4990,3169,148,22,408,-161,335,243
4991,R4991,2936,242,11,371,27,5709,198
4992,R4992,2351,115,16,42,10,541,246
4993,R4993,2851,63,8,430,50,2624,228
4994,R4994,2845,53,21,309,97,2415,226
4995,R4995,2661,23,9,255,40,1890,215
4996,R4996,2545,81,6,0,0,242,229
4997,R4997,3285,96,15,134,0,2721,243
4998,R4998,3367,64,14,760,230,1101,232
4999,R4999,2959,186,14,391,38,2007,222
5000,R5000,2634,232,14,342,104,768,196
5001,R5001,3045,145,4,60,0,1087,225
5002,R5002,3116,2,6,497,10,3392,212
5003,R5003,2911,111,16,301,129,1442,246
5004,R5004,2918,284,32,849,394,999,115
5005,R5005,2760,350,13,30,-2,1442,197
5006,R5006,2894,35,11,514,52,2717,219
5007,R5007,3202,1,14,492,75,2295,199
5008,R5008,2879,46,15,277,37,1579,224
5009,R5009,2706,18,22,306,37,1338,197
5010,R5010,3358,346,12,408,103,3436,197
5011,R5011,3049,89,16,297,39,4221,242
5012,R5012,2722,216,11,201,38,1470,209
5013,R5013,3107,313,21,552,296,1201,160
5014,R5014,2574,173,18,150,35,1242,228
5015,R5015,2760,62,8,182,6,2605,227
5016,R5016,3210,52,6,467,31,5799,223
5017,R5017,3085,311,33,192,58,2473,116
5018,R5018,2564,303,15,330,77,450,179
5019,R5019,2488,232,25,42,20,849,172
5020,R5020,2757,51,6,0,0,1583,223
5021,R5021,2813,355,14,30,6,1461,196
5022,R5022,2929,103,8,60,3,2440,233
5023,R5023,3327,267,9,430,59,3352,196
5024,R5024,2971,58,24,457,181,2155,229
5025,R5025,2807,222,13,85,19,2065,203
5026,R5026,2362,105,26,90,36,1019,253
5027,R5027,2967,45,13,201,37,741,223
5028,R5028,3057,146,2,60,6,2725,221
5029,R5029,2807,93,34,190,105,268,249
5030,R5030,2962,96,7,108,6,2340,232
5031,R5031,2959,357,15,60,19,1436,195
5032,R5032,2718,321,15,170,72,2128,182
5033,R5033,2879,110,12,30,4,4385,240
5034,R5034,3359,61,5,457,37,1027,224
5035,R5035,3063,296,11,272,-5,2053,188
5036,R5036,3037,135,8,0,0,2806,233
5037,R5037,2624,32,17,362,79,1203,214
5038,R5038,2901,166,9,518,113,1410,228
5039,R5039,3090,86,3,60,-1,3971,224
5040,R5040,2927,25,9,0,0,2955,216
5041,R5041,2998,76,9,594,81,5430,231
5042,R5042,2991,190,12,192,32,5559,220
5043,R5043,2749,120,16,67,18,1501,245
5044,R5044,2631,120,16,120,35,3217,246
5045,R5045,2803,58,4,228,7,450,223
5046,R5046,3270,13,9,732,82,3882,212
5047,R5047,2760,15,8,497,89,2539,213
5048,R5048,3170,94,7,313,31,5171,232
5049,R5049,3415,283,13,716,217,4775,185
