id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
4521,R4521,3120,28,14,285,51,4361,214
4522,R4522,2889,81,7,60,6,1865,230
4523,R4523,3133,213,15,127,11,1902,205
4524,R4524,3113,86,12,170,20,7039,238
4525,R4525,3091,42,22,446,167,2308,218
4526,R4526,3008,126,6,810,82,5497,231
4527,R4527,2982,307,20,360,56,1956,160
4528,R4528,3052,192,10,582,55,3032,219
4529,R4529,2906,189,18,30,-12,1509,218
4530,R4530,2942,58,14,216,31,2139,229
4531,R4531,3238,191,23,228,81,2496,212
4532,R4532,3154,0,10,162,42,2208,206
4533,R4533,3278,356,7,0,0,2090,209
4534,R4534,2398,328,22,170,88,731,162
4535,R4535,3254,205,11,228,63,1050,213
4536,R4536,2806,200,25,242,123,1140,202
4537,R4537,2718,162,5,95,7,1120,225
4538,R4538,2696,97,13,108,20,1509,241
4539,R4539,3274,26,16,626,203,3599,211
4540,R4540,3025,286,15,153,45,384,177
4541,R4541,3255,167,4,330,42,5790,223
4542,R4542,3149,334,6,180,20,797,206
4543,R4543,2714,209,9,95,-9,1786,214
4544,R4544,2032,19,31,285,183,268,180
4545,R4545,2535,163,21,42,5,1399,235
4546,R4546,3283,311,16,242,31,4478,176
4547,R4547,3050,66,10,277,7,1641,230
4548,R4548,3124,90,1,153,6,2269,220
4549,R4549,2867,345,13,85,12,3055,195
4550,R4550,2913,40,11,300,46,4189,221
4551,R4551,2217,107,23,30,10,1634,252
4552,R4552,2998,111,11,324,62,212,238
4553,R4553,3196,106,8,67,0,2236,233
4554,R4554,2883,169,15,190,31,3192,230
4555,R4555,3266,70,48,484,153,911,216
4556,R4556,3215,306,8,90,4,1187,197
4557,R4557,3225,149,10,306,34,5778,234
4558,R4558,2930,106,23,510,151,731,251
4559,R4559,2982,48,6,170,14,3216,222
4560,R4560,3132,38,8,153,26,5232,220
4561,R4561,2844,158,26,42,13,5610,237
4562,R4562,2892,301,19,510,8,1256,164
4563,R4563,2929,90,11,492,-2,4696,237
4564,R4564,2268,0,5,404,182,511,212
4565,R4565,3375,323,17,30,8,5136,175
4566,R4566,2047,326,12,443,78,510,191
4567,R4567,3038,318,14,300,-4,379,183
4568,R4568,3239,57,15,67,26,1406,229
4569,R4569,2801,153,12,342,3,450,234
4570,R4570,3018,119,8,30,0,2522,235
4571,R4571,2983,318,7,60,8,1824,201
4572,R4572,3374,58,14,644,92,2363,229
4573,R4573,3131,23,23,67,6,2901,200
4574,R4574,3145,316,19,240,51,2521,167
4575,R4575,3250,343,8,0,0,771,204
4576,R4576,2965,0,9,560,138,4924,207
4577,R4577,2798,317,26,451,239,1167,143
4578,R4578,2739,152,17,30,6,2716,239
4579,R4579,2616,75,17,324,6,713,238
4580,R4580,2840,22,13,127,11,1221,212
4581,R4581,2831,58,9,67,7,830,227
4582,R4582,3159,73,15,60,7,3187,236
4583,R4583,3091,94,10,60,3,5158,236
4584,R4584,2684,67,16,335,32,953,235
4585,R4585,2919,0,7,85,3,3973,210
4586,R4586,2483,279,17,190,20,60,170
4587,R4587,3009,169,20,323,88,1482,231
4588,R4588,2994,208,5,60,3,3989,217
4589,R4589,2140,109,14,0,0,1382,243
4590,R4590,3247,122,17,323,-31,3834,246
4591,R4591,3083,128,10,124,26,3565,238
4592,R4592,2891,300,23,90,50,997,150
4593,R4593,3151,250,7,391,20,3301,205
4594,R4594,2825,64,20,30,-4,323,234
4595,R4595,2715,214,17,85,20,979,202
4596,R4596,3248,177,33,360,45,2630,215
4597,R4597,3011,19,9,30,3,2301,214
4598,R4598,2638,45,7,120,10,1276,222
4599,R4599,2696,323,22,371,29,834,159
4600,R4600,3194,61,6,0,0,2264,225
4601,R4601,2937,158,13,60,10,1493,233
4602,R4602,2972,348,16,192,67,3683,188
4603,R4603,3078,90,12,323,35,4994,239
4604,R4604,2854,64,8,418,75,1332,228
4605,R4605,3034,227,9,780,167,5919,208
4606,R4606,3032,64,13,379,61,4497,232
4607,R4607,3091,331,10,216,9,234,197
4608,R4608,3121,26,13,454,104,1572,213
4609,R4609,2599,207,19,277,170,1851,204
4610,R4610,2877,256,30,666,161,3780,138
4611,R4611,3158,53,7,518,89,4401,224
4612,R4612,3018,161,21,108,36,6274,236
4613,R4613,3181,304,15,421,34,2605,176
4614,R4614,3140,75,17,120,-8,1328,239
4615,R4615,3375,92,22,443,116,2183,248
4616,R4616,2442,250,18,258,-7,994,178
4617,R4617,2419,168,25,108,33,124,230
4618,R4618,3075,26,6,60,4,3650,217
4619,R4619,2986,77,13,30,8,895,236
4620,R4620,3183,105,22,180,1,1396,251
4621,R4621,2965,246,9,420,79,5685,201
4622,R4622,3150,351,7,242,-27,834,207
4623,R4623,2594,341,9,306,-5,871,202
4624,R4624,2733,61,13,390,109,1501,230
4625,R4625,2783,168,19,90,18,671,231
4626,R4626,3109,197,11,60,3,5295,217
4627,R4627,3047,59,18,90,30,1894,231
4628,R4628,3108,262,10,216,32,1415,194
4629,R4629,3295,359,11,342,62,1224,204
4630,R4630,2942,8,12,60,7,1803,206
4631,R4631,3565,106,26,902,280,2353,253
4632,R4632,3109,348,14,470,-23,2737,192
4633,R4633,3227,18,14,42,6,1897,208
4634,R4634,3037,0,0,564,65,5547,218
4635,R4635,2612,151,26,277,12,497,242
4636,R4636,2787,276,16,90,25,1873,176
4637,R4637,3004,6,9,67,2,871,210
4638,R4638,3122,357,5,175,10,3820,212
4639,R4639,3078,141,13,0,0,840,239
4640,R4640,3438,229,9,601,-14,1465,207
4641,R4641,3270,27,8,0,0,2233,217
4642,R4642,3281,53,12,671,84,3798,227
4643,R4643,2779,2,6,0,0,1926,212
4644,R4644,3111,330,9,616,96,1436,198
4645,R4645,3024,88,16,153,2,1124,242
4646,R4646,3103,122,13,108,12,1606,242
4647,R4647,3096,38,8,0,0,1597,220
4648,R4648,3191,354,2,518,96,5184,215
4649,R4649,3146,129,6,330,26,361,230
4650,R4650,3158,77,15,430,120,361,238
4651,R4651,3131,18,10,331,22,4183,212
4652,R4652,3229,308,13,30,13,3515,184
4653,R4653,2763,46,20,30,0,1129,221
4654,R4654,3289,114,15,350,55,1487,244
4655,R4655,3099,63,20,234,-37,841,233
4656,R4656,3302,355,15,649,78,3116,194
4657,R4657,2922,184,21,638,90,671,220
4658,R4658,3426,114,25,240,63,3995,253
4659,R4659,3122,298,13,648,325,2448,184
4660,R4660,3057,58,10,516,148,4276,228
4661,R4661,3282,324,22,85,9,3667,159
4662,R4662,3092,35,32,579,222,579,198
4663,R4663,3196,72,20,277,65,4119,238
4664,R4664,2975,354,16,525,7,4072,192
4665,R4665,3169,331,10,212,36,4726,197
4666,R4666,3168,220,8,67,-6,698,211
4667,R4667,2984,33,16,153,16,5185,215
4668,R4668,2956,326,21,433,197,558,164
4669,R4669,2947,122,12,240,25,4243,240
4670,R4670,2372,313,32,85,13,607,121
4671,R4671,3387,180,7,150,-9,2591,223
4672,R4672,2972,344,16,67,20,1866,187
4673,R4673,3082,72,2,124,3,1848,222
4674,R4674,2355,136,27,85,51,750,249
4675,R4675,3092,255,14,108,22,5507,187
4676,R4676,3121,117,3,108,0,2324,225
4677,R4677,3257,229,4,547,-73,725,213
4678,R4678,2650,72,31,60,44,2490,237
4679,R4679,2708,18,12,242,37,2239,210
4680,R4680,3187,78,7,0,0,4392,229
4681,R4681,3217,338,13,228,39,1026,192
4682,R4682,3185,301,20,162,41,2482,160
4683,R4683,2888,105,18,513,77,1760,247
4684,R4684,2731,54,8,182,20,2155,225
4685,R4685,3088,201,23,85,31,2493,204
4686,R4686,3154,279,18,150,23,3919,169
4687,R4687,3277,347,12,630,2,2353,196
4688,R4688,3037,231,12,60,3,5777,201
4689,R4689,2966,14,13,541,97,2325,207
4690,R4690,2970,327,13,306,-6,1841,188
4691,R4691,3023,51,10,120,7,1950,225
4692,R4692,3319,283,26,1018,247,3758,140
4693,R4693,3097,0,6,0,0,2081,212
4694,R4694,3310,60,19,42,0,2479,231
4695,R4695,2583,171,9,335,85,871,226
4696,R4696,2878,32,9,30,-4,2802,218
4697,R4697,3150,89,10,300,54,1106,235
4698,R4698,3305,221,13,182,4,3191,204
4699,R4699,2992,343,13,30,6,210,194
4700,R4700,2694,42,19,108,29,1691,219
4701,R4701,3263,328,15,268,29,4589,182
4702,R4702,2889,74,8,558,78,1814,230
4703,R4703,3260,94,3,30,-1,3684,224
4704,R4704,2673,171,17,417,65,607,229
4705,R4705,2889,86,8,331,57,720,232
4706,R4706,3008,347,8,0,0,6224,204
4707,R4707,3041,45,8,67,0,3476,223
4708,R4708,2364,86,3,30,0,525,224
4709,R4709,3214,94,4,0,0,2813,225
4710,R4710,2628,107,7,216,32,1128,233
4711,R4711,2853,75,19,663,123,2971,239
4712,R4712,3128,112,7,390,42,3683,232
4713,R4713,2877,63,11,391,118,1486,230
4714,R4714,2958,353,8,234,52,899,207
4715,R4715,2701,142,10,390,95,2411,235
4716,R4716,3269,171,27,457,168,3020,226
4717,R4717,2893,340,5,60,-3,1794,210
4718,R4718,2944,189,3,216,19,3916,219
4719,R4719,2547,186,15,0,0,1498,221
4720,R4720,2525,43,17,309,9,1107,221
4721,R4721,2377,252,9,342,209,1383,200
4722,R4722,2877,11,4,234,23,3928,216
4723,R4723,3337,95,3,601,42,907,224
4724,R4724,3160,20,13,360,42,2876,210
4725,R4725,2916,104,10,573,36,4502,237
4726,R4726,3374,97,8,85,-3,1698,234
4727,R4727,2724,355,18,162,11,2502,189
4728,R4728,3178,352,7,134,19,4488,208
4729,R4729,2343,348,25,240,99,1387,166
4730,R4730,2634,100,5,210,32,1681,229
4731,R4731,2978,41,14,277,52,1981,221
4732,R4732,2916,108,5,30,-2,3811,228
4733,R4733,2975,105,24,153,49,1602,252
4734,R4734,2790,124,11,295,66,2941,239
4735,R4735,3408,356,17,474,60,3946,190
4736,R4736,2842,350,10,42,0,2766,202
4737,R4737,2672,194,30,60,-23,732,201
4738,R4738,3253,14,9,150,27,6038,212
4739,R4739,2594,28,10,234,40,1943,216
4740,R4740,2947,53,9,700,196,1345,226
4741,R4741,3191,54,6,417,59,3140,224
4742,R4742,3139,7,24,295,46,3095,184
4743,R4743,2549,57,10,150,28,108,227
4744,R4744,2610,116,17,124,-1,1050,247
4745,R4745,3193,7,15,470,66,2200,201
4746,R4746,3084,209,10,301,29,892,213
4747,R4747,2854,238,22,384,229,800,174
4748,R4748,3207,156,10,30,0,2871,232
4749,R4749,2593,184,15,30,8,1689,223
4750,R4750,3202,47,10,390,0,2018,224
4751,R4751,2743,31,4,258,65,2825,219
4752,R4752,3044,83,44,162,-36,541,234
4753,R4753,3016,171,11,190,39,4952,228
4754,R4754,2844,11,19,210,85,691,197
4755,R4755,2397,171,24,90,18,108,228
4756,R4756,3276,71,14,108,15,1184,235
4757,R4757,3021,338,11,553,-99,1749,196
4758,R4758,3123,333,6,509,-62,1015,205
4759,R4759,2697,312,17,85,27,2161,172
4760,R4760,3219,63,4,108,-2,4563,224
4761,R4761,2567,129,6,175,22,499,230
4762,R4762,2926,196,11,666,82,2689,217
4763,R4763,3230,165,14,323,28,3039,232
4764,R4764,2931,148,13,351,126,2835,237
4765,R4765,3040,42,12,780,119,1383,222
4766,R4766,3360,167,8,108,-9,2933,227
4767,R4767,3334,85,10,641,52,2239,235
4768,R4768,2605,92,8,0,0,1380,233
4769,R4769,3571,33,15,655,159,2789,216
4770,R4770,3192,49,13,451,64,1418,225
4771,R4771,2915,12,17,277,28,1822,201
4772,R4772,2739,266,24,120,30,2271,152
4773,R4773,3230,38,9,0,0,4637,221
4774,R4774,3000,134,21,547,162,589,248
4775,R4775,3001,147,10,470,36,5294,233
4776,R4776,2779,34,14,210,28,1249,217
4777,R4777,2489,328,22,330,111,685,162
4778,R4778,3005,340,6,30,7,4313,208
4779,R4779,3287,73,18,331,58,474,238
4780,R4780,2676,25,10,30,0,1524,215
4781,R4781,2924,159,15,30,-4,900,235
4782,R4782,2236,125,17,212,39,162,246
4783,R4783,3182,53,9,150,-4,2546,226
4784,R4784,3147,122,17,85,21,3089,247
4785,R4785,3206,315,0,150,11,5337,217
4786,R4786,3278,82,31,150,-28,2413,244
4787,R4787,3266,25,9,277,62,1384,216
4788,R4788,3181,342,12,124,3,1061,195
4789,R4789,2748,114,30,127,76,1415,254
4790,R4790,3438,211,33,646,-28,3589,174
4791,R4791,2928,81,8,295,59,1875,231
4792,R4792,2704,95,20,0,0,240,247
4793,R4793,3183,36,15,391,65,2874,218
4794,R4794,3308,151,17,60,0,1591,239
4795,R4795,3248,355,10,451,100,959,204
4796,R4796,2959,190,8,150,26,1477,220
4797,R4797,2095,45,13,150,66,300,223
4798,R4798,2950,171,24,1130,155,2614,228
4799,R4799,2577,214,12,404,124,785,209
4800,R4800,2762,47,9,162,37,1159,224
4801,R4801,2748,185,29,150,72,2423,211
4802,R4802,2959,42,19,323,89,1825,219
4803,R4803,3173,127,10,371,57,481,237
4804,R4804,2750,144,14,60,11,3570,239
4805,R4805,3271,297,14,60,19,4607,181
4806,R4806,3387,200,16,541,108,3636,212
4807,R4807,3092,58,14,30,-2,1838,230
4808,R4808,3279,109,15,313,57,417,245
4809,R4809,2811,225,1,212,23,1075,217
4810,R4810,3384,187,8,883,203,1071,221
4811,R4811,3019,103,11,127,14,2295,239
4812,R4812,2543,132,19,150,7,702,247
4813,R4813,2921,64,25,201,108,201,233
4814,R4814,3307,222,23,175,47,2440,186
4815,R4815,3173,301,11,641,26,2863,189
4816,R4816,2324,61,14,256,79,306,231
4817,R4817,2523,342,17,170,66,703,182
4818,R4818,2728,200,29,376,88,3206,194
4819,R4819,3128,144,12,60,-1,2420,237
4820,R4820,2936,230,11,295,30,5454,202
4821,R4821,3184,328,25,295,75,1382,152
4822,R4822,2826,84,25,108,24,2466,246
4823,R4823,2822,87,14,180,53,1744,240
4824,R4824,3148,19,13,531,67,1209,210
4825,R4825,2873,119,2,443,98,3834,223
4826,R4826,2892,14,14,190,39,899,206
4827,R4827,3258,101,19,446,76,3930,248
4828,R4828,3571,31,4,283,78,1691,219
4829,R4829,2650,180,4,430,122,750,221
4830,R4830,3070,246,16,342,60,3023,185
4831,R4831,2919,69,12,67,7,3784,233
4832,R4832,2856,224,18,277,94,1055,193
4833,R4833,3151,317,12,153,41,2024,187
4834,R4834,2465,169,2,540,159,924,221
4835,R4835,2767,225,2,170,23,2697,216
4836,R4836,3093,332,10,234,30,175,196
4837,R4837,2841,359,11,42,6,2864,204
4838,R4838,3002,18,6,0,0,2882,216
4839,R4839,2713,36,6,350,25,604,220
4840,R4840,2287,128,28,182,90,745,252
4841,R4841,3215,352,5,42,2,5676,211
4842,R4842,2617,175,37,210,96,2206,212
4843,R4843,3038,124,3,192,27,3046,225
4844,R4844,3155,340,10,42,6,726,198
4845,R4845,2962,325,13,30,7,2340,188
4846,R4846,3041,72,2,30,-5,3164,222
4847,R4847,3027,342,3,182,16,3354,213
4848,R4848,2129,107,34,95,57,636,254
4849,R4849,3031,45,9,534,40,5514,223
4850,R4850,2962,27,16,309,69,175,212
4851,R4851,3299,65,24,309,61,3818,234
4852,R4852,2871,49,13,295,50,2305,225
4853,R4853,2752,338,22,60,16,3301,168
4854,R4854,3105,130,4,175,32,1950,226
4855,R4855,3111,322,6,638,-74,882,205
4856,R4856,2592,13,13,95,15,1507,207
4857,R4857,3201,0,15,175,20,1771,197
4858,R4858,3377,302,16,268,95,2249,175
4859,R4859,2792,138,6,201,14,2352,230
4860,R4860,3496,48,22,774,281,2370,223
4861,R4861,3411,142,11,0,0,2848,236
4862,R4862,3123,174,24,134,-19,3031,226
4863,R4863,2916,307,7,212,26,4371,200
4864,R4864,2901,28,9,150,16,2970,217
4865,R4865,3014,207,17,309,19,5749,207
4866,R4866,3294,188,13,424,106,1342,221
4867,R4867,3046,138,6,190,18,537,230
4868,R4868,3145,41,20,552,237,2315,218
4869,R4869,2864,276,21,450,-19,1262,159
4870,R4870,3004,189,17,1020,128,3078,218
4871,R4871,2524,132,28,216,-25,1354,251
4872,R4872,3257,350,12,598,31,1871,198
4873,R4873,3136,124,12,210,4,3341,240
4874,R4874,3083,77,13,218,35,1928,236
4875,R4875,2894,52,17,0,0,518,226
4876,R4876,2660,165,17,382,2,1719,233
4877,R4877,2735,234,31,85,49,2022,155
4878,R4878,3054,40,20,30,14,3118,217
4879,R4879,3315,37,16,201,12,5487,218
4880,R4880,2912,1,28,255,55,2440,170
4881,R4881,3437,225,10,865,169,3509,207
4882,R4882,3121,339,13,60,5,1342,191
4883,R4883,3363,48,14,301,14,3207,224
4884,R4884,3189,282,10,170,4,685,191
4885,R4885,3414,344,12,785,75,1436,196
4886,R4886,2667,316,25,361,216,924,147
4887,R4887,3241,254,7,268,30,4803,204
4888,R4888,3047,56,15,552,131,4508,229
4889,R4889,2998,87,5,541,72,4976,227
4890,R4890,3134,161,9,150,12,3064,230
4891,R4891,3084,39,6,85,0,3463,220
4892,R4892,3318,180,25,481,187,2791,220
4893,R4893,2793,12,17,216,-13,1266,201
4894,R4894,2259,304,43,95,77,1410,71
4895,R4895,3014,9,6,218,34,4276,213
4896,R4896,3384,188,13,511,55,1050,220
4897,R4897,2603,97,14,182,-5,306,242
4898,R4898,2570,286,23,60,31,902,150
4899,R4899,2962,297,7,446,17,4360,201
4900,R4900,2748,29,12,60,1,3064,216
4901,R4901,3467,17,15,484,119,4127,207
4902,R4902,3279,114,9,362,-11,1544,236
4903,R4903,3245,46,19,150,54,1956,222
4904,R4904,3036,315,1,384,52,3161,217
4905,R4905,2942,237,10,300,36,5783,203
4906,R4906,3268,89,16,285,102,1538,243
4907,R4907,3096,297,7,85,9,1195,199
4908,R4908,3105,0,5,30,2,2248,212
4909,R4909,3094,73,10,212,0,2281,232
4910,R4910,2602,84,12,277,57,771,237
4911,R4911,3071,117,11,408,0,1572,238
4912,R4912,3190,233,2,42,2,5792,215
4913,R4913,3327,347,13,402,127,1533,196
4914,R4914,3179,342,1,190,12,1410,217
4915,R4915,2962,288,5,270,26,1565,205
4916,R4916,2837,43,17,150,42,1460,221
4917,R4917,3401,331,17,908,129,2310,179
4918,R4918,3077,270,5,560,78,5504,206
4919,R4919,2988,186,17,342,107,5354,220
4920,R4920,3039,190,5,150,0,3227,220
4921,R4921,3096,296,19,212,54,1575,164
4922,R4922,2640,272,32,339,147,983,119
4923,R4923,2432,68,15,30,-1,990,234
4924,R4924,2996,159,6,210,15,1740,226
4925,R4925,2601,88,6,95,-1,1082,229
4926,R4926,3231,49,4,875,40,3880,222
4927,R4927,3197,21,3,170,-17,2495,217
4928,R4928,2355,169,14,30,-4,566,230
4929,R4929,2716,22,15,240,59,1723,209
4930,R4930,2667,102,18,190,43,1269,247
4931,R4931,3213,280,17,457,105,5878,171
4932,R4932,3178,270,7,67,1,3280,203
4933,R4933,2926,52,22,210,64,2502,225
4934,R4934,2306,101,24,339,125,1129,251
4935,R4935,3174,286,26,808,253,3334,138
4936,R4936,2886,88,14,404,122,1744,240
4937,R4937,3090,313,10,510,36,2576,194
4938,R4938,3191,125,29,391,91,1772,253
4939,R4939,2995,83,9,295,30,5161,233
4940,R4940,2821,73,26,283,130,295,239
4941,R4941,2914,22,13,875,82,2359,212
4942,R4942,2903,159,4,277,50,3308,224
4943,R4943,3265,306,14,497,91,573,180
4944,R4944,3157,308,8,0,0,1376,197
4945,R4945,3380,309,12,90,16,2291,187
4946,R4946,3084,5,8,150,5,5032,210
4947,R4947,2913,111,16,242,86,5588,246
4948,R4948,3168,135,14,170,36,3046,241
4949,R4949,3091,120,17,150,47,836,246
4950,R4950,2928,20,25,108,69,1248,194
4951,R4951,3161,23,22,785,356,1347,201
4952,R4952,3064,7,20,85,9,1022,192
4953,R4953,3294,342,18,781,166,1179,181
4954,R4954,2886,26,7,510,140,1170,217
4955,R4955,3083,321,12,342,20,518,189
4956,R4956,3365,190,11,323,-25,3141,220
4957,R4957,3209,120,14,390,71,633,243
4958,R4958,2922,4,15,192,-3,1370,200
4959,R4959,2949,271,14,108,19,2614,183
4960,R4960,3189,56,3,228,30,2451,222
4961,R4961,3031,343,13,30,6,258,193
4962,R4962,2694,25,25,313,123,2070,199
4963,R4963,3172,135,15,150,26,934,242
4964,R4964,3017,77,16,190,48,5246,238
4965,R4965,2963,202,22,134,56,2611,204
4966,R4966,3232,335,4,404,48,242,211
4967,R4967,2381,335,16,424,194,1448,183
4968,R4968,2969,87,18,272,10,497,244
4969,R4969,2904,327,18,180,84,713,173
4970,R4970,2693,342,20,127,39,1883,176
4971,R4971,2676,51,20,424,-71,1301,225
4972,R4972,3171,43,19,108,24,430,220
4973,R4973,2727,117,7,153,-8,1146,232
4974,R4974,2808,337,12,30,10,3371,194
4975,R4975,2766,148,14,361,86,1921,238
4976,R4976,2957,351,16,212,70,1410,191
4977,R4977,2782,293,29,306,134,1127,127
4978,R4978,3201,341,14,67,10,1024,189
4979,R4979,2323,330,19,190,100,216,173
4980,R4980,3235,311,5,582,32,1717,206
4981,R4981,3032,324,11,175,13,4921,193
4982,R4982,3021,50,16,150,30,150,225
4983,R4983,3205,34,10,190,30,3302,219
4984,R4984,2919,55,11,509,36,4539,227
4985,R4985,3146,8,9,124,11,1455,210
4986,R4986,3064,349,5,228,11,3403,211
4987,R4987,2951,135,13,67,16,1471,240
4988,R4988,2985,51,13,201,17,3639,226
4989,R4989,3037,338,17,510,187,5840,180
4990,R4990,3018,151,20,30,3,671,240
4991,R4991,3210,45,5,382,29,5588,221
4992,R4992,3460,357,14,552,125,1167,198
4993,R4993,2867,37,12,301,48,1634,219
4994,R4994,2504,270,23,30,12,604,155
4995,R4995,3083,309,16,309,55,4712,176
4996,R4996,3458,321,25,30,11,1622,149
4997,R4997,2997,89,9,90,12,2135,234
4998,R4998,2769,81,3,421,10,1742,223
4999,R4999,2519,30,8,201,36,120,218
5000,R5000,2789,67,20,175,13,1291,236
5001,R5001,2338,84,12,162,-9,360,237
5002,R5002,3138,155,13,216,24,2227,235
5003,R5003,3053,264,6,582,81,3060,204
5004,R5004,3454,18,5,437,115,1790,216
5005,R5005,3082,321,6,234,23,162,204
5006,R5006,2393,133,11,541,126,607,237
5007,R5007,2738,44,18,525,-9,1530,221
5008,R5008,3134,148,6,270,16,2279,228
5009,R5009,3291,207,28,175,56,2335,191
5010,R5010,3316,344,3,540,55,3608,213
5011,R5011,3403,19,17,573,106,2372,205
5012,R5012,3093,336,9,192,25,134,201
5013,R5013,3331,181,14,210,52,3677,224
5014,R5014,3070,311,18,430,75,1573,168
5015,R5015,3141,89,23,150,-41,1731,247
5016,R5016,2898,168,6,551,45,3814,225
5017,R5017,2811,31,13,573,-1,3301,216
5018,R5018,3242,173,15,268,35,4271,228
5019,R5019,2658,41,4,60,1,90,220
5020,R5020,3005,284,10,150,34,2462,193
5021,R5021,3178,304,10,216,39,3600,192
5022,R5022,2417,178,22,85,14,1103,224
5023,R5023,3175,129,10,840,134,1003,237
5024,R5024,2659,270,18,60,25,1224,172
5025,R5025,1989,43,44,42,39,67,187
5026,R5026,2553,70,14,283,-20,474,234
5027,R5027,3152,55,8,0,0,3479,225
5028,R5028,3074,29,10,162,0,2190,217
5029,R5029,2434,114,26,190,50,685,254
5030,R5030,3402,186,13,162,21,4142,222
5031,R5031,3386,295,12,382,73,3684,185
5032,R5032,2428,332,16,228,50,750,181
5033,R5033,3149,187,8,391,71,201,221
5034,R5034,3153,61,6,480,44,4342,225
5035,R5035,2988,263,4,134,12,1521,210
5036,R5036,2905,122,16,351,11,886,245
5037,R5037,2872,55,11,295,22,3373,227
5038,R5038,2768,83,9,150,24,516,233
5039,R5039,2786,208,11,443,60,3912,212
5040,R5040,2725,95,8,0,0,1490,233
5041,R5041,2978,75,5,295,50,4847,227
5042,R5042,3053,50,8,90,8,3186,224
5043,R5043,2793,41,9,242,30,1663,221
5044,R5044,2911,56,2,30,-1,4380,220
5045,R5045,2697,94,11,162,16,1463,237
5046,R5046,3068,96,12,182,21,4411,239
5047,R5047,3132,352,12,607,95,2507,199
5048,R5048,3161,16,20,85,20,4979,198
5049,R5049,3183,116,7,424,67,2240,233
5050,R5050,3270,340,13,361,49,2061,191
5051,R5051,3212,90,7,366,9,1637,231
5052,R5052,3150,219,16,150,27,2420,200
5053,R5053,3025,81,10,95,9,1972,234
5054,R5054,2712,349,23,127,-28,1689,172
5055,R5055,3209,338,13,335,67,3750,192
5056,R5056,2354,239,39,127,88,1492,121
5057,R5057,2041,279,37,60,39,201,96
5058,R5058,2439,348,17,170,1,1095,186
5059,R5059,2975,242,8,390,66,6049,205
5060,R5060,3262,156,18,400,60,2696,237
5061,R5061,3256,265,9,162,31,972,198
5062,R5062,2975,223,10,513,66,5849,207
5063,R5063,3076,96,23,417,140,1448,249
5064,R5064,3065,257,3,67,2,2069,212
5065,R5065,3066,286,12,134,28,3520,187
5066,R5066,2972,301,15,0,0,3396,177
5067,R5067,2903,64,10,124,20,4295,230
5068,R5068,2783,148,3,228,27,1822,224
5069,R5069,3326,194,15,534,93,4449,216
5070,R5070,2747,83,15,90,23,1931,240
5071,R5071,2863,18,2,85,16,4827,217
5072,R5072,3094,294,28,120,27,2032,131
5073,R5073,2643,155,15,0,0,2056,237
5074,R5074,2777,95,10,234,28,3061,237
5075,R5075,3043,80,23,469,104,1422,243
5076,R5076,3050,281,18,426,130,3104,169
5077,R5077,2817,33,15,365,83,150,216
5078,R5078,3207,186,5,0,0,212,221
5079,R5079,3186,329,22,1012,-16,1484,162
5080,R5080,3322,135,19,127,-2,2442,246
5081,R5081,2701,132,22,268,116,1964,249
5082,R5082,3291,281,9,268,84,1110,196
5083,R5083,3241,285,20,247,62,4468,161
5084,R5084,2878,145,22,60,10,1513,244
5085,R5085,3216,151,18,371,-114,384,240
5086,R5086,3185,267,4,150,1,3369,209
5087,R5087,3339,104,28,150,57,1950,253
5088,R5088,3058,256,8,42,1,2783,202
5089,R5089,2597,41,18,360,70,618,219
5090,R5090,2282,311,25,277,145,1140,146
5091,R5091,3231,353,15,255,57,1812,193
5092,R5092,3277,108,20,277,40,1664,250
5093,R5093,2784,118,20,124,5,2048,249
5094,R5094,3139,355,9,300,33,3547,206
5095,R5095,2986,53,28,342,97,2114,222
5096,R5096,3076,20,13,108,16,446,211
5097,R5097,2845,16,17,313,66,1455,203
5098,R5098,3026,109,21,60,-11,618,251
5099,R5099,2879,43,10,30,-1,1215,222
5100,R5100,3177,127,21,210,58,1885,249
5101,R5101,3170,130,14,234,26,3759,243
5102,R5102,2678,74,27,228,38,1008,240
5103,R5103,2942,66,9,0,0,4494,229
5104,R5104,3109,279,16,618,180,6104,174
5105,R5105,2760,68,9,242,12,1631,230
5106,R5106,3247,148,9,283,47,3017,232
5107,R5107,2851,356,6,484,100,2612,210
5108,R5108,2937,304,14,90,19,5787,180
5109,R5109,2865,83,8,242,29,2609,231
5110,R5110,3053,104,8,85,7,3211,234
5111,R5111,2289,87,19,285,51,616,244
5112,R5112,2484,103,24,30,9,912,251
5113,R5113,3193,177,12,684,-25,834,226
5114,R5114,2926,348,17,228,-2,4535,186
5115,R5115,3241,20,23,497,27,1655,198
5116,R5116,3321,175,24,85,20,1560,225
5117,R5117,3229,158,5,285,26,4698,226
5118,R5118,3109,298,14,85,-8,3787,180
5119,R5119,3140,27,4,67,5,4174,218
5120,R5120,3259,347,9,514,111,953,202
5121,R5121,2487,289,13,234,44,300,183
5122,R5122,3016,27,7,300,39,4854,218
5123,R5123,2743,40,11,30,6,1690,221
5124,R5124,3349,177,5,285,16,1126,222
5125,R5125,2915,15,8,150,27,1800,213
5126,R5126,2940,101,1,0,0,1290,221
5127,R5127,2862,69,20,150,61,170,237
