id,label,Elevation,Aspect,Slope
13351,R13351,2726,49,10
13352,R13352,3152,298,18
13353,R13353,2464,18,9
13354,R13354,2580,275,27
13355,R13355,3296,167,26
13356,R13356,3088,339,15
13357,R13357,3068,50,11
13358,R13358,2327,302,26
13359,R13359,3136,208,18
13360,R13360,2789,157,25
13361,R13361,2427,65,26
13362,R13362,3252,286,7
13363,R13363,3037,338,20
13364,R13364,3003,358,23
13365,R13365,3140,305,23
13366,R13366,3212,153,2
13367,R13367,3207,230,8
13368,R13368,3282,353,13
13369,R13369,2930,40,7
13370,R13370,2794,118,7
13371,R13371,2846,274,32
13372,R13372,3214,207,11
13373,R13373,3245,61,5
13374,R13374,3288,98,7
13375,R13375,2830,24,13
13376,R13376,2744,49,14
13377,R13377,3044,63,17
13378,R13378,2755,110,21
13379,R13379,2557,36,11
13380,R13380,3339,180,13
13381,R13381,2528,157,13
13382,R13382,3155,348,7
13383,R13383,3187,159,22
13384,R13384,2995,199,12
13385,R13385,2793,49,5
13386,R13386,1876,25,17
13387,R13387,3159,67,6
13388,R13388,3251,45,3
13389,R13389,3316,285,26
13390,R13390,2722,3,18
13391,R13391,2651,76,25
13392,R13392,3278,291,25
13393,R13393,2601,356,28
13394,R13394,3181,233,9
13395,R13395,2886,107,13
13396,R13396,2798,74,11
13397,R13397,3021,28,6
13398,R13398,2965,135,8
13399,R13399,3141,60,5
13400,R13400,2584,96,15
13401,R13401,3158,261,10
13402,R13402,3137,238,12
13403,R13403,2788,294,38
13404,R13404,2987,359,9
13405,R13405,2980,157,13
13406,R13406,2418,275,22
13407,R13407,2636,0,15
13408,R13408,2636,285,5
13409,R13409,3112,63,15
13410,R13410,2752,149,19
13411,R13411,3277,101,4
13412,R13412,2926,241,16
13413,R13413,3264,93,9
13414,R13414,2865,37,17
13415,R13415,3099,127,7
13416,R13416,2953,80,19
13417,R13417,3334,22,15
13418,R13418,2884,80,21
13419,R13419,3190,104,16
13420,R13420,2955,347,17
13421,R13421,3046,222,6
13422,R13422,3302,339,15
13423,R13423,2753,285,10
13424,R13424,2147,110,31
13425,R13425,3205,87,17
13426,R13426,1968,319,25
13427,R13427,2809,326,14
13428,R13428,2694,76,20
13429,R13429,2925,121,10
13430,R13430,2191,336,10
13431,R13431,2372,61,29
13432,R13432,2945,52,6
13433,R13433,3064,270,5
13434,R13434,2901,125,6
13435,R13435,3096,5,10
13436,R13436,3343,303,17
13437,R13437,2601,190,17
13438,R13438,3014,186,18
13439,R13439,3203,73,11
13440,R13440,3386,357,14
13441,R13441,3304,52,30
13442,R13442,3031,79,11
13443,R13443,3165,106,8
13444,R13444,2789,72,8
13445,R13445,3127,58,21
13446,R13446,3219,54,15
13447,R13447,2983,186,10
13448,R13448,2326,28,24
13449,R13449,2978,18,5
13450,R13450,2801,214,11
13451,R13451,3220,91,18
13452,R13452,2659,268,24
13453,R13453,3169,42,30
13454,R13454,3006,159,3
13455,R13455,2695,347,12
13456,R13456,2994,329,41
13457,R13457,3045,345,11
13458,R13458,3006,56,5
13459,R13459,3168,29,5
13460,R13460,2911,84,11
13461,R13461,2390,127,7
13462,R13462,3329,187,21
13463,R13463,3175,117,17
13464,R13464,2556,198,21
13465,R13465,2547,95,11
13466,R13466,2789,355,13
13467,R13467,3034,52,13
13468,R13468,3016,306,10
13469,R13469,3223,39,13
13470,R13470,2919,208,8
13471,R13471,3216,76,10
13472,R13472,3116,264,18
13473,R13473,2886,48,22
13474,R13474,3274,305,4
13475,R13475,3230,113,14
13476,R13476,3278,69,19
13477,R13477,3070,347,13
13478,R13478,2942,267,10
13479,R13479,3416,309,6
13480,R13480,2979,291,9
13481,R13481,2773,11,8
13482,R13482,3087,261,11
13483,R13483,2870,342,15
13484,R13484,3083,122,19
13485,R13485,2968,112,24
13486,R13486,3101,257,11
13487,R13487,2587,351,12
13488,R13488,2965,233,7
13489,R13489,3144,252,5
13490,R13490,2317,222,26
13491,R13491,3023,67,27
13492,R13492,3079,243,4
13493,R13493,2990,328,9
13494,R13494,2856,217,12
13495,R13495,3154,17,8
13496,R13496,2959,39,20
13497,R13497,2853,281,32
13498,R13498,3172,51,23
13499,R13499,2824,85,9
13500,R13500,3092,54,20
13501,R13501,3140,90,8
13502,R13502,3029,96,15
13503,R13503,3214,51,12
13504,R13504,2798,74,8
13505,R13505,2934,3,10
13506,R13506,2880,100,7
13507,R13507,2926,96,7
13508,R13508,3036,182,20
13509,R13509,2875,309,10
13510,R13510,2587,17,22
13511,R13511,3261,103,16
13512,R13512,2724,14,2
13513,R13513,2854,331,21
13514,R13514,2995,4,14
13515,R13515,2589,25,12
13516,R13516,2903,323,11
13517,R13517,2248,23,18
13518,R13518,2965,74,17
13519,R13519,3261,100,4
13520,R13520,2942,209,11
13521,R13521,3085,290,25
13522,R13522,2939,189,11
13523,R13523,2728,28,6
13524,R13524,2892,92,16
13525,R13525,2604,63,8
13526,R13526,2827,78,7
13527,R13527,2805,88,27
13528,R13528,3244,323,22
13529,R13529,3258,122,4
13530,R13530,3335,156,13
13531,R13531,2681,123,11
13532,R13532,3094,173,20
13533,R13533,2578,23,22
13534,R13534,3042,156,36
13535,R13535,2911,252,6
13536,R13536,3043,137,15
13537,R13537,3011,142,16
13538,R13538,3085,163,11
13539,R13539,3221,28,11
13540,R13540,2250,331,30
13541,R13541,2965,279,11
13542,R13542,3064,90,4
13543,R13543,3591,350,14
13544,R13544,3141,140,11
13545,R13545,3285,62,37
13546,R13546,2679,148,23
13547,R13547,3079,313,8
13548,R13548,2551,356,16
13549,R13549,3154,81,22
13550,R13550,3239,287,9
13551,R13551,3189,118,24
13552,R13552,2883,63,6
13553,R13553,2692,72,10
13554,R13554,2633,97,12
13555,R13555,3145,265,8
13556,R13556,2902,204,9
13557,R13557,2975,139,5
13558,R13558,3078,151,13
13559,R13559,2512,315,6
13560,R13560,3287,293,13
13561,R13561,2513,57,17
13562,R13562,3193,267,5
13563,R13563,3510,107,13
13564,R13564,3268,75,13
13565,R13565,2988,271,17
13566,R13566,2601,6,15
13567,R13567,2919,110,17
13568,R13568,2477,48,16
13569,R13569,2945,70,10
13570,R13570,2447,2,8
13571,R13571,3038,252,12
13572,R13572,3116,168,10
13573,R13573,3071,225,4
13574,R13574,2793,47,8
13575,R13575,2778,61,22
13576,R13576,2796,61,11
13577,R13577,2834,349,10
13578,R13578,2058,329,8
13579,R13579,2963,108,9
13580,R13580,3332,94,13
13581,R13581,3269,103,16
13582,R13582,3077,307,14
13583,R13583,3011,106,6
13584,R13584,3025,143,12
13585,R13585,2711,113,10
13586,R13586,2430,2,14
13587,R13587,2550,175,8
13588,R13588,2998,41,10
13589,R13589,2697,0,0
13590,R13590,2880,105,5
13591,R13591,3350,92,14
13592,R13592,3414,53,14
13593,R13593,3092,12,25
13594,R13594,3308,301,10
13595,R13595,2888,221,27
13596,R13596,3194,132,18
13597,R13597,2739,48,6
13598,R13598,2912,47,20
13599,R13599,2912,241,17
13600,R13600,3228,318,11
13601,R13601,2542,354,26
13602,R13602,2665,189,5
13603,R13603,2968,48,17
13604,R13604,3097,1,27
13605,R13605,2792,324,17
13606,R13606,3180,159,11
13607,R13607,3288,183,12
13608,R13608,2828,334,19
13609,R13609,2116,213,28
13610,R13610,2988,125,6
13611,R13611,3223,38,13
13612,R13612,2657,43,8
13613,R13613,3163,10,25
13614,R13614,2991,266,13
13615,R13615,2749,158,16
13616,R13616,3409,127,5
13617,R13617,2996,71,11
13618,R13618,2942,64,10
13619,R13619,2939,330,20
13620,R13620,2993,142,22
13621,R13621,2908,108,23
13622,R13622,2847,178,23
13623,R13623,3110,314,18
13624,R13624,3178,94,10
13625,R13625,2723,24,20
13626,R13626,2969,125,23
13627,R13627,2973,5,15
13628,R13628,3214,17,11
13629,R13629,3185,286,10
13630,R13630,2818,162,15
13631,R13631,3123,54,9
13632,R13632,2630,120,21
13633,R13633,2410,88,19
13634,R13634,3251,97,4
13635,R13635,3392,99,14
13636,R13636,3231,109,9
13637,R13637,3233,199,26
13638,R13638,3172,29,12
13639,R13639,3194,104,6
13640,R13640,2954,181,11
13641,R13641,2801,131,9
13642,R13642,2942,345,11
13643,R13643,2969,96,22
13644,R13644,2635,96,13
13645,R13645,3147,59,15
13646,R13646,3123,353,6
13647,R13647,2856,118,8
13648,R13648,2351,267,22
13649,R13649,3217,89,13
13650,R13650,2932,30,9
13651,R13651,2932,74,14
13652,R13652,3303,317,10
13653,R13653,3282,21,16
13654,R13654,2892,18,11
13655,R13655,3116,130,11
13656,R13656,3216,126,17
13657,R13657,2954,216,6
13658,R13658,2975,332,4
13659,R13659,2714,100,11
13660,R13660,2804,58,12
13661,R13661,2794,354,7
13662,R13662,3170,106,15
13663,R13663,3223,77,25
13664,R13664,3110,33,7
13665,R13665,3153,223,11
13666,R13666,3075,57,16
13667,R13667,3013,341,16
13668,R13668,3059,63,7
13669,R13669,3080,56,14
13670,R13670,2850,328,4
13671,R13671,3014,238,6
13672,R13672,3090,42,7
13673,R13673,3314,177,16
13674,R13674,2676,56,11
13675,R13675,2975,23,21
13676,R13676,3105,80,11
13677,R13677,3252,274,11
13678,R13678,2916,245,13
13679,R13679,2974,37,29
13680,R13680,3309,331,15
13681,R13681,3055,68,13
13682,R13682,2415,180,27
13683,R13683,3248,350,20
13684,R13684,2919,243,7
13685,R13685,3295,22,9
13686,R13686,3249,12,15
13687,R13687,2836,85,9
13688,R13688,3111,82,2
13689,R13689,3143,206,21
13690,R13690,3103,7,27
13691,R13691,2986,326,15
13692,R13692,2869,342,13
13693,R13693,2831,81,15
13694,R13694,2654,38,6
13695,R13695,3028,90,7
13696,R13696,2736,96,5
13697,R13697,2974,85,13
13698,R13698,3080,104,15
13699,R13699,3319,327,21
13700,R13700,2535,32,7
13701,R13701,2715,56,7
13702,R13702,3194,152,21
13703,R13703,2560,184,38
13704,R13704,3186,0,17
13705,R13705,2529,152,16
13706,R13706,2403,294,18
13707,R13707,2650,72,31
13708,R13708,2916,90,2
13709,R13709,3034,275,16
13710,R13710,2913,354,11
13711,R13711,3184,0,6
13712,R13712,2560,234,18
13713,R13713,3248,279,5
13714,R13714,3077,81,15
13715,R13715,3216,51,6
13716,R13716,2936,40,11
13717,R13717,2943,74,22
13718,R13718,2775,79,10
13719,R13719,2900,11,8
13720,R13720,2751,10,23
13721,R13721,3247,63,32
13722,R13722,2749,4,18
13723,R13723,2636,106,12
13724,R13724,2813,85,8
13725,R13725,2664,40,11
13726,R13726,3054,107,11
13727,R13727,3296,184,4
13728,R13728,2857,57,8
13729,R13729,3057,36,15
13730,R13730,3326,227,9
13731,R13731,2949,346,17
13732,R13732,3089,356,10
13733,R13733,3213,241,23
13734,R13734,3431,335,16
13735,R13735,2833,357,13
13736,R13736,3256,26,22
13737,R13737,3180,277,20
13738,R13738,3191,156,14
13739,R13739,3211,60,17
13740,R13740,3048,105,18
13741,R13741,2835,26,13
13742,R13742,2524,284,34
13743,R13743,3202,351,11
13744,R13744,3194,37,9
13745,R13745,3496,41,17
13746,R13746,2927,80,25
13747,R13747,3052,86,6
13748,R13748,3062,320,8
13749,R13749,2757,138,6
13750,R13750,3213,299,8
13751,R13751,2737,54,14
13752,R13752,2995,324,12
13753,R13753,2578,115,16
13754,R13754,3250,238,9
13755,R13755,3083,234,6
13756,R13756,2199,11,26
13757,R13757,2894,246,11
13758,R13758,2978,67,4
13759,R13759,3101,86,17
13760,R13760,3286,39,16
13761,R13761,2713,80,11
13762,R13762,2724,230,35
13763,R13763,2938,28,13
13764,R13764,3193,88,7
13765,R13765,2947,128,11
13766,R13766,3211,129,15
13767,R13767,2624,352,29
13768,R13768,2365,312,13
13769,R13769,3181,270,8
13770,R13770,2909,328,9
13771,R13771,3101,101,22
13772,R13772,2865,329,14
13773,R13773,2342,309,25
13774,R13774,3188,354,10
13775,R13775,2740,147,20
13776,R13776,2982,257,10
13777,R13777,2645,24,18
13778,R13778,2466,29,18
13779,R13779,3300,64,12
13780,R13780,3381,185,14
13781,R13781,2548,127,19
13782,R13782,2813,9,20
13783,R13783,2991,250,8
13784,R13784,3150,143,17
13785,R13785,2851,68,15
13786,R13786,2776,81,7
13787,R13787,2889,65,19
13788,R13788,2988,63,10
13789,R13789,2819,254,22
13790,R13790,2989,297,8
13791,R13791,2843,90,4
13792,R13792,2032,78,33
13793,R13793,3026,303,31
13794,R13794,3204,322,3
13795,R13795,2810,177,5
13796,R13796,3282,112,13
13797,R13797,2904,47,22
13798,R13798,2845,304,14
13799,R13799,2716,180,3
13800,R13800,3112,241,16
13801,R13801,3168,103,20
13802,R13802,3249,8,8
13803,R13803,3282,137,10
13804,R13804,3241,246,11
13805,R13805,2653,358,21
13806,R13806,3001,51,10
13807,R13807,2567,30,8
13808,R13808,3194,59,1
13809,R13809,3223,121,24
13810,R13810,3267,205,4
13811,R13811,2939,299,5
13812,R13812,3103,263,21
13813,R13813,3412,89,12
13814,R13814,2847,295,10
13815,R13815,2833,327,20
13816,R13816,3259,48,11
13817,R13817,2837,18,17
13818,R13818,2895,346,15
13819,R13819,2776,332,9
13820,R13820,2669,68,15
13821,R13821,3229,16,4
13822,R13822,2894,267,30
13823,R13823,2872,354,22
13824,R13824,2683,354,11
13825,R13825,3101,222,18
13826,R13826,3150,90,8
13827,R13827,2790,85,15
13828,R13828,3272,354,11
13829,R13829,3239,117,8
13830,R13830,3223,266,10
13831,R13831,3109,187,13
13832,R13832,2867,324,17
13833,R13833,2107,47,21
13834,R13834,3106,96,11
13835,R13835,3233,263,6
13836,R13836,3168,17,7
13837,R13837,2968,330,29
13838,R13838,2788,82,30
13839,R13839,2983,67,22
13840,R13840,3216,274,7
13841,R13841,2934,162,23
13842,R13842,2997,336,8
13843,R13843,2357,262,22
13844,R13844,2849,101,10
13845,R13845,2881,138,13
13846,R13846,3209,6,2
13847,R13847,3114,331,2
13848,R13848,2968,22,15
13849,R13849,2906,15,15
13850,R13850,2998,9,18
13851,R13851,2845,127,14
13852,R13852,2721,147,7
13853,R13853,2981,186,4
13854,R13854,2935,112,3
13855,R13855,3160,358,8
13856,R13856,2710,130,36
13857,R13857,2648,23,23
13858,R13858,2689,5,11
13859,R13859,2664,8,24
13860,R13860,2506,33,20
13861,R13861,2704,252,1
13862,R13862,3406,207,4
13863,R13863,2605,16,12
13864,R13864,2768,144,4
13865,R13865,3282,291,10
13866,R13866,3012,190,20
13867,R13867,2970,86,33
13868,R13868,3190,99,16
13869,R13869,2791,90,9
13870,R13870,3326,162,15
13871,R13871,2939,281,17
13872,R13872,2879,237,33
13873,R13873,3060,184,17
13874,R13874,2570,41,9
13875,R13875,3366,265,13
13876,R13876,2829,60,8
13877,R13877,3268,293,37
13878,R13878,2900,129,6
13879,R13879,2608,170,17
13880,R13880,2965,71,9
13881,R13881,3193,311,14
13882,R13882,3178,331,2
13883,R13883,3230,292,15
13884,R13884,3222,57,11
13885,R13885,3208,221,5
13886,R13886,2934,281,28
13887,R13887,3070,165,11
13888,R13888,3072,191,13
13889,R13889,3163,333,23
13890,R13890,3391,357,5
13891,R13891,3010,29,21
13892,R13892,3153,333,8
13893,R13893,2305,321,20
13894,R13894,2910,210,17
13895,R13895,3094,333,4
13896,R13896,3068,45,8
13897,R13897,3162,45,2
13898,R13898,3455,343,6
13899,R13899,3366,35,13
13900,R13900,2500,124,20
13901,R13901,3199,117,5
13902,R13902,2356,302,15
13903,R13903,3233,36,18
13904,R13904,2944,7,14
13905,R13905,3061,261,10
13906,R13906,3092,75,3
13907,R13907,2855,69,8
13908,R13908,2949,87,19
13909,R13909,2242,12,40
13910,R13910,3018,66,9
13911,R13911,3037,180,11
13912,R13912,2902,20,10
13913,R13913,2959,36,6
13914,R13914,2553,44,20
13915,R13915,2962,27,2
13916,R13916,3173,105,10
13917,R13917,3214,24,15
13918,R13918,2742,90,3
13919,R13919,3146,9,18
13920,R13920,3207,177,8
13921,R13921,2998,293,12
13922,R13922,2854,95,10
13923,R13923,3114,339,9
13924,R13924,2618,86,3
13925,R13925,3205,170,13
13926,R13926,2736,13,10
13927,R13927,3442,111,12
13928,R13928,3093,347,17
13929,R13929,2300,231,15
13930,R13930,3247,349,14
13931,R13931,2727,46,19
13932,R13932,3044,111,3
13933,R13933,3109,139,10
13934,R13934,2916,82,12
13935,R13935,3463,239,18
13936,R13936,3249,101,8
13937,R13937,2113,25,23
13938,R13938,3084,32,9
13939,R13939,2836,73,7
13940,R13940,2998,319,22
13941,R13941,3239,344,8
13942,R13942,2803,114,10
13943,R13943,2951,356,17
13944,R13944,2936,5,9
13945,R13945,2996,182,15
13946,R13946,3029,47,25
13947,R13947,2590,118,27
13948,R13948,3182,138,7
13949,R13949,3221,225,11
13950,R13950,3074,108,3
13951,R13951,3078,152,5
13952,R13952,3076,336,17
13953,R13953,3054,207,11
13954,R13954,3298,78,16
13955,R13955,2674,42,15
13956,R13956,3222,206,26
13957,R13957,3231,8,8
13958,R13958,2418,278,33
13959,R13959,2858,266,12
13960,R13960,3010,149,11
13961,R13961,3190,161,14
13962,R13962,3217,298,14
13963,R13963,3104,270,16
13964,R13964,2818,128,14
13965,R13965,3094,250,12
13966,R13966,2921,86,11
13967,R13967,3149,351,9
13968,R13968,2777,147,16
13969,R13969,3080,270,1
13970,R13970,3165,341,19
13971,R13971,3158,114,18
13972,R13972,3205,69,15
13973,R13973,2974,15,11
13974,R13974,2586,314,27
13975,R13975,2893,62,8
13976,R13976,3186,45,13
13977,R13977,3256,76,20
13978,R13978,2899,109,20
13979,R13979,2706,49,13
13980,R13980,2613,134,15
13981,R13981,2986,18,17
13982,R13982,2406,111,20
13983,R13983,2112,299,21
13984,R13984,2997,55,6
13985,R13985,3099,113,14
13986,R13986,3000,232,20
13987,R13987,3018,72,1
13988,R13988,3128,200,7
13989,R13989,2833,36,18
13990,R13990,2537,325,29
13991,R13991,3316,229,14
13992,R13992,2957,64,22
13993,R13993,3026,104,11
13994,R13994,2864,69,7
13995,R13995,3206,173,14
13996,R13996,3257,313,15
13997,R13997,3070,6,15
13998,R13998,2974,260,11
13999,R13999,3275,15,15
14000,R14000,3401,15,5
14001,R14001,2280,124,20
14002,R14002,2843,130,14
14003,R14003,3326,321,12
14004,R14004,3233,173,15
14005,R14005,2929,13,14
14006,R14006,2903,321,19
14007,R14007,1963,45,26
14008,R14008,3082,14,4
14009,R14009,3288,235,10
14010,R14010,2331,302,18
14011,R14011,3406,338,11
14012,R14012,2929,99,20
14013,R14013,2889,37,5
14014,R14014,3253,264,19
14015,R14015,3043,297,7
14016,R14016,2868,346,10
14017,R14017,3078,243,11
14018,R14018,3220,164,7
14019,R14019,3207,317,11
14020,R14020,3174,338,20
14021,R14021,2856,53,17
14022,R14022,3121,61,19
14023,R14023,3414,330,14
14024,R14024,3106,17,15
14025,R14025,2875,45,18
14026,R14026,3227,63,2
14027,R14027,2849,71,17
14028,R14028,3451,245,20
14029,R14029,2781,333,27
14030,R14030,3318,345,19
14031,R14031,2736,57,10
14032,R14032,3257,93,12
14033,R14033,2869,278,18
14034,R14034,3335,106,17
14035,R14035,3081,294,3
14036,R14036,2786,168,15
14037,R14037,3030,170,14
14038,R14038,3342,306,15
14039,R14039,2700,63,5
14040,R14040,2734,313,11
14041,R14041,3226,24,6
14042,R14042,2622,106,12
14043,R14043,2447,340,13
14044,R14044,3237,64,20
14045,R14045,2835,67,15
14046,R14046,3189,112,15
14047,R14047,2991,110,8
14048,R14048,2604,60,9
14049,R14049,2894,106,27
14050,R14050,3068,216,2
14051,R14051,3040,43,11
14052,R14052,2741,74,9
14053,R14053,2453,220,8
14054,R14054,3300,252,4
14055,R14055,3018,177,14
14056,R14056,3060,52,15
14057,R14057,3219,293,24
14058,R14058,3024,358,6
14059,R14059,2713,43,9
14060,R14060,2991,39,22
14061,R14061,3155,33,14
14062,R14062,2988,272,23
14063,R14063,2710,104,2
14064,R14064,2959,0,1
14065,R14065,2605,32,11
14066,R14066,2609,148,7
14067,R14067,2634,186,27
14068,R14068,2929,275,16
14069,R14069,2780,33,10
14070,R14070,2877,77,13
14071,R14071,3022,111,16
14072,R14072,2694,98,18
14073,R14073,3278,80,16
14074,R14074,3394,133,10
14075,R14075,3248,201,9
14076,R14076,2131,206,29
14077,R14077,3237,58,26
14078,R14078,2761,128,18
14079,R14079,3272,14,7
14080,R14080,2760,43,11
14081,R14081,3060,169,4
14082,R14082,2785,25,13
14083,R14083,2488,14,9
14084,R14084,2688,96,9
14085,R14085,3197,51,14
14086,R14086,2499,199,22
14087,R14087,2787,220,34
14088,R14088,2837,168,16
14089,R14089,3340,151,21
14090,R14090,3236,4,10
14091,R14091,3099,300,8
14092,R14092,3245,110,18
14093,R14093,2689,293,27
14094,R14094,2980,180,29
14095,R14095,3228,280,8
14096,R14096,2821,59,4
14097,R14097,2906,85,8
14098,R14098,2103,78,33
14099,R14099,2390,296,17
14100,R14100,2937,218,14
14101,R14101,3037,351,14
14102,R14102,3154,237,15
14103,R14103,2806,129,3
14104,R14104,2970,317,13
14105,R14105,2885,82,13
14106,R14106,3221,310,11
14107,R14107,3027,104,15
14108,R14108,2862,60,8
14109,R14109,3214,76,4
14110,R14110,2971,167,15
14111,R14111,3146,27,8
14112,R14112,3074,16,7
14113,R14113,2768,31,15
14114,R14114,3306,118,20
14115,R14115,3353,222,11
14116,R14116,2863,221,19
14117,R14117,2826,353,21
14118,R14118,2842,320,13
14119,R14119,3137,223,25
14120,R14120,3060,15,14
14121,R14121,3103,7,6
14122,R14122,2948,73,5
14123,R14123,2955,315,8
14124,R14124,3146,239,11
14125,R14125,3170,125,20
14126,R14126,2874,105,9
14127,R14127,2922,30,14
14128,R14128,3000,354,9
14129,R14129,2909,293,5
14130,R14130,2347,322,15
14131,R14131,3451,283,16
14132,R14132,3295,96,9
14133,R14133,2642,24,18
14134,R14134,3081,297,14
14135,R14135,2958,222,7
14136,R14136,2475,89,30
14137,R14137,3350,78,16
14138,R14138,3054,57,7
14139,R14139,3004,97,8
14140,R14140,3117,68,9
14141,R14141,2872,49,32
14142,R14142,3411,51,31
14143,R14143,2991,265,9
14144,R14144,3215,194,16
14145,R14145,3215,132,6
14146,R14146,2941,312,7
14147,R14147,3084,36,6
14148,R14148,3102,300,18
14149,R14149,3266,82,12
14150,R14150,3041,189,10
14151,R14151,2343,183,20
14152,R14152,2930,291,7
14153,R14153,3205,29,9
14154,R14154,3389,283,13
14155,R14155,2718,104,29
14156,R14156,2869,225,15
14157,R14157,3281,0,0
14158,R14158,2923,297,29
14159,R14159,3025,45,16
14160,R14160,3375,119,15
14161,R14161,3198,356,17
14162,R14162,2319,114,9
14163,R14163,2986,22,11
14164,R14164,2952,0,13
14165,R14165,3448,107,25
14166,R14166,3356,283,18
14167,R14167,2917,134,26
14168,R14168,3157,332,16
14169,R14169,2960,354,9
14170,R14170,2962,153,7
14171,R14171,3225,222,11
14172,R14172,3216,339,3
14173,R14173,2308,158,15
14174,R14174,3197,61,16
14175,R14175,2759,199,12
14176,R14176,2507,194,31
14177,R14177,3247,35,25
14178,R14178,3173,30,8
14179,R14179,3207,304,24
14180,R14180,2963,320,11
14181,R14181,3103,120,5
14182,R14182,2752,92,7
14183,R14183,2942,45,19
14184,R14184,2951,288,13
14185,R14185,3071,62,15
14186,R14186,3047,129,3
14187,R14187,3059,116,19
14188,R14188,2723,270,10
14189,R14189,3192,85,5
14190,R14190,2688,262,14
14191,R14191,3127,25,22
14192,R14192,3152,76,15
14193,R14193,3309,82,26
14194,R14194,3159,114,17
14195,R14195,3419,346,28
14196,R14196,2919,86,7
14197,R14197,3031,331,8
14198,R14198,3243,310,8
14199,R14199,2928,313,19
14200,R14200,2615,209,22
14201,R14201,3226,25,13
14202,R14202,3194,162,15
14203,R14203,2335,285,17
14204,R14204,2585,354,18
14205,R14205,2164,295,29
14206,R14206,2919,290,15
14207,R14207,2856,41,9
14208,R14208,2843,10,23
14209,R14209,3326,116,15
14210,R14210,2971,69,19
14211,R14211,3188,220,19
14212,R14212,3139,73,19
14213,R14213,2807,248,5
14214,R14214,2787,91,10
14215,R14215,2936,81,12
14216,R14216,3134,67,14
14217,R14217,3374,34,2
14218,R14218,2609,219,27
14219,R14219,3204,99,20
14220,R14220,3018,58,3
14221,R14221,2852,95,14
14222,R14222,2836,334,13
14223,R14223,2999,2,7
14224,R14224,3308,297,7
14225,R14225,3528,33,13
14226,R14226,3067,190,7
14227,R14227,2888,327,13
14228,R14228,2980,312,13
14229,R14229,3128,0,9
14230,R14230,3131,135,5
14231,R14231,3276,299,12
14232,R14232,3215,277,10
14233,R14233,2575,18,4
14234,R14234,3122,112,24
14235,R14235,2877,87,9
14236,R14236,2740,83,11
14237,R14237,3124,128,16
14238,R14238,3772,0,16
14239,R14239,3067,349,10
14240,R14240,2606,284,16
14241,R14241,3047,182,6
14242,R14242,3066,347,9
14243,R14243,3082,301,13
14244,R14244,2870,174,19
14245,R14245,3030,315,9
14246,R14246,2544,53,16
14247,R14247,3024,59,10
14248,R14248,3152,9,13
14249,R14249,3237,167,11
14250,R14250,3138,111,15
14251,R14251,3229,78,15
14252,R14252,2827,359,15
14253,R14253,3271,307,5
14254,R14254,3092,181,19
14255,R14255,2131,351,12
14256,R14256,3424,284,18
14257,R14257,3241,52,13
14258,R14258,2778,18,18
14259,R14259,2529,65,13
14260,R14260,2816,47,23
14261,R14261,2761,176,16
14262,R14262,3011,18,13
14263,R14263,3012,45,3
14264,R14264,2722,93,13
14265,R14265,2927,130,8
14266,R14266,3235,152,15
14267,R14267,3162,101,6
14268,R14268,2402,326,29
14269,R14269,3301,316,15
14270,R14270,3403,318,13
14271,R14271,2945,240,12
14272,R14272,2725,64,12
14273,R14273,3193,203,13
14274,R14274,2600,88,12
14275,R14275,2812,310,8
14276,R14276,3017,80,16
14277,R14277,3026,281,8
14278,R14278,3185,168,13
14279,R14279,2985,16,11
14280,R14280,3231,31,11
14281,R14281,2904,238,16
14282,R14282,3386,113,24
14283,R14283,2676,2,15
14284,R14284,2534,230,13
14285,R14285,2687,345,7
14286,R14286,2863,61,12
14287,R14287,3192,107,17
14288,R14288,2735,120,34
14289,R14289,3057,127,12
14290,R14290,2894,122,4
14291,R14291,3138,160,24
14292,R14292,2865,53,9
14293,R14293,3210,141,12
14294,R14294,2738,124,14
14295,R14295,2995,203,8
14296,R14296,3151,59,15
14297,R14297,3053,342,11
14298,R14298,2846,46,15
14299,R14299,3186,263,16
14300,R14300,3161,148,9
14301,R14301,2354,12,35
14302,R14302,3130,321,22
14303,R14303,2952,352,14
14304,R14304,3164,25,13
14305,R14305,3332,179,18
14306,R14306,3323,79,14
14307,R14307,2995,234,14
14308,R14308,3176,273,18
14309,R14309,2844,355,10
14310,R14310,2682,54,4
14311,R14311,3144,358,7
14312,R14312,2730,39,6
14313,R14313,2585,48,13
14314,R14314,3121,169,17
14315,R14315,3393,248,14
14316,R14316,3066,192,12
14317,R14317,2707,83,35
14318,R14318,2869,83,26
14319,R14319,3156,99,6
14320,R14320,2909,225,12
14321,R14321,3052,97,8
14322,R14322,3146,328,18
14323,R14323,3242,75,16
14324,R14324,2717,74,35
14325,R14325,3026,270,11
14326,R14326,2762,99,17
14327,R14327,3280,107,11
14328,R14328,2716,96,22
14329,R14329,3139,53,21
14330,R14330,2919,84,7
14331,R14331,2427,124,25
14332,R14332,2942,104,6
14333,R14333,2813,45,1
14334,R14334,3007,164,29
14335,R14335,3115,99,14
14336,R14336,3210,135,1
14337,R14337,2983,54,10
14338,R14338,3194,26,14
14339,R14339,3214,32,11
14340,R14340,2910,39,6
14341,R14341,3202,296,15
14342,R14342,2760,341,24
14343,R14343,3080,74,16
14344,R14344,2921,45,11
14345,R14345,3271,219,12
14346,R14346,2787,53,18
14347,R14347,2614,79,11
14348,R14348,3078,358,13
