id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
3018,R3018,2902,48,27,258,79,649,218,171,71,616
3019,R3019,3054,105,19,150,-3,641,249,213,85,1776
3020,R3020,3113,86,34,95,-2,1304,246,164,0,840
3021,R3021,3156,29,15,330,38,2839,213,206,125,994
3022,R3022,2942,23,12,95,10,4605,213,214,136,3587
3023,R3023,3397,67,24,150,5,3573,235,184,67,2676
3024,R3024,3220,254,11,192,28,2991,195,247,191,1478
3025,R3025,3035,87,23,454,-69,631,246,196,67,1660
3026,R3026,2919,86,15,60,10,4631,241,214,99,5818
3027,R3027,3054,85,14,30,-11,2659,240,215,102,1996
3028,R3028,2967,57,16,210,15,895,229,206,105,2002
3029,R3029,3024,124,12,446,25,5285,240,231,118,3104
3030,R3030,2939,58,3,150,2,1740,222,233,147,67
3031,R3031,3244,133,30,404,112,3547,251,209,63,417
3032,R3032,3245,40,11,124,26,2730,221,216,129,2586
3033,R3033,2890,11,16,212,56,3692,202,206,139,5865
3034,R3034,2563,349,10,162,29,1003,202,224,160,2188
3035,R3035,3121,285,27,497,17,1544,134,227,228,3123
3036,R3036,2867,354,6,30,0,2919,209,229,158,2166
3037,R3037,3215,41,13,30,1,2492,221,211,123,2785
3038,R3038,2939,320,16,134,53,5984,177,223,186,4936
3039,R3039,2286,329,23,162,90,792,158,206,184,624
3040,R3040,2987,1,13,480,66,1631,201,215,151,541
3041,R3041,3018,137,11,362,-12,6463,237,236,128,3602
3042,R3042,3019,27,10,404,79,4904,216,219,139,1637
3043,R3043,3019,27,14,319,53,2234,213,209,129,2164
3044,R3044,3120,62,14,1320,199,3000,231,211,110,1415
3045,R3045,2200,295,31,216,112,870,121,215,227,908
3046,R3046,3211,90,15,323,36,3442,242,215,99,4481
3047,R3047,3180,134,15,319,102,277,242,232,115,2694
3048,R3048,3386,188,2,947,201,1110,219,240,157,649
3049,R3049,3023,279,10,201,64,4218,192,242,189,2331
3050,R3050,3437,283,30,270,86,3569,125,226,233,1253
3051,R3051,3210,39,3,30,1,5125,220,232,149,480
3052,R3052,3111,349,14,212,20,3895,194,217,160,1075
3053,R3053,2906,239,4,240,10,5598,212,243,169,6376
3054,R3054,2978,45,4,335,57,1905,221,230,145,779
3055,R3055,2939,275,8,390,43,5528,198,242,184,5334
3056,R3056,2516,73,7,497,38,824,229,226,131,3805
3057,R3057,3167,343,22,552,60,3697,171,201,165,1638
3058,R3058,3209,100,23,242,40,1319,250,201,66,1296
3059,R3059,3023,180,4,0,0,2564,221,242,156,1445
3060,R3060,2669,80,28,90,25,1328,244,179,46,1001
3061,R3061,3007,155,9,216,6,4329,231,241,142,757
3062,R3062,2973,112,5,30,0,4526,229,234,139,1991
3063,R3063,2988,36,6,216,10,5155,220,226,142,6127
3064,R3064,3124,102,15,268,93,2759,244,219,99,3067
3065,R3065,2740,33,11,90,0,2190,218,216,133,1383
3066,R3066,3114,315,6,67,5,4507,203,235,171,3349
3067,R3067,3263,161,19,624,131,573,235,241,128,4660
3068,R3068,3384,96,10,30,-6,1706,236,226,121,3343
3069,R3069,3144,36,18,569,128,1591,215,197,111,3518
3070,R3070,3023,13,15,120,-3,1380,204,208,138,967
3071,R3071,3183,100,12,566,44,4549,240,223,111,2184
3072,R3072,2729,150,19,124,28,1637,240,236,118,2387
3073,R3073,1971,307,41,90,85,120,83,181,221,218
3074,R3074,3306,316,24,633,125,787,151,213,198,295
3075,R3075,2875,344,15,95,11,2106,189,216,165,895
3076,R3076,3114,4,16,430,23,1559,198,208,146,3550
3077,R3077,2749,96,12,450,-8,2376,239,223,113,5919
3078,R3078,3318,50,25,283,111,2018,222,176,75,2221
3079,R3079,3077,308,5,534,-49,2357,205,237,171,1518
3080,R3080,2395,6,23,108,28,693,185,189,135,1213
3081,R3081,3286,84,14,95,12,5253,239,216,105,175
3082,R3082,3391,88,9,331,109,2184,234,226,124,2647
3083,R3083,2894,34,5,0,0,4291,219,228,145,2711
3084,R3084,3278,119,8,108,11,4963,235,233,129,470
3085,R3085,2724,117,13,30,-12,1954,242,228,113,2738
3086,R3086,2922,71,9,283,-6,3718,230,223,126,6007
3087,R3087,3214,56,5,0,0,2431,223,229,141,1181
3088,R3088,2670,148,3,30,-1,1348,224,239,151,3353
3089,R3089,2834,29,20,297,56,806,209,191,111,655
3090,R3090,3201,130,11,376,61,765,238,234,125,2467
3091,R3091,2111,93,30,510,150,618,250,180,36,268
3092,R3092,3191,49,5,150,16,4273,222,228,141,3089
3093,R3093,3120,353,20,503,14,2108,181,200,154,1416
3094,R3094,3065,253,8,552,89,6069,202,246,182,1645
3095,R3095,2983,129,20,390,209,4374,248,224,95,648
3096,R3096,3001,126,6,655,75,5149,231,236,138,6092
3097,R3097,3260,135,6,0,0,5958,229,237,142,641
3098,R3098,3251,133,9,457,-22,808,235,236,131,3078
3099,R3099,2340,38,22,120,79,964,215,187,98,902
3100,R3100,3379,159,25,300,150,3782,237,236,114,3065
3101,R3101,2992,63,15,0,0,2037,232,209,106,3502
3102,R3102,3030,144,6,30,2,1954,230,239,143,1565
3103,R3103,3129,144,15,95,0,2400,240,236,120,1445
3104,R3104,2475,75,14,170,40,582,236,213,105,1661
3105,R3105,2359,118,17,134,37,162,247,223,98,674
3106,R3106,3242,60,12,175,33,5380,229,215,118,458
3107,R3107,2754,32,7,30,6,2886,219,224,142,5552
3108,R3108,3257,34,9,30,3,2296,219,221,138,2807
3109,R3109,3197,18,23,256,42,1864,195,184,118,1788
3110,R3110,2626,39,3,30,1,67,220,232,149,547
3111,R3111,3266,274,31,421,160,390,124,230,237,854
3112,R3112,2913,40,19,67,30,3305,218,195,105,2628
3113,R3113,2741,28,13,180,16,1332,215,212,132,2053
3114,R3114,3177,32,11,309,-38,2806,218,217,134,1530
3115,R3115,3031,48,19,228,24,3068,224,196,100,1736
3116,R3116,2715,76,14,192,30,3727,237,213,105,2324
3117,R3117,2722,57,5,360,6,1362,223,229,142,1806
3118,R3118,2787,32,14,309,53,90,216,208,125,741
3119,R3119,2707,9,6,470,76,1319,213,227,152,1581
3120,R3120,2621,53,17,366,11,677,227,200,101,892
3121,R3121,2714,320,4,60,3,1776,210,236,164,4283
3122,R3122,3086,36,13,569,22,4063,219,210,124,3284
3123,R3123,3082,7,6,272,15,5175,213,229,153,2658
3124,R3124,3002,342,6,0,0,5374,208,231,162,2315
3125,R3125,2870,67,2,0,0,1140,221,235,151,1888
3126,R3126,3231,133,8,240,77,1390,233,236,135,1952
3127,R3127,2962,91,17,706,164,2942,244,210,89,582
3128,R3128,2227,354,16,42,6,579,192,211,155,1776
3129,R3129,3117,43,8,134,33,5234,222,222,136,3087
3130,R3130,3197,103,14,513,65,342,242,222,106,891
3131,R3131,2954,313,32,277,143,1020,118,196,209,1376
3132,R3132,2340,300,16,134,46,932,173,232,198,618
3133,R3133,3276,296,13,895,6,3395,182,235,193,1061
3134,R3134,3211,63,3,30,-1,2830,222,233,146,698
3135,R3135,3121,68,8,350,54,1890,228,225,130,3322
3136,R3136,2941,324,13,361,21,5262,187,226,179,2080
3137,R3137,3366,104,12,295,44,1939,241,224,111,3259
3138,R3138,3008,337,4,618,89,5736,212,234,161,3381
3139,R3139,3069,239,4,42,2,5516,212,243,169,2349
3140,R3140,3394,339,8,940,123,1310,203,228,164,1781
3141,R3141,2944,130,11,108,-3,1594,238,234,124,979
3142,R3142,3032,331,10,210,17,4858,197,228,170,2774
3143,R3143,3482,91,11,510,48,2670,237,223,117,1966
3144,R3144,3201,35,11,256,0,2661,219,215,130,1207
3145,R3145,2243,111,23,170,59,1064,252,208,71,1237
3146,R3146,2758,24,9,182,15,2730,215,220,141,6645
3147,R3147,2860,143,7,134,6,4991,231,239,141,4327
3148,R3148,3275,146,12,234,42,1919,236,238,131,1510
3149,R3149,2875,35,16,67,26,853,217,204,118,485
3150,R3150,2880,37,12,524,146,300,219,212,126,1075
3151,R3151,3023,82,10,120,18,4626,235,222,118,469
3152,R3152,3260,50,17,390,9,764,226,200,102,2465
3153,R3153,2752,58,24,218,87,242,229,182,73,1788
3154,R3154,3272,315,9,60,9,4821,196,233,176,3022
3155,R3155,2982,209,6,395,0,4569,216,246,166,4968
3156,R3156,3207,126,11,382,4,1572,239,233,123,1464
3157,R3157,2606,23,7,309,54,1284,216,225,145,1410
3158,R3158,3369,131,9,722,163,552,235,235,131,216
3159,R3159,3109,334,21,150,28,3852,169,208,176,430
3160,R3160,2942,28,25,201,83,1478,202,179,102,2989
3161,R3161,2182,342,33,134,57,1172,133,170,163,1082
3162,R3162,3409,200,11,1052,60,3207,216,250,167,1290
3163,R3163,3153,73,11,95,13,845,233,220,118,2188
3164,R3164,2997,330,16,85,15,2619,180,219,177,742
3165,R3165,2311,260,21,418,17,1260,164,246,218,819
3166,R3166,2845,135,25,108,21,939,249,220,83,1172
3167,R3167,2730,51,26,90,24,182,222,175,72,492
3168,R3168,2834,124,5,30,0,4694,229,236,140,4628
3169,R3169,3036,201,16,300,14,1256,212,252,171,552
3170,R3170,3263,342,7,270,13,1689,206,230,162,1140
3171,R3171,3271,261,20,446,72,1967,166,246,216,3260
3172,R3172,2960,124,15,300,79,759,244,228,108,2640
3173,R3173,2841,38,16,576,217,658,218,203,115,732
3174,R3174,3250,17,10,684,59,3673,212,219,144,2491
3175,R3175,2900,36,10,175,16,1559,219,217,132,2416
3176,R3176,3042,28,6,794,25,1340,218,228,146,638
3177,R3177,2702,113,9,108,31,1224,236,231,126,3404
3178,R3178,3004,56,15,120,13,5460,229,206,106,4794
3179,R3179,2817,132,11,30,-1,2639,238,234,124,2006
3180,R3180,2866,308,9,120,-14,1661,196,235,178,1430
3181,R3181,3076,133,11,180,19,564,238,235,125,1366
3182,R3182,2965,9,12,552,16,4198,206,215,146,4510
3183,R3183,3013,50,12,190,23,2945,225,214,121,1790
3184,R3184,2903,127,7,95,9,874,233,235,135,2807
3185,R3185,3085,7,8,108,2,3818,211,225,151,1008
3186,R3186,3311,14,16,210,41,3796,203,206,137,1926
3187,R3187,3054,57,16,277,20,3430,229,206,105,5571
3188,R3188,3251,238,6,30,0,3131,209,245,173,566
3189,R3189,2956,28,5,426,24,3998,218,230,148,4694
3190,R3190,2722,342,12,60,6,1530,195,222,166,1291
3191,R3191,2585,128,13,42,0,1966,241,232,118,2054
3192,R3192,2699,143,11,430,-24,671,236,238,130,180
3193,R3193,2916,94,10,485,7,4857,236,226,120,3046
3194,R3194,2804,9,18,30,9,2446,196,200,137,2797
3195,R3195,2936,74,10,300,-3,644,232,222,122,2089
3196,R3196,3100,215,18,484,56,3114,200,254,185,1794
3197,R3197,2962,52,11,470,43,4843,226,217,124,5405
3198,R3198,3188,222,7,42,-1,3360,212,247,172,1381
3199,R3199,3202,8,15,514,164,3615,202,209,143,1832
3200,R3200,2859,268,40,330,225,1556,93,220,248,1442
3201,R3201,3044,51,16,390,39,4572,226,202,105,560
3202,R3202,3086,227,19,162,1,1798,190,254,196,362
3203,R3203,2380,312,26,60,29,1071,142,211,205,1173
3204,R3204,2977,54,26,242,69,2449,225,177,70,1958
3205,R3205,2959,130,11,30,0,4095,238,234,125,2163
3206,R3206,2595,315,4,85,2,300,210,236,165,1158
3207,R3207,3245,292,7,134,29,3475,201,239,178,1872
3208,R3208,2941,26,12,485,110,2913,214,213,133,3313
3209,R3209,2727,185,25,313,127,1777,215,247,150,1358
3210,R3210,3401,32,13,579,162,3129,216,210,127,2101
3211,R3211,3074,251,11,60,9,5495,195,248,191,2479
3212,R3212,3071,342,5,192,9,201,210,233,161,1200
3213,R3213,2863,156,24,85,25,1065,239,234,110,2205
3214,R3214,2749,355,13,30,6,2866,199,218,156,2710
3215,R3215,2980,6,20,277,65,582,191,197,139,1423
3216,R3216,2937,115,19,499,-83,661,249,218,89,1777
3217,R3217,1969,82,19,67,26,90,242,204,84,306
3218,R3218,2058,14,19,30,4,937,200,199,131,342
3219,R3219,2867,10,9,240,22,2925,210,221,148,3866
3220,R3220,2122,51,29,175,32,277,220,166,61,426
3221,R3221,2722,357,25,234,118,1261,171,185,144,752
3222,R3222,2449,183,24,270,-100,1230,219,247,149,1601
3223,R3223,2635,107,15,270,51,1655,244,221,102,2496
3224,R3224,3021,43,8,170,20,6322,222,223,136,3114
3225,R3225,3121,45,8,0,0,3827,223,223,135,30
3226,R3226,3181,67,6,404,7,5125,227,228,135,2285
3227,R3227,2969,300,17,30,8,2543,172,231,199,751
3228,R3228,3023,34,15,467,164,1761,216,205,120,2929
3229,R3229,2770,65,9,30,-3,1243,229,222,126,1053
3230,R3230,3252,45,14,514,15,2925,223,208,116,990
3231,R3231,2596,30,21,0,0,953,208,189,109,6277
3232,R3232,3255,18,12,42,4,2872,210,214,139,2590
3233,R3233,2958,333,13,42,7,4715,189,223,173,1187
3234,R3234,2843,72,28,90,36,1832,238,174,48,1276
3235,R3235,2807,22,9,335,55,3161,214,220,141,1194
3236,R3236,2716,323,23,283,109,1507,154,209,191,1130
3237,R3237,2720,135,4,90,10,1150,226,238,146,2109
3238,R3238,3181,172,16,319,8,552,229,246,143,2621
3239,R3239,2538,295,19,85,20,134,162,231,207,834
3240,R3240,3340,209,18,680,195,1146,203,254,181,4313
3241,R3241,3371,264,7,366,89,1998,203,243,179,2998
3242,R3242,2467,295,22,182,53,228,155,228,212,787
3243,R3243,2792,104,18,335,160,360,248,214,88,576
3244,R3244,3319,15,16,696,28,1880,203,204,135,2800
3245,R3245,2935,48,13,162,31,4547,224,211,119,3807
3246,R3246,2830,236,27,85,19,1234,164,251,215,268
3247,R3247,2991,90,1,30,0,5299,221,236,151,4791
3248,R3248,3058,113,8,90,-15,914,234,232,129,1209
3249,R3249,3007,327,37,402,164,1541,106,170,189,990
3250,R3250,2969,12,6,153,16,2037,214,228,151,1302
3251,R3251,3174,127,18,85,0,3147,247,225,98,967
3252,R3252,3307,75,22,124,24,5196,240,192,72,212
3253,R3253,2568,229,31,330,142,2096,159,250,213,255
3254,R3254,3067,77,17,150,17,3877,239,207,94,4070
3255,R3255,3110,50,7,433,94,1690,224,224,135,3593
3256,R3256,2828,240,13,42,6,2482,196,250,191,2294
3257,R3257,3010,257,8,190,45,446,201,245,183,424
3258,R3258,2963,69,6,120,9,2342,226,228,136,1500
3259,R3259,2785,115,15,108,22,2892,244,225,106,6346
3260,R3260,2938,353,20,30,4,1563,182,202,155,1356
3261,R3261,3080,304,16,361,20,2394,175,230,195,1095
3262,R3262,2865,48,7,0,0,1840,223,224,136,2431
3263,R3263,2954,97,20,218,56,2320,248,207,80,1926
3264,R3264,2877,186,18,0,0,3088,220,250,157,1290
3265,R3265,2922,70,15,371,70,607,235,210,103,1786
3266,R3266,3274,172,14,480,60,765,229,246,145,2590
3267,R3267,2884,22,13,242,29,3062,212,213,136,2618
3268,R3268,2900,58,15,474,213,485,230,207,107,1622
3269,R3269,3154,59,6,85,0,3946,224,228,139,324
3270,R3270,3201,45,5,212,29,4737,221,229,143,1460
3271,R3271,2781,210,9,60,5,1801,213,249,171,2325
3272,R3272,3312,39,3,531,114,1362,220,232,149,1924
3273,R3273,2906,85,11,283,13,5611,236,221,114,6293
3274,R3274,3550,9,14,484,138,2897,203,211,143,1624
3275,R3275,3206,327,21,218,27,4542,163,210,184,1615
3276,R3276,2111,345,18,175,108,371,181,208,164,474
3277,R3277,2634,177,28,90,19,1359,220,242,136,2384
3278,R3278,3286,73,6,789,138,6272,227,229,136,1896
3279,R3279,3314,78,16,579,80,1533,239,209,95,2239
3280,R3280,2897,88,5,446,81,3655,228,231,137,3059
3281,R3281,3288,128,13,108,33,5959,242,231,116,365
3282,R3282,2985,63,6,192,7,5147,226,227,135,6134
3283,R3283,2943,279,8,371,96,1660,199,241,182,2452
3284,R3284,3217,49,22,418,63,4857,223,185,86,3270
3285,R3285,2859,209,6,362,58,2873,216,246,166,2550
3286,R3286,2745,321,10,30,7,1994,195,231,175,726
3287,R3287,2733,30,17,30,0,1342,212,200,119,1597
3288,R3288,2656,22,10,679,46,570,214,218,140,1698
3289,R3289,3136,90,11,175,30,3653,237,223,116,4228
3290,R3290,3405,95,11,900,195,815,238,223,114,120
3291,R3291,3119,210,12,700,131,6043,211,251,174,1691
3292,R3292,3353,279,14,234,45,1768,182,241,198,1892
3293,R3293,2956,107,19,577,177,779,248,215,88,1376
3294,R3294,3250,48,6,576,212,2951,222,227,140,3196
3295,R3295,2894,359,10,120,14,3823,205,221,154,3722
3296,R3296,2954,32,3,0,0,1065,219,232,150,95
3297,R3297,2905,352,13,212,53,1683,197,218,158,2568
3298,R3298,2522,302,17,60,9,175,170,230,199,757
3299,R3299,2991,270,14,600,91,5699,184,244,199,4327
3300,R3300,2924,343,9,212,50,3079,202,226,163,2016
3301,R3301,3324,31,7,509,129,1411,218,225,143,2647
3302,R3302,3196,126,19,306,-49,1507,248,224,96,2379
3303,R3303,3192,41,9,42,0,2700,221,219,132,1682
3304,R3304,2912,149,11,313,60,3370,234,240,135,3561
3305,R3305,2932,338,11,297,42,4347,196,225,167,5830
3306,R3306,3095,31,4,180,10,1401,219,230,148,1511
3307,R3307,2307,303,28,192,91,984,132,214,216,127
3308,R3308,2718,45,19,175,53,1771,221,195,100,1106
3309,R3309,3095,295,11,342,29,2461,190,237,187,2435
3310,R3310,2757,217,16,218,61,912,202,254,184,1954
3311,R3311,2921,286,7,277,50,1084,201,240,179,1892
3312,R3312,3212,58,12,335,40,3204,228,214,117,2866
3313,R3313,3422,230,21,85,5,2100,183,254,202,3433
3314,R3314,3297,228,17,242,76,2202,193,253,194,3000
3315,R3315,3276,41,10,255,49,1601,222,217,130,2896
3316,R3316,3096,312,6,162,21,85,204,236,171,1440
3317,R3317,2454,277,18,42,2,886,169,241,210,564
3318,R3318,2816,15,11,120,6,1266,210,217,143,713
3319,R3319,3129,26,19,376,111,4752,208,197,119,2080
3320,R3320,3277,347,12,630,2,2353,196,220,162,742
3321,R3321,3004,4,10,466,85,4987,207,220,151,5959
3322,R3322,3114,53,10,495,10,2071,226,218,126,1167
3323,R3323,3272,33,17,330,107,3444,214,201,118,2087
3324,R3324,3339,297,19,806,140,858,164,231,205,939
3325,R3325,2800,140,12,190,26,997,238,236,126,853
3326,R3326,3124,45,7,192,34,5197,222,225,138,3173
3327,R3327,2902,337,8,247,21,999,203,229,165,2221
3328,R3328,3318,46,16,511,153,3478,223,202,108,1888
3329,R3329,3206,46,15,60,10,1652,223,206,112,2415
3330,R3330,2970,132,12,124,34,1717,240,233,121,524
3331,R3331,2604,71,17,408,34,2954,236,205,95,2856
3332,R3332,2895,132,7,42,5,779,232,236,136,2713
3333,R3333,2989,75,11,0,0,883,233,220,117,2753
3334,R3334,3092,135,14,212,34,4142,241,234,119,671
3335,R3335,2960,356,3,700,128,547,214,234,157,1406
3336,R3336,2656,76,16,67,7,2106,238,208,96,2010
3337,R3337,2971,6,10,0,0,342,208,222,150,845
3338,R3338,2602,359,11,218,5,819,204,220,154,782
3339,R3339,2796,72,20,426,173,684,238,198,82,882
3340,R3340,2741,154,21,283,65,1917,240,236,116,2212
3341,R3341,3371,79,1,474,32,1020,220,236,152,2347
3342,R3342,2642,72,17,60,1,1679,237,206,95,192
3343,R3343,2873,0,4,277,62,3993,213,232,156,5356
3344,R3344,3261,159,18,674,145,2554,236,241,129,2571
3345,R3345,2832,92,22,446,151,1006,248,199,68,424
3346,R3346,3076,232,14,190,58,743,197,252,190,633
3347,R3347,3004,259,10,700,108,5923,197,246,187,6430
3348,R3348,2222,56,11,351,172,418,227,218,123,295
3349,R3349,3335,16,4,268,43,1678,216,231,152,3203
3350,R3350,2460,64,26,270,114,534,233,178,61,999
3351,R3351,3158,1,14,182,18,4344,199,213,150,1719
3352,R3352,3337,335,33,234,91,871,128,177,176,1423
3353,R3353,3224,358,8,987,33,3944,208,226,155,2349
3354,R3354,3133,158,17,730,49,450,236,240,128,1770
3355,R3355,2335,317,8,313,-67,0,199,233,174,582
3356,R3356,2727,31,14,270,77,1176,216,209,126,2128
3357,R3357,2551,58,11,350,-37,969,228,218,122,450
3358,R3358,3447,48,13,582,213,2070,224,211,118,1847
3359,R3359,3042,344,6,0,0,3615,208,230,161,450
3360,R3360,2572,9,8,255,47,560,211,224,150,1172
3361,R3361,2002,170,27,30,6,180,228,239,125,218
3362,R3362,3257,103,4,577,109,767,227,234,141,1919
3363,R3363,3006,85,13,391,67,510,238,218,109,2040
3364,R3364,3122,336,19,362,81,3680,174,210,174,1950
3365,R3365,3000,81,10,85,8,2787,233,223,121,1888
3366,R3366,3020,89,34,277,-4,792,247,166,19,1917
3367,R3367,2783,135,2,268,17,2297,223,238,151,1695
3368,R3368,2724,69,14,30,9,1073,234,210,104,2233
3369,R3369,3192,59,16,120,21,5510,230,204,101,1537
3370,R3370,3146,89,15,792,142,2230,242,214,98,2848
3371,R3371,2963,137,20,319,117,2278,246,228,101,1518
3372,R3372,3178,287,6,256,38,5800,204,240,175,2463
3373,R3373,2731,51,12,218,65,242,226,213,119,2140
3374,R3374,2146,164,21,60,18,384,234,241,127,497
3375,R3375,2974,40,15,524,169,2858,220,206,117,1513
3376,R3376,2688,340,14,30,7,1744,189,218,168,2337
3377,R3377,2697,112,7,30,0,2546,232,233,133,4759
3378,R3378,3148,99,14,391,73,4315,243,220,103,3309
3379,R3379,2069,327,28,331,74,390,139,195,188,234
3380,R3380,2228,352,18,300,144,1207,186,206,157,600
3381,R3381,3105,289,11,0,0,1243,190,239,189,1598
3382,R3382,3278,21,18,218,44,1663,206,200,127,2317
3383,R3383,3143,34,12,108,11,516,218,213,129,5384
3384,R3384,2739,96,13,42,9,2697,241,220,107,2067
3385,R3385,2883,315,14,60,13,5048,181,228,186,4442
3386,R3386,2932,269,12,234,66,1100,190,244,194,890
3387,R3387,3026,317,34,543,95,2084,112,187,204,1226
3388,R3388,3034,6,16,247,80,2407,199,208,144,1340
3389,R3389,2724,53,10,60,5,2010,226,219,127,1203
3390,R3390,3361,113,12,658,180,1448,240,228,117,1008
3391,R3391,3347,137,19,738,0,1406,246,229,104,2795
3392,R3392,2554,71,12,150,38,1595,233,216,113,1705
3393,R3393,2793,28,9,153,14,1561,217,220,138,2552
3394,R3394,2785,31,6,67,0,1253,219,228,145,2405
3395,R3395,3150,288,12,484,66,1026,187,239,192,1103
3396,R3396,2539,94,15,430,20,331,242,217,101,2563
3397,R3397,2859,77,5,201,46,3468,227,230,138,2833
3398,R3398,3220,40,24,350,41,1398,214,180,90,234
3399,R3399,2619,122,14,150,10,793,242,229,113,1734
3400,R3400,3058,58,13,400,91,860,229,212,114,779
3401,R3401,2968,255,3,361,55,5359,213,241,166,4011
3402,R3402,2766,45,3,0,0,1797,220,232,148,1624
3403,R3403,3262,170,12,175,22,3377,229,245,147,1339
3404,R3404,2846,236,9,85,13,541,205,248,181,391
3405,R3405,3117,163,13,283,10,3783,232,243,140,1184
3406,R3406,2965,256,22,564,316,1826,162,247,219,1657
3407,R3407,3165,107,16,124,15,2460,245,220,99,3026
3408,R3408,2392,232,17,30,-13,1433,191,253,196,636
3409,R3409,3031,257,6,60,2,3085,205,244,177,930
3410,R3410,2579,200,13,30,-2,2362,214,251,169,2114
3411,R3411,2811,106,4,0,0,1316,227,234,142,2589
3412,R3412,2365,344,25,330,221,1040,162,192,163,1304
3413,R3413,3305,260,4,390,82,3001,210,242,170,3210
3414,R3414,2861,36,13,446,103,2652,219,211,126,875
3415,R3415,3221,54,6,437,49,4374,224,226,137,1710
3416,R3416,2915,47,15,382,5,2440,224,206,112,2461
3417,R3417,2752,318,21,60,24,3381,160,216,194,1507
3418,R3418,2882,16,8,661,82,2117,214,224,147,1120
3419,R3419,2693,3,15,120,-19,1869,198,210,148,4414
3420,R3420,2704,201,22,42,13,1115,204,253,174,1746
3421,R3421,3338,81,10,402,75,990,234,222,118,1324
3422,R3422,3063,187,12,698,4,228,221,249,159,1110
3423,R3423,2892,137,12,190,22,2093,239,235,124,2530
3424,R3424,3273,236,18,313,57,577,187,253,200,859
3425,R3425,3038,28,5,228,30,2577,218,230,148,1065
3426,R3426,3262,60,28,210,55,1865,228,169,55,2323
3427,R3427,3017,98,12,247,48,5236,240,223,111,849
3428,R3428,2705,167,10,120,16,1710,229,244,146,3925
3429,R3429,3150,1,21,607,40,1092,186,197,144,1610
3430,R3430,3070,45,22,469,148,4708,220,187,91,3350
3431,R3431,2651,2,28,180,44,1671,170,176,134,2729
3432,R3432,3233,327,11,216,-17,2947,193,228,174,365
3433,R3433,3374,165,8,782,199,1410,228,243,148,939
3434,R3434,3179,126,11,658,96,2779,238,233,124,3029
3435,R3435,3127,96,20,319,66,1697,248,206,77,2731
3436,R3436,2168,316,15,0,0,1034,179,226,187,685
3437,R3437,3176,45,12,541,69,5793,223,213,122,866
3438,R3438,3205,329,6,67,-1,2230,207,233,165,3056
3439,R3439,2809,227,9,85,18,2123,208,248,177,3073
3440,R3440,3221,110,15,467,102,577,244,222,103,837
3441,R3441,3058,22,13,30,1,1595,212,213,136,847
3442,R3442,3257,315,15,134,36,3967,177,226,188,1342
3443,R3443,3315,297,21,150,37,2045,156,227,210,2437
3444,R3444,2869,96,18,108,23,1176,246,212,89,2379
3445,R3445,2483,275,17,182,20,67,172,242,209,469
3446,R3446,3200,193,4,175,9,2601,219,243,160,966
3447,R3447,2797,104,37,67,46,2160,252,168,10,726
3448,R3448,3104,13,9,218,33,1842,212,222,148,1740
3449,R3449,3166,233,22,591,90,3433,177,253,207,1259
3450,R3450,3101,198,6,342,53,1873,218,245,163,693
3451,R3451,2911,202,29,175,4,2398,193,250,174,1578
3452,R3452,2649,42,18,240,73,1764,220,198,107,1460
3453,R3453,3171,17,6,42,4,1265,215,228,150,210
3454,R3454,2993,63,6,42,-4,930,226,227,135,953
3455,R3455,3358,1,11,433,71,2165,205,220,152,1473
3456,R3456,3511,64,12,467,77,2818,231,215,114,1848
3457,R3457,3258,315,9,570,-15,685,196,233,176,3007
3458,R3458,3197,356,16,216,50,3335,192,209,153,2497
3459,R3459,2995,342,17,85,16,4888,182,212,167,1075
3460,R3460,2867,61,12,124,4,4927,230,215,117,4439
3461,R3461,3023,59,19,417,-22,2964,230,196,90,153
3462,R3462,3081,321,14,95,18,1500,184,226,182,3104
3463,R3463,3178,83,6,306,46,3209,228,230,137,3398
3464,R3464,3113,97,12,382,30,3596,240,222,110,2700
3465,R3465,2941,19,9,95,20,2307,214,220,143,1997
3466,R3466,3245,9,10,162,23,3194,209,219,148,2007
3467,R3467,2733,133,16,228,79,1590,244,231,111,878
3468,R3468,2808,74,3,330,-1,2090,224,233,144,2192
3469,R3469,2380,10,15,210,82,361,202,209,141,391
3470,R3470,3014,122,10,272,47,4855,238,232,124,1624
3471,R3471,2809,38,13,420,54,1549,219,211,124,600
3472,R3472,3176,82,32,531,125,808,244,165,26,1740
3473,R3473,2910,22,17,228,93,895,207,201,126,2006
3474,R3474,3063,18,12,484,33,1983,211,215,140,1489
3475,R3475,3377,337,16,420,79,1613,183,216,171,2006
3476,R3476,2068,38,19,162,72,255,217,195,107,300
3477,R3477,2944,54,13,319,17,2429,227,211,114,2340
3478,R3478,2357,6,15,150,100,1597,201,210,145,849
3479,R3479,3075,335,11,306,35,4901,195,225,169,451
3480,R3480,3090,252,8,446,27,446,202,246,182,1350
3481,R3481,2769,45,1,67,0,2656,219,236,155,1924
3482,R3482,2964,43,11,932,166,2678,222,217,128,730
3483,R3483,3211,15,8,283,30,5724,213,223,147,2262
3484,R3484,3163,0,2,268,32,3101,216,235,156,912
3485,R3485,2904,21,7,0,0,1567,215,224,146,1907
3486,R3486,2968,160,10,67,7,3719,231,242,142,2609
