id,label,Elevation,Aspect,Slope
4246,R4246,2810,9,12
4247,R4247,3162,333,7
4248,R4248,3195,39,6
4249,R4249,2467,206,15
4250,R4250,2885,341,27
4251,R4251,2928,97,11
4252,R4252,2606,51,12
4253,R4253,2894,118,18
4254,R4254,2956,350,5
4255,R4255,2547,292,14
4256,R4256,2799,112,9
4257,R4257,3383,58,26
4258,R4258,3026,28,15
4259,R4259,2965,354,2
4260,R4260,3106,262,7
4261,R4261,3203,321,6
4262,R4262,2928,280,44
4263,R4263,2111,118,32
4264,R4264,2796,228,20
4265,R4265,3419,318,12
4266,R4266,2982,59,21
4267,R4267,3092,167,12
4268,R4268,3034,260,14
4269,R4269,3479,132,14
4270,R4270,3347,198,19
4271,R4271,2943,332,10
4272,R4272,3346,179,30
4273,R4273,3173,137,18
4274,R4274,3100,37,12
4275,R4275,3173,78,6
4276,R4276,3107,65,21
4277,R4277,2910,322,26
4278,R4278,2907,344,25
4279,R4279,3188,185,10
4280,R4280,3088,13,24
4281,R4281,3086,67,12
4282,R4282,2564,297,36
4283,R4283,2726,162,5
4284,R4284,3011,163,25
4285,R4285,3246,312,12
4286,R4286,2544,220,30
4287,R4287,2304,132,6
4288,R4288,3818,11,15
4289,R4289,3113,166,4
4290,R4290,3207,329,4
4291,R4291,3325,34,9
4292,R4292,2979,94,9
4293,R4293,3278,282,7
4294,R4294,3271,26,18
4295,R4295,2633,104,7
4296,R4296,2663,130,13
4297,R4297,3063,172,12
4298,R4298,2867,42,15
4299,R4299,3191,308,28
4300,R4300,2758,150,19
4301,R4301,3158,346,8
4302,R4302,2697,310,16
4303,R4303,2974,136,21
4304,R4304,2897,93,22
4305,R4305,3029,218,8
4306,R4306,3210,114,8
4307,R4307,2277,320,15
4308,R4308,2927,20,11
4309,R4309,2730,8,16
4310,R4310,2837,141,9
4311,R4311,3011,66,18
4312,R4312,2581,211,36
4313,R4313,3203,335,19
4314,R4314,3014,325,16
4315,R4315,2707,23,14
4316,R4316,2951,197,14
4317,R4317,3101,161,25
4318,R4318,2860,63,9
4319,R4319,3024,96,16
4320,R4320,3401,201,10
4321,R4321,2755,125,13
4322,R4322,3169,186,13
4323,R4323,3116,82,10
4324,R4324,3096,73,11
4325,R4325,3245,175,18
4326,R4326,2990,286,16
4327,R4327,3174,82,21
4328,R4328,3064,12,26
4329,R4329,3600,339,22
4330,R4330,3031,122,20
4331,R4331,3391,176,10
4332,R4332,3189,233,2
4333,R4333,2933,145,18
4334,R4334,2555,33,11
4335,R4335,2676,84,9
4336,R4336,2943,322,17
4337,R4337,2932,101,20
4338,R4338,3275,351,12
4339,R4339,3184,100,8
4340,R4340,3064,180,14
4341,R4341,3023,111,9
4342,R4342,3020,22,4
4343,R4343,2989,79,11
4344,R4344,3047,98,7
4345,R4345,3134,45,1
4346,R4346,3023,42,7
4347,R4347,3020,324,13
4348,R4348,2670,8,2
4349,R4349,3250,134,16
4350,R4350,3207,31,21
4351,R4351,2806,293,17
4352,R4352,2971,44,18
4353,R4353,3192,36,20
4354,R4354,3000,158,33
4355,R4355,2743,52,16
4356,R4356,3259,265,15
4357,R4357,3046,131,4
4358,R4358,3011,170,4
4359,R4359,3820,3,17
4360,R4360,3473,11,13
4361,R4361,2590,210,22
4362,R4362,2620,77,14
4363,R4363,2830,318,26
4364,R4364,3106,4,6
4365,R4365,3358,304,7
4366,R4366,3011,276,9
4367,R4367,2828,227,21
4368,R4368,2885,25,9
4369,R4369,2218,79,8
4370,R4370,2618,348,14
4371,R4371,2951,100,17
4372,R4372,3089,118,13
4373,R4373,3219,143,9
4374,R4374,2958,118,28
4375,R4375,2894,69,15
4376,R4376,3044,48,7
4377,R4377,3110,163,9
4378,R4378,3152,41,10
4379,R4379,3201,97,16
4380,R4380,2887,345,22
4381,R4381,3221,28,11
4382,R4382,2725,177,17
4383,R4383,2998,1,23
4384,R4384,2652,0,8
4385,R4385,2291,112,22
4386,R4386,2790,106,8
4387,R4387,3252,150,16
4388,R4388,3131,320,11
4389,R4389,2843,170,11
4390,R4390,2783,128,11
4391,R4391,2798,293,25
4392,R4392,3162,147,10
4393,R4393,2942,288,1
4394,R4394,3452,202,12
4395,R4395,2591,16,19
4396,R4396,2725,181,21
4397,R4397,2945,215,8
4398,R4398,2945,60,17
4399,R4399,3155,340,13
4400,R4400,2854,334,10
4401,R4401,2540,58,32
4402,R4402,3315,4,17
4403,R4403,2423,4,19
4404,R4404,3043,232,32
4405,R4405,3398,66,10
4406,R4406,3230,188,12
4407,R4407,3067,87,13
4408,R4408,3136,91,13
4409,R4409,3339,54,10
4410,R4410,2780,357,14
4411,R4411,3093,50,29
4412,R4412,2712,160,6
4413,R4413,3200,76,10
4414,R4414,3213,217,26
4415,R4415,3164,207,12
4416,R4416,2949,118,15
4417,R4417,3194,240,5
4418,R4418,3378,315,5
4419,R4419,2888,15,3
4420,R4420,2746,117,17
4421,R4421,3193,60,13
4422,R4422,3278,105,3
4423,R4423,3312,98,14
4424,R4424,3077,26,7
4425,R4425,2622,76,16
4426,R4426,3361,225,12
4427,R4427,2936,76,6
4428,R4428,2951,76,7
4429,R4429,2887,56,19
4430,R4430,3026,67,15
4431,R4431,2854,299,2
4432,R4432,2968,356,4
4433,R4433,2477,2,13
4434,R4434,3300,83,8
4435,R4435,2464,149,15
4436,R4436,3160,77,8
4437,R4437,2247,68,4
4438,R4438,2838,56,5
4439,R4439,2981,315,14
4440,R4440,3313,26,7
4441,R4441,3344,52,25
4442,R4442,3094,168,15
4443,R4443,2919,230,4
4444,R4444,2997,62,21
4445,R4445,3235,132,14
4446,R4446,2615,351,16
4447,R4447,3100,286,18
4448,R4448,3103,199,14
4449,R4449,3167,50,15
4450,R4450,3222,339,15
4451,R4451,3239,347,14
4452,R4452,3136,294,19
4453,R4453,3004,8,29
4454,R4454,3279,244,11
4455,R4455,3318,180,25
4456,R4456,3401,50,11
4457,R4457,3057,12,21
4458,R4458,2563,194,25
4459,R4459,2338,341,28
4460,R4460,3249,102,14
4461,R4461,2664,3,21
4462,R4462,3030,12,14
4463,R4463,3182,143,7
4464,R4464,3076,117,7
4465,R4465,3155,331,11
4466,R4466,3141,76,10
4467,R4467,3557,0,6
4468,R4468,3178,84,14
4469,R4469,2821,307,25
4470,R4470,2194,330,23
4471,R4471,2589,22,5
4472,R4472,3025,225,17
4473,R4473,2644,7,17
4474,R4474,2293,111,28
4475,R4475,2665,100,5
4476,R4476,2237,21,25
4477,R4477,3300,108,6
4478,R4478,2751,99,20
4479,R4479,2962,302,18
4480,R4480,2883,94,18
4481,R4481,3190,274,12
4482,R4482,2815,103,8
4483,R4483,2864,133,9
4484,R4484,2769,231,26
4485,R4485,2929,194,21
4486,R4486,2908,140,7
4487,R4487,2849,101,15
4488,R4488,2973,72,16
4489,R4489,2937,13,12
4490,R4490,3158,135,2
4491,R4491,2970,342,1
4492,R4492,3018,177,21
4493,R4493,3066,270,4
4494,R4494,3196,98,2
4495,R4495,2519,4,20
4496,R4496,2942,4,9
4497,R4497,3231,124,10
4498,R4498,2976,109,14
4499,R4499,2740,100,15
4500,R4500,2998,79,16
4501,R4501,2669,80,28
4502,R4502,3275,166,20
4503,R4503,3048,5,23
4504,R4504,3126,18,17
4505,R4505,2878,183,15
4506,R4506,3158,317,13
4507,R4507,3017,159,23
4508,R4508,2743,31,4
4509,R4509,3060,348,21
4510,R4510,2909,120,18
4511,R4511,3045,321,12
4512,R4512,2996,82,9
4513,R4513,2811,324,23
4514,R4514,3054,135,3
4515,R4515,2932,96,17
4516,R4516,3222,40,19
4517,R4517,3305,55,11
4518,R4518,2930,359,30
4519,R4519,2950,75,7
4520,R4520,3464,313,30
4521,R4521,3146,315,9
4522,R4522,3087,8,9
4523,R4523,3206,310,17
4524,R4524,2895,258,10
4525,R4525,2849,82,17
4526,R4526,2569,128,5
4527,R4527,3204,256,4
4528,R4528,2938,43,15
4529,R4529,2512,54,11
4530,R4530,2835,249,32
4531,R4531,2646,11,5
4532,R4532,2938,79,21
4533,R4533,3131,37,19
4534,R4534,3246,28,22
4535,R4535,2338,117,19
4536,R4536,2256,278,34
4537,R4537,2722,16,8
4538,R4538,3213,323,7
4539,R4539,2998,236,12
4540,R4540,3031,146,5
4541,R4541,3288,202,4
4542,R4542,3180,331,12
4543,R4543,2650,190,16
4544,R4544,2922,76,4
4545,R4545,3228,54,9
4546,R4546,2228,134,26
4547,R4547,2465,79,10
4548,R4548,2908,26,13
4549,R4549,3171,331,12
4550,R4550,2547,350,8
4551,R4551,2646,30,8
4552,R4552,3248,56,16
4553,R4553,2992,322,11
4554,R4554,2564,321,20
4555,R4555,2864,26,6
4556,R4556,2893,61,13
4557,R4557,3169,256,4
4558,R4558,3270,94,3
4559,R4559,3172,219,12
4560,R4560,2765,42,19
4561,R4561,2783,45,5
4562,R4562,2974,117,1
4563,R4563,3523,293,5
4564,R4564,2649,79,10
4565,R4565,3008,231,18
4566,R4566,2785,39,13
4567,R4567,2985,151,5
4568,R4568,2923,28,9
4569,R4569,3307,274,9
4570,R4570,3194,29,13
4571,R4571,2879,319,14
4572,R4572,2959,69,14
4573,R4573,2983,67,9
4574,R4574,2944,174,18
4575,R4575,2937,36,16
4576,R4576,2854,125,23
4577,R4577,3003,85,29
4578,R4578,2799,57,22
4579,R4579,2883,227,9
4580,R4580,2885,38,14
4581,R4581,2674,70,5
4582,R4582,3019,4,7
4583,R4583,2338,166,31
4584,R4584,3003,354,10
4585,R4585,2880,39,12
4586,R4586,3275,36,4
4587,R4587,3204,284,16
4588,R4588,3114,167,3
4589,R4589,3329,188,13
4590,R4590,3140,132,15
4591,R4591,2983,70,8
4592,R4592,2369,53,16
4593,R4593,2874,68,21
4594,R4594,2830,141,13
4595,R4595,2764,322,22
4596,R4596,3102,330,31
4597,R4597,3149,126,15
4598,R4598,2893,94,11
4599,R4599,3305,99,19
4600,R4600,2913,133,8
4601,R4601,3011,63,3
4602,R4602,2983,29,20
4603,R4603,2987,115,5
4604,R4604,3269,105,3
4605,R4605,3127,68,29
4606,R4606,2845,82,9
4607,R4607,2620,334,19
4608,R4608,2773,78,6
4609,R4609,3128,79,8
4610,R4610,3271,191,23
4611,R4611,3236,335,8
4612,R4612,3263,335,14
4613,R4613,3282,342,14
4614,R4614,3053,95,16
4615,R4615,2906,47,12
4616,R4616,3132,177,17
4617,R4617,2962,247,5
4618,R4618,3141,62,21
4619,R4619,2968,326,9
4620,R4620,2893,290,27
4621,R4621,2976,108,2
4622,R4622,3008,97,14
4623,R4623,3326,150,22
4624,R4624,3021,262,9
4625,R4625,3369,251,13
4626,R4626,2975,240,12
4627,R4627,2939,232,15
4628,R4628,3203,8,27
4629,R4629,3282,192,22
4630,R4630,3280,162,3
4631,R4631,3301,279,6
4632,R4632,2775,148,9
4633,R4633,2705,48,12
4634,R4634,3013,336,9
4635,R4635,2905,87,18
4636,R4636,2773,110,10
4637,R4637,2858,108,5
4638,R4638,2848,8,10
4639,R4639,2874,68,15
4640,R4640,3273,202,15
4641,R4641,2961,196,10
4642,R4642,2436,125,12
4643,R4643,3255,17,13
4644,R4644,2449,99,11
4645,R4645,2632,108,5
4646,R4646,2524,347,5
4647,R4647,2693,126,8
4648,R4648,3152,22,16
4649,R4649,3023,246,3
4650,R4650,3354,135,20
4651,R4651,3027,38,18
4652,R4652,3045,342,15
4653,R4653,2768,309,16
4654,R4654,3045,322,9
4655,R4655,3108,24,8
4656,R4656,2573,147,16
4657,R4657,2572,340,42
4658,R4658,2924,30,28
4659,R4659,2825,125,11
4660,R4660,2611,346,9
4661,R4661,2834,42,13
4662,R4662,3139,36,15
4663,R4663,3179,42,7
4664,R4664,3095,104,4
4665,R4665,3070,228,17
4666,R4666,2905,329,14
4667,R4667,2591,264,24
4668,R4668,2966,272,8
4669,R4669,3066,328,12
4670,R4670,2197,353,33
4671,R4671,2724,356,7
4672,R4672,3039,0,6
4673,R4673,2977,178,12
4674,R4674,2035,339,19
4675,R4675,2939,131,5
4676,R4676,2995,90,14
4677,R4677,3175,266,11
4678,R4678,2772,141,12
4679,R4679,3023,217,15
4680,R4680,2821,152,4
4681,R4681,3234,171,8
4682,R4682,2940,75,3
4683,R4683,2953,78,6
4684,R4684,3206,3,16
4685,R4685,2906,151,8
4686,R4686,3254,42,23
4687,R4687,2951,128,3
4688,R4688,3259,173,9
4689,R4689,3190,267,13
4690,R4690,2845,272,20
4691,R4691,2685,202,13
4692,R4692,2880,90,3
4693,R4693,2443,335,15
4694,R4694,3051,15,11
4695,R4695,3151,66,12
4696,R4696,3130,302,3
4697,R4697,3031,208,11
4698,R4698,2850,10,8
4699,R4699,2775,77,4
4700,R4700,2607,247,7
4701,R4701,3268,216,20
4702,R4702,3034,347,21
4703,R4703,2985,259,25
4704,R4704,2529,86,25
4705,R4705,3052,63,16
4706,R4706,3163,209,15
4707,R4707,3492,106,23
4708,R4708,3104,270,8
4709,R4709,2094,254,34
4710,R4710,2258,125,25
4711,R4711,3080,75,11
4712,R4712,3164,37,14
4713,R4713,3121,63,2
4714,R4714,3013,42,7
4715,R4715,3014,150,26
4716,R4716,2735,181,18
4717,R4717,3176,133,20
4718,R4718,2995,107,10
4719,R4719,2735,8,7
4720,R4720,3163,269,13
4721,R4721,2627,122,3
4722,R4722,2727,115,5
4723,R4723,3100,155,4
4724,R4724,3390,306,13
4725,R4725,3152,57,11
4726,R4726,2974,84,12
4727,R4727,3145,63,14
4728,R4728,2409,178,31
4729,R4729,2815,29,16
4730,R4730,2895,64,27
4731,R4731,2898,52,11
4732,R4732,3278,278,21
4733,R4733,3161,82,28
4734,R4734,2530,66,15
4735,R4735,2843,337,6
4736,R4736,3066,28,10
4737,R4737,3069,172,27
4738,R4738,2991,23,6
4739,R4739,2394,323,30
4740,R4740,3139,86,15
4741,R4741,2679,30,4
4742,R4742,2986,343,13
4743,R4743,3010,157,26
4744,R4744,2821,260,4
4745,R4745,2914,117,18
4746,R4746,3141,326,7
4747,R4747,2422,306,24
4748,R4748,3116,294,9
4749,R4749,2758,73,22
4750,R4750,3179,43,21
4751,R4751,3212,163,22
4752,R4752,2966,17,5
4753,R4753,2718,74,31
4754,R4754,2682,142,20
4755,R4755,3295,212,12
4756,R4756,3222,236,12
4757,R4757,3181,270,2
4758,R4758,2478,335,26
4759,R4759,2959,130,12
4760,R4760,2343,2,30
4761,R4761,2475,10,9
4762,R4762,3075,59,23
4763,R4763,2909,235,24
4764,R4764,3045,14,2
4765,R4765,2847,358,15
4766,R4766,3070,66,18
4767,R4767,3086,4,4
4768,R4768,3239,36,17
4769,R4769,3304,334,14
4770,R4770,3029,92,11
4771,R4771,3367,344,17
4772,R4772,3452,301,29
4773,R4773,3233,111,13
4774,R4774,2202,302,26
4775,R4775,2991,15,14
4776,R4776,2726,152,21
4777,R4777,2716,150,15
4778,R4778,3158,295,10
4779,R4779,2826,194,18
4780,R4780,2436,330,17
4781,R4781,3011,170,5
4782,R4782,3268,63,28
4783,R4783,2667,340,16
4784,R4784,3261,122,6
4785,R4785,3175,231,10
4786,R4786,3138,245,13
4787,R4787,2557,0,15
4788,R4788,2812,203,23
4789,R4789,3415,295,12
4790,R4790,3063,75,5
4791,R4791,2503,204,32
4792,R4792,3243,173,8
4793,R4793,2967,288,14
4794,R4794,3258,67,14
4795,R4795,2679,309,6
4796,R4796,3002,106,7
4797,R4797,2741,33,10
4798,R4798,3072,17,40
4799,R4799,3148,98,8
4800,R4800,3027,53,18
4801,R4801,3345,243,2
4802,R4802,2683,0,5
4803,R4803,3345,115,13
4804,R4804,3064,118,10
4805,R4805,2747,13,3
4806,R4806,3225,79,20
4807,R4807,2379,266,30
4808,R4808,2633,142,16
4809,R4809,2612,23,12
4810,R4810,3125,358,6
4811,R4811,2770,32,6
4812,R4812,2897,163,6
4813,R4813,3241,50,4
4814,R4814,3292,16,14
4815,R4815,2088,313,33
4816,R4816,2919,14,9
4817,R4817,3191,10,4
4818,R4818,3373,135,15
4819,R4819,3220,194,8
4820,R4820,2668,30,16
4821,R4821,2648,56,7
4822,R4822,2825,84,26
4823,R4823,3356,141,12
4824,R4824,3196,231,10
4825,R4825,3250,63,15
4826,R4826,2802,26,8
4827,R4827,2752,80,13
4828,R4828,3113,37,17
4829,R4829,2783,312,12
4830,R4830,2958,61,24
4831,R4831,2452,107,16
4832,R4832,3071,327,22
4833,R4833,2281,230,12
4834,R4834,2677,30,11
4835,R4835,2822,250,26
4836,R4836,3148,295,5
4837,R4837,2766,31,7
4838,R4838,3352,227,12
4839,R4839,2804,68,15
4840,R4840,3033,38,11
4841,R4841,3266,353,17
4842,R4842,2653,58,9
4843,R4843,3127,166,7
4844,R4844,2718,35,9
4845,R4845,3103,302,8
4846,R4846,3211,293,12
4847,R4847,2929,140,15
4848,R4848,3170,214,7
4849,R4849,3055,69,12
4850,R4850,3426,4,18
4851,R4851,2720,354,7
4852,R4852,2793,51,3
4853,R4853,3282,15,14
4854,R4854,2914,349,8
4855,R4855,2710,258,8
4856,R4856,2968,161,10
4857,R4857,2914,51,17
4858,R4858,2910,1,11
4859,R4859,3101,300,19
4860,R4860,2869,95,13
4861,R4861,2806,54,27
4862,R4862,2537,280,11
4863,R4863,3000,314,14
4864,R4864,3329,4,9
4865,R4865,3231,68,12
4866,R4866,3193,7,17
4867,R4867,2888,56,25
4868,R4868,2879,112,21
4869,R4869,3291,286,11
4870,R4870,3146,74,26
4871,R4871,2837,74,14
4872,R4872,3390,287,21
4873,R4873,3098,73,6
4874,R4874,2785,51,7
4875,R4875,3253,144,11
4876,R4876,3427,5,19
4877,R4877,3177,68,24
4878,R4878,3041,127,20
4879,R4879,2981,260,15
4880,R4880,2947,137,8
4881,R4881,3090,208,10
4882,R4882,3115,176,21
4883,R4883,2754,96,14
4884,R4884,3048,309,3
4885,R4885,2519,309,12
4886,R4886,3034,298,10
4887,R4887,2477,22,24
4888,R4888,2754,81,12
4889,R4889,2979,114,8
4890,R4890,3034,158,15
4891,R4891,3042,111,21
4892,R4892,3152,270,14
4893,R4893,3032,40,4
4894,R4894,2006,348,17
4895,R4895,3259,66,16
4896,R4896,2955,11,6
4897,R4897,2838,40,25
4898,R4898,3152,248,3
4899,R4899,3211,33,20
4900,R4900,2863,12,17
4901,R4901,3147,340,20
4902,R4902,2546,154,15
4903,R4903,3124,335,8
4904,R4904,2838,217,24
4905,R4905,2938,82,9
4906,R4906,2976,88,20
4907,R4907,2303,301,24
4908,R4908,3322,135,12
4909,R4909,3002,266,26
4910,R4910,3217,274,3
4911,R4911,3253,58,9
4912,R4912,3212,339,16
4913,R4913,2123,261,31
4914,R4914,3270,292,10
4915,R4915,2918,127,12
4916,R4916,2975,161,17
4917,R4917,2894,318,7
4918,R4918,3175,90,9
4919,R4919,2925,57,20
4920,R4920,2965,83,4
4921,R4921,2669,27,11
4922,R4922,3174,150,19
4923,R4923,2254,348,39
4924,R4924,2910,187,36
4925,R4925,3093,245,13
4926,R4926,2512,335,4
4927,R4927,3001,29,16
4928,R4928,2863,336,10
4929,R4929,2953,18,8
4930,R4930,3131,62,5
4931,R4931,3397,339,8
4932,R4932,2967,72,1
4933,R4933,2862,33,5
4934,R4934,3021,326,21
4935,R4935,3390,59,10
4936,R4936,3116,182,24
4937,R4937,2964,117,17
4938,R4938,3367,292,20
4939,R4939,3274,112,4
4940,R4940,2665,0,10
4941,R4941,2190,352,23
4942,R4942,2780,120,33
4943,R4943,3184,232,22
4944,R4944,2575,189,8
4945,R4945,3120,308,3
4946,R4946,3004,0,14
4947,R4947,3250,358,17
4948,R4948,2809,5,13
4949,R4949,3025,21,12
4950,R4950,3194,258,10
4951,R4951,3304,354,10
4952,R4952,3168,196,8
4953,R4953,3266,10,16
4954,R4954,3200,3,10
4955,R4955,2961,83,10
4956,R4956,3137,320,8
4957,R4957,2998,303,11
4958,R4958,2922,313,18
4959,R4959,3312,193,9
4960,R4960,2591,70,9
4961,R4961,2803,14,12
4962,R4962,3159,349,20
4963,R4963,3204,164,6
4964,R4964,3192,357,17
4965,R4965,2644,175,57
4966,R4966,2822,111,12
4967,R4967,3218,217,7
4968,R4968,2821,153,8
4969,R4969,3252,296,14
4970,R4970,2844,109,14
4971,R4971,3153,68,25
4972,R4972,3279,355,17
4973,R4973,2852,79,32
4974,R4974,2951,103,5
4975,R4975,2932,187,12
4976,R4976,3138,321,6
4977,R4977,3239,87,13
4978,R4978,2844,93,23
4979,R4979,2352,350,9
4980,R4980,3162,21,12
4981,R4981,3247,35,6
4982,R4982,3118,34,13
4983,R4983,2830,245,19
4984,R4984,3068,109,14
4985,R4985,2894,334,8
4986,R4986,2647,4,15
4987,R4987,2879,140,8
4988,R4988,3181,236,19
4989,R4989,2845,140,27
4990,R4990,3029,135,2
4991,R4991,3378,335,13
4992,R4992,3287,82,19
4993,R4993,3060,90,8
4994,R4994,2856,41,9
4995,R4995,2594,93,10
4996,R4996,3130,183,20
4997,R4997,2886,60,27
4998,R4998,2644,121,4
4999,R4999,2715,319,19
5000,R5000,2809,156,3
5001,R5001,3220,39,12
5002,R5002,2722,8,3
5003,R5003,2675,352,15
5004,R5004,2524,43,10
5005,R5005,3373,234,8
5006,R5006,2317,50,18
5007,R5007,3203,354,7
5008,R5008,3085,307,5
5009,R5009,2985,30,16
5010,R5010,2846,2,21
5011,R5011,3174,344,9
5012,R5012,3080,301,11
5013,R5013,2598,181,25
5014,R5014,3342,234,4
5015,R5015,2929,256,15
5016,R5016,3412,6,23
5017,R5017,2752,39,21
5018,R5018,2874,344,4
5019,R5019,3209,302,7
5020,R5020,2955,36,4
5021,R5021,3104,304,7
5022,R5022,2767,106,34
5023,R5023,2631,359,27
5024,R5024,3097,36,13
5025,R5025,3330,92,13
5026,R5026,2186,350,19
5027,R5027,3123,52,10
5028,R5028,2976,57,16
5029,R5029,2955,31,1
5030,R5030,3037,329,10
5031,R5031,3286,111,12
5032,R5032,2518,118,8
5033,R5033,3112,75,14
5034,R5034,3272,264,11
5035,R5035,2789,143,15
5036,R5036,3187,309,16
5037,R5037,3126,74,8
5038,R5038,2962,288,19
5039,R5039,2615,100,15
5040,R5040,3359,91,16
5041,R5041,3216,38,11
5042,R5042,2789,67,20
5043,R5043,2948,84,5
5044,R5044,2623,319,25
5045,R5045,3175,171,16
5046,R5046,2972,78,18
5047,R5047,3238,340,8
5048,R5048,2462,85,16
5049,R5049,2675,46,25
5050,R5050,2892,105,7
5051,R5051,3373,109,19
5052,R5052,2122,341,35
5053,R5053,3226,315,5
5054,R5054,2565,63,7
5055,R5055,3254,132,6
5056,R5056,3319,117,12
5057,R5057,3170,129,15
5058,R5058,2909,123,11
5059,R5059,3086,74,16
5060,R5060,2872,61,9
5061,R5061,3104,168,11
5062,R5062,2618,83,6
5063,R5063,3186,177,20
5064,R5064,3061,27,10
5065,R5065,2876,46,13
5066,R5066,2909,305,26
5067,R5067,2849,99,14
5068,R5068,2970,247,8
5069,R5069,2994,331,20
5070,R5070,3017,344,10
5071,R5071,3216,351,6
5072,R5072,2923,159,20
5073,R5073,3034,19,11
5074,R5074,2959,225,10
5075,R5075,3337,172,13
5076,R5076,2679,32,23
5077,R5077,3163,263,18
5078,R5078,2665,194,30
5079,R5079,3201,342,19
5080,R5080,3100,12,12
5081,R5081,2836,43,10
5082,R5082,2951,323,11
5083,R5083,2889,59,18
5084,R5084,3135,120,4
5085,R5085,3071,72,9
5086,R5086,3473,131,14
5087,R5087,3035,63,7
5088,R5088,2727,23,12
5089,R5089,2712,236,32
5090,R5090,3303,102,26
5091,R5091,2808,28,11
5092,R5092,2947,350,13
5093,R5093,3217,10,12
5094,R5094,3084,248,15
5095,R5095,3017,133,8
5096,R5096,2362,99,12
5097,R5097,2821,100,7
5098,R5098,2702,34,16
5099,R5099,2910,299,28
5100,R5100,3134,77,5
5101,R5101,3006,106,9
5102,R5102,2492,357,10
5103,R5103,2954,56,15
5104,R5104,3140,224,14
5105,R5105,3318,298,5
5106,R5106,2809,135,5
5107,R5107,3136,127,24
5108,R5108,2978,343,11
5109,R5109,3279,284,14
5110,R5110,2707,109,9
5111,R5111,3122,168,20
5112,R5112,3089,49,34
5113,R5113,3162,113,17
5114,R5114,3128,135,5
5115,R5115,3390,33,16
5116,R5116,3324,6,17
5117,R5117,3237,328,12
5118,R5118,3375,290,14
5119,R5119,3191,37,10
5120,R5120,2768,348,21
5121,R5121,3309,29,17
5122,R5122,3163,350,17
5123,R5123,2980,309,15
5124,R5124,2858,6,9
5125,R5125,3295,90,9
5126,R5126,2584,76,19
5127,R5127,2629,114,10
5128,R5128,2568,76,8
5129,R5129,3201,172,9
5130,R5130,2933,295,17
5131,R5131,3401,108,7
5132,R5132,3140,266,16
5133,R5133,3011,16,12
5134,R5134,3232,352,2
5135,R5135,2575,327,33
5136,R5136,2835,127,27
5137,R5137,3207,119,25
5138,R5138,3260,36,8
5139,R5139,2985,180,9
5140,R5140,2664,195,27
5141,R5141,2676,146,33
5142,R5142,2732,3,9
5143,R5143,3212,28,16
5144,R5144,2937,139,17
5145,R5145,3111,64,9
5146,R5146,3086,117,15
5147,R5147,3043,21,18
5148,R5148,2868,75,11
5149,R5149,2874,69,26
5150,R5150,2087,89,37
5151,R5151,2903,66,9
5152,R5152,3039,181,12
5153,R5153,3162,77,10
5154,R5154,2813,335,22
5155,R5155,2746,131,10
5156,R5156,2962,197,9
5157,R5157,3079,117,12
5158,R5158,2890,93,18
5159,R5159,2587,93,24
5160,R5160,2533,100,13
5161,R5161,2998,36,6
5162,R5162,2703,197,8
5163,R5163,3078,326,14
5164,R5164,3097,130,36
5165,R5165,3143,206,12
5166,R5166,3129,138,12
5167,R5167,2814,323,28
5168,R5168,2895,33,10
5169,R5169,3112,89,23
5170,R5170,3178,355,20
5171,R5171,3304,180,2
5172,R5172,2916,164,8
5173,R5173,3224,187,16
5174,R5174,2579,308,33
5175,R5175,3077,328,9
5176,R5176,2903,135,9
5177,R5177,2210,153,2
5178,R5178,2918,293,8
5179,R5179,2720,107,8
5180,R5180,2509,58,16
5181,R5181,3223,260,4
5182,R5182,3111,15,5
5183,R5183,3072,348,10
5184,R5184,2173,326,11
5185,R5185,3014,108,30
5186,R5186,3215,66,17
5187,R5187,2860,298,14
5188,R5188,3132,47,12
5189,R5189,2959,39,12
5190,R5190,2951,333,10
5191,R5191,2834,242,14
5192,R5192,2987,283,15
5193,R5193,3021,163,9
5194,R5194,3132,351,16
5195,R5195,3044,28,8
5196,R5196,2954,77,16
5197,R5197,2624,115,4
5198,R5198,3307,307,18
5199,R5199,3003,13,16
5200,R5200,3327,167,17
5201,R5201,3112,334,13
5202,R5202,3178,207,21
5203,R5203,2373,246,6
5204,R5204,2905,85,6
5205,R5205,3235,49,16
5206,R5206,2714,90,15
5207,R5207,2768,66,18
5208,R5208,3296,81,3
5209,R5209,2600,57,5
5210,R5210,3221,144,8
5211,R5211,2796,294,30
5212,R5212,2979,223,10
5213,R5213,2908,247,10
5214,R5214,3004,259,4
5215,R5215,2846,133,12
5216,R5216,2801,61,27
5217,R5217,3015,117,2
5218,R5218,3110,315,15
5219,R5219,3140,245,11
5220,R5220,2012,6,33
5221,R5221,3123,52,9
5222,R5222,3336,24,23
5223,R5223,2747,11,13
5224,R5224,2922,113,12
5225,R5225,3083,266,11
5226,R5226,3138,299,6
5227,R5227,2954,13,5
5228,R5228,2890,151,15
5229,R5229,3194,68,5
5230,R5230,2702,135,1
5231,R5231,3086,214,14
5232,R5232,2595,156,11
5233,R5233,3150,153,22
5234,R5234,3110,153,18
5235,R5235,2843,102,21
5236,R5236,3384,116,13
5237,R5237,2702,178,11
5238,R5238,3281,87,13
5239,R5239,3263,351,10
5240,R5240,2754,2,5
5241,R5241,2780,33,5
5242,R5242,2939,163,23
5243,R5243,2779,22,4
