id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
6683,R6683,2552,78,11,180,11,768,234,220,116,883
6684,R6684,3116,91,27,201,41,2828,249,186,48,3723
6685,R6685,2324,231,6,446,62,192,210,246,172,589
6686,R6686,2755,6,9,0,0,1315,210,223,151,2147
6687,R6687,2808,66,21,301,73,1723,235,193,79,2666
6688,R6688,3255,11,1,30,0,3554,217,236,156,3771
6689,R6689,2675,77,20,309,0,1200,241,198,79,3613
6690,R6690,2777,329,3,108,7,1561,213,236,161,1566
6691,R6691,3207,134,14,430,53,1237,242,232,117,2160
6692,R6692,3367,13,25,201,74,2584,187,181,122,2580
6693,R6693,3114,308,13,234,1,3343,184,232,188,659
6694,R6694,3026,107,8,335,57,5255,234,231,129,949
6695,R6695,3136,56,7,67,0,3062,225,226,135,5209
6696,R6696,2992,301,7,240,19,2697,201,237,176,127
6697,R6697,3251,19,10,720,48,1794,213,219,142,937
6698,R6698,2917,70,7,180,-19,3266,228,226,132,1301
6699,R6699,3201,27,15,362,58,601,212,207,128,1739
6700,R6700,3055,284,10,90,11,2762,193,240,187,1374
6701,R6701,3243,236,5,371,59,3075,211,245,172,1041
6702,R6702,3240,51,10,247,31,5240,225,218,126,283
6703,R6703,2995,81,11,277,63,4335,235,221,117,1937
6704,R6704,3017,323,23,509,62,3346,156,210,190,1852
6705,R6705,2780,13,8,124,4,1959,212,223,148,2652
6706,R6706,3044,197,12,767,45,5612,217,250,166,3170
6707,R6707,2869,99,14,30,-4,1182,242,221,106,671
6708,R6708,3164,288,28,150,86,874,129,224,228,2389
6709,R6709,2909,231,9,60,0,4960,206,249,180,1505
6710,R6710,2833,297,3,30,0,516,210,238,166,390
6711,R6711,2597,223,9,0,0,3085,209,249,176,1300
6712,R6712,2929,157,12,492,60,2616,233,241,137,2018
6713,R6713,2863,303,19,319,101,2506,163,227,202,1138
6714,R6714,3179,67,7,30,0,1587,228,226,132,1589
6715,R6715,2850,167,11,150,46,4263,229,244,146,5040
6716,R6716,2853,135,4,335,4,2966,226,238,147,2482
6717,R6717,3058,299,6,95,21,3027,202,238,175,1663
6718,R6718,3136,203,15,190,33,5407,211,252,172,1279
6719,R6719,3279,29,16,295,63,541,213,204,123,953
6720,R6720,2927,114,22,218,123,900,251,212,77,564
6721,R6721,3259,26,15,175,25,1627,212,206,128,2379
6722,R6722,3057,69,15,182,23,3441,235,209,101,5700
6723,R6723,2939,98,25,618,158,2279,251,196,58,1732
6724,R6724,2756,149,13,90,4,1064,237,239,129,769
6725,R6725,3381,349,15,600,151,5003,192,214,160,3067
6726,R6726,2429,180,26,127,62,532,220,245,141,1138
6727,R6727,3120,18,12,446,24,5249,211,215,139,1445
6728,R6728,2993,334,10,108,18,4336,197,227,169,2230
6729,R6729,2389,179,33,90,30,510,213,237,130,1172
6730,R6730,3187,342,20,420,112,3842,174,205,168,1852
6731,R6731,3421,233,14,942,247,1041,196,252,191,666
6732,R6732,2794,339,22,120,29,1718,167,202,171,1209
6733,R6733,2249,355,26,216,152,495,167,183,147,395
6734,R6734,3085,56,14,497,10,1441,228,211,113,3021
6735,R6735,3149,45,3,313,7,3345,220,232,149,3996
6736,R6736,3242,59,11,162,16,4555,228,217,120,1415
6737,R6737,2929,131,22,201,31,947,249,222,90,2885
6738,R6738,2851,16,15,67,11,573,206,207,136,256
6739,R6739,2710,20,6,67,0,2088,216,227,148,4006
6740,R6740,2880,44,16,240,28,443,222,203,111,1747
6741,R6741,2905,147,22,1020,129,2496,243,232,106,1410
6742,R6742,2466,335,22,331,88,738,165,204,175,484
6743,R6743,3187,264,7,256,29,5816,203,243,179,2233
6744,R6744,3181,310,27,577,40,175,137,210,208,2214
6745,R6745,2754,177,16,85,13,3625,226,247,148,1340
6746,R6746,3211,358,7,201,20,3463,209,227,156,3573
6747,R6747,3107,162,7,242,-14,1784,227,242,148,2185
6748,R6748,2679,155,11,270,94,1832,233,241,138,2711
6749,R6749,3215,62,21,85,24,1868,232,191,81,2160
6750,R6750,2639,343,33,150,64,807,137,172,163,2240
6751,R6751,2948,55,4,60,-5,2190,222,231,145,1567
6752,R6752,3242,332,6,124,14,4151,207,233,165,1154
6753,R6753,2978,225,5,497,72,5683,213,245,169,2748
6754,R6754,3022,303,10,134,32,2649,193,235,183,859
6755,R6755,3078,155,21,900,64,3049,239,236,116,2457
6756,R6756,3061,328,14,108,11,1362,186,224,177,2315
6757,R6757,3064,280,12,547,197,6114,188,241,193,3853
6758,R6758,3227,96,15,268,-5,3060,243,217,100,2026
6759,R6759,3227,312,15,228,52,2634,179,228,189,1080
6760,R6760,3389,236,23,324,134,3378,174,253,209,582
6761,R6761,2999,336,11,175,19,4606,194,225,169,85
6762,R6762,2702,283,16,108,32,457,174,239,204,391
6763,R6763,3136,24,3,175,1,2797,218,233,152,979
6764,R6764,3273,108,8,853,197,920,233,232,130,2249
6765,R6765,3117,56,14,1348,191,2970,228,208,110,1405
6766,R6766,3055,85,13,331,22,4582,238,217,108,789
6767,R6767,3197,125,13,457,39,551,241,230,116,807
6768,R6768,3110,293,8,127,19,170,198,239,180,2275
6769,R6769,3162,49,15,270,49,3758,225,206,111,3263
6770,R6770,2957,55,8,553,77,1114,225,224,133,808
6771,R6771,3238,111,12,120,-11,4526,241,227,114,2164
6772,R6772,3386,355,13,558,94,2501,198,217,156,1172
6773,R6773,2995,199,12,566,86,5820,215,250,168,3104
6774,R6774,3253,130,4,382,46,1114,226,237,146,2439
6775,R6775,2760,171,18,170,49,638,229,245,140,2164
6776,R6776,3132,198,16,361,59,6194,214,252,168,2055
6777,R6777,2894,187,16,488,62,792,220,250,158,1622
6778,R6778,3091,72,5,258,55,2250,226,230,138,1243
6779,R6779,2889,95,6,90,-4,849,229,231,136,2431
6780,R6780,2900,328,15,127,40,4889,184,222,177,4578
6781,R6781,2072,169,30,153,45,366,227,235,116,664
6782,R6782,2950,63,20,67,23,2305,233,194,83,2634
6783,R6783,2873,124,10,150,26,3960,238,233,125,6092
6784,R6784,2336,331,23,67,15,108,158,204,181,170
6785,R6785,2940,303,28,150,50,2670,131,213,217,335
6786,R6786,2975,200,7,451,66,6047,218,246,164,5366
6787,R6787,2911,103,17,150,-2,4439,246,216,94,1489
6788,R6788,3002,138,11,488,35,4716,237,236,129,1423
6789,R6789,2966,83,4,402,2,4920,225,233,143,2413
6790,R6790,3031,199,10,376,-12,5675,217,249,166,2837
6791,R6791,2598,1,16,150,24,1415,196,209,149,2738
6792,R6792,2975,301,11,323,64,1864,190,236,186,957
6793,R6793,3515,42,18,830,281,2287,220,198,107,1591
6794,R6794,2224,81,17,30,-14,743,241,208,92,430
6795,R6795,3396,193,5,240,29,2977,219,244,160,2010
6796,R6796,3291,281,9,268,84,1110,196,241,185,2334
6797,R6797,3129,355,11,134,20,2100,202,221,156,819
6798,R6798,2965,308,26,319,115,5769,140,214,209,4831
6799,R6799,2948,86,18,268,134,283,243,207,87,1142
6800,R6800,3368,115,14,765,162,618,244,225,107,108
6801,R6801,2892,68,25,90,35,5484,236,182,62,765
6802,R6802,2973,112,9,90,19,5166,237,230,124,2501
6803,R6803,2983,211,19,192,79,2591,201,254,183,1670
6804,R6804,2741,141,12,108,0,2334,238,236,126,800
6805,R6805,2926,85,19,150,23,2201,244,204,82,408
6806,R6806,2911,318,14,120,28,1890,183,227,184,2285
6807,R6807,2943,196,16,30,-8,1820,214,252,167,437
6808,R6808,2353,320,27,67,31,124,141,203,196,339
6809,R6809,3021,57,21,713,126,1243,229,191,84,1928
6810,R6810,2680,320,25,300,121,1050,149,208,195,663
6811,R6811,2870,51,10,335,49,2264,225,218,126,2229
6812,R6812,2923,113,9,300,10,3561,236,231,126,4134
6813,R6813,2827,143,17,488,208,564,242,234,116,845
6814,R6814,3127,331,26,134,58,4155,151,199,182,865
6815,R6815,3333,328,12,256,6,5073,190,226,175,3271
6816,R6816,3302,351,12,192,39,1418,198,219,159,1851
6817,R6817,3041,333,11,234,39,3005,195,226,170,918
6818,R6818,3145,324,17,180,57,1620,175,220,183,2273
6819,R6819,2778,24,22,319,39,999,202,186,113,815
6820,R6820,2756,50,11,153,26,2334,225,217,125,2311
6821,R6821,2807,196,16,108,20,3577,215,252,166,3161
6822,R6822,2904,351,23,85,27,1260,173,195,155,1832
6823,R6823,2962,185,8,256,43,5377,222,246,158,3487
6824,R6824,3067,62,16,912,50,1242,232,205,101,553
6825,R6825,2919,193,8,297,26,5740,220,246,161,6048
6826,R6826,2675,116,9,0,0,2277,236,231,126,2028
6827,R6827,3273,35,12,700,123,2385,219,214,129,2304
6828,R6828,3354,67,19,713,72,2322,235,198,86,2093
6829,R6829,3325,55,16,323,-23,3247,228,205,106,1758
6830,R6830,2975,3,21,828,98,849,187,196,142,1275
6831,R6831,3278,112,13,480,71,1530,242,226,112,2821
6832,R6832,2895,45,8,30,2,3368,223,222,134,4121
6833,R6833,3024,27,7,212,6,1187,218,225,144,1672
6834,R6834,2548,126,6,228,8,1131,231,236,138,4904
6835,R6835,3007,31,3,242,69,2408,219,233,151,2455
6836,R6836,3249,97,15,180,-35,1419,243,218,101,1811
6837,R6837,2955,207,17,722,330,914,207,253,177,1590
6838,R6838,2745,359,18,212,32,2564,190,204,149,384
6839,R6839,3323,323,7,674,109,1034,202,233,170,2496
6840,R6840,2881,306,6,153,13,3132,203,237,173,3900
6841,R6841,3175,28,10,268,6,1381,216,218,137,362
6842,R6842,3119,280,10,192,21,3585,193,241,188,859
6843,R6843,3003,116,22,108,19,1492,251,213,78,1412
6844,R6844,3135,97,17,108,18,2277,245,214,93,2080
6845,R6845,3410,331,12,631,118,2542,192,225,172,1262
6846,R6846,3168,204,23,424,123,3298,200,253,178,997
6847,R6847,2535,189,34,162,52,1050,201,242,149,1129
6848,R6848,2812,90,8,108,14,1022,232,228,129,2639
6849,R6849,2583,26,22,150,35,300,203,186,111,1369
6850,R6850,3074,167,13,324,44,4952,230,245,143,1761
6851,R6851,3238,93,5,60,-3,6111,227,233,140,408
6852,R6852,2679,50,4,124,3,1800,222,231,145,5366
6853,R6853,3072,80,16,192,58,1463,240,209,94,1215
6854,R6854,3038,314,13,390,74,636,185,230,185,601
6855,R6855,2873,23,10,454,28,2802,214,218,139,3606
6856,R6856,2946,11,8,430,134,1300,211,223,148,2624
6857,R6857,3121,51,3,295,41,1052,221,232,148,2675
6858,R6858,3410,183,14,295,16,1867,223,249,155,3654
6859,R6859,2936,19,9,120,17,2925,214,220,143,1087
6860,R6860,3286,0,6,0,0,2053,211,228,155,2283
6861,R6861,3093,327,5,108,9,5219,208,234,165,1087
6862,R6862,2958,128,16,300,69,1620,245,228,108,1879
6863,R6863,2998,277,14,624,98,5728,182,242,200,4310
6864,R6864,2955,248,9,301,46,5943,202,247,183,5252
6865,R6865,3366,106,17,511,156,3987,247,217,93,2743
6866,R6866,3013,90,13,175,36,4609,240,219,107,0
6867,R6867,3280,279,14,134,5,2875,181,241,200,573
6868,R6868,2623,148,7,192,19,1622,230,240,142,875
6869,R6869,2958,5,14,120,44,2200,201,211,147,1674
6870,R6870,3339,241,11,514,110,3421,199,249,188,1416
6871,R6871,2986,198,15,446,90,5330,214,252,168,1124
6872,R6872,3138,40,16,60,1,1666,220,204,114,182
6873,R6873,3128,83,21,272,87,1040,244,198,74,1445
6874,R6874,3029,262,2,0,0,1839,215,239,162,1622
6875,R6875,2621,43,16,120,21,618,221,202,111,1269
6876,R6876,3028,233,16,335,112,3013,191,253,196,2120
6877,R6877,2899,105,24,30,14,306,252,202,65,1543
6878,R6878,2843,54,34,42,23,789,218,147,36,457
6879,R6879,3406,61,5,426,-15,875,224,229,141,765
6880,R6880,2814,114,9,420,30,1844,235,232,128,1189
6881,R6881,3066,344,4,295,13,3247,211,233,160,430
6882,R6882,2985,47,9,30,6,3254,224,220,130,949
6883,R6883,2632,26,15,90,11,977,212,205,127,1695
6884,R6884,3287,164,10,323,19,1176,230,243,145,1962
6885,R6885,2961,331,20,67,26,1441,167,210,180,2281
6886,R6886,3056,340,12,134,23,4592,195,223,166,1006
6887,R6887,3174,336,5,0,0,4511,209,233,162,1809
6888,R6888,3220,142,14,277,82,755,240,236,122,2329
6889,R6889,3249,340,11,120,15,3290,197,224,166,2136
6890,R6890,3053,196,17,365,74,1630,214,252,167,3568
6891,R6891,2931,41,24,319,108,582,215,180,88,680
6892,R6892,2734,54,14,541,134,1533,228,208,111,2322
6893,R6893,2231,342,11,0,0,457,197,223,165,1855
6894,R6894,3129,122,22,306,16,841,251,217,82,1794
6895,R6895,3057,277,22,466,128,6063,157,238,219,1595
6896,R6896,2911,170,5,480,130,1260,224,242,153,1722
6897,R6897,3132,130,15,443,-38,990,244,230,111,1194
6898,R6898,3002,28,28,371,90,2081,196,168,93,1825
6899,R6899,3206,45,4,218,0,2078,221,231,146,3020
6900,R6900,2061,46,31,108,66,180,212,157,58,342
6901,R6901,3095,239,11,234,35,5724,199,250,187,2028
6902,R6902,3145,245,16,446,84,5928,185,251,202,1812
6903,R6903,3030,265,24,201,114,2863,151,242,226,2190
6904,R6904,2788,118,23,309,55,3022,252,211,74,1406
6905,R6905,2467,50,18,331,109,781,225,199,101,1256
6906,R6906,2906,104,13,134,39,4172,241,223,110,6239
6907,R6907,3338,357,18,674,135,2192,189,205,151,765
6908,R6908,3326,95,17,190,42,2402,245,212,90,1931
6909,R6909,3054,63,19,782,133,1328,233,197,89,450
6910,R6910,3064,350,15,67,30,4935,191,213,159,335
6911,R6911,3290,313,19,60,23,3933,167,223,194,3972
6912,R6912,2994,42,13,256,46,513,222,210,121,1702
6913,R6913,2951,88,16,255,53,3599,242,213,96,2860
6914,R6914,3290,262,19,330,61,3304,170,246,213,1337
6915,R6915,3130,346,8,418,-47,858,205,228,161,1026
6916,R6916,2945,131,4,570,118,4810,227,237,145,5221
6917,R6917,3117,53,16,0,0,4784,227,205,107,2987
6918,R6918,2976,150,28,966,181,2700,242,226,93,1213
6919,R6919,3329,207,2,600,112,899,218,241,160,1071
6920,R6920,3234,108,11,30,5,3739,239,227,118,4082
6921,R6921,3165,41,5,361,49,4837,221,228,143,1509
6922,R6922,3200,20,9,604,124,420,214,221,143,1853
6923,R6923,3216,182,21,331,125,3673,221,248,150,446
6924,R6924,2679,192,27,242,75,1915,207,249,160,1537
6925,R6925,3014,169,8,569,95,5688,226,244,151,3303
6926,R6926,3194,298,4,283,-12,713,210,238,167,2271
6927,R6927,3135,144,4,120,-1,4119,226,239,147,1541
6928,R6928,3307,4,9,30,0,4602,208,222,151,4091
6929,R6929,3142,37,5,270,42,2496,220,229,146,1600
6930,R6930,3064,166,20,67,30,3291,233,243,132,5777
6931,R6931,3018,140,11,242,10,3750,237,237,128,2557
6932,R6932,2763,45,10,573,85,2620,223,218,129,1677
6933,R6933,3223,147,11,30,-2,2539,235,239,133,1209
6934,R6934,3285,44,21,297,105,5392,220,188,94,1293
6935,R6935,2740,27,5,228,18,2229,218,228,147,6216
6936,R6936,3269,233,7,150,29,1328,208,247,176,1106
6937,R6937,2775,54,12,30,-4,2205,227,214,118,1224
6938,R6938,2764,303,10,42,6,2706,193,236,182,6248
6939,R6939,3128,95,13,0,0,2618,240,220,108,1786
6940,R6940,3132,196,9,150,20,1762,218,248,163,2496
6941,R6941,3386,202,10,626,180,2089,216,249,168,1150
6942,R6942,2266,314,16,283,131,577,174,225,190,376
6943,R6943,2384,127,24,67,30,842,251,217,79,1099
6944,R6944,2860,215,18,127,47,1500,199,254,185,2173
6945,R6945,3354,7,21,430,22,1337,190,193,135,1922
6946,R6946,3199,67,16,351,-33,1765,235,206,98,1599
6947,R6947,3114,307,12,552,83,2908,186,233,186,551
6948,R6948,2725,154,21,450,-4,2378,239,237,117,2268
6949,R6949,2501,27,23,270,136,764,204,184,107,1371
6950,R6950,2972,68,9,450,-2,4454,229,223,126,3327
6951,R6951,2906,109,20,170,33,5337,250,213,83,4142
6952,R6952,2775,85,18,0,0,2045,243,208,88,1514
6953,R6953,3288,12,6,120,4,3966,214,228,151,3866
6954,R6954,2094,130,31,323,137,362,252,206,57,365
6955,R6955,2950,93,8,153,22,4662,233,228,127,4468
6956,R6956,3052,259,5,268,22,5633,208,243,173,1996
6957,R6957,3438,301,11,636,69,2030,189,235,186,660
6958,R6958,2647,132,13,60,0,1399,241,233,119,5336
6959,R6959,2650,84,22,175,23,1597,245,197,70,1116
6960,R6960,2569,183,15,30,2,1358,222,249,155,391
6961,R6961,3234,291,15,402,33,1666,175,236,200,446
6962,R6962,3368,343,16,892,97,1179,187,215,166,1956
6963,R6963,2872,45,9,408,46,811,223,220,132,1481
6964,R6964,3027,288,22,162,9,3424,153,232,216,1214
6965,R6965,3174,150,15,0,0,3142,238,238,125,930
6966,R6966,3265,279,6,67,-6,1727,204,241,176,1329
6967,R6967,2730,10,23,469,-56,3060,189,187,129,2547
6968,R6968,3148,165,12,85,15,1012,230,244,143,2116
6969,R6969,3377,170,7,67,7,4365,225,243,152,4186
6970,R6970,3333,26,8,30,3,2228,216,222,142,1103
6971,R6971,3390,83,6,330,108,2176,229,230,135,2676
6972,R6972,2938,99,21,306,127,4377,249,206,76,552
6973,R6973,2501,70,12,60,16,323,233,215,112,446
6974,R6974,2981,70,13,551,-58,849,234,214,109,1489
6975,R6975,2942,178,17,30,-1,4992,225,248,149,450
6976,R6976,3197,139,21,234,20,3269,246,228,99,2795
6977,R6977,2552,292,14,342,125,1136,181,237,196,573
6978,R6978,2869,0,3,162,28,3034,215,234,156,2869
6979,R6979,2936,221,13,95,20,5022,204,252,182,4321
6980,R6980,2419,158,23,134,44,127,237,237,117,959
6981,R6981,3064,246,6,376,73,5813,207,245,176,4564
6982,R6982,2653,340,24,395,-57,2823,162,197,170,2563
6983,R6983,2568,251,9,540,98,782,201,246,183,886
6984,R6984,2916,341,11,30,10,4583,197,224,165,6145
6985,R6985,2931,82,10,30,-4,2780,235,222,118,1490
6986,R6986,3021,137,8,684,211,700,232,237,137,1279
6987,R6987,3082,108,6,60,-7,3864,231,233,136,1144
6988,R6988,3258,18,6,400,51,1328,216,227,149,2631
6989,R6989,3382,88,9,309,100,2083,234,226,124,2837
6990,R6990,2823,250,39,42,13,2681,109,233,241,1471
6991,R6991,2439,270,18,361,110,1528,170,243,211,495
6992,R6992,2809,42,20,190,22,2922,219,191,99,2264
6993,R6993,3149,52,8,120,16,4280,225,222,131,3587
6994,R6994,3240,170,19,497,124,2741,230,245,138,3403
6995,R6995,3095,182,19,571,58,2352,222,249,151,1180
6996,R6996,2899,272,18,95,42,2649,170,242,210,938
6997,R6997,2768,191,5,127,16,2022,220,244,160,3512
6998,R6998,3104,151,2,108,4,888,222,239,152,1622
6999,R6999,3109,18,6,60,1,1752,216,227,149,3035
7000,R7000,3164,198,8,323,53,2162,218,247,164,769
7001,R7001,2972,113,4,134,10,4680,226,236,145,5472
7002,R7002,2994,134,14,95,20,350,241,233,118,959
7003,R7003,3151,280,5,218,67,2034,205,240,174,488
7004,R7004,2409,84,16,30,11,474,241,212,97,1350
7005,R7005,3221,59,1,484,26,540,220,235,152,1613
7006,R7006,3182,121,11,474,111,192,239,231,120,942
7007,R7007,3409,31,7,685,133,2225,218,225,143,1338
7008,R7008,3060,96,29,150,15,2742,251,184,40,1256
7009,R7009,2672,305,26,242,113,1110,139,216,212,700
7010,R7010,2726,184,26,360,-96,2989,216,247,148,1746
7011,R7011,2951,23,17,170,57,2322,208,202,126,1804
7012,R7012,3110,41,5,726,56,2242,221,228,143,2357
7013,R7013,2828,321,12,212,32,2002,188,228,179,2817
7014,R7014,2894,63,28,150,88,153,231,171,53,1087
7015,R7015,2307,253,21,150,43,968,169,249,214,300
7016,R7016,2956,110,21,127,29,3504,251,211,78,1645
7017,R7017,2999,274,15,300,23,5935,180,243,202,1851
7018,R7018,3018,122,16,162,25,5032,245,226,105,3457
7019,R7019,3209,124,10,525,61,5780,238,233,125,1601
7020,R7020,3009,247,8,450,77,4784,203,246,181,1738
7021,R7021,3178,0,11,560,85,2694,204,220,153,3711
7022,R7022,2722,38,18,170,-4,1209,217,198,111,2006
7023,R7023,3241,14,4,120,15,4181,216,231,153,1124
7024,R7024,2879,82,25,175,60,2255,245,187,56,1273
7025,R7025,3167,221,4,85,5,4560,215,244,166,1173
7026,R7026,2938,345,28,492,207,3220,155,185,162,1492
7027,R7027,2890,70,31,242,116,4213,235,164,37,752
7028,R7028,2862,345,15,42,5,2548,189,215,164,1048
7029,R7029,2916,18,26,120,-6,277,190,176,111,1006
7030,R7030,2598,17,22,90,25,713,196,190,123,1621
7031,R7031,3023,169,22,134,10,2897,230,242,131,1510
7032,R7032,3227,18,9,42,5,3073,213,221,144,1981
7033,R7033,2649,315,14,150,25,1261,183,228,185,30
7034,R7034,3370,270,7,300,48,3894,203,242,179,1976
7035,R7035,3134,239,3,256,18,1889,214,241,165,2616
7036,R7036,2941,315,13,190,32,1068,185,229,184,2912
7037,R7037,2870,40,12,150,19,384,221,213,125,1899
7038,R7038,2767,29,11,60,3,1830,216,216,134,1320
7039,R7039,2470,179,13,0,0,1558,225,247,152,553
7040,R7040,2500,354,7,0,0,1774,208,227,157,926
7041,R7041,2960,124,16,127,37,1528,245,227,106,2576
7042,R7042,2543,75,14,60,-2,1530,236,213,104,1535
7043,R7043,2832,17,11,297,80,2496,211,216,141,1773
7044,R7044,3267,296,22,342,39,1710,154,228,212,793
7045,R7045,3148,103,3,42,3,1113,225,235,145,2051
7046,R7046,3174,26,9,175,37,1622,216,220,140,201
7047,R7047,2986,46,27,127,67,2594,216,171,73,2161
7048,R7048,2186,144,31,67,35,1451,246,217,75,242
7049,R7049,3205,27,11,450,77,1430,215,217,137,1952
7050,R7050,3104,328,22,108,35,3442,161,209,184,3035
7051,R7051,2467,39,9,376,146,376,221,219,133,379
7052,R7052,2651,316,25,240,92,1064,146,210,199,641
7053,R7053,3052,265,9,90,17,2214,198,244,185,1230
7054,R7054,3241,42,7,366,43,1048,222,224,137,1465
7055,R7055,3368,186,10,459,100,3274,222,247,158,192
7056,R7056,3084,159,14,774,256,4510,234,242,134,1549
7057,R7057,3243,171,10,319,43,3062,227,245,150,342
7058,R7058,3013,15,13,424,73,4897,208,212,139,1664
7059,R7059,2999,99,20,875,201,3085,248,209,81,787
7060,R7060,2612,211,11,30,-6,1549,211,251,175,295
7061,R7061,3026,338,14,283,29,2726,190,220,169,793
7062,R7062,2436,339,7,0,0,212,206,231,163,124
7063,R7063,3113,334,16,42,3,2661,182,217,174,658
7064,R7064,3180,160,15,390,21,1976,234,242,134,1945
7065,R7065,2559,327,32,323,147,722,128,187,190,1179
7066,R7066,3026,42,14,190,51,1231,222,209,119,481
7067,R7067,2772,141,12,362,79,2925,238,237,127,1353
7068,R7068,2970,258,28,324,157,1516,142,242,231,371
7069,R7069,3007,21,6,0,0,4397,216,227,148,513
7070,R7070,2600,17,14,201,30,2568,208,210,137,2628
7071,R7071,2434,188,13,503,128,899,220,249,160,1209
7072,R7072,3384,162,10,849,212,1345,230,243,144,886
7073,R7073,3086,45,0,300,29,3022,218,237,156,1550
7074,R7074,2701,27,9,0,0,953,217,221,140,2155
7075,R7075,3146,202,17,648,-60,418,210,253,173,1836
7076,R7076,3203,68,21,30,0,4922,236,192,0,134
7077,R7077,3034,351,6,108,-5,3309,209,229,159,1092
7078,R7078,3140,27,8,212,19,1612,217,222,141,1082
7079,R7079,2827,14,14,297,17,1894,207,211,140,2443
7080,R7080,2793,68,29,228,97,242,235,169,45,1356
7081,R7081,2929,282,12,134,41,2984,188,241,193,2321
7082,R7082,2841,307,20,300,88,2444,162,224,200,895
7083,R7083,2989,72,5,30,8,1092,226,230,138,1655
7084,R7084,2918,18,7,67,0,926,215,226,148,713
7085,R7085,3035,16,7,0,0,1084,214,226,148,2093
7086,R7086,3441,68,22,569,156,2092,236,192,76,1570
7087,R7087,3103,165,21,524,69,5706,233,241,129,1541
7088,R7088,2822,356,24,95,30,1124,175,190,147,1827
7089,R7089,3326,141,38,170,88,3891,244,199,46,3317
7090,R7090,2536,26,26,134,59,1113,198,175,102,1443
7091,R7091,2908,216,17,95,4,4293,201,254,185,3946
7092,R7092,2519,147,29,300,61,2121,244,223,86,182
7093,R7093,2955,74,15,182,30,924,237,210,101,2049
7094,R7094,3124,116,14,330,78,270,243,226,108,1910
7095,R7095,2928,306,30,805,553,892,126,208,215,2301
7096,R7096,3027,19,12,384,17,2876,211,214,138,1383
7097,R7097,3271,146,3,671,123,6151,224,239,150,2130
7098,R7098,2070,38,32,192,105,234,202,154,67,120
7099,R7099,2828,130,16,120,5,812,245,229,108,313
7100,R7100,3316,126,30,30,9,1866,253,204,55,807
7101,R7101,2765,56,7,150,8,2925,225,225,134,2295
7102,R7102,3187,351,3,85,0,1300,214,234,158,242
7103,R7103,2949,0,9,467,56,4277,206,222,154,5688
7104,R7104,3029,59,29,162,64,1064,227,167,54,1734
7105,R7105,2747,109,9,42,7,2673,235,231,127,4572
7106,R7106,3076,83,13,85,17,2078,238,217,108,3466
7107,R7107,2397,53,18,150,61,424,227,198,98,658
7108,R7108,3105,34,15,162,0,926,216,205,120,1894
7109,R7109,3091,30,11,0,0,2746,216,215,133,3144
7110,R7110,2998,298,4,371,0,1869,210,238,167,872
7111,R7111,2919,57,7,510,121,2858,225,226,136,350
7112,R7112,2843,281,1,0,0,1254,215,238,161,1440
7113,R7113,3166,5,20,371,25,2250,190,196,139,1400
7114,R7114,2734,139,4,124,18,1411,227,238,146,2043
7115,R7115,2783,308,13,108,34,1842,185,232,187,1050
7116,R7116,3165,152,6,319,0,1036,227,240,147,2347
7117,R7117,3195,313,15,162,22,1107,178,227,189,1289
7118,R7118,3279,53,12,537,80,626,227,213,118,1195
7119,R7119,2260,180,17,30,8,361,224,248,151,433
7120,R7120,3101,54,4,492,24,2754,222,231,144,1761
7121,R7121,3191,245,18,592,124,6083,180,251,206,1831
7122,R7122,3526,331,2,350,112,2938,213,236,160,1850
7123,R7123,3086,4,11,0,0,847,206,220,151,1860
7124,R7124,3118,321,14,300,47,234,184,226,182,1487
7125,R7125,3115,3,20,841,71,2735,188,197,143,2341
7126,R7126,3135,332,5,60,10,618,209,234,163,1001
7127,R7127,2985,154,23,95,26,4128,240,234,111,2128
7128,R7128,3070,73,13,258,35,2139,235,215,110,1347
7129,R7129,3231,231,3,323,22,5541,215,242,165,1248
7130,R7130,3195,288,12,127,23,4299,186,239,192,3341
7131,R7131,3206,88,22,543,131,4224,246,198,70,3396
7132,R7132,3086,64,27,518,141,1570,233,175,57,3210
7133,R7133,2566,75,21,212,47,350,240,194,74,2335
7134,R7134,3119,7,6,404,13,3552,213,229,153,4468
7135,R7135,2948,134,20,825,151,2482,247,226,98,1521
7136,R7136,3170,138,14,60,8,1397,241,234,120,2624
7137,R7137,3090,35,15,180,26,5207,217,206,121,2754
7138,R7138,3282,30,8,192,-5,1490,218,223,141,3249
7139,R7139,3198,233,5,120,3,3018,212,244,169,1195
7140,R7140,3279,106,8,255,32,1570,233,231,130,2154
7141,R7141,2820,154,26,120,72,1954,240,230,102,984
7142,R7142,3313,188,20,228,51,4574,217,250,157,2890
7143,R7143,3045,236,14,400,23,1256,195,252,193,592
7144,R7144,2722,118,18,212,45,1793,248,221,94,2315
7145,R7145,3018,262,14,977,176,2881,184,247,201,1357
7146,R7146,3065,40,24,300,18,4810,214,180,90,3158
7147,R7147,2734,17,9,120,13,1170,213,222,145,2371
7148,R7148,3072,112,12,390,17,604,240,227,115,1256
7149,R7149,3093,321,3,60,7,6858,211,236,164,2784
7150,R7150,3254,38,3,516,159,5175,219,233,150,1922
