id,label,Elevation,Aspect
14448,R14448,99,29
14449,R14449,86,35
14450,R14450,26,79
14451,R14451,2,84
14452,R14452,19,34
14453,R14453,22,7
14454,R14454,42,24
14455,R14455,16,50
14456,R14456,94,56
14457,R14457,21,35
14458,R14458,32,16
14459,R14459,99,6
14460,R14460,30,96
14461,R14461,78,71
14462,R14462,36,45
14463,R14463,82,17
14464,R14464,73,2
14465,R14465,57,62
14466,R14466,56,19
14467,R14467,50,82
14468,R14468,2,88
14469,R14469,84,4
14470,R14470,14,94
14471,R14471,26,42
14472,R14472,3,10
14473,R14473,70,80
14474,R14474,27,18
14475,R14475,62,82
14476,R14476,19,30
14477,R14477,68,26
14478,R14478,84,8
14479,R14479,51,60
14480,R14480,99,92
14481,R14481,92,80
14482,R14482,81,62
14483,R14483,67,57
14484,R14484,55,16
14485,R14485,75,45
14486,R14486,46,18
14487,R14487,26,2
14488,R14488,44,15
14489,R14489,74,66
14490,R14490,88,19
14491,R14491,88,27
14492,R14492,26,86
14493,R14493,92,77
14494,R14494,61,82
14495,R14495,90,30
14496,R14496,85,70
14497,R14497,53,48
14498,R14498,77,83
14499,R14499,53,5
14500,R14500,58,20
14501,R14501,79,58
14502,R14502,20,18
14503,R14503,12,5
14504,R14504,69,72
14505,R14505,69,67
14506,R14506,44,98
14507,R14507,70,23
14508,R14508,38,97
14509,R14509,46,6
14510,R14510,71,12
14511,R14511,68,17
14512,R14512,78,85
14513,R14513,66,16
14514,R14514,75,18
14515,R14515,41,24
14516,R14516,15,39
14517,R14517,51,51
14518,R14518,12,2
14519,R14519,91,17
14520,R14520,70,49
14521,R14521,84,45
14522,R14522,4,5
14523,R14523,62,81
14524,R14524,97,12
14525,R14525,47,66
14526,R14526,79,96
14527,R14527,77,29
14528,R14528,77,5
14529,R14529,100,41
14530,R14530,76,67
14531,R14531,1,44
14532,R14532,13,55
14533,R14533,99,25
14534,R14534,9,98
14535,R14535,42,5
14536,R14536,74,22
14537,R14537,80,80
14538,R14538,99,16
14539,R14539,2,80
14540,R14540,51,65
14541,R14541,7,87
14542,R14542,66,21
14543,R14543,13,42
14544,R14544,76,47
14545,R14545,8,10
14546,R14546,59,84
14547,R14547,94,27
14548,R14548,85,58
14549,R14549,96,72
14550,R14550,53,96
14551,R14551,1,39
14552,R14552,76,56
14553,R14553,38,4
14554,R14554,95,59
14555,R14555,42,17
14556,R14556,33,13
14557,R14557,91,99
14558,R14558,61,28
14559,R14559,86,31
14560,R14560,37,92
14561,R14561,93,93
14562,R14562,96,88
14563,R14563,85,43
14564,R14564,25,16
14565,R14565,98,41
14566,R14566,88,14
14567,R14567,3,2
14568,R14568,95,79
14569,R14569,40,32
14570,R14570,23,77
14571,R14571,8,62
14572,R14572,44,10
14573,R14573,23,41
14574,R14574,69,30
14575,R14575,85,17
14576,R14576,53,82
14577,R14577,29,10
14578,R14578,38,60
14579,R14579,30,28
14580,R14580,61,79
14581,R14581,43,69
14582,R14582,52,83
14583,R14583,31,65
14584,R14584,97,99
14585,R14585,84,62
14586,R14586,93,92
14587,R14587,50,32
14588,R14588,49,75
14589,R14589,49,15
14590,R14590,71,96
14591,R14591,57,88
14592,R14592,61,84
14593,R14593,83,63
14594,R14594,29,36
14595,R14595,75,46
14596,R14596,9,44
14597,R14597,99,81
14598,R14598,13,87
14599,R14599,30,10
14600,R14600,91,70
14601,R14601,53,89
14602,R14602,10,19
14603,R14603,97,98
14604,R14604,15,84
14605,R14605,98,27
14606,R14606,33,96
14607,R14607,41,45
14608,R14608,90,60
14609,R14609,80,11
14610,R14610,82,52
14611,R14611,37,86
14612,R14612,35,70
14613,R14613,83,89
14614,R14614,47,10
14615,R14615,3,53
14616,R14616,99,95
14617,R14617,25,65
14618,R14618,84,94
14619,R14619,46,38
14620,R14620,82,46
14621,R14621,4,64
14622,R14622,38,65
14623,R14623,33,38
14624,R14624,43,91
14625,R14625,7,40
14626,R14626,95,100
14627,R14627,38,93
14628,R14628,84,90
14629,R14629,9,97
14630,R14630,46,94
14631,R14631,7,79
14632,R14632,87,38
14633,R14633,69,69
14634,R14634,2,32
14635,R14635,68,16
14636,R14636,16,96
14637,R14637,83,32
14638,R14638,23,48
14639,R14639,98,25
14640,R14640,75,22
14641,R14641,83,40
14642,R14642,18,58
14643,R14643,58,69
14644,R14644,85,30
14645,R14645,41,33
14646,R14646,11,9
14647,R14647,46,8
14648,R14648,38,94
14649,R14649,63,12
14650,R14650,88,84
14651,R14651,5,47
14652,R14652,61,93
14653,R14653,59,86
14654,R14654,85,74
14655,R14655,61,20
14656,R14656,20,59
14657,R14657,86,45
14658,R14658,6,44
14659,R14659,6,93
14660,R14660,19,2
14661,R14661,16,8
14662,R14662,51,69
14663,R14663,83,21
14664,R14664,61,44
14665,R14665,37,52
14666,R14666,95,14
14667,R14667,71,14
14668,R14668,38,80
14669,R14669,83,4
14670,R14670,42,68
14671,R14671,23,63
14672,R14672,74,95
14673,R14673,14,32
14674,R14674,15,73
14675,R14675,28,35
14676,R14676,90,61
14677,R14677,26,35
14678,R14678,83,24
14679,R14679,13,97
14680,R14680,27,20
14681,R14681,24,54
14682,R14682,28,39
14683,R14683,74,41
14684,R14684,58,78
14685,R14685,20,58
14686,R14686,28,17
14687,R14687,46,4
14688,R14688,4,9
14689,R14689,16,79
14690,R14690,44,87
14691,R14691,46,99
14692,R14692,49,60
14693,R14693,54,82
14694,R14694,86,88
14695,R14695,94,61
14696,R14696,93,29
14697,R14697,78,77
14698,R14698,69,8
14699,R14699,88,31
14700,R14700,15,38
14701,R14701,97,4
14702,R14702,10,67
14703,R14703,12,76
14704,R14704,4,9
14705,R14705,65,82
14706,R14706,35,22
14707,R14707,52,61
14708,R14708,44,74
14709,R14709,14,81
14710,R14710,26,97
14711,R14711,15,32
14712,R14712,94,19
14713,R14713,25,80
14714,R14714,61,8
14715,R14715,71,25
14716,R14716,55,7
14717,R14717,17,29
14718,R14718,79,16
14719,R14719,53,67
14720,R14720,15,8
14721,R14721,74,44
14722,R14722,69,9
14723,R14723,73,78
14724,R14724,74,83
14725,R14725,89,63
14726,R14726,88,92
14727,R14727,28,43
14728,R14728,3,77
14729,R14729,98,69
14730,R14730,2,64
14731,R14731,75,79
14732,R14732,44,29
14733,R14733,65,16
14734,R14734,28,31
14735,R14735,30,93
14736,R14736,66,57
14737,R14737,99,7
14738,R14738,41,40
14739,R14739,10,28
14740,R14740,44,78
14741,R14741,93,91
14742,R14742,29,54
14743,R14743,48,85
14744,R14744,80,32
14745,R14745,73,14
14746,R14746,36,92
14747,R14747,45,62
14748,R14748,14,78
14749,R14749,24,1
14750,R14750,56,91
14751,R14751,72,96
14752,R14752,12,46
14753,R14753,11,93
14754,R14754,97,27
14755,R14755,5,23
14756,R14756,3,4
14757,R14757,25,28
14758,R14758,84,83
14759,R14759,8,19
14760,R14760,48,97
14761,R14761,86,14
14762,R14762,94,58
14763,R14763,80,3
14764,R14764,27,65
14765,R14765,78,67
14766,R14766,5,29
14767,R14767,86,28
14768,R14768,69,2
14769,R14769,53,75
14770,R14770,56,92
14771,R14771,58,28
14772,R14772,90,93
14773,R14773,79,62
14774,R14774,10,49
14775,R14775,61,98
14776,R14776,63,38
14777,R14777,71,66
14778,R14778,72,35
14779,R14779,40,18
14780,R14780,52,96
14781,R14781,62,78
14782,R14782,97,86
14783,R14783,18,7
14784,R14784,6,97
14785,R14785,17,69
14786,R14786,3,13
14787,R14787,44,58
14788,R14788,55,82
14789,R14789,17,89
14790,R14790,96,72
14791,R14791,56,14
14792,R14792,65,43
14793,R14793,20,19
14794,R14794,11,36
14795,R14795,91,45
14796,R14796,65,90
14797,R14797,94,41
14798,R14798,55,6
14799,R14799,99,67
14800,R14800,30,85
14801,R14801,61,40
14802,R14802,57,9
14803,R14803,62,27
14804,R14804,49,57
14805,R14805,88,88
14806,R14806,4,82
14807,R14807,36,62
14808,R14808,85,57
14809,R14809,61,73
14810,R14810,76,41
14811,R14811,1,25
14812,R14812,85,21
14813,R14813,31,66
14814,R14814,26,38
14815,R14815,89,59
14816,R14816,67,78
14817,R14817,68,27
14818,R14818,15,65
14819,R14819,25,66
14820,R14820,73,70
14821,R14821,36,7
14822,R14822,52,28
14823,R14823,42,50
14824,R14824,7,42
14825,R14825,82,62
14826,R14826,79,41
14827,R14827,31,35
14828,R14828,54,97
14829,R14829,98,34
14830,R14830,84,41
14831,R14831,16,90
14832,R14832,28,77
14833,R14833,67,80
14834,R14834,9,16
14835,R14835,54,56
14836,R14836,21,50
14837,R14837,49,31
14838,R14838,70,59
14839,R14839,82,91
14840,R14840,55,65
14841,R14841,45,98
14842,R14842,4,56
14843,R14843,63,34
14844,R14844,64,79
14845,R14845,45,27
14846,R14846,97,87
14847,R14847,5,78
14848,R14848,18,100
14849,R14849,61,25
14850,R14850,24,35
14851,R14851,79,85
14852,R14852,77,3
14853,R14853,92,47
14854,R14854,9,86
14855,R14855,89,8
14856,R14856,63,25
14857,R14857,100,95
14858,R14858,52,94
14859,R14859,23,95
14860,R14860,52,100
14861,R14861,33,84
14862,R14862,58,22
14863,R14863,67,99
14864,R14864,92,38
14865,R14865,42,16
14866,R14866,7,24
14867,R14867,60,24
14868,R14868,1,62
14869,R14869,75,46
14870,R14870,95,7
14871,R14871,91,7
14872,R14872,31,14
14873,R14873,44,24
14874,R14874,1,12
14875,R14875,10,36
14876,R14876,64,8
14877,R14877,92,57
14878,R14878,32,25
14879,R14879,5,10
14880,R14880,65,40
14881,R14881,22,24
14882,R14882,1,31
14883,R14883,5,45
14884,R14884,86,44
14885,R14885,56,51
14886,R14886,15,11
14887,R14887,65,100
14888,R14888,26,79
14889,R14889,61,31
14890,R14890,10,41
14891,R14891,7,69
14892,R14892,48,40
14893,R14893,69,69
14894,R14894,52,53
14895,R14895,36,64
14896,R14896,7,95
14897,R14897,40,46
14898,R14898,34,58
14899,R14899,85,94
14900,R14900,82,3
14901,R14901,26,83
14902,R14902,62,81
14903,R14903,1,75
14904,R14904,27,37
14905,R14905,73,5
14906,R14906,87,3
14907,R14907,99,94
14908,R14908,83,76
14909,R14909,37,57
14910,R14910,73,56
14911,R14911,94,71
14912,R14912,86,10
14913,R14913,57,92
14914,R14914,54,22
14915,R14915,49,61
14916,R14916,61,10
14917,R14917,65,12
14918,R14918,87,69
14919,R14919,97,15
14920,R14920,19,74
14921,R14921,96,95
14922,R14922,97,49
14923,R14923,15,43
14924,R14924,63,83
14925,R14925,96,41
14926,R14926,49,10
14927,R14927,33,86
14928,R14928,17,18
14929,R14929,24,74
14930,R14930,11,7
14931,R14931,8,89
14932,R14932,51,88
14933,R14933,74,74
14934,R14934,82,11
14935,R14935,95,40
14936,R14936,27,2
14937,R14937,52,86
14938,R14938,26,51
14939,R14939,99,22
14940,R14940,81,20
14941,R14941,24,6
14942,R14942,70,98
14943,R14943,13,1
14944,R14944,34,7
14945,R14945,48,14
14946,R14946,82,79
14947,R14947,77,9
14948,R14948,63,74
14949,R14949,62,1
14950,R14950,71,24
14951,R14951,99,19
14952,R14952,67,100
14953,R14953,7,24
14954,R14954,54,84
14955,R14955,83,46
14956,R14956,18,53
14957,R14957,68,48
14958,R14958,50,80
14959,R14959,46,29
14960,R14960,2,62
14961,R14961,3,60
14962,R14962,88,5
14963,R14963,59,81
14964,R14964,24,18
14965,R14965,3,3
14966,R14966,52,66
14967,R14967,57,47
14968,R14968,42,10
14969,R14969,80,57
14970,R14970,30,64
14971,R14971,14,32
14972,R14972,71,25
14973,R14973,29,47
14974,R14974,92,20
14975,R14975,7,9
14976,R14976,20,73
14977,R14977,52,72
14978,R14978,97,82
14979,R14979,81,22
14980,R14980,24,7
14981,R14981,9,90
14982,R14982,81,55
14983,R14983,33,46
14984,R14984,82,93
14985,R14985,36,19
14986,R14986,24,29
14987,R14987,86,79
14988,R14988,43,96
14989,R14989,75,16
14990,R14990,17,66
14991,R14991,33,67
14992,R14992,44,16
14993,R14993,4,62
14994,R14994,100,71
14995,R14995,30,38
14996,R14996,85,93
14997,R14997,99,87
14998,R14998,49,98
14999,R14999,50,71
15000,R15000,52,56
15001,R15001,84,81
15002,R15002,88,97
15003,R15003,11,25
15004,R15004,83,32
15005,R15005,43,67
15006,R15006,3,13
15007,R15007,6,98
15008,R15008,24,29
15009,R15009,8,80
15010,R15010,70,90
15011,R15011,85,20
15012,R15012,51,74
15013,R15013,75,99
15014,R15014,53,5
15015,R15015,63,36
15016,R15016,76,18
15017,R15017,1,24
15018,R15018,64,79
15019,R15019,8,47
15020,R15020,23,46
15021,R15021,77,72
15022,R15022,91,10
15023,R15023,86,42
15024,R15024,97,3
15025,R15025,9,32
15026,R15026,24,85
15027,R15027,9,92
15028,R15028,17,39
15029,R15029,65,77
15030,R15030,45,40
15031,R15031,47,54
15032,R15032,89,48
15033,R15033,63,57
15034,R15034,63,88
15035,R15035,25,80
15036,R15036,75,19
15037,R15037,81,95
15038,R15038,9,57
15039,R15039,15,6
15040,R15040,29,36
15041,R15041,30,56
15042,R15042,49,25
15043,R15043,88,72
15044,R15044,21,13
15045,R15045,46,68
15046,R15046,99,21
15047,R15047,63,35
15048,R15048,40,56
15049,R15049,32,68
15050,R15050,36,82
15051,R15051,92,57
15052,R15052,30,12
15053,R15053,13,65
15054,R15054,99,31
15055,R15055,63,6
15056,R15056,8,56
15057,R15057,60,40
15058,R15058,61,32
15059,R15059,84,54
15060,R15060,45,64
15061,R15061,72,39
15062,R15062,55,39
15063,R15063,91,25
15064,R15064,19,46
15065,R15065,90,23
15066,R15066,34,43
15067,R15067,87,80
15068,R15068,85,21
15069,R15069,51,77
15070,R15070,13,34
15071,R15071,26,18
15072,R15072,50,61
15073,R15073,72,13
15074,R15074,66,74
15075,R15075,47,36
15076,R15076,86,9
15077,R15077,34,42
15078,R15078,43,63
15079,R15079,57,8
15080,R15080,22,3
15081,R15081,15,33
15082,R15082,37,5
15083,R15083,51,32
15084,R15084,87,26
15085,R15085,83,87
15086,R15086,4,69
15087,R15087,46,41
15088,R15088,1,53
15089,R15089,42,54
15090,R15090,72,8
15091,R15091,9,80
15092,R15092,51,73
15093,R15093,77,83
15094,R15094,87,43
15095,R15095,62,47
15096,R15096,99,14
15097,R15097,35,15
15098,R15098,52,65
15099,R15099,58,90
15100,R15100,85,76
15101,R15101,26,62
15102,R15102,50,60
15103,R15103,78,82
15104,R15104,67,85
15105,R15105,86,84
15106,R15106,64,64
15107,R15107,46,42
15108,R15108,95,91
15109,R15109,83,35
15110,R15110,66,65
15111,R15111,88,80
15112,R15112,72,68
15113,R15113,69,96
15114,R15114,27,6
15115,R15115,24,92
15116,R15116,24,72
15117,R15117,28,24
15118,R15118,9,77
15119,R15119,95,14
15120,R15120,37,64
15121,R15121,25,9
15122,R15122,41,13
15123,R15123,33,62
15124,R15124,74,63
15125,R15125,68,21
15126,R15126,6,19
15127,R15127,55,27
15128,R15128,84,46
15129,R15129,67,14
15130,R15130,84,12
15131,R15131,80,6
15132,R15132,90,7
15133,R15133,69,46
15134,R15134,79,45
15135,R15135,9,47
15136,R15136,64,67
15137,R15137,77,48
15138,R15138,2,71
15139,R15139,18,92
15140,R15140,28,14
15141,R15141,26,37
15142,R15142,15,3
15143,R15143,3,93
15144,R15144,11,34
15145,R15145,54,5
15146,R15146,26,89
15147,R15147,34,16
15148,R15148,3,5
15149,R15149,23,17
15150,R15150,98,94
15151,R15151,66,42
15152,R15152,1,85
15153,R15153,70,78
15154,R15154,26,23
15155,R15155,90,62
15156,R15156,41,35
15157,R15157,48,89
15158,R15158,34,89
15159,R15159,13,41
15160,R15160,7,25
15161,R15161,15,50
15162,R15162,64,48
15163,R15163,80,22
15164,R15164,25,7
15165,R15165,77,4
15166,R15166,63,67
15167,R15167,51,39
15168,R15168,61,52
15169,R15169,11,39
15170,R15170,14,24
15171,R15171,59,97
15172,R15172,12,75
15173,R15173,68,92
15174,R15174,80,85
15175,R15175,73,13
15176,R15176,29,15
15177,R15177,69,94
15178,R15178,13,84
15179,R15179,43,25
15180,R15180,88,7
15181,R15181,16,81
15182,R15182,9,1
15183,R15183,100,19
15184,R15184,45,49
15185,R15185,14,4
15186,R15186,71,31
15187,R15187,75,64
15188,R15188,67,10
15189,R15189,49,80
15190,R15190,90,67
15191,R15191,5,75
15192,R15192,28,51
15193,R15193,93,84
15194,R15194,66,78
15195,R15195,9,80
15196,R15196,77,16
15197,R15197,40,65
15198,R15198,73,56
15199,R15199,58,38
15200,R15200,17,24
15201,R15201,95,80
15202,R15202,58,2
15203,R15203,73,65
15204,R15204,29,75
15205,R15205,65,94
15206,R15206,62,66
15207,R15207,27,19
15208,R15208,32,55
15209,R15209,43,73
15210,R15210,21,76
15211,R15211,51,19
15212,R15212,94,28
15213,R15213,58,54
15214,R15214,47,63
15215,R15215,77,52
15216,R15216,25,30
15217,R15217,83,99
15218,R15218,59,7
15219,R15219,54,97
15220,R15220,52,74
15221,R15221,24,80
15222,R15222,67,83
15223,R15223,47,55
15224,R15224,89,89
15225,R15225,19,79
15226,R15226,46,7
15227,R15227,57,33
15228,R15228,86,58
15229,R15229,66,98
15230,R15230,50,84
15231,R15231,36,75
15232,R15232,6,98
15233,R15233,12,75
15234,R15234,21,4
15235,R15235,9,45
15236,R15236,41,82
15237,R15237,59,42
15238,R15238,53,17
15239,R15239,95,31
15240,R15240,52,50
15241,R15241,42,93
15242,R15242,46,13
15243,R15243,76,44
15244,R15244,3,77
15245,R15245,29,7
15246,R15246,70,53
15247,R15247,61,77
15248,R15248,20,51
15249,R15249,53,54
15250,R15250,83,34
15251,R15251,4,5
15252,R15252,63,24
15253,R15253,59,85
15254,R15254,3,46
15255,R15255,59,98
15256,R15256,98,97
15257,R15257,4,2
15258,R15258,99,86
15259,R15259,65,77
15260,R15260,65,40
15261,R15261,56,81
15262,R15262,26,88
15263,R15263,98,12
15264,R15264,70,55
15265,R15265,99,33
15266,R15266,31,64
15267,R15267,40,9
15268,R15268,99,93
15269,R15269,73,67
15270,R15270,100,93
15271,R15271,64,68
15272,R15272,69,10
15273,R15273,84,42
15274,R15274,47,12
15275,R15275,49,39
15276,R15276,42,26
15277,R15277,27,87
15278,R15278,97,70
15279,R15279,84,15
15280,R15280,28,58
15281,R15281,16,79
15282,R15282,60,25
15283,R15283,99,72
15284,R15284,34,68
15285,R15285,9,11
15286,R15286,91,43
15287,R15287,13,15
15288,R15288,66,36
15289,R15289,69,64
15290,R15290,99,21
15291,R15291,34,33
15292,R15292,63,89
15293,R15293,24,8
15294,R15294,20,59
15295,R15295,11,90
15296,R15296,93,6
15297,R15297,37,1
15298,R15298,66,13
15299,R15299,93,94
15300,R15300,41,89
15301,R15301,51,33
15302,R15302,34,28
15303,R15303,71,84
15304,R15304,38,79
15305,R15305,12,20
15306,R15306,59,48
15307,R15307,22,64
15308,R15308,12,11
15309,R15309,51,39
15310,R15310,5,78
15311,R15311,73,63
15312,R15312,51,1
15313,R15313,26,12
15314,R15314,99,57
15315,R15315,100,95
15316,R15316,86,3
15317,R15317,47,23
15318,R15318,55,46
15319,R15319,5,74
15320,R15320,46,85
15321,R15321,75,59
15322,R15322,28,24
15323,R15323,8,84
15324,R15324,87,11
15325,R15325,39,47
15326,R15326,32,47
15327,R15327,60,39
15328,R15328,8,98
15329,R15329,79,73
15330,R15330,64,17
15331,R15331,60,91
15332,R15332,56,20
15333,R15333,10,64
15334,R15334,5,11
15335,R15335,85,13
15336,R15336,80,89
15337,R15337,74,85
15338,R15338,94,5
15339,R15339,21,71
15340,R15340,66,20
15341,R15341,65,77
15342,R15342,51,56
15343,R15343,6,30
15344,R15344,77,7
15345,R15345,72,79
15346,R15346,19,68
15347,R15347,100,60
15348,R15348,38,47
15349,R15349,83,13
15350,R15350,34,68
15351,R15351,36,87
15352,R15352,24,72
15353,R15353,15,46
15354,R15354,4,13
15355,R15355,49,23
15356,R15356,56,95
15357,R15357,8,79
15358,R15358,100,72
15359,R15359,21,56
15360,R15360,16,52
15361,R15361,2,13
15362,R15362,20,30
15363,R15363,25,7
15364,R15364,93,90
15365,R15365,46,7
15366,R15366,78,96
15367,R15367,33,73
15368,R15368,13,87
15369,R15369,73,75
15370,R15370,5,18
15371,R15371,27,91
15372,R15372,91,26
15373,R15373,48,53
15374,R15374,99,10
15375,R15375,40,20
15376,R15376,72,98
15377,R15377,3,71
15378,R15378,9,93
15379,R15379,28,100
15380,R15380,16,65
15381,R15381,44,52
15382,R15382,63,27
15383,R15383,28,34
15384,R15384,49,22
15385,R15385,13,52
15386,R15386,98,50
15387,R15387,40,50
15388,R15388,30,6
15389,R15389,26,9
15390,R15390,72,63
15391,R15391,92,96
15392,R15392,9,56
15393,R15393,56,65
15394,R15394,54,15
15395,R15395,17,33
15396,R15396,13,89
15397,R15397,61,66
15398,R15398,77,19
15399,R15399,45,15
15400,R15400,41,100
15401,R15401,17,77
15402,R15402,76,5
15403,R15403,93,16
15404,R15404,53,61
15405,R15405,52,62
15406,R15406,44,27
15407,R15407,100,28
15408,R15408,85,85
15409,R15409,69,80
15410,R15410,75,29
15411,R15411,36,72
15412,R15412,11,21
15413,R15413,1,88
15414,R15414,59,44
15415,R15415,57,37
15416,R15416,73,28
15417,R15417,88,37
15418,R15418,28,18
15419,R15419,25,84
15420,R15420,12,6
15421,R15421,65,83
15422,R15422,17,63
15423,R15423,48,84
15424,R15424,51,72
15425,R15425,37,63
15426,R15426,14,17
15427,R15427,93,57
15428,R15428,99,55
15429,R15429,40,85
15430,R15430,39,43
15431,R15431,29,89
15432,R15432,39,64
15433,R15433,80,17
15434,R15434,52,36
15435,R15435,81,99
15436,R15436,27,24
15437,R15437,24,58
15438,R15438,96,34
15439,R15439,53,34
15440,R15440,7,42
15441,R15441,44,97
15442,R15442,52,62
15443,R15443,22,66
15444,R15444,3,7
15445,R15445,63,17
15446,R15446,56,100
15447,R15447,1,16
15448,R15448,80,48
15449,R15449,62,8
15450,R15450,2,62
15451,R15451,92,64
15452,R15452,16,48
15453,R15453,71,15
15454,R15454,80,38
15455,R15455,93,73
15456,R15456,73,13
15457,R15457,70,10
15458,R15458,38,48
15459,R15459,53,52
15460,R15460,64,50
15461,R15461,92,20
15462,R15462,82,72
15463,R15463,19,66
15464,R15464,44,11
15465,R15465,18,43
15466,R15466,53,21
15467,R15467,21,67
15468,R15468,5,65
15469,R15469,87,71
15470,R15470,37,81
15471,R15471,56,77
15472,R15472,9,75
15473,R15473,54,54
15474,R15474,81,53
15475,R15475,45,72
15476,R15476,5,4
15477,R15477,29,38
15478,R15478,84,72
15479,R15479,30,78
15480,R15480,75,73
15481,R15481,20,24
15482,R15482,79,71
15483,R15483,52,2
15484,R15484,100,99
15485,R15485,69,93
15486,R15486,33,88
15487,R15487,38,59
15488,R15488,13,81
15489,R15489,80,84
15490,R15490,4,5
15491,R15491,35,28
15492,R15492,63,87
15493,R15493,77,96
15494,R15494,33,20
15495,R15495,50,28
15496,R15496,22,74
15497,R15497,25,42
15498,R15498,74,61
15499,R15499,6,99
15500,R15500,89,53
15501,R15501,61,20
15502,R15502,92,49
15503,R15503,25,99
15504,R15504,42,87
15505,R15505,85,63
15506,R15506,98,69
15507,R15507,19,85
15508,R15508,70,94
15509,R15509,57,55
15510,R15510,11,93
15511,R15511,1,51
15512,R15512,45,13
15513,R15513,4,15
15514,R15514,21,89
15515,R15515,1,88
15516,R15516,32,43
15517,R15517,10,5
15518,R15518,87,98
15519,R15519,87,27
15520,R15520,43,71
15521,R15521,87,59
15522,R15522,23,49
15523,R15523,49,23
15524,R15524,81,11
15525,R15525,27,2
15526,R15526,56,53
15527,R15527,1,96
15528,R15528,12,31
15529,R15529,64,29
15530,R15530,45,26
15531,R15531,32,91
15532,R15532,100,91
15533,R15533,97,81
15534,R15534,4,74
15535,R15535,71,38
15536,R15536,85,21
15537,R15537,67,49
15538,R15538,9,98
15539,R15539,91,79
15540,R15540,98,7
15541,R15541,59,60
15542,R15542,22,86
15543,R15543,71,16
15544,R15544,71,14
15545,R15545,65,22
15546,R15546,30,61
15547,R15547,58,73
15548,R15548,39,88
15549,R15549,69,7
15550,R15550,7,63
15551,R15551,41,86
15552,R15552,77,18
15553,R15553,15,58
15554,R15554,17,89
15555,R15555,78,2
15556,R15556,43,88
15557,R15557,37,98
15558,R15558,43,87
15559,R15559,42,89
15560,R15560,99,87
15561,R15561,75,65
15562,R15562,13,11
15563,R15563,3,44
15564,R15564,40,53
15565,R15565,66,35
15566,R15566,20,44
15567,R15567,88,2
15568,R15568,45,65
15569,R15569,76,45
15570,R15570,98,34
15571,R15571,82,94
15572,R15572,32,33
15573,R15573,90,63
15574,R15574,24,6
15575,R15575,20,99
15576,R15576,30,58
15577,R15577,96,52
15578,R15578,23,67
15579,R15579,64,42
15580,R15580,56,50
15581,R15581,2,37
15582,R15582,30,94
15583,R15583,10,24
15584,R15584,48,89
15585,R15585,32,24
15586,R15586,80,84
15587,R15587,93,78
15588,R15588,65,12
15589,R15589,10,24
15590,R15590,19,13
15591,R15591,86,94
15592,R15592,48,99
15593,R15593,31,50
15594,R15594,82,26
15595,R15595,74,95
15596,R15596,50,58
15597,R15597,12,71
15598,R15598,14,15
15599,R15599,89,49
15600,R15600,42,80
15601,R15601,44,62
15602,R15602,78,16
15603,R15603,79,10
15604,R15604,9,58
15605,R15605,68,19
15606,R15606,2,35
15607,R15607,23,48
15608,R15608,99,41
15609,R15609,98,78
15610,R15610,66,88
15611,R15611,88,29
15612,R15612,75,5
15613,R15613,16,94
15614,R15614,6,21
15615,R15615,17,8
15616,R15616,82,92
15617,R15617,2,59
15618,R15618,100,16
15619,R15619,33,51
15620,R15620,68,39
15621,R15621,45,84
15622,R15622,53,95
15623,R15623,70,80
15624,R15624,2,82
15625,R15625,91,12
15626,R15626,78,30
15627,R15627,80,51
15628,R15628,48,59
15629,R15629,19,73
15630,R15630,55,4
15631,R15631,97,8
15632,R15632,6,73
15633,R15633,8,24
15634,R15634,45,11
15635,R15635,33,52
15636,R15636,75,11
15637,R15637,38,32
15638,R15638,35,29
15639,R15639,84,79
15640,R15640,74,39
15641,R15641,7,27
15642,R15642,60,40
15643,R15643,97,78
15644,R15644,53,53
15645,R15645,81,90
15646,R15646,86,23
15647,R15647,37,52
15648,R15648,45,80
15649,R15649,86,76
15650,R15650,88,4
15651,R15651,52,16
15652,R15652,41,22
15653,R15653,57,36
15654,R15654,26,27
15655,R15655,48,22
15656,R15656,83,84
15657,R15657,23,88
15658,R15658,33,96
15659,R15659,93,45
15660,R15660,31,59
15661,R15661,31,1
15662,R15662,27,98
15663,R15663,9,80
15664,R15664,95,37
15665,R15665,56,27
15666,R15666,99,49
15667,R15667,49,51
15668,R15668,66,55
15669,R15669,20,3
15670,R15670,82,10
15671,R15671,1,27
15672,R15672,75,20
15673,R15673,38,77
15674,R15674,33,88
15675,R15675,50,30
15676,R15676,51,56
15677,R15677,80,18
15678,R15678,75,71
15679,R15679,67,28
15680,R15680,15,18
15681,R15681,53,39
15682,R15682,44,34
15683,R15683,92,86
15684,R15684,6,8
15685,R15685,48,47
15686,R15686,52,23
15687,R15687,72,37
15688,R15688,21,53
15689,R15689,4,43
15690,R15690,58,81
15691,R15691,18,90
15692,R15692,23,42
15693,R15693,57,85
15694,R15694,73,9
15695,R15695,97,14
15696,R15696,88,86
15697,R15697,96,16
15698,R15698,21,93
15699,R15699,94,96
15700,R15700,80,16
15701,R15701,31,15
15702,R15702,6,74
15703,R15703,8,77
15704,R15704,4,84
15705,R15705,42,11
15706,R15706,94,85
15707,R15707,72,82
15708,R15708,33,70
15709,R15709,17,70
15710,R15710,80,16
15711,R15711,29,12
15712,R15712,91,29
15713,R15713,12,7
15714,R15714,63,76
15715,R15715,52,40
15716,R15716,86,36
15717,R15717,54,52
15718,R15718,19,72
