id,label,Elevation,Aspect,Slope
5893,R5893,24,94,86
5894,R5894,85,9,83
5895,R5895,59,46,90
5896,R5896,29,6,96
5897,R5897,69,88,76
5898,R5898,9,48,42
5899,R5899,79,50,68
5900,R5900,95,68,81
5901,R5901,70,28,1
5902,R5902,47,13,82
5903,R5903,69,50,26
5904,R5904,50,76,16
5905,R5905,35,20,82
5906,R5906,31,75,30
5907,R5907,13,40,13
5908,R5908,53,23,29
5909,R5909,28,55,89
5910,R5910,58,35,24
5911,R5911,5,51,30
5912,R5912,49,66,34
5913,R5913,6,6,87
5914,R5914,18,85,54
5915,R5915,25,69,71
5916,R5916,84,23,22
5917,R5917,36,55,27
5918,R5918,46,92,49
5919,R5919,79,31,7
5920,R5920,65,32,31
5921,R5921,81,37,6
5922,R5922,99,21,6
5923,R5923,1,33,20
5924,R5924,56,38,45
5925,R5925,15,70,37
5926,R5926,98,44,92
5927,R5927,2,96,82
5928,R5928,54,87,17
5929,R5929,7,93,42
5930,R5930,28,44,2
5931,R5931,48,2,48
5932,R5932,9,34,93
5933,R5933,12,84,84
5934,R5934,75,58,34
5935,R5935,87,42,10
5936,R5936,16,59,7
5937,R5937,80,77,14
5938,R5938,44,7,20
5939,R5939,56,2,3
5940,R5940,28,39,37
5941,R5941,13,23,44
5942,R5942,50,40,96
5943,R5943,81,64,4
5944,R5944,47,97,48
5945,R5945,66,71,98
5946,R5946,32,64,20
5947,R5947,42,18,50
5948,R5948,47,74,36
5949,R5949,42,38,96
5950,R5950,23,33,10
5951,R5951,14,78,69
5952,R5952,63,52,30
5953,R5953,8,27,22
5954,R5954,40,16,65
5955,R5955,75,85,62
5956,R5956,21,47,25
5957,R5957,25,29,20
5958,R5958,22,23,7
5959,R5959,17,15,86
5960,R5960,11,69,93
5961,R5961,15,16,78
5962,R5962,5,30,19
5963,R5963,95,98,2
5964,R5964,32,77,82
5965,R5965,45,85,88
5966,R5966,16,16,21
5967,R5967,57,28,25
5968,R5968,23,73,86
5969,R5969,41,99,36
5970,R5970,81,71,70
5971,R5971,96,65,17
5972,R5972,100,31,80
5973,R5973,39,74,38
5974,R5974,14,67,13
5975,R5975,93,46,77
5976,R5976,86,25,63
5977,R5977,38,56,81
5978,R5978,19,85,27
5979,R5979,66,44,58
5980,R5980,69,16,41
5981,R5981,20,49,100
5982,R5982,84,26,8
5983,R5983,71,100,12
5984,R5984,26,82,86
5985,R5985,85,3,11
5986,R5986,64,5,11
5987,R5987,73,1,24
5988,R5988,2,70,48
5989,R5989,88,3,8
5990,R5990,99,10,14
5991,R5991,64,44,63
5992,R5992,56,3,72
5993,R5993,9,14,75
5994,R5994,88,58,11
5995,R5995,93,66,77
5996,R5996,14,46,25
5997,R5997,27,1,3
5998,R5998,96,7,55
5999,R5999,28,100,49
6000,R6000,19,97,13
6001,R6001,13,61,99
6002,R6002,80,90,38
6003,R6003,81,65,54
6004,R6004,60,25,55
6005,R6005,89,85,26
6006,R6006,18,73,20
6007,R6007,63,80,63
6008,R6008,33,85,99
6009,R6009,5,4,52
6010,R6010,92,65,78
6011,R6011,86,67,90
6012,R6012,70,98,91
6013,R6013,29,36,3
6014,R6014,59,38,60
6015,R6015,26,34,54
6016,R6016,56,77,46
6017,R6017,38,23,34
6018,R6018,34,91,46
6019,R6019,78,76,39
6020,R6020,52,69,32
6021,R6021,27,31,1
6022,R6022,36,76,57
6023,R6023,68,77,34
6024,R6024,3,100,71
6025,R6025,92,14,56
6026,R6026,33,94,14
6027,R6027,1,34,84
6028,R6028,48,14,24
6029,R6029,82,18,14
6030,R6030,27,91,48
6031,R6031,53,78,30
6032,R6032,81,1,32
6033,R6033,24,63,83
6034,R6034,23,73,22
6035,R6035,49,68,51
6036,R6036,86,11,97
6037,R6037,60,93,30
6038,R6038,79,4,37
6039,R6039,1,82,76
6040,R6040,43,82,53
6041,R6041,55,65,100
6042,R6042,76,30,33
6043,R6043,19,38,66
6044,R6044,58,90,19
6045,R6045,39,29,10
6046,R6046,67,33,67
6047,R6047,6,19,84
6048,R6048,75,7,98
6049,R6049,4,79,73
6050,R6050,91,4,79
6051,R6051,70,95,33
6052,R6052,6,87,46
6053,R6053,53,29,21
6054,R6054,4,40,14
6055,R6055,6,65,12
6056,R6056,52,8,88
6057,R6057,72,31,18
6058,R6058,77,93,48
6059,R6059,66,12,88
6060,R6060,15,66,14
6061,R6061,6,72,28
6062,R6062,39,11,76
6063,R6063,22,69,58
6064,R6064,12,36,26
6065,R6065,76,19,82
6066,R6066,47,52,68
6067,R6067,57,64,80
6068,R6068,27,35,44
6069,R6069,51,15,59
6070,R6070,24,50,3
6071,R6071,62,23,95
6072,R6072,12,48,89
6073,R6073,46,10,89
6074,R6074,38,65,49
6075,R6075,4,65,85
6076,R6076,95,40,11
6077,R6077,41,11,76
6078,R6078,80,34,85
6079,R6079,75,19,44
6080,R6080,55,28,2
6081,R6081,18,25,87
6082,R6082,7,58,77
6083,R6083,79,33,30
6084,R6084,33,21,86
6085,R6085,60,18,20
6086,R6086,39,31,66
6087,R6087,76,41,43
6088,R6088,40,45,11
6089,R6089,15,17,7
6090,R6090,37,2,12
6091,R6091,59,17,91
6092,R6092,17,46,20
6093,R6093,98,31,37
6094,R6094,87,66,93
6095,R6095,88,72,65
6096,R6096,62,92,92
6097,R6097,71,2,24
6098,R6098,43,67,85
6099,R6099,33,90,88
6100,R6100,76,70,54
6101,R6101,99,61,27
6102,R6102,21,58,51
6103,R6103,64,40,3
6104,R6104,43,91,91
6105,R6105,12,95,36
6106,R6106,59,19,74
6107,R6107,58,23,3
6108,R6108,85,100,8
6109,R6109,43,30,44
6110,R6110,59,85,70
6111,R6111,22,47,5
6112,R6112,11,71,17
6113,R6113,53,33,2
6114,R6114,26,42,86
6115,R6115,38,13,28
6116,R6116,28,74,9
6117,R6117,6,40,31
6118,R6118,59,4,37
6119,R6119,62,99,48
6120,R6120,65,95,13
6121,R6121,12,30,66
6122,R6122,40,57,57
6123,R6123,69,85,92
6124,R6124,24,6,50
6125,R6125,63,9,95
6126,R6126,5,58,81
6127,R6127,9,85,63
6128,R6128,65,26,53
6129,R6129,14,61,47
6130,R6130,88,66,57
6131,R6131,51,44,68
6132,R6132,58,15,61
6133,R6133,47,34,1
6134,R6134,23,100,66
6135,R6135,55,1,77
6136,R6136,6,5,57
6137,R6137,23,27,72
6138,R6138,76,89,44
6139,R6139,1,97,43
6140,R6140,97,78,59
6141,R6141,52,58,20
6142,R6142,67,92,91
6143,R6143,71,66,83
6144,R6144,55,59,48
6145,R6145,5,15,21
6146,R6146,57,56,90
6147,R6147,68,39,71
6148,R6148,67,55,50
6149,R6149,88,71,39
6150,R6150,56,99,10
6151,R6151,20,42,32
6152,R6152,33,59,87
6153,R6153,24,66,16
6154,R6154,61,70,45
6155,R6155,64,35,26
6156,R6156,51,30,69
6157,R6157,47,60,61
6158,R6158,5,77,98
6159,R6159,32,21,27
6160,R6160,9,16,29
6161,R6161,19,32,12
6162,R6162,38,89,46
6163,R6163,96,19,91
6164,R6164,100,45,30
6165,R6165,76,57,76
6166,R6166,69,33,15
6167,R6167,75,76,20
6168,R6168,74,8,14
6169,R6169,64,13,38
6170,R6170,71,9,63
6171,R6171,35,42,2
6172,R6172,1,25,5
6173,R6173,90,25,16
6174,R6174,62,34,20
6175,R6175,59,21,1
6176,R6176,37,78,78
6177,R6177,88,63,69
6178,R6178,32,41,90
6179,R6179,37,29,86
6180,R6180,31,98,34
6181,R6181,40,12,20
6182,R6182,25,56,89
6183,R6183,37,21,87
6184,R6184,71,69,18
6185,R6185,13,94,56
6186,R6186,20,48,97
6187,R6187,91,91,86
6188,R6188,21,39,74
6189,R6189,14,65,39
6190,R6190,31,7,92
6191,R6191,66,77,98
6192,R6192,24,45,83
6193,R6193,30,41,36
6194,R6194,64,63,34
6195,R6195,25,45,91
6196,R6196,47,64,82
6197,R6197,76,50,20
6198,R6198,51,38,23
6199,R6199,14,79,4
6200,R6200,30,21,71
6201,R6201,80,11,34
6202,R6202,17,42,25
6203,R6203,10,41,30
6204,R6204,8,10,60
6205,R6205,4,96,93
6206,R6206,19,8,72
6207,R6207,36,63,68
6208,R6208,73,69,52
6209,R6209,13,71,64
6210,R6210,6,14,62
6211,R6211,1,35,53
6212,R6212,24,24,55
6213,R6213,18,81,67
6214,R6214,42,68,62
6215,R6215,55,94,29
6216,R6216,81,28,25
6217,R6217,85,66,84
6218,R6218,69,52,38
6219,R6219,90,17,49
6220,R6220,89,36,31
6221,R6221,91,5,57
6222,R6222,73,39,3
6223,R6223,81,100,12
6224,R6224,32,12,62
6225,R6225,69,38,44
6226,R6226,93,61,74
6227,R6227,63,14,48
6228,R6228,64,40,36
6229,R6229,33,45,75
6230,R6230,17,4,43
6231,R6231,82,86,37
6232,R6232,33,50,56
6233,R6233,59,85,45
6234,R6234,55,85,65
6235,R6235,63,45,25
6236,R6236,4,56,47
6237,R6237,16,6,21
6238,R6238,77,67,43
6239,R6239,24,82,48
6240,R6240,81,23,48
6241,R6241,66,14,22
6242,R6242,60,58,73
6243,R6243,84,41,2
6244,R6244,38,11,69
6245,R6245,70,27,37
6246,R6246,62,83,16
6247,R6247,75,72,49
6248,R6248,53,3,41
6249,R6249,68,92,94
6250,R6250,15,96,60
6251,R6251,96,41,22
6252,R6252,27,90,100
6253,R6253,23,70,14
6254,R6254,11,12,58
6255,R6255,51,36,17
6256,R6256,13,14,91
6257,R6257,74,21,58
6258,R6258,7,66,58
6259,R6259,68,94,24
6260,R6260,60,92,14
6261,R6261,97,90,47
6262,R6262,78,16,20
6263,R6263,61,69,37
6264,R6264,95,52,84
6265,R6265,72,94,93
6266,R6266,92,18,36
6267,R6267,45,35,2
6268,R6268,16,74,49
6269,R6269,93,89,34
6270,R6270,66,3,48
6271,R6271,4,19,7
6272,R6272,23,77,55
6273,R6273,84,10,86
6274,R6274,19,98,71
6275,R6275,99,48,25
6276,R6276,76,37,21
6277,R6277,71,36,37
6278,R6278,92,5,26
6279,R6279,24,85,57
6280,R6280,73,22,18
6281,R6281,35,50,9
6282,R6282,84,51,24
6283,R6283,60,64,6
6284,R6284,91,4,90
6285,R6285,15,5,58
6286,R6286,87,70,23
6287,R6287,1,66,54
6288,R6288,83,70,88
6289,R6289,13,2,31
6290,R6290,59,52,41
6291,R6291,94,1,41
6292,R6292,6,62,30
6293,R6293,85,28,78
6294,R6294,36,72,66
6295,R6295,72,21,45
6296,R6296,63,90,8
6297,R6297,17,63,13
6298,R6298,12,85,92
6299,R6299,48,65,73
6300,R6300,18,61,12
6301,R6301,29,30,9
6302,R6302,68,18,59
6303,R6303,23,82,13
6304,R6304,74,9,41
6305,R6305,98,17,100
6306,R6306,73,42,2
6307,R6307,18,47,92
6308,R6308,83,41,82
6309,R6309,43,84,60
6310,R6310,32,37,29
6311,R6311,50,63,42
6312,R6312,37,90,84
6313,R6313,46,42,99
6314,R6314,31,98,46
6315,R6315,45,98,96
6316,R6316,99,100,46
6317,R6317,16,13,5
6318,R6318,33,76,77
6319,R6319,98,58,88
6320,R6320,36,68,70
6321,R6321,19,84,29
6322,R6322,93,68,48
6323,R6323,87,48,13
6324,R6324,42,12,52
6325,R6325,18,73,10
6326,R6326,12,63,67
6327,R6327,84,1,83
6328,R6328,12,59,46
6329,R6329,2,22,58
6330,R6330,16,42,11
6331,R6331,25,42,13
6332,R6332,21,52,28
6333,R6333,40,9,34
6334,R6334,66,25,10
6335,R6335,52,43,42
6336,R6336,31,44,39
6337,R6337,60,99,100
6338,R6338,7,79,2
6339,R6339,96,52,96
6340,R6340,22,72,4
6341,R6341,53,11,91
6342,R6342,38,57,56
6343,R6343,62,47,86
6344,R6344,42,13,21
6345,R6345,40,92,85
6346,R6346,19,44,14
6347,R6347,74,8,36
6348,R6348,70,71,83
6349,R6349,89,21,91
6350,R6350,57,85,80
6351,R6351,79,25,60
6352,R6352,61,49,74
6353,R6353,51,18,81
6354,R6354,47,70,58
6355,R6355,69,72,20
6356,R6356,51,39,11
6357,R6357,18,20,91
6358,R6358,73,88,11
6359,R6359,79,60,62
6360,R6360,13,25,22
6361,R6361,10,87,2
6362,R6362,93,8,6
6363,R6363,88,87,41
6364,R6364,71,78,39
6365,R6365,99,79,91
6366,R6366,29,37,80
6367,R6367,96,21,97
6368,R6368,100,85,85
6369,R6369,60,14,24
6370,R6370,11,50,39
6371,R6371,90,17,97
6372,R6372,15,23,63
6373,R6373,92,91,72
6374,R6374,75,95,34
6375,R6375,49,5,79
6376,R6376,76,81,68
6377,R6377,74,90,22
6378,R6378,19,52,46
6379,R6379,13,2,81
6380,R6380,76,42,57
6381,R6381,100,72,82
6382,R6382,84,55,37
6383,R6383,73,8,80
6384,R6384,22,52,79
6385,R6385,40,93,60
6386,R6386,65,3,98
6387,R6387,55,97,9
6388,R6388,92,46,75
6389,R6389,61,32,27
6390,R6390,92,65,63
6391,R6391,87,55,79
6392,R6392,75,60,45
6393,R6393,92,35,42
6394,R6394,95,23,95
6395,R6395,37,47,46
6396,R6396,28,36,79
6397,R6397,26,76,64
6398,R6398,27,59,25
6399,R6399,85,61,14
6400,R6400,61,63,23
6401,R6401,12,91,52
6402,R6402,41,1,85
6403,R6403,73,10,43
6404,R6404,93,93,41
6405,R6405,65,87,88
6406,R6406,22,97,47
6407,R6407,50,20,45
6408,R6408,57,50,79
6409,R6409,6,52,70
6410,R6410,19,95,12
6411,R6411,47,79,43
6412,R6412,12,49,6
6413,R6413,17,24,89
6414,R6414,66,93,4
6415,R6415,24,46,64
6416,R6416,100,34,54
6417,R6417,92,82,91
6418,R6418,11,30,89
6419,R6419,16,69,97
6420,R6420,33,34,14
6421,R6421,79,45,28
6422,R6422,85,64,23
6423,R6423,48,85,20
6424,R6424,34,76,48
6425,R6425,74,83,65
6426,R6426,35,5,96
6427,R6427,10,41,24
6428,R6428,76,53,41
6429,R6429,4,44,30
6430,R6430,8,57,35
6431,R6431,65,50,30
6432,R6432,9,58,64
6433,R6433,64,30,45
6434,R6434,33,13,64
6435,R6435,66,35,54
6436,R6436,33,86,89
6437,R6437,61,50,51
6438,R6438,25,67,39
6439,R6439,90,3,50
6440,R6440,16,24,32
6441,R6441,35,23,66
6442,R6442,91,72,96
6443,R6443,89,30,58
6444,R6444,40,6,87
6445,R6445,74,27,35
6446,R6446,47,24,27
6447,R6447,30,79,40
6448,R6448,28,78,54
6449,R6449,4,13,70
6450,R6450,47,25,29
6451,R6451,37,64,79
6452,R6452,89,28,4
6453,R6453,27,18,36
6454,R6454,53,11,60
6455,R6455,21,22,74
6456,R6456,49,95,14
6457,R6457,40,61,57
6458,R6458,36,25,88
6459,R6459,80,33,33
6460,R6460,72,68,35
6461,R6461,60,91,19
6462,R6462,21,49,48
6463,R6463,42,91,58
6464,R6464,64,15,73
6465,R6465,13,69,78
6466,R6466,40,45,78
6467,R6467,6,23,99
6468,R6468,54,2,90
6469,R6469,95,93,6
6470,R6470,32,62,91
6471,R6471,26,38,32
6472,R6472,28,30,62
6473,R6473,23,70,94
6474,R6474,67,16,31
6475,R6475,78,24,17
6476,R6476,55,51,69
6477,R6477,28,35,83
6478,R6478,47,87,9
6479,R6479,36,18,44
6480,R6480,41,48,71
6481,R6481,55,47,98
6482,R6482,46,12,99
6483,R6483,97,2,34
6484,R6484,89,59,33
6485,R6485,77,49,66
6486,R6486,44,80,100
6487,R6487,96,21,18
6488,R6488,87,42,7
6489,R6489,98,30,74
6490,R6490,71,95,95
6491,R6491,80,36,50
6492,R6492,5,74,56
6493,R6493,90,69,26
6494,R6494,53,84,44
6495,R6495,40,7,75
6496,R6496,14,41,48
6497,R6497,69,60,36
6498,R6498,76,65,99
6499,R6499,96,42,59
6500,R6500,61,83,39
6501,R6501,54,98,57
6502,R6502,93,71,61
6503,R6503,43,75,74
6504,R6504,42,57,26
6505,R6505,87,52,4
6506,R6506,29,50,27
6507,R6507,93,31,32
6508,R6508,52,52,12
6509,R6509,52,74,96
6510,R6510,90,21,51
6511,R6511,49,91,9
6512,R6512,21,14,98
6513,R6513,57,63,2
6514,R6514,8,14,18
6515,R6515,62,17,43
6516,R6516,57,37,88
6517,R6517,90,17,51
6518,R6518,65,44,82
6519,R6519,13,84,77
6520,R6520,33,21,49
6521,R6521,11,47,78
6522,R6522,42,65,39
6523,R6523,13,70,97
6524,R6524,12,2,23
6525,R6525,96,37,68
6526,R6526,75,84,36
6527,R6527,33,85,25
6528,R6528,82,72,89
6529,R6529,61,52,97
6530,R6530,80,67,84
6531,R6531,44,94,43
6532,R6532,89,38,92
6533,R6533,29,93,69
6534,R6534,34,26,64
6535,R6535,89,91,24
6536,R6536,64,13,94
6537,R6537,4,25,94
6538,R6538,17,57,57
6539,R6539,86,93,79
6540,R6540,19,41,56
6541,R6541,24,69,20
6542,R6542,72,63,4
6543,R6543,97,51,39
6544,R6544,10,7,20
6545,R6545,60,15,6
6546,R6546,83,17,52
6547,R6547,29,38,41
6548,R6548,44,91,68
6549,R6549,77,70,12
6550,R6550,9,57,72
6551,R6551,13,94,7
6552,R6552,63,63,1
6553,R6553,28,12,15
6554,R6554,27,36,47
6555,R6555,93,23,11
6556,R6556,14,60,50
6557,R6557,78,84,62
6558,R6558,77,66,12
6559,R6559,88,84,99
6560,R6560,11,66,4
6561,R6561,68,67,33
6562,R6562,29,52,45
6563,R6563,71,1,84
6564,R6564,62,64,72
6565,R6565,87,45,86
6566,R6566,81,29,89
6567,R6567,67,77,39
6568,R6568,59,24,97
6569,R6569,99,92,81
6570,R6570,35,78,53
6571,R6571,22,56,2
6572,R6572,5,20,83
6573,R6573,58,62,88
6574,R6574,71,90,41
6575,R6575,64,36,6
6576,R6576,30,43,62
6577,R6577,12,47,17
6578,R6578,50,22,45
6579,R6579,33,83,19
6580,R6580,3,22,16
6581,R6581,18,27,11
6582,R6582,10,99,29
6583,R6583,61,74,12
6584,R6584,34,16,96
6585,R6585,90,97,25
6586,R6586,91,77,51
6587,R6587,18,74,50
6588,R6588,18,34,47
6589,R6589,73,49,51
6590,R6590,67,43,71
6591,R6591,80,69,12
6592,R6592,18,80,83
6593,R6593,64,13,63
6594,R6594,49,84,49
6595,R6595,27,11,93
6596,R6596,40,66,14
6597,R6597,54,17,31
6598,R6598,77,11,5
6599,R6599,58,35,65
6600,R6600,80,26,15
6601,R6601,37,44,70
6602,R6602,25,91,7
6603,R6603,12,80,19
6604,R6604,11,71,30
6605,R6605,23,62,67
6606,R6606,8,94,52
6607,R6607,67,18,12
6608,R6608,74,15,69
6609,R6609,96,57,19
6610,R6610,26,57,19
6611,R6611,85,69,42
6612,R6612,56,3,51
6613,R6613,73,82,41
6614,R6614,14,2,37
6615,R6615,64,61,15
6616,R6616,6,1,50
6617,R6617,92,40,41
6618,R6618,51,19,87
6619,R6619,6,17,18
6620,R6620,42,26,92
6621,R6621,76,92,65
6622,R6622,24,13,55
6623,R6623,37,3,72
6624,R6624,27,58,28
6625,R6625,40,70,19
6626,R6626,24,69,33
6627,R6627,65,42,52
6628,R6628,75,36,81
6629,R6629,63,5,66
6630,R6630,25,78,55
6631,R6631,26,83,72
6632,R6632,89,21,94
6633,R6633,86,9,80
6634,R6634,50,89,55
6635,R6635,10,36,6
6636,R6636,48,82,61
6637,R6637,67,4,35
6638,R6638,21,55,67
6639,R6639,83,55,41
6640,R6640,11,28,32
6641,R6641,30,10,72
6642,R6642,13,23,2
6643,R6643,28,86,53
6644,R6644,73,86,52
6645,R6645,85,70,97
6646,R6646,76,48,16
6647,R6647,32,14,86
6648,R6648,75,78,21
6649,R6649,19,1,18
6650,R6650,67,19,87
6651,R6651,72,95,33
6652,R6652,34,35,40
6653,R6653,17,95,90
6654,R6654,45,41,3
6655,R6655,66,35,24
6656,R6656,47,78,59
6657,R6657,32,30,48
6658,R6658,86,82,30
6659,R6659,69,75,41
6660,R6660,26,85,43
6661,R6661,55,52,92
6662,R6662,77,7,10
6663,R6663,61,8,21
6664,R6664,4,45,39
6665,R6665,70,68,67
6666,R6666,20,74,64
6667,R6667,68,23,74
6668,R6668,26,98,12
6669,R6669,43,46,41
6670,R6670,59,2,31
6671,R6671,73,37,22
6672,R6672,36,14,75
6673,R6673,50,53,64
6674,R6674,8,47,30
6675,R6675,17,88,49
6676,R6676,80,14,22
6677,R6677,19,49,85
6678,R6678,60,64,31
6679,R6679,48,23,70
6680,R6680,54,83,39
6681,R6681,73,62,51
6682,R6682,63,56,52
6683,R6683,9,45,87
6684,R6684,72,27,47
6685,R6685,31,41,87
6686,R6686,12,18,27
6687,R6687,17,25,58
6688,R6688,46,86,15
6689,R6689,33,85,65
6690,R6690,69,86,16
6691,R6691,89,61,85
6692,R6692,48,89,84
6693,R6693,22,79,12
6694,R6694,24,53,8
6695,R6695,9,90,21
6696,R6696,35,68,23
6697,R6697,51,46,24
6698,R6698,39,6,79
6699,R6699,96,97,100
6700,R6700,27,19,13
6701,R6701,90,76,64
6702,R6702,82,39,86
6703,R6703,63,5,89
6704,R6704,90,69,60
6705,R6705,94,83,88
6706,R6706,81,30,79
6707,R6707,12,45,49
6708,R6708,33,25,56
6709,R6709,17,29,70
6710,R6710,41,80,98
6711,R6711,9,65,25
6712,R6712,78,58,97
6713,R6713,59,21,71
6714,R6714,46,5,48
6715,R6715,28,78,3
6716,R6716,48,18,48
6717,R6717,19,41,95
6718,R6718,94,99,95
6719,R6719,9,71,24
6720,R6720,90,81,4
6721,R6721,39,43,35
6722,R6722,95,43,2
6723,R6723,34,40,16
6724,R6724,67,22,68
6725,R6725,87,3,7
6726,R6726,31,43,46
6727,R6727,50,37,27
6728,R6728,27,45,17
6729,R6729,20,12,99
6730,R6730,46,99,89
6731,R6731,74,69,56
6732,R6732,4,25,77
6733,R6733,84,78,21
6734,R6734,72,40,35
6735,R6735,99,98,91
6736,R6736,35,18,32
6737,R6737,51,13,63
6738,R6738,41,12,11
6739,R6739,71,27,45
6740,R6740,32,15,18
6741,R6741,67,2,62
6742,R6742,20,29,97
6743,R6743,92,69,60
6744,R6744,2,5,71
6745,R6745,26,24,6
6746,R6746,21,81,10
6747,R6747,55,30,94
6748,R6748,61,5,9
6749,R6749,45,99,52
6750,R6750,41,65,8
6751,R6751,36,74,53
6752,R6752,70,100,82
6753,R6753,86,64,60
6754,R6754,75,42,35
6755,R6755,75,54,91
6756,R6756,88,58,35
6757,R6757,13,84,35
6758,R6758,13,13,42
6759,R6759,50,67,81
6760,R6760,62,77,87
6761,R6761,99,77,6
6762,R6762,79,17,57
6763,R6763,4,86,39
6764,R6764,78,54,40
6765,R6765,60,43,94
6766,R6766,100,78,93
6767,R6767,7,95,99
6768,R6768,55,68,95
6769,R6769,54,69,10
6770,R6770,63,23,69
6771,R6771,39,67,23
6772,R6772,66,5,97
6773,R6773,87,27,33
6774,R6774,57,77,8
6775,R6775,66,55,67
6776,R6776,16,100,88
6777,R6777,39,76,61
6778,R6778,29,39,50
6779,R6779,66,6,14
6780,R6780,18,81,38
6781,R6781,37,3,73
6782,R6782,80,84,32
6783,R6783,15,21,78
6784,R6784,19,55,29
6785,R6785,9,77,25
6786,R6786,28,84,26
6787,R6787,68,3,84
6788,R6788,40,8,2
6789,R6789,42,76,97
6790,R6790,65,43,12
6791,R6791,18,42,28
6792,R6792,20,15,60
6793,R6793,73,82,38
6794,R6794,97,3,51
6795,R6795,90,85,91
6796,R6796,22,99,60
6797,R6797,12,50,71
6798,R6798,1,55,93
6799,R6799,9,51,27
6800,R6800,33,16,15
6801,R6801,7,62,19
6802,R6802,35,45,90
6803,R6803,92,70,30
6804,R6804,45,37,30
6805,R6805,19,47,76
6806,R6806,39,44,28
6807,R6807,48,5,71
6808,R6808,83,26,17
6809,R6809,47,49,88
6810,R6810,6,37,100
6811,R6811,91,8,54
6812,R6812,27,73,17
6813,R6813,31,74,87
6814,R6814,44,89,63
6815,R6815,51,8,80
6816,R6816,78,59,69
6817,R6817,74,30,29
6818,R6818,79,46,53
6819,R6819,65,92,34
6820,R6820,92,58,97
6821,R6821,94,38,49
6822,R6822,98,41,16
6823,R6823,96,88,64
6824,R6824,76,77,94
6825,R6825,99,83,90
6826,R6826,18,73,42
6827,R6827,59,2,61
6828,R6828,52,95,91
6829,R6829,84,87,33
6830,R6830,82,39,66
6831,R6831,92,68,32
6832,R6832,50,11,34
6833,R6833,61,96,37
6834,R6834,52,61,12
6835,R6835,25,75,2
6836,R6836,67,29,36
6837,R6837,5,1,56
6838,R6838,32,68,63
6839,R6839,62,40,2
6840,R6840,77,62,68
6841,R6841,74,7,29
6842,R6842,49,72,70
6843,R6843,38,35,14
6844,R6844,100,15,19
6845,R6845,95,25,27
6846,R6846,89,64,20
6847,R6847,1,21,62
6848,R6848,22,20,31
6849,R6849,51,50,92
6850,R6850,50,36,85
6851,R6851,17,7,72
6852,R6852,97,25,25
6853,R6853,8,62,20
6854,R6854,19,21,27
6855,R6855,5,53,70
6856,R6856,34,12,65
6857,R6857,17,92,88
6858,R6858,89,57,47
6859,R6859,32,23,93
6860,R6860,6,61,67
6861,R6861,26,48,8
6862,R6862,47,56,19
6863,R6863,25,71,92
6864,R6864,53,97,17
6865,R6865,36,93,70
6866,R6866,89,13,49
6867,R6867,73,9,17
6868,R6868,63,26,37
6869,R6869,47,59,81
6870,R6870,48,18,24
6871,R6871,72,75,19
6872,R6872,74,74,66
6873,R6873,16,11,51
6874,R6874,65,65,9
6875,R6875,22,4,13
6876,R6876,53,59,24
6877,R6877,34,35,8
6878,R6878,20,53,77
6879,R6879,21,47,52
6880,R6880,66,98,48
6881,R6881,67,31,62
6882,R6882,88,79,5
6883,R6883,41,6,31
6884,R6884,6,44,31
6885,R6885,78,5,4
6886,R6886,60,22,82
6887,R6887,52,15,7
6888,R6888,18,56,29
6889,R6889,77,98,83
6890,R6890,31,92,27
6891,R6891,79,33,96
6892,R6892,97,17,61
6893,R6893,47,40,25
6894,R6894,91,72,7
6895,R6895,16,77,19
6896,R6896,42,42,9
6897,R6897,20,4,56
6898,R6898,81,37,68
6899,R6899,90,45,93
6900,R6900,12,84,94
6901,R6901,56,46,46
6902,R6902,46,78,64
6903,R6903,94,31,85
6904,R6904,46,24,83
6905,R6905,31,76,61
6906,R6906,47,66,57
6907,R6907,26,78,6
6908,R6908,70,22,60
6909,R6909,35,71,53
6910,R6910,13,70,64
6911,R6911,40,52,29
6912,R6912,100,90,43
6913,R6913,3,18,1
6914,R6914,12,35,8
6915,R6915,29,22,64
6916,R6916,15,9,36
6917,R6917,74,21,73
6918,R6918,63,74,39
6919,R6919,6,42,68
6920,R6920,12,81,66
6921,R6921,28,92,72
6922,R6922,78,30,42
6923,R6923,63,58,43
6924,R6924,6,68,57
6925,R6925,50,52,6
6926,R6926,2,37,26
6927,R6927,72,17,89
6928,R6928,80,40,36
6929,R6929,19,15,72
6930,R6930,37,65,75
6931,R6931,54,42,80
6932,R6932,16,42,77
6933,R6933,69,35,11
6934,R6934,6,80,7
6935,R6935,63,35,28
6936,R6936,54,97,38
6937,R6937,58,15,93
6938,R6938,53,38,44
6939,R6939,43,32,82
6940,R6940,21,31,46
6941,R6941,38,77,32
6942,R6942,82,91,29
6943,R6943,96,81,15
6944,R6944,45,9,41
6945,R6945,41,65,66
6946,R6946,35,94,92
6947,R6947,90,16,90
6948,R6948,42,90,85
6949,R6949,83,14,18
6950,R6950,98,12,42
6951,R6951,56,70,45
6952,R6952,4,22,86
6953,R6953,18,64,83
6954,R6954,4,97,78
6955,R6955,55,12,93
6956,R6956,26,33,32
6957,R6957,25,70,24
6958,R6958,5,19,18
6959,R6959,52,58,31
6960,R6960,39,4,74
6961,R6961,48,40,51
6962,R6962,52,8,96
6963,R6963,41,84,56
6964,R6964,3,58,10
6965,R6965,58,28,50
6966,R6966,75,33,67
6967,R6967,96,81,7
