id,label,Elevation,Aspect
2489,R2489,3253,20
2490,R2490,2815,263
2491,R2491,2453,105
2492,R2492,3554,269
2493,R2493,2885,75
2494,R2494,2606,251
2495,R2495,2516,267
2496,R2496,2886,171
2497,R2497,3347,74
2498,R2498,2836,224
2499,R2499,3215,271
2500,R2500,2742,113
2501,R2501,2205,104
2502,R2502,2775,77
2503,R2503,3430,271
2504,R2504,2387,118
2505,R2505,2477,223
2506,R2506,2407,62
2507,R2507,3191,41
2508,R2508,3389,172
2509,R2509,3578,261
2510,R2510,3532,302
2511,R2511,2103,242
2512,R2512,2701,340
2513,R2513,2551,194
2514,R2514,2795,26
2515,R2515,3769,293
2516,R2516,3078,124
2517,R2517,3362,22
2518,R2518,2678,258
2519,R2519,2439,87
2520,R2520,2507,138
2521,R2521,2988,16
2522,R2522,3764,0
2523,R2523,2897,95
2524,R2524,2468,24
2525,R2525,3100,308
2526,R2526,3364,99
2527,R2527,3441,354
2528,R2528,3038,6
2529,R2529,2548,258
2530,R2530,3183,273
2531,R2531,2686,62
2532,R2532,2209,314
2533,R2533,2950,326
2534,R2534,3345,130
2535,R2535,1921,317
2536,R2536,2621,231
2537,R2537,2068,267
2538,R2538,2725,269
2539,R2539,2701,157
2540,R2540,2931,200
2541,R2541,3813,189
2542,R2542,3635,94
2543,R2543,3667,28
2544,R2544,2527,315
2545,R2545,2401,28
2546,R2546,2023,67
2547,R2547,2452,233
2548,R2548,3277,329
2549,R2549,2718,332
2550,R2550,2962,270
2551,R2551,2243,333
2552,R2552,2651,266
2553,R2553,2113,210
2554,R2554,3762,335
2555,R2555,2918,206
2556,R2556,1869,45
2557,R2557,3655,79
2558,R2558,2393,91
2559,R2559,2235,288
2560,R2560,2532,358
2561,R2561,2984,64
2562,R2562,3672,63
2563,R2563,2107,3
2564,R2564,1889,26
2565,R2565,3497,227
2566,R2566,3157,11
2567,R2567,2060,19
2568,R2568,2917,201
2569,R2569,2658,47
2570,R2570,3228,338
2571,R2571,2322,220
2572,R2572,1912,261
2573,R2573,2975,79
2574,R2574,3008,114
2575,R2575,2519,287
2576,R2576,3120,354
2577,R2577,2632,42
2578,R2578,1990,99
2579,R2579,2131,207
2580,R2580,3857,200
2581,R2581,3586,229
2582,R2582,2745,236
2583,R2583,1905,182
2584,R2584,3770,326
2585,R2585,2345,211
2586,R2586,1876,336
2587,R2587,2905,279
2588,R2588,2002,356
2589,R2589,2154,268
2590,R2590,1981,46
2591,R2591,3485,89
2592,R2592,3310,162
2593,R2593,2361,41
2594,R2594,3422,254
2595,R2595,2945,59
2596,R2596,2614,345
2597,R2597,3219,138
2598,R2598,3357,287
2599,R2599,2171,45
2600,R2600,2051,168
2601,R2601,3653,219
2602,R2602,1868,201
2603,R2603,2614,34
2604,R2604,3376,10
2605,R2605,1984,177
2606,R2606,2012,332
2607,R2607,3833,163
2608,R2608,3694,337
2609,R2609,3227,185
2610,R2610,2810,173
2611,R2611,3100,322
2612,R2612,1881,307
2613,R2613,1869,349
2614,R2614,1920,271
2615,R2615,2680,31
2616,R2616,2354,175
2617,R2617,3656,113
2618,R2618,3356,12
2619,R2619,3728,168
2620,R2620,2838,304
2621,R2621,3773,158
2622,R2622,3251,144
2623,R2623,3216,88
2624,R2624,3340,273
2625,R2625,3575,32
2626,R2626,3032,11
2627,R2627,3558,47
2628,R2628,3445,200
2629,R2629,2156,46
2630,R2630,2879,19
2631,R2631,2731,121
2632,R2632,2210,124
2633,R2633,3258,294
2634,R2634,2032,306
2635,R2635,2148,162
2636,R2636,3649,174
2637,R2637,2498,148
2638,R2638,3223,99
2639,R2639,2889,294
2640,R2640,2365,332
2641,R2641,3352,262
2642,R2642,2662,284
2643,R2643,3289,166
2644,R2644,2020,257
2645,R2645,2633,294
2646,R2646,2953,248
2647,R2647,3305,265
2648,R2648,2850,232
2649,R2649,3824,190
2650,R2650,2343,116
2651,R2651,2899,346
2652,R2652,2047,159
2653,R2653,1967,271
2654,R2654,2425,187
2655,R2655,1860,321
2656,R2656,3563,55
2657,R2657,3538,37
2658,R2658,3793,47
2659,R2659,2223,284
2660,R2660,2837,237
2661,R2661,2027,18
2662,R2662,2572,271
2663,R2663,2105,332
2664,R2664,3532,69
2665,R2665,3302,14
2666,R2666,3271,225
2667,R2667,3589,218
2668,R2668,3691,188
2669,R2669,2046,48
2670,R2670,3768,358
2671,R2671,2941,242
2672,R2672,1866,284
2673,R2673,3146,139
2674,R2674,3765,10
2675,R2675,2771,139
2676,R2676,3378,323
2677,R2677,2238,93
2678,R2678,3473,202
2679,R2679,3521,59
2680,R2680,2515,318
2681,R2681,3215,131
2682,R2682,2429,114
2683,R2683,2816,189
2684,R2684,2268,50
2685,R2685,2073,185
2686,R2686,3792,213
2687,R2687,3854,211
2688,R2688,2485,166
2689,R2689,3516,166
2690,R2690,2438,45
2691,R2691,3666,323
2692,R2692,2835,16
2693,R2693,3353,12
2694,R2694,1962,80
2695,R2695,2575,79
2696,R2696,2412,307
2697,R2697,2270,1
2698,R2698,3663,357
2699,R2699,3354,297
2700,R2700,2867,46
2701,R2701,3550,337
2702,R2702,3193,299
2703,R2703,3504,211
2704,R2704,3045,221
2705,R2705,3775,158
2706,R2706,2306,75
2707,R2707,3210,90
2708,R2708,2338,61
2709,R2709,3112,183
2710,R2710,1912,197
2711,R2711,3608,183
2712,R2712,1947,311
2713,R2713,3523,170
2714,R2714,3491,100
2715,R2715,3026,285
2716,R2716,3275,90
2717,R2717,3395,167
2718,R2718,2455,338
2719,R2719,3548,29
2720,R2720,3207,337
2721,R2721,3316,252
2722,R2722,3789,152
2723,R2723,3675,3
2724,R2724,3544,151
2725,R2725,3773,207
2726,R2726,3628,107
2727,R2727,2399,317
2728,R2728,3833,97
2729,R2729,1942,305
2730,R2730,2907,123
2731,R2731,2517,252
2732,R2732,3638,232
2733,R2733,3096,26
2734,R2734,3161,219
2735,R2735,2298,17
2736,R2736,2399,286
2737,R2737,2852,196
2738,R2738,2693,161
2739,R2739,2733,201
2740,R2740,3354,40
2741,R2741,2554,61
2742,R2742,2910,300
2743,R2743,2958,11
2744,R2744,3711,117
2745,R2745,2881,152
2746,R2746,2581,26
2747,R2747,3317,12
2748,R2748,3700,212
2749,R2749,3726,227
2750,R2750,3010,190
2751,R2751,2948,50
2752,R2752,2181,213
2753,R2753,2555,133
2754,R2754,1876,109
2755,R2755,2635,206
2756,R2756,2376,87
2757,R2757,3289,104
2758,R2758,2411,184
2759,R2759,2389,221
2760,R2760,2587,93
2761,R2761,3342,101
2762,R2762,3621,41
2763,R2763,3218,175
2764,R2764,2309,341
2765,R2765,3324,236
2766,R2766,2990,177
2767,R2767,3516,142
2768,R2768,3271,199
2769,R2769,2402,133
2770,R2770,2202,301
2771,R2771,2303,132
2772,R2772,2703,33
2773,R2773,2310,229
2774,R2774,3766,315
2775,R2775,1926,156
2776,R2776,3781,24
2777,R2777,1926,313
2778,R2778,2781,101
2779,R2779,3014,208
2780,R2780,2803,215
2781,R2781,3231,334
2782,R2782,2866,197
2783,R2783,2010,265
2784,R2784,2575,174
2785,R2785,3307,358
2786,R2786,2863,333
2787,R2787,2983,68
2788,R2788,2910,59
2789,R2789,2329,355
2790,R2790,2932,171
2791,R2791,3775,290
2792,R2792,2642,345
2793,R2793,2808,93
2794,R2794,3799,47
2795,R2795,2284,328
2796,R2796,3474,301
2797,R2797,2276,0
2798,R2798,2770,243
2799,R2799,2604,178
2800,R2800,2135,20
2801,R2801,3246,39
2802,R2802,2814,219
2803,R2803,3450,115
2804,R2804,1872,48
2805,R2805,2455,119
2806,R2806,2610,210
2807,R2807,3419,149
2808,R2808,2367,100
2809,R2809,3521,2
2810,R2810,1984,245
2811,R2811,3557,290
2812,R2812,2064,73
2813,R2813,3784,207
2814,R2814,3257,64
2815,R2815,2449,52
2816,R2816,3780,102
2817,R2817,2469,242
2818,R2818,2402,108
2819,R2819,3620,201
2820,R2820,2994,1
2821,R2821,2835,86
2822,R2822,2107,37
2823,R2823,3735,352
2824,R2824,2722,37
2825,R2825,3290,146
2826,R2826,2682,33
2827,R2827,3144,223
2828,R2828,2018,296
2829,R2829,3491,130
2830,R2830,2224,16
2831,R2831,1975,357
2832,R2832,2770,345
2833,R2833,2894,355
2834,R2834,2107,236
2835,R2835,3013,311
2836,R2836,3768,219
2837,R2837,3565,356
2838,R2838,3181,32
2839,R2839,2776,71
2840,R2840,3393,23
2841,R2841,2751,137
2842,R2842,3004,268
2843,R2843,3534,47
2844,R2844,2519,158
2845,R2845,3259,78
2846,R2846,3385,325
2847,R2847,2468,83
2848,R2848,2139,133
2849,R2849,3687,195
2850,R2850,3324,283
2851,R2851,1957,233
2852,R2852,3434,96
2853,R2853,3442,356
2854,R2854,2923,134
2855,R2855,2824,247
2856,R2856,3618,290
2857,R2857,3282,274
2858,R2858,2187,335
2859,R2859,2010,163
2860,R2860,2032,38
2861,R2861,3101,313
2862,R2862,2900,321
2863,R2863,3601,26
2864,R2864,2670,310
2865,R2865,1928,324
2866,R2866,2587,201
2867,R2867,2037,265
2868,R2868,3828,218
2869,R2869,3544,61
2870,R2870,3787,155
2871,R2871,2093,201
2872,R2872,2842,251
2873,R2873,3705,86
2874,R2874,3204,194
2875,R2875,2156,149
2876,R2876,2975,83
2877,R2877,2144,168
2878,R2878,2617,14
2879,R2879,3443,102
2880,R2880,2765,185
2881,R2881,3525,214
2882,R2882,2624,115
2883,R2883,3655,351
2884,R2884,2576,176
2885,R2885,3687,244
2886,R2886,3103,45
2887,R2887,3530,89
2888,R2888,2901,110
2889,R2889,3088,9
2890,R2890,3123,70
2891,R2891,3364,343
2892,R2892,3499,9
2893,R2893,2483,248
2894,R2894,3675,155
2895,R2895,2468,67
2896,R2896,3085,284
2897,R2897,2635,303
2898,R2898,2390,146
2899,R2899,2022,154
2900,R2900,3004,113
2901,R2901,2617,232
2902,R2902,2371,184
2903,R2903,3124,146
2904,R2904,2708,259
2905,R2905,2804,204
2906,R2906,1956,269
2907,R2907,3312,14
2908,R2908,2477,296
2909,R2909,1965,309
2910,R2910,2616,132
2911,R2911,3182,129
2912,R2912,3162,22
2913,R2913,3735,84
2914,R2914,3014,277
2915,R2915,1933,98
2916,R2916,3698,12
2917,R2917,2097,325
2918,R2918,2234,166
2919,R2919,3801,44
2920,R2920,2360,309
2921,R2921,2358,9
2922,R2922,2846,10
2923,R2923,3067,319
2924,R2924,3597,170
2925,R2925,3759,84
2926,R2926,2156,56
2927,R2927,2612,229
2928,R2928,2905,228
2929,R2929,3086,24
2930,R2930,3184,315
2931,R2931,2388,24
2932,R2932,2065,292
2933,R2933,2754,169
2934,R2934,2888,157
2935,R2935,3288,155
2936,R2936,3428,277
2937,R2937,2953,332
2938,R2938,3302,319
2939,R2939,2165,71
2940,R2940,2078,113
2941,R2941,2657,151
2942,R2942,3623,45
2943,R2943,1965,152
2944,R2944,3041,289
2945,R2945,2861,241
2946,R2946,3146,91
2947,R2947,3041,335
2948,R2948,2342,329
2949,R2949,2132,198
2950,R2950,2273,308
2951,R2951,3016,111
2952,R2952,3546,32
2953,R2953,3502,25
2954,R2954,3662,110
2955,R2955,3454,106
2956,R2956,2980,294
2957,R2957,3218,203
2958,R2958,2178,306
2959,R2959,2691,36
2960,R2960,3776,83
2961,R2961,2972,171
2962,R2962,2834,303
2963,R2963,2105,151
2964,R2964,2265,54
2965,R2965,2743,19
2966,R2966,3800,231
2967,R2967,3201,107
2968,R2968,3520,279
2969,R2969,2051,359
2970,R2970,3075,165
2971,R2971,1919,69
2972,R2972,1897,79
2973,R2973,3666,200
2974,R2974,2601,189
2975,R2975,2493,32
2976,R2976,1884,187
2977,R2977,2900,58
2978,R2978,3202,51
2979,R2979,3047,35
2980,R2980,3615,154
2981,R2981,3280,249
2982,R2982,3065,209
2983,R2983,2008,137
2984,R2984,3489,248
2985,R2985,2206,189
2986,R2986,3805,305
2987,R2987,3718,55
2988,R2988,2324,281
2989,R2989,2123,70
2990,R2990,2307,13
2991,R2991,3459,264
2992,R2992,2476,25
2993,R2993,2273,171
2994,R2994,2493,274
2995,R2995,1966,317
2996,R2996,2098,25
2997,R2997,2758,236
2998,R2998,3841,12
2999,R2999,2671,115
3000,R3000,2838,311
3001,R3001,2432,274
3002,R3002,2050,348
3003,R3003,2594,356
3004,R3004,2937,194
3005,R3005,2321,105
3006,R3006,3856,310
3007,R3007,3126,139
3008,R3008,1963,220
3009,R3009,1868,83
3010,R3010,3029,300
3011,R3011,3481,85
3012,R3012,2656,289
3013,R3013,2470,69
3014,R3014,2217,287
3015,R3015,3207,118
3016,R3016,2903,336
3017,R3017,3554,21
3018,R3018,2239,25
3019,R3019,2052,85
3020,R3020,2889,50
3021,R3021,3018,88
3022,R3022,3315,230
3023,R3023,3433,340
3024,R3024,3603,355
3025,R3025,2369,162
3026,R3026,2251,60
3027,R3027,2698,244
3028,R3028,2735,224
3029,R3029,3400,239
3030,R3030,3706,205
3031,R3031,3161,327
3032,R3032,2029,291
3033,R3033,2517,346
3034,R3034,2195,81
3035,R3035,2529,347
3036,R3036,2322,99
3037,R3037,1892,323
3038,R3038,1919,228
3039,R3039,2924,81
3040,R3040,2822,334
3041,R3041,2447,71
3042,R3042,2295,307
3043,R3043,2064,321
3044,R3044,3824,316
3045,R3045,3612,119
3046,R3046,2682,313
3047,R3047,3057,86
3048,R3048,2266,331
3049,R3049,2996,329
3050,R3050,2105,291
3051,R3051,2862,75
3052,R3052,2454,269
3053,R3053,3839,18
3054,R3054,2804,266
3055,R3055,3617,205
3056,R3056,2916,91
3057,R3057,2057,333
3058,R3058,3265,45
3059,R3059,3227,144
3060,R3060,3269,88
3061,R3061,3407,122
3062,R3062,3814,32
3063,R3063,3425,180
3064,R3064,3398,55
3065,R3065,2007,212
3066,R3066,3280,130
3067,R3067,2902,137
3068,R3068,3765,322
3069,R3069,1931,218
3070,R3070,3328,67
3071,R3071,2693,52
3072,R3072,3537,227
3073,R3073,3834,113
3074,R3074,3591,68
3075,R3075,2322,103
3076,R3076,3170,168
3077,R3077,2566,65
3078,R3078,2587,171
3079,R3079,3035,147
3080,R3080,2066,27
3081,R3081,3103,40
3082,R3082,3073,316
3083,R3083,2086,63
3084,R3084,2329,149
3085,R3085,2045,345
3086,R3086,2536,302
3087,R3087,2436,81
3088,R3088,2757,325
3089,R3089,2232,248
3090,R3090,2318,140
3091,R3091,1859,85
3092,R3092,1927,322
3093,R3093,2042,215
3094,R3094,2132,348
3095,R3095,1998,41
3096,R3096,3276,301
3097,R3097,3468,260
3098,R3098,2535,210
3099,R3099,3038,182
3100,R3100,2659,265
3101,R3101,3421,237
3102,R3102,3394,251
3103,R3103,3807,194
3104,R3104,2962,277
3105,R3105,3307,185
3106,R3106,1988,263
3107,R3107,2398,191
3108,R3108,3708,27
3109,R3109,3830,352
3110,R3110,3547,267
3111,R3111,3124,128
3112,R3112,2799,232
3113,R3113,3435,128
3114,R3114,2954,149
3115,R3115,3605,194
3116,R3116,3122,241
3117,R3117,3082,0
3118,R3118,1998,325
3119,R3119,3737,280
3120,R3120,2747,117
3121,R3121,3342,348
3122,R3122,3477,132
3123,R3123,3755,168
3124,R3124,3152,52
3125,R3125,2852,283
3126,R3126,3502,335
3127,R3127,3338,212
3128,R3128,1880,347
3129,R3129,3163,331
3130,R3130,2349,240
3131,R3131,2218,236
3132,R3132,3797,80
3133,R3133,2356,73
3134,R3134,3316,223
3135,R3135,1867,320
3136,R3136,2873,199
3137,R3137,3781,278
3138,R3138,3414,278
3139,R3139,2032,191
3140,R3140,2971,141
3141,R3141,3047,142
3142,R3142,3757,169
3143,R3143,2281,277
3144,R3144,3045,55
3145,R3145,3712,27
3146,R3146,3774,139
3147,R3147,3797,3
3148,R3148,2792,174
3149,R3149,3800,346
3150,R3150,1975,252
3151,R3151,2038,304
3152,R3152,3523,71
3153,R3153,3186,31
3154,R3154,2366,45
3155,R3155,3717,321
3156,R3156,3035,226
3157,R3157,2190,80
3158,R3158,3056,178
3159,R3159,2691,246
3160,R3160,3515,62
3161,R3161,3074,281
3162,R3162,3222,44
3163,R3163,2511,226
3164,R3164,3044,330
3165,R3165,2060,221
3166,R3166,2934,269
3167,R3167,2541,8
3168,R3168,2855,24
3169,R3169,3212,10
3170,R3170,2084,326
3171,R3171,2092,300
3172,R3172,2432,39
3173,R3173,2262,188
3174,R3174,2267,281
3175,R3175,2473,10
3176,R3176,3563,355
3177,R3177,2088,356
3178,R3178,2224,340
3179,R3179,3424,227
3180,R3180,1969,30
3181,R3181,3128,29
3182,R3182,2549,196
3183,R3183,2964,266
3184,R3184,3681,73
3185,R3185,2528,184
3186,R3186,2707,72
3187,R3187,2837,196
3188,R3188,3523,3
3189,R3189,2463,124
3190,R3190,2985,170
3191,R3191,3710,63
3192,R3192,3034,353
3193,R3193,3337,103
3194,R3194,3147,78
3195,R3195,2704,135
3196,R3196,1949,28
3197,R3197,2339,39
3198,R3198,3032,109
3199,R3199,2088,189
3200,R3200,2476,256
3201,R3201,2698,148
3202,R3202,3316,287
3203,R3203,1986,202
3204,R3204,3511,228
3205,R3205,3347,61
3206,R3206,2031,78
3207,R3207,3144,113
3208,R3208,3765,105
3209,R3209,2420,167
3210,R3210,3609,169
3211,R3211,2155,335
3212,R3212,2522,298
3213,R3213,3052,169
3214,R3214,2338,224
3215,R3215,3114,96
3216,R3216,3319,61
3217,R3217,3740,74
3218,R3218,3402,279
3219,R3219,2187,188
3220,R3220,2196,335
3221,R3221,1978,346
3222,R3222,2116,314
3223,R3223,2396,90
3224,R3224,2338,309
3225,R3225,3298,0
3226,R3226,2984,201
3227,R3227,3709,153
3228,R3228,2129,201
3229,R3229,3471,260
3230,R3230,2448,301
3231,R3231,2792,100
3232,R3232,3609,293
3233,R3233,3562,312
3234,R3234,1965,49
3235,R3235,3608,333
3236,R3236,2726,153
3237,R3237,3559,338
3238,R3238,3778,299
3239,R3239,3534,92
3240,R3240,2951,102
3241,R3241,3266,188
3242,R3242,3038,315
3243,R3243,3098,7
3244,R3244,2496,163
3245,R3245,3087,282
3246,R3246,2758,351
3247,R3247,2542,264
3248,R3248,2177,119
3249,R3249,1995,26
3250,R3250,3064,49
3251,R3251,3058,94
3252,R3252,3288,219
3253,R3253,2525,23
3254,R3254,2688,350
3255,R3255,3457,337
3256,R3256,2521,132
3257,R3257,3455,232
3258,R3258,3083,265
3259,R3259,3190,142
3260,R3260,2833,125
3261,R3261,3690,184
3262,R3262,3057,213
3263,R3263,2480,334
3264,R3264,2065,241
3265,R3265,3712,170
3266,R3266,2548,95
3267,R3267,3769,52
3268,R3268,3115,157
3269,R3269,3135,126
3270,R3270,2835,202
3271,R3271,2406,269
3272,R3272,2020,152
3273,R3273,3348,30
3274,R3274,2605,129
3275,R3275,1934,356
3276,R3276,2929,70
3277,R3277,3278,351
3278,R3278,3672,55
3279,R3279,3426,338
3280,R3280,2221,166
3281,R3281,3785,158
3282,R3282,2766,357
3283,R3283,2098,284
3284,R3284,2691,51
3285,R3285,2556,256
3286,R3286,3221,119
3287,R3287,3544,141
3288,R3288,3218,67
3289,R3289,2438,53
3290,R3290,2706,66
3291,R3291,3632,288
3292,R3292,1876,284
3293,R3293,2241,71
3294,R3294,2304,221
3295,R3295,3571,46
3296,R3296,2954,204
3297,R3297,2821,257
3298,R3298,2087,268
3299,R3299,2174,240
3300,R3300,2766,57
3301,R3301,3851,110
3302,R3302,2159,203
3303,R3303,2873,79
3304,R3304,2466,329
3305,R3305,2242,274
3306,R3306,2291,248
3307,R3307,3696,308
3308,R3308,2709,86
3309,R3309,2579,135
3310,R3310,3590,54
3311,R3311,3688,355
3312,R3312,2607,42
3313,R3313,2139,256
3314,R3314,3749,98
3315,R3315,3058,71
3316,R3316,3234,255
3317,R3317,1947,198
3318,R3318,3028,190
3319,R3319,2418,106
3320,R3320,2908,126
3321,R3321,3304,357
3322,R3322,2102,328
3323,R3323,2115,327
3324,R3324,3209,299
3325,R3325,2969,176
3326,R3326,2914,356
3327,R3327,3244,109
3328,R3328,3347,16
3329,R3329,2176,73
3330,R3330,3149,105
3331,R3331,3496,180
3332,R3332,3453,40
3333,R3333,3174,325
3334,R3334,3009,39
3335,R3335,2280,290
3336,R3336,1901,321
3337,R3337,2861,318
3338,R3338,2748,329
3339,R3339,2169,92
3340,R3340,3473,28
3341,R3341,3020,71
3342,R3342,3385,205
3343,R3343,2721,345
3344,R3344,1900,51
3345,R3345,2723,224
3346,R3346,3749,98
3347,R3347,2538,356
3348,R3348,3320,71
3349,R3349,2187,80
3350,R3350,2484,123
3351,R3351,2289,332
3352,R3352,2002,112
3353,R3353,2472,338
3354,R3354,2007,149
3355,R3355,3114,114
3356,R3356,2439,15
3357,R3357,1941,269
3358,R3358,2235,104
3359,R3359,2266,48
3360,R3360,1918,281
3361,R3361,2213,184
3362,R3362,3813,129
3363,R3363,2030,276
3364,R3364,2581,266
3365,R3365,2552,189
3366,R3366,2810,271
3367,R3367,2226,99
3368,R3368,3731,120
3369,R3369,1903,24
3370,R3370,3186,300
3371,R3371,2946,335
3372,R3372,1936,48
3373,R3373,2307,218
3374,R3374,2416,132
3375,R3375,2645,34
3376,R3376,2643,250
3377,R3377,3683,350
3378,R3378,3429,50
3379,R3379,2597,118
3380,R3380,2249,46
3381,R3381,2824,256
3382,R3382,3655,314
3383,R3383,1989,322
3384,R3384,2046,96
3385,R3385,3349,122
3386,R3386,2668,92
3387,R3387,3715,126
3388,R3388,2999,273
3389,R3389,2249,187
3390,R3390,3241,96
3391,R3391,3731,192
3392,R3392,3155,71
3393,R3393,2441,75
3394,R3394,2701,55
3395,R3395,2438,143
3396,R3396,3290,196
3397,R3397,3115,242
3398,R3398,2447,143
3399,R3399,1990,244
3400,R3400,3096,278
3401,R3401,1957,130
3402,R3402,3350,312
3403,R3403,3469,258
3404,R3404,2876,292
3405,R3405,2114,348
3406,R3406,2081,352
3407,R3407,3782,136
3408,R3408,2992,75
3409,R3409,2857,312
3410,R3410,3692,277
3411,R3411,2685,129
3412,R3412,3532,39
3413,R3413,2090,169
3414,R3414,2201,128
3415,R3415,3706,173
3416,R3416,3239,320
3417,R3417,3602,76
3418,R3418,3383,341
3419,R3419,2861,190
3420,R3420,2810,193
3421,R3421,3701,305
3422,R3422,2602,237
3423,R3423,3628,299
3424,R3424,1996,204
3425,R3425,3444,266
3426,R3426,2404,317
3427,R3427,2335,272
3428,R3428,3053,235
3429,R3429,1870,265
3430,R3430,3054,251
3431,R3431,3431,358
3432,R3432,3166,205
3433,R3433,2849,16
3434,R3434,1922,48
3435,R3435,2320,270
3436,R3436,2519,125
3437,R3437,2844,338
3438,R3438,3474,60
3439,R3439,2710,251
3440,R3440,2361,245
3441,R3441,2995,218
3442,R3442,3368,301
3443,R3443,3235,95
3444,R3444,3682,140
3445,R3445,2817,167
3446,R3446,1903,187
3447,R3447,2624,6
3448,R3448,3814,294
3449,R3449,2231,55
3450,R3450,3635,283
3451,R3451,3748,20
3452,R3452,3284,136
3453,R3453,3652,200
3454,R3454,3351,348
3455,R3455,3789,249
3456,R3456,3340,199
3457,R3457,3018,246
3458,R3458,2515,280
3459,R3459,2109,63
3460,R3460,1948,224
3461,R3461,3716,119
3462,R3462,3548,229
3463,R3463,2406,197
3464,R3464,1986,12
3465,R3465,3836,146
3466,R3466,2708,351
3467,R3467,2019,73
3468,R3468,3746,60
3469,R3469,3326,103
3470,R3470,2046,35
3471,R3471,3093,324
3472,R3472,2603,210
3473,R3473,3668,74
3474,R3474,2146,168
3475,R3475,3645,166
3476,R3476,3458,11
3477,R3477,3243,123
3478,R3478,2777,288
3479,R3479,2098,154
3480,R3480,3508,218
3481,R3481,3540,359
3482,R3482,3469,256
3483,R3483,2033,71
3484,R3484,1960,3
3485,R3485,2984,174
3486,R3486,2352,302
3487,R3487,2134,61
3488,R3488,3810,355
3489,R3489,3624,111
3490,R3490,2336,45
3491,R3491,2059,167
3492,R3492,2913,86
3493,R3493,2313,87
3494,R3494,1994,37
3495,R3495,3430,341
3496,R3496,3172,221
3497,R3497,3262,115
3498,R3498,3814,331
3499,R3499,3833,47
3500,R3500,3842,336
3501,R3501,2723,109
3502,R3502,2105,123
3503,R3503,2481,355
3504,R3504,3054,217
3505,R3505,3222,252
3506,R3506,3651,319
3507,R3507,1893,145
3508,R3508,3257,38
3509,R3509,2084,314
3510,R3510,1923,242
3511,R3511,3424,17
3512,R3512,3808,348
3513,R3513,2980,6
3514,R3514,2551,325
3515,R3515,3208,309
3516,R3516,3200,46
3517,R3517,3727,15
3518,R3518,2466,149
3519,R3519,3471,28
3520,R3520,2412,103
3521,R3521,3425,125
3522,R3522,2080,218
3523,R3523,2527,320
3524,R3524,3361,47
3525,R3525,3024,218
3526,R3526,2976,303
3527,R3527,2132,219
3528,R3528,3585,3
3529,R3529,2120,25
3530,R3530,2905,281
3531,R3531,3209,71
3532,R3532,2773,178
3533,R3533,2045,68
3534,R3534,2987,333
3535,R3535,3140,26
3536,R3536,3370,162
3537,R3537,3178,65
3538,R3538,2534,153
3539,R3539,2124,301
3540,R3540,2646,256
3541,R3541,2202,71
3542,R3542,2014,170
3543,R3543,2998,232
3544,R3544,2997,288
3545,R3545,3607,118
3546,R3546,2207,32
3547,R3547,3582,201
3548,R3548,2405,130
3549,R3549,3251,267
3550,R3550,3744,111
3551,R3551,2884,252
3552,R3552,3377,153
3553,R3553,2202,47
3554,R3554,2894,3
3555,R3555,3614,285
3556,R3556,2654,121
3557,R3557,2956,338
3558,R3558,3581,150
3559,R3559,3011,199
3560,R3560,2480,6
3561,R3561,3295,98
3562,R3562,2773,218
3563,R3563,2171,29
3564,R3564,2635,86
3565,R3565,2601,266
3566,R3566,2746,139
3567,R3567,2034,44
3568,R3568,2462,83
3569,R3569,3556,145
3570,R3570,2412,33
3571,R3571,3406,68
3572,R3572,3193,109
3573,R3573,2288,34
3574,R3574,2567,101
3575,R3575,2511,151
3576,R3576,3315,134
3577,R3577,3707,28
3578,R3578,3362,321
3579,R3579,2758,17
3580,R3580,3288,292
3581,R3581,2656,308
3582,R3582,3327,32
3583,R3583,3805,125
3584,R3584,1885,326
3585,R3585,3043,293
3586,R3586,3269,32
3587,R3587,1977,203
3588,R3588,3063,56
3589,R3589,3548,84
3590,R3590,3147,59
3591,R3591,3417,152
3592,R3592,2629,210
3593,R3593,1919,166
3594,R3594,3466,254
3595,R3595,2442,260
3596,R3596,3057,353
3597,R3597,2555,40
3598,R3598,2031,129
3599,R3599,2630,76
3600,R3600,2101,339
3601,R3601,2873,120
3602,R3602,2735,137
3603,R3603,2770,26
3604,R3604,3471,222
3605,R3605,2151,306
3606,R3606,3701,261
3607,R3607,3125,164
3608,R3608,2823,68
3609,R3609,2678,207
3610,R3610,3386,93
3611,R3611,2970,311
3612,R3612,3852,23
3613,R3613,3530,314
3614,R3614,3270,263
3615,R3615,3261,123
3616,R3616,2736,313
3617,R3617,3309,156
3618,R3618,2291,228
3619,R3619,3013,167
3620,R3620,3435,331
3621,R3621,3768,87
3622,R3622,3056,335
3623,R3623,3481,261
3624,R3624,2505,24
3625,R3625,3643,348
3626,R3626,3579,281
3627,R3627,2476,61
3628,R3628,3611,129
3629,R3629,2797,224
3630,R3630,2603,8
3631,R3631,1891,298
3632,R3632,2281,298
3633,R3633,1882,191
3634,R3634,2086,214
3635,R3635,3587,288
3636,R3636,1992,181
3637,R3637,3366,333
3638,R3638,3321,41
3639,R3639,2353,7
3640,R3640,2897,221
3641,R3641,2371,255
3642,R3642,3363,245
3643,R3643,2043,286
3644,R3644,3512,124
3645,R3645,3150,249
3646,R3646,3726,134
3647,R3647,2495,20
3648,R3648,1985,44
3649,R3649,3780,340
3650,R3650,2637,21
3651,R3651,3529,97
3652,R3652,1966,156
3653,R3653,2360,309
