id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
30647,R30647,38,21,87,56,47,77,80
30648,R30648,57,27,7,28,78,77,29
30649,R30649,41,38,91,59,28,34,87
30650,R30650,54,92,18,2,75,31,2
30651,R30651,31,53,74,20,47,55,78
30652,R30652,55,2,53,27,64,14,30
30653,R30653,66,43,89,80,81,42,28
30654,R30654,46,46,56,73,15,28,62
30655,R30655,78,68,35,76,26,98,52
30656,R30656,60,38,21,40,55,32,9
30657,R30657,72,60,52,41,21,39,35
30658,R30658,9,1,16,6,55,42,90
30659,R30659,19,56,56,70,85,53,90
30660,R30660,92,97,31,48,71,38,13
30661,R30661,89,35,11,57,87,86,15
30662,R30662,9,88,18,84,70,95,13
30663,R30663,2,85,45,63,40,44,57
30664,R30664,40,63,73,18,8,90,96
30665,R30665,80,26,65,57,49,81,79
30666,R30666,42,79,30,61,53,68,39
30667,R30667,75,75,61,68,45,95,54
30668,R30668,45,9,81,89,40,66,26
30669,R30669,21,97,71,50,56,35,34
30670,R30670,86,66,76,41,84,97,90
30671,R30671,89,31,38,72,34,80,91
30672,R30672,8,40,85,30,27,55,88
30673,R30673,56,12,40,19,44,17,28
30674,R30674,95,91,66,61,33,5,54
30675,R30675,75,13,67,32,28,20,81
30676,R30676,10,70,75,15,81,40,63
30677,R30677,49,27,73,98,59,39,43
30678,R30678,26,25,58,87,87,66,78
30679,R30679,18,67,9,51,35,54,79
30680,R30680,98,76,34,24,83,34,72
30681,R30681,76,78,23,88,82,99,52
30682,R30682,100,71,95,52,67,98,85
30683,R30683,89,42,51,15,45,25,43
30684,R30684,70,19,71,96,88,81,100
30685,R30685,61,82,59,30,10,90,80
30686,R30686,14,13,66,58,58,46,22
30687,R30687,26,19,66,54,97,42,72
30688,R30688,38,20,87,78,31,63,70
30689,R30689,28,60,41,29,23,45,42
30690,R30690,18,95,17,71,24,77,37
30691,R30691,65,41,41,34,81,97,36
30692,R30692,83,65,51,77,67,30,32
30693,R30693,71,34,45,70,97,36,28
30694,R30694,59,51,73,23,56,91,4
30695,R30695,100,96,68,6,93,17,77
30696,R30696,75,54,27,52,15,29,98
30697,R30697,60,94,45,68,3,49,8
30698,R30698,63,92,89,94,70,57,34
30699,R30699,53,4,84,15,83,19,39
30700,R30700,60,19,75,66,64,51,91
30701,R30701,15,60,52,35,46,22,61
30702,R30702,63,64,28,74,5,92,24
30703,R30703,13,46,12,89,87,56,72
30704,R30704,1,92,93,12,49,19,19
30705,R30705,32,81,13,82,28,86,21
30706,R30706,36,74,38,19,38,46,31
30707,R30707,78,27,20,71,84,79,41
30708,R30708,8,25,1,5,65,59,61
30709,R30709,95,97,57,58,71,46,76
30710,R30710,22,51,65,66,91,53,34
30711,R30711,12,91,98,30,81,43,58
30712,R30712,100,86,11,49,54,74,11
30713,R30713,55,2,40,64,27,81,99
30714,R30714,39,73,78,53,96,22,56
30715,R30715,40,17,32,42,38,11,49
30716,R30716,38,18,7,94,80,10,62
30717,R30717,31,45,68,22,80,14,2
30718,R30718,68,36,60,68,11,71,47
30719,R30719,34,61,52,45,21,65,30
30720,R30720,23,88,62,13,72,9,40
30721,R30721,7,7,25,93,93,66,18
30722,R30722,80,47,27,62,1,60,48
30723,R30723,34,67,20,65,46,37,39
30724,R30724,13,6,46,76,99,67,25
30725,R30725,34,77,76,10,96,40,50
30726,R30726,55,86,27,94,90,15,64
30727,R30727,9,97,89,94,29,71,67
30728,R30728,31,31,46,41,83,41,96
30729,R30729,95,89,96,78,57,93,39
30730,R30730,49,88,83,35,70,36,73
30731,R30731,64,19,78,31,60,40,97
30732,R30732,54,50,19,36,89,39,19
30733,R30733,43,50,89,93,21,31,47
30734,R30734,26,68,100,69,6,97,56
30735,R30735,36,36,41,70,28,23,50
30736,R30736,4,5,56,29,94,11,25
30737,R30737,12,32,45,89,77,58,79
30738,R30738,37,85,34,15,31,72,50
30739,R30739,40,13,18,91,62,49,3
30740,R30740,22,19,23,67,72,23,30
30741,R30741,14,15,79,49,2,2,82
30742,R30742,46,96,97,31,29,37,24
30743,R30743,100,58,30,81,25,49,49
30744,R30744,67,32,15,86,16,39,94
30745,R30745,80,26,47,1,4,64,23
30746,R30746,98,46,20,43,73,88,73
30747,R30747,31,66,73,75,100,55,13
30748,R30748,77,22,21,24,76,40,58
30749,R30749,38,52,93,64,56,44,79
30750,R30750,78,78,91,88,99,90,11
30751,R30751,94,65,63,55,86,51,27
30752,R30752,89,38,84,49,20,17,27
30753,R30753,35,71,23,60,20,18,50
30754,R30754,92,26,4,73,65,36,21
30755,R30755,73,71,78,80,21,26,57
30756,R30756,1,76,16,13,25,71,25
30757,R30757,92,71,46,13,53,94,75
30758,R30758,14,20,21,61,90,83,58
30759,R30759,90,100,68,12,18,54,8
30760,R30760,10,13,59,88,56,31,4
30761,R30761,17,39,75,64,7,81,22
30762,R30762,8,32,60,94,24,99,49
30763,R30763,98,48,46,57,78,33,67
30764,R30764,31,47,68,37,44,65,72
30765,R30765,91,45,23,96,72,100,48
30766,R30766,70,60,5,48,91,76,14
30767,R30767,57,79,58,78,25,44,8
30768,R30768,87,94,35,41,29,96,34
30769,R30769,84,44,79,28,74,10,2
30770,R30770,64,83,92,47,51,92,98
30771,R30771,83,27,94,65,20,94,21
30772,R30772,24,86,69,11,8,32,16
30773,R30773,65,7,21,44,73,69,89
30774,R30774,39,31,100,62,31,75,73
30775,R30775,43,25,43,42,87,29,24
30776,R30776,11,4,81,32,68,56,58
30777,R30777,68,33,10,88,91,14,34
30778,R30778,27,13,33,2,41,68,1
30779,R30779,46,84,52,53,47,32,12
30780,R30780,78,7,43,35,8,100,82
30781,R30781,76,66,25,19,76,49,35
30782,R30782,64,19,6,52,66,74,35
30783,R30783,45,98,10,63,53,80,20
30784,R30784,91,35,26,53,47,32,70
30785,R30785,68,38,42,95,53,83,27
30786,R30786,50,93,29,33,51,100,14
30787,R30787,90,45,14,50,58,99,10
30788,R30788,29,13,37,26,39,70,57
30789,R30789,45,34,24,37,75,47,49
30790,R30790,64,20,5,10,56,51,28
30791,R30791,95,6,67,36,23,64,40
30792,R30792,23,33,13,94,92,61,10
30793,R30793,28,66,30,11,98,92,81
30794,R30794,19,36,33,42,86,73,42
30795,R30795,51,66,12,52,68,93,13
30796,R30796,77,5,22,20,88,11,13
30797,R30797,80,64,28,41,69,83,97
30798,R30798,39,60,84,29,97,10,8
30799,R30799,16,62,74,22,82,1,18
30800,R30800,89,24,54,92,28,11,1
30801,R30801,97,63,4,91,8,23,43
30802,R30802,27,61,72,53,85,8,35
30803,R30803,86,40,53,17,43,27,68
30804,R30804,40,4,26,27,49,96,74
30805,R30805,5,6,51,9,82,5,98
30806,R30806,38,6,51,23,47,94,95
30807,R30807,26,55,7,64,31,56,6
30808,R30808,4,79,19,9,79,75,83
30809,R30809,48,40,49,6,5,70,20
30810,R30810,91,77,50,39,59,86,42
30811,R30811,40,92,64,25,41,3,21
30812,R30812,39,76,61,54,83,12,90
30813,R30813,82,17,54,23,76,93,41
30814,R30814,51,70,92,18,93,9,86
30815,R30815,96,17,46,17,26,25,78
30816,R30816,2,67,74,44,76,97,51
30817,R30817,27,55,71,62,93,72,61
30818,R30818,75,63,72,26,94,38,90
30819,R30819,46,94,87,84,43,69,56
30820,R30820,32,97,12,77,20,41,45
30821,R30821,66,69,45,70,49,83,85
30822,R30822,4,11,99,62,3,76,49
30823,R30823,28,51,69,61,23,7,73
30824,R30824,72,61,30,31,1,99,2
30825,R30825,89,69,5,10,3,21,79
30826,R30826,24,8,26,89,31,11,30
30827,R30827,31,60,35,24,84,36,91
30828,R30828,54,100,2,28,54,7,63
30829,R30829,29,92,1,87,17,9,92
30830,R30830,71,57,91,7,66,71,18
30831,R30831,30,94,23,61,60,57,77
30832,R30832,57,20,6,53,11,95,49
30833,R30833,18,33,68,86,92,38,41
30834,R30834,83,64,33,81,76,9,10
30835,R30835,24,97,26,57,59,55,40
30836,R30836,56,87,77,98,33,79,49
30837,R30837,14,81,77,37,2,82,37
30838,R30838,72,54,78,37,100,25,26
30839,R30839,76,2,82,94,55,91,3
30840,R30840,19,29,86,61,33,75,94
30841,R30841,52,58,25,6,16,92,1
30842,R30842,70,42,57,17,78,91,47
30843,R30843,25,69,18,70,66,20,77
30844,R30844,33,22,4,29,34,9,1
30845,R30845,85,65,75,9,12,30,13
30846,R30846,17,74,68,32,24,10,98
30847,R30847,23,4,39,30,14,96,97
30848,R30848,52,76,21,13,57,100,75
30849,R30849,61,13,12,81,30,28,31
30850,R30850,27,16,25,20,75,83,5
30851,R30851,2,86,75,69,96,15,70
30852,R30852,27,65,91,27,13,14,51
30853,R30853,20,42,68,85,4,10,88
30854,R30854,71,84,96,45,17,28,34
30855,R30855,44,80,9,65,93,30,86
30856,R30856,94,65,84,6,16,31,36
30857,R30857,26,20,31,89,23,96,29
30858,R30858,90,82,81,63,40,21,17
30859,R30859,70,76,43,77,28,42,79
30860,R30860,22,58,86,92,41,78,96
30861,R30861,43,39,97,58,41,56,18
30862,R30862,51,11,48,81,14,32,43
30863,R30863,30,57,51,21,49,36,88
30864,R30864,8,22,33,28,37,15,17
30865,R30865,56,16,96,77,67,52,65
30866,R30866,11,74,96,13,6,65,17
30867,R30867,32,60,2,26,7,25,48
30868,R30868,11,100,33,26,89,90,91
30869,R30869,34,40,43,83,81,75,12
30870,R30870,5,11,12,50,23,98,44
30871,R30871,34,72,25,50,33,40,51
30872,R30872,25,62,28,76,28,7,28
30873,R30873,4,14,100,39,96,56,95
30874,R30874,42,1,39,94,85,37,3
30875,R30875,78,29,94,67,85,83,93
30876,R30876,52,30,83,57,55,80,42
30877,R30877,14,7,18,83,72,31,27
30878,R30878,53,55,44,15,42,11,49
30879,R30879,85,32,45,81,21,40,87
30880,R30880,4,70,38,10,79,98,23
30881,R30881,16,8,39,48,48,28,12
30882,R30882,33,79,59,34,30,53,98
30883,R30883,30,72,58,51,7,76,84
30884,R30884,8,26,37,41,30,41,46
30885,R30885,78,14,38,57,56,90,53
30886,R30886,31,94,51,47,84,1,72
30887,R30887,17,90,92,57,51,13,46
30888,R30888,64,67,32,38,55,97,30
30889,R30889,4,11,16,86,48,44,86
30890,R30890,37,8,37,46,30,42,35
30891,R30891,50,73,92,27,3,4,57
30892,R30892,44,80,14,17,93,100,61
30893,R30893,89,81,66,30,89,87,100
30894,R30894,18,73,59,31,83,83,12
30895,R30895,20,76,99,67,54,73,38
30896,R30896,1,38,55,30,18,23,92
30897,R30897,66,75,55,1,28,47,8
30898,R30898,83,36,39,29,70,7,35
30899,R30899,45,40,78,59,37,98,9
30900,R30900,66,44,93,32,81,29,11
30901,R30901,95,76,55,2,71,81,76
30902,R30902,8,28,10,87,12,45,69
30903,R30903,10,66,47,20,23,42,10
30904,R30904,23,43,99,91,37,28,32
30905,R30905,67,37,45,53,28,66,1
30906,R30906,52,100,71,17,3,93,26
30907,R30907,37,23,70,49,50,59,51
30908,R30908,37,47,100,46,24,52,80
30909,R30909,4,83,41,46,26,24,26
30910,R30910,22,95,7,43,55,99,37
30911,R30911,31,77,79,60,59,22,26
30912,R30912,10,18,43,61,47,39,74
30913,R30913,50,36,3,17,62,81,98
30914,R30914,60,81,49,65,85,17,74
30915,R30915,9,52,11,48,34,99,31
30916,R30916,21,94,68,51,66,37,100
30917,R30917,24,94,58,22,20,82,100
30918,R30918,14,8,14,73,41,37,77
30919,R30919,96,31,94,40,47,29,25
30920,R30920,13,60,23,58,91,26,12
30921,R30921,4,40,99,92,98,25,40
30922,R30922,66,41,25,63,34,5,58
30923,R30923,89,57,54,10,6,32,53
30924,R30924,54,51,78,26,57,47,98
30925,R30925,1,57,45,43,10,35,47
30926,R30926,72,80,91,68,72,2,40
30927,R30927,66,60,32,71,12,40,44
30928,R30928,14,94,49,93,12,96,67
30929,R30929,1,62,58,67,18,80,10
30930,R30930,26,75,61,79,100,42,15
30931,R30931,49,95,88,97,84,29,24
30932,R30932,100,35,61,15,5,73,26
30933,R30933,88,18,42,24,82,8,30
30934,R30934,47,69,28,21,45,35,44
30935,R30935,88,99,39,11,95,31,44
30936,R30936,83,74,75,99,17,79,37
30937,R30937,38,23,92,28,84,57,12
30938,R30938,28,10,75,67,80,79,76
30939,R30939,60,94,63,55,5,5,92
30940,R30940,69,49,25,95,62,85,37
30941,R30941,63,98,58,28,37,27,41
30942,R30942,32,95,20,46,89,83,40
30943,R30943,16,81,5,70,61,30,40
30944,R30944,60,72,76,84,25,17,60
30945,R30945,32,86,9,61,45,61,29
30946,R30946,76,16,15,6,100,95,12
30947,R30947,16,88,2,77,80,44,32
30948,R30948,77,81,37,63,81,56,12
30949,R30949,33,4,6,6,46,80,53
30950,R30950,10,9,30,73,93,47,40
30951,R30951,36,1,76,91,83,12,47
30952,R30952,61,91,78,79,31,42,3
30953,R30953,18,51,19,2,5,58,81
30954,R30954,51,67,55,42,62,37,8
30955,R30955,59,48,63,34,14,29,25
30956,R30956,26,21,21,10,22,7,77
30957,R30957,73,56,40,44,66,31,32
30958,R30958,58,70,9,55,46,54,72
30959,R30959,25,47,2,51,45,83,36
30960,R30960,88,88,19,99,45,72,89
30961,R30961,50,66,23,5,97,62,49
30962,R30962,64,66,11,45,64,83,88
30963,R30963,70,62,77,12,72,61,5
30964,R30964,14,46,30,43,55,86,26
30965,R30965,19,60,14,35,82,49,42
30966,R30966,74,18,35,64,31,30,13
30967,R30967,97,59,7,47,21,82,9
30968,R30968,45,82,36,15,7,11,42
30969,R30969,59,20,13,94,65,63,19
30970,R30970,100,21,61,99,57,74,71
30971,R30971,69,74,68,24,25,28,33
30972,R30972,3,14,4,47,3,26,98
30973,R30973,65,50,70,8,50,82,87
30974,R30974,38,88,79,65,94,99,94
30975,R30975,76,88,65,66,45,94,20
30976,R30976,44,77,3,38,98,3,91
30977,R30977,99,15,70,48,7,42,40
30978,R30978,3,11,7,38,16,74,85
30979,R30979,26,62,6,57,51,7,73
30980,R30980,26,49,68,41,34,74,77
30981,R30981,12,44,87,94,60,12,23
30982,R30982,84,84,83,30,19,2,18
30983,R30983,4,93,16,7,44,20,81
30984,R30984,76,80,69,13,92,42,58
30985,R30985,67,78,10,80,4,58,12
30986,R30986,88,58,9,69,29,30,55
30987,R30987,94,48,93,59,34,23,28
30988,R30988,54,26,84,92,78,10,76
30989,R30989,4,3,39,49,60,8,37
30990,R30990,17,81,52,87,85,75,10
30991,R30991,31,14,87,82,15,63,7
30992,R30992,100,49,7,66,73,43,38
30993,R30993,74,3,27,40,21,98,35
30994,R30994,41,60,77,91,25,97,79
30995,R30995,43,37,40,56,84,49,14
30996,R30996,31,41,58,7,16,76,5
30997,R30997,4,100,89,66,57,58,63
30998,R30998,27,95,56,28,8,40,87
30999,R30999,17,60,81,78,24,54,43
31000,R31000,32,82,90,66,90,99,55
31001,R31001,72,18,63,16,31,29,19
31002,R31002,48,7,91,47,17,89,88
31003,R31003,85,77,46,82,83,99,82
31004,R31004,30,99,97,45,24,44,63
31005,R31005,83,54,78,99,76,62,32
31006,R31006,68,40,60,84,43,54,21
31007,R31007,4,39,65,78,15,39,25
31008,R31008,33,36,88,15,9,34,58
31009,R31009,16,72,43,22,46,34,29
31010,R31010,37,72,16,56,4,33,55
31011,R31011,64,85,80,15,43,65,85
31012,R31012,71,4,48,39,73,21,55
31013,R31013,86,86,68,3,68,75,26
31014,R31014,15,27,35,87,38,31,4
31015,R31015,55,26,51,19,67,100,65
31016,R31016,2,59,62,90,79,77,100
31017,R31017,26,84,69,95,12,86,31
31018,R31018,12,68,7,28,81,58,57
31019,R31019,67,72,66,9,71,93,57
31020,R31020,59,49,97,13,30,37,24
31021,R31021,2,53,49,75,84,9,79
31022,R31022,40,1,83,74,75,38,74
31023,R31023,24,22,61,78,53,96,16
31024,R31024,63,66,6,65,44,79,15
31025,R31025,14,70,52,19,31,19,18
31026,R31026,85,67,18,47,44,41,47
31027,R31027,34,16,100,76,59,33,48
31028,R31028,92,68,63,50,47,42,63
31029,R31029,76,98,1,65,51,4,26
31030,R31030,4,15,15,64,60,42,23
31031,R31031,14,77,56,54,1,37,69
31032,R31032,98,96,77,53,29,69,81
31033,R31033,33,54,22,6,84,95,1
31034,R31034,18,37,53,84,12,37,80
31035,R31035,36,42,73,75,47,89,85
31036,R31036,73,80,85,66,3,69,68
31037,R31037,12,4,15,6,35,92,50
31038,R31038,97,100,2,34,41,82,24
31039,R31039,59,68,38,84,58,83,76
31040,R31040,60,67,39,31,43,69,48
31041,R31041,3,33,40,38,18,36,70
31042,R31042,97,35,30,65,35,62,29
31043,R31043,92,48,57,88,21,91,68
31044,R31044,89,26,7,5,72,38,91
31045,R31045,47,21,93,63,14,20,83
31046,R31046,76,89,34,26,2,47,54
31047,R31047,89,54,96,50,48,14,84
31048,R31048,14,58,24,44,16,78,7
31049,R31049,29,78,10,44,56,32,2
31050,R31050,95,68,46,68,95,99,4
31051,R31051,25,73,80,88,26,48,79
31052,R31052,34,39,8,66,85,77,71
31053,R31053,31,17,21,91,95,15,71
31054,R31054,88,29,15,2,35,40,78
31055,R31055,67,32,11,67,77,73,97
31056,R31056,4,17,28,39,27,94,92
31057,R31057,90,67,94,91,41,33,46
31058,R31058,47,40,48,49,47,43,75
31059,R31059,21,78,70,94,85,85,78
31060,R31060,19,79,37,20,64,37,22
31061,R31061,17,46,91,2,13,3,10
31062,R31062,33,95,7,14,51,53,52
31063,R31063,16,21,83,4,76,52,2
31064,R31064,84,7,79,41,74,88,83
31065,R31065,80,12,10,51,31,16,51
31066,R31066,7,82,43,51,4,76,23
31067,R31067,75,68,78,85,33,1,89
31068,R31068,85,2,43,23,97,27,24
31069,R31069,35,22,3,67,13,24,34
31070,R31070,63,22,96,79,15,2,61
31071,R31071,93,1,85,55,16,96,82
31072,R31072,14,45,50,97,82,81,70
31073,R31073,95,59,31,10,1,50,62
31074,R31074,31,28,36,27,38,61,6
31075,R31075,16,76,2,24,78,69,93
31076,R31076,52,89,8,32,93,92,55
31077,R31077,87,41,82,34,69,19,65
31078,R31078,30,51,20,17,24,8,76
31079,R31079,27,75,92,4,67,44,65
31080,R31080,83,5,77,98,56,7,27
31081,R31081,96,48,49,15,49,68,1
31082,R31082,13,76,60,34,75,65,91
31083,R31083,51,44,23,50,83,29,64
31084,R31084,27,58,45,69,43,49,24
31085,R31085,34,100,16,12,6,17,20
31086,R31086,100,64,100,74,1,51,18
31087,R31087,95,2,12,72,77,86,6
31088,R31088,72,49,7,52,90,20,95
31089,R31089,26,63,58,13,97,91,44
31090,R31090,75,46,46,51,6,72,47
31091,R31091,20,44,91,73,6,99,56
31092,R31092,30,2,93,77,74,90,64
31093,R31093,72,46,11,63,56,30,12
31094,R31094,19,6,48,2,56,47,92
31095,R31095,37,40,30,73,57,18,61
31096,R31096,59,66,50,35,58,52,55
31097,R31097,90,83,59,95,15,29,99
31098,R31098,4,4,64,20,27,49,52
31099,R31099,13,23,83,74,18,15,71
31100,R31100,67,94,77,11,58,100,67
31101,R31101,37,54,64,98,94,21,18
31102,R31102,91,37,3,97,71,4,75
31103,R31103,21,96,47,99,59,5,14
31104,R31104,57,27,71,40,30,36,18
31105,R31105,23,50,50,41,96,73,87
31106,R31106,13,89,6,18,2,81,37
31107,R31107,21,50,29,82,44,12,80
31108,R31108,57,68,88,33,23,86,78
31109,R31109,3,36,87,46,78,81,71
31110,R31110,45,79,7,48,84,56,51
31111,R31111,49,2,29,72,42,3,14
31112,R31112,46,18,6,63,46,50,9
31113,R31113,56,24,93,21,40,30,8
31114,R31114,70,34,36,33,79,39,49
31115,R31115,74,100,55,93,86,26,59
31116,R31116,70,49,28,21,44,63,48
31117,R31117,54,35,22,12,2,35,89
31118,R31118,40,86,52,25,51,42,56
31119,R31119,79,12,100,46,17,93,59
31120,R31120,34,56,76,72,64,41,89
31121,R31121,22,72,22,35,90,34,17
31122,R31122,64,80,48,11,96,71,86
31123,R31123,14,62,68,30,40,37,4
31124,R31124,57,24,39,90,7,47,44
31125,R31125,69,95,78,23,14,46,81
31126,R31126,90,46,79,7,33,28,92
31127,R31127,44,59,99,3,62,39,78
31128,R31128,13,87,70,8,22,55,93
31129,R31129,52,94,46,93,2,26,23
31130,R31130,75,44,19,13,71,80,58
31131,R31131,31,98,68,68,98,54,84
31132,R31132,67,71,83,3,33,34,33
31133,R31133,48,34,15,71,50,24,73
31134,R31134,5,87,63,70,98,46,63
31135,R31135,52,57,25,54,64,25,64
31136,R31136,83,46,35,93,24,55,41
31137,R31137,56,16,71,84,96,43,41
31138,R31138,34,85,3,20,47,4,74
31139,R31139,49,82,89,47,9,13,90
31140,R31140,32,34,8,85,80,53,36
31141,R31141,74,33,50,59,19,56,72
31142,R31142,18,41,99,41,48,96,7
31143,R31143,58,74,85,40,56,93,7
31144,R31144,75,66,83,80,54,97,34
31145,R31145,69,7,71,36,64,93,18
31146,R31146,100,56,48,23,12,6,62
31147,R31147,16,35,71,86,57,75,84
31148,R31148,5,96,58,81,46,22,39
31149,R31149,54,50,55,3,43,96,76
31150,R31150,99,40,45,41,24,63,26
31151,R31151,96,40,90,26,21,18,64
31152,R31152,32,12,17,88,6,18,16
31153,R31153,44,62,56,69,36,46,29
31154,R31154,50,51,11,36,38,23,86
31155,R31155,64,14,85,20,61,14,54
31156,R31156,80,83,74,34,72,63,58
31157,R31157,86,29,10,92,58,52,69
31158,R31158,3,24,5,29,38,88,53
31159,R31159,72,63,37,75,54,88,90
31160,R31160,22,47,97,48,45,23,34
31161,R31161,55,7,52,92,93,44,16
31162,R31162,44,34,22,5,84,97,5
31163,R31163,9,79,30,32,72,75,43
31164,R31164,62,40,92,70,52,56,41
31165,R31165,88,14,80,90,86,79,82
31166,R31166,53,47,97,1,35,89,99
31167,R31167,45,93,28,46,49,24,10
31168,R31168,62,28,82,15,68,31,20
31169,R31169,5,56,16,40,99,94,18
31170,R31170,22,17,85,43,91,31,60
31171,R31171,9,62,17,80,98,25,8
31172,R31172,65,55,48,57,91,1,69
31173,R31173,80,83,43,57,10,48,81
31174,R31174,22,92,51,91,28,9,90
31175,R31175,93,97,74,73,24,78,5
31176,R31176,78,14,91,16,42,77,98
31177,R31177,78,50,4,46,39,82,87
31178,R31178,72,64,60,1,39,1,93
31179,R31179,26,34,11,52,96,67,35
31180,R31180,100,58,43,32,21,28,70
31181,R31181,71,58,13,8,97,32,89
31182,R31182,28,70,93,81,81,13,3
31183,R31183,98,88,28,24,8,60,53
31184,R31184,6,66,36,38,40,71,41
31185,R31185,37,64,23,20,16,3,35
31186,R31186,9,44,61,59,10,62,84
31187,R31187,59,32,87,99,45,56,22
31188,R31188,2,70,53,27,71,76,61
31189,R31189,2,2,16,50,26,59,87
31190,R31190,67,9,87,8,90,9,35
31191,R31191,29,80,58,71,75,24,99
31192,R31192,6,94,74,14,59,60,52
31193,R31193,63,13,71,65,74,84,69
31194,R31194,50,34,19,8,36,81,45
31195,R31195,2,27,36,59,57,2,82
31196,R31196,78,29,2,11,91,34,74
31197,R31197,9,99,43,69,28,12,63
31198,R31198,10,77,53,4,91,40,82
31199,R31199,11,81,6,87,48,41,58
31200,R31200,54,80,37,82,90,41,47
31201,R31201,86,64,46,90,51,93,66
31202,R31202,39,26,82,19,2,1,94
31203,R31203,55,1,40,51,5,64,56
31204,R31204,45,3,73,4,33,65,25
31205,R31205,64,98,19,9,97,8,69
31206,R31206,79,80,51,7,94,87,65
31207,R31207,44,92,10,52,2,24,22
31208,R31208,89,70,67,21,100,30,57
31209,R31209,95,20,62,69,40,2,4
31210,R31210,16,49,68,30,84,81,92
31211,R31211,65,36,59,32,91,49,47
31212,R31212,59,93,60,64,100,65,21
31213,R31213,55,58,96,78,23,34,44
31214,R31214,5,25,57,14,73,48,70
31215,R31215,31,23,27,74,61,100,45
31216,R31216,34,23,3,65,2,83,86
31217,R31217,24,90,48,26,52,59,92
31218,R31218,73,23,51,75,16,28,87
31219,R31219,16,72,66,95,92,17,72
31220,R31220,96,75,16,47,12,55,88
31221,R31221,45,16,13,96,27,38,2
31222,R31222,90,16,9,28,15,69,22
31223,R31223,33,42,79,90,20,24,75
31224,R31224,20,72,74,14,11,15,2
31225,R31225,60,53,24,58,48,97,3
31226,R31226,60,14,8,56,87,37,18
31227,R31227,25,80,16,27,96,8,52
31228,R31228,7,29,65,97,70,51,96
31229,R31229,17,74,18,8,1,97,95
31230,R31230,52,14,14,66,54,50,44
31231,R31231,73,6,2,71,78,30,45
31232,R31232,62,5,46,96,34,55,86
31233,R31233,80,66,10,59,12,24,26
31234,R31234,61,27,79,65,62,13,83
31235,R31235,61,73,76,86,66,4,44
31236,R31236,27,3,6,9,18,8,14
31237,R31237,56,34,83,89,97,52,57
31238,R31238,35,7,16,72,39,75,78
31239,R31239,55,78,99,32,80,40,39
31240,R31240,99,91,81,29,75,98,62
31241,R31241,97,62,25,12,90,41,79
31242,R31242,96,74,65,39,75,35,94
31243,R31243,74,8,74,60,56,94,65
31244,R31244,86,81,22,1,72,48,45
31245,R31245,72,47,50,49,51,60,47
31246,R31246,97,63,1,34,92,84,40
31247,R31247,83,4,52,66,63,94,43
31248,R31248,4,88,95,98,71,95,52
31249,R31249,1,85,81,25,9,76,54
31250,R31250,19,79,13,8,6,34,39
31251,R31251,22,9,72,99,42,78,87
31252,R31252,80,59,24,33,83,66,56
31253,R31253,44,84,88,34,35,16,51
31254,R31254,46,40,48,51,96,41,15
31255,R31255,86,54,36,11,87,50,38
31256,R31256,36,51,22,58,35,92,75
31257,R31257,34,64,27,34,47,45,15
31258,R31258,3,89,77,41,36,17,65
31259,R31259,35,72,24,54,87,59,28
31260,R31260,57,89,46,82,30,37,17
31261,R31261,33,70,26,51,48,2,42
31262,R31262,32,29,94,36,84,14,89
31263,R31263,86,34,40,54,46,94,28
31264,R31264,67,39,7,22,33,45,72
31265,R31265,52,98,29,98,56,65,58
31266,R31266,70,40,50,65,12,92,17
31267,R31267,9,26,5,81,37,36,15
31268,R31268,36,89,45,18,63,43,55
31269,R31269,84,12,45,17,34,42,85
31270,R31270,44,81,81,58,20,70,84
31271,R31271,39,96,26,12,45,4,70
31272,R31272,65,81,61,77,69,24,74
31273,R31273,45,8,69,85,69,55,53
31274,R31274,98,29,50,29,29,6,33
31275,R31275,30,87,23,7,40,58,34
31276,R31276,76,18,55,2,100,68,16
31277,R31277,2,52,24,75,84,95,32
31278,R31278,40,79,56,77,60,4,7
31279,R31279,8,29,52,61,97,78,46
31280,R31280,41,54,71,93,34,31,61
31281,R31281,35,33,5,31,45,21,21
31282,R31282,31,1,91,60,8,81,9
31283,R31283,25,60,38,83,97,39,97
31284,R31284,15,67,64,99,22,5,31
31285,R31285,3,79,61,60,100,16,89
31286,R31286,38,68,93,67,7,98,16
31287,R31287,18,2,8,96,13,34,88
31288,R31288,39,11,53,47,75,70,71
31289,R31289,71,73,70,39,80,47,99
31290,R31290,22,12,32,44,91,13,34
31291,R31291,54,47,85,43,46,82,32
31292,R31292,22,63,68,43,59,50,1
31293,R31293,26,80,39,46,1,97,65
31294,R31294,58,54,30,100,39,42,38
31295,R31295,5,75,42,83,93,45,27
31296,R31296,86,85,58,59,18,55,63
31297,R31297,20,94,16,59,91,44,79
31298,R31298,23,51,8,49,64,28,34
31299,R31299,82,8,1,58,61,42,88
31300,R31300,62,90,42,42,74,87,76
31301,R31301,14,60,5,49,79,78,57
31302,R31302,26,45,53,13,45,65,24
31303,R31303,13,68,12,39,91,63,83
31304,R31304,11,84,8,58,85,63,57
31305,R31305,7,44,87,5,35,29,33
31306,R31306,73,71,84,32,21,91,93
31307,R31307,52,3,55,87,98,44,86
31308,R31308,92,59,29,60,7,68,79
