id,label,Elevation,Aspect
14710,R14710,78,99
14711,R14711,71,38
14712,R14712,70,41
14713,R14713,92,34
14714,R14714,6,28
14715,R14715,62,98
14716,R14716,20,7
14717,R14717,65,27
14718,R14718,4,50
14719,R14719,86,21
14720,R14720,32,79
14721,R14721,86,60
14722,R14722,7,2
14723,R14723,84,72
14724,R14724,45,44
14725,R14725,52,38
14726,R14726,80,95
14727,R14727,83,87
14728,R14728,9,26
14729,R14729,54,97
14730,R14730,67,7
14731,R14731,21,9
14732,R14732,74,10
14733,R14733,52,98
14734,R14734,74,18
14735,R14735,63,81
14736,R14736,14,49
14737,R14737,33,42
14738,R14738,58,7
14739,R14739,50,66
14740,R14740,80,16
14741,R14741,93,33
14742,R14742,53,57
14743,R14743,91,17
14744,R14744,42,90
14745,R14745,81,10
14746,R14746,100,38
14747,R14747,79,42
14748,R14748,68,22
14749,R14749,49,84
14750,R14750,45,92
14751,R14751,32,95
14752,R14752,67,93
14753,R14753,21,10
14754,R14754,18,92
14755,R14755,87,13
14756,R14756,81,92
14757,R14757,58,17
14758,R14758,25,70
14759,R14759,44,90
14760,R14760,89,56
14761,R14761,7,9
14762,R14762,93,90
14763,R14763,74,23
14764,R14764,94,65
14765,R14765,11,63
14766,R14766,30,95
14767,R14767,33,88
14768,R14768,81,26
14769,R14769,63,32
14770,R14770,82,7
14771,R14771,7,98
14772,R14772,84,99
14773,R14773,89,65
14774,R14774,27,25
14775,R14775,34,3
14776,R14776,36,67
14777,R14777,47,67
14778,R14778,46,91
14779,R14779,100,59
14780,R14780,96,98
14781,R14781,48,69
14782,R14782,41,39
14783,R14783,77,95
14784,R14784,77,32
14785,R14785,22,84
14786,R14786,8,55
14787,R14787,73,7
14788,R14788,21,80
14789,R14789,80,47
14790,R14790,57,96
14791,R14791,95,28
14792,R14792,28,38
14793,R14793,27,28
14794,R14794,35,85
14795,R14795,45,48
14796,R14796,78,60
14797,R14797,99,96
14798,R14798,32,89
14799,R14799,27,42
14800,R14800,40,65
14801,R14801,40,59
14802,R14802,77,38
14803,R14803,43,29
14804,R14804,76,18
14805,R14805,78,57
14806,R14806,69,83
14807,R14807,26,79
14808,R14808,36,63
14809,R14809,94,85
14810,R14810,56,5
14811,R14811,24,98
14812,R14812,1,34
14813,R14813,91,87
14814,R14814,41,22
14815,R14815,55,60
14816,R14816,40,77
14817,R14817,54,58
14818,R14818,9,71
14819,R14819,12,58
14820,R14820,55,41
14821,R14821,100,13
14822,R14822,33,22
14823,R14823,59,72
14824,R14824,81,24
14825,R14825,35,97
14826,R14826,49,79
14827,R14827,19,94
14828,R14828,81,70
14829,R14829,22,12
14830,R14830,76,47
14831,R14831,25,64
14832,R14832,19,60
14833,R14833,29,19
14834,R14834,45,46
14835,R14835,10,8
14836,R14836,42,86
14837,R14837,78,89
14838,R14838,69,99
14839,R14839,87,41
14840,R14840,12,28
14841,R14841,56,2
14842,R14842,90,18
14843,R14843,85,63
14844,R14844,97,48
14845,R14845,47,56
14846,R14846,20,77
14847,R14847,29,56
14848,R14848,53,10
14849,R14849,20,51
14850,R14850,23,97
14851,R14851,71,64
14852,R14852,25,61
14853,R14853,38,64
14854,R14854,23,35
14855,R14855,15,16
14856,R14856,89,90
14857,R14857,12,80
14858,R14858,66,50
14859,R14859,14,33
14860,R14860,37,33
14861,R14861,19,44
14862,R14862,53,47
14863,R14863,19,35
14864,R14864,37,43
14865,R14865,16,3
14866,R14866,99,33
14867,R14867,79,91
14868,R14868,45,22
14869,R14869,25,98
14870,R14870,17,61
14871,R14871,63,52
14872,R14872,36,38
14873,R14873,27,9
14874,R14874,85,38
14875,R14875,17,40
14876,R14876,100,49
14877,R14877,69,18
14878,R14878,77,59
14879,R14879,88,38
14880,R14880,49,56
14881,R14881,84,67
14882,R14882,94,95
14883,R14883,90,59
14884,R14884,13,26
14885,R14885,57,32
14886,R14886,13,76
14887,R14887,89,46
14888,R14888,88,48
14889,R14889,23,29
14890,R14890,31,82
14891,R14891,31,74
14892,R14892,81,85
14893,R14893,24,35
14894,R14894,36,45
14895,R14895,30,44
14896,R14896,80,71
14897,R14897,17,96
14898,R14898,51,21
14899,R14899,71,93
14900,R14900,4,39
14901,R14901,96,83
14902,R14902,44,94
14903,R14903,88,16
14904,R14904,96,11
14905,R14905,53,10
14906,R14906,7,7
14907,R14907,81,3
14908,R14908,100,38
14909,R14909,32,37
14910,R14910,90,92
14911,R14911,62,67
14912,R14912,8,77
14913,R14913,67,76
14914,R14914,14,14
14915,R14915,17,6
14916,R14916,42,18
14917,R14917,75,79
14918,R14918,41,35
14919,R14919,2,57
14920,R14920,22,32
14921,R14921,34,89
14922,R14922,92,90
14923,R14923,73,53
14924,R14924,63,81
14925,R14925,33,16
14926,R14926,52,39
14927,R14927,79,90
14928,R14928,95,66
14929,R14929,10,10
14930,R14930,29,12
14931,R14931,81,77
14932,R14932,92,31
14933,R14933,53,56
14934,R14934,49,48
14935,R14935,24,40
14936,R14936,64,33
14937,R14937,29,63
14938,R14938,61,40
14939,R14939,2,88
14940,R14940,17,2
14941,R14941,18,21
14942,R14942,84,91
14943,R14943,82,26
14944,R14944,72,13
14945,R14945,2,22
14946,R14946,47,61
14947,R14947,95,76
14948,R14948,96,52
14949,R14949,16,52
14950,R14950,19,13
14951,R14951,8,39
14952,R14952,81,100
14953,R14953,10,33
14954,R14954,6,49
14955,R14955,11,56
14956,R14956,6,77
14957,R14957,50,57
14958,R14958,63,66
14959,R14959,5,88
14960,R14960,12,41
14961,R14961,15,90
14962,R14962,21,33
14963,R14963,91,34
14964,R14964,36,80
14965,R14965,11,31
14966,R14966,1,12
14967,R14967,74,96
14968,R14968,32,92
14969,R14969,32,41
14970,R14970,97,66
14971,R14971,18,79
14972,R14972,38,78
14973,R14973,29,3
14974,R14974,81,58
14975,R14975,64,95
14976,R14976,67,17
14977,R14977,11,83
14978,R14978,18,91
14979,R14979,77,97
14980,R14980,27,20
14981,R14981,61,65
14982,R14982,42,95
14983,R14983,37,43
14984,R14984,93,21
14985,R14985,36,32
14986,R14986,77,81
14987,R14987,38,63
14988,R14988,20,24
14989,R14989,85,100
14990,R14990,96,88
14991,R14991,57,17
14992,R14992,45,12
14993,R14993,52,1
14994,R14994,78,59
14995,R14995,55,50
14996,R14996,59,26
14997,R14997,33,28
14998,R14998,91,90
14999,R14999,71,51
15000,R15000,61,16
15001,R15001,22,54
15002,R15002,91,46
15003,R15003,61,60
15004,R15004,11,13
15005,R15005,89,68
15006,R15006,39,58
15007,R15007,14,89
15008,R15008,25,69
15009,R15009,87,21
15010,R15010,50,92
15011,R15011,19,6
15012,R15012,100,24
15013,R15013,92,3
15014,R15014,55,97
15015,R15015,8,53
15016,R15016,20,30
15017,R15017,42,12
15018,R15018,63,79
15019,R15019,58,6
15020,R15020,37,6
15021,R15021,90,99
15022,R15022,19,77
15023,R15023,61,58
15024,R15024,32,96
15025,R15025,35,57
15026,R15026,53,1
15027,R15027,70,36
15028,R15028,87,72
15029,R15029,89,83
15030,R15030,75,92
15031,R15031,89,45
15032,R15032,7,67
15033,R15033,23,91
15034,R15034,27,65
15035,R15035,37,6
15036,R15036,67,94
15037,R15037,11,75
15038,R15038,72,96
15039,R15039,21,59
15040,R15040,15,43
15041,R15041,35,1
15042,R15042,41,96
15043,R15043,5,1
15044,R15044,4,73
15045,R15045,94,57
15046,R15046,7,30
15047,R15047,14,51
15048,R15048,25,4
15049,R15049,47,38
15050,R15050,85,23
15051,R15051,67,11
15052,R15052,51,88
15053,R15053,36,6
15054,R15054,73,28
15055,R15055,60,71
15056,R15056,86,4
15057,R15057,52,88
15058,R15058,84,63
15059,R15059,34,1
15060,R15060,58,31
15061,R15061,50,38
15062,R15062,64,50
15063,R15063,64,67
15064,R15064,3,28
15065,R15065,31,64
15066,R15066,89,57
15067,R15067,53,28
15068,R15068,8,13
15069,R15069,71,74
15070,R15070,86,49
15071,R15071,4,94
15072,R15072,93,39
15073,R15073,75,67
15074,R15074,11,90
15075,R15075,97,14
15076,R15076,14,76
15077,R15077,60,77
15078,R15078,39,17
15079,R15079,31,57
15080,R15080,23,31
15081,R15081,53,6
15082,R15082,79,98
15083,R15083,97,15
15084,R15084,45,73
15085,R15085,75,22
15086,R15086,72,49
15087,R15087,27,53
15088,R15088,53,54
15089,R15089,27,82
15090,R15090,83,85
15091,R15091,62,80
15092,R15092,52,6
15093,R15093,61,40
15094,R15094,73,94
15095,R15095,31,31
15096,R15096,10,77
15097,R15097,63,60
15098,R15098,42,26
15099,R15099,98,49
15100,R15100,90,12
15101,R15101,52,80
15102,R15102,68,18
15103,R15103,14,57
15104,R15104,82,61
15105,R15105,34,50
15106,R15106,16,18
15107,R15107,91,5
15108,R15108,71,81
15109,R15109,56,20
15110,R15110,1,17
15111,R15111,80,76
15112,R15112,83,66
15113,R15113,97,69
15114,R15114,89,11
15115,R15115,58,6
15116,R15116,59,24
15117,R15117,72,33
15118,R15118,28,29
15119,R15119,15,16
15120,R15120,47,89
15121,R15121,64,49
15122,R15122,4,18
15123,R15123,22,100
15124,R15124,13,68
15125,R15125,83,16
15126,R15126,42,42
15127,R15127,5,74
15128,R15128,74,3
15129,R15129,37,21
15130,R15130,45,75
15131,R15131,30,65
15132,R15132,43,32
15133,R15133,89,1
15134,R15134,11,45
15135,R15135,8,100
15136,R15136,48,40
15137,R15137,23,58
15138,R15138,98,73
15139,R15139,82,70
15140,R15140,47,36
15141,R15141,51,2
15142,R15142,24,23
15143,R15143,20,50
15144,R15144,74,36
15145,R15145,7,12
15146,R15146,97,26
15147,R15147,5,99
15148,R15148,35,39
15149,R15149,44,91
15150,R15150,87,43
15151,R15151,20,22
15152,R15152,25,52
15153,R15153,11,73
15154,R15154,65,59
15155,R15155,72,68
15156,R15156,27,9
15157,R15157,56,98
15158,R15158,100,10
15159,R15159,5,88
15160,R15160,48,62
15161,R15161,5,39
15162,R15162,29,32
15163,R15163,93,75
15164,R15164,80,94
15165,R15165,27,20
15166,R15166,68,91
15167,R15167,67,10
15168,R15168,35,98
15169,R15169,47,3
15170,R15170,6,40
15171,R15171,86,40
15172,R15172,29,87
15173,R15173,74,72
15174,R15174,48,86
15175,R15175,73,86
15176,R15176,47,3
15177,R15177,46,59
15178,R15178,49,80
15179,R15179,66,36
15180,R15180,84,95
15181,R15181,96,12
15182,R15182,70,72
15183,R15183,24,76
15184,R15184,55,61
15185,R15185,61,6
15186,R15186,44,92
15187,R15187,24,98
15188,R15188,63,78
15189,R15189,49,28
15190,R15190,57,98
15191,R15191,40,19
15192,R15192,48,87
15193,R15193,7,73
15194,R15194,36,24
15195,R15195,26,3
15196,R15196,88,58
15197,R15197,44,53
15198,R15198,13,13
15199,R15199,68,39
15200,R15200,53,28
15201,R15201,98,49
15202,R15202,4,31
15203,R15203,90,60
15204,R15204,8,96
15205,R15205,15,30
15206,R15206,7,5
15207,R15207,36,21
15208,R15208,70,100
15209,R15209,32,84
15210,R15210,88,43
15211,R15211,93,2
15212,R15212,39,88
15213,R15213,10,75
15214,R15214,6,31
15215,R15215,69,27
15216,R15216,41,22
15217,R15217,28,83
15218,R15218,14,95
15219,R15219,66,40
15220,R15220,68,18
15221,R15221,49,35
15222,R15222,36,61
15223,R15223,79,22
15224,R15224,33,60
15225,R15225,77,10
15226,R15226,3,49
15227,R15227,38,16
15228,R15228,5,71
15229,R15229,2,96
15230,R15230,92,16
15231,R15231,94,99
15232,R15232,20,46
15233,R15233,47,31
15234,R15234,67,75
15235,R15235,10,54
15236,R15236,23,11
15237,R15237,3,67
15238,R15238,29,41
15239,R15239,68,5
15240,R15240,3,13
15241,R15241,83,96
15242,R15242,13,72
15243,R15243,57,13
15244,R15244,61,1
15245,R15245,12,74
15246,R15246,54,42
15247,R15247,27,39
15248,R15248,14,94
15249,R15249,69,76
15250,R15250,5,13
15251,R15251,38,34
15252,R15252,37,23
15253,R15253,18,97
15254,R15254,64,60
15255,R15255,100,99
15256,R15256,49,45
15257,R15257,24,27
15258,R15258,52,52
15259,R15259,81,65
15260,R15260,73,97
15261,R15261,24,87
15262,R15262,95,66
15263,R15263,45,33
15264,R15264,98,14
15265,R15265,35,72
15266,R15266,79,42
15267,R15267,70,24
15268,R15268,24,12
15269,R15269,28,17
15270,R15270,18,4
15271,R15271,66,14
15272,R15272,42,46
15273,R15273,96,96
15274,R15274,4,79
15275,R15275,32,55
15276,R15276,89,51
15277,R15277,100,48
15278,R15278,55,21
15279,R15279,82,22
15280,R15280,99,85
15281,R15281,24,8
15282,R15282,15,49
15283,R15283,64,50
15284,R15284,8,21
15285,R15285,92,15
15286,R15286,36,93
15287,R15287,56,16
15288,R15288,95,58
15289,R15289,13,84
15290,R15290,98,91
15291,R15291,14,46
15292,R15292,3,17
15293,R15293,16,21
15294,R15294,11,92
15295,R15295,15,44
15296,R15296,46,50
15297,R15297,15,46
15298,R15298,61,100
15299,R15299,15,69
15300,R15300,26,10
15301,R15301,50,67
15302,R15302,59,64
15303,R15303,13,22
15304,R15304,26,85
15305,R15305,68,47
15306,R15306,79,62
15307,R15307,98,16
15308,R15308,57,14
15309,R15309,99,1
15310,R15310,19,22
15311,R15311,72,84
15312,R15312,97,83
15313,R15313,22,7
15314,R15314,86,92
15315,R15315,4,78
15316,R15316,43,73
15317,R15317,65,77
15318,R15318,44,94
15319,R15319,95,28
15320,R15320,12,81
15321,R15321,86,27
15322,R15322,22,56
15323,R15323,36,51
15324,R15324,44,12
15325,R15325,48,55
15326,R15326,19,57
15327,R15327,42,94
15328,R15328,32,89
15329,R15329,45,82
15330,R15330,43,91
15331,R15331,71,41
15332,R15332,84,53
15333,R15333,100,3
15334,R15334,97,22
15335,R15335,52,72
15336,R15336,75,45
15337,R15337,14,35
15338,R15338,62,35
15339,R15339,40,90
15340,R15340,22,72
15341,R15341,65,69
15342,R15342,52,26
15343,R15343,23,19
15344,R15344,30,35
15345,R15345,80,23
15346,R15346,35,64
15347,R15347,39,17
15348,R15348,39,79
15349,R15349,22,85
15350,R15350,57,8
15351,R15351,29,18
15352,R15352,20,6
15353,R15353,57,72
15354,R15354,6,70
15355,R15355,30,40
15356,R15356,78,92
15357,R15357,91,28
15358,R15358,82,11
15359,R15359,5,87
15360,R15360,28,23
15361,R15361,55,15
15362,R15362,90,96
15363,R15363,59,55
15364,R15364,15,43
15365,R15365,10,100
15366,R15366,88,65
15367,R15367,58,43
15368,R15368,44,59
15369,R15369,91,46
15370,R15370,49,36
15371,R15371,100,72
15372,R15372,36,12
15373,R15373,66,56
15374,R15374,31,86
15375,R15375,74,32
15376,R15376,55,41
15377,R15377,62,49
15378,R15378,80,9
15379,R15379,64,28
15380,R15380,91,52
15381,R15381,3,54
15382,R15382,48,84
15383,R15383,79,28
15384,R15384,46,25
15385,R15385,69,53
15386,R15386,61,52
15387,R15387,43,36
15388,R15388,79,77
15389,R15389,50,17
15390,R15390,9,57
15391,R15391,91,38
15392,R15392,79,84
15393,R15393,72,2
15394,R15394,65,70
15395,R15395,62,80
15396,R15396,23,55
15397,R15397,23,35
15398,R15398,45,88
15399,R15399,42,72
15400,R15400,43,24
15401,R15401,29,66
15402,R15402,62,45
15403,R15403,26,81
15404,R15404,66,89
15405,R15405,94,18
15406,R15406,41,66
15407,R15407,57,14
15408,R15408,9,23
15409,R15409,59,24
15410,R15410,50,81
15411,R15411,18,86
15412,R15412,13,6
15413,R15413,84,58
15414,R15414,26,89
15415,R15415,18,94
15416,R15416,96,67
15417,R15417,30,22
15418,R15418,39,93
15419,R15419,90,35
15420,R15420,55,75
15421,R15421,24,2
15422,R15422,7,75
15423,R15423,57,3
15424,R15424,69,13
15425,R15425,23,87
15426,R15426,24,90
15427,R15427,75,33
15428,R15428,46,34
15429,R15429,77,38
15430,R15430,75,97
15431,R15431,68,93
15432,R15432,48,76
15433,R15433,64,17
15434,R15434,9,20
15435,R15435,13,63
15436,R15436,37,82
15437,R15437,27,86
15438,R15438,7,54
15439,R15439,81,77
15440,R15440,29,23
15441,R15441,25,90
15442,R15442,50,75
15443,R15443,86,87
15444,R15444,48,9
15445,R15445,94,52
15446,R15446,20,11
15447,R15447,62,76
15448,R15448,67,98
15449,R15449,66,21
15450,R15450,93,59
15451,R15451,69,39
15452,R15452,24,33
15453,R15453,14,14
15454,R15454,74,92
15455,R15455,27,68
15456,R15456,77,49
15457,R15457,13,83
15458,R15458,96,51
15459,R15459,71,20
15460,R15460,33,77
15461,R15461,73,2
15462,R15462,73,32
15463,R15463,98,28
15464,R15464,1,41
15465,R15465,63,43
15466,R15466,53,3
15467,R15467,96,87
15468,R15468,20,50
15469,R15469,27,18
15470,R15470,26,100
15471,R15471,18,32
15472,R15472,56,80
15473,R15473,44,55
15474,R15474,79,60
15475,R15475,24,11
15476,R15476,13,93
15477,R15477,25,35
15478,R15478,68,14
15479,R15479,1,31
15480,R15480,27,3
15481,R15481,51,17
15482,R15482,2,42
15483,R15483,54,10
15484,R15484,57,59
15485,R15485,85,89
15486,R15486,97,61
15487,R15487,25,62
15488,R15488,52,90
15489,R15489,85,22
15490,R15490,63,4
15491,R15491,61,53
15492,R15492,45,33
15493,R15493,11,60
15494,R15494,95,73
15495,R15495,27,44
15496,R15496,61,25
15497,R15497,83,20
15498,R15498,79,32
15499,R15499,13,18
15500,R15500,26,20
15501,R15501,36,73
15502,R15502,32,41
15503,R15503,86,22
15504,R15504,73,32
15505,R15505,5,28
15506,R15506,44,87
15507,R15507,85,29
15508,R15508,44,27
15509,R15509,44,10
15510,R15510,73,65
15511,R15511,71,64
15512,R15512,44,71
15513,R15513,50,28
15514,R15514,72,38
15515,R15515,68,59
15516,R15516,89,29
15517,R15517,47,61
15518,R15518,89,75
15519,R15519,94,63
15520,R15520,18,47
15521,R15521,88,90
15522,R15522,71,89
15523,R15523,88,91
15524,R15524,91,22
15525,R15525,95,4
15526,R15526,59,49
15527,R15527,48,35
15528,R15528,53,42
15529,R15529,28,78
15530,R15530,76,92
15531,R15531,78,65
15532,R15532,22,37
15533,R15533,35,11
15534,R15534,44,60
15535,R15535,31,11
15536,R15536,91,2
15537,R15537,42,91
15538,R15538,10,46
15539,R15539,87,91
15540,R15540,62,5
15541,R15541,44,7
15542,R15542,49,88
15543,R15543,44,10
15544,R15544,47,68
15545,R15545,24,33
15546,R15546,39,58
15547,R15547,3,36
15548,R15548,75,92
15549,R15549,5,74
15550,R15550,6,54
15551,R15551,75,79
15552,R15552,25,98
15553,R15553,55,27
15554,R15554,3,64
15555,R15555,5,6
15556,R15556,65,33
15557,R15557,72,65
15558,R15558,42,30
15559,R15559,25,97
15560,R15560,70,24
15561,R15561,14,25
15562,R15562,95,80
15563,R15563,96,95
15564,R15564,8,85
15565,R15565,39,35
15566,R15566,24,66
15567,R15567,62,24
15568,R15568,98,22
15569,R15569,53,86
15570,R15570,27,68
15571,R15571,81,11
15572,R15572,49,68
15573,R15573,61,87
15574,R15574,80,84
15575,R15575,1,53
15576,R15576,35,68
15577,R15577,12,5
15578,R15578,8,90
15579,R15579,55,62
15580,R15580,81,18
15581,R15581,21,7
15582,R15582,98,46
15583,R15583,23,16
15584,R15584,94,22
15585,R15585,56,45
15586,R15586,69,98
15587,R15587,17,58
15588,R15588,11,2
15589,R15589,54,5
15590,R15590,44,46
15591,R15591,3,8
15592,R15592,70,35
15593,R15593,82,72
15594,R15594,72,48
15595,R15595,27,94
15596,R15596,88,7
15597,R15597,19,24
15598,R15598,41,88
15599,R15599,21,5
15600,R15600,33,42
15601,R15601,72,20
15602,R15602,59,52
15603,R15603,18,4
15604,R15604,3,89
15605,R15605,42,36
15606,R15606,79,18
15607,R15607,89,66
15608,R15608,40,90
15609,R15609,35,81
15610,R15610,32,27
15611,R15611,56,38
15612,R15612,4,68
15613,R15613,33,60
15614,R15614,91,16
15615,R15615,85,91
15616,R15616,76,57
15617,R15617,54,56
15618,R15618,9,3
15619,R15619,41,33
15620,R15620,9,1
15621,R15621,9,3
15622,R15622,29,48
15623,R15623,33,32
15624,R15624,26,3
15625,R15625,59,70
15626,R15626,2,26
15627,R15627,1,67
15628,R15628,44,17
15629,R15629,82,67
15630,R15630,29,25
15631,R15631,54,21
15632,R15632,14,79
15633,R15633,42,6
15634,R15634,22,83
15635,R15635,39,47
15636,R15636,13,10
15637,R15637,23,2
15638,R15638,74,70
15639,R15639,1,2
15640,R15640,18,41
15641,R15641,22,84
15642,R15642,98,28
15643,R15643,68,31
15644,R15644,42,57
15645,R15645,14,63
15646,R15646,36,5
15647,R15647,3,96
15648,R15648,12,6
15649,R15649,48,45
15650,R15650,78,96
15651,R15651,27,2
15652,R15652,16,56
15653,R15653,99,56
15654,R15654,18,24
15655,R15655,97,77
15656,R15656,88,34
15657,R15657,72,63
15658,R15658,55,36
15659,R15659,28,85
15660,R15660,60,89
15661,R15661,74,42
15662,R15662,51,76
15663,R15663,17,51
15664,R15664,68,42
15665,R15665,88,1
15666,R15666,44,23
15667,R15667,25,84
15668,R15668,100,15
15669,R15669,84,6
15670,R15670,91,4
15671,R15671,40,48
15672,R15672,48,33
15673,R15673,92,30
15674,R15674,69,55
15675,R15675,38,43
15676,R15676,2,44
15677,R15677,87,24
15678,R15678,16,89
15679,R15679,4,39
15680,R15680,41,54
15681,R15681,86,64
15682,R15682,71,89
15683,R15683,48,40
15684,R15684,87,29
15685,R15685,19,62
15686,R15686,97,45
15687,R15687,18,76
15688,R15688,76,17
15689,R15689,96,86
15690,R15690,1,96
15691,R15691,43,32
15692,R15692,57,52
15693,R15693,51,40
15694,R15694,84,55
15695,R15695,80,27
15696,R15696,47,61
15697,R15697,99,51
15698,R15698,86,12
15699,R15699,25,34
15700,R15700,88,72
15701,R15701,63,90
15702,R15702,85,64
15703,R15703,61,32
15704,R15704,89,5
15705,R15705,13,78
15706,R15706,49,79
15707,R15707,84,61
15708,R15708,22,20
15709,R15709,15,78
15710,R15710,13,62
15711,R15711,45,11
15712,R15712,46,100
15713,R15713,60,37
15714,R15714,95,3
15715,R15715,99,44
15716,R15716,81,12
15717,R15717,69,15
15718,R15718,28,36
15719,R15719,60,48
15720,R15720,29,89
15721,R15721,36,65
15722,R15722,47,70
15723,R15723,66,23
15724,R15724,10,90
15725,R15725,42,50
15726,R15726,39,15
15727,R15727,18,63
15728,R15728,27,93
15729,R15729,6,69
15730,R15730,14,38
15731,R15731,21,15
15732,R15732,75,38
15733,R15733,14,83
15734,R15734,25,16
15735,R15735,16,30
15736,R15736,61,13
15737,R15737,12,54
15738,R15738,36,97
15739,R15739,74,67
15740,R15740,52,81
15741,R15741,74,1
15742,R15742,39,68
15743,R15743,88,70
15744,R15744,9,93
15745,R15745,53,33
15746,R15746,62,10
15747,R15747,20,78
15748,R15748,34,45
15749,R15749,32,17
15750,R15750,39,29
15751,R15751,65,29
15752,R15752,25,9
15753,R15753,59,94
15754,R15754,83,7
15755,R15755,62,24
15756,R15756,4,69
15757,R15757,21,74
15758,R15758,92,1
15759,R15759,88,1
15760,R15760,2,62
15761,R15761,62,68
15762,R15762,4,53
15763,R15763,9,24
15764,R15764,20,4
15765,R15765,1,46
15766,R15766,79,86
15767,R15767,48,76
15768,R15768,9,6
15769,R15769,26,17
15770,R15770,3,74
15771,R15771,36,46
15772,R15772,51,13
15773,R15773,28,97
15774,R15774,20,10
15775,R15775,3,94
15776,R15776,2,94
15777,R15777,23,15
15778,R15778,31,68
15779,R15779,35,26
15780,R15780,53,81
15781,R15781,87,18
15782,R15782,57,34
15783,R15783,45,94
15784,R15784,40,22
15785,R15785,22,10
15786,R15786,9,13
15787,R15787,41,68
15788,R15788,40,41
15789,R15789,61,9
15790,R15790,72,8
15791,R15791,84,65
15792,R15792,34,71
15793,R15793,8,48
15794,R15794,65,65
15795,R15795,34,82
15796,R15796,52,51
15797,R15797,72,42
15798,R15798,19,6
15799,R15799,10,48
15800,R15800,75,3
15801,R15801,79,43
15802,R15802,73,12
15803,R15803,62,74
15804,R15804,58,48
15805,R15805,41,60
15806,R15806,56,57
15807,R15807,49,40
15808,R15808,61,49
15809,R15809,17,33
15810,R15810,6,99
15811,R15811,58,15
15812,R15812,91,71
15813,R15813,84,82
15814,R15814,61,4
15815,R15815,81,26
15816,R15816,24,86
15817,R15817,86,20
15818,R15818,72,68
15819,R15819,30,26
15820,R15820,86,50
15821,R15821,92,95
15822,R15822,81,28
15823,R15823,56,69
15824,R15824,2,10
15825,R15825,26,41
15826,R15826,12,7
15827,R15827,87,2
15828,R15828,64,65
15829,R15829,74,2
15830,R15830,39,24
15831,R15831,45,89
15832,R15832,57,55
15833,R15833,43,12
15834,R15834,84,78
15835,R15835,23,8
15836,R15836,48,69
15837,R15837,61,86
15838,R15838,22,46
15839,R15839,59,78
15840,R15840,4,95
15841,R15841,31,97
15842,R15842,47,75
15843,R15843,53,60
15844,R15844,39,32
15845,R15845,37,62
15846,R15846,1,50
15847,R15847,90,78
15848,R15848,24,84
15849,R15849,62,5
15850,R15850,41,94
15851,R15851,44,54
15852,R15852,43,92
15853,R15853,100,41
15854,R15854,58,36
15855,R15855,34,88
15856,R15856,46,27
15857,R15857,58,46
15858,R15858,2,53
15859,R15859,61,75
15860,R15860,38,82
15861,R15861,53,30
15862,R15862,15,1
15863,R15863,65,5
15864,R15864,79,17
15865,R15865,53,7
15866,R15866,72,50
15867,R15867,25,85
15868,R15868,6,44
15869,R15869,20,23
15870,R15870,88,75
15871,R15871,32,41
15872,R15872,71,17
15873,R15873,93,35
15874,R15874,79,12
15875,R15875,68,41
15876,R15876,58,61
15877,R15877,92,76
15878,R15878,55,11
15879,R15879,97,100
15880,R15880,25,14
15881,R15881,90,24
15882,R15882,91,30
15883,R15883,23,73
15884,R15884,13,47
15885,R15885,17,91
15886,R15886,16,79
15887,R15887,97,61
15888,R15888,23,67
15889,R15889,66,58
15890,R15890,76,85
15891,R15891,34,43
15892,R15892,88,28
15893,R15893,55,12
15894,R15894,44,56
15895,R15895,13,88
15896,R15896,82,76
15897,R15897,90,58
15898,R15898,84,76
15899,R15899,36,5
15900,R15900,32,36
15901,R15901,94,81
15902,R15902,8,81
15903,R15903,9,9
15904,R15904,12,75
15905,R15905,60,14
15906,R15906,84,14
15907,R15907,77,65
15908,R15908,11,73
15909,R15909,4,12
15910,R15910,34,92
15911,R15911,19,29
15912,R15912,67,96
15913,R15913,14,39
15914,R15914,100,35
15915,R15915,35,73
15916,R15916,68,39
15917,R15917,94,21
15918,R15918,38,32
15919,R15919,23,79
15920,R15920,49,100
15921,R15921,82,80
15922,R15922,70,49
15923,R15923,54,13
15924,R15924,81,37
15925,R15925,48,13
15926,R15926,18,84
15927,R15927,69,38
15928,R15928,48,53
15929,R15929,56,44
15930,R15930,64,48
15931,R15931,52,52
15932,R15932,17,45
15933,R15933,17,96
15934,R15934,55,15
15935,R15935,42,59
15936,R15936,23,5
15937,R15937,15,28
15938,R15938,9,10
15939,R15939,83,59
15940,R15940,31,69
15941,R15941,56,45
15942,R15942,79,4
15943,R15943,47,49
15944,R15944,39,88
15945,R15945,69,17
15946,R15946,68,46
15947,R15947,12,37
15948,R15948,24,30
15949,R15949,4,88
15950,R15950,32,24
15951,R15951,47,51
15952,R15952,2,66
15953,R15953,43,90
15954,R15954,6,36
15955,R15955,38,91
15956,R15956,81,2
15957,R15957,12,16
15958,R15958,95,52
15959,R15959,72,73
15960,R15960,93,2
15961,R15961,37,79
15962,R15962,15,51
15963,R15963,39,14
15964,R15964,52,97
15965,R15965,84,63
15966,R15966,15,12
15967,R15967,32,29
15968,R15968,13,26
15969,R15969,24,6
15970,R15970,38,94
15971,R15971,35,60
15972,R15972,25,55
15973,R15973,96,32
15974,R15974,25,46
15975,R15975,90,21
15976,R15976,72,76
15977,R15977,21,5
15978,R15978,60,46
15979,R15979,7,83
15980,R15980,17,58
