id,label,Elevation,Aspect,Slope
13934,R13934,68,39,5
13935,R13935,100,69,91
13936,R13936,86,48,43
13937,R13937,65,80,82
13938,R13938,7,27,98
13939,R13939,46,47,99
13940,R13940,72,99,68
13941,R13941,54,78,74
13942,R13942,22,32,46
13943,R13943,93,75,33
13944,R13944,2,3,87
13945,R13945,75,26,55
13946,R13946,38,69,41
13947,R13947,70,98,93
13948,R13948,12,99,10
13949,R13949,35,19,16
13950,R13950,49,93,55
13951,R13951,39,21,15
13952,R13952,17,42,21
13953,R13953,6,28,83
13954,R13954,94,69,22
13955,R13955,40,84,28
13956,R13956,53,80,99
13957,R13957,37,11,42
13958,R13958,17,87,43
13959,R13959,7,5,81
13960,R13960,72,21,48
13961,R13961,37,93,8
13962,R13962,60,54,20
13963,R13963,1,17,2
13964,R13964,37,49,78
13965,R13965,84,85,75
13966,R13966,21,51,25
13967,R13967,56,100,89
13968,R13968,31,59,60
13969,R13969,93,49,78
13970,R13970,54,88,66
13971,R13971,6,30,41
13972,R13972,67,79,32
13973,R13973,96,7,17
13974,R13974,18,63,91
13975,R13975,50,41,21
13976,R13976,63,32,95
13977,R13977,82,41,4
13978,R13978,98,69,40
13979,R13979,18,10,20
13980,R13980,95,79,18
13981,R13981,98,76,99
13982,R13982,21,67,77
13983,R13983,97,69,66
13984,R13984,8,18,13
13985,R13985,78,41,74
13986,R13986,14,89,97
13987,R13987,18,54,37
13988,R13988,78,74,28
13989,R13989,59,21,8
13990,R13990,44,75,94
13991,R13991,98,92,33
13992,R13992,99,72,40
13993,R13993,36,62,91
13994,R13994,95,7,53
13995,R13995,81,16,20
13996,R13996,22,13,68
13997,R13997,56,41,69
13998,R13998,88,38,40
13999,R13999,39,98,50
14000,R14000,96,73,17
14001,R14001,32,7,79
14002,R14002,70,40,16
14003,R14003,38,90,4
14004,R14004,19,25,56
14005,R14005,63,30,1
14006,R14006,11,1,71
14007,R14007,59,87,63
14008,R14008,46,58,36
14009,R14009,7,32,97
14010,R14010,29,47,42
14011,R14011,12,84,70
14012,R14012,87,71,87
14013,R14013,53,94,11
14014,R14014,8,82,54
14015,R14015,65,53,15
14016,R14016,65,96,3
14017,R14017,65,39,49
14018,R14018,99,21,86
14019,R14019,66,21,100
14020,R14020,30,25,96
14021,R14021,80,98,85
14022,R14022,42,75,49
14023,R14023,29,29,48
14024,R14024,21,71,71
14025,R14025,33,62,77
14026,R14026,1,67,75
14027,R14027,100,4,60
14028,R14028,65,28,87
14029,R14029,16,55,27
14030,R14030,100,35,64
14031,R14031,19,49,75
14032,R14032,94,12,6
14033,R14033,11,94,12
14034,R14034,96,74,53
14035,R14035,99,81,20
14036,R14036,18,67,81
14037,R14037,85,50,81
14038,R14038,3,16,90
14039,R14039,7,84,48
14040,R14040,80,62,72
14041,R14041,29,46,88
14042,R14042,12,88,61
14043,R14043,25,19,63
14044,R14044,7,51,61
14045,R14045,46,32,41
14046,R14046,82,21,66
14047,R14047,68,49,20
14048,R14048,19,61,5
14049,R14049,11,32,18
14050,R14050,77,50,26
14051,R14051,62,91,29
14052,R14052,30,43,49
14053,R14053,44,65,85
14054,R14054,44,72,31
14055,R14055,28,74,30
14056,R14056,93,17,38
14057,R14057,65,68,82
14058,R14058,8,43,91
14059,R14059,32,63,82
14060,R14060,64,55,59
14061,R14061,40,34,47
14062,R14062,34,41,50
14063,R14063,28,72,68
14064,R14064,27,87,99
14065,R14065,18,86,11
14066,R14066,61,94,46
14067,R14067,57,53,22
14068,R14068,51,54,15
14069,R14069,88,77,89
14070,R14070,89,100,18
14071,R14071,83,61,14
14072,R14072,67,5,59
14073,R14073,100,33,26
14074,R14074,80,92,80
14075,R14075,9,1,17
14076,R14076,25,14,8
14077,R14077,9,66,96
14078,R14078,65,16,43
14079,R14079,11,84,25
14080,R14080,33,28,11
14081,R14081,87,30,23
14082,R14082,69,44,99
14083,R14083,71,49,56
14084,R14084,32,88,48
14085,R14085,52,20,60
14086,R14086,22,26,99
14087,R14087,25,48,57
14088,R14088,49,88,76
14089,R14089,64,70,46
14090,R14090,73,66,63
14091,R14091,38,42,30
14092,R14092,74,54,15
14093,R14093,25,48,52
14094,R14094,100,8,62
14095,R14095,46,16,53
14096,R14096,93,32,33
14097,R14097,6,1,45
14098,R14098,80,17,100
14099,R14099,97,3,35
14100,R14100,88,38,62
14101,R14101,38,82,14
14102,R14102,5,25,67
14103,R14103,92,76,40
14104,R14104,7,75,40
14105,R14105,1,62,89
14106,R14106,100,57,64
14107,R14107,20,73,52
14108,R14108,82,9,39
14109,R14109,8,35,81
14110,R14110,39,16,86
14111,R14111,55,26,60
14112,R14112,60,70,8
14113,R14113,53,18,15
14114,R14114,68,20,63
14115,R14115,12,7,64
14116,R14116,33,97,79
14117,R14117,91,67,1
14118,R14118,2,43,75
14119,R14119,40,83,63
14120,R14120,87,47,82
14121,R14121,52,67,40
14122,R14122,3,96,89
14123,R14123,42,13,88
14124,R14124,13,52,55
14125,R14125,59,61,83
14126,R14126,21,24,86
14127,R14127,68,30,38
14128,R14128,91,15,96
14129,R14129,45,2,73
14130,R14130,27,34,56
14131,R14131,45,10,41
14132,R14132,9,35,71
14133,R14133,83,20,4
14134,R14134,70,72,18
14135,R14135,45,36,24
14136,R14136,82,5,56
14137,R14137,81,45,51
14138,R14138,46,68,41
14139,R14139,6,58,22
14140,R14140,56,51,28
14141,R14141,42,64,65
14142,R14142,96,91,89
14143,R14143,52,78,6
14144,R14144,38,97,75
14145,R14145,69,11,8
14146,R14146,77,31,87
14147,R14147,49,34,29
14148,R14148,89,23,17
14149,R14149,87,29,9
14150,R14150,59,95,57
14151,R14151,23,47,9
14152,R14152,81,9,17
14153,R14153,54,35,12
14154,R14154,60,63,27
14155,R14155,42,23,8
14156,R14156,69,91,39
14157,R14157,69,55,13
14158,R14158,17,82,27
14159,R14159,28,36,5
14160,R14160,77,54,70
14161,R14161,6,45,63
14162,R14162,56,68,20
14163,R14163,26,35,51
14164,R14164,50,18,83
14165,R14165,79,77,74
14166,R14166,84,14,54
14167,R14167,8,82,10
14168,R14168,4,62,57
14169,R14169,59,65,24
14170,R14170,18,1,12
14171,R14171,51,46,95
14172,R14172,44,83,82
14173,R14173,63,22,33
14174,R14174,47,59,43
14175,R14175,95,33,61
14176,R14176,88,34,57
14177,R14177,23,63,40
14178,R14178,14,40,87
14179,R14179,82,36,15
14180,R14180,21,37,66
14181,R14181,24,96,52
14182,R14182,50,98,23
14183,R14183,93,10,71
14184,R14184,12,100,63
14185,R14185,66,21,92
14186,R14186,35,72,77
14187,R14187,89,51,45
14188,R14188,28,13,99
14189,R14189,65,35,66
14190,R14190,74,6,77
14191,R14191,19,76,96
14192,R14192,57,14,13
14193,R14193,67,85,21
14194,R14194,32,90,44
14195,R14195,52,34,50
14196,R14196,97,7,87
14197,R14197,15,18,94
14198,R14198,16,62,79
14199,R14199,57,94,67
14200,R14200,82,1,6
14201,R14201,9,47,66
14202,R14202,47,85,55
14203,R14203,24,16,19
14204,R14204,85,83,32
14205,R14205,75,43,19
14206,R14206,33,88,10
14207,R14207,55,99,75
14208,R14208,32,49,42
14209,R14209,94,31,84
14210,R14210,2,14,12
14211,R14211,43,26,54
14212,R14212,25,7,1
14213,R14213,10,14,61
14214,R14214,16,43,75
14215,R14215,6,7,95
14216,R14216,9,61,12
14217,R14217,7,80,12
14218,R14218,43,2,38
14219,R14219,39,17,86
14220,R14220,61,91,31
14221,R14221,41,28,95
14222,R14222,3,73,33
14223,R14223,94,71,58
14224,R14224,46,96,5
14225,R14225,71,12,33
14226,R14226,31,42,57
14227,R14227,73,11,80
14228,R14228,82,22,13
14229,R14229,42,96,89
14230,R14230,42,56,59
14231,R14231,10,17,79
14232,R14232,99,24,80
14233,R14233,39,60,99
14234,R14234,10,82,54
14235,R14235,77,50,86
14236,R14236,94,100,62
14237,R14237,36,82,15
14238,R14238,9,31,85
14239,R14239,31,61,50
14240,R14240,7,34,72
14241,R14241,13,42,98
14242,R14242,80,100,94
14243,R14243,4,83,100
14244,R14244,52,78,50
14245,R14245,33,30,4
14246,R14246,13,23,85
14247,R14247,26,82,19
14248,R14248,99,52,11
14249,R14249,1,62,49
14250,R14250,59,34,39
14251,R14251,35,22,5
14252,R14252,15,97,6
14253,R14253,55,37,11
14254,R14254,28,31,63
14255,R14255,13,15,5
14256,R14256,95,44,4
14257,R14257,3,20,50
14258,R14258,8,76,83
14259,R14259,83,9,74
14260,R14260,24,16,17
14261,R14261,70,30,75
14262,R14262,61,44,39
14263,R14263,16,89,68
14264,R14264,62,84,57
14265,R14265,61,41,57
14266,R14266,45,7,28
14267,R14267,28,61,17
14268,R14268,82,45,19
14269,R14269,41,66,67
14270,R14270,13,53,13
14271,R14271,51,97,10
14272,R14272,9,24,4
14273,R14273,1,8,34
14274,R14274,26,95,90
14275,R14275,34,4,60
14276,R14276,99,7,69
14277,R14277,82,27,1
14278,R14278,54,15,64
14279,R14279,66,35,50
14280,R14280,95,6,27
14281,R14281,78,15,75
14282,R14282,56,51,91
14283,R14283,7,72,25
14284,R14284,99,7,79
14285,R14285,52,44,86
14286,R14286,31,91,16
14287,R14287,74,61,81
14288,R14288,19,59,94
14289,R14289,9,83,48
14290,R14290,56,3,58
14291,R14291,62,18,50
14292,R14292,84,47,26
14293,R14293,21,34,62
14294,R14294,10,17,38
14295,R14295,29,39,16
14296,R14296,8,77,20
14297,R14297,75,78,24
14298,R14298,15,92,38
14299,R14299,3,80,95
14300,R14300,25,24,14
14301,R14301,95,20,95
14302,R14302,5,72,28
14303,R14303,26,68,51
14304,R14304,58,86,5
14305,R14305,70,4,6
14306,R14306,96,40,46
14307,R14307,65,86,33
14308,R14308,21,75,72
14309,R14309,82,12,43
14310,R14310,99,3,15
14311,R14311,22,75,100
14312,R14312,48,45,29
14313,R14313,12,23,21
14314,R14314,11,100,72
14315,R14315,94,77,93
14316,R14316,24,60,86
14317,R14317,59,8,78
14318,R14318,23,79,46
14319,R14319,85,68,42
14320,R14320,81,8,54
14321,R14321,36,13,27
14322,R14322,44,66,57
14323,R14323,99,57,15
14324,R14324,33,24,33
14325,R14325,55,70,78
14326,R14326,31,57,24
14327,R14327,92,38,74
14328,R14328,55,82,32
14329,R14329,85,88,19
14330,R14330,11,76,28
14331,R14331,36,37,94
14332,R14332,13,54,77
14333,R14333,37,93,16
14334,R14334,2,15,88
14335,R14335,48,99,17
14336,R14336,36,21,1
14337,R14337,44,45,72
14338,R14338,82,93,99
14339,R14339,4,10,80
14340,R14340,24,25,76
14341,R14341,37,28,75
14342,R14342,27,1,64
14343,R14343,44,60,4
14344,R14344,20,11,81
14345,R14345,33,19,65
14346,R14346,46,34,19
14347,R14347,82,22,95
14348,R14348,15,8,4
14349,R14349,61,9,37
14350,R14350,79,3,87
14351,R14351,34,35,40
14352,R14352,85,84,63
14353,R14353,74,41,49
14354,R14354,37,58,91
14355,R14355,77,96,47
14356,R14356,15,38,18
14357,R14357,59,27,96
14358,R14358,30,59,18
14359,R14359,53,66,66
14360,R14360,64,7,52
14361,R14361,97,13,92
14362,R14362,3,22,48
14363,R14363,33,81,62
14364,R14364,15,63,8
14365,R14365,87,58,34
14366,R14366,32,26,58
14367,R14367,9,53,44
14368,R14368,29,70,60
14369,R14369,28,43,92
14370,R14370,24,37,9
14371,R14371,89,64,51
14372,R14372,54,4,34
14373,R14373,19,42,80
14374,R14374,76,79,73
14375,R14375,83,24,68
14376,R14376,2,67,14
14377,R14377,80,74,26
14378,R14378,63,49,93
14379,R14379,49,87,21
14380,R14380,27,65,3
14381,R14381,40,34,11
14382,R14382,85,70,31
14383,R14383,5,1,25
14384,R14384,28,59,50
14385,R14385,65,12,60
14386,R14386,41,98,98
14387,R14387,74,52,61
14388,R14388,89,45,56
14389,R14389,23,93,74
14390,R14390,100,49,49
14391,R14391,62,70,43
14392,R14392,67,47,18
14393,R14393,60,64,100
14394,R14394,76,41,79
14395,R14395,11,20,62
14396,R14396,25,95,45
14397,R14397,94,100,62
14398,R14398,67,46,27
14399,R14399,86,63,69
14400,R14400,98,35,19
14401,R14401,88,23,50
14402,R14402,86,90,22
14403,R14403,7,78,97
14404,R14404,43,29,70
14405,R14405,97,60,71
14406,R14406,93,78,60
14407,R14407,40,22,90
14408,R14408,40,63,24
14409,R14409,16,30,87
14410,R14410,25,40,23
14411,R14411,85,64,49
14412,R14412,95,74,72
14413,R14413,78,76,7
14414,R14414,79,44,56
14415,R14415,43,10,35
14416,R14416,6,16,40
14417,R14417,87,98,3
14418,R14418,61,31,59
14419,R14419,93,79,13
14420,R14420,72,68,36
14421,R14421,57,50,34
14422,R14422,83,19,69
14423,R14423,61,99,75
14424,R14424,57,1,3
14425,R14425,85,93,2
14426,R14426,91,72,39
14427,R14427,51,7,81
14428,R14428,89,60,90
14429,R14429,82,56,19
14430,R14430,97,54,14
14431,R14431,89,94,69
14432,R14432,73,88,43
14433,R14433,69,24,70
14434,R14434,6,15,21
14435,R14435,75,7,21
14436,R14436,98,22,9
14437,R14437,86,98,86
14438,R14438,77,4,51
14439,R14439,60,32,1
14440,R14440,12,92,77
14441,R14441,97,17,85
14442,R14442,76,77,87
14443,R14443,51,13,8
14444,R14444,21,52,25
14445,R14445,92,63,50
14446,R14446,65,32,51
14447,R14447,38,84,67
14448,R14448,59,86,16
14449,R14449,12,94,52
14450,R14450,12,97,78
14451,R14451,19,89,30
14452,R14452,9,74,18
14453,R14453,44,34,78
14454,R14454,96,60,79
14455,R14455,64,22,98
14456,R14456,41,87,30
14457,R14457,11,16,53
14458,R14458,10,77,41
14459,R14459,98,93,3
14460,R14460,36,74,16
14461,R14461,40,90,47
14462,R14462,61,68,60
14463,R14463,13,61,29
14464,R14464,76,97,19
14465,R14465,35,21,94
14466,R14466,2,92,84
14467,R14467,41,33,83
14468,R14468,45,81,35
14469,R14469,69,42,58
14470,R14470,65,24,83
14471,R14471,62,19,46
14472,R14472,100,83,39
14473,R14473,40,7,80
14474,R14474,41,65,20
14475,R14475,47,9,24
14476,R14476,49,41,87
14477,R14477,46,60,93
14478,R14478,79,87,67
14479,R14479,98,80,72
14480,R14480,36,24,8
14481,R14481,51,6,57
14482,R14482,38,7,71
14483,R14483,34,95,93
14484,R14484,84,37,11
14485,R14485,57,67,90
14486,R14486,94,1,59
14487,R14487,50,38,97
14488,R14488,75,75,28
14489,R14489,58,86,32
14490,R14490,55,17,71
14491,R14491,63,90,60
14492,R14492,31,16,25
14493,R14493,71,5,41
14494,R14494,35,11,11
14495,R14495,15,5,93
14496,R14496,52,55,88
14497,R14497,67,32,43
14498,R14498,33,4,14
14499,R14499,57,53,23
14500,R14500,85,70,3
14501,R14501,54,90,49
14502,R14502,79,73,29
14503,R14503,88,93,48
14504,R14504,19,60,72
14505,R14505,97,23,62
14506,R14506,6,79,100
14507,R14507,94,19,6
14508,R14508,46,84,88
14509,R14509,18,92,59
14510,R14510,12,59,35
14511,R14511,3,84,36
14512,R14512,58,57,11
14513,R14513,96,28,25
14514,R14514,81,45,94
14515,R14515,25,10,67
14516,R14516,81,36,69
14517,R14517,33,31,100
14518,R14518,19,73,95
14519,R14519,59,75,35
14520,R14520,38,90,38
14521,R14521,97,9,55
14522,R14522,61,93,94
14523,R14523,65,1,92
14524,R14524,96,33,16
14525,R14525,34,65,25
14526,R14526,81,14,58
14527,R14527,89,71,93
14528,R14528,46,33,22
14529,R14529,56,53,10
14530,R14530,30,59,8
14531,R14531,36,89,33
14532,R14532,79,84,68
14533,R14533,28,2,36
14534,R14534,85,14,37
14535,R14535,97,80,6
14536,R14536,27,13,67
14537,R14537,49,12,9
14538,R14538,92,43,11
14539,R14539,17,36,56
14540,R14540,90,94,30
14541,R14541,67,54,27
14542,R14542,2,100,30
14543,R14543,45,48,63
14544,R14544,92,54,32
14545,R14545,49,6,17
14546,R14546,17,100,25
14547,R14547,89,2,51
14548,R14548,7,75,68
14549,R14549,10,24,5
14550,R14550,1,20,24
14551,R14551,31,22,12
14552,R14552,67,63,68
14553,R14553,78,43,70
14554,R14554,98,5,43
14555,R14555,94,37,15
14556,R14556,4,51,43
14557,R14557,58,80,53
14558,R14558,62,79,86
14559,R14559,31,3,76
14560,R14560,76,55,50
14561,R14561,42,5,60
14562,R14562,67,57,61
14563,R14563,84,53,8
14564,R14564,44,14,24
14565,R14565,57,69,73
14566,R14566,13,87,65
14567,R14567,75,73,100
14568,R14568,41,7,54
14569,R14569,86,31,6
14570,R14570,35,18,97
14571,R14571,89,82,62
14572,R14572,21,47,59
14573,R14573,59,44,21
14574,R14574,43,100,70
14575,R14575,19,49,79
14576,R14576,17,83,96
14577,R14577,94,60,89
14578,R14578,73,82,3
14579,R14579,17,84,30
14580,R14580,22,86,45
14581,R14581,18,82,12
14582,R14582,97,20,94
14583,R14583,4,86,59
14584,R14584,56,89,36
14585,R14585,7,91,44
14586,R14586,30,95,83
14587,R14587,94,55,78
14588,R14588,9,100,60
14589,R14589,2,2,39
14590,R14590,63,32,35
14591,R14591,98,2,25
14592,R14592,2,68,94
14593,R14593,37,53,7
14594,R14594,84,51,33
14595,R14595,23,42,58
14596,R14596,25,46,67
14597,R14597,55,13,29
14598,R14598,51,8,22
14599,R14599,61,92,2
14600,R14600,7,90,5
14601,R14601,21,34,14
14602,R14602,79,52,50
14603,R14603,39,54,42
14604,R14604,69,7,72
14605,R14605,11,82,83
14606,R14606,16,53,89
14607,R14607,4,98,16
14608,R14608,77,93,7
14609,R14609,56,32,82
14610,R14610,85,46,60
14611,R14611,75,20,32
14612,R14612,36,20,47
14613,R14613,57,31,88
14614,R14614,61,7,17
14615,R14615,30,71,69
14616,R14616,47,18,56
14617,R14617,11,16,85
14618,R14618,9,46,16
14619,R14619,21,91,59
14620,R14620,47,68,34
14621,R14621,88,55,98
14622,R14622,98,26,97
14623,R14623,21,93,14
14624,R14624,97,7,19
14625,R14625,46,76,72
14626,R14626,52,90,90
14627,R14627,47,13,61
14628,R14628,66,40,94
14629,R14629,52,95,83
14630,R14630,4,64,80
14631,R14631,38,96,94
14632,R14632,83,76,98
14633,R14633,75,29,54
14634,R14634,32,3,68
14635,R14635,3,58,97
14636,R14636,44,28,93
14637,R14637,35,11,50
14638,R14638,31,81,45
14639,R14639,31,24,9
14640,R14640,6,3,38
14641,R14641,89,79,82
14642,R14642,81,10,43
14643,R14643,99,90,11
14644,R14644,16,91,33
14645,R14645,78,17,52
14646,R14646,84,30,70
14647,R14647,97,5,23
14648,R14648,48,13,59
14649,R14649,60,74,25
14650,R14650,57,64,77
14651,R14651,5,81,40
14652,R14652,72,82,35
14653,R14653,58,42,98
14654,R14654,51,51,70
14655,R14655,32,88,3
14656,R14656,83,45,82
14657,R14657,21,4,82
14658,R14658,24,61,8
14659,R14659,41,12,83
14660,R14660,6,39,28
14661,R14661,87,93,6
14662,R14662,54,39,6
14663,R14663,75,49,34
14664,R14664,79,7,85
14665,R14665,31,44,14
14666,R14666,52,72,32
14667,R14667,86,12,97
14668,R14668,30,72,20
14669,R14669,39,79,93
14670,R14670,89,44,70
14671,R14671,52,67,79
14672,R14672,89,38,80
14673,R14673,87,79,7
14674,R14674,3,33,72
14675,R14675,4,59,66
14676,R14676,69,88,39
14677,R14677,64,80,39
14678,R14678,71,70,38
14679,R14679,92,61,99
14680,R14680,32,82,70
14681,R14681,68,11,10
14682,R14682,67,89,2
14683,R14683,100,60,48
14684,R14684,34,23,96
14685,R14685,72,75,45
14686,R14686,68,72,54
14687,R14687,37,17,15
14688,R14688,74,66,8
14689,R14689,33,57,35
14690,R14690,13,86,1
14691,R14691,11,89,58
14692,R14692,54,53,97
14693,R14693,94,55,54
14694,R14694,4,65,94
14695,R14695,62,51,73
14696,R14696,22,15,100
14697,R14697,93,23,37
14698,R14698,95,68,61
14699,R14699,27,9,4
14700,R14700,44,14,98
14701,R14701,17,32,45
14702,R14702,59,3,60
14703,R14703,51,28,81
14704,R14704,91,69,10
14705,R14705,68,4,51
14706,R14706,95,4,88
14707,R14707,16,51,31
14708,R14708,65,73,32
14709,R14709,61,44,99
14710,R14710,12,98,52
14711,R14711,16,87,81
14712,R14712,16,52,59
14713,R14713,59,83,17
14714,R14714,6,86,61
14715,R14715,57,63,100
14716,R14716,44,89,26
14717,R14717,31,71,11
14718,R14718,59,72,16
14719,R14719,4,5,30
14720,R14720,96,77,15
14721,R14721,27,68,84
14722,R14722,55,61,23
14723,R14723,38,22,78
14724,R14724,41,88,38
14725,R14725,42,50,8
14726,R14726,58,94,87
14727,R14727,76,34,3
14728,R14728,22,98,13
14729,R14729,61,8,15
14730,R14730,60,92,85
14731,R14731,48,46,71
14732,R14732,26,68,46
14733,R14733,23,73,81
14734,R14734,20,4,68
14735,R14735,36,82,77
14736,R14736,17,16,86
14737,R14737,39,72,74
14738,R14738,14,81,28
14739,R14739,54,16,54
14740,R14740,89,14,66
14741,R14741,29,43,28
14742,R14742,50,70,38
14743,R14743,65,44,52
14744,R14744,39,56,56
14745,R14745,85,21,46
14746,R14746,76,28,2
14747,R14747,69,11,82
14748,R14748,87,42,7
14749,R14749,15,20,66
14750,R14750,93,72,1
14751,R14751,6,10,2
14752,R14752,43,5,100
14753,R14753,71,38,79
14754,R14754,54,58,89
14755,R14755,42,83,86
14756,R14756,20,97,54
14757,R14757,99,92,18
14758,R14758,41,43,58
14759,R14759,4,65,16
14760,R14760,67,72,99
14761,R14761,70,94,49
14762,R14762,76,55,28
14763,R14763,94,60,56
14764,R14764,71,83,22
14765,R14765,19,64,7
14766,R14766,80,2,46
14767,R14767,46,93,87
14768,R14768,40,71,27
14769,R14769,26,25,71
14770,R14770,13,2,59
14771,R14771,17,100,29
14772,R14772,84,96,39
14773,R14773,50,73,81
14774,R14774,53,66,61
14775,R14775,77,1,88
14776,R14776,32,89,84
14777,R14777,74,82,22
14778,R14778,55,47,50
14779,R14779,75,64,88
14780,R14780,88,1,65
14781,R14781,47,96,98
14782,R14782,37,22,91
14783,R14783,98,50,72
14784,R14784,57,31,48
14785,R14785,78,45,86
14786,R14786,16,83,8
14787,R14787,67,84,83
14788,R14788,81,10,69
14789,R14789,29,3,3
14790,R14790,32,89,45
14791,R14791,6,22,85
14792,R14792,82,36,49
14793,R14793,81,29,46
14794,R14794,59,71,22
14795,R14795,8,60,84
14796,R14796,6,65,44
14797,R14797,15,41,24
14798,R14798,99,57,35
14799,R14799,78,8,55
14800,R14800,31,27,91
14801,R14801,62,45,97
14802,R14802,59,65,34
14803,R14803,84,19,37
14804,R14804,47,66,70
14805,R14805,46,62,26
14806,R14806,100,25,40
14807,R14807,8,57,84
14808,R14808,66,46,4
14809,R14809,30,4,61
14810,R14810,89,64,97
14811,R14811,9,21,49
14812,R14812,99,69,77
14813,R14813,50,81,45
14814,R14814,18,27,67
14815,R14815,60,42,60
14816,R14816,98,37,13
14817,R14817,93,39,87
14818,R14818,91,49,82
14819,R14819,35,65,40
14820,R14820,53,13,95
14821,R14821,58,13,13
14822,R14822,3,44,51
14823,R14823,6,92,78
14824,R14824,67,62,77
14825,R14825,1,90,100
14826,R14826,100,2,53
14827,R14827,63,77,41
14828,R14828,78,6,100
14829,R14829,57,48,89
14830,R14830,44,83,19
14831,R14831,15,60,29
14832,R14832,54,26,68
14833,R14833,41,79,65
14834,R14834,82,39,78
14835,R14835,58,29,69
14836,R14836,13,3,1
14837,R14837,39,28,83
14838,R14838,18,28,2
14839,R14839,77,9,30
14840,R14840,14,3,20
14841,R14841,81,34,32
14842,R14842,79,95,31
14843,R14843,73,83,81
14844,R14844,8,11,76
14845,R14845,45,69,24
14846,R14846,96,55,53
14847,R14847,78,21,62
14848,R14848,77,71,60
14849,R14849,84,36,98
14850,R14850,6,67,62
14851,R14851,87,44,35
14852,R14852,8,9,27
14853,R14853,53,71,76
14854,R14854,95,94,87
14855,R14855,66,74,98
14856,R14856,4,34,52
14857,R14857,15,71,40
14858,R14858,13,13,1
14859,R14859,31,2,50
14860,R14860,5,49,17
14861,R14861,85,97,93
14862,R14862,9,80,8
14863,R14863,8,44,17
14864,R14864,79,71,29
14865,R14865,99,56,77
14866,R14866,65,15,3
14867,R14867,9,34,77
14868,R14868,11,36,20
14869,R14869,50,24,93
14870,R14870,99,96,60
14871,R14871,37,28,58
14872,R14872,54,20,22
14873,R14873,66,4,59
14874,R14874,61,10,77
14875,R14875,38,27,51
14876,R14876,6,23,32
14877,R14877,7,34,39
14878,R14878,22,24,23
14879,R14879,5,97,24
14880,R14880,15,15,11
14881,R14881,90,74,41
14882,R14882,84,33,77
14883,R14883,3,72,27
14884,R14884,75,57,27
14885,R14885,32,22,17
14886,R14886,18,10,35
14887,R14887,23,33,87
14888,R14888,49,53,51
14889,R14889,65,47,18
14890,R14890,8,1,34
14891,R14891,100,66,33
14892,R14892,85,88,21
14893,R14893,57,52,5
14894,R14894,16,36,86
14895,R14895,59,59,41
14896,R14896,32,82,26
14897,R14897,58,22,25
14898,R14898,34,65,63
14899,R14899,50,81,76
14900,R14900,57,33,23
14901,R14901,78,91,95
14902,R14902,37,50,13
14903,R14903,69,64,89
14904,R14904,32,77,94
14905,R14905,29,45,51
14906,R14906,14,10,74
14907,R14907,68,53,53
14908,R14908,52,49,21
14909,R14909,47,51,40
14910,R14910,49,39,62
14911,R14911,16,52,7
14912,R14912,4,82,73
14913,R14913,3,19,83
14914,R14914,63,31,68
14915,R14915,18,99,78
14916,R14916,61,94,26
14917,R14917,8,49,5
14918,R14918,94,60,86
14919,R14919,90,93,71
14920,R14920,59,72,6
14921,R14921,65,48,19
14922,R14922,31,14,30
14923,R14923,27,56,75
14924,R14924,91,55,14
14925,R14925,75,98,38
14926,R14926,44,43,13
14927,R14927,22,14,18
14928,R14928,21,57,63
14929,R14929,87,51,72
14930,R14930,37,82,54
14931,R14931,11,38,76
14932,R14932,6,96,29
14933,R14933,63,78,43
14934,R14934,31,92,4
14935,R14935,17,100,40
14936,R14936,88,90,100
14937,R14937,64,61,42
14938,R14938,68,82,63
14939,R14939,52,25,4
14940,R14940,19,38,67
14941,R14941,42,39,3
14942,R14942,90,74,31
14943,R14943,4,68,15
14944,R14944,67,57,45
14945,R14945,18,82,31
14946,R14946,19,69,82
14947,R14947,94,22,41
14948,R14948,91,34,48
14949,R14949,47,20,69
14950,R14950,55,34,76
14951,R14951,59,33,40
14952,R14952,2,74,17
14953,R14953,84,69,14
14954,R14954,19,16,72
14955,R14955,19,80,78
14956,R14956,13,36,39
14957,R14957,69,90,67
14958,R14958,2,75,59
14959,R14959,51,46,100
14960,R14960,20,97,33
14961,R14961,83,33,23
14962,R14962,94,24,46
14963,R14963,89,29,19
14964,R14964,59,87,8
14965,R14965,67,90,6
14966,R14966,37,19,15
14967,R14967,98,58,43
14968,R14968,80,1,99
14969,R14969,50,89,84
14970,R14970,84,6,85
14971,R14971,33,41,3
14972,R14972,10,19,92
14973,R14973,32,89,32
14974,R14974,50,22,44
14975,R14975,25,54,5
14976,R14976,71,17,32
14977,R14977,84,6,72
14978,R14978,4,61,3
14979,R14979,7,65,53
14980,R14980,33,48,7
14981,R14981,53,49,95
14982,R14982,79,60,29
14983,R14983,46,11,96
14984,R14984,79,86,84
14985,R14985,56,42,71
14986,R14986,59,2,49
14987,R14987,59,42,95
14988,R14988,53,34,90
14989,R14989,99,51,78
14990,R14990,19,95,54
14991,R14991,42,98,59
14992,R14992,44,20,85
14993,R14993,7,45,18
14994,R14994,5,18,3
14995,R14995,84,80,53
14996,R14996,2,88,1
14997,R14997,18,69,52
14998,R14998,77,82,59
14999,R14999,25,53,100
15000,R15000,21,16,82
15001,R15001,33,95,93
15002,R15002,79,20,58
15003,R15003,100,66,50
15004,R15004,31,60,96
15005,R15005,52,63,57
15006,R15006,66,59,86
15007,R15007,54,78,48
15008,R15008,32,16,83
