id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
9008,R9008,56,14,11,29,86
9009,R9009,34,54,87,64,88
9010,R9010,9,73,22,94,77
9011,R9011,69,97,20,8,45
9012,R9012,60,100,19,12,79
9013,R9013,64,23,22,63,22
9014,R9014,55,49,64,30,84
9015,R9015,30,50,92,59,32
9016,R9016,98,59,35,1,46
9017,R9017,91,19,69,19,44
9018,R9018,19,30,33,59,83
9019,R9019,38,94,71,91,11
9020,R9020,55,31,45,36,72
9021,R9021,90,14,54,43,75
9022,R9022,96,16,54,95,96
9023,R9023,38,48,95,7,85
9024,R9024,3,2,69,74,99
9025,R9025,42,100,98,28,77
9026,R9026,72,30,92,96,10
9027,R9027,90,22,47,94,33
9028,R9028,1,6,32,45,58
9029,R9029,12,74,51,32,13
9030,R9030,40,21,70,67,66
9031,R9031,29,60,19,29,17
9032,R9032,45,22,22,61,66
9033,R9033,65,82,47,10,96
9034,R9034,96,53,76,39,26
9035,R9035,87,75,11,71,92
9036,R9036,71,81,70,88,30
9037,R9037,3,36,44,77,71
9038,R9038,54,59,47,26,100
9039,R9039,21,10,3,44,3
9040,R9040,4,95,46,3,82
9041,R9041,74,76,10,35,66
9042,R9042,22,83,99,99,52
9043,R9043,63,3,6,44,20
9044,R9044,31,48,95,22,9
9045,R9045,76,99,53,64,56
9046,R9046,52,57,25,13,74
9047,R9047,82,14,69,43,27
9048,R9048,82,73,11,10,37
9049,R9049,70,49,76,68,89
9050,R9050,86,92,50,38,78
9051,R9051,88,49,29,29,75
9052,R9052,38,18,46,95,20
9053,R9053,9,88,62,6,62
9054,R9054,56,99,26,2,55
9055,R9055,27,95,15,10,72
9056,R9056,22,38,61,6,9
9057,R9057,71,82,88,24,32
9058,R9058,95,52,4,58,80
9059,R9059,67,48,93,63,84
9060,R9060,94,5,87,100,10
9061,R9061,33,11,43,14,92
9062,R9062,18,63,16,33,72
9063,R9063,5,29,92,93,83
9064,R9064,69,50,2,18,77
9065,R9065,33,7,12,9,53
9066,R9066,23,77,27,52,37
9067,R9067,74,63,87,22,24
9068,R9068,81,27,79,76,43
9069,R9069,98,14,73,56,40
9070,R9070,79,66,68,97,29
9071,R9071,1,95,88,15,75
9072,R9072,60,15,67,58,73
9073,R9073,72,90,98,60,73
9074,R9074,92,99,89,90,83
9075,R9075,28,74,54,14,53
9076,R9076,53,26,18,82,25
9077,R9077,37,8,30,15,67
9078,R9078,29,48,88,44,33
9079,R9079,76,9,70,44,49
9080,R9080,47,60,79,38,50
9081,R9081,7,65,78,2,8
9082,R9082,33,7,95,81,29
9083,R9083,24,24,44,99,96
9084,R9084,49,93,39,30,21
9085,R9085,20,71,87,93,48
9086,R9086,98,38,76,47,25
9087,R9087,83,97,36,7,40
9088,R9088,20,32,85,79,85
9089,R9089,78,23,52,83,43
9090,R9090,31,57,14,15,31
9091,R9091,17,88,47,86,33
9092,R9092,11,29,4,10,58
9093,R9093,20,15,52,46,36
9094,R9094,39,55,6,49,37
9095,R9095,27,95,51,24,63
9096,R9096,32,27,36,12,62
9097,R9097,90,89,32,56,53
9098,R9098,69,41,47,42,100
9099,R9099,69,92,19,8,59
9100,R9100,88,73,93,56,79
9101,R9101,82,48,66,53,77
9102,R9102,42,44,61,31,38
9103,R9103,14,93,100,92,84
9104,R9104,56,3,24,43,85
9105,R9105,12,29,36,90,87
9106,R9106,49,91,85,91,74
9107,R9107,31,43,56,55,64
9108,R9108,55,43,94,27,35
9109,R9109,90,61,47,3,40
9110,R9110,5,86,18,75,59
9111,R9111,84,81,37,49,11
9112,R9112,41,37,46,2,89
9113,R9113,16,82,64,80,23
9114,R9114,91,72,25,26,30
9115,R9115,43,84,11,28,51
9116,R9116,21,84,65,76,93
9117,R9117,59,68,32,86,43
9118,R9118,55,20,5,16,43
9119,R9119,38,72,96,27,85
9120,R9120,76,26,9,48,86
9121,R9121,57,38,96,27,83
9122,R9122,97,8,36,33,47
9123,R9123,98,78,72,36,82
9124,R9124,70,75,35,79,98
9125,R9125,8,24,69,25,7
9126,R9126,28,93,87,48,64
9127,R9127,5,36,46,60,28
9128,R9128,36,40,88,96,84
9129,R9129,74,40,96,22,95
9130,R9130,82,85,74,48,46
9131,R9131,83,37,12,53,67
9132,R9132,35,34,80,55,31
9133,R9133,29,52,78,12,56
9134,R9134,73,54,74,36,73
9135,R9135,83,92,13,59,61
9136,R9136,89,11,20,89,86
9137,R9137,67,32,42,64,85
9138,R9138,8,70,95,53,56
9139,R9139,79,9,71,4,96
9140,R9140,95,50,87,43,13
9141,R9141,43,49,58,17,22
9142,R9142,20,72,12,51,58
9143,R9143,19,88,6,42,23
9144,R9144,20,96,2,25,75
9145,R9145,27,14,13,86,72
9146,R9146,46,34,2,49,80
9147,R9147,66,42,47,52,88
9148,R9148,19,59,31,9,28
9149,R9149,59,18,55,51,62
9150,R9150,23,4,68,68,100
9151,R9151,35,39,7,42,19
9152,R9152,69,84,63,23,3
9153,R9153,17,99,77,65,39
9154,R9154,23,57,64,15,46
9155,R9155,25,80,49,28,42
9156,R9156,36,92,15,72,85
9157,R9157,71,40,64,59,64
9158,R9158,54,55,3,3,31
9159,R9159,16,88,95,84,99
9160,R9160,86,75,92,73,97
9161,R9161,72,20,84,35,68
9162,R9162,96,9,46,99,58
9163,R9163,46,29,47,85,25
9164,R9164,46,63,30,53,13
9165,R9165,62,89,70,81,88
9166,R9166,66,80,74,7,79
9167,R9167,39,5,21,50,66
9168,R9168,5,82,80,81,72
9169,R9169,53,36,81,2,93
9170,R9170,26,23,90,78,95
9171,R9171,38,13,13,93,48
9172,R9172,4,81,97,8,16
9173,R9173,75,95,23,73,78
9174,R9174,72,89,15,75,2
9175,R9175,100,77,48,80,5
9176,R9176,89,94,33,4,85
9177,R9177,82,77,76,90,81
9178,R9178,79,18,66,49,18
9179,R9179,11,21,68,92,85
9180,R9180,62,100,54,97,26
9181,R9181,54,26,85,89,9
9182,R9182,5,31,86,21,37
9183,R9183,61,82,6,77,62
9184,R9184,48,78,45,99,42
9185,R9185,87,19,41,79,66
9186,R9186,48,28,99,2,84
9187,R9187,40,48,42,53,77
9188,R9188,11,20,13,18,57
9189,R9189,53,26,61,82,58
9190,R9190,56,2,85,22,38
9191,R9191,11,15,66,24,54
9192,R9192,89,61,42,73,95
9193,R9193,55,17,29,29,14
9194,R9194,92,62,46,50,27
9195,R9195,51,77,49,28,10
9196,R9196,73,40,39,20,42
9197,R9197,7,27,7,89,32
9198,R9198,64,35,41,80,23
9199,R9199,78,96,11,30,90
9200,R9200,64,28,60,75,79
9201,R9201,51,54,62,62,56
9202,R9202,51,3,4,77,100
9203,R9203,16,25,28,51,39
9204,R9204,72,95,9,27,23
9205,R9205,61,73,30,94,98
9206,R9206,47,72,42,18,50
9207,R9207,59,79,25,53,68
9208,R9208,76,100,67,11,3
9209,R9209,49,64,7,20,74
9210,R9210,51,90,80,15,59
9211,R9211,30,13,4,72,71
9212,R9212,29,21,91,75,60
9213,R9213,39,28,30,84,46
9214,R9214,7,77,20,31,80
9215,R9215,81,46,51,9,87
9216,R9216,5,86,87,73,8
9217,R9217,44,55,59,54,11
9218,R9218,10,36,95,86,22
9219,R9219,19,96,1,60,18
9220,R9220,51,56,68,28,41
9221,R9221,69,39,10,79,93
9222,R9222,43,11,88,73,80
9223,R9223,30,93,29,33,50
9224,R9224,62,43,54,55,58
9225,R9225,50,3,93,72,60
9226,R9226,92,39,21,95,77
9227,R9227,58,74,30,73,92
9228,R9228,56,84,75,11,94
9229,R9229,92,18,21,75,17
9230,R9230,39,1,87,90,84
9231,R9231,33,41,42,14,11
9232,R9232,35,3,15,28,57
9233,R9233,6,67,31,71,45
9234,R9234,85,5,67,2,28
9235,R9235,69,71,91,3,57
9236,R9236,98,18,19,33,4
9237,R9237,1,15,47,83,73
9238,R9238,35,25,2,34,13
9239,R9239,25,41,60,3,41
9240,R9240,17,44,16,44,6
9241,R9241,69,20,90,52,78
9242,R9242,1,78,76,68,2
9243,R9243,52,3,27,23,8
9244,R9244,13,94,91,95,29
9245,R9245,86,75,18,24,77
9246,R9246,64,99,53,96,22
9247,R9247,43,86,37,38,56
9248,R9248,43,99,5,52,45
9249,R9249,41,44,73,3,82
9250,R9250,75,99,42,96,9
9251,R9251,29,71,59,57,44
9252,R9252,64,22,11,83,18
9253,R9253,13,97,94,75,2
9254,R9254,77,11,53,20,92
9255,R9255,79,39,27,68,30
9256,R9256,7,31,24,86,71
9257,R9257,25,72,88,98,25
9258,R9258,32,8,37,5,33
9259,R9259,77,26,72,53,27
9260,R9260,1,76,93,52,7
9261,R9261,86,90,26,46,7
9262,R9262,8,4,72,94,64
9263,R9263,34,96,56,5,71
9264,R9264,95,92,25,41,46
9265,R9265,27,39,27,14,98
9266,R9266,42,60,47,37,58
9267,R9267,16,1,8,20,73
9268,R9268,22,73,10,87,21
9269,R9269,39,11,58,29,33
9270,R9270,11,82,12,61,70
9271,R9271,65,59,65,94,54
9272,R9272,51,26,90,59,6
9273,R9273,46,37,36,77,60
9274,R9274,88,51,87,12,60
9275,R9275,29,26,92,6,76
9276,R9276,11,11,7,21,72
9277,R9277,7,73,85,64,30
9278,R9278,6,21,2,6,28
9279,R9279,6,16,1,29,17
9280,R9280,4,92,51,57,50
9281,R9281,54,83,18,79,71
9282,R9282,97,22,9,87,45
9283,R9283,91,34,82,15,44
9284,R9284,50,27,49,8,100
9285,R9285,47,70,84,29,87
9286,R9286,39,77,51,54,2
9287,R9287,6,47,82,96,37
9288,R9288,38,68,34,53,22
9289,R9289,13,58,45,78,25
9290,R9290,89,23,23,32,73
9291,R9291,45,24,45,82,64
9292,R9292,12,89,3,85,66
9293,R9293,98,69,58,91,34
9294,R9294,12,84,96,16,86
9295,R9295,73,77,52,22,88
9296,R9296,71,53,94,55,35
9297,R9297,74,3,72,67,27
9298,R9298,29,55,1,71,60
9299,R9299,40,96,11,48,17
9300,R9300,10,11,23,79,80
9301,R9301,100,44,80,21,48
9302,R9302,19,99,76,7,24
9303,R9303,18,83,41,66,21
9304,R9304,23,83,75,70,87
9305,R9305,1,34,3,83,70
9306,R9306,52,90,22,66,71
9307,R9307,12,86,31,57,36
9308,R9308,15,86,5,30,72
9309,R9309,17,16,26,76,16
9310,R9310,14,15,18,81,4
9311,R9311,40,77,64,29,33
9312,R9312,48,39,57,39,28
9313,R9313,61,95,99,95,87
9314,R9314,23,13,54,75,7
9315,R9315,26,82,72,67,88
9316,R9316,94,25,12,68,24
9317,R9317,10,54,76,14,91
9318,R9318,96,87,11,10,48
9319,R9319,23,48,74,42,23
9320,R9320,93,91,65,16,12
9321,R9321,75,93,12,33,66
9322,R9322,36,99,79,28,67
9323,R9323,48,49,69,32,55
9324,R9324,58,49,94,69,13
9325,R9325,13,92,80,59,96
9326,R9326,86,73,62,50,100
9327,R9327,69,8,75,66,89
9328,R9328,22,37,38,56,54
9329,R9329,47,63,69,26,88
9330,R9330,14,91,78,83,34
9331,R9331,82,56,24,22,11
9332,R9332,74,77,55,71,26
9333,R9333,61,93,1,36,7
9334,R9334,51,48,57,50,99
9335,R9335,50,22,39,98,10
9336,R9336,58,86,32,19,40
9337,R9337,62,60,73,11,82
9338,R9338,98,89,62,44,90
9339,R9339,98,52,75,48,86
9340,R9340,33,29,12,42,66
9341,R9341,55,5,23,14,20
9342,R9342,40,8,39,92,87
9343,R9343,2,23,98,58,59
9344,R9344,60,17,7,47,48
9345,R9345,80,21,3,92,34
9346,R9346,85,59,94,78,71
9347,R9347,16,84,58,20,62
9348,R9348,1,16,47,39,61
9349,R9349,82,56,85,7,1
9350,R9350,3,54,64,57,86
9351,R9351,79,37,79,30,38
9352,R9352,24,43,99,62,78
9353,R9353,52,46,98,68,58
9354,R9354,69,71,38,56,7
9355,R9355,97,19,82,52,80
9356,R9356,97,47,70,94,99
9357,R9357,94,47,76,36,50
9358,R9358,50,89,47,53,100
9359,R9359,36,88,20,72,17
9360,R9360,87,5,26,38,74
9361,R9361,3,4,43,20,4
9362,R9362,59,67,79,48,81
9363,R9363,70,91,2,30,29
9364,R9364,66,46,12,58,81
9365,R9365,29,33,42,88,88
9366,R9366,95,10,64,27,90
9367,R9367,18,74,40,31,35
9368,R9368,30,22,76,57,93
9369,R9369,25,64,39,97,86
9370,R9370,38,34,82,57,39
9371,R9371,9,1,85,99,7
9372,R9372,18,47,32,11,23
9373,R9373,69,20,85,27,30
9374,R9374,5,94,54,30,14
9375,R9375,86,88,24,16,9
9376,R9376,87,67,20,74,87
9377,R9377,38,23,55,59,30
9378,R9378,83,45,59,67,6
9379,R9379,56,92,89,61,65
9380,R9380,97,1,93,79,78
9381,R9381,63,63,59,3,48
9382,R9382,16,83,90,41,32
9383,R9383,87,29,41,45,58
9384,R9384,67,98,10,69,81
9385,R9385,94,77,97,57,16
9386,R9386,67,96,40,40,17
9387,R9387,69,92,44,92,66
9388,R9388,19,85,8,56,31
9389,R9389,11,64,55,63,64
9390,R9390,99,5,80,1,57
9391,R9391,74,69,53,11,43
9392,R9392,15,57,87,93,24
9393,R9393,69,12,23,81,99
9394,R9394,63,1,26,97,2
9395,R9395,98,50,54,62,8
9396,R9396,28,25,83,54,5
9397,R9397,41,55,41,54,3
9398,R9398,51,18,56,64,53
9399,R9399,59,78,9,52,24
9400,R9400,68,33,54,38,62
9401,R9401,78,44,24,20,24
9402,R9402,75,5,51,83,71
9403,R9403,21,85,43,90,72
9404,R9404,69,33,49,99,64
9405,R9405,26,1,95,96,81
9406,R9406,9,82,18,61,44
9407,R9407,88,78,55,77,44
9408,R9408,14,71,24,92,40
9409,R9409,85,70,53,47,91
9410,R9410,54,16,4,63,25
9411,R9411,32,35,42,57,55
9412,R9412,81,40,44,88,41
9413,R9413,79,95,47,60,60
9414,R9414,99,26,64,26,63
9415,R9415,28,8,67,40,59
9416,R9416,25,70,26,92,88
9417,R9417,30,46,3,21,75
9418,R9418,7,54,60,27,28
9419,R9419,54,56,59,20,41
9420,R9420,87,10,37,12,42
9421,R9421,50,8,78,45,69
9422,R9422,50,67,40,48,56
9423,R9423,11,16,94,7,99
9424,R9424,90,36,66,91,6
9425,R9425,67,67,74,22,55
9426,R9426,57,16,41,92,85
9427,R9427,100,72,95,82,47
9428,R9428,66,45,57,19,13
9429,R9429,96,32,39,11,94
9430,R9430,12,23,33,46,60
9431,R9431,44,61,17,36,87
9432,R9432,81,43,100,91,76
9433,R9433,74,23,78,39,30
9434,R9434,41,62,31,54,93
9435,R9435,25,82,100,69,71
9436,R9436,1,10,24,20,18
9437,R9437,78,69,11,55,55
9438,R9438,29,97,46,83,11
9439,R9439,79,27,88,73,73
9440,R9440,63,66,32,11,80
9441,R9441,96,72,9,19,77
9442,R9442,67,44,36,8,36
9443,R9443,93,27,4,29,7
9444,R9444,90,31,27,16,33
9445,R9445,90,57,59,86,91
9446,R9446,95,21,42,31,81
9447,R9447,69,52,46,77,22
9448,R9448,27,35,44,12,41
9449,R9449,76,37,60,47,97
9450,R9450,33,76,26,45,28
9451,R9451,31,79,36,22,65
9452,R9452,7,71,57,30,29
9453,R9453,80,17,62,50,91
9454,R9454,8,14,92,63,47
9455,R9455,79,14,45,96,90
9456,R9456,89,52,57,30,87
9457,R9457,98,55,95,12,6
9458,R9458,55,33,22,24,50
9459,R9459,34,39,97,52,28
9460,R9460,40,12,49,90,4
9461,R9461,76,39,9,9,89
9462,R9462,32,74,98,54,84
9463,R9463,53,46,47,48,76
9464,R9464,37,28,35,47,31
9465,R9465,47,28,85,67,5
9466,R9466,41,19,14,5,74
9467,R9467,34,46,61,71,73
9468,R9468,94,59,85,99,69
9469,R9469,64,91,70,79,87
9470,R9470,43,45,67,91,46
9471,R9471,100,57,40,9,30
9472,R9472,64,74,1,2,21
9473,R9473,43,5,34,58,16
9474,R9474,73,30,18,76,34
9475,R9475,53,11,94,70,37
9476,R9476,95,76,19,11,43
9477,R9477,35,41,42,94,13
9478,R9478,69,69,81,36,34
9479,R9479,47,62,12,1,7
9480,R9480,86,96,68,65,42
9481,R9481,47,8,73,33,38
9482,R9482,63,67,53,82,10
9483,R9483,74,34,2,26,47
9484,R9484,30,91,59,16,36
9485,R9485,3,18,25,38,22
9486,R9486,79,99,74,23,13
9487,R9487,29,79,53,49,49
9488,R9488,62,83,90,58,8
9489,R9489,68,56,9,80,70
9490,R9490,28,71,85,23,38
9491,R9491,81,14,58,18,99
9492,R9492,19,45,14,69,31
9493,R9493,61,45,98,13,46
9494,R9494,3,43,89,33,66
9495,R9495,38,83,13,91,83
9496,R9496,12,13,3,78,25
9497,R9497,9,62,78,56,30
9498,R9498,70,68,26,58,12
9499,R9499,64,70,97,86,42
9500,R9500,22,57,14,7,33
9501,R9501,90,85,86,64,67
9502,R9502,59,18,46,21,4
9503,R9503,1,36,1,1,92
9504,R9504,33,93,23,93,2
9505,R9505,30,14,73,6,66
9506,R9506,47,58,56,21,67
9507,R9507,91,34,26,56,20
9508,R9508,72,75,73,100,25
9509,R9509,27,4,55,75,51
9510,R9510,60,80,92,10,9
9511,R9511,82,95,81,75,28
9512,R9512,2,30,50,37,22
9513,R9513,37,10,31,95,90
9514,R9514,20,9,70,82,75
9515,R9515,97,11,76,70,75
9516,R9516,26,34,54,43,70
9517,R9517,25,50,4,23,41
9518,R9518,100,71,9,94,10
9519,R9519,17,77,46,73,52
9520,R9520,60,83,42,50,33
9521,R9521,81,14,13,60,95
9522,R9522,24,72,9,81,82
9523,R9523,9,87,76,50,55
9524,R9524,46,53,40,59,7
9525,R9525,24,33,2,25,53
9526,R9526,69,87,51,82,100
9527,R9527,27,94,12,87,88
9528,R9528,38,42,52,26,56
9529,R9529,9,5,46,78,8
9530,R9530,98,63,5,49,68
9531,R9531,79,29,85,56,2
9532,R9532,26,2,2,27,3
9533,R9533,37,46,6,15,26
9534,R9534,94,39,60,20,39
9535,R9535,16,23,97,12,22
9536,R9536,22,56,31,92,31
9537,R9537,38,3,44,79,80
9538,R9538,11,42,73,23,17
9539,R9539,44,63,31,90,83
9540,R9540,19,99,70,37,29
9541,R9541,80,86,35,31,80
9542,R9542,73,76,28,5,15
9543,R9543,84,51,98,24,32
9544,R9544,81,99,54,75,63
9545,R9545,35,21,39,48,47
9546,R9546,63,55,57,4,47
9547,R9547,28,73,30,2,17
9548,R9548,43,99,34,11,20
9549,R9549,70,8,99,47,54
9550,R9550,49,98,58,65,64
9551,R9551,1,51,9,25,39
9552,R9552,92,73,65,42,54
9553,R9553,32,92,35,71,72
9554,R9554,1,17,58,52,14
9555,R9555,6,11,3,20,48
9556,R9556,65,35,1,43,75
9557,R9557,91,97,47,75,88
9558,R9558,58,51,59,54,93
9559,R9559,74,34,81,19,17
9560,R9560,21,91,16,1,91
9561,R9561,36,42,60,87,82
9562,R9562,17,65,26,89,6
9563,R9563,52,26,50,17,28
9564,R9564,75,2,10,24,6
9565,R9565,35,39,21,99,88
9566,R9566,95,60,56,31,99
9567,R9567,86,22,76,59,84
9568,R9568,14,30,57,3,68
9569,R9569,29,81,35,35,68
9570,R9570,80,91,19,13,14
9571,R9571,24,78,19,35,30
9572,R9572,43,86,20,58,12
9573,R9573,18,61,90,52,87
9574,R9574,65,67,9,72,43
9575,R9575,79,32,55,48,70
9576,R9576,60,98,42,85,89
9577,R9577,6,91,10,11,98
9578,R9578,75,93,60,41,69
9579,R9579,57,43,99,59,47
9580,R9580,85,10,19,32,15
9581,R9581,5,25,93,90,98
9582,R9582,99,23,59,1,32
9583,R9583,84,82,66,84,79
9584,R9584,47,15,38,56,44
9585,R9585,32,47,42,81,34
9586,R9586,8,67,48,18,79
9587,R9587,29,19,52,91,68
9588,R9588,80,53,42,60,10
9589,R9589,34,96,32,32,14
9590,R9590,15,29,57,51,91
9591,R9591,1,9,57,92,2
9592,R9592,87,80,36,80,99
9593,R9593,54,57,47,62,50
9594,R9594,69,7,51,68,58
9595,R9595,30,36,89,17,18
9596,R9596,14,75,61,26,41
9597,R9597,78,55,8,10,83
9598,R9598,88,32,91,20,75
9599,R9599,45,17,72,25,35
9600,R9600,62,34,67,30,27
9601,R9601,60,29,5,3,83
9602,R9602,12,58,13,67,27
9603,R9603,17,58,22,16,18
9604,R9604,30,50,70,66,22
9605,R9605,64,64,63,82,92
9606,R9606,67,11,96,15,25
9607,R9607,6,82,61,50,59
9608,R9608,24,26,27,43,45
9609,R9609,19,16,40,21,84
9610,R9610,51,10,90,100,7
9611,R9611,21,78,1,10,57
9612,R9612,94,82,75,47,74
9613,R9613,16,97,36,29,99
9614,R9614,67,3,91,15,56
9615,R9615,88,18,19,27,46
9616,R9616,39,56,43,35,35
9617,R9617,9,11,56,1,49
9618,R9618,93,54,8,66,73
9619,R9619,51,97,85,95,80
9620,R9620,39,28,69,21,43
9621,R9621,43,61,52,78,97
9622,R9622,69,32,45,93,23
9623,R9623,93,29,39,97,8
9624,R9624,64,43,50,14,72
9625,R9625,22,48,8,27,44
9626,R9626,20,61,79,79,42
9627,R9627,19,59,47,8,17
9628,R9628,14,73,78,39,75
9629,R9629,27,33,61,73,18
9630,R9630,97,84,92,78,93
9631,R9631,92,75,67,24,47
9632,R9632,77,79,67,29,60
9633,R9633,25,40,9,7,1
9634,R9634,84,60,26,51,85
9635,R9635,3,40,63,72,84
9636,R9636,67,100,70,89,6
9637,R9637,63,7,45,38,6
9638,R9638,10,27,12,20,99
9639,R9639,79,48,30,66,44
9640,R9640,37,29,81,51,96
9641,R9641,72,20,57,46,24
9642,R9642,43,1,36,86,37
9643,R9643,5,11,70,41,53
9644,R9644,77,42,48,18,66
9645,R9645,31,64,75,80,75
9646,R9646,29,80,86,28,58
9647,R9647,90,24,79,10,75
9648,R9648,24,94,25,10,69
9649,R9649,10,34,64,54,24
9650,R9650,7,25,96,86,78
9651,R9651,61,80,97,58,44
9652,R9652,67,71,62,22,95
9653,R9653,7,98,93,30,22
9654,R9654,97,86,37,62,71
9655,R9655,77,75,60,88,35
9656,R9656,7,66,86,21,29
9657,R9657,82,3,31,61,95
9658,R9658,15,14,89,11,23
9659,R9659,12,24,18,35,40
9660,R9660,41,95,80,42,19
9661,R9661,85,98,72,87,6
9662,R9662,25,60,73,52,57
9663,R9663,58,61,21,15,54
9664,R9664,17,19,91,36,35
9665,R9665,70,61,35,11,64
9666,R9666,87,85,57,68,18
9667,R9667,96,40,3,5,81
9668,R9668,4,79,42,85,32
9669,R9669,59,54,26,2,21
9670,R9670,54,70,17,26,50
9671,R9671,81,65,89,51,70
9672,R9672,26,35,55,77,49
9673,R9673,91,48,58,57,72
9674,R9674,2,14,26,10,71
9675,R9675,2,98,66,87,13
9676,R9676,23,62,79,76,63
9677,R9677,98,2,88,89,50
9678,R9678,41,37,84,21,54
9679,R9679,70,5,84,66,32
9680,R9680,32,48,18,77,2
9681,R9681,90,98,68,2,15
9682,R9682,74,68,25,32,9
9683,R9683,5,86,43,37,89
9684,R9684,33,39,38,16,73
9685,R9685,95,34,46,65,28
9686,R9686,84,72,22,69,94
9687,R9687,24,63,24,19,55
9688,R9688,6,76,24,79,81
9689,R9689,93,59,99,8,5
9690,R9690,89,89,98,18,41
9691,R9691,16,89,81,81,14
9692,R9692,74,13,70,95,80
9693,R9693,100,41,57,72,71
9694,R9694,91,9,47,91,56
9695,R9695,36,100,76,15,77
9696,R9696,63,58,38,89,54
9697,R9697,1,61,25,82,65
9698,R9698,39,48,2,14,61
9699,R9699,53,14,15,80,13
9700,R9700,41,79,32,97,94
9701,R9701,69,52,54,97,64
9702,R9702,42,70,83,44,62
9703,R9703,50,88,100,59,75
9704,R9704,44,66,64,20,66
9705,R9705,17,72,76,15,34
9706,R9706,94,33,16,64,45
9707,R9707,70,49,28,99,65
9708,R9708,91,94,16,13,83
9709,R9709,62,13,16,30,28
9710,R9710,74,60,57,23,55
9711,R9711,73,73,70,88,85
9712,R9712,11,88,19,11,52
9713,R9713,98,47,56,22,93
9714,R9714,45,64,43,6,13
9715,R9715,55,72,4,59,97
9716,R9716,57,71,54,42,19
9717,R9717,69,100,47,93,26
9718,R9718,83,6,60,13,71
9719,R9719,35,27,69,60,26
9720,R9720,46,63,21,24,16
9721,R9721,59,75,30,64,31
9722,R9722,10,95,69,87,59
9723,R9723,53,98,98,43,17
9724,R9724,61,10,22,59,38
9725,R9725,99,26,89,89,54
9726,R9726,39,25,15,56,18
9727,R9727,1,79,45,76,77
9728,R9728,78,62,68,24,64
9729,R9729,20,10,50,25,6
9730,R9730,50,62,83,25,17
9731,R9731,3,24,93,75,11
9732,R9732,47,15,60,42,76
9733,R9733,33,95,1,31,90
9734,R9734,82,41,75,17,9
9735,R9735,77,74,11,91,37
9736,R9736,98,61,13,10,1
9737,R9737,44,44,39,71,95
9738,R9738,21,16,60,35,55
9739,R9739,20,55,44,92,2
9740,R9740,53,60,41,54,57
9741,R9741,57,3,17,71,57
9742,R9742,98,9,80,45,77
9743,R9743,46,28,27,81,83
9744,R9744,9,25,97,67,92
9745,R9745,54,19,66,10,59
9746,R9746,36,23,40,79,29
9747,R9747,4,34,34,89,74
9748,R9748,19,94,7,85,10
9749,R9749,78,76,91,80,44
9750,R9750,75,45,80,28,65
9751,R9751,39,35,12,86,95
9752,R9752,68,60,30,47,72
9753,R9753,49,61,41,19,24
9754,R9754,43,63,96,84,92
9755,R9755,100,19,26,86,69
9756,R9756,28,62,42,57,26
9757,R9757,34,89,82,37,55
9758,R9758,1,40,95,24,16
9759,R9759,52,40,46,4,40
9760,R9760,50,46,50,76,80
9761,R9761,63,35,70,54,83
9762,R9762,73,46,31,55,32
9763,R9763,57,45,3,41,59
9764,R9764,17,88,51,91,99
9765,R9765,46,13,96,88,24
9766,R9766,32,4,59,24,69
9767,R9767,53,76,12,100,7
9768,R9768,38,85,92,14,36
9769,R9769,60,52,47,59,94
9770,R9770,35,43,67,3,66
9771,R9771,38,96,20,18,9
9772,R9772,91,65,16,34,73
9773,R9773,78,60,41,1,54
9774,R9774,92,23,5,22,68
9775,R9775,1,81,49,63,22
9776,R9776,35,97,82,57,100
9777,R9777,74,62,69,66,47
9778,R9778,88,60,60,86,74
9779,R9779,34,30,7,9,75
9780,R9780,88,78,81,50,95
9781,R9781,32,27,53,97,13
9782,R9782,92,19,8,45,60
9783,R9783,35,8,34,99,80
9784,R9784,93,11,82,83,72
9785,R9785,49,96,18,54,90
9786,R9786,19,21,98,91,70
9787,R9787,41,82,44,8,14
9788,R9788,24,7,23,62,85
9789,R9789,60,75,94,98,20
9790,R9790,43,9,47,20,36
9791,R9791,77,57,12,40,5
9792,R9792,89,52,62,48,51
9793,R9793,96,43,69,38,2
9794,R9794,58,78,15,93,69
9795,R9795,89,48,20,37,12
9796,R9796,12,85,25,6,6
9797,R9797,32,46,6,30,1
9798,R9798,49,89,28,56,2
9799,R9799,14,76,38,96,21
9800,R9800,82,16,35,66,40
9801,R9801,28,58,1,100,82
9802,R9802,87,52,42,20,8
9803,R9803,38,7,17,78,16
9804,R9804,53,16,54,53,84
9805,R9805,69,30,39,24,16
9806,R9806,69,69,32,50,93
9807,R9807,14,72,23,91,70
9808,R9808,55,64,70,51,31
9809,R9809,10,50,6,48,57
9810,R9810,10,4,54,23,58
9811,R9811,82,21,13,35,81
9812,R9812,83,89,98,88,16
9813,R9813,8,87,93,75,31
9814,R9814,40,51,12,94,37
9815,R9815,30,8,46,1,11
9816,R9816,34,92,70,30,10
9817,R9817,69,10,9,84,82
9818,R9818,48,50,36,95,14
9819,R9819,92,24,20,5,77
9820,R9820,76,18,94,36,99
9821,R9821,38,56,70,63,78
9822,R9822,28,87,85,72,30
9823,R9823,12,75,13,18,94
9824,R9824,28,59,72,76,6
9825,R9825,86,48,87,47,40
9826,R9826,84,53,62,80,97
9827,R9827,34,10,93,51,84
