id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
12713,R12713,57,45,31,45,23
12714,R12714,48,38,4,1,80
12715,R12715,3,51,63,2,77
12716,R12716,18,32,90,41,58
12717,R12717,1,48,82,60,18
12718,R12718,9,84,96,21,72
12719,R12719,24,56,2,25,13
12720,R12720,88,49,51,44,4
12721,R12721,4,88,91,93,44
12722,R12722,18,87,67,82,86
12723,R12723,27,74,49,81,36
12724,R12724,68,33,32,16,97
12725,R12725,25,91,36,39,84
12726,R12726,84,52,89,43,28
12727,R12727,20,57,86,99,54
12728,R12728,58,11,69,8,35
12729,R12729,38,9,34,84,76
12730,R12730,83,52,14,13,1
12731,R12731,5,51,57,8,96
12732,R12732,33,23,52,56,55
12733,R12733,94,9,58,87,20
12734,R12734,89,35,5,85,72
12735,R12735,88,98,95,79,75
12736,R12736,33,81,27,56,65
12737,R12737,23,72,29,55,59
12738,R12738,70,9,5,24,16
12739,R12739,37,6,44,62,47
12740,R12740,39,76,58,44,24
12741,R12741,60,10,66,20,100
12742,R12742,30,88,57,10,21
12743,R12743,9,95,19,28,44
12744,R12744,26,2,88,69,99
12745,R12745,47,65,45,47,15
12746,R12746,83,17,11,74,72
12747,R12747,89,26,92,7,55
12748,R12748,35,35,37,34,36
12749,R12749,22,50,79,2,62
12750,R12750,67,44,97,25,4
12751,R12751,90,86,79,51,88
12752,R12752,52,53,8,69,33
12753,R12753,10,80,23,4,11
12754,R12754,60,63,60,43,93
12755,R12755,48,98,48,78,31
12756,R12756,48,41,29,51,66
12757,R12757,87,30,84,59,76
12758,R12758,66,69,83,58,66
12759,R12759,95,72,18,84,93
12760,R12760,24,70,38,8,16
12761,R12761,53,2,63,55,8
12762,R12762,22,17,2,28,90
12763,R12763,60,23,93,88,75
12764,R12764,55,49,97,89,52
12765,R12765,96,24,3,71,73
12766,R12766,2,62,46,82,35
12767,R12767,11,12,45,5,9
12768,R12768,28,73,1,35,2
12769,R12769,11,56,15,84,55
12770,R12770,29,5,96,69,65
12771,R12771,81,8,11,54,7
12772,R12772,59,54,86,72,79
12773,R12773,17,33,90,83,24
12774,R12774,78,38,39,24,42
12775,R12775,8,64,19,94,14
12776,R12776,80,100,75,32,69
12777,R12777,54,70,80,59,94
12778,R12778,26,10,89,72,16
12779,R12779,7,100,19,13,16
12780,R12780,20,64,7,61,16
12781,R12781,22,50,95,11,29
12782,R12782,7,62,60,95,1
12783,R12783,29,64,74,15,2
12784,R12784,95,66,68,20,60
12785,R12785,44,89,19,86,43
12786,R12786,30,65,17,46,14
12787,R12787,47,67,66,94,76
12788,R12788,59,87,87,51,11
12789,R12789,90,74,27,10,79
12790,R12790,26,36,8,44,95
12791,R12791,47,54,87,70,89
12792,R12792,73,36,7,58,6
12793,R12793,25,86,94,23,64
12794,R12794,95,30,62,72,12
12795,R12795,50,6,37,95,17
12796,R12796,56,28,24,44,77
12797,R12797,22,47,54,99,36
12798,R12798,32,2,80,83,18
12799,R12799,22,27,98,9,30
12800,R12800,46,87,12,31,36
12801,R12801,73,80,2,79,71
12802,R12802,88,82,73,21,27
12803,R12803,36,44,65,100,51
12804,R12804,6,59,100,90,40
12805,R12805,23,39,89,24,9
12806,R12806,79,40,84,3,30
12807,R12807,3,66,36,43,4
12808,R12808,88,95,78,97,73
12809,R12809,22,62,69,55,54
12810,R12810,57,61,46,23,7
12811,R12811,87,46,32,96,47
12812,R12812,16,30,84,71,65
12813,R12813,97,44,74,5,71
12814,R12814,71,49,23,50,15
12815,R12815,23,26,85,37,50
12816,R12816,63,12,1,87,14
12817,R12817,14,7,36,56,42
12818,R12818,69,17,30,35,44
12819,R12819,9,20,57,25,97
12820,R12820,51,49,92,66,38
12821,R12821,44,51,93,96,87
12822,R12822,79,84,48,25,15
12823,R12823,38,68,96,84,98
12824,R12824,22,72,41,63,61
12825,R12825,65,89,7,74,77
12826,R12826,96,83,54,22,22
12827,R12827,22,29,30,41,71
12828,R12828,83,43,3,72,99
12829,R12829,49,9,12,100,48
12830,R12830,100,52,96,74,7
12831,R12831,62,92,20,31,90
12832,R12832,24,7,24,28,4
12833,R12833,51,88,71,49,74
12834,R12834,36,50,69,8,27
12835,R12835,39,47,55,73,58
12836,R12836,36,2,83,53,40
12837,R12837,48,40,79,87,53
12838,R12838,76,91,89,43,42
12839,R12839,11,29,16,63,31
12840,R12840,74,78,98,6,94
12841,R12841,76,11,77,89,20
12842,R12842,77,67,17,23,29
12843,R12843,47,95,9,66,36
12844,R12844,89,80,92,13,83
12845,R12845,40,21,79,69,86
12846,R12846,56,83,62,36,12
12847,R12847,57,13,62,20,70
12848,R12848,29,60,34,60,59
12849,R12849,94,30,20,28,49
12850,R12850,44,55,76,83,13
12851,R12851,23,95,87,50,96
12852,R12852,93,24,6,81,32
12853,R12853,27,3,28,82,56
12854,R12854,88,76,69,56,18
12855,R12855,28,25,37,87,19
12856,R12856,56,13,75,99,4
12857,R12857,57,54,27,89,28
12858,R12858,35,1,28,56,56
12859,R12859,33,99,36,74,97
12860,R12860,14,53,65,77,56
12861,R12861,56,4,54,61,86
12862,R12862,67,88,25,17,43
12863,R12863,61,53,88,77,93
12864,R12864,77,97,17,60,16
12865,R12865,70,96,18,13,62
12866,R12866,78,35,87,68,48
12867,R12867,76,83,30,69,99
12868,R12868,12,14,37,64,69
12869,R12869,93,96,32,43,94
12870,R12870,50,24,72,35,63
12871,R12871,2,47,51,85,47
12872,R12872,64,5,30,95,3
12873,R12873,1,74,85,54,45
12874,R12874,26,61,19,40,67
12875,R12875,75,42,97,32,87
12876,R12876,46,2,89,39,35
12877,R12877,42,58,13,98,15
12878,R12878,64,90,13,26,99
12879,R12879,13,85,86,34,70
12880,R12880,84,34,91,73,66
12881,R12881,26,82,4,13,15
12882,R12882,15,85,47,86,76
12883,R12883,76,58,53,65,32
12884,R12884,47,37,36,16,1
12885,R12885,55,86,92,24,20
12886,R12886,22,28,83,80,69
12887,R12887,79,26,18,38,47
12888,R12888,2,48,70,70,16
12889,R12889,47,24,67,61,37
12890,R12890,13,93,34,51,1
12891,R12891,100,53,14,59,28
12892,R12892,19,9,3,65,100
12893,R12893,26,100,31,7,15
12894,R12894,96,19,54,4,83
12895,R12895,16,85,97,72,51
12896,R12896,32,46,72,23,16
12897,R12897,64,6,70,53,48
12898,R12898,58,42,91,33,8
12899,R12899,63,65,81,42,15
12900,R12900,57,51,89,7,99
12901,R12901,85,22,58,60,14
12902,R12902,43,29,77,61,3
12903,R12903,32,82,36,26,50
12904,R12904,26,39,34,54,75
12905,R12905,86,33,37,90,22
12906,R12906,32,70,48,95,4
12907,R12907,76,92,74,68,47
12908,R12908,65,73,75,42,41
12909,R12909,65,83,83,10,56
12910,R12910,2,62,59,3,75
12911,R12911,48,46,81,85,83
12912,R12912,55,32,51,10,59
12913,R12913,32,48,42,22,36
12914,R12914,56,9,93,37,25
12915,R12915,19,95,94,62,43
12916,R12916,16,35,5,38,3
12917,R12917,50,8,47,84,49
12918,R12918,25,6,18,14,68
12919,R12919,96,43,50,73,26
12920,R12920,37,70,88,52,100
12921,R12921,95,55,43,61,9
12922,R12922,38,4,64,21,41
12923,R12923,18,41,73,82,20
12924,R12924,97,1,69,13,25
12925,R12925,12,42,87,12,91
12926,R12926,48,79,57,95,2
12927,R12927,79,69,53,59,20
12928,R12928,31,69,3,22,27
12929,R12929,68,26,62,85,48
12930,R12930,52,84,25,13,71
12931,R12931,63,3,2,32,75
12932,R12932,25,96,60,4,36
12933,R12933,14,80,91,42,31
12934,R12934,13,36,52,91,58
12935,R12935,44,19,78,91,15
12936,R12936,14,81,55,81,99
12937,R12937,9,96,72,95,89
12938,R12938,59,36,73,14,62
12939,R12939,16,65,61,23,73
12940,R12940,7,94,100,68,99
12941,R12941,75,72,91,47,2
12942,R12942,95,25,58,39,55
12943,R12943,77,51,5,2,73
12944,R12944,93,8,37,6,86
12945,R12945,19,45,81,48,33
12946,R12946,55,8,54,23,19
12947,R12947,14,21,72,97,88
12948,R12948,91,78,22,25,2
12949,R12949,74,10,79,15,88
12950,R12950,35,25,7,100,75
12951,R12951,46,98,14,43,26
12952,R12952,65,82,59,69,50
12953,R12953,32,42,74,37,63
12954,R12954,74,39,54,85,75
12955,R12955,74,21,14,88,88
12956,R12956,52,3,23,52,45
12957,R12957,18,18,16,5,40
12958,R12958,81,29,21,82,13
12959,R12959,32,47,78,98,91
12960,R12960,99,25,95,75,57
12961,R12961,45,84,16,72,43
12962,R12962,69,96,18,47,9
12963,R12963,18,88,81,53,59
12964,R12964,1,73,47,39,93
12965,R12965,77,24,3,68,2
12966,R12966,98,8,17,85,75
12967,R12967,85,36,94,39,78
12968,R12968,50,33,62,44,98
12969,R12969,26,6,78,13,77
12970,R12970,36,10,12,30,64
12971,R12971,45,22,85,51,63
12972,R12972,14,9,80,38,59
12973,R12973,27,1,57,86,94
12974,R12974,25,73,50,1,88
12975,R12975,91,65,84,11,66
12976,R12976,98,18,31,16,1
12977,R12977,4,15,60,25,18
12978,R12978,50,15,17,98,77
12979,R12979,71,59,60,15,52
12980,R12980,5,13,51,70,61
12981,R12981,15,6,7,80,77
12982,R12982,78,30,56,14,69
12983,R12983,70,38,42,68,96
12984,R12984,44,17,86,96,22
12985,R12985,69,45,31,31,39
12986,R12986,61,86,16,10,39
12987,R12987,65,86,23,79,82
12988,R12988,33,67,12,42,71
12989,R12989,64,64,45,38,43
12990,R12990,31,34,63,71,57
12991,R12991,91,65,50,38,76
12992,R12992,6,45,77,9,56
12993,R12993,65,80,32,16,62
12994,R12994,40,95,94,32,54
12995,R12995,58,33,80,51,38
12996,R12996,76,32,28,25,96
12997,R12997,25,22,67,97,54
12998,R12998,38,62,50,61,31
12999,R12999,95,30,80,43,2
13000,R13000,24,27,45,40,6
13001,R13001,88,92,33,53,11
13002,R13002,36,10,86,40,52
13003,R13003,50,47,66,32,8
13004,R13004,83,62,69,27,54
13005,R13005,77,69,4,42,93
13006,R13006,44,76,47,83,34
13007,R13007,71,87,93,2,17
13008,R13008,11,37,27,58,9
13009,R13009,33,56,18,15,75
13010,R13010,80,55,8,49,74
13011,R13011,64,83,89,62,67
13012,R13012,99,11,64,90,38
13013,R13013,54,27,53,67,22
13014,R13014,32,68,48,57,91
13015,R13015,29,29,6,53,43
13016,R13016,38,5,66,37,59
13017,R13017,60,55,17,84,49
13018,R13018,60,26,18,58,50
13019,R13019,82,82,98,63,38
13020,R13020,56,83,79,45,79
13021,R13021,87,26,64,68,57
13022,R13022,57,12,16,83,71
13023,R13023,27,23,72,19,81
13024,R13024,64,80,89,27,62
13025,R13025,25,68,38,34,44
13026,R13026,44,89,2,91,79
13027,R13027,89,77,68,37,86
13028,R13028,50,53,15,68,12
13029,R13029,32,51,69,7,33
13030,R13030,19,45,36,16,74
13031,R13031,14,16,76,74,91
13032,R13032,8,56,47,13,80
13033,R13033,93,55,71,48,86
13034,R13034,63,96,48,67,57
13035,R13035,94,76,99,98,74
13036,R13036,33,4,66,95,40
13037,R13037,53,96,5,8,51
13038,R13038,21,12,95,92,61
13039,R13039,15,70,66,65,86
13040,R13040,97,32,52,89,12
13041,R13041,22,1,38,79,60
13042,R13042,12,96,10,71,95
13043,R13043,18,42,13,53,21
13044,R13044,82,47,83,41,24
13045,R13045,40,12,65,76,94
13046,R13046,93,44,21,80,22
13047,R13047,17,22,34,32,31
13048,R13048,33,35,38,21,80
13049,R13049,38,59,18,1,41
13050,R13050,25,42,10,29,1
13051,R13051,45,55,47,38,91
13052,R13052,68,41,77,9,33
13053,R13053,55,99,42,75,88
13054,R13054,68,22,25,49,51
13055,R13055,68,90,46,27,73
13056,R13056,14,38,98,31,69
13057,R13057,3,35,25,67,76
13058,R13058,69,69,27,64,18
13059,R13059,34,39,37,66,25
13060,R13060,69,52,31,25,76
13061,R13061,32,82,73,37,23
13062,R13062,76,10,70,94,97
13063,R13063,55,24,15,20,4
13064,R13064,33,14,93,93,83
13065,R13065,13,92,13,78,51
13066,R13066,13,100,16,75,20
13067,R13067,52,3,39,82,83
13068,R13068,8,80,62,65,76
13069,R13069,31,68,94,37,90
13070,R13070,54,82,97,94,88
13071,R13071,39,86,38,95,73
13072,R13072,11,39,82,17,88
13073,R13073,43,91,29,24,52
13074,R13074,99,32,66,75,74
13075,R13075,22,85,5,70,78
13076,R13076,45,63,96,48,37
13077,R13077,100,45,97,90,28
13078,R13078,92,49,30,80,81
13079,R13079,4,89,22,47,75
13080,R13080,67,24,35,72,97
13081,R13081,40,80,50,54,3
13082,R13082,23,62,60,37,48
13083,R13083,31,6,63,31,70
13084,R13084,35,95,71,19,58
13085,R13085,18,65,33,36,72
13086,R13086,87,98,98,96,12
13087,R13087,7,73,3,68,46
13088,R13088,83,22,2,31,21
13089,R13089,57,36,71,90,31
13090,R13090,52,76,24,82,46
13091,R13091,68,41,91,39,29
13092,R13092,96,87,17,55,3
13093,R13093,9,95,59,18,82
13094,R13094,36,88,28,49,24
13095,R13095,56,85,59,22,25
13096,R13096,17,1,90,65,83
13097,R13097,99,30,19,51,30
13098,R13098,100,45,33,8,52
13099,R13099,41,69,62,49,51
13100,R13100,64,96,37,41,86
13101,R13101,8,8,66,69,77
13102,R13102,23,71,1,53,7
13103,R13103,36,10,8,82,93
13104,R13104,48,36,64,52,5
13105,R13105,90,26,41,3,86
13106,R13106,7,6,90,89,56
13107,R13107,80,14,93,81,98
13108,R13108,32,32,25,78,64
13109,R13109,35,79,73,82,73
13110,R13110,61,69,100,86,33
13111,R13111,52,8,59,12,56
13112,R13112,96,51,12,49,68
13113,R13113,89,14,66,45,63
13114,R13114,96,66,13,32,32
13115,R13115,81,71,45,72,20
13116,R13116,98,26,24,79,24
13117,R13117,100,15,41,74,29
13118,R13118,38,9,97,53,80
13119,R13119,57,4,27,33,8
13120,R13120,62,62,56,79,83
13121,R13121,19,36,26,14,3
13122,R13122,64,63,84,59,73
13123,R13123,72,70,54,63,54
13124,R13124,59,35,59,99,63
13125,R13125,51,98,39,83,11
13126,R13126,8,20,65,92,84
13127,R13127,65,95,75,68,76
13128,R13128,62,69,12,64,100
13129,R13129,59,85,41,43,95
13130,R13130,35,51,56,35,40
13131,R13131,32,9,13,89,93
13132,R13132,66,19,19,6,47
13133,R13133,94,42,88,16,35
13134,R13134,81,49,29,17,69
13135,R13135,30,2,45,61,79
13136,R13136,56,63,7,52,45
13137,R13137,19,68,53,1,30
13138,R13138,6,7,7,25,81
13139,R13139,59,34,4,5,34
13140,R13140,94,72,24,96,48
13141,R13141,94,53,76,3,22
13142,R13142,63,23,74,77,66
13143,R13143,77,17,11,56,60
13144,R13144,64,20,88,12,20
13145,R13145,18,66,34,94,96
13146,R13146,49,1,59,96,82
13147,R13147,95,29,23,66,41
13148,R13148,79,60,70,15,34
13149,R13149,43,93,33,21,45
13150,R13150,73,52,55,15,81
13151,R13151,62,3,26,66,96
13152,R13152,83,59,93,68,53
13153,R13153,38,15,74,78,86
13154,R13154,50,7,60,16,29
13155,R13155,8,54,74,88,1
13156,R13156,29,41,34,65,57
13157,R13157,6,32,71,16,34
13158,R13158,50,35,25,61,10
13159,R13159,98,16,23,13,15
13160,R13160,96,67,82,21,55
13161,R13161,44,2,49,49,6
13162,R13162,91,13,98,64,45
13163,R13163,54,78,29,65,19
13164,R13164,16,18,47,53,98
13165,R13165,28,36,28,15,36
13166,R13166,93,2,9,43,77
13167,R13167,15,12,59,2,40
13168,R13168,71,54,43,90,14
13169,R13169,24,72,90,17,54
13170,R13170,46,36,1,73,13
13171,R13171,27,58,94,79,77
13172,R13172,76,5,53,39,94
13173,R13173,29,82,7,19,53
13174,R13174,56,92,91,16,80
13175,R13175,11,6,81,81,97
13176,R13176,71,21,69,8,35
13177,R13177,34,77,11,79,36
13178,R13178,92,19,26,79,35
13179,R13179,58,50,36,34,40
13180,R13180,59,19,53,46,93
13181,R13181,47,9,45,83,23
13182,R13182,97,34,48,77,13
13183,R13183,80,33,11,80,100
13184,R13184,97,46,30,14,92
13185,R13185,72,22,21,37,25
13186,R13186,46,53,37,10,5
13187,R13187,45,79,19,63,83
13188,R13188,97,59,64,77,96
13189,R13189,28,27,21,94,1
13190,R13190,98,3,77,91,25
13191,R13191,22,20,36,98,75
13192,R13192,25,28,14,53,37
13193,R13193,62,24,20,40,48
13194,R13194,93,78,66,1,85
13195,R13195,65,94,74,30,37
13196,R13196,53,93,76,51,4
13197,R13197,49,76,32,9,31
13198,R13198,7,96,38,93,58
13199,R13199,30,13,5,44,39
13200,R13200,11,68,69,48,94
13201,R13201,32,89,35,36,91
13202,R13202,32,20,72,61,21
13203,R13203,66,30,92,58,72
13204,R13204,34,59,12,16,16
13205,R13205,50,97,49,26,16
13206,R13206,48,75,79,31,51
13207,R13207,59,31,97,51,71
13208,R13208,23,67,33,92,83
13209,R13209,27,47,52,70,58
13210,R13210,65,7,35,64,91
13211,R13211,24,83,47,91,88
13212,R13212,40,43,1,52,90
13213,R13213,62,90,54,53,24
13214,R13214,14,29,49,52,19
13215,R13215,5,32,1,84,9
13216,R13216,49,75,96,79,51
13217,R13217,6,71,39,62,83
13218,R13218,54,79,71,20,51
13219,R13219,86,35,90,57,89
13220,R13220,81,24,35,10,42
13221,R13221,35,47,39,58,71
13222,R13222,32,98,9,12,70
13223,R13223,18,38,82,80,30
13224,R13224,61,48,20,30,46
13225,R13225,73,10,2,40,36
13226,R13226,31,23,79,68,41
13227,R13227,35,55,70,62,26
13228,R13228,12,58,76,80,6
13229,R13229,39,7,45,18,35
13230,R13230,20,82,50,2,36
13231,R13231,17,46,83,69,86
13232,R13232,10,61,37,17,81
13233,R13233,56,3,96,77,4
13234,R13234,78,4,2,92,52
13235,R13235,21,43,14,41,59
13236,R13236,64,57,79,71,74
13237,R13237,3,50,76,77,96
13238,R13238,2,45,28,79,35
13239,R13239,50,55,6,72,95
13240,R13240,17,19,40,45,23
13241,R13241,61,83,56,27,46
13242,R13242,80,55,72,78,59
13243,R13243,23,71,85,36,25
13244,R13244,27,45,78,47,52
13245,R13245,26,89,19,55,66
13246,R13246,15,79,21,39,18
13247,R13247,12,94,75,34,96
13248,R13248,39,48,18,89,11
13249,R13249,35,90,46,29,71
13250,R13250,25,85,7,48,86
13251,R13251,3,26,13,95,8
13252,R13252,89,82,11,58,74
13253,R13253,65,81,74,89,58
13254,R13254,67,9,20,9,1
13255,R13255,19,40,31,70,53
13256,R13256,94,83,85,47,32
13257,R13257,91,67,37,99,21
13258,R13258,64,30,77,51,11
13259,R13259,69,16,78,19,19
13260,R13260,82,3,49,29,78
13261,R13261,73,37,77,98,77
13262,R13262,54,8,33,47,85
13263,R13263,58,16,20,47,82
13264,R13264,63,78,50,93,35
13265,R13265,41,3,2,58,97
13266,R13266,55,14,81,90,60
13267,R13267,69,65,26,16,11
13268,R13268,46,47,50,75,29
13269,R13269,8,28,49,72,17
13270,R13270,18,96,81,95,3
13271,R13271,32,98,9,37,51
13272,R13272,2,84,8,98,27
13273,R13273,40,30,28,74,56
13274,R13274,82,78,67,37,47
13275,R13275,35,26,23,16,27
13276,R13276,64,87,73,54,88
13277,R13277,19,42,58,36,1
13278,R13278,72,43,98,26,65
13279,R13279,94,83,17,72,56
13280,R13280,58,95,36,13,88
13281,R13281,8,74,55,65,56
13282,R13282,53,54,95,95,28
13283,R13283,48,33,72,42,92
13284,R13284,30,16,57,78,13
13285,R13285,53,43,72,15,99
13286,R13286,72,12,70,39,30
13287,R13287,91,3,60,95,73
13288,R13288,68,67,68,88,9
13289,R13289,95,28,78,15,24
13290,R13290,26,99,6,67,81
13291,R13291,93,17,18,68,37
13292,R13292,53,28,88,69,10
13293,R13293,78,30,45,100,84
13294,R13294,64,16,3,9,35
13295,R13295,67,12,19,64,70
13296,R13296,41,6,95,43,65
13297,R13297,69,69,78,55,52
13298,R13298,40,60,17,28,25
13299,R13299,40,22,74,12,36
13300,R13300,42,87,88,77,92
13301,R13301,83,66,69,62,71
13302,R13302,86,75,18,13,68
13303,R13303,42,86,77,46,7
13304,R13304,58,57,72,96,14
13305,R13305,13,32,19,80,10
13306,R13306,35,72,65,10,83
13307,R13307,72,17,27,45,88
13308,R13308,96,5,42,34,37
13309,R13309,28,67,79,1,52
13310,R13310,43,29,11,25,29
13311,R13311,48,46,73,35,5
13312,R13312,22,81,64,64,79
13313,R13313,62,66,52,72,4
13314,R13314,51,68,72,22,97
13315,R13315,54,83,73,55,97
13316,R13316,4,68,21,68,83
13317,R13317,88,93,39,21,74
13318,R13318,29,3,41,65,100
13319,R13319,62,14,70,22,7
13320,R13320,88,56,78,66,7
13321,R13321,82,95,70,99,36
13322,R13322,87,46,74,31,18
13323,R13323,83,39,55,96,92
13324,R13324,33,17,17,20,20
13325,R13325,22,32,21,33,100
13326,R13326,62,10,13,96,19
13327,R13327,15,46,18,1,9
13328,R13328,28,48,22,69,68
13329,R13329,27,36,6,70,53
13330,R13330,22,48,66,65,11
13331,R13331,98,4,59,13,23
13332,R13332,17,12,28,69,100
13333,R13333,60,68,4,31,8
13334,R13334,48,16,4,70,50
13335,R13335,40,60,70,93,71
13336,R13336,12,75,3,65,60
13337,R13337,34,7,13,75,14
13338,R13338,67,68,19,39,10
13339,R13339,10,89,22,15,46
13340,R13340,94,10,19,65,96
13341,R13341,86,1,65,5,100
13342,R13342,22,26,95,48,24
13343,R13343,92,46,28,99,17
13344,R13344,30,50,43,33,87
13345,R13345,61,35,1,66,54
13346,R13346,62,88,34,55,45
13347,R13347,29,60,1,95,20
13348,R13348,76,70,18,12,20
13349,R13349,40,88,16,30,40
13350,R13350,44,39,63,62,55
13351,R13351,84,33,39,34,12
13352,R13352,87,19,79,48,5
13353,R13353,54,81,73,10,75
13354,R13354,78,58,15,68,48
13355,R13355,1,50,66,79,44
13356,R13356,27,67,66,66,31
13357,R13357,31,67,58,23,100
13358,R13358,37,92,62,38,81
13359,R13359,14,21,96,93,31
13360,R13360,97,35,31,63,67
13361,R13361,89,48,31,79,32
13362,R13362,15,45,78,56,18
13363,R13363,23,53,66,41,47
13364,R13364,95,8,44,49,79
13365,R13365,96,82,2,68,58
13366,R13366,13,34,56,58,35
13367,R13367,95,83,28,60,35
13368,R13368,62,38,89,5,16
13369,R13369,86,57,16,49,46
13370,R13370,52,54,91,33,82
13371,R13371,77,29,13,23,36
13372,R13372,51,37,63,38,44
13373,R13373,67,48,81,39,58
13374,R13374,75,49,66,37,28
13375,R13375,99,11,90,9,87
13376,R13376,16,68,61,5,87
13377,R13377,17,47,15,95,44
13378,R13378,79,97,99,37,23
13379,R13379,6,26,48,44,90
13380,R13380,59,59,53,36,4
13381,R13381,7,1,9,5,15
13382,R13382,49,3,26,2,4
13383,R13383,1,31,19,55,67
13384,R13384,29,96,93,30,28
13385,R13385,41,89,5,60,44
13386,R13386,90,14,65,65,73
13387,R13387,95,5,29,45,81
13388,R13388,3,88,25,42,14
13389,R13389,49,97,60,99,43
13390,R13390,65,69,45,32,45
13391,R13391,52,23,85,91,43
13392,R13392,26,27,17,91,7
13393,R13393,3,22,87,48,80
13394,R13394,81,76,62,81,39
13395,R13395,97,86,57,56,18
13396,R13396,25,46,86,66,3
13397,R13397,34,66,57,62,27
13398,R13398,76,70,23,73,79
13399,R13399,79,54,59,79,24
13400,R13400,7,2,73,94,20
13401,R13401,40,96,47,16,6
13402,R13402,32,42,49,13,54
13403,R13403,56,60,3,3,3
13404,R13404,29,49,80,45,8
13405,R13405,8,43,98,8,60
13406,R13406,88,3,54,26,34
13407,R13407,34,61,43,1,75
13408,R13408,79,76,45,23,74
13409,R13409,90,42,25,86,44
13410,R13410,43,4,58,39,13
13411,R13411,77,15,43,64,13
13412,R13412,72,33,52,42,70
13413,R13413,34,42,91,58,70
13414,R13414,34,81,28,24,55
13415,R13415,29,98,1,16,88
13416,R13416,96,90,61,47,10
13417,R13417,84,90,98,44,47
13418,R13418,77,71,89,72,92
13419,R13419,54,65,7,99,29
13420,R13420,16,14,18,6,92
13421,R13421,58,23,61,99,9
13422,R13422,46,68,40,22,63
13423,R13423,77,67,5,88,31
13424,R13424,47,84,9,49,27
13425,R13425,40,99,83,58,53
13426,R13426,65,94,38,19,11
13427,R13427,86,80,9,67,65
13428,R13428,92,91,85,30,70
13429,R13429,96,60,10,33,49
13430,R13430,43,75,23,59,92
13431,R13431,65,19,7,24,23
13432,R13432,81,62,59,83,74
13433,R13433,82,100,18,28,26
13434,R13434,62,76,21,47,53
13435,R13435,60,93,77,44,2
13436,R13436,17,73,16,83,95
13437,R13437,29,99,63,48,16
13438,R13438,6,50,29,27,100
13439,R13439,26,41,91,46,4
13440,R13440,67,37,21,35,70
13441,R13441,33,59,65,97,95
13442,R13442,3,90,68,29,81
13443,R13443,6,18,98,67,49
13444,R13444,74,88,49,44,88
13445,R13445,39,92,77,13,48
13446,R13446,71,16,34,42,89
13447,R13447,92,5,24,89,44
13448,R13448,72,11,15,47,60
13449,R13449,7,10,60,37,79
13450,R13450,38,16,44,71,63
13451,R13451,17,77,89,85,87
13452,R13452,95,97,73,71,97
13453,R13453,86,79,73,19,83
13454,R13454,48,5,13,21,83
13455,R13455,17,72,67,68,26
13456,R13456,83,21,52,19,73
13457,R13457,52,86,59,49,34
13458,R13458,76,22,99,19,93
13459,R13459,31,79,46,19,45
13460,R13460,16,85,26,91,92
13461,R13461,25,9,10,18,70
13462,R13462,67,7,73,69,66
13463,R13463,82,69,76,49,13
13464,R13464,51,27,47,43,69
13465,R13465,69,47,34,70,32
13466,R13466,73,3,1,98,32
13467,R13467,85,32,26,68,15
13468,R13468,67,81,22,68,3
13469,R13469,28,58,33,93,46
13470,R13470,95,95,52,72,45
13471,R13471,80,17,43,42,59
13472,R13472,53,11,19,1,93
13473,R13473,90,59,93,40,27
13474,R13474,68,71,67,3,71
13475,R13475,13,93,7,72,18
13476,R13476,46,42,8,15,9
13477,R13477,1,91,37,12,42
13478,R13478,49,41,21,92,13
13479,R13479,12,84,75,14,92
13480,R13480,48,18,72,16,52
13481,R13481,29,90,32,19,100
13482,R13482,24,30,98,95,3
13483,R13483,94,100,47,17,76
13484,R13484,93,42,23,50,95
13485,R13485,90,4,28,65,88
13486,R13486,34,53,87,89,31
13487,R13487,19,49,98,94,93
13488,R13488,87,2,90,68,26
13489,R13489,77,51,19,78,36
13490,R13490,15,34,92,80,62
13491,R13491,49,14,48,11,28
13492,R13492,4,5,83,8,42
13493,R13493,20,20,78,89,73
13494,R13494,14,1,62,66,11
13495,R13495,40,20,49,7,85
13496,R13496,91,81,68,83,52
13497,R13497,57,49,62,49,34
13498,R13498,54,35,19,86,57
13499,R13499,79,60,76,36,79
13500,R13500,87,39,90,90,22
13501,R13501,41,75,25,16,93
13502,R13502,46,48,29,51,43
13503,R13503,100,43,36,18,38
13504,R13504,44,50,70,20,22
13505,R13505,88,53,16,47,22
13506,R13506,80,66,64,29,89
13507,R13507,88,98,20,76,56
13508,R13508,46,82,26,91,69
13509,R13509,5,75,83,74,24
13510,R13510,30,18,29,50,8
13511,R13511,90,96,1,2,50
13512,R13512,86,31,100,60,72
13513,R13513,32,62,7,10,91
13514,R13514,84,56,54,62,60
13515,R13515,6,36,6,38,53
13516,R13516,32,50,37,75,81
13517,R13517,3,83,87,26,16
13518,R13518,48,14,40,84,66
13519,R13519,31,13,69,93,34
13520,R13520,29,22,92,40,60
13521,R13521,25,69,86,74,25
13522,R13522,70,4,95,90,42
13523,R13523,5,26,44,81,74
13524,R13524,37,18,52,95,34
13525,R13525,88,90,27,27,42
13526,R13526,36,3,79,3,47
13527,R13527,19,75,22,19,85
13528,R13528,63,84,9,58,29
13529,R13529,37,39,18,22,39
13530,R13530,78,35,68,60,5
13531,R13531,90,45,64,97,81
13532,R13532,39,49,79,97,44
