id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
9791,R9791,100,90,19,24,12,11,34
9792,R9792,69,30,41,40,51,25,45
9793,R9793,34,67,19,3,44,51,20
9794,R9794,8,61,56,81,3,42,27
9795,R9795,47,79,11,5,48,84,72
9796,R9796,75,99,90,40,5,14,2
9797,R9797,67,73,39,84,73,62,59
9798,R9798,65,3,40,97,59,41,51
9799,R9799,48,71,22,86,90,55,76
9800,R9800,58,16,46,83,6,68,72
9801,R9801,68,20,100,47,14,6,41
9802,R9802,46,83,44,15,11,13,60
9803,R9803,12,35,34,10,29,66,4
9804,R9804,100,92,29,48,86,17,49
9805,R9805,53,59,99,78,6,1,13
9806,R9806,100,38,23,90,52,99,99
9807,R9807,80,80,11,64,40,66,7
9808,R9808,70,87,54,89,76,17,2
9809,R9809,13,11,32,87,81,24,4
9810,R9810,77,67,13,39,1,43,18
9811,R9811,92,5,54,83,97,27,32
9812,R9812,80,85,94,80,30,17,63
9813,R9813,76,89,51,35,60,1,42
9814,R9814,30,32,21,100,3,20,83
9815,R9815,61,10,34,64,20,75,42
9816,R9816,71,50,64,20,86,63,93
9817,R9817,94,13,10,6,74,11,68
9818,R9818,18,89,95,16,91,31,80
9819,R9819,71,25,91,83,6,63,58
9820,R9820,34,81,46,28,12,61,84
9821,R9821,6,21,62,48,7,18,47
9822,R9822,56,30,42,45,53,57,8
9823,R9823,9,59,10,42,18,91,6
9824,R9824,2,2,77,71,40,9,25
9825,R9825,84,52,38,27,90,83,38
9826,R9826,20,41,15,55,47,99,14
9827,R9827,44,84,69,79,2,20,70
9828,R9828,43,56,19,87,22,92,67
9829,R9829,16,53,87,35,23,93,28
9830,R9830,50,16,45,1,91,47,25
9831,R9831,89,6,60,31,100,80,33
9832,R9832,96,40,60,92,9,88,35
9833,R9833,35,17,54,65,6,11,5
9834,R9834,5,64,86,70,3,78,3
9835,R9835,100,47,57,59,26,84,25
9836,R9836,43,81,67,98,21,21,21
9837,R9837,98,21,19,92,80,76,55
9838,R9838,91,37,74,5,86,92,24
9839,R9839,45,100,27,40,21,2,17
9840,R9840,84,54,4,21,60,85,32
9841,R9841,56,71,94,15,72,18,10
9842,R9842,67,63,58,3,43,34,100
9843,R9843,63,74,13,8,41,92,12
9844,R9844,22,9,90,96,45,5,60
9845,R9845,36,69,26,40,76,27,36
9846,R9846,15,33,7,5,65,62,70
9847,R9847,52,52,72,49,25,57,2
9848,R9848,11,66,3,64,35,85,51
9849,R9849,38,73,47,100,22,64,23
9850,R9850,72,71,66,80,72,11,31
9851,R9851,89,6,62,41,85,19,49
9852,R9852,33,32,56,94,95,36,57
9853,R9853,22,66,53,32,77,89,9
9854,R9854,19,78,42,51,75,55,52
9855,R9855,54,66,46,70,49,66,26
9856,R9856,16,1,28,84,47,1,90
9857,R9857,28,7,87,43,87,83,31
9858,R9858,38,11,88,60,13,14,81
9859,R9859,93,17,87,93,29,53,34
9860,R9860,58,77,28,63,86,100,38
9861,R9861,24,26,95,1,64,33,89
9862,R9862,37,34,78,68,52,80,21
9863,R9863,86,67,87,25,33,53,58
9864,R9864,63,54,44,2,10,58,36
9865,R9865,6,55,86,6,1,97,10
9866,R9866,52,96,94,80,74,67,57
9867,R9867,36,18,90,98,43,100,39
9868,R9868,62,79,72,90,4,49,73
9869,R9869,60,81,26,94,98,27,54
9870,R9870,69,83,28,51,44,23,28
9871,R9871,10,27,41,33,21,60,80
9872,R9872,67,79,10,24,13,72,20
9873,R9873,71,74,29,29,16,82,18
9874,R9874,34,74,19,41,24,77,33
9875,R9875,53,29,71,1,2,4,69
9876,R9876,19,31,10,23,12,4,6
9877,R9877,59,64,75,4,27,29,6
9878,R9878,23,25,70,31,19,70,83
9879,R9879,6,80,25,34,86,34,26
9880,R9880,21,82,4,3,39,52,80
9881,R9881,73,52,61,43,56,68,22
9882,R9882,7,27,26,73,78,19,4
9883,R9883,84,85,78,52,87,46,12
9884,R9884,60,83,74,78,78,49,88
9885,R9885,19,47,59,53,89,45,77
9886,R9886,2,92,33,81,84,20,6
9887,R9887,17,50,61,65,73,47,62
9888,R9888,18,98,52,1,97,74,26
9889,R9889,67,77,33,97,71,44,77
9890,R9890,41,53,89,40,25,74,17
9891,R9891,80,35,31,97,58,78,1
9892,R9892,2,7,5,2,28,84,55
9893,R9893,20,84,73,93,59,17,26
9894,R9894,94,35,57,13,73,52,52
9895,R9895,81,13,1,48,85,5,52
9896,R9896,39,19,5,61,12,17,36
9897,R9897,97,23,94,75,65,72,23
9898,R9898,3,46,33,82,98,72,70
9899,R9899,31,25,90,43,24,41,61
9900,R9900,6,61,42,81,89,49,20
9901,R9901,55,92,79,9,13,9,86
9902,R9902,93,66,40,12,70,30,45
9903,R9903,14,15,29,27,90,80,43
9904,R9904,38,75,41,15,31,39,76
9905,R9905,48,64,27,2,83,33,84
9906,R9906,9,34,95,51,99,31,69
9907,R9907,70,70,83,31,60,13,81
9908,R9908,15,94,37,31,3,54,15
9909,R9909,92,38,55,66,48,23,44
9910,R9910,87,7,89,57,94,49,54
9911,R9911,23,47,35,16,30,71,76
9912,R9912,7,92,68,35,69,99,27
9913,R9913,3,7,1,32,31,80,9
9914,R9914,58,55,24,58,36,51,13
9915,R9915,46,95,44,66,9,94,47
9916,R9916,93,36,92,2,11,16,9
9917,R9917,51,54,27,95,71,32,37
9918,R9918,95,92,55,56,60,30,83
9919,R9919,22,95,4,2,36,43,64
9920,R9920,27,3,95,5,66,58,19
9921,R9921,90,69,37,5,54,83,26
9922,R9922,77,39,63,20,56,35,55
9923,R9923,93,73,46,58,63,97,72
9924,R9924,41,12,12,42,95,4,68
9925,R9925,30,66,22,71,94,25,52
9926,R9926,11,62,4,78,99,75,57
9927,R9927,56,78,49,35,86,92,32
9928,R9928,95,24,48,58,18,20,77
9929,R9929,86,3,65,17,12,83,65
9930,R9930,46,4,85,41,48,59,55
9931,R9931,12,54,83,71,19,21,35
9932,R9932,2,16,36,26,2,89,12
9933,R9933,49,60,49,95,61,100,54
9934,R9934,32,84,8,93,28,25,6
9935,R9935,80,42,54,11,48,70,25
9936,R9936,18,28,69,60,1,17,35
9937,R9937,48,77,39,49,89,15,81
9938,R9938,97,87,79,95,79,27,76
9939,R9939,49,11,23,14,83,32,20
9940,R9940,53,25,2,55,81,56,33
9941,R9941,44,64,50,85,42,70,83
9942,R9942,5,41,7,26,99,24,73
9943,R9943,98,73,64,80,32,13,78
9944,R9944,29,24,74,91,11,94,60
9945,R9945,77,70,97,16,48,66,71
9946,R9946,17,51,64,47,68,97,72
9947,R9947,5,59,21,55,48,76,73
9948,R9948,87,36,56,22,62,39,41
9949,R9949,28,35,55,94,6,32,84
9950,R9950,58,65,41,67,76,68,34
9951,R9951,75,64,73,14,87,26,19
9952,R9952,40,34,57,58,78,68,49
9953,R9953,90,79,29,85,65,7,14
9954,R9954,28,25,60,12,45,68,8
9955,R9955,70,100,97,83,79,26,83
9956,R9956,57,84,51,83,47,18,20
9957,R9957,62,84,65,32,68,8,79
9958,R9958,43,35,99,64,74,59,95
9959,R9959,83,16,83,64,63,92,25
9960,R9960,51,55,29,92,80,70,84
9961,R9961,80,50,30,97,52,31,60
9962,R9962,16,48,69,95,71,45,21
9963,R9963,67,99,36,50,41,58,11
9964,R9964,35,27,96,47,36,54,99
9965,R9965,31,89,39,13,28,73,75
9966,R9966,28,73,9,32,90,21,19
9967,R9967,88,26,92,79,11,22,46
9968,R9968,96,25,58,96,72,85,11
9969,R9969,78,11,94,89,78,98,50
9970,R9970,82,58,60,71,85,29,40
9971,R9971,40,65,33,5,22,55,50
9972,R9972,3,50,89,64,87,75,56
9973,R9973,99,62,67,66,29,64,42
9974,R9974,20,57,3,91,80,98,33
9975,R9975,42,51,1,84,58,35,6
9976,R9976,13,13,3,57,12,68,94
9977,R9977,74,74,24,12,48,50,94
9978,R9978,56,68,64,43,25,75,12
9979,R9979,67,16,75,15,43,48,98
9980,R9980,38,91,25,53,53,93,36
9981,R9981,51,61,10,24,5,44,73
9982,R9982,11,29,56,34,37,36,41
9983,R9983,96,39,91,36,21,84,63
9984,R9984,85,50,94,29,25,47,25
9985,R9985,50,82,43,66,7,92,31
9986,R9986,51,99,64,2,47,57,85
9987,R9987,61,99,72,73,6,39,36
9988,R9988,58,1,23,52,40,95,27
9989,R9989,64,56,60,33,11,79,69
9990,R9990,80,28,48,32,71,26,69
9991,R9991,22,53,100,20,58,58,55
9992,R9992,27,49,46,100,4,89,20
9993,R9993,28,8,90,31,6,20,12
9994,R9994,44,59,98,22,61,47,67
9995,R9995,45,60,43,52,36,68,35
9996,R9996,82,57,81,48,57,57,23
9997,R9997,75,49,35,5,60,41,52
9998,R9998,96,24,85,87,11,11,79
9999,R9999,41,56,93,80,17,1,31
10000,R10000,34,53,91,29,53,85,33
10001,R10001,38,76,25,80,24,5,14
10002,R10002,59,16,13,59,93,74,81
10003,R10003,89,66,30,9,6,66,45
10004,R10004,34,72,81,75,96,47,92
10005,R10005,70,98,89,36,2,57,2
10006,R10006,97,9,26,8,21,46,77
10007,R10007,2,64,58,52,6,20,64
10008,R10008,29,67,92,62,86,3,83
10009,R10009,69,90,9,29,21,7,15
10010,R10010,78,68,60,85,3,53,90
10011,R10011,33,82,83,35,89,18,60
10012,R10012,46,9,95,19,78,34,31
10013,R10013,30,1,48,45,51,91,35
10014,R10014,11,52,7,53,52,80,70
10015,R10015,97,67,34,13,36,24,88
10016,R10016,92,2,10,42,35,23,47
10017,R10017,83,24,32,96,7,69,25
10018,R10018,93,5,9,2,84,64,30
10019,R10019,63,68,39,41,77,78,4
10020,R10020,95,17,28,17,5,91,77
10021,R10021,97,53,62,8,71,18,8
10022,R10022,99,6,88,57,69,77,73
10023,R10023,35,45,21,69,4,37,64
10024,R10024,97,99,50,60,93,11,1
10025,R10025,19,54,68,80,15,91,39
10026,R10026,75,13,82,88,70,20,43
10027,R10027,67,42,34,30,60,18,89
10028,R10028,11,4,15,85,100,17,24
10029,R10029,70,31,68,43,41,80,50
10030,R10030,24,9,95,50,93,9,72
10031,R10031,18,52,63,2,58,35,6
10032,R10032,20,33,2,59,15,4,73
10033,R10033,65,58,33,11,53,93,49
10034,R10034,92,50,85,75,45,41,40
10035,R10035,8,80,59,97,59,61,82
10036,R10036,65,25,44,83,37,100,87
10037,R10037,97,1,42,90,49,13,65
10038,R10038,48,56,27,20,15,26,77
10039,R10039,56,95,61,31,28,33,8
10040,R10040,93,3,42,88,31,35,71
10041,R10041,99,15,92,27,87,97,90
10042,R10042,36,89,100,88,22,69,2
10043,R10043,54,66,19,98,45,44,45
10044,R10044,55,30,74,18,42,33,17
10045,R10045,55,10,94,82,12,99,75
10046,R10046,58,67,28,46,36,39,77
10047,R10047,34,84,65,93,8,49,17
10048,R10048,31,48,62,58,97,14,36
10049,R10049,12,56,7,80,96,68,38
10050,R10050,97,94,48,5,87,77,2
10051,R10051,49,1,64,90,62,61,3
10052,R10052,40,30,98,92,14,73,92
10053,R10053,7,72,31,45,30,22,74
10054,R10054,21,21,47,46,42,6,20
10055,R10055,14,51,17,48,43,45,100
10056,R10056,14,17,4,88,23,97,38
10057,R10057,38,45,39,29,41,73,27
10058,R10058,32,95,15,11,12,33,15
10059,R10059,74,77,24,75,96,96,62
10060,R10060,17,38,42,58,15,69,100
10061,R10061,64,8,65,23,67,47,43
10062,R10062,54,4,34,56,2,78,84
10063,R10063,91,62,20,44,58,13,68
10064,R10064,40,31,54,86,26,72,23
10065,R10065,58,61,2,19,45,95,56
10066,R10066,66,54,14,54,42,44,48
10067,R10067,20,91,71,24,100,32,65
10068,R10068,67,70,72,24,59,3,45
10069,R10069,99,24,89,72,10,16,56
10070,R10070,68,87,62,48,80,64,17
10071,R10071,78,7,40,48,11,9,21
10072,R10072,31,60,73,3,59,26,39
10073,R10073,75,97,55,37,15,40,13
10074,R10074,17,78,78,70,7,51,56
10075,R10075,91,1,58,95,42,4,31
10076,R10076,23,59,5,96,83,49,64
10077,R10077,46,24,63,35,49,53,93
10078,R10078,77,78,5,63,26,75,44
10079,R10079,73,89,19,76,35,9,37
10080,R10080,100,24,96,21,36,93,64
10081,R10081,79,96,56,82,51,87,41
10082,R10082,50,37,89,66,79,26,89
10083,R10083,30,94,51,86,20,34,59
10084,R10084,18,49,90,74,21,45,33
10085,R10085,42,25,21,30,35,41,50
10086,R10086,23,35,60,18,73,52,32
10087,R10087,96,11,62,12,51,23,82
10088,R10088,31,85,31,18,60,77,59
10089,R10089,89,6,22,23,7,8,97
10090,R10090,69,71,12,52,88,11,36
10091,R10091,88,11,45,21,7,80,71
10092,R10092,54,63,10,41,73,58,76
10093,R10093,75,60,82,90,68,96,2
10094,R10094,69,86,18,69,25,27,97
10095,R10095,80,9,22,4,30,100,90
10096,R10096,81,50,84,98,38,56,22
10097,R10097,96,77,46,93,85,55,87
10098,R10098,73,70,68,96,63,11,53
10099,R10099,93,56,99,71,33,25,19
10100,R10100,83,7,8,68,21,6,39
10101,R10101,53,23,27,12,97,48,3
10102,R10102,100,12,51,50,20,4,32
10103,R10103,6,5,32,46,53,58,98
10104,R10104,98,41,62,83,10,35,63
10105,R10105,50,67,74,53,36,19,66
10106,R10106,33,88,9,22,93,66,43
10107,R10107,52,16,66,93,45,5,61
10108,R10108,20,8,14,27,47,67,86
10109,R10109,19,44,54,97,52,91,77
10110,R10110,92,13,63,40,98,2,81
10111,R10111,14,63,85,90,91,91,23
10112,R10112,36,25,86,22,58,93,26
10113,R10113,53,79,85,9,16,66,8
10114,R10114,11,86,1,55,6,80,92
10115,R10115,1,91,74,90,28,80,48
10116,R10116,43,46,1,99,45,17,6
10117,R10117,8,46,10,52,72,15,96
10118,R10118,65,38,98,4,97,2,2
10119,R10119,7,4,19,94,33,84,61
10120,R10120,77,86,44,86,4,98,53
10121,R10121,95,33,37,37,94,17,88
10122,R10122,89,85,80,85,64,67,95
10123,R10123,54,60,53,67,37,95,61
10124,R10124,7,19,92,18,11,55,68
10125,R10125,27,97,89,35,50,21,48
10126,R10126,15,17,13,79,35,48,98
10127,R10127,93,22,4,13,2,15,72
10128,R10128,31,23,54,50,51,15,41
10129,R10129,71,49,35,11,7,5,37
10130,R10130,11,75,70,40,73,70,36
10131,R10131,43,51,56,47,42,9,68
10132,R10132,56,58,17,96,1,25,36
10133,R10133,61,26,98,78,18,87,26
10134,R10134,79,15,91,57,2,63,18
10135,R10135,33,40,84,57,29,38,37
10136,R10136,86,15,14,90,30,77,65
10137,R10137,3,69,29,63,82,46,21
10138,R10138,48,88,32,91,74,56,77
10139,R10139,62,41,20,40,10,54,98
10140,R10140,67,56,77,38,8,61,77
10141,R10141,66,38,53,86,45,46,26
10142,R10142,60,73,27,63,19,17,51
10143,R10143,76,93,74,86,88,32,54
10144,R10144,61,56,52,30,74,87,65
10145,R10145,75,67,1,98,28,61,93
10146,R10146,40,29,46,92,5,32,51
10147,R10147,44,30,99,6,67,31,29
10148,R10148,12,20,96,63,43,35,76
10149,R10149,3,55,77,41,61,54,9
10150,R10150,44,64,81,82,8,94,69
10151,R10151,33,10,3,9,44,61,76
10152,R10152,25,92,75,59,22,71,12
10153,R10153,44,79,88,71,7,57,48
10154,R10154,51,47,81,11,95,54,70
10155,R10155,87,42,70,90,61,38,78
10156,R10156,31,77,13,74,25,17,31
10157,R10157,52,76,27,21,10,71,88
10158,R10158,20,16,88,57,84,18,48
10159,R10159,38,18,39,53,55,76,21
10160,R10160,28,47,8,27,74,80,40
10161,R10161,50,92,85,28,75,36,96
10162,R10162,52,3,86,48,58,23,43
10163,R10163,91,14,40,88,70,8,27
10164,R10164,43,86,81,27,42,66,79
10165,R10165,47,41,81,51,40,97,25
10166,R10166,81,26,56,77,60,96,21
10167,R10167,57,91,80,26,96,75,43
10168,R10168,97,79,60,49,1,2,33
10169,R10169,84,5,59,96,21,25,51
10170,R10170,10,90,60,27,12,78,15
10171,R10171,54,72,1,53,55,22,53
10172,R10172,44,78,34,68,86,10,53
10173,R10173,25,98,45,66,75,22,13
10174,R10174,55,48,99,71,7,93,27
10175,R10175,24,85,15,40,79,22,67
10176,R10176,8,84,29,53,16,68,24
10177,R10177,26,43,72,14,87,21,72
10178,R10178,43,27,34,33,17,6,63
10179,R10179,51,44,35,85,37,1,52
10180,R10180,100,4,24,52,5,75,66
10181,R10181,34,100,97,19,2,21,73
10182,R10182,56,100,95,27,15,7,94
10183,R10183,23,31,42,19,27,55,23
10184,R10184,79,15,92,4,79,16,25
10185,R10185,94,70,70,16,57,34,55
10186,R10186,51,2,68,33,93,53,87
10187,R10187,75,63,39,92,24,18,99
10188,R10188,89,29,99,26,40,57,92
10189,R10189,53,6,21,88,42,41,45
10190,R10190,95,49,96,85,98,83,57
10191,R10191,22,4,97,82,92,11,67
10192,R10192,24,3,88,30,95,34,86
10193,R10193,80,21,78,97,54,7,40
10194,R10194,44,29,62,82,38,56,13
10195,R10195,10,16,7,6,80,44,36
10196,R10196,31,95,43,95,94,100,82
10197,R10197,29,43,41,1,94,31,26
10198,R10198,61,67,26,25,73,33,1
10199,R10199,41,29,46,91,89,15,40
10200,R10200,58,77,72,73,76,7,36
10201,R10201,74,13,95,53,59,66,70
10202,R10202,55,90,73,40,75,32,7
10203,R10203,79,11,10,10,41,63,83
10204,R10204,84,5,49,80,7,59,38
10205,R10205,79,2,92,100,79,85,15
10206,R10206,65,85,49,90,45,57,94
10207,R10207,3,49,18,72,68,41,51
10208,R10208,100,72,47,63,6,96,63
10209,R10209,58,58,22,85,92,9,26
10210,R10210,94,17,36,99,7,73,79
10211,R10211,91,52,48,16,59,48,97
10212,R10212,33,93,15,20,69,53,30
10213,R10213,21,12,14,70,36,78,13
10214,R10214,79,61,62,10,13,69,83
10215,R10215,77,100,81,61,73,58,37
10216,R10216,62,2,25,70,35,20,18
10217,R10217,70,29,26,10,87,24,43
10218,R10218,66,35,70,57,56,10,72
10219,R10219,89,80,35,87,73,86,93
10220,R10220,12,78,6,52,100,27,79
10221,R10221,53,32,54,35,29,21,50
10222,R10222,57,4,47,47,80,52,23
10223,R10223,81,49,51,83,8,19,74
10224,R10224,28,63,96,81,49,3,11
10225,R10225,64,67,94,18,45,66,27
10226,R10226,85,89,74,36,65,13,20
10227,R10227,99,99,43,32,51,29,12
10228,R10228,70,33,36,39,47,42,42
10229,R10229,71,35,43,13,50,43,80
10230,R10230,77,59,25,40,39,50,87
10231,R10231,91,31,43,50,100,91,63
10232,R10232,40,94,87,17,3,25,8
10233,R10233,82,33,53,53,2,26,80
10234,R10234,28,76,4,1,66,32,48
10235,R10235,98,9,87,50,22,6,64
10236,R10236,66,61,26,48,51,89,60
10237,R10237,69,88,49,92,42,85,93
10238,R10238,49,16,91,39,71,11,80
10239,R10239,96,8,18,24,41,57,7
10240,R10240,93,50,66,29,59,42,30
10241,R10241,40,18,4,6,46,75,98
10242,R10242,20,41,78,8,74,50,66
10243,R10243,31,98,10,99,11,44,4
10244,R10244,59,71,82,44,59,84,10
10245,R10245,15,2,52,72,40,85,88
10246,R10246,9,59,55,78,94,48,35
10247,R10247,18,86,72,52,34,51,55
10248,R10248,70,20,39,99,36,39,61
10249,R10249,16,35,35,6,58,94,70
10250,R10250,82,97,84,29,84,36,53
10251,R10251,45,43,77,20,30,54,81
10252,R10252,49,75,63,47,13,69,55
10253,R10253,79,46,24,51,32,33,88
10254,R10254,39,47,86,92,59,81,53
10255,R10255,89,75,68,25,92,78,26
10256,R10256,8,62,72,59,43,30,96
10257,R10257,48,59,49,5,12,38,61
10258,R10258,57,55,12,50,79,70,45
10259,R10259,6,61,84,10,2,8,63
10260,R10260,41,93,59,92,47,98,42
10261,R10261,100,7,56,32,31,67,2
10262,R10262,69,58,34,22,67,51,3
10263,R10263,92,96,98,64,22,78,31
10264,R10264,72,18,85,96,85,26,22
10265,R10265,2,87,53,57,14,85,94
10266,R10266,89,31,26,45,85,38,23
10267,R10267,31,88,56,17,3,76,53
10268,R10268,49,56,66,85,32,45,43
10269,R10269,83,69,80,50,38,74,33
10270,R10270,23,2,98,63,49,9,34
10271,R10271,64,5,44,94,51,3,50
10272,R10272,55,15,80,25,30,64,30
10273,R10273,91,24,50,45,71,77,65
10274,R10274,7,67,65,24,37,81,48
10275,R10275,59,19,53,25,14,36,7
10276,R10276,2,64,96,80,45,81,19
10277,R10277,83,82,53,90,53,42,43
10278,R10278,63,17,56,50,14,94,46
10279,R10279,84,36,74,57,27,92,79
10280,R10280,49,32,92,47,2,57,94
10281,R10281,48,33,21,100,31,57,79
10282,R10282,55,38,47,75,6,70,47
10283,R10283,57,45,87,92,96,73,18
10284,R10284,28,88,92,47,13,89,40
10285,R10285,2,36,33,76,9,28,7
10286,R10286,57,51,65,15,43,37,5
10287,R10287,27,82,45,6,35,55,6
10288,R10288,56,89,99,32,17,58,63
10289,R10289,71,53,31,76,92,20,43
10290,R10290,79,64,77,27,64,1,95
10291,R10291,67,42,92,94,44,34,34
10292,R10292,96,10,23,85,65,71,59
10293,R10293,46,55,35,31,2,37,2
10294,R10294,28,49,26,79,14,18,66
10295,R10295,15,12,33,90,57,70,76
10296,R10296,10,38,85,79,47,59,16
10297,R10297,17,38,65,92,22,33,63
10298,R10298,48,80,76,59,34,18,53
10299,R10299,51,98,90,96,85,12,10
10300,R10300,54,7,17,23,86,92,29
10301,R10301,54,27,81,1,4,77,11
10302,R10302,7,53,34,35,79,48,61
10303,R10303,90,48,38,7,67,24,57
10304,R10304,67,25,32,61,39,73,49
10305,R10305,82,84,96,33,24,57,10
10306,R10306,23,72,51,41,11,38,98
10307,R10307,66,8,34,68,93,59,86
10308,R10308,14,45,32,22,21,92,47
10309,R10309,29,28,33,10,51,66,95
10310,R10310,55,46,12,71,68,22,98
10311,R10311,48,44,49,28,45,93,41
10312,R10312,66,15,26,92,17,40,3
10313,R10313,59,7,48,33,28,92,77
10314,R10314,48,87,29,33,66,74,14
10315,R10315,55,84,45,97,22,48,46
10316,R10316,100,52,53,36,65,76,12
10317,R10317,4,46,40,39,77,30,13
10318,R10318,1,26,6,24,10,94,70
10319,R10319,79,11,22,16,45,13,47
10320,R10320,44,44,48,20,69,49,93
10321,R10321,77,66,55,21,58,88,70
10322,R10322,26,21,66,38,37,20,40
10323,R10323,25,22,45,79,50,77,89
10324,R10324,67,36,67,10,21,81,85
10325,R10325,51,4,54,78,7,43,42
10326,R10326,65,69,95,3,28,20,99
10327,R10327,26,93,7,70,58,46,1
10328,R10328,95,56,45,4,41,84,14
10329,R10329,64,49,4,61,52,14,85
10330,R10330,18,36,6,55,84,40,1
10331,R10331,19,100,36,4,27,78,43
10332,R10332,93,58,10,79,41,6,1
10333,R10333,64,52,33,76,52,57,9
10334,R10334,100,92,16,17,17,94,77
10335,R10335,44,39,87,85,79,69,58
10336,R10336,24,78,25,24,87,99,8
10337,R10337,56,97,65,81,25,42,29
10338,R10338,75,33,2,30,23,10,98
10339,R10339,51,2,58,44,37,18,52
10340,R10340,4,10,1,71,9,78,92
10341,R10341,36,80,91,59,30,73,36
10342,R10342,47,35,53,15,73,85,54
10343,R10343,48,5,70,57,43,38,62
10344,R10344,19,90,53,59,93,91,24
10345,R10345,97,27,84,18,22,66,26
10346,R10346,70,43,25,49,23,68,19
10347,R10347,34,88,43,93,58,48,50
10348,R10348,89,26,67,73,52,36,94
10349,R10349,35,43,23,87,54,85,75
10350,R10350,56,1,55,52,44,50,89
10351,R10351,29,48,20,7,32,29,22
10352,R10352,7,72,53,39,34,99,49
10353,R10353,48,99,16,46,32,64,10
10354,R10354,39,50,30,59,25,12,15
10355,R10355,53,56,86,73,96,84,4
10356,R10356,35,49,92,68,3,78,55
10357,R10357,30,56,12,11,73,41,55
10358,R10358,48,28,63,100,53,58,30
10359,R10359,90,34,66,81,12,38,47
10360,R10360,16,87,35,52,36,70,4
10361,R10361,91,43,88,41,79,14,94
10362,R10362,68,100,43,48,20,43,34
10363,R10363,10,58,92,80,84,46,41
10364,R10364,56,49,77,89,23,91,77
10365,R10365,7,38,13,92,76,24,5
10366,R10366,45,84,51,65,54,62,85
10367,R10367,45,48,35,31,48,54,56
10368,R10368,22,100,26,42,6,74,58
10369,R10369,98,83,83,75,22,2,64
10370,R10370,16,22,56,56,90,98,40
10371,R10371,1,40,32,33,30,46,53
10372,R10372,28,36,99,98,20,23,30
10373,R10373,68,98,42,17,60,71,59
10374,R10374,33,18,71,22,69,4,54
10375,R10375,78,24,55,35,16,93,81
10376,R10376,35,67,77,99,94,33,75
10377,R10377,52,62,7,30,91,50,48
10378,R10378,20,26,47,55,59,98,55
10379,R10379,49,76,2,39,58,19,61
10380,R10380,6,14,32,7,17,10,14
10381,R10381,77,78,41,74,14,82,84
10382,R10382,50,79,31,46,61,59,67
10383,R10383,29,47,59,22,20,44,17
10384,R10384,4,36,85,57,95,40,57
10385,R10385,73,24,22,25,99,64,61
10386,R10386,95,13,26,6,48,60,59
10387,R10387,12,84,7,67,96,34,33
10388,R10388,31,85,47,73,64,74,6
10389,R10389,73,9,60,30,13,89,52
10390,R10390,21,1,55,67,64,94,4
10391,R10391,95,32,76,92,31,59,65
10392,R10392,28,7,68,64,11,33,8
10393,R10393,9,92,48,77,59,6,71
10394,R10394,32,22,31,87,82,96,92
10395,R10395,43,41,48,20,62,33,30
10396,R10396,83,37,62,77,37,3,90
10397,R10397,88,97,46,29,63,94,1
10398,R10398,60,45,34,53,5,54,98
10399,R10399,46,65,94,18,6,91,53
10400,R10400,81,80,58,54,5,56,11
10401,R10401,74,71,23,17,46,80,5
10402,R10402,89,67,46,62,65,30,21
10403,R10403,70,20,44,9,60,44,57
10404,R10404,70,61,21,98,65,76,41
10405,R10405,100,37,92,93,57,91,57
10406,R10406,77,88,90,53,23,25,74
10407,R10407,86,91,6,72,29,72,84
10408,R10408,71,79,47,14,76,70,68
10409,R10409,78,22,45,75,58,85,66
10410,R10410,92,100,26,21,41,28,98
10411,R10411,91,54,76,69,11,86,76
10412,R10412,15,67,53,92,2,70,52
10413,R10413,76,41,51,23,45,57,41
10414,R10414,50,92,42,28,58,79,13
10415,R10415,70,66,88,32,31,47,47
10416,R10416,32,75,77,12,26,62,77
10417,R10417,15,86,96,18,20,54,1
10418,R10418,19,46,35,39,67,9,42
10419,R10419,12,62,61,62,85,85,23
10420,R10420,45,36,61,26,84,80,89
10421,R10421,98,77,88,99,66,3,48
10422,R10422,66,59,78,58,13,78,39
10423,R10423,33,42,97,8,51,84,59
10424,R10424,100,60,90,35,89,67,89
10425,R10425,32,14,72,68,77,18,96
10426,R10426,6,96,80,85,41,34,23
10427,R10427,12,98,53,42,88,100,61
10428,R10428,98,59,36,70,7,88,40
10429,R10429,24,68,18,62,61,79,1
10430,R10430,100,38,94,59,89,21,47
10431,R10431,98,44,34,55,3,37,9
10432,R10432,31,28,8,65,87,46,80
10433,R10433,81,87,99,61,70,56,19
10434,R10434,32,36,46,58,4,23,65
10435,R10435,26,21,13,59,29,11,30
10436,R10436,45,21,38,46,10,85,42
10437,R10437,100,54,31,100,66,44,65
10438,R10438,4,79,56,93,71,78,25
10439,R10439,23,88,70,98,100,21,31
10440,R10440,9,69,35,44,46,39,26
10441,R10441,59,65,88,34,33,24,84
10442,R10442,35,38,60,100,4,87,79
10443,R10443,16,54,72,37,65,57,47
10444,R10444,38,49,72,45,24,31,75
10445,R10445,31,76,14,32,87,8,38
10446,R10446,76,93,83,41,86,87,87
10447,R10447,76,21,29,23,73,49,59
10448,R10448,26,41,46,73,58,36,9
10449,R10449,98,57,49,73,91,78,29
10450,R10450,11,81,45,36,6,8,40
10451,R10451,5,43,80,98,14,37,25
10452,R10452,5,94,65,1,69,33,17
