id,label,Elevation,Aspect,Slope
27259,R27259,3231,198,30
27260,R27260,1964,24,30
27261,R27261,2670,11,35
27262,R27262,2371,325,1
27263,R27263,3728,284,13
27264,R27264,3054,179,11
27265,R27265,3079,305,32
27266,R27266,2211,250,27
27267,R27267,2320,251,40
27268,R27268,2620,210,5
27269,R27269,2271,177,30
27270,R27270,3757,242,37
27271,R27271,3168,318,7
27272,R27272,2276,263,12
27273,R27273,2715,320,0
27274,R27274,3339,168,20
27275,R27275,3673,325,43
27276,R27276,2920,227,22
27277,R27277,3567,265,12
27278,R27278,3652,185,26
27279,R27279,2294,309,23
27280,R27280,2201,93,9
27281,R27281,2102,280,38
27282,R27282,3348,43,13
27283,R27283,3255,252,19
27284,R27284,2671,76,40
27285,R27285,2171,327,1
27286,R27286,2350,198,40
27287,R27287,3293,211,2
27288,R27288,3546,219,27
27289,R27289,3109,255,8
27290,R27290,3417,217,13
27291,R27291,3681,283,23
27292,R27292,2794,102,40
27293,R27293,2717,284,2
27294,R27294,3855,5,38
27295,R27295,2373,297,6
27296,R27296,2138,14,7
27297,R27297,2415,261,21
27298,R27298,3809,254,14
27299,R27299,3140,220,26
27300,R27300,2541,146,38
27301,R27301,3611,110,1
27302,R27302,3039,154,41
27303,R27303,2047,205,9
27304,R27304,1897,21,35
27305,R27305,2018,128,10
27306,R27306,3777,56,0
27307,R27307,2031,75,34
27308,R27308,3403,143,17
27309,R27309,2501,181,6
27310,R27310,2889,262,36
27311,R27311,3358,295,33
27312,R27312,3368,148,28
27313,R27313,3484,211,20
27314,R27314,3849,343,27
27315,R27315,3629,212,4
27316,R27316,2912,264,24
27317,R27317,3385,19,41
27318,R27318,2522,94,21
27319,R27319,3621,137,13
27320,R27320,2669,281,11
27321,R27321,1907,47,35
27322,R27322,2717,311,32
27323,R27323,3847,119,24
27324,R27324,2059,60,12
27325,R27325,3122,149,3
27326,R27326,3438,259,8
27327,R27327,2812,14,43
27328,R27328,2745,74,14
27329,R27329,1868,152,3
27330,R27330,3016,85,13
27331,R27331,3235,146,30
27332,R27332,3429,131,21
27333,R27333,2928,147,21
27334,R27334,2343,190,23
27335,R27335,2778,175,3
27336,R27336,2712,77,14
27337,R27337,3382,126,20
27338,R27338,2747,12,35
27339,R27339,2829,119,12
27340,R27340,3066,240,15
27341,R27341,2831,355,38
27342,R27342,3822,275,40
27343,R27343,2300,48,39
27344,R27344,3727,161,8
27345,R27345,2117,186,12
27346,R27346,2798,106,30
27347,R27347,2077,91,24
27348,R27348,1961,357,28
27349,R27349,3499,310,28
27350,R27350,3778,276,25
27351,R27351,3551,334,40
27352,R27352,3013,37,26
27353,R27353,1861,88,4
27354,R27354,2978,115,8
27355,R27355,2527,333,7
27356,R27356,3282,0,29
27357,R27357,1958,325,42
27358,R27358,3721,119,37
27359,R27359,3165,209,21
27360,R27360,2798,45,11
27361,R27361,2370,175,4
27362,R27362,1882,116,41
27363,R27363,2559,82,1
27364,R27364,1929,206,1
27365,R27365,3218,282,19
27366,R27366,3130,173,25
27367,R27367,2988,287,0
27368,R27368,3294,308,9
27369,R27369,3443,143,8
27370,R27370,3194,59,34
27371,R27371,2691,334,18
27372,R27372,2180,240,13
27373,R27373,2709,47,6
27374,R27374,1980,312,40
27375,R27375,3406,340,5
27376,R27376,3670,347,8
27377,R27377,3622,149,17
27378,R27378,2639,211,5
27379,R27379,2405,296,27
27380,R27380,3349,220,26
27381,R27381,1971,132,25
27382,R27382,1903,33,26
27383,R27383,3479,218,15
27384,R27384,2341,318,20
27385,R27385,3302,45,35
27386,R27386,2609,316,1
27387,R27387,1938,333,34
27388,R27388,2754,237,8
27389,R27389,2684,67,8
27390,R27390,3562,114,23
27391,R27391,2549,149,42
27392,R27392,2687,343,17
27393,R27393,2903,214,25
27394,R27394,2957,250,0
27395,R27395,3636,326,5
27396,R27396,2331,261,25
27397,R27397,2494,246,14
27398,R27398,2635,181,34
27399,R27399,3514,334,24
27400,R27400,2666,28,33
27401,R27401,2070,33,37
27402,R27402,3502,72,41
27403,R27403,3001,192,29
27404,R27404,2708,211,33
27405,R27405,3373,115,17
27406,R27406,3134,311,39
27407,R27407,1864,155,39
27408,R27408,3203,219,10
27409,R27409,3779,170,28
27410,R27410,2789,220,24
27411,R27411,2736,147,12
27412,R27412,2189,160,41
27413,R27413,1933,12,36
27414,R27414,2319,125,29
27415,R27415,3330,139,16
27416,R27416,3782,238,27
27417,R27417,3092,143,1
27418,R27418,3326,344,11
27419,R27419,1899,154,37
27420,R27420,3100,286,29
27421,R27421,1933,88,42
27422,R27422,2758,210,12
27423,R27423,2912,257,1
27424,R27424,3186,341,37
27425,R27425,3675,18,35
27426,R27426,2521,296,12
27427,R27427,2040,98,38
27428,R27428,2445,96,25
27429,R27429,2394,69,21
27430,R27430,3827,78,35
27431,R27431,2062,57,22
27432,R27432,3134,119,4
27433,R27433,2577,339,35
27434,R27434,2081,217,40
27435,R27435,3485,212,23
27436,R27436,3727,236,17
27437,R27437,3256,172,22
27438,R27438,2935,237,6
27439,R27439,2163,96,5
27440,R27440,2596,17,37
27441,R27441,1917,6,36
27442,R27442,2670,75,10
27443,R27443,3392,234,6
27444,R27444,3101,256,20
27445,R27445,3797,31,36
27446,R27446,2013,0,25
27447,R27447,2609,331,32
27448,R27448,2839,34,21
27449,R27449,2639,106,38
27450,R27450,3613,198,15
27451,R27451,3060,143,33
27452,R27452,3188,235,33
27453,R27453,3806,322,9
27454,R27454,3041,259,20
27455,R27455,3696,8,1
27456,R27456,2277,313,11
27457,R27457,2344,287,5
27458,R27458,3340,23,37
27459,R27459,1878,114,17
27460,R27460,3846,39,4
27461,R27461,2746,122,10
27462,R27462,1984,59,30
27463,R27463,2992,157,42
27464,R27464,3308,111,5
27465,R27465,3778,193,24
27466,R27466,3743,172,30
27467,R27467,2678,116,28
27468,R27468,3018,183,18
27469,R27469,2275,87,22
27470,R27470,3199,30,30
27471,R27471,2974,344,5
27472,R27472,3351,303,0
27473,R27473,3349,242,31
27474,R27474,2016,207,3
27475,R27475,2722,155,7
27476,R27476,3584,1,11
27477,R27477,2230,14,27
27478,R27478,1911,133,6
27479,R27479,3573,111,7
27480,R27480,2731,81,3
27481,R27481,3544,88,14
27482,R27482,3070,167,33
27483,R27483,2861,14,32
27484,R27484,3345,85,27
27485,R27485,3597,332,34
27486,R27486,2205,250,1
27487,R27487,3466,10,27
27488,R27488,2423,207,42
27489,R27489,3234,128,37
27490,R27490,2838,134,27
27491,R27491,3586,349,36
27492,R27492,3611,291,21
27493,R27493,2987,212,30
27494,R27494,1953,305,1
27495,R27495,2923,242,5
27496,R27496,2768,261,8
27497,R27497,3659,183,14
27498,R27498,3619,231,29
27499,R27499,2704,79,38
27500,R27500,3506,209,31
27501,R27501,3841,61,16
27502,R27502,3011,145,32
27503,R27503,1958,196,32
27504,R27504,2552,124,12
27505,R27505,3314,197,19
27506,R27506,2700,240,34
27507,R27507,3271,159,12
27508,R27508,2650,168,24
27509,R27509,1947,180,17
27510,R27510,2154,238,13
27511,R27511,3220,199,2
27512,R27512,2507,1,38
27513,R27513,3800,109,4
27514,R27514,3805,340,6
27515,R27515,2118,2,0
27516,R27516,1874,7,28
27517,R27517,2511,180,34
27518,R27518,3834,132,21
27519,R27519,2842,252,33
27520,R27520,3779,4,33
27521,R27521,3458,191,36
27522,R27522,2789,168,14
27523,R27523,3678,301,37
27524,R27524,2973,156,12
27525,R27525,3217,313,0
27526,R27526,2624,218,11
27527,R27527,3115,324,0
27528,R27528,2317,71,25
27529,R27529,2409,357,5
27530,R27530,2133,308,37
27531,R27531,2883,317,15
27532,R27532,2184,53,21
27533,R27533,3655,30,15
27534,R27534,2055,140,16
27535,R27535,3294,268,12
27536,R27536,3249,97,21
27537,R27537,2304,93,29
27538,R27538,3149,58,43
27539,R27539,2075,231,21
27540,R27540,1897,168,6
27541,R27541,2768,82,37
27542,R27542,3583,80,37
27543,R27543,2010,3,19
27544,R27544,1950,59,31
27545,R27545,3148,281,12
27546,R27546,3195,149,7
27547,R27547,2349,50,23
27548,R27548,3055,318,11
27549,R27549,2446,299,8
27550,R27550,2283,301,40
27551,R27551,2664,109,38
27552,R27552,2969,280,39
27553,R27553,2918,170,26
27554,R27554,2032,90,2
27555,R27555,2443,183,3
27556,R27556,3026,166,34
27557,R27557,3574,32,26
27558,R27558,3464,136,35
27559,R27559,3507,80,29
27560,R27560,2314,35,21
27561,R27561,2239,267,5
27562,R27562,2091,332,32
27563,R27563,2710,192,20
27564,R27564,2934,90,36
27565,R27565,1869,339,28
27566,R27566,2489,191,19
27567,R27567,2725,250,36
27568,R27568,2410,25,23
27569,R27569,2829,39,30
27570,R27570,2484,295,5
27571,R27571,3090,263,20
27572,R27572,2482,42,37
27573,R27573,3736,286,3
27574,R27574,2997,248,35
27575,R27575,3832,89,15
27576,R27576,2422,194,43
27577,R27577,2873,42,20
27578,R27578,2630,79,43
27579,R27579,1972,14,25
27580,R27580,3331,280,11
27581,R27581,3242,211,36
27582,R27582,1911,131,21
27583,R27583,3693,289,43
27584,R27584,2401,56,41
27585,R27585,2333,250,9
27586,R27586,2441,282,33
27587,R27587,2352,234,24
27588,R27588,2178,271,22
27589,R27589,1898,206,4
27590,R27590,3683,229,43
27591,R27591,3610,21,14
27592,R27592,2676,88,17
27593,R27593,3423,336,0
27594,R27594,2262,20,32
27595,R27595,3626,59,39
27596,R27596,3056,165,43
27597,R27597,3450,242,23
27598,R27598,3640,262,5
27599,R27599,2637,273,29
27600,R27600,2645,285,3
27601,R27601,1989,331,22
27602,R27602,3348,100,2
27603,R27603,3226,9,28
27604,R27604,3518,5,14
27605,R27605,3210,68,30
27606,R27606,3448,337,3
27607,R27607,2093,226,5
27608,R27608,3058,194,23
27609,R27609,2447,207,22
27610,R27610,3301,312,33
27611,R27611,2477,281,2
27612,R27612,2634,348,28
27613,R27613,2800,1,40
27614,R27614,1961,145,2
27615,R27615,3162,45,28
27616,R27616,2854,260,8
27617,R27617,3393,341,13
27618,R27618,2259,297,16
27619,R27619,3573,26,23
27620,R27620,3441,120,27
27621,R27621,1949,65,25
27622,R27622,2028,201,4
27623,R27623,2465,195,17
27624,R27624,3825,163,0
27625,R27625,2515,69,12
27626,R27626,1988,238,42
27627,R27627,2868,264,14
27628,R27628,2071,39,8
27629,R27629,3511,1,11
27630,R27630,2130,191,27
27631,R27631,3128,130,23
27632,R27632,1896,196,9
27633,R27633,2769,185,5
27634,R27634,3486,61,3
27635,R27635,2482,313,35
27636,R27636,3131,269,33
27637,R27637,2689,39,39
27638,R27638,2301,272,32
27639,R27639,2207,104,11
27640,R27640,2183,315,40
27641,R27641,2480,188,13
27642,R27642,2590,304,24
27643,R27643,2126,196,42
27644,R27644,2184,26,25
27645,R27645,3239,193,12
27646,R27646,3797,142,21
27647,R27647,2630,313,41
27648,R27648,2606,242,36
27649,R27649,3496,311,23
27650,R27650,2413,85,25
27651,R27651,3103,5,15
27652,R27652,3542,183,1
27653,R27653,3261,253,8
27654,R27654,3771,70,13
27655,R27655,3760,157,13
27656,R27656,3108,73,22
27657,R27657,2508,194,30
27658,R27658,2872,248,28
27659,R27659,3249,53,15
27660,R27660,2985,19,4
27661,R27661,2242,202,4
27662,R27662,3563,107,35
27663,R27663,2001,155,2
27664,R27664,2556,104,10
27665,R27665,3318,13,10
27666,R27666,3005,206,4
27667,R27667,2463,183,35
27668,R27668,2367,239,21
27669,R27669,2550,317,37
27670,R27670,2769,84,41
27671,R27671,1946,337,9
27672,R27672,2851,187,33
27673,R27673,1952,83,17
27674,R27674,3491,99,41
27675,R27675,2306,73,5
27676,R27676,3080,348,9
27677,R27677,2102,310,28
27678,R27678,3395,358,0
27679,R27679,3799,96,1
27680,R27680,3511,305,37
27681,R27681,3304,7,1
27682,R27682,3523,48,17
27683,R27683,3583,103,30
27684,R27684,3190,30,17
27685,R27685,2357,68,31
27686,R27686,3836,352,9
27687,R27687,2350,168,25
27688,R27688,3077,244,19
27689,R27689,2800,49,25
27690,R27690,2964,247,24
27691,R27691,3136,192,21
27692,R27692,3206,73,27
27693,R27693,3841,146,6
27694,R27694,2767,263,39
27695,R27695,3320,131,22
27696,R27696,3306,153,32
27697,R27697,3259,104,34
27698,R27698,3598,42,12
27699,R27699,3854,290,24
27700,R27700,3171,343,0
27701,R27701,1862,285,21
27702,R27702,2337,274,34
27703,R27703,3298,6,9
27704,R27704,3585,14,15
27705,R27705,3427,312,36
27706,R27706,3553,205,2
27707,R27707,2235,194,34
27708,R27708,2824,72,14
27709,R27709,3497,257,16
27710,R27710,2472,255,20
27711,R27711,3217,211,25
27712,R27712,2905,318,17
27713,R27713,3176,55,33
27714,R27714,2927,41,25
27715,R27715,2746,58,28
27716,R27716,2779,187,15
27717,R27717,3090,222,29
27718,R27718,3178,1,34
27719,R27719,2303,280,34
27720,R27720,3500,65,14
27721,R27721,2437,49,39
27722,R27722,3293,308,20
27723,R27723,3317,231,19
27724,R27724,2108,108,17
27725,R27725,3695,120,15
27726,R27726,2003,77,43
27727,R27727,1949,204,26
27728,R27728,1996,340,7
27729,R27729,2308,180,25
27730,R27730,3655,39,7
27731,R27731,2493,293,17
27732,R27732,3053,69,20
27733,R27733,3624,69,37
27734,R27734,3741,96,37
27735,R27735,2547,181,0
27736,R27736,2101,101,26
27737,R27737,3716,269,16
27738,R27738,2859,28,22
27739,R27739,3022,175,32
27740,R27740,2558,263,10
27741,R27741,2926,136,41
27742,R27742,2361,67,17
27743,R27743,2914,2,34
27744,R27744,2631,348,28
27745,R27745,2313,245,18
27746,R27746,2766,207,10
27747,R27747,2971,134,5
27748,R27748,3033,144,1
27749,R27749,1967,341,32
27750,R27750,3775,72,17
27751,R27751,2397,73,37
27752,R27752,3727,196,15
27753,R27753,2037,138,32
27754,R27754,3633,354,4
27755,R27755,2530,257,19
27756,R27756,2827,196,20
27757,R27757,2483,336,30
27758,R27758,3665,220,18
27759,R27759,2489,123,25
27760,R27760,2182,57,15
27761,R27761,2837,77,11
27762,R27762,2725,12,41
27763,R27763,3491,358,9
27764,R27764,2906,44,31
27765,R27765,3500,137,3
27766,R27766,2925,347,2
27767,R27767,2321,161,42
27768,R27768,2787,351,35
27769,R27769,3170,238,38
27770,R27770,2656,173,9
27771,R27771,3077,214,35
27772,R27772,2217,142,20
27773,R27773,2438,115,16
27774,R27774,3764,4,17
27775,R27775,2203,284,14
27776,R27776,3000,118,21
27777,R27777,2615,203,29
27778,R27778,2250,186,2
27779,R27779,2231,155,41
27780,R27780,2753,254,25
27781,R27781,2158,326,28
27782,R27782,3749,63,5
27783,R27783,2083,258,36
27784,R27784,3561,118,22
27785,R27785,3732,242,24
27786,R27786,3588,334,43
27787,R27787,3797,359,39
27788,R27788,3377,341,5
27789,R27789,3102,253,9
27790,R27790,2621,216,29
27791,R27791,2536,325,43
27792,R27792,2021,150,10
27793,R27793,2050,117,15
27794,R27794,3106,257,25
27795,R27795,2340,35,14
27796,R27796,2289,358,41
27797,R27797,3145,65,34
27798,R27798,3496,233,27
27799,R27799,1976,217,5
27800,R27800,2839,41,28
27801,R27801,2325,230,23
27802,R27802,3444,287,26
27803,R27803,2591,279,8
27804,R27804,2513,313,14
27805,R27805,3730,268,29
27806,R27806,3511,216,43
27807,R27807,2675,347,32
27808,R27808,2353,294,29
27809,R27809,2098,353,22
27810,R27810,2348,62,41
27811,R27811,3613,92,7
27812,R27812,2142,358,12
27813,R27813,3322,132,40
27814,R27814,2946,62,8
27815,R27815,3242,236,25
27816,R27816,3350,280,20
27817,R27817,2460,309,20
27818,R27818,2259,83,43
27819,R27819,2405,204,29
27820,R27820,2941,61,34
27821,R27821,3650,179,37
27822,R27822,2087,198,15
27823,R27823,2540,55,39
27824,R27824,2905,296,16
27825,R27825,3402,68,43
27826,R27826,2756,141,39
27827,R27827,2302,10,36
27828,R27828,2014,277,3
27829,R27829,2868,119,38
27830,R27830,2322,246,33
27831,R27831,2718,95,6
27832,R27832,2245,322,32
27833,R27833,3145,131,21
27834,R27834,3455,349,21
27835,R27835,2637,229,23
27836,R27836,3412,84,43
27837,R27837,2228,281,27
27838,R27838,3702,209,11
27839,R27839,3562,96,37
27840,R27840,2757,70,14
27841,R27841,2739,330,42
27842,R27842,2896,59,17
27843,R27843,2465,95,12
27844,R27844,2031,235,34
27845,R27845,1957,175,12
27846,R27846,3144,120,28
27847,R27847,2744,260,12
27848,R27848,3074,267,24
27849,R27849,2067,176,34
27850,R27850,2243,20,37
27851,R27851,3184,354,25
27852,R27852,2808,245,30
27853,R27853,3102,167,37
27854,R27854,2905,93,2
27855,R27855,2885,278,1
27856,R27856,2325,274,10
27857,R27857,3090,240,30
27858,R27858,2490,171,19
27859,R27859,2482,100,26
27860,R27860,3780,46,38
27861,R27861,3793,35,10
27862,R27862,2755,127,43
27863,R27863,3643,133,18
27864,R27864,1976,152,27
27865,R27865,3659,220,33
27866,R27866,2701,261,39
27867,R27867,3184,324,23
27868,R27868,3800,290,7
27869,R27869,3818,68,18
27870,R27870,3069,86,19
27871,R27871,1888,354,42
27872,R27872,3574,269,11
27873,R27873,1993,68,27
27874,R27874,2978,303,29
27875,R27875,2106,257,11
27876,R27876,2300,95,39
27877,R27877,3723,207,32
27878,R27878,3437,158,0
27879,R27879,2163,176,12
27880,R27880,2819,134,13
27881,R27881,2267,118,8
27882,R27882,3604,143,35
27883,R27883,2984,13,15
27884,R27884,2257,212,30
27885,R27885,2976,303,38
27886,R27886,2698,93,13
27887,R27887,3550,318,6
27888,R27888,3503,196,39
27889,R27889,3288,43,27
27890,R27890,3379,219,32
27891,R27891,3298,337,9
27892,R27892,3391,219,19
27893,R27893,2273,234,33
27894,R27894,2591,334,12
27895,R27895,3693,286,15
27896,R27896,2418,94,19
27897,R27897,3164,12,17
27898,R27898,3649,214,28
27899,R27899,3388,12,33
27900,R27900,2531,26,21
27901,R27901,2551,144,30
27902,R27902,2625,214,21
27903,R27903,3095,125,27
27904,R27904,3287,115,11
27905,R27905,2707,275,29
27906,R27906,2044,216,19
27907,R27907,2739,345,9
27908,R27908,3271,106,12
27909,R27909,2021,294,0
27910,R27910,3261,194,23
27911,R27911,3174,175,17
27912,R27912,3282,0,37
27913,R27913,2491,210,39
27914,R27914,3040,140,22
27915,R27915,3370,98,20
27916,R27916,1948,253,9
27917,R27917,2939,229,38
27918,R27918,3401,220,15
27919,R27919,3093,202,28
27920,R27920,3566,226,41
27921,R27921,3141,278,43
27922,R27922,3376,79,5
27923,R27923,3599,320,3
27924,R27924,3079,158,16
27925,R27925,3645,359,21
27926,R27926,2184,67,42
27927,R27927,2929,203,30
27928,R27928,2749,102,24
27929,R27929,2561,119,34
27930,R27930,2923,137,21
27931,R27931,1894,95,38
27932,R27932,3433,228,21
27933,R27933,2882,194,32
27934,R27934,2126,346,21
27935,R27935,2722,118,4
27936,R27936,2879,236,33
27937,R27937,2940,348,22
27938,R27938,3060,287,16
27939,R27939,3462,107,22
27940,R27940,1989,151,42
27941,R27941,2236,24,3
27942,R27942,2996,204,40
27943,R27943,2203,181,21
27944,R27944,2591,109,4
27945,R27945,3480,209,38
27946,R27946,3822,174,5
27947,R27947,3525,172,15
27948,R27948,2604,343,13
27949,R27949,3836,352,32
27950,R27950,2254,271,15
27951,R27951,2433,158,0
27952,R27952,1966,288,33
27953,R27953,3835,351,43
27954,R27954,2941,264,13
27955,R27955,2983,77,41
27956,R27956,3197,56,3
27957,R27957,2883,300,14
27958,R27958,3355,290,4
27959,R27959,3435,319,19
27960,R27960,2631,287,37
27961,R27961,3015,224,19
27962,R27962,3356,200,36
27963,R27963,2327,230,38
27964,R27964,3042,146,5
27965,R27965,2799,1,28
27966,R27966,2440,333,4
27967,R27967,2067,301,30
27968,R27968,1873,50,7
27969,R27969,2722,256,2
27970,R27970,3238,136,37
27971,R27971,2786,90,0
27972,R27972,3705,326,0
27973,R27973,3308,340,7
27974,R27974,2522,325,24
27975,R27975,2015,346,15
27976,R27976,2882,189,31
27977,R27977,2992,212,26
27978,R27978,2806,239,9
27979,R27979,3266,52,36
27980,R27980,2325,150,41
27981,R27981,1967,125,18
27982,R27982,2257,223,33
27983,R27983,3833,143,36
27984,R27984,2285,139,9
27985,R27985,2421,205,23
27986,R27986,3064,268,30
27987,R27987,2500,110,34
27988,R27988,3601,79,26
27989,R27989,2488,96,13
27990,R27990,2271,18,11
27991,R27991,2003,249,31
27992,R27992,2804,30,23
27993,R27993,2615,121,37
27994,R27994,2832,115,23
27995,R27995,3539,280,31
27996,R27996,2952,291,14
27997,R27997,3785,306,36
27998,R27998,2394,88,30
27999,R27999,3292,338,22
28000,R28000,2806,64,27
28001,R28001,3504,53,1
28002,R28002,3188,1,37
28003,R28003,2957,296,8
28004,R28004,2788,39,0
28005,R28005,2724,226,28
28006,R28006,3052,167,4
28007,R28007,3294,130,38
28008,R28008,2072,54,31
28009,R28009,3422,180,33
28010,R28010,3110,126,30
28011,R28011,3177,77,18
28012,R28012,3134,346,42
28013,R28013,3628,248,14
28014,R28014,3728,60,25
28015,R28015,2570,144,41
28016,R28016,3433,271,40
28017,R28017,2824,173,21
28018,R28018,2914,137,25
28019,R28019,2103,157,2
28020,R28020,2909,56,31
28021,R28021,3412,50,6
28022,R28022,2818,149,11
28023,R28023,3592,308,27
28024,R28024,2347,357,12
28025,R28025,3575,26,42
28026,R28026,3607,45,28
28027,R28027,3203,6,14
28028,R28028,2594,307,17
28029,R28029,3299,165,39
28030,R28030,2828,293,39
28031,R28031,3855,218,25
28032,R28032,2179,124,22
28033,R28033,3228,256,26
28034,R28034,3192,102,29
28035,R28035,2635,197,31
28036,R28036,3250,231,12
28037,R28037,2324,13,33
28038,R28038,3758,133,32
28039,R28039,3721,24,2
28040,R28040,3122,132,34
28041,R28041,2989,178,4
28042,R28042,3274,6,12
28043,R28043,3795,331,8
28044,R28044,3823,305,1
28045,R28045,2856,206,7
28046,R28046,2469,109,43
28047,R28047,2837,284,6
28048,R28048,3356,102,24
28049,R28049,2074,172,10
28050,R28050,2281,1,20
28051,R28051,2230,97,4
28052,R28052,2189,272,38
28053,R28053,2133,152,28
28054,R28054,3748,326,25
28055,R28055,1913,350,3
28056,R28056,3329,201,2
28057,R28057,3143,313,29
28058,R28058,2185,151,32
28059,R28059,2099,94,2
28060,R28060,1939,212,17
28061,R28061,2244,239,14
28062,R28062,3705,72,16
28063,R28063,2541,155,16
28064,R28064,2074,292,28
28065,R28065,3676,140,6
28066,R28066,3142,11,27
28067,R28067,2863,65,2
28068,R28068,2655,170,42
28069,R28069,2328,311,33
28070,R28070,2025,85,13
28071,R28071,1903,222,29
28072,R28072,2584,205,2
28073,R28073,1905,190,19
28074,R28074,2008,200,28
28075,R28075,2573,184,22
28076,R28076,3109,48,30
28077,R28077,3525,319,31
28078,R28078,2032,67,22
28079,R28079,3495,170,29
28080,R28080,1870,173,7
28081,R28081,2009,211,0
28082,R28082,3054,131,29
28083,R28083,2823,32,28
28084,R28084,3347,16,18
28085,R28085,2428,333,34
28086,R28086,3688,187,38
28087,R28087,1926,295,6
28088,R28088,3115,16,11
28089,R28089,2049,307,27
28090,R28090,3199,68,38
28091,R28091,2910,118,0
28092,R28092,2775,272,12
28093,R28093,1975,190,21
28094,R28094,3460,137,32
28095,R28095,3771,317,19
28096,R28096,2853,13,36
28097,R28097,2819,82,37
28098,R28098,2189,309,23
28099,R28099,3012,252,38
28100,R28100,3072,291,25
28101,R28101,2761,116,24
28102,R28102,1919,32,19
28103,R28103,3229,264,32
28104,R28104,3078,192,19
28105,R28105,2674,253,1
28106,R28106,2842,284,7
28107,R28107,2516,203,40
28108,R28108,2133,290,35
28109,R28109,2805,14,0
28110,R28110,2765,38,35
28111,R28111,2492,127,15
28112,R28112,2308,81,8
28113,R28113,3520,249,40
28114,R28114,2649,160,21
28115,R28115,3456,281,17
28116,R28116,3580,97,16
28117,R28117,3217,347,8
28118,R28118,3013,324,27
28119,R28119,2723,165,19
28120,R28120,3567,343,35
28121,R28121,3266,158,14
28122,R28122,2658,85,14
28123,R28123,2128,168,24
28124,R28124,3121,42,11
28125,R28125,2355,15,37
28126,R28126,2823,295,41
28127,R28127,2234,296,26
28128,R28128,3741,242,27
28129,R28129,2686,297,9
28130,R28130,3115,71,0
28131,R28131,2699,329,11
28132,R28132,3760,238,18
28133,R28133,3062,25,27
28134,R28134,1883,120,42
28135,R28135,2625,276,35
28136,R28136,2130,309,4
28137,R28137,3552,272,16
28138,R28138,2080,204,35
28139,R28139,2483,298,43
28140,R28140,3290,36,6
28141,R28141,2015,15,41
28142,R28142,2524,177,28
28143,R28143,2814,188,17
28144,R28144,3638,353,25
28145,R28145,3745,127,41
28146,R28146,2359,58,23
28147,R28147,3713,279,37
28148,R28148,3049,209,31
28149,R28149,2154,4,5
28150,R28150,3511,331,36
28151,R28151,2543,323,17
28152,R28152,3332,331,40
28153,R28153,2379,124,14
28154,R28154,2565,351,24
28155,R28155,2631,36,9
28156,R28156,1924,211,41
28157,R28157,3161,58,3
28158,R28158,3759,44,19
28159,R28159,2567,327,2
28160,R28160,2370,87,38
28161,R28161,2593,37,0
28162,R28162,2898,27,28
28163,R28163,3156,243,29
28164,R28164,2664,53,6
28165,R28165,1950,77,27
28166,R28166,2562,208,31
28167,R28167,2302,113,24
28168,R28168,2995,334,9
28169,R28169,2656,297,18
28170,R28170,2674,246,6
28171,R28171,1944,230,1
28172,R28172,3652,297,41
28173,R28173,2466,254,13
28174,R28174,2030,305,34
28175,R28175,2364,0,40
28176,R28176,3625,344,24
28177,R28177,2774,21,19
28178,R28178,2435,208,9
28179,R28179,3118,192,13
28180,R28180,3193,286,41
28181,R28181,3035,213,3
28182,R28182,2324,352,30
28183,R28183,3246,155,2
28184,R28184,2600,353,39
28185,R28185,2379,157,2
28186,R28186,3014,349,20
28187,R28187,3474,340,4
28188,R28188,2689,42,42
28189,R28189,2027,244,17
28190,R28190,2964,11,7
28191,R28191,3297,167,30
28192,R28192,3506,100,12
28193,R28193,2026,18,12
28194,R28194,2524,323,35
28195,R28195,2464,213,17
28196,R28196,3043,195,7
28197,R28197,3466,169,21
28198,R28198,3290,30,25
28199,R28199,2340,115,22
28200,R28200,2448,39,10
28201,R28201,3003,296,2
28202,R28202,2005,151,12
28203,R28203,3269,58,10
28204,R28204,2155,150,3
28205,R28205,3441,178,43
28206,R28206,2151,225,31
28207,R28207,3159,337,6
28208,R28208,1941,269,13
28209,R28209,3213,207,2
28210,R28210,2690,255,3
28211,R28211,2624,255,38
28212,R28212,2711,317,11
28213,R28213,2852,23,6
28214,R28214,2900,17,11
28215,R28215,3683,182,33
28216,R28216,3696,225,21
28217,R28217,3170,176,19
28218,R28218,2166,293,32
28219,R28219,2165,242,9
28220,R28220,3731,269,18
28221,R28221,1897,113,43
28222,R28222,3369,316,37
28223,R28223,2852,139,1
28224,R28224,1917,118,13
28225,R28225,2572,8,30
28226,R28226,3789,279,14
28227,R28227,2538,290,8
28228,R28228,1926,1,25
28229,R28229,3359,213,34
28230,R28230,3168,101,30
28231,R28231,2569,70,17
28232,R28232,3161,46,19
28233,R28233,2815,29,20
28234,R28234,3598,162,35
28235,R28235,2236,359,35
28236,R28236,3359,316,29
28237,R28237,2286,134,15
28238,R28238,2066,167,12
28239,R28239,3053,234,14
28240,R28240,1930,249,28
28241,R28241,3813,29,8
28242,R28242,2404,62,35
28243,R28243,3427,237,43
28244,R28244,2319,355,4
28245,R28245,2786,292,34
28246,R28246,3056,267,43
28247,R28247,3369,90,17
28248,R28248,1992,236,1
28249,R28249,3843,93,32
28250,R28250,3540,300,37
28251,R28251,3020,105,39
28252,R28252,2022,141,3
28253,R28253,3062,120,23
28254,R28254,3783,218,16
28255,R28255,3693,63,39
28256,R28256,2694,3,24
