id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
1889,R1889,18,61,33,76,52,61,63,94,44,65
1890,R1890,58,97,76,85,50,58,60,79,61,68
1891,R1891,75,45,87,13,66,72,77,60,2,71
1892,R1892,59,62,30,8,91,83,30,78,64,35
1893,R1893,100,16,22,70,11,98,18,79,12,48
1894,R1894,74,3,19,81,83,60,52,68,63,35
1895,R1895,5,70,70,66,73,79,23,1,28,66
1896,R1896,73,67,18,90,60,55,49,40,41,66
1897,R1897,12,49,4,6,75,18,1,4,92,99
1898,R1898,47,99,67,46,48,55,20,98,53,26
1899,R1899,14,81,39,54,59,28,92,100,73,26
1900,R1900,51,63,9,20,59,54,67,24,48,11
1901,R1901,33,75,40,65,63,41,30,65,88,20
1902,R1902,24,89,91,94,51,96,2,79,12,65
1903,R1903,41,6,70,32,69,63,47,74,36,15
1904,R1904,52,95,47,17,56,13,69,3,59,72
1905,R1905,94,32,61,29,91,61,98,69,42,80
1906,R1906,39,58,66,2,73,97,30,47,85,87
1907,R1907,32,20,48,39,28,2,88,16,5,22
1908,R1908,85,73,89,8,77,14,46,75,98,85
1909,R1909,12,88,24,43,86,13,9,85,50,97
1910,R1910,42,34,29,35,36,64,30,24,77,94
1911,R1911,96,44,8,31,68,65,20,53,87,84
1912,R1912,42,85,100,83,48,45,57,89,76,39
1913,R1913,54,70,80,41,10,62,24,4,19,72
1914,R1914,2,12,32,10,25,92,91,35,40,86
1915,R1915,66,80,74,25,33,96,59,73,95,68
1916,R1916,97,40,30,12,33,73,81,76,51,83
1917,R1917,3,6,91,24,88,81,97,50,36,79
1918,R1918,89,12,86,67,90,59,71,21,79,66
1919,R1919,47,5,10,40,4,92,53,27,96,57
1920,R1920,20,26,29,67,38,34,53,92,86,51
1921,R1921,44,10,42,31,68,19,61,62,17,87
1922,R1922,66,92,87,62,5,42,3,44,74,29
1923,R1923,38,15,87,67,81,4,75,5,55,48
1924,R1924,11,14,50,24,46,46,45,98,64,13
1925,R1925,85,39,38,8,7,59,22,64,95,92
1926,R1926,62,60,1,24,61,63,24,40,5,85
1927,R1927,60,14,23,98,68,65,44,86,37,56
1928,R1928,27,26,8,68,37,26,82,49,100,11
1929,R1929,34,44,38,34,93,43,35,82,3,9
1930,R1930,40,20,84,48,72,62,29,7,88,7
1931,R1931,24,82,64,91,37,83,76,17,89,48
1932,R1932,13,35,10,1,17,90,70,80,8,9
1933,R1933,44,75,24,73,64,52,75,1,99,98
1934,R1934,31,43,22,33,35,76,100,41,61,16
1935,R1935,64,35,17,40,26,40,13,3,26,68
1936,R1936,29,60,13,28,93,62,21,61,42,41
1937,R1937,17,14,87,71,63,91,42,40,18,9
1938,R1938,89,60,67,49,45,51,94,74,24,28
1939,R1939,63,17,71,45,90,37,2,28,14,84
1940,R1940,27,91,78,46,38,39,27,36,17,60
1941,R1941,94,91,14,59,63,98,18,19,8,94
1942,R1942,41,65,94,74,90,69,47,82,22,17
1943,R1943,18,48,62,5,19,16,43,77,56,83
1944,R1944,4,21,2,89,82,24,2,81,100,9
1945,R1945,62,21,41,92,73,14,91,96,74,78
1946,R1946,50,73,26,57,63,85,87,42,56,57
1947,R1947,40,30,70,19,22,48,95,17,79,82
1948,R1948,76,81,43,17,85,78,98,70,18,51
1949,R1949,81,30,58,90,22,35,57,89,22,59
1950,R1950,57,94,88,30,1,49,14,60,32,14
1951,R1951,2,83,44,58,90,60,71,10,9,73
1952,R1952,26,91,56,86,98,41,52,18,48,42
1953,R1953,71,84,47,32,74,11,39,82,38,80
1954,R1954,75,79,61,97,59,78,30,62,15,65
1955,R1955,30,91,53,24,98,75,92,78,26,74
1956,R1956,88,78,100,5,71,21,37,16,92,22
1957,R1957,32,86,49,64,99,16,55,39,63,38
1958,R1958,7,78,33,34,66,26,38,9,70,21
1959,R1959,72,59,33,66,8,47,27,72,68,53
1960,R1960,100,18,8,82,24,18,97,27,91,86
1961,R1961,30,1,8,80,53,88,5,48,55,74
1962,R1962,13,12,30,7,63,72,18,60,87,38
1963,R1963,15,91,89,26,50,7,4,29,62,69
1964,R1964,48,5,95,58,96,89,20,97,13,41
1965,R1965,76,70,88,11,12,99,78,66,63,57
1966,R1966,14,56,18,52,69,70,7,43,65,91
1967,R1967,69,61,76,22,89,12,34,97,40,51
1968,R1968,51,93,4,58,1,20,60,31,77,72
1969,R1969,80,18,42,2,54,57,48,50,33,46
1970,R1970,93,78,35,12,72,65,30,35,65,49
1971,R1971,62,2,51,84,50,46,16,100,94,50
1972,R1972,97,45,36,86,29,86,96,7,39,43
1973,R1973,80,62,29,82,82,54,66,16,69,5
1974,R1974,92,82,74,5,5,41,8,54,47,80
1975,R1975,14,76,68,68,100,75,86,53,91,20
1976,R1976,86,18,18,96,13,18,73,62,73,10
1977,R1977,87,96,49,1,69,41,67,51,15,92
1978,R1978,94,14,40,13,99,3,99,91,28,59
1979,R1979,25,20,75,23,61,55,95,29,39,47
1980,R1980,17,71,98,89,2,99,73,28,63,75
1981,R1981,63,89,20,3,80,89,10,92,53,29
1982,R1982,2,65,19,100,43,55,57,1,41,40
1983,R1983,25,50,29,84,50,42,40,36,33,10
1984,R1984,12,45,17,96,82,76,80,83,66,73
1985,R1985,76,81,6,31,73,38,90,25,32,68
1986,R1986,26,20,90,4,94,36,61,56,28,80
1987,R1987,89,28,55,54,18,25,64,91,99,79
1988,R1988,50,56,74,51,72,2,71,81,36,97
1989,R1989,89,94,28,51,47,72,54,24,98,87
1990,R1990,91,7,15,29,9,20,77,70,77,61
1991,R1991,67,60,38,36,8,95,62,31,17,57
1992,R1992,41,71,49,12,81,20,15,13,52,80
1993,R1993,59,91,60,49,22,14,20,91,77,90
1994,R1994,48,85,88,75,54,6,81,20,43,83
1995,R1995,57,98,24,45,16,37,33,90,59,89
1996,R1996,26,11,28,64,92,50,98,72,32,51
1997,R1997,37,59,42,23,60,7,62,49,73,66
1998,R1998,84,73,79,20,11,11,75,99,68,70
1999,R1999,31,53,84,26,59,30,77,76,3,70
2000,R2000,30,21,85,32,70,98,17,24,59,84
2001,R2001,8,80,26,20,34,97,4,99,94,59
2002,R2002,37,54,52,90,77,57,1,97,99,25
2003,R2003,58,23,73,20,78,98,74,64,83,40
2004,R2004,61,32,6,2,98,68,20,67,57,99
2005,R2005,47,86,38,67,34,24,32,19,31,18
2006,R2006,96,90,35,11,8,80,65,82,90,65
2007,R2007,46,54,3,1,7,33,73,69,12,27
2008,R2008,93,15,99,59,7,44,63,48,82,67
2009,R2009,22,74,82,24,72,4,72,95,83,80
2010,R2010,37,36,46,81,26,90,8,4,41,36
2011,R2011,18,52,12,57,43,70,53,22,9,11
2012,R2012,22,56,62,41,28,21,71,48,60,4
2013,R2013,10,9,83,42,63,11,58,90,41,89
2014,R2014,31,74,15,12,22,5,88,100,37,89
2015,R2015,1,73,91,100,42,55,77,100,64,60
2016,R2016,16,80,77,8,80,20,79,84,64,8
2017,R2017,77,12,17,98,92,86,15,1,23,48
2018,R2018,53,98,56,3,43,17,44,47,91,1
2019,R2019,58,69,6,84,58,5,13,82,74,44
2020,R2020,60,56,42,20,63,25,29,72,39,92
2021,R2021,8,7,63,96,22,73,41,71,98,44
2022,R2022,63,55,60,16,36,74,22,9,90,65
2023,R2023,43,86,10,19,49,30,75,14,82,67
2024,R2024,66,37,8,32,85,75,10,48,67,14
2025,R2025,40,61,25,52,100,7,13,80,41,29
2026,R2026,11,94,70,26,33,71,18,67,92,76
2027,R2027,58,47,16,87,14,41,51,56,95,25
2028,R2028,87,14,85,89,35,50,86,51,18,4
2029,R2029,86,71,27,99,47,58,95,11,82,30
2030,R2030,39,11,5,75,35,39,84,66,66,97
2031,R2031,85,21,56,100,97,42,12,75,4,100
2032,R2032,74,89,37,58,59,78,53,23,45,45
2033,R2033,64,2,78,47,80,14,52,85,89,98
2034,R2034,33,65,18,96,95,38,36,84,53,90
2035,R2035,30,67,60,10,31,1,86,76,79,42
2036,R2036,54,45,3,42,21,69,24,69,45,98
2037,R2037,44,25,46,34,13,70,51,78,80,98
2038,R2038,47,21,57,81,89,39,19,92,11,64
2039,R2039,69,61,69,18,66,14,48,38,81,58
2040,R2040,67,67,62,42,72,18,86,19,12,34
2041,R2041,39,51,74,77,80,41,78,6,90,17
2042,R2042,7,46,45,93,100,38,73,49,96,22
2043,R2043,32,87,25,16,98,36,54,99,96,16
2044,R2044,30,95,5,55,91,47,53,11,1,90
2045,R2045,57,39,80,15,65,49,31,18,15,72
2046,R2046,9,4,24,11,37,54,49,33,76,76
2047,R2047,5,8,42,12,100,79,75,29,62,97
2048,R2048,68,36,25,39,35,7,61,36,30,20
2049,R2049,71,44,71,52,92,9,59,41,17,49
2050,R2050,76,76,74,78,22,100,42,94,60,98
2051,R2051,63,32,45,45,43,27,38,20,95,88
2052,R2052,27,62,38,88,2,35,35,60,60,91
2053,R2053,51,51,46,26,88,50,70,81,24,23
2054,R2054,19,10,37,13,83,35,97,33,36,56
2055,R2055,68,95,52,72,53,86,51,22,95,37
2056,R2056,86,51,58,4,46,3,16,48,8,58
2057,R2057,69,95,40,56,39,76,38,84,10,42
2058,R2058,49,95,39,84,34,2,97,65,49,47
2059,R2059,17,1,76,62,85,45,56,2,53,85
2060,R2060,52,28,72,38,69,18,66,90,66,100
2061,R2061,89,78,31,70,36,66,50,75,21,48
2062,R2062,84,6,59,75,94,37,38,86,19,70
2063,R2063,4,15,73,95,65,98,100,47,24,38
2064,R2064,65,25,14,65,71,41,53,57,14,70
2065,R2065,44,89,73,85,40,9,50,58,87,12
2066,R2066,40,1,31,98,72,58,81,60,18,98
2067,R2067,86,51,31,1,9,26,64,59,92,64
2068,R2068,92,9,10,81,1,56,40,75,11,56
2069,R2069,50,47,15,100,87,57,52,92,46,40
2070,R2070,67,44,58,3,58,27,29,40,92,6
2071,R2071,43,92,79,86,93,85,61,91,59,66
2072,R2072,86,42,87,52,35,1,21,85,70,19
2073,R2073,34,2,84,28,74,94,19,89,61,72
2074,R2074,83,64,39,30,29,4,12,40,97,53
2075,R2075,42,10,39,58,93,37,12,94,21,97
2076,R2076,13,99,38,60,41,45,23,9,73,71
2077,R2077,38,24,33,36,57,8,2,15,23,20
2078,R2078,5,87,93,100,32,42,28,60,58,62
2079,R2079,35,47,7,5,96,28,69,44,67,39
2080,R2080,69,7,94,52,73,76,7,98,28,70
2081,R2081,6,80,72,91,79,31,74,3,64,42
2082,R2082,17,28,70,43,40,56,44,95,62,22
2083,R2083,78,25,47,17,63,7,93,37,28,72
2084,R2084,59,47,4,18,87,19,55,67,29,36
2085,R2085,83,63,99,7,8,14,32,30,2,55
2086,R2086,62,67,19,90,30,43,100,39,39,8
2087,R2087,60,46,47,18,51,68,13,61,26,31
2088,R2088,90,18,85,25,99,52,27,4,42,27
2089,R2089,46,61,39,65,51,37,86,60,61,56
2090,R2090,15,94,83,93,67,30,27,65,20,86
2091,R2091,13,36,27,57,17,50,88,74,9,31
2092,R2092,25,80,96,71,91,3,62,93,26,42
2093,R2093,35,1,93,16,74,61,81,6,58,53
2094,R2094,63,84,54,94,78,30,6,10,67,59
2095,R2095,63,33,61,92,8,62,38,52,2,73
2096,R2096,59,1,3,43,44,9,22,71,71,74
2097,R2097,90,65,90,91,43,99,56,75,17,100
2098,R2098,78,37,79,74,40,50,89,13,12,69
2099,R2099,36,56,88,59,38,29,22,94,86,96
2100,R2100,39,2,75,71,40,99,53,22,30,89
2101,R2101,27,5,84,25,68,85,92,100,90,49
2102,R2102,74,44,49,66,49,77,59,12,72,4
2103,R2103,20,1,31,85,78,59,52,81,76,36
2104,R2104,80,18,62,5,98,54,18,46,14,65
2105,R2105,90,95,39,90,5,75,92,22,37,57
2106,R2106,89,91,46,33,75,51,63,6,45,8
2107,R2107,80,41,99,56,17,52,4,65,38,35
2108,R2108,57,68,34,26,94,80,99,80,67,86
2109,R2109,7,36,30,50,65,17,20,43,91,7
2110,R2110,85,91,45,32,100,22,20,27,88,93
2111,R2111,73,93,4,40,32,90,20,65,17,40
2112,R2112,71,94,80,71,59,41,47,81,16,99
2113,R2113,37,13,80,74,31,9,32,65,72,20
2114,R2114,72,16,27,1,18,82,73,24,53,82
2115,R2115,58,21,81,10,31,34,47,7,90,16
2116,R2116,52,98,8,39,59,10,56,22,16,90
2117,R2117,46,40,91,89,23,38,95,9,37,61
2118,R2118,88,85,96,6,22,3,81,29,70,20
2119,R2119,79,99,26,57,2,47,4,9,98,42
2120,R2120,88,12,9,26,33,74,75,64,19,32
2121,R2121,30,13,6,27,15,8,5,70,14,48
2122,R2122,56,11,52,83,5,1,34,96,41,35
2123,R2123,81,30,97,81,19,34,95,18,30,76
2124,R2124,12,97,13,36,21,48,95,41,36,70
2125,R2125,95,62,9,39,42,78,39,97,7,16
2126,R2126,70,1,3,29,6,36,41,8,65,23
2127,R2127,3,94,40,97,44,89,38,55,4,68
2128,R2128,31,66,30,15,33,5,24,97,83,76
2129,R2129,31,56,29,45,30,55,62,53,77,21
2130,R2130,77,79,46,3,94,69,63,15,53,60
2131,R2131,48,1,27,19,12,63,70,29,26,83
2132,R2132,62,32,8,61,5,77,20,61,23,43
2133,R2133,14,6,6,23,7,7,9,13,51,68
2134,R2134,62,60,11,44,50,42,32,7,93,83
2135,R2135,80,16,87,54,3,18,64,50,53,55
2136,R2136,36,96,66,47,84,23,33,18,11,3
2137,R2137,31,93,9,43,34,60,48,83,98,60
2138,R2138,63,77,9,57,43,17,39,62,10,63
2139,R2139,69,5,36,76,80,73,85,63,35,61
2140,R2140,22,30,26,70,88,31,75,69,27,17
2141,R2141,89,27,91,33,7,76,39,26,47,84
2142,R2142,73,60,35,62,73,27,6,21,9,87
2143,R2143,9,91,71,42,74,64,32,90,67,43
2144,R2144,42,56,12,23,9,36,59,78,22,6
2145,R2145,11,60,13,52,48,29,52,30,49,68
2146,R2146,1,99,99,82,51,85,9,10,67,75
2147,R2147,19,32,47,49,46,53,94,55,79,75
2148,R2148,75,22,15,56,52,86,7,87,52,72
2149,R2149,65,50,21,32,58,85,98,73,18,82
2150,R2150,31,75,86,4,64,24,43,25,72,43
2151,R2151,98,58,12,73,47,86,43,72,58,32
2152,R2152,53,20,82,98,19,40,16,53,11,14
2153,R2153,9,31,65,52,37,9,15,98,95,93
2154,R2154,11,45,57,68,73,40,25,59,17,87
2155,R2155,58,5,24,7,19,31,31,41,16,5
2156,R2156,22,27,51,48,84,21,82,85,64,3
2157,R2157,28,5,99,18,86,31,38,37,87,71
2158,R2158,11,63,61,41,77,89,70,14,64,78
2159,R2159,92,11,23,35,29,94,63,56,22,31
2160,R2160,100,76,91,29,7,13,86,59,8,10
2161,R2161,17,45,68,93,33,70,18,20,5,9
2162,R2162,28,6,17,21,81,20,85,52,38,11
2163,R2163,92,57,70,98,10,72,86,39,83,37
2164,R2164,59,54,82,45,97,84,92,60,69,78
2165,R2165,34,97,58,42,88,83,100,98,86,88
2166,R2166,58,74,64,69,72,73,29,18,79,36
2167,R2167,1,93,54,84,83,15,39,23,52,89
2168,R2168,61,2,8,41,43,88,61,17,58,13
2169,R2169,17,8,44,76,58,78,55,2,64,24
2170,R2170,72,87,72,5,71,45,4,69,90,22
2171,R2171,52,56,96,95,28,31,91,43,13,53
2172,R2172,26,81,94,78,91,100,88,84,40,29
2173,R2173,23,75,67,69,72,45,85,27,34,2
2174,R2174,91,76,14,74,78,38,90,27,85,55
2175,R2175,30,93,76,51,72,22,61,99,72,45
2176,R2176,79,1,53,34,72,37,100,54,69,84
2177,R2177,85,41,4,32,14,67,100,53,62,33
2178,R2178,71,85,50,57,79,66,62,28,57,45
2179,R2179,16,69,69,5,90,82,81,94,73,12
2180,R2180,3,23,64,62,12,78,1,59,62,100
2181,R2181,97,100,13,18,74,79,82,44,72,93
2182,R2182,39,30,26,39,11,96,41,42,57,27
2183,R2183,56,2,11,75,63,45,14,96,7,58
2184,R2184,66,69,20,37,77,26,13,40,67,68
2185,R2185,44,60,70,53,94,46,57,62,48,2
2186,R2186,24,13,99,67,18,57,12,64,57,40
2187,R2187,65,6,35,62,47,66,87,27,3,55
2188,R2188,55,5,42,58,96,6,35,11,9,47
2189,R2189,5,91,11,5,36,24,86,27,83,67
2190,R2190,32,11,72,36,38,19,22,2,70,91
2191,R2191,25,68,45,4,71,85,59,42,35,3
2192,R2192,91,3,26,53,54,30,13,96,78,15
2193,R2193,63,95,27,42,77,97,18,13,31,48
2194,R2194,71,93,77,92,59,52,26,77,88,67
2195,R2195,12,72,29,41,13,54,6,82,45,1
2196,R2196,27,99,83,63,81,17,59,52,71,58
2197,R2197,16,4,8,86,69,20,94,73,74,10
2198,R2198,73,70,78,43,50,2,61,14,68,94
2199,R2199,59,8,24,83,83,1,83,6,47,77
2200,R2200,36,87,30,81,56,75,87,3,35,41
2201,R2201,9,30,61,78,78,69,6,27,58,78
2202,R2202,39,25,74,30,100,61,71,48,95,33
2203,R2203,92,26,93,95,53,70,21,19,81,87
2204,R2204,32,33,80,69,71,3,10,79,36,34
2205,R2205,39,51,64,86,80,56,55,15,58,99
2206,R2206,31,7,9,7,51,88,58,85,61,70
2207,R2207,67,85,41,46,75,40,77,53,41,93
2208,R2208,65,2,74,49,14,100,43,69,19,12
2209,R2209,14,7,51,1,56,19,47,15,63,9
2210,R2210,59,73,67,41,18,64,66,58,60,90
2211,R2211,10,1,74,49,55,38,34,90,55,27
2212,R2212,42,92,12,49,1,9,97,48,24,74
2213,R2213,46,70,84,28,82,80,14,16,18,37
2214,R2214,28,72,30,55,20,5,34,57,46,50
2215,R2215,11,68,94,8,43,20,22,11,93,70
2216,R2216,18,23,77,13,9,53,17,20,25,16
2217,R2217,40,50,91,23,9,4,78,7,86,6
2218,R2218,84,5,67,48,14,93,51,85,42,33
2219,R2219,17,99,25,3,40,95,29,15,93,100
2220,R2220,95,97,35,30,34,51,20,10,83,97
2221,R2221,89,80,95,69,48,37,65,3,69,66
2222,R2222,61,63,71,97,37,32,40,29,66,6
2223,R2223,36,80,20,90,99,97,49,99,97,76
2224,R2224,35,78,96,59,37,11,60,51,30,12
2225,R2225,58,1,10,25,4,2,12,17,7,27
2226,R2226,31,8,67,79,68,79,45,87,15,31
2227,R2227,60,8,27,29,68,26,63,41,6,16
2228,R2228,69,17,45,33,38,7,72,96,99,15
2229,R2229,19,8,3,90,16,80,52,65,1,59
2230,R2230,42,4,17,56,33,60,1,70,1,27
2231,R2231,44,64,12,28,46,90,15,80,94,64
2232,R2232,5,6,18,30,63,70,16,2,62,54
2233,R2233,44,80,92,89,92,20,37,53,37,50
2234,R2234,54,74,15,74,51,34,5,54,54,33
2235,R2235,25,50,39,7,10,49,46,8,95,18
2236,R2236,61,70,89,8,99,25,81,69,2,59
2237,R2237,62,50,32,91,80,31,93,52,24,30
2238,R2238,43,18,37,70,48,6,84,25,14,66
2239,R2239,52,29,21,82,55,100,10,20,74,80
2240,R2240,2,42,96,75,2,81,62,79,5,61
2241,R2241,57,96,72,83,40,76,47,71,24,90
2242,R2242,45,93,71,36,94,17,15,10,65,30
2243,R2243,98,66,93,80,1,24,21,42,42,31
2244,R2244,37,54,49,47,43,67,57,25,77,37
2245,R2245,65,82,95,66,18,40,70,42,13,78
2246,R2246,100,25,68,80,54,12,68,85,64,84
2247,R2247,63,88,55,26,10,25,53,57,21,90
2248,R2248,1,80,17,14,64,48,38,81,52,78
2249,R2249,22,12,65,36,19,83,73,82,31,90
2250,R2250,99,71,43,73,81,75,70,85,49,52
2251,R2251,94,45,44,10,45,65,86,30,37,65
2252,R2252,11,43,64,57,62,26,89,62,60,37
2253,R2253,37,46,22,58,36,56,38,66,39,1
2254,R2254,84,89,73,8,22,88,10,6,49,5
2255,R2255,24,17,43,4,71,71,66,98,67,81
2256,R2256,96,55,61,17,11,64,9,23,66,83
2257,R2257,3,81,2,10,90,28,29,42,2,16
2258,R2258,58,23,87,87,27,49,55,92,57,85
2259,R2259,34,51,47,11,6,75,53,78,92,97
2260,R2260,78,8,57,56,7,79,30,99,8,86
2261,R2261,66,99,8,75,48,95,83,68,49,97
2262,R2262,6,93,19,18,11,15,14,11,69,55
2263,R2263,57,69,30,12,31,70,33,40,92,7
2264,R2264,100,90,38,77,13,96,97,97,10,53
2265,R2265,94,1,60,12,10,15,35,65,61,74
2266,R2266,63,51,64,10,26,30,67,6,81,45
2267,R2267,69,46,95,65,40,61,77,40,15,73
2268,R2268,44,8,13,74,19,25,32,73,7,51
2269,R2269,29,13,90,96,96,44,5,51,97,40
2270,R2270,4,11,83,45,91,91,100,1,67,8
2271,R2271,58,43,64,27,45,71,30,20,81,46
2272,R2272,3,24,80,97,46,3,91,24,81,5
2273,R2273,57,52,70,94,29,37,37,17,99,79
2274,R2274,31,11,59,29,92,4,38,46,48,3
2275,R2275,87,1,59,100,3,42,43,45,8,32
2276,R2276,45,12,89,59,55,11,41,18,31,21
2277,R2277,84,66,39,50,57,32,66,69,39,45
2278,R2278,7,28,42,89,29,23,42,32,98,78
2279,R2279,10,29,38,25,80,98,92,43,80,28
2280,R2280,52,51,39,22,72,5,78,28,75,23
2281,R2281,92,79,29,23,66,49,86,72,30,39
2282,R2282,76,10,97,94,49,48,60,40,7,72
2283,R2283,25,27,42,44,54,99,57,99,26,98
2284,R2284,13,85,45,17,55,72,47,7,66,91
2285,R2285,87,17,16,44,71,84,25,80,95,65
2286,R2286,77,87,28,1,78,10,49,68,26,26
2287,R2287,14,90,68,98,3,72,61,18,22,45
2288,R2288,49,79,1,25,33,70,27,98,84,86
2289,R2289,28,56,100,38,89,62,69,41,98,77
2290,R2290,2,88,26,8,38,44,99,22,29,1
2291,R2291,81,8,46,15,26,83,60,81,23,92
2292,R2292,36,57,60,50,16,77,76,83,75,12
2293,R2293,52,30,66,60,51,16,78,22,18,54
2294,R2294,75,82,43,6,52,45,53,4,74,21
2295,R2295,76,13,72,38,80,38,71,23,63,4
2296,R2296,55,40,54,46,22,24,62,65,97,7
2297,R2297,72,48,37,50,97,44,7,50,34,43
2298,R2298,25,27,55,90,68,46,51,19,82,50
2299,R2299,15,18,83,85,82,74,11,58,67,28
2300,R2300,73,71,76,79,55,72,91,18,18,79
2301,R2301,26,57,57,79,37,28,8,34,62,18
2302,R2302,54,54,14,9,26,65,98,93,3,98
2303,R2303,43,40,23,5,3,77,49,70,19,41
2304,R2304,46,64,19,53,29,6,98,30,90,31
2305,R2305,77,8,6,10,64,85,86,53,46,48
2306,R2306,99,98,1,32,88,29,91,46,17,100
2307,R2307,92,84,49,80,100,83,43,97,83,59
2308,R2308,51,84,35,18,94,95,61,16,9,68
2309,R2309,7,36,97,67,25,79,80,73,30,46
2310,R2310,30,58,97,13,14,36,58,88,68,4
2311,R2311,62,21,62,23,21,31,79,65,17,70
2312,R2312,86,39,45,79,68,98,18,32,72,66
2313,R2313,64,90,25,15,34,2,60,13,46,76
2314,R2314,35,40,84,71,29,91,31,74,87,96
2315,R2315,57,14,36,34,44,29,26,7,3,64
2316,R2316,27,100,12,15,97,100,90,24,64,77
2317,R2317,72,32,8,19,38,68,2,36,80,50
2318,R2318,96,75,51,90,70,66,87,13,54,33
2319,R2319,1,14,34,4,36,92,65,43,32,17
2320,R2320,53,78,68,39,87,84,100,54,87,7
2321,R2321,82,68,22,72,82,49,32,93,26,35
2322,R2322,89,75,99,27,52,27,75,22,19,73
2323,R2323,69,83,89,92,16,54,78,70,30,18
2324,R2324,93,33,8,79,21,36,34,62,57,55
2325,R2325,78,37,84,85,5,17,79,25,97,4
2326,R2326,49,78,19,1,55,33,61,98,41,83
2327,R2327,63,61,82,16,37,91,83,44,72,88
2328,R2328,33,16,92,39,92,86,88,53,68,77
2329,R2329,49,82,65,33,10,74,60,42,3,72
2330,R2330,72,7,50,26,8,61,89,24,97,46
2331,R2331,14,82,27,74,68,50,36,53,72,69
2332,R2332,43,30,30,76,20,29,19,77,71,50
2333,R2333,26,15,51,50,87,95,29,35,99,66
2334,R2334,60,83,36,8,68,1,9,21,23,2
2335,R2335,14,43,24,1,80,50,15,25,75,91
2336,R2336,15,90,26,93,8,77,81,83,91,24
2337,R2337,20,7,32,45,74,71,61,52,12,44
2338,R2338,89,47,71,27,80,13,58,9,75,24
2339,R2339,94,18,14,63,18,45,23,70,80,63
2340,R2340,8,95,92,70,80,11,85,18,31,76
2341,R2341,25,42,56,92,19,1,71,4,63,2
2342,R2342,50,42,32,9,17,60,76,69,65,41
2343,R2343,77,76,18,24,81,67,35,39,54,41
2344,R2344,41,31,8,38,79,23,82,58,3,36
2345,R2345,24,99,58,99,71,45,54,41,89,52
2346,R2346,51,87,86,65,96,84,32,79,38,12
2347,R2347,33,55,12,5,65,55,60,83,36,16
2348,R2348,38,62,26,62,64,3,90,6,11,36
2349,R2349,68,98,31,47,27,5,11,35,77,72
2350,R2350,25,67,62,50,34,87,23,32,32,39
2351,R2351,15,78,77,19,74,66,70,44,40,44
2352,R2352,99,71,5,11,15,12,22,66,23,52
2353,R2353,75,35,28,91,89,20,95,71,3,2
2354,R2354,16,39,43,53,29,46,76,21,50,65
2355,R2355,51,37,32,83,63,82,88,94,38,1
2356,R2356,56,84,68,19,64,76,47,61,4,55
2357,R2357,56,74,61,62,16,82,13,62,99,22
2358,R2358,23,1,62,28,91,64,4,8,44,55
2359,R2359,19,94,90,50,31,19,87,57,34,12
2360,R2360,84,39,7,88,73,62,96,14,16,82
2361,R2361,92,16,67,99,77,92,70,45,17,69
2362,R2362,33,1,98,88,66,61,70,57,18,56
2363,R2363,34,16,69,26,75,67,10,47,45,37
2364,R2364,42,17,2,69,36,61,89,21,37,10
2365,R2365,45,91,92,87,30,72,46,84,65,5
2366,R2366,47,19,58,4,25,56,69,79,85,56
2367,R2367,87,91,60,11,24,97,64,78,15,40
2368,R2368,83,36,13,92,54,75,11,75,20,84
2369,R2369,100,42,2,59,99,75,86,11,41,71
2370,R2370,82,2,67,84,61,79,76,35,7,8
2371,R2371,95,55,67,24,81,77,41,50,3,9
2372,R2372,9,58,46,62,73,34,98,69,57,1
2373,R2373,44,68,36,47,58,29,18,26,56,67
2374,R2374,42,75,40,73,94,100,34,29,37,80
2375,R2375,89,71,49,64,10,53,22,31,17,79
2376,R2376,89,89,88,73,32,3,5,23,63,64
2377,R2377,74,42,94,26,100,71,71,5,49,6
2378,R2378,2,49,94,62,94,68,70,97,12,94
2379,R2379,11,31,7,24,77,36,13,27,90,93
2380,R2380,94,34,67,96,17,17,25,91,9,33
2381,R2381,45,83,41,29,46,82,90,38,62,13
2382,R2382,5,78,32,54,81,54,90,90,52,77
2383,R2383,86,45,12,44,6,87,63,4,3,44
2384,R2384,30,43,30,51,20,96,23,85,17,32
2385,R2385,37,40,46,48,48,21,28,66,85,79
2386,R2386,89,36,5,3,71,1,31,52,69,28
2387,R2387,39,72,78,73,58,91,55,29,47,78
2388,R2388,77,82,41,2,93,59,46,14,89,59
2389,R2389,92,40,48,88,78,39,81,5,97,56
2390,R2390,19,43,61,75,4,70,13,46,7,76
2391,R2391,16,4,5,93,41,53,63,71,87,27
2392,R2392,79,42,4,71,60,44,47,94,69,63
2393,R2393,8,10,92,32,55,36,22,69,14,26
2394,R2394,60,15,14,71,37,37,45,91,46,83
2395,R2395,54,84,71,51,60,9,53,54,6,3
2396,R2396,21,82,61,66,16,50,46,80,19,90
2397,R2397,77,45,38,89,12,57,7,10,46,62
2398,R2398,59,16,41,8,22,18,74,61,38,56
2399,R2399,45,5,50,54,39,24,82,17,13,38
2400,R2400,73,58,40,42,67,73,34,24,96,51
2401,R2401,78,17,1,29,40,30,5,20,6,91
2402,R2402,82,27,33,56,90,32,1,37,9,75
