id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
2252,R2252,31,71,94,88,12,84,40
2253,R2253,6,8,4,64,14,85,31
2254,R2254,69,90,56,76,42,19,26
2255,R2255,29,47,69,26,15,52,84
2256,R2256,27,7,100,33,4,58,37
2257,R2257,78,56,22,54,44,64,61
2258,R2258,6,92,10,71,19,38,61
2259,R2259,60,71,70,48,77,94,52
2260,R2260,90,90,92,81,84,24,22
2261,R2261,100,27,75,24,65,90,82
2262,R2262,54,18,36,9,89,57,59
2263,R2263,94,98,56,58,89,13,29
2264,R2264,98,41,91,21,1,4,27
2265,R2265,51,17,2,60,81,95,44
2266,R2266,80,81,59,34,45,13,96
2267,R2267,74,17,71,12,44,66,97
2268,R2268,5,89,47,78,29,26,8
2269,R2269,7,78,87,34,7,15,12
2270,R2270,1,83,71,84,18,43,43
2271,R2271,65,39,80,46,75,13,79
2272,R2272,29,26,26,17,38,11,76
2273,R2273,10,35,65,85,56,86,76
2274,R2274,88,81,51,10,52,81,4
2275,R2275,100,86,35,25,21,75,21
2276,R2276,1,47,48,23,35,10,25
2277,R2277,45,66,9,88,47,99,29
2278,R2278,3,10,7,90,98,17,35
2279,R2279,19,67,27,86,75,25,40
2280,R2280,24,72,32,50,79,45,97
2281,R2281,10,98,19,71,49,81,15
2282,R2282,91,35,73,63,87,51,67
2283,R2283,45,73,74,65,65,17,80
2284,R2284,14,8,34,40,42,80,65
2285,R2285,70,59,81,84,29,7,91
2286,R2286,87,81,98,10,49,32,32
2287,R2287,97,70,68,71,94,24,35
2288,R2288,74,92,47,89,44,22,45
2289,R2289,31,13,71,92,5,89,68
2290,R2290,83,21,7,40,3,40,18
2291,R2291,73,74,56,73,42,10,14
2292,R2292,62,33,3,23,8,3,50
2293,R2293,64,37,32,47,57,92,30
2294,R2294,86,81,17,20,34,12,39
2295,R2295,38,28,9,36,5,63,76
2296,R2296,11,50,64,54,11,47,6
2297,R2297,17,8,63,34,62,84,78
2298,R2298,48,86,37,88,26,97,18
2299,R2299,74,59,66,64,72,72,9
2300,R2300,5,25,68,17,71,42,72
2301,R2301,10,43,18,95,69,69,44
2302,R2302,37,30,41,68,77,41,80
2303,R2303,91,34,41,52,17,46,92
2304,R2304,8,95,4,72,45,6,21
2305,R2305,10,41,79,53,97,65,4
2306,R2306,25,22,70,1,53,67,82
2307,R2307,40,78,49,76,82,29,85
2308,R2308,50,2,10,67,63,30,21
2309,R2309,69,82,100,75,73,45,42
2310,R2310,54,99,38,25,5,58,71
2311,R2311,90,36,98,74,96,60,99
2312,R2312,60,45,84,19,46,50,24
2313,R2313,84,97,56,18,90,72,22
2314,R2314,17,6,91,61,61,14,11
2315,R2315,1,64,8,78,6,42,65
2316,R2316,60,2,3,86,97,100,28
2317,R2317,55,77,63,43,93,42,55
2318,R2318,87,16,57,71,87,63,37
2319,R2319,25,54,80,98,85,72,43
2320,R2320,76,28,15,15,97,76,67
2321,R2321,39,100,21,78,45,83,3
2322,R2322,65,42,34,33,90,92,85
2323,R2323,98,8,29,8,44,82,67
2324,R2324,62,92,52,22,57,73,88
2325,R2325,61,57,75,27,27,14,74
2326,R2326,80,6,48,43,10,90,62
2327,R2327,45,87,47,20,62,68,80
2328,R2328,88,58,93,61,89,19,87
2329,R2329,88,63,30,31,52,95,7
2330,R2330,88,26,9,46,25,28,91
2331,R2331,49,71,38,94,24,38,38
2332,R2332,64,75,25,86,70,4,14
2333,R2333,95,37,88,69,70,92,76
2334,R2334,67,61,96,33,33,78,38
2335,R2335,18,97,48,49,6,29,86
2336,R2336,85,25,90,47,28,92,84
2337,R2337,14,37,60,78,69,95,37
2338,R2338,58,68,78,99,29,38,35
2339,R2339,90,77,47,3,49,22,88
2340,R2340,95,10,9,81,63,17,73
2341,R2341,97,23,42,62,72,72,90
2342,R2342,68,25,35,66,80,66,35
2343,R2343,25,71,39,23,93,96,65
2344,R2344,41,58,76,17,68,50,35
2345,R2345,82,37,35,98,99,44,100
2346,R2346,61,97,59,62,12,54,100
2347,R2347,73,35,61,75,20,91,96
2348,R2348,26,59,57,93,34,95,92
2349,R2349,53,49,76,38,6,95,7
2350,R2350,86,40,23,64,2,42,50
2351,R2351,65,91,75,19,65,21,4
2352,R2352,13,46,20,18,59,45,75
2353,R2353,55,18,45,23,17,96,52
2354,R2354,34,88,94,58,17,87,40
2355,R2355,31,72,74,100,20,38,40
2356,R2356,16,62,9,44,67,59,44
2357,R2357,97,47,1,91,94,24,23
2358,R2358,64,95,89,82,2,71,40
2359,R2359,42,60,6,94,3,45,67
2360,R2360,74,8,38,79,19,76,41
2361,R2361,91,24,26,47,16,86,100
2362,R2362,60,23,9,12,32,25,74
2363,R2363,40,93,76,11,14,51,33
2364,R2364,58,43,1,89,36,22,68
2365,R2365,24,37,54,3,58,98,46
2366,R2366,50,19,53,92,39,17,98
2367,R2367,49,100,54,5,8,60,13
2368,R2368,78,48,25,25,12,34,47
2369,R2369,92,95,97,70,86,80,53
2370,R2370,93,78,17,49,26,39,94
2371,R2371,35,4,36,41,43,24,5
2372,R2372,56,50,33,49,23,50,91
2373,R2373,98,59,93,81,52,14,63
2374,R2374,25,68,34,40,90,38,59
2375,R2375,76,74,45,56,31,34,36
2376,R2376,15,80,20,56,74,47,46
2377,R2377,33,79,4,59,48,22,55
2378,R2378,8,52,13,79,90,25,33
2379,R2379,65,89,64,22,69,52,39
2380,R2380,43,66,86,86,51,40,10
2381,R2381,41,17,61,97,66,6,84
2382,R2382,69,72,96,6,18,80,68
2383,R2383,60,93,6,26,68,69,70
2384,R2384,86,91,5,61,98,58,35
2385,R2385,41,49,67,83,54,22,12
2386,R2386,28,34,9,17,58,95,98
2387,R2387,56,19,88,60,76,14,10
2388,R2388,49,18,15,42,7,4,89
2389,R2389,24,97,51,67,13,22,48
2390,R2390,64,60,97,11,56,33,69
2391,R2391,6,69,91,88,32,72,9
2392,R2392,78,76,12,38,96,18,65
2393,R2393,45,65,74,10,21,80,57
2394,R2394,96,27,90,93,46,69,64
2395,R2395,51,79,25,71,85,41,60
2396,R2396,66,27,59,41,29,25,76
2397,R2397,35,11,48,49,13,60,49
2398,R2398,44,44,82,85,12,100,29
2399,R2399,91,80,80,58,87,5,34
2400,R2400,93,11,75,83,25,27,20
2401,R2401,69,59,76,90,1,66,33
2402,R2402,33,99,15,21,35,39,27
2403,R2403,24,98,75,91,23,20,12
2404,R2404,80,52,38,44,47,94,76
2405,R2405,65,79,83,57,1,29,66
2406,R2406,68,49,44,39,78,42,10
2407,R2407,8,62,95,90,43,48,18
2408,R2408,74,11,55,36,78,94,91
2409,R2409,38,66,4,6,35,66,32
2410,R2410,84,26,99,3,87,12,14
2411,R2411,51,15,25,85,63,59,60
2412,R2412,96,61,91,25,45,97,54
2413,R2413,32,15,61,18,89,59,87
2414,R2414,97,21,3,30,76,71,33
2415,R2415,16,30,54,84,26,41,72
2416,R2416,74,13,53,23,39,14,55
2417,R2417,12,18,9,92,57,24,78
2418,R2418,93,87,46,22,64,98,12
2419,R2419,22,94,27,22,48,80,3
2420,R2420,6,76,99,76,23,69,62
2421,R2421,43,80,18,66,81,67,74
2422,R2422,54,23,79,42,71,14,60
2423,R2423,73,64,94,28,35,87,88
2424,R2424,86,68,12,18,35,66,97
2425,R2425,67,65,13,15,7,3,42
2426,R2426,51,65,91,58,63,4,80
2427,R2427,24,33,16,50,64,90,53
2428,R2428,42,2,62,81,37,48,30
2429,R2429,100,71,95,90,14,47,96
2430,R2430,42,40,4,51,84,71,97
2431,R2431,35,30,37,7,58,83,22
2432,R2432,55,55,82,1,22,43,97
2433,R2433,44,6,66,17,62,62,88
2434,R2434,79,71,79,4,60,68,60
2435,R2435,66,30,88,1,33,87,48
2436,R2436,59,42,42,21,13,65,10
2437,R2437,71,5,26,79,25,69,33
2438,R2438,41,26,86,16,14,21,87
2439,R2439,84,30,96,16,38,58,34
2440,R2440,65,58,19,53,42,31,65
2441,R2441,34,60,29,60,5,69,46
2442,R2442,31,65,81,53,21,3,11
2443,R2443,34,84,35,38,80,33,91
2444,R2444,100,26,99,22,65,69,75
2445,R2445,95,41,2,56,66,5,16
2446,R2446,63,20,78,72,68,7,67
2447,R2447,23,66,11,71,98,61,98
2448,R2448,96,53,85,70,6,89,47
2449,R2449,37,76,83,36,17,42,52
2450,R2450,54,20,90,89,71,39,10
2451,R2451,73,41,8,90,18,14,22
2452,R2452,90,29,76,16,33,86,69
2453,R2453,31,7,77,78,73,8,16
2454,R2454,67,49,19,61,39,9,75
2455,R2455,74,5,17,38,92,29,59
2456,R2456,86,66,67,74,50,88,99
2457,R2457,45,18,20,24,90,71,90
2458,R2458,59,61,78,75,85,87,59
2459,R2459,68,91,67,12,56,62,65
2460,R2460,91,73,85,8,59,3,43
2461,R2461,5,97,41,70,94,36,43
2462,R2462,36,3,47,3,47,20,29
2463,R2463,12,75,80,77,20,22,84
2464,R2464,76,87,10,90,36,30,80
2465,R2465,87,47,65,75,47,35,85
2466,R2466,12,55,73,89,60,59,19
2467,R2467,45,46,98,1,28,14,3
2468,R2468,58,35,23,84,95,97,95
2469,R2469,65,38,5,52,28,39,50
2470,R2470,58,16,23,3,12,99,98
2471,R2471,62,20,66,45,42,30,29
2472,R2472,37,40,72,83,69,41,33
2473,R2473,7,71,68,55,87,48,35
2474,R2474,71,12,29,87,4,8,65
2475,R2475,67,12,73,96,44,95,43
2476,R2476,71,81,13,47,80,17,67
2477,R2477,18,77,45,70,64,97,74
2478,R2478,50,21,19,16,28,68,55
2479,R2479,88,49,36,98,42,15,90
2480,R2480,47,52,37,96,73,34,56
2481,R2481,2,13,59,96,53,82,2
2482,R2482,85,51,88,53,68,92,55
2483,R2483,53,98,13,17,3,91,34
2484,R2484,44,87,34,21,14,43,5
2485,R2485,97,56,40,66,63,46,80
2486,R2486,89,77,6,81,78,69,30
2487,R2487,69,68,81,46,98,56,2
2488,R2488,51,8,99,59,56,65,6
2489,R2489,16,96,94,85,94,33,61
2490,R2490,96,69,13,78,31,54,16
2491,R2491,31,37,97,32,61,42,15
2492,R2492,100,51,99,18,86,40,67
2493,R2493,88,70,90,12,8,1,49
2494,R2494,26,27,15,95,39,15,52
2495,R2495,66,99,10,11,19,53,54
2496,R2496,35,22,90,11,69,83,1
2497,R2497,45,94,25,81,24,56,6
2498,R2498,84,70,12,78,69,51,76
2499,R2499,89,70,48,10,26,30,73
2500,R2500,1,71,94,6,39,23,49
2501,R2501,56,5,26,24,63,58,84
2502,R2502,3,50,49,100,51,52,78
2503,R2503,7,41,45,7,99,37,15
2504,R2504,39,3,74,12,16,16,95
2505,R2505,45,61,95,88,52,93,96
2506,R2506,57,88,69,86,60,6,53
2507,R2507,26,86,92,24,76,1,67
2508,R2508,71,78,6,7,21,72,71
2509,R2509,50,14,72,33,57,71,7
2510,R2510,22,60,30,30,24,3,63
2511,R2511,70,65,97,38,31,17,42
2512,R2512,88,40,79,18,11,98,93
2513,R2513,38,77,39,60,71,75,38
2514,R2514,50,62,80,85,77,63,78
2515,R2515,94,96,11,77,22,9,48
2516,R2516,2,54,46,72,13,61,17
2517,R2517,54,18,49,30,41,22,14
2518,R2518,55,30,56,82,90,71,34
2519,R2519,41,43,87,8,69,52,75
2520,R2520,28,88,45,83,88,45,20
2521,R2521,49,24,94,50,90,51,18
2522,R2522,73,88,87,48,1,53,19
2523,R2523,9,5,47,2,80,66,50
2524,R2524,25,14,20,56,4,51,82
2525,R2525,28,17,32,76,29,92,2
2526,R2526,94,77,1,18,92,37,46
2527,R2527,31,35,33,3,83,61,51
2528,R2528,12,53,21,27,85,2,16
2529,R2529,79,99,33,95,84,80,32
2530,R2530,22,87,24,58,78,49,20
2531,R2531,48,83,55,37,40,38,37
2532,R2532,44,17,7,83,59,22,2
2533,R2533,54,88,18,71,68,36,99
2534,R2534,47,27,29,3,7,73,4
2535,R2535,37,41,96,58,11,4,36
2536,R2536,84,35,85,41,15,63,36
2537,R2537,53,33,45,22,64,8,63
2538,R2538,98,88,30,61,63,46,32
2539,R2539,7,98,34,33,60,46,38
2540,R2540,61,95,98,81,37,32,83
2541,R2541,16,48,72,46,98,24,32
2542,R2542,52,53,34,71,13,24,40
2543,R2543,17,1,44,58,100,89,12
2544,R2544,39,68,70,46,87,72,25
2545,R2545,57,87,16,67,12,6,52
2546,R2546,64,85,63,100,6,60,56
2547,R2547,68,12,26,88,31,35,76
2548,R2548,76,47,4,41,59,84,66
2549,R2549,22,10,52,100,89,33,84
2550,R2550,30,54,99,91,60,12,68
2551,R2551,3,21,53,23,15,52,2
2552,R2552,40,22,62,15,56,14,74
2553,R2553,36,52,67,70,39,4,16
2554,R2554,80,3,3,95,9,56,63
2555,R2555,93,47,7,83,11,96,29
2556,R2556,43,7,98,57,54,72,14
2557,R2557,72,96,21,3,67,65,39
2558,R2558,52,71,12,14,33,44,17
2559,R2559,99,4,44,23,36,42,40
2560,R2560,57,6,57,72,24,50,26
2561,R2561,57,26,30,11,7,85,21
2562,R2562,49,8,68,2,70,45,22
2563,R2563,90,15,50,84,79,97,49
2564,R2564,18,7,3,65,86,1,17
2565,R2565,66,78,87,39,96,73,60
2566,R2566,32,63,49,47,79,97,61
2567,R2567,3,33,51,62,95,11,13
2568,R2568,49,17,91,85,85,12,11
2569,R2569,38,30,73,93,88,9,37
2570,R2570,13,37,28,14,93,57,62
2571,R2571,3,78,76,76,91,50,37
2572,R2572,1,32,54,26,55,42,42
2573,R2573,97,14,56,12,88,1,6
2574,R2574,98,23,72,75,92,65,87
2575,R2575,70,18,54,52,90,30,86
2576,R2576,85,92,86,89,64,98,39
2577,R2577,69,66,42,90,60,46,6
2578,R2578,94,89,12,35,3,38,44
2579,R2579,44,73,19,97,52,90,64
2580,R2580,22,22,81,8,69,88,33
2581,R2581,80,38,54,8,91,13,66
2582,R2582,69,40,88,35,36,6,4
2583,R2583,41,20,40,90,8,58,55
2584,R2584,13,59,58,81,94,88,67
2585,R2585,69,23,21,58,72,50,86
2586,R2586,58,89,11,36,60,25,57
2587,R2587,24,75,84,58,11,23,16
2588,R2588,16,45,18,89,87,74,15
2589,R2589,35,73,98,13,79,10,8
2590,R2590,67,55,48,9,92,55,100
2591,R2591,10,42,32,48,91,65,24
2592,R2592,37,22,21,69,77,32,25
2593,R2593,3,67,34,69,71,34,100
2594,R2594,50,9,69,94,98,16,61
2595,R2595,69,37,65,17,37,80,90
2596,R2596,39,81,96,6,95,4,79
2597,R2597,30,70,5,52,77,5,56
2598,R2598,75,35,35,3,19,91,78
2599,R2599,43,73,85,85,100,46,28
2600,R2600,40,93,51,92,13,70,54
2601,R2601,2,72,2,28,86,67,92
2602,R2602,23,48,70,54,23,89,22
2603,R2603,15,33,90,98,31,81,26
2604,R2604,81,72,51,10,80,97,88
2605,R2605,47,21,16,59,14,2,92
2606,R2606,78,31,60,13,54,60,28
2607,R2607,57,99,2,58,49,67,52
2608,R2608,85,70,66,7,88,25,93
2609,R2609,60,65,45,89,69,21,5
2610,R2610,64,49,75,15,45,45,75
2611,R2611,95,32,38,54,91,36,15
2612,R2612,100,9,9,35,78,22,9
2613,R2613,99,83,36,86,18,40,48
2614,R2614,38,48,28,36,95,78,76
2615,R2615,13,45,56,77,84,49,22
2616,R2616,99,77,60,62,18,6,46
2617,R2617,21,51,2,70,90,89,51
2618,R2618,18,27,53,46,64,69,93
2619,R2619,79,14,60,43,43,25,52
2620,R2620,20,7,87,10,7,92,82
2621,R2621,7,74,84,56,34,64,50
2622,R2622,26,90,36,10,16,100,24
2623,R2623,55,38,68,59,37,15,80
2624,R2624,79,14,39,93,38,68,82
2625,R2625,44,11,83,84,43,57,65
2626,R2626,20,41,82,43,29,47,40
2627,R2627,3,28,61,12,64,69,95
2628,R2628,93,18,54,85,82,33,69
2629,R2629,88,57,16,74,54,70,68
2630,R2630,96,75,73,22,26,89,20
2631,R2631,46,18,51,43,12,43,12
2632,R2632,36,41,59,41,47,38,57
2633,R2633,97,31,46,24,30,37,46
2634,R2634,8,56,6,53,30,18,92
2635,R2635,63,2,11,57,51,52,12
2636,R2636,17,67,65,21,20,100,42
2637,R2637,75,74,85,53,9,42,35
2638,R2638,36,72,25,41,25,63,65
2639,R2639,6,7,38,75,72,89,50
2640,R2640,25,20,70,34,96,31,54
2641,R2641,78,37,73,33,54,38,26
2642,R2642,18,4,37,4,40,61,54
2643,R2643,18,92,52,90,68,13,81
2644,R2644,46,97,1,13,7,66,36
2645,R2645,21,22,26,22,50,86,20
2646,R2646,80,36,55,60,97,13,90
2647,R2647,5,8,46,87,97,35,27
2648,R2648,1,12,31,85,65,15,85
2649,R2649,55,25,9,33,32,20,28
2650,R2650,45,51,90,7,90,10,55
2651,R2651,100,44,78,85,37,49,60
2652,R2652,10,11,32,75,91,79,54
2653,R2653,21,37,17,22,47,79,21
2654,R2654,1,72,16,15,33,7,72
2655,R2655,61,15,23,46,15,39,27
2656,R2656,19,52,19,79,32,98,74
2657,R2657,26,18,96,75,52,2,12
2658,R2658,11,24,30,100,36,28,27
2659,R2659,74,38,83,30,8,89,75
2660,R2660,2,13,39,24,77,11,75
2661,R2661,23,96,31,26,17,32,100
2662,R2662,67,24,62,44,70,55,69
2663,R2663,81,41,91,96,68,79,24
2664,R2664,80,27,26,25,40,27,50
2665,R2665,9,52,30,9,2,34,79
2666,R2666,80,78,80,63,22,70,89
2667,R2667,72,70,72,86,44,81,92
2668,R2668,84,49,76,26,57,43,28
2669,R2669,25,78,49,97,23,11,67
2670,R2670,84,51,69,11,54,56,40
2671,R2671,48,30,28,85,19,35,8
2672,R2672,1,70,34,77,95,37,19
2673,R2673,7,68,89,56,15,4,99
2674,R2674,97,60,13,64,39,26,30
2675,R2675,28,53,58,61,22,17,13
2676,R2676,89,15,57,6,12,83,40
2677,R2677,57,83,1,62,26,41,89
2678,R2678,97,47,66,63,65,84,23
2679,R2679,94,52,84,41,14,9,64
2680,R2680,74,95,75,31,45,66,9
2681,R2681,2,45,51,1,51,60,50
2682,R2682,92,29,30,39,46,29,86
2683,R2683,64,64,54,53,85,14,22
2684,R2684,7,65,8,4,61,51,62
2685,R2685,21,52,88,35,24,79,2
2686,R2686,63,11,3,54,72,98,57
2687,R2687,54,34,73,63,53,34,65
2688,R2688,32,33,94,29,50,24,37
2689,R2689,17,25,53,51,88,92,87
2690,R2690,2,98,4,27,26,51,28
2691,R2691,71,8,64,53,82,48,50
2692,R2692,19,53,50,51,59,26,44
2693,R2693,83,41,47,28,84,75,50
2694,R2694,3,6,51,100,47,91,19
2695,R2695,22,13,92,83,22,93,87
2696,R2696,25,100,92,92,86,40,4
2697,R2697,20,31,54,91,72,43,53
2698,R2698,64,64,87,67,59,12,67
2699,R2699,17,23,25,85,23,88,17
2700,R2700,38,88,36,71,79,61,61
2701,R2701,73,78,91,18,34,39,23
2702,R2702,86,83,79,10,53,96,76
2703,R2703,63,36,70,68,68,23,48
2704,R2704,32,30,46,55,28,61,81
2705,R2705,12,94,76,66,15,39,78
2706,R2706,59,44,72,92,18,84,93
2707,R2707,45,7,91,15,17,81,63
2708,R2708,44,38,21,3,36,3,39
2709,R2709,59,85,99,95,39,65,15
2710,R2710,32,17,40,85,78,49,79
2711,R2711,86,8,54,41,30,90,83
2712,R2712,80,44,94,45,22,92,19
2713,R2713,84,38,84,66,68,90,2
2714,R2714,32,38,10,27,60,27,89
2715,R2715,79,47,37,31,52,24,96
2716,R2716,54,66,99,83,82,77,26
2717,R2717,66,42,78,58,15,5,70
2718,R2718,21,5,9,63,84,57,5
2719,R2719,58,36,19,25,74,29,66
2720,R2720,41,45,47,46,85,17,27
2721,R2721,71,58,54,13,74,52,76
2722,R2722,16,18,97,91,96,85,92
2723,R2723,72,39,1,100,36,30,28
2724,R2724,69,35,96,9,69,36,40
2725,R2725,92,31,66,17,86,52,11
2726,R2726,24,14,8,20,72,54,59
2727,R2727,42,71,41,23,67,31,52
2728,R2728,17,22,98,62,53,71,61
2729,R2729,56,28,66,3,54,73,91
2730,R2730,74,1,92,71,61,34,28
2731,R2731,12,49,17,68,37,53,80
2732,R2732,25,25,19,73,88,7,53
2733,R2733,69,54,97,56,31,44,77
2734,R2734,3,12,56,83,68,14,17
2735,R2735,8,32,55,48,24,70,59
2736,R2736,84,76,44,77,8,35,32
2737,R2737,79,16,75,54,48,73,75
2738,R2738,40,64,84,10,52,63,23
2739,R2739,98,23,75,26,26,94,38
2740,R2740,52,64,17,69,75,27,86
2741,R2741,64,34,25,96,3,20,34
2742,R2742,35,34,7,57,34,88,21
2743,R2743,77,26,90,50,66,39,5
2744,R2744,4,98,31,30,72,52,56
2745,R2745,43,62,3,43,74,84,18
2746,R2746,96,67,61,82,42,54,2
2747,R2747,61,9,30,11,18,100,43
2748,R2748,80,65,62,21,48,4,91
2749,R2749,93,37,81,52,80,71,21
2750,R2750,69,12,4,55,10,68,50
2751,R2751,33,49,94,6,74,61,97
2752,R2752,93,22,3,56,87,63,45
2753,R2753,22,62,52,21,50,32,44
2754,R2754,90,8,28,30,64,4,42
2755,R2755,45,19,80,43,26,81,23
2756,R2756,37,96,53,74,33,84,83
2757,R2757,80,68,96,83,91,26,40
2758,R2758,12,69,53,45,2,17,93
2759,R2759,24,33,60,22,4,58,12
2760,R2760,36,51,5,14,26,48,9
2761,R2761,19,88,69,27,43,6,86
2762,R2762,80,95,14,78,8,93,17
2763,R2763,58,96,43,68,99,40,71
2764,R2764,99,31,9,11,82,100,38
2765,R2765,23,86,8,94,42,64,76
2766,R2766,87,97,21,31,41,65,49
2767,R2767,30,59,57,16,9,96,82
2768,R2768,25,93,64,16,83,28,69
2769,R2769,60,73,17,58,66,44,65
2770,R2770,6,79,6,44,29,40,10
2771,R2771,5,17,67,42,90,58,42
2772,R2772,19,82,100,52,23,43,65
2773,R2773,34,42,50,86,6,5,60
2774,R2774,14,83,8,25,8,15,8
2775,R2775,47,4,61,3,44,14,51
2776,R2776,40,33,68,28,36,50,10
2777,R2777,74,16,91,4,58,38,3
2778,R2778,18,39,23,10,53,95,76
2779,R2779,46,40,23,17,7,79,27
2780,R2780,5,43,91,45,15,96,99
2781,R2781,81,26,75,11,54,65,28
2782,R2782,71,20,60,90,74,31,38
2783,R2783,20,84,82,71,79,44,55
2784,R2784,62,73,11,9,98,22,73
2785,R2785,88,62,82,100,15,40,26
2786,R2786,61,56,15,47,48,59,28
2787,R2787,89,32,86,78,71,99,86
2788,R2788,80,66,2,58,40,55,5
2789,R2789,7,83,37,93,82,4,50
2790,R2790,96,21,84,47,68,13,76
2791,R2791,83,100,8,65,11,26,29
2792,R2792,55,20,64,76,5,32,57
2793,R2793,73,23,8,64,100,33,67
2794,R2794,67,60,97,82,17,38,14
2795,R2795,1,30,17,64,69,62,82
2796,R2796,44,55,26,16,95,92,34
2797,R2797,74,63,31,39,83,85,8
2798,R2798,73,83,52,11,3,64,7
2799,R2799,86,69,81,23,4,38,4
2800,R2800,43,37,47,30,86,98,38
2801,R2801,52,45,75,75,66,7,63
2802,R2802,62,43,47,100,51,14,2
2803,R2803,25,22,8,51,55,48,95
2804,R2804,35,93,81,54,7,83,86
2805,R2805,40,80,27,15,82,52,27
2806,R2806,45,92,66,72,21,19,72
2807,R2807,44,79,93,74,12,65,74
2808,R2808,69,98,20,80,17,62,54
2809,R2809,87,13,46,89,22,51,73
2810,R2810,79,76,27,33,39,27,66
2811,R2811,79,98,74,83,16,100,83
2812,R2812,24,50,17,72,69,80,7
2813,R2813,38,25,64,41,7,27,89
2814,R2814,51,99,22,99,7,51,51
2815,R2815,81,78,46,94,30,17,82
2816,R2816,92,2,13,15,18,33,22
2817,R2817,40,8,28,32,62,42,14
2818,R2818,81,53,7,51,56,20,64
2819,R2819,1,27,23,74,1,72,3
2820,R2820,20,80,81,79,74,21,4
2821,R2821,15,23,55,92,19,59,12
2822,R2822,3,52,7,2,86,46,93
2823,R2823,26,33,63,64,34,24,44
2824,R2824,57,83,44,45,14,91,79
2825,R2825,86,60,37,58,64,4,64
2826,R2826,12,100,29,5,63,48,92
2827,R2827,12,12,80,54,68,41,12
2828,R2828,40,97,41,19,52,46,23
2829,R2829,22,38,13,47,90,12,53
2830,R2830,10,62,4,41,36,29,91
2831,R2831,99,78,20,92,86,23,37
2832,R2832,84,76,8,61,44,19,94
2833,R2833,34,23,80,44,83,62,48
2834,R2834,57,30,84,78,52,70,65
2835,R2835,1,23,38,91,21,90,70
2836,R2836,84,41,4,43,53,33,82
2837,R2837,88,32,20,97,66,66,86
2838,R2838,25,41,96,46,66,52,29
2839,R2839,96,50,30,31,61,11,85
2840,R2840,32,7,25,100,51,86,94
2841,R2841,46,46,70,92,79,79,50
2842,R2842,64,67,95,46,29,67,44
2843,R2843,25,71,81,89,74,100,98
2844,R2844,75,75,81,88,36,36,70
2845,R2845,78,22,47,78,8,9,93
2846,R2846,62,49,98,78,34,35,22
2847,R2847,14,28,60,17,48,26,40
2848,R2848,32,61,11,17,35,55,94
2849,R2849,16,33,72,70,74,41,60
2850,R2850,46,83,6,43,53,29,86
2851,R2851,95,28,69,72,89,27,95
2852,R2852,28,45,98,4,26,16,50
2853,R2853,18,15,85,87,26,63,9
2854,R2854,28,28,59,37,18,38,30
2855,R2855,83,53,75,91,76,24,30
2856,R2856,42,28,43,32,53,92,29
2857,R2857,3,53,16,17,21,90,21
2858,R2858,55,77,72,54,27,96,73
2859,R2859,71,11,3,54,20,80,37
2860,R2860,72,62,79,72,88,36,62
2861,R2861,82,7,33,51,5,49,17
2862,R2862,64,98,15,34,96,52,50
2863,R2863,18,29,46,36,40,93,33
2864,R2864,52,32,31,77,40,15,7
2865,R2865,75,35,99,57,41,21,64
2866,R2866,8,63,44,52,74,1,31
2867,R2867,47,51,12,85,60,74,50
2868,R2868,40,80,22,22,92,43,17
2869,R2869,61,34,96,36,8,90,52
2870,R2870,71,4,86,37,40,1,94
2871,R2871,20,97,48,18,68,41,10
2872,R2872,4,69,99,6,82,18,69
2873,R2873,35,69,53,59,74,95,96
2874,R2874,80,32,9,65,50,93,63
2875,R2875,22,40,63,45,45,43,81
2876,R2876,78,80,35,25,96,93,1
2877,R2877,64,47,53,32,49,8,39
2878,R2878,13,7,56,56,90,33,3
2879,R2879,15,51,92,69,89,94,77
2880,R2880,1,90,46,83,82,81,9
2881,R2881,76,51,40,92,29,69,28
2882,R2882,55,97,95,3,58,21,24
2883,R2883,1,68,13,30,42,59,87
2884,R2884,4,72,92,30,18,85,100
2885,R2885,23,35,41,26,4,78,11
2886,R2886,70,33,33,31,3,9,45
2887,R2887,95,52,60,85,92,77,48
2888,R2888,69,77,42,56,45,62,93
2889,R2889,10,57,54,3,36,61,97
2890,R2890,7,38,24,63,55,83,59
2891,R2891,44,16,16,35,45,21,45
2892,R2892,24,66,87,81,91,59,5
2893,R2893,31,86,13,7,34,100,58
2894,R2894,89,83,38,50,69,43,42
2895,R2895,19,10,51,38,13,99,78
2896,R2896,30,34,31,65,66,77,3
2897,R2897,44,53,37,88,81,34,70
2898,R2898,16,13,60,84,71,49,20
2899,R2899,86,56,22,65,64,27,4
2900,R2900,20,78,48,2,86,9,57
2901,R2901,17,74,100,87,6,97,3
2902,R2902,68,51,20,85,9,12,27
2903,R2903,46,1,98,3,48,33,39
2904,R2904,70,81,96,79,39,7,55
2905,R2905,91,36,87,51,99,33,28
2906,R2906,34,9,76,67,57,20,42
2907,R2907,32,99,72,100,71,5,62
2908,R2908,78,86,65,58,42,49,7
2909,R2909,100,98,8,86,19,38,89
2910,R2910,82,62,6,100,48,31,45
2911,R2911,96,88,60,21,45,65,70
2912,R2912,67,88,3,51,98,61,85
2913,R2913,52,81,25,97,76,92,74
