id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
7664,R7664,23,15,1,92,24,83,8
7665,R7665,25,86,71,47,23,84,48
7666,R7666,27,5,45,78,88,96,69
7667,R7667,51,25,52,54,53,56,43
7668,R7668,57,93,48,6,45,83,97
7669,R7669,83,36,25,51,32,49,18
7670,R7670,16,60,50,9,61,59,48
7671,R7671,53,63,94,12,77,40,21
7672,R7672,37,81,57,31,50,95,14
7673,R7673,49,11,13,54,75,30,88
7674,R7674,61,39,17,85,89,43,59
7675,R7675,26,33,71,28,18,77,91
7676,R7676,78,16,23,75,15,90,9
7677,R7677,59,17,69,17,90,80,23
7678,R7678,3,17,76,27,41,11,36
7679,R7679,3,71,50,17,35,4,51
7680,R7680,42,49,29,5,16,68,30
7681,R7681,23,68,2,95,6,89,95
7682,R7682,94,43,76,64,12,76,64
7683,R7683,38,83,40,29,84,100,47
7684,R7684,63,40,14,65,88,63,90
7685,R7685,62,35,85,69,59,20,83
7686,R7686,73,8,37,94,63,43,71
7687,R7687,56,22,44,18,94,83,20
7688,R7688,56,92,70,74,6,88,22
7689,R7689,69,51,58,43,81,13,49
7690,R7690,24,24,65,87,56,46,55
7691,R7691,68,18,4,44,99,43,30
7692,R7692,95,12,3,87,42,77,85
7693,R7693,99,2,16,85,69,58,36
7694,R7694,61,84,69,82,55,3,99
7695,R7695,16,33,74,45,81,87,55
7696,R7696,44,29,79,88,55,87,88
7697,R7697,90,24,68,68,4,63,69
7698,R7698,3,93,15,18,18,98,91
7699,R7699,1,68,87,41,39,83,80
7700,R7700,17,75,64,69,31,97,56
7701,R7701,42,64,74,69,18,35,82
7702,R7702,5,10,100,41,28,97,90
7703,R7703,15,22,90,31,23,60,37
7704,R7704,35,91,29,71,52,59,83
7705,R7705,54,87,28,26,65,6,36
7706,R7706,95,39,58,88,89,50,79
7707,R7707,32,33,91,40,6,94,49
7708,R7708,43,77,52,55,35,9,71
7709,R7709,80,36,87,94,36,38,54
7710,R7710,27,22,94,97,74,82,20
7711,R7711,20,33,74,92,10,71,29
7712,R7712,14,46,62,4,60,50,30
7713,R7713,1,99,7,44,61,49,26
7714,R7714,61,21,67,44,60,45,30
7715,R7715,74,54,23,41,98,82,90
7716,R7716,45,32,37,60,97,14,6
7717,R7717,23,32,97,7,64,10,51
7718,R7718,1,34,80,39,44,28,21
7719,R7719,15,44,18,70,7,26,55
7720,R7720,12,7,20,69,88,21,25
7721,R7721,95,37,19,46,90,11,81
7722,R7722,64,9,90,94,73,10,73
7723,R7723,29,90,14,17,18,12,15
7724,R7724,54,67,74,4,21,52,53
7725,R7725,100,84,28,87,22,78,62
7726,R7726,29,69,47,50,9,7,68
7727,R7727,68,37,80,44,46,57,80
7728,R7728,79,67,86,53,47,32,23
7729,R7729,87,28,90,75,74,10,98
7730,R7730,100,6,85,68,42,35,11
7731,R7731,50,32,4,93,52,38,72
7732,R7732,63,74,50,93,75,99,67
7733,R7733,61,39,63,84,48,58,17
7734,R7734,50,64,68,33,15,54,86
7735,R7735,73,59,56,61,43,97,89
7736,R7736,35,74,6,17,81,42,64
7737,R7737,38,41,46,62,67,45,88
7738,R7738,71,72,15,59,46,55,66
7739,R7739,85,56,50,44,55,7,92
7740,R7740,60,20,47,68,1,45,11
7741,R7741,90,46,14,4,23,98,64
7742,R7742,78,14,64,21,50,68,62
7743,R7743,90,30,38,39,56,87,13
7744,R7744,78,90,47,28,78,55,12
7745,R7745,50,62,36,35,15,47,12
7746,R7746,43,15,42,92,97,57,60
7747,R7747,38,39,78,7,48,86,54
7748,R7748,34,43,57,67,91,9,35
7749,R7749,39,68,53,88,59,54,92
7750,R7750,97,35,73,72,69,94,6
7751,R7751,77,99,35,91,34,51,8
7752,R7752,56,85,20,18,76,86,27
7753,R7753,96,22,26,21,20,38,76
7754,R7754,46,12,79,37,84,71,23
7755,R7755,64,89,85,83,58,62,23
7756,R7756,10,59,95,16,79,19,71
7757,R7757,65,93,98,9,71,75,7
7758,R7758,86,48,9,46,19,29,78
7759,R7759,23,59,90,83,70,9,76
7760,R7760,29,7,12,93,61,50,30
7761,R7761,80,6,25,98,35,97,47
7762,R7762,62,38,47,3,96,71,85
7763,R7763,7,62,98,17,4,38,92
7764,R7764,90,64,81,55,6,5,23
7765,R7765,60,85,76,7,81,23,98
7766,R7766,76,21,52,13,82,63,25
7767,R7767,22,97,4,3,91,27,56
7768,R7768,52,83,54,38,70,80,20
7769,R7769,90,25,55,33,28,15,87
7770,R7770,9,18,11,61,44,45,25
7771,R7771,44,25,10,57,40,33,12
7772,R7772,20,60,42,4,68,24,64
7773,R7773,19,1,95,56,21,25,82
7774,R7774,46,12,12,84,69,33,45
7775,R7775,67,98,3,28,9,66,28
7776,R7776,7,88,15,75,25,83,8
7777,R7777,60,6,80,85,36,62,48
7778,R7778,61,30,15,82,14,80,81
7779,R7779,86,80,42,30,20,51,47
7780,R7780,59,45,64,3,98,78,43
7781,R7781,26,86,12,78,10,70,57
7782,R7782,30,5,33,59,32,96,99
7783,R7783,18,64,74,60,96,6,33
7784,R7784,100,12,98,28,15,43,7
7785,R7785,26,49,35,7,43,65,77
7786,R7786,10,89,11,85,78,88,57
7787,R7787,62,95,55,32,40,98,81
7788,R7788,44,84,24,43,58,40,75
7789,R7789,28,8,54,85,6,62,35
7790,R7790,56,94,48,67,89,81,30
7791,R7791,80,3,63,52,72,31,17
7792,R7792,76,100,40,95,33,12,28
7793,R7793,14,30,19,41,33,43,37
7794,R7794,91,97,25,83,41,63,9
7795,R7795,47,55,84,32,11,63,52
7796,R7796,48,75,38,30,13,63,68
7797,R7797,20,83,19,23,57,98,1
7798,R7798,40,19,41,89,26,46,92
7799,R7799,77,55,59,32,81,40,66
7800,R7800,28,69,97,59,91,70,37
7801,R7801,48,10,20,88,24,83,1
7802,R7802,28,74,54,49,57,70,62
7803,R7803,92,22,27,57,70,80,94
7804,R7804,1,60,9,72,81,77,90
7805,R7805,97,86,44,85,6,47,17
7806,R7806,25,80,10,68,88,66,51
7807,R7807,92,99,8,71,48,49,12
7808,R7808,77,16,65,34,52,39,94
7809,R7809,90,100,96,29,69,41,16
7810,R7810,54,34,43,70,22,92,100
7811,R7811,29,91,83,6,59,21,44
7812,R7812,63,94,22,19,13,59,57
7813,R7813,6,53,50,91,66,40,44
7814,R7814,65,30,73,90,86,67,4
7815,R7815,64,57,22,5,42,45,15
7816,R7816,36,82,88,10,37,72,43
7817,R7817,69,98,5,13,56,61,48
7818,R7818,79,61,55,9,98,81,16
7819,R7819,19,52,75,53,57,31,2
7820,R7820,70,52,59,38,27,84,19
7821,R7821,1,77,90,49,6,24,54
7822,R7822,98,49,8,95,75,27,43
7823,R7823,83,51,85,16,91,20,2
7824,R7824,47,4,11,40,33,71,8
7825,R7825,2,70,3,95,2,53,81
7826,R7826,73,93,68,99,49,5,93
7827,R7827,8,80,82,88,15,72,71
7828,R7828,89,91,14,56,87,49,63
7829,R7829,94,62,23,35,49,20,9
7830,R7830,60,53,45,3,34,61,10
7831,R7831,19,84,15,72,69,91,69
7832,R7832,26,77,11,35,67,36,38
7833,R7833,18,11,52,49,76,16,78
7834,R7834,47,77,43,86,99,42,36
7835,R7835,34,53,64,45,1,98,86
7836,R7836,85,12,34,26,32,11,80
7837,R7837,63,20,79,38,34,67,37
7838,R7838,4,7,17,72,17,87,25
7839,R7839,53,44,72,42,75,44,13
7840,R7840,34,64,46,18,79,2,29
7841,R7841,82,29,98,66,72,40,25
7842,R7842,74,42,80,99,12,2,29
7843,R7843,6,20,95,77,98,90,4
7844,R7844,88,36,9,45,45,63,74
7845,R7845,28,1,30,48,19,94,17
7846,R7846,77,89,78,9,66,48,11
7847,R7847,75,62,83,84,55,77,44
7848,R7848,51,29,43,15,64,98,64
7849,R7849,18,93,66,84,68,70,33
7850,R7850,64,13,15,74,14,80,48
7851,R7851,23,92,4,31,55,10,29
7852,R7852,74,28,41,12,36,88,18
7853,R7853,63,80,58,15,15,94,2
7854,R7854,55,44,85,24,43,41,67
7855,R7855,32,65,53,15,59,82,38
7856,R7856,71,3,99,4,65,85,5
7857,R7857,87,9,61,78,65,28,92
7858,R7858,67,51,50,64,44,60,2
7859,R7859,34,8,89,75,47,46,81
7860,R7860,36,30,14,76,11,63,62
7861,R7861,29,60,97,77,72,52,19
7862,R7862,67,30,37,1,25,30,46
7863,R7863,11,82,66,61,8,78,39
7864,R7864,61,28,42,29,34,92,24
7865,R7865,32,86,18,14,29,64,11
7866,R7866,27,1,87,29,24,87,66
7867,R7867,31,86,95,52,62,60,39
7868,R7868,63,78,93,87,52,16,70
7869,R7869,81,46,51,84,63,58,10
7870,R7870,65,40,34,46,43,75,67
7871,R7871,23,28,29,4,37,38,91
7872,R7872,55,34,80,98,53,36,98
7873,R7873,63,60,60,59,32,69,78
7874,R7874,20,85,17,52,32,63,98
7875,R7875,85,86,14,24,17,15,99
7876,R7876,78,98,65,34,53,64,53
7877,R7877,68,65,89,26,88,25,31
7878,R7878,82,86,85,7,81,22,15
7879,R7879,33,75,42,37,18,94,57
7880,R7880,92,14,97,88,99,78,43
7881,R7881,7,28,6,36,16,1,26
7882,R7882,55,100,11,35,77,97,19
7883,R7883,81,68,59,79,2,47,42
7884,R7884,42,44,63,56,19,66,6
7885,R7885,47,63,59,25,2,96,51
7886,R7886,45,44,81,37,28,86,45
7887,R7887,5,36,75,96,60,30,25
7888,R7888,40,44,99,30,83,16,81
7889,R7889,100,3,9,63,55,67,71
7890,R7890,62,30,67,95,32,16,91
7891,R7891,76,38,67,16,1,80,92
7892,R7892,89,51,94,49,60,58,17
7893,R7893,20,4,12,97,3,94,57
7894,R7894,63,20,4,80,53,42,76
7895,R7895,41,78,1,12,67,69,68
7896,R7896,57,7,9,51,21,81,100
7897,R7897,89,85,85,8,96,13,75
7898,R7898,46,28,43,82,31,100,60
7899,R7899,79,34,27,52,66,27,18
7900,R7900,20,79,10,42,59,87,72
7901,R7901,66,24,30,73,22,33,50
7902,R7902,35,52,2,35,32,61,19
7903,R7903,26,100,35,84,48,10,44
7904,R7904,93,31,79,44,25,49,75
7905,R7905,3,38,54,62,10,97,98
7906,R7906,97,30,62,46,48,62,35
7907,R7907,96,84,25,79,73,74,13
7908,R7908,63,16,53,47,72,49,11
7909,R7909,10,36,91,60,7,64,24
7910,R7910,31,12,79,62,30,63,43
7911,R7911,14,73,45,92,55,33,13
7912,R7912,76,53,69,65,99,78,76
7913,R7913,9,98,20,50,74,29,60
7914,R7914,91,78,25,45,90,81,13
7915,R7915,53,76,23,46,65,21,16
7916,R7916,70,3,63,72,4,29,59
7917,R7917,88,5,83,70,39,93,80
7918,R7918,82,97,24,74,27,78,32
7919,R7919,99,84,67,74,36,23,52
7920,R7920,92,15,48,43,12,20,81
7921,R7921,23,66,90,23,7,67,38
7922,R7922,82,57,61,4,20,59,67
7923,R7923,35,58,10,40,6,3,63
7924,R7924,61,48,85,5,34,47,47
7925,R7925,56,24,91,65,18,4,42
7926,R7926,39,49,32,44,85,17,71
7927,R7927,99,98,58,37,59,88,9
7928,R7928,80,27,13,86,32,65,84
7929,R7929,15,41,99,50,95,48,77
7930,R7930,25,85,10,74,99,88,61
7931,R7931,84,28,53,65,76,5,67
7932,R7932,48,69,70,61,88,60,71
7933,R7933,31,81,82,28,12,99,84
7934,R7934,86,80,97,33,23,57,23
7935,R7935,45,29,6,29,31,35,58
7936,R7936,90,3,92,35,97,24,71
7937,R7937,60,35,68,67,17,73,35
7938,R7938,34,100,87,65,35,24,25
7939,R7939,61,31,13,30,38,65,40
7940,R7940,51,58,14,88,100,100,52
7941,R7941,80,100,42,42,16,60,76
7942,R7942,64,93,1,57,41,17,7
7943,R7943,71,28,84,83,62,31,100
7944,R7944,77,93,12,51,2,13,25
7945,R7945,27,58,4,23,86,59,79
7946,R7946,62,11,21,97,79,58,11
7947,R7947,35,34,34,98,35,21,15
7948,R7948,51,7,18,54,34,50,35
7949,R7949,48,56,20,93,26,8,33
7950,R7950,53,71,40,26,94,48,95
7951,R7951,41,98,51,36,35,12,3
7952,R7952,46,49,80,69,38,67,7
7953,R7953,55,48,34,64,36,41,52
7954,R7954,94,93,16,55,63,54,20
7955,R7955,100,51,57,34,25,7,4
7956,R7956,100,50,22,75,98,20,39
7957,R7957,4,11,21,75,3,75,26
7958,R7958,53,45,47,82,20,75,61
7959,R7959,84,83,20,8,10,35,4
7960,R7960,74,5,87,44,27,29,73
7961,R7961,79,98,24,93,23,60,66
7962,R7962,67,29,26,58,71,33,53
7963,R7963,89,30,8,94,95,7,17
7964,R7964,45,64,33,35,72,64,74
7965,R7965,48,52,2,35,74,56,89
7966,R7966,67,16,60,56,24,50,32
7967,R7967,86,82,59,87,2,39,50
7968,R7968,60,35,38,82,10,98,30
7969,R7969,7,71,60,56,41,53,30
7970,R7970,46,37,41,12,33,39,18
7971,R7971,54,9,22,88,78,84,34
7972,R7972,38,99,69,42,59,47,99
7973,R7973,4,33,82,11,55,20,3
7974,R7974,100,25,91,88,81,75,80
7975,R7975,51,57,64,71,81,2,26
7976,R7976,27,58,9,12,46,46,19
7977,R7977,60,13,99,72,56,73,48
7978,R7978,10,23,86,35,15,67,95
7979,R7979,3,53,54,50,90,27,84
7980,R7980,31,32,3,1,90,44,26
7981,R7981,69,5,10,23,14,42,2
7982,R7982,47,91,98,99,92,34,65
7983,R7983,14,66,22,66,12,12,36
7984,R7984,33,14,72,40,82,76,46
7985,R7985,25,67,97,80,2,9,89
7986,R7986,71,30,7,85,96,80,63
7987,R7987,87,43,81,22,91,24,29
7988,R7988,15,86,59,99,48,43,20
7989,R7989,42,90,15,71,8,22,61
7990,R7990,80,94,14,55,59,11,75
7991,R7991,77,92,75,72,31,32,99
7992,R7992,60,6,87,54,46,18,59
7993,R7993,63,59,99,54,100,5,14
7994,R7994,76,52,59,96,78,46,70
7995,R7995,29,70,80,23,41,96,72
7996,R7996,51,14,20,59,86,25,76
7997,R7997,35,53,61,46,63,14,34
7998,R7998,29,32,15,91,32,59,11
7999,R7999,89,22,75,45,94,63,87
8000,R8000,17,63,22,81,68,100,59
8001,R8001,40,18,78,88,85,6,34
8002,R8002,58,23,10,30,65,42,67
8003,R8003,67,88,31,7,16,56,22
8004,R8004,40,77,36,29,29,74,35
8005,R8005,11,61,40,15,60,69,76
8006,R8006,46,8,9,8,24,75,73
8007,R8007,56,31,90,17,52,87,29
8008,R8008,64,2,70,62,40,61,42
8009,R8009,94,6,29,10,67,49,72
8010,R8010,82,62,19,60,99,13,23
8011,R8011,5,72,35,89,33,88,86
8012,R8012,54,58,13,7,87,51,65
8013,R8013,95,96,81,87,92,62,46
8014,R8014,77,49,54,65,47,52,50
8015,R8015,24,35,51,36,67,49,63
8016,R8016,16,25,40,32,72,91,76
8017,R8017,28,63,11,84,82,33,96
8018,R8018,48,27,82,22,27,52,75
8019,R8019,83,65,56,52,92,63,23
8020,R8020,95,8,34,27,93,36,65
8021,R8021,27,84,34,28,84,24,7
8022,R8022,47,61,77,75,97,44,21
8023,R8023,70,12,8,30,13,80,27
8024,R8024,72,66,8,8,45,77,81
8025,R8025,66,21,5,44,12,7,33
8026,R8026,94,19,82,21,73,50,74
8027,R8027,67,94,57,38,73,84,94
8028,R8028,79,89,70,86,76,32,7
8029,R8029,65,67,8,44,65,54,2
8030,R8030,2,87,16,38,39,82,65
8031,R8031,7,4,100,16,30,60,89
8032,R8032,9,19,50,43,49,14,83
8033,R8033,21,96,54,11,45,66,38
8034,R8034,14,14,50,64,61,83,87
8035,R8035,92,34,64,22,71,90,62
8036,R8036,29,70,13,95,87,21,74
8037,R8037,26,30,33,9,79,23,54
8038,R8038,33,44,95,70,36,52,89
8039,R8039,15,62,44,27,44,98,41
8040,R8040,76,5,56,93,18,50,73
8041,R8041,5,25,28,10,36,18,64
8042,R8042,5,7,22,70,56,92,47
8043,R8043,82,30,14,13,44,24,91
8044,R8044,59,24,79,22,70,16,84
8045,R8045,42,16,17,6,33,37,90
8046,R8046,48,8,81,97,84,30,74
8047,R8047,4,71,42,37,5,88,95
8048,R8048,3,27,18,99,45,20,2
8049,R8049,11,47,17,17,34,68,90
8050,R8050,98,84,20,8,58,70,23
8051,R8051,45,22,78,37,32,24,68
8052,R8052,9,92,6,52,26,87,29
8053,R8053,80,12,60,74,84,84,30
8054,R8054,34,70,85,56,55,59,55
8055,R8055,45,59,95,11,34,36,32
8056,R8056,51,7,43,81,51,88,73
8057,R8057,69,45,37,15,2,92,69
8058,R8058,83,1,74,45,27,95,42
8059,R8059,99,42,44,51,73,5,34
8060,R8060,48,67,62,70,89,89,33
8061,R8061,90,90,68,22,37,100,50
8062,R8062,98,55,12,62,15,12,73
8063,R8063,37,75,37,5,29,22,82
8064,R8064,6,21,29,3,52,28,91
8065,R8065,10,43,26,97,50,34,55
8066,R8066,46,37,79,76,30,63,79
8067,R8067,96,64,83,87,57,89,50
8068,R8068,11,21,25,13,71,29,37
8069,R8069,72,29,73,17,85,89,40
8070,R8070,16,51,29,33,36,14,68
8071,R8071,12,90,60,15,94,5,54
8072,R8072,53,92,46,65,15,41,3
8073,R8073,13,75,41,95,40,26,77
8074,R8074,66,45,92,23,81,7,28
8075,R8075,79,25,30,31,69,60,4
8076,R8076,77,61,17,26,53,88,63
8077,R8077,75,55,33,46,14,46,84
8078,R8078,38,23,96,70,65,36,44
8079,R8079,20,78,43,2,47,60,82
8080,R8080,64,49,84,65,48,59,99
8081,R8081,6,46,54,37,86,49,93
8082,R8082,5,95,87,76,50,99,91
8083,R8083,19,96,17,78,84,57,25
8084,R8084,6,71,39,69,53,34,42
8085,R8085,100,22,60,61,69,77,97
8086,R8086,93,83,38,79,38,82,36
8087,R8087,8,71,47,3,14,32,23
8088,R8088,83,39,81,100,75,63,92
8089,R8089,12,62,41,70,44,2,26
8090,R8090,34,52,24,3,84,42,47
8091,R8091,68,64,52,86,28,12,28
8092,R8092,3,22,97,6,44,32,94
8093,R8093,20,58,58,36,55,14,80
8094,R8094,62,73,40,27,77,18,95
8095,R8095,29,10,71,58,57,97,34
8096,R8096,19,46,85,92,76,65,71
8097,R8097,100,62,35,87,92,27,22
8098,R8098,66,30,42,80,3,15,85
8099,R8099,3,56,50,42,6,15,8
8100,R8100,45,95,54,1,49,84,52
8101,R8101,17,75,85,82,58,30,32
8102,R8102,49,5,29,39,33,67,15
8103,R8103,30,58,72,57,26,63,22
8104,R8104,90,13,50,83,43,98,10
8105,R8105,8,73,23,98,93,20,71
8106,R8106,59,74,68,61,6,41,62
8107,R8107,73,49,4,70,100,11,18
8108,R8108,91,72,52,98,97,71,73
8109,R8109,89,49,92,8,94,26,25
8110,R8110,14,54,34,31,52,61,16
8111,R8111,23,1,81,78,19,18,69
8112,R8112,69,93,68,62,81,4,85
8113,R8113,11,61,69,7,23,69,50
8114,R8114,55,46,8,64,98,14,77
8115,R8115,76,63,33,65,31,30,85
8116,R8116,20,42,62,10,12,3,42
8117,R8117,69,75,10,28,11,67,29
8118,R8118,17,26,99,9,98,96,96
8119,R8119,73,65,98,6,96,7,66
8120,R8120,59,76,70,81,19,75,25
8121,R8121,83,90,97,33,11,69,42
8122,R8122,6,56,55,21,8,73,55
8123,R8123,3,34,17,37,18,44,78
8124,R8124,4,5,41,27,23,92,35
8125,R8125,19,35,6,41,27,56,52
8126,R8126,37,68,59,95,64,30,83
8127,R8127,96,40,78,15,51,83,62
8128,R8128,3,7,20,47,40,71,44
8129,R8129,33,94,36,6,1,24,89
8130,R8130,5,35,19,88,28,95,4
8131,R8131,41,58,14,11,27,26,3
8132,R8132,96,56,6,34,68,57,18
8133,R8133,6,32,59,46,91,69,56
8134,R8134,2,46,32,33,56,87,95
8135,R8135,100,7,90,22,47,2,97
8136,R8136,88,11,48,71,18,81,72
8137,R8137,64,5,83,13,54,96,50
8138,R8138,58,88,27,2,65,6,71
8139,R8139,29,51,30,67,98,37,60
8140,R8140,90,46,8,95,32,14,26
8141,R8141,5,55,42,66,27,18,68
8142,R8142,50,66,59,75,82,7,99
8143,R8143,30,49,54,19,18,45,89
8144,R8144,25,6,71,51,93,67,84
8145,R8145,23,69,4,15,57,78,80
8146,R8146,74,38,84,79,33,49,17
8147,R8147,71,75,98,70,69,23,35
8148,R8148,22,86,56,91,75,95,31
8149,R8149,19,53,72,56,84,30,19
8150,R8150,50,1,22,88,38,79,54
8151,R8151,29,24,46,45,1,9,51
8152,R8152,78,83,63,51,71,52,61
8153,R8153,30,44,32,38,54,49,59
8154,R8154,30,98,48,14,30,30,64
8155,R8155,88,47,29,26,79,18,12
8156,R8156,58,44,22,21,14,50,25
8157,R8157,89,1,28,42,45,38,24
8158,R8158,95,26,59,38,70,16,80
8159,R8159,34,43,18,94,82,49,89
8160,R8160,5,53,51,98,29,58,98
8161,R8161,34,59,91,77,87,58,41
8162,R8162,72,80,12,80,68,27,97
8163,R8163,9,45,22,42,27,75,29
8164,R8164,15,77,49,26,43,99,99
8165,R8165,31,99,93,18,96,65,7
8166,R8166,70,48,33,51,94,89,28
8167,R8167,27,46,82,92,66,10,82
8168,R8168,9,50,5,29,98,71,44
8169,R8169,25,26,18,10,5,48,42
8170,R8170,49,79,27,68,8,1,38
8171,R8171,96,48,56,63,29,30,81
8172,R8172,90,64,68,91,58,4,99
8173,R8173,23,61,20,98,73,77,95
8174,R8174,98,95,83,35,75,53,18
8175,R8175,83,32,32,2,66,91,90
8176,R8176,8,77,65,63,6,87,48
8177,R8177,47,80,14,13,35,11,6
8178,R8178,56,12,6,67,4,64,93
8179,R8179,32,55,48,60,65,76,39
8180,R8180,49,18,70,94,19,37,78
8181,R8181,87,41,31,18,83,55,89
8182,R8182,36,26,99,72,84,48,38
8183,R8183,69,70,6,49,98,22,36
8184,R8184,27,79,80,39,88,86,27
8185,R8185,100,40,29,70,37,54,20
8186,R8186,10,74,59,3,77,39,83
8187,R8187,7,67,3,42,2,32,83
8188,R8188,39,10,75,13,96,48,61
8189,R8189,23,73,92,25,69,44,26
8190,R8190,81,8,30,40,50,41,90
8191,R8191,46,31,70,6,53,29,11
8192,R8192,16,85,88,63,79,81,23
8193,R8193,2,97,63,30,18,58,47
8194,R8194,79,71,29,47,77,40,83
8195,R8195,99,70,8,20,32,2,53
8196,R8196,94,26,22,72,66,35,78
8197,R8197,37,64,94,81,49,40,15
8198,R8198,73,70,10,21,99,65,83
8199,R8199,90,90,6,49,15,76,92
8200,R8200,59,70,60,18,59,100,15
8201,R8201,42,66,29,77,76,48,72
8202,R8202,86,18,91,30,55,15,2
8203,R8203,22,19,56,83,18,7,73
8204,R8204,17,88,91,85,6,42,29
8205,R8205,55,43,38,48,28,11,18
8206,R8206,98,60,86,91,46,81,72
8207,R8207,46,90,81,25,57,41,16
8208,R8208,66,99,98,83,3,48,36
8209,R8209,75,8,34,69,73,60,100
8210,R8210,70,66,87,76,93,16,14
8211,R8211,42,27,49,75,79,13,1
8212,R8212,99,66,37,91,83,41,68
8213,R8213,88,28,82,19,79,96,87
8214,R8214,49,70,75,86,12,90,8
8215,R8215,32,40,13,94,11,22,58
8216,R8216,34,90,23,13,93,57,57
8217,R8217,51,38,31,85,84,63,10
8218,R8218,21,24,14,45,36,57,41
8219,R8219,77,19,78,100,25,56,41
8220,R8220,22,63,37,75,57,14,9
8221,R8221,38,54,47,88,26,9,78
8222,R8222,71,21,34,10,87,8,69
8223,R8223,23,6,49,4,30,54,56
8224,R8224,25,4,74,46,82,36,10
8225,R8225,32,67,58,85,22,63,72
8226,R8226,59,72,84,65,26,3,90
8227,R8227,59,35,15,75,36,61,70
8228,R8228,95,13,80,10,89,35,58
8229,R8229,72,66,20,98,41,56,73
8230,R8230,85,50,25,62,67,3,94
8231,R8231,21,24,1,68,53,23,74
8232,R8232,36,17,16,1,25,79,26
8233,R8233,4,100,34,4,52,11,11
8234,R8234,34,62,10,2,82,36,35
8235,R8235,28,77,60,78,96,3,100
8236,R8236,4,97,70,75,51,53,72
8237,R8237,16,59,39,37,27,96,73
8238,R8238,72,61,1,31,10,64,82
8239,R8239,50,75,52,60,81,51,87
8240,R8240,60,75,55,41,90,26,53
8241,R8241,11,52,92,7,93,30,4
8242,R8242,10,87,83,33,100,91,81
8243,R8243,78,87,96,40,10,95,97
8244,R8244,2,10,99,43,33,19,7
8245,R8245,28,63,9,2,80,8,34
8246,R8246,59,94,77,67,98,33,21
8247,R8247,34,16,94,45,75,83,70
8248,R8248,62,63,57,22,85,93,87
8249,R8249,38,48,4,59,4,4,86
8250,R8250,31,8,8,14,23,97,44
8251,R8251,16,36,56,81,17,43,34
8252,R8252,15,29,96,45,16,81,68
8253,R8253,61,5,89,81,14,37,29
8254,R8254,76,98,83,66,55,88,70
8255,R8255,41,27,6,80,92,53,42
8256,R8256,36,41,44,15,28,17,91
8257,R8257,26,73,70,84,80,43,15
8258,R8258,19,38,99,47,2,53,100
8259,R8259,26,67,1,46,71,83,52
8260,R8260,72,42,87,84,76,23,65
8261,R8261,96,97,82,50,98,75,21
8262,R8262,4,57,67,86,30,93,47
8263,R8263,82,42,33,64,63,55,85
8264,R8264,44,33,74,75,75,15,32
8265,R8265,35,16,47,1,21,86,62
8266,R8266,41,65,66,74,9,73,25
8267,R8267,34,39,100,73,16,17,2
8268,R8268,87,20,46,70,50,66,71
8269,R8269,48,96,27,69,7,27,25
8270,R8270,73,5,46,52,2,90,95
8271,R8271,51,89,98,55,28,66,63
8272,R8272,21,93,74,71,40,32,11
8273,R8273,22,92,100,55,66,37,35
8274,R8274,52,55,82,53,63,60,27
8275,R8275,17,61,13,37,58,49,87
8276,R8276,84,65,75,95,45,49,21
8277,R8277,62,35,86,77,37,93,46
8278,R8278,54,50,89,3,79,98,39
8279,R8279,74,80,9,76,64,58,9
8280,R8280,34,55,38,44,3,30,28
8281,R8281,73,37,26,46,13,30,35
8282,R8282,43,91,59,98,90,30,25
8283,R8283,27,4,82,86,72,6,85
8284,R8284,50,90,5,94,34,29,96
8285,R8285,74,54,88,42,78,29,15
8286,R8286,58,59,99,10,2,96,74
8287,R8287,86,57,54,15,93,75,80
8288,R8288,39,56,83,54,65,34,70
8289,R8289,79,21,1,92,38,35,64
8290,R8290,55,27,10,46,76,64,71
8291,R8291,70,13,58,5,62,39,30
8292,R8292,54,15,52,81,21,9,76
8293,R8293,50,64,76,1,37,43,31
8294,R8294,52,42,49,11,43,59,19
8295,R8295,66,22,14,71,6,5,64
8296,R8296,73,72,38,2,62,100,35
8297,R8297,5,56,51,4,44,92,37
8298,R8298,66,59,5,25,60,6,68
8299,R8299,4,77,47,15,56,83,58
8300,R8300,9,88,5,33,35,10,66
8301,R8301,64,55,5,75,70,26,85
8302,R8302,47,56,93,13,10,96,2
8303,R8303,66,85,57,77,15,2,16
8304,R8304,43,21,88,31,30,4,61
8305,R8305,3,65,47,1,79,52,72
8306,R8306,34,36,87,22,94,58,16
8307,R8307,67,67,98,11,2,91,49
8308,R8308,91,20,82,85,67,64,54
8309,R8309,16,18,75,2,72,25,19
8310,R8310,71,48,45,18,98,86,68
8311,R8311,68,71,49,11,91,66,78
8312,R8312,53,92,21,58,27,20,6
8313,R8313,35,49,81,80,35,56,64
8314,R8314,1,54,23,83,86,35,76
8315,R8315,87,40,96,79,65,2,10
8316,R8316,9,45,84,6,42,13,37
8317,R8317,58,45,77,100,71,66,42
8318,R8318,68,59,11,12,54,12,46
8319,R8319,40,7,90,94,75,27,31
8320,R8320,39,83,75,51,86,74,82
8321,R8321,70,79,89,20,29,54,75
8322,R8322,30,60,93,7,54,84,34
8323,R8323,15,10,71,28,81,85,58
8324,R8324,65,42,89,9,67,80,46
8325,R8325,84,3,64,87,10,82,78
