id,label,Elevation,Aspect
5992,R5992,4234,5771
5993,R5993,3654,6343
5994,R5994,7938,2062
5995,R5995,1589,8406
5996,R5996,233,9766
5997,R5997,5926,4078
5998,R5998,8207,1792
5999,R5999,1779,8226
6000,R6000,8827,1176
6001,R6001,2032,7963
6002,R6002,4667,5328
6003,R6003,1149,8849
6004,R6004,1934,8062
6005,R6005,1910,8095
6006,R6006,6472,3524
6007,R6007,7524,2481
6008,R6008,8510,1495
6009,R6009,4763,5239
6010,R6010,4936,5067
6011,R6011,808,9190
6012,R6012,8630,1374
6013,R6013,4376,5629
6014,R6014,1668,8331
6015,R6015,4359,5640
6016,R6016,8488,1507
6017,R6017,742,9259
6018,R6018,3655,6341
6019,R6019,850,9148
6020,R6020,3361,6637
6021,R6021,9761,235
6022,R6022,1980,8020
6023,R6023,2115,7885
6024,R6024,6175,3830
6025,R6025,1602,8394
6026,R6026,5513,4491
6027,R6027,1702,8296
6028,R6028,3616,6383
6029,R6029,2598,7399
6030,R6030,3871,6133
6031,R6031,8821,1174
6032,R6032,7318,2680
6033,R6033,3395,6600
6034,R6034,9599,399
6035,R6035,7054,2941
6036,R6036,9302,696
6037,R6037,9777,225
6038,R6038,7145,2856
6039,R6039,5259,4741
6040,R6040,9070,935
6041,R6041,7773,2229
6042,R6042,8311,1692
6043,R6043,5636,4360
6044,R6044,7405,2599
6045,R6045,8728,1274
6046,R6046,84,9917
6047,R6047,354,9647
6048,R6048,7185,2818
6049,R6049,1632,8371
6050,R6050,9718,277
6051,R6051,9260,744
6052,R6052,3888,6113
6053,R6053,7008,2987
6054,R6054,9852,144
6055,R6055,1420,8577
6056,R6056,2803,7195
6057,R6057,246,9758
6058,R6058,4639,5358
6059,R6059,9370,625
6060,R6060,1398,8600
6061,R6061,8149,1855
6062,R6062,1214,8788
6063,R6063,8906,1089
6064,R6064,8981,1024
6065,R6065,2446,7558
6066,R6066,3318,6681
6067,R6067,7626,2377
6068,R6068,7636,2366
6069,R6069,2154,7849
6070,R6070,837,9167
6071,R6071,3141,6854
6072,R6072,1553,8450
6073,R6073,2122,7877
6074,R6074,1796,8199
6075,R6075,1415,8582
6076,R6076,1093,8907
6077,R6077,9889,107
6078,R6078,7645,2350
6079,R6079,298,9701
6080,R6080,6359,3637
6081,R6081,8990,1010
6082,R6082,4891,5108
6083,R6083,7061,2943
6084,R6084,3792,6211
6085,R6085,3999,6005
6086,R6086,1371,8628
6087,R6087,4377,5625
6088,R6088,4365,5630
6089,R6089,7949,2053
6090,R6090,6379,3617
6091,R6091,8953,1049
6092,R6092,6140,3855
6093,R6093,9918,80
6094,R6094,731,9267
6095,R6095,4981,5022
6096,R6096,9518,481
6097,R6097,7082,2922
6098,R6098,6965,3035
6099,R6099,9569,429
6100,R6100,5022,4982
6101,R6101,7401,2595
6102,R6102,3440,6557
6103,R6103,5832,4166
6104,R6104,4504,5495
6105,R6105,5834,4171
6106,R6106,4521,5484
6107,R6107,2445,7554
6108,R6108,2498,7501
6109,R6109,1466,8530
6110,R6110,199,9800
6111,R6111,1483,8516
6112,R6112,5230,4774
6113,R6113,6639,3360
6114,R6114,4098,5898
6115,R6115,4600,5402
6116,R6116,5304,4699
6117,R6117,9671,328
6118,R6118,2549,7450
6119,R6119,4264,5735
6120,R6120,4686,5318
6121,R6121,1800,8205
6122,R6122,7180,2824
6123,R6123,8583,1419
6124,R6124,4908,5092
6125,R6125,7687,2312
6126,R6126,7537,2463
6127,R6127,6033,3962
6128,R6128,1978,8017
6129,R6129,5312,4692
6130,R6130,8106,1893
6131,R6131,7745,2254
6132,R6132,5852,4143
6133,R6133,9958,40
6134,R6134,15,9985
6135,R6135,5726,4270
6136,R6136,7943,2058
6137,R6137,1993,8003
6138,R6138,3049,6953
6139,R6139,1646,8351
6140,R6140,7546,2451
6141,R6141,204,9799
6142,R6142,3080,6922
6143,R6143,4010,5992
6144,R6144,2738,7267
6145,R6145,5111,4885
6146,R6146,7554,2444
6147,R6147,9163,832
6148,R6148,6355,3640
6149,R6149,8293,1708
6150,R6150,7937,2061
6151,R6151,578,9424
6152,R6152,4727,5275
6153,R6153,9154,842
6154,R6154,3889,6110
6155,R6155,623,9378
6156,R6156,2551,7447
6157,R6157,3413,6582
6158,R6158,2313,7682
6159,R6159,3922,6078
6160,R6160,9923,72
6161,R6161,5572,4432
6162,R6162,9779,225
6163,R6163,660,9339
6164,R6164,7645,2351
6165,R6165,6191,3809
6166,R6166,8675,1324
6167,R6167,4219,5778
6168,R6168,7199,2802
6169,R6169,6282,3721
6170,R6170,6347,3655
6171,R6171,776,9219
6172,R6172,3966,6039
6173,R6173,2014,7987
6174,R6174,1444,8551
6175,R6175,4833,5165
6176,R6176,8607,1393
6177,R6177,4611,5394
6178,R6178,6391,3611
6179,R6179,9003,996
6180,R6180,595,9408
6181,R6181,3546,6459
6182,R6182,2835,7163
6183,R6183,2771,7231
6184,R6184,3725,6274
6185,R6185,7672,2330
6186,R6186,1258,8747
6187,R6187,5749,4250
6188,R6188,6473,3525
6189,R6189,5047,4958
6190,R6190,6733,3269
6191,R6191,5378,4625
6192,R6192,4771,5228
6193,R6193,3836,6165
6194,R6194,1706,8291
6195,R6195,7401,2596
6196,R6196,9311,690
6197,R6197,9112,885
6198,R6198,5866,4136
6199,R6199,4347,5656
6200,R6200,9597,406
6201,R6201,1519,8484
6202,R6202,8832,1168
6203,R6203,944,9057
6204,R6204,4640,5357
6205,R6205,9488,516
6206,R6206,9697,298
6207,R6207,6271,3729
6208,R6208,6873,3130
6209,R6209,4280,5715
6210,R6210,8164,1840
6211,R6211,7959,2041
6212,R6212,5681,4324
6213,R6213,3219,6786
6214,R6214,41,9957
6215,R6215,2284,7714
6216,R6216,823,9175
6217,R6217,3622,6382
6218,R6218,3754,6242
6219,R6219,7239,2765
6220,R6220,3038,6961
6221,R6221,4502,5502
6222,R6222,9923,72
6223,R6223,8543,1452
6224,R6224,1240,8757
6225,R6225,7084,2912
6226,R6226,563,9442
6227,R6227,4249,5747
6228,R6228,2369,7636
6229,R6229,1816,8180
6230,R6230,5370,4629
6231,R6231,5636,4367
6232,R6232,1568,8429
6233,R6233,6701,3303
6234,R6234,775,9227
6235,R6235,6424,3577
6236,R6236,348,9647
6237,R6237,4631,5365
6238,R6238,2940,7059
6239,R6239,1780,8220
6240,R6240,7105,2900
6241,R6241,5893,4110
6242,R6242,3191,6810
6243,R6243,5716,4287
6244,R6244,208,9796
6245,R6245,4592,5405
6246,R6246,5334,4662
6247,R6247,3632,6364
6248,R6248,5975,4023
6249,R6249,2357,7639
6250,R6250,82,9915
6251,R6251,8173,1824
6252,R6252,1919,8076
6253,R6253,1471,8527
6254,R6254,1028,8974
6255,R6255,1999,8002
6256,R6256,4089,5916
6257,R6257,5926,4071
6258,R6258,6031,3970
6259,R6259,7183,2814
6260,R6260,8708,1295
6261,R6261,9555,445
6262,R6262,5616,4386
6263,R6263,4259,5736
6264,R6264,885,9112
6265,R6265,9814,190
6266,R6266,6741,3255
6267,R6267,5296,4700
6268,R6268,4146,5854
6269,R6269,2821,7181
6270,R6270,3622,6382
6271,R6271,7625,2377
6272,R6272,34,9964
6273,R6273,9560,445
6274,R6274,8094,1903
6275,R6275,6018,3982
6276,R6276,7964,2033
6277,R6277,1842,8162
6278,R6278,6023,3977
6279,R6279,3079,6918
6280,R6280,1997,7999
6281,R6281,5185,4815
6282,R6282,6697,3298
6283,R6283,762,9243
6284,R6284,7947,2058
6285,R6285,897,9108
6286,R6286,6500,3498
6287,R6287,8795,1201
6288,R6288,3754,6244
6289,R6289,602,9402
6290,R6290,6537,3460
6291,R6291,4872,5125
6292,R6292,2820,7183
6293,R6293,1359,8645
6294,R6294,9996,0
6295,R6295,8281,1721
6296,R6296,2709,7295
6297,R6297,8493,1503
6298,R6298,3498,6505
6299,R6299,5006,4994
6300,R6300,1647,8355
6301,R6301,7748,2248
6302,R6302,3201,6803
6303,R6303,7507,2488
6304,R6304,6343,3661
6305,R6305,9536,462
6306,R6306,4125,5879
6307,R6307,1887,8115
6308,R6308,7964,2041
6309,R6309,8023,1973
6310,R6310,8162,1839
6311,R6311,8380,1620
6312,R6312,8101,1904
6313,R6313,1863,8137
6314,R6314,1006,8992
6315,R6315,7913,2082
6316,R6316,6124,3873
6317,R6317,3657,6342
6318,R6318,8534,1467
6319,R6319,4994,5003
6320,R6320,5976,4024
6321,R6321,9385,619
6322,R6322,1176,8826
6323,R6323,4623,5376
6324,R6324,3105,6891
6325,R6325,203,9792
6326,R6326,4556,5447
6327,R6327,6208,3795
6328,R6328,5223,4774
6329,R6329,279,9723
6330,R6330,369,9636
6331,R6331,3196,6805
6332,R6332,8533,1469
6333,R6333,5765,4230
6334,R6334,3977,6023
6335,R6335,4952,5044
6336,R6336,7843,2155
6337,R6337,1613,8387
6338,R6338,3849,6151
6339,R6339,2091,7904
6340,R6340,7015,2984
6341,R6341,9298,707
6342,R6342,7457,2539
6343,R6343,1708,8295
6344,R6344,3867,6128
6345,R6345,2097,7905
6346,R6346,8318,1682
6347,R6347,6218,3784
6348,R6348,4387,5616
6349,R6349,9881,120
6350,R6350,6190,3806
6351,R6351,6969,3034
6352,R6352,6398,3600
6353,R6353,8347,1654
6354,R6354,5580,4424
6355,R6355,6790,3207
6356,R6356,8444,1551
6357,R6357,355,9640
6358,R6358,4438,5564
6359,R6359,4617,5378
6360,R6360,7945,2056
6361,R6361,9562,437
6362,R6362,1969,8036
6363,R6363,7298,2698
6364,R6364,4653,5351
6365,R6365,2191,7806
6366,R6366,2559,7441
6367,R6367,3109,6896
6368,R6368,5711,4289
6369,R6369,8321,1679
6370,R6370,6312,3692
6371,R6371,2540,7465
6372,R6372,9936,67
6373,R6373,4829,5170
6374,R6374,5097,4908
6375,R6375,1608,8391
6376,R6376,4941,5057
6377,R6377,7925,2073
6378,R6378,1184,8812
6379,R6379,8221,1776
6380,R6380,4271,5727
6381,R6381,8246,1752
6382,R6382,5155,4846
6383,R6383,7086,2909
6384,R6384,5090,4905
6385,R6385,9748,257
6386,R6386,1000,9000
6387,R6387,7297,2699
6388,R6388,1540,8462
6389,R6389,2945,7051
6390,R6390,1377,8619
6391,R6391,2861,7135
6392,R6392,8363,1640
6393,R6393,1608,8397
6394,R6394,706,9291
6395,R6395,8792,1208
6396,R6396,1264,8739
6397,R6397,3625,6379
6398,R6398,51,9945
6399,R6399,9274,731
6400,R6400,1433,8570
6401,R6401,4599,5404
6402,R6402,711,9284
6403,R6403,2240,7756
6404,R6404,526,9471
6405,R6405,2299,7703
6406,R6406,6313,3683
6407,R6407,1660,8345
6408,R6408,4403,5595
6409,R6409,2044,7951
6410,R6410,3836,6166
6411,R6411,9914,89
6412,R6412,2941,7064
6413,R6413,4932,5073
6414,R6414,6348,3656
6415,R6415,9307,693
6416,R6416,3315,6686
6417,R6417,8201,1797
6418,R6418,3083,6914
6419,R6419,3792,6208
6420,R6420,4511,5487
6421,R6421,2783,7222
6422,R6422,6909,3089
6423,R6423,21,9975
6424,R6424,230,9772
6425,R6425,4527,5468
6426,R6426,3263,6734
6427,R6427,3172,6831
6428,R6428,6294,3707
6429,R6429,744,9254
6430,R6430,9396,605
6431,R6431,3410,6586
6432,R6432,3634,6365
6433,R6433,4776,5229
6434,R6434,246,9754
6435,R6435,6143,3862
6436,R6436,3000,7003
6437,R6437,4462,5542
6438,R6438,5540,4461
6439,R6439,2824,7181
6440,R6440,7172,2824
6441,R6441,4816,5182
6442,R6442,8511,1491
6443,R6443,268,9734
6444,R6444,6250,3755
6445,R6445,6192,3812
6446,R6446,531,9468
6447,R6447,3866,6139
6448,R6448,2467,7530
6449,R6449,8703,1297
6450,R6450,3104,6900
6451,R6451,3172,6824
6452,R6452,9234,768
6453,R6453,9205,794
6454,R6454,6346,3659
6455,R6455,7335,2661
6456,R6456,8885,1111
6457,R6457,8797,1204
6458,R6458,4997,5000
6459,R6459,9880,117
6460,R6460,5179,4823
6461,R6461,2164,7834
6462,R6462,3441,6558
6463,R6463,7441,2556
6464,R6464,7516,2479
6465,R6465,2793,7212
6466,R6466,4313,5686
6467,R6467,8066,1930
6468,R6468,7498,2507
6469,R6469,2604,7392
6470,R6470,2094,7903
6471,R6471,3985,6015
6472,R6472,131,9870
6473,R6473,9872,125
6474,R6474,5614,4388
6475,R6475,320,9683
6476,R6476,7204,2792
6477,R6477,9159,842
6478,R6478,1542,8461
6479,R6479,3906,6098
6480,R6480,6201,3797
6481,R6481,9327,672
6482,R6482,3433,6571
6483,R6483,2659,7338
6484,R6484,2795,7204
6485,R6485,8753,1252
6486,R6486,6109,3894
6487,R6487,3956,6042
6488,R6488,3888,6112
6489,R6489,4774,5222
6490,R6490,7026,2976
6491,R6491,4980,5015
6492,R6492,596,9403
6493,R6493,8973,1028
6494,R6494,9424,578
6495,R6495,497,9498
6496,R6496,6877,3127
6497,R6497,9291,712
6498,R6498,3501,6501
6499,R6499,9566,429
6500,R6500,1238,8758
6501,R6501,6003,4001
6502,R6502,4365,5635
6503,R6503,3964,6035
6504,R6504,1135,8862
6505,R6505,8818,1179
6506,R6506,4231,5772
6507,R6507,7340,2660
6508,R6508,6996,2999
6509,R6509,515,9483
6510,R6510,9624,379
6511,R6511,5293,4708
6512,R6512,8044,1953
6513,R6513,3090,6914
6514,R6514,1170,8832
6515,R6515,4408,5595
6516,R6516,102,9896
6517,R6517,5384,4615
6518,R6518,7229,2770
6519,R6519,7914,2085
6520,R6520,9595,400
6521,R6521,419,9586
6522,R6522,8091,1912
6523,R6523,3546,6451
6524,R6524,6530,3466
6525,R6525,7910,2094
6526,R6526,7732,2268
6527,R6527,8509,1496
6528,R6528,7048,2948
6529,R6529,4497,5508
6530,R6530,4391,5608
6531,R6531,8797,1200
6532,R6532,4301,5703
6533,R6533,30,9973
6534,R6534,4416,5579
6535,R6535,7563,2432
6536,R6536,8904,1094
6537,R6537,362,9638
6538,R6538,1705,8295
6539,R6539,4864,5136
6540,R6540,9083,919
6541,R6541,9182,816
6542,R6542,1187,8813
6543,R6543,6541,3457
6544,R6544,5273,4732
6545,R6545,9437,560
6546,R6546,5682,4320
6547,R6547,5850,4146
6548,R6548,7761,2244
6549,R6549,7829,2169
6550,R6550,5620,4375
6551,R6551,5323,4678
6552,R6552,4783,5217
6553,R6553,2496,7505
6554,R6554,1469,8530
6555,R6555,9625,373
6556,R6556,3411,6592
6557,R6557,5953,4051
6558,R6558,9364,640
6559,R6559,544,9454
6560,R6560,9617,383
6561,R6561,1176,8829
6562,R6562,275,9722
6563,R6563,12,9988
6564,R6564,9588,407
6565,R6565,2627,7377
6566,R6566,6125,3874
6567,R6567,2948,7051
6568,R6568,8214,1790
6569,R6569,3195,6801
6570,R6570,1218,8778
6571,R6571,9296,707
6572,R6572,8908,1093
6573,R6573,8492,1511
6574,R6574,9623,374
6575,R6575,6246,3750
6576,R6576,6149,3852
6577,R6577,3423,6579
6578,R6578,1046,8952
6579,R6579,6916,3086
6580,R6580,2816,7187
6581,R6581,7518,2481
6582,R6582,4158,5844
6583,R6583,7956,2039
6584,R6584,9232,772
6585,R6585,6490,3514
6586,R6586,549,9449
6587,R6587,7524,2474
6588,R6588,6736,3264
6589,R6589,1917,8088
6590,R6590,1286,8710
6591,R6591,6932,3073
6592,R6592,562,9437
6593,R6593,3035,6965
6594,R6594,8578,1420
6595,R6595,4244,5753
6596,R6596,6131,3868
6597,R6597,5559,4439
6598,R6598,9675,323
6599,R6599,5132,4869
6600,R6600,6692,3311
6601,R6601,5023,4977
6602,R6602,3693,6302
6603,R6603,6041,3954
6604,R6604,8862,1138
6605,R6605,8115,1888
6606,R6606,9672,327
6607,R6607,4100,5905
6608,R6608,611,9392
6609,R6609,4135,5870
6610,R6610,5996,4000
6611,R6611,115,9884
6612,R6612,9260,739
6613,R6613,8010,1992
6614,R6614,8566,1437
6615,R6615,1115,8886
6616,R6616,5532,4463
6617,R6617,6924,3079
6618,R6618,6745,3251
6619,R6619,3637,6362
6620,R6620,6688,3309
6621,R6621,6994,3006
6622,R6622,2294,7707
6623,R6623,35,9970
6624,R6624,2154,7842
6625,R6625,6977,3027
6626,R6626,2359,7636
6627,R6627,1605,8399
6628,R6628,5674,4322
6629,R6629,9780,216
6630,R6630,2267,7734
6631,R6631,2946,7054
6632,R6632,2978,7021
6633,R6633,5375,4623
6634,R6634,907,9094
6635,R6635,3805,6190
6636,R6636,5475,4526
6637,R6637,6102,3897
6638,R6638,5590,4413
6639,R6639,2526,7472
6640,R6640,4498,5503
6641,R6641,52,9952
6642,R6642,8393,1607
6643,R6643,8062,1941
6644,R6644,1072,8926
6645,R6645,4941,5059
6646,R6646,6698,3301
6647,R6647,5091,4910
6648,R6648,4486,5513
6649,R6649,3553,6446
6650,R6650,8846,1159
6651,R6651,2979,7025
6652,R6652,9038,957
6653,R6653,1312,8683
6654,R6654,3151,6852
6655,R6655,6315,3682
6656,R6656,2331,7672
6657,R6657,5181,4824
6658,R6658,8820,1179
6659,R6659,4846,5156
6660,R6660,1839,8159
6661,R6661,383,9613
6662,R6662,9337,660
6663,R6663,7844,2159
6664,R6664,1729,8267
6665,R6665,7550,2445
6666,R6666,2907,7096
6667,R6667,6461,3544
6668,R6668,3603,6396
6669,R6669,2050,7945
6670,R6670,6573,3430
6671,R6671,2803,7193
6672,R6672,8719,1277
6673,R6673,7788,2217
6674,R6674,845,9159
6675,R6675,9200,805
6676,R6676,8447,1551
6677,R6677,2020,7981
6678,R6678,7127,2869
6679,R6679,4982,5019
6680,R6680,981,9020
6681,R6681,1044,8959
6682,R6682,7886,2119
6683,R6683,7638,2365
6684,R6684,5597,4400
6685,R6685,131,9873
6686,R6686,4979,5020
6687,R6687,6374,3625
6688,R6688,7988,2009
6689,R6689,6994,3009
6690,R6690,9643,353
6691,R6691,6965,3035
6692,R6692,6216,3789
6693,R6693,2950,7052
6694,R6694,2940,7063
6695,R6695,6113,3889
6696,R6696,3811,6192
6697,R6697,7691,2308
6698,R6698,6376,3621
6699,R6699,8558,1441
6700,R6700,1456,8540
6701,R6701,4720,5281
6702,R6702,9304,691
6703,R6703,3612,6392
6704,R6704,2899,7105
6705,R6705,5559,4445
6706,R6706,3165,6834
6707,R6707,7729,2275
6708,R6708,7744,2252
6709,R6709,4625,5379
6710,R6710,1140,8857
6711,R6711,3456,6540
6712,R6712,5187,4816
6713,R6713,6841,3160
6714,R6714,4986,5015
6715,R6715,2431,7567
6716,R6716,1308,8690
6717,R6717,3135,6869
6718,R6718,9245,752
6719,R6719,1526,8478
6720,R6720,1299,8700
6721,R6721,4873,5132
6722,R6722,6592,3407
6723,R6723,8662,1333
6724,R6724,5355,4648
6725,R6725,2358,7643
6726,R6726,5880,4121
6727,R6727,9978,24
6728,R6728,3238,6759
6729,R6729,6209,3792
6730,R6730,1420,8582
6731,R6731,1820,8175
6732,R6732,6919,3084
6733,R6733,2814,7181
6734,R6734,9319,686
6735,R6735,9044,951
6736,R6736,8444,1553
6737,R6737,339,9664
6738,R6738,4006,5999
6739,R6739,5236,4760
6740,R6740,9185,810
6741,R6741,1257,8743
6742,R6742,6942,3061
6743,R6743,839,9157
6744,R6744,9162,842
6745,R6745,3883,6122
6746,R6746,1436,8563
6747,R6747,4453,5551
6748,R6748,6231,3764
6749,R6749,1434,8569
6750,R6750,6102,3895
6751,R6751,5949,4050
6752,R6752,8526,1472
6753,R6753,4656,5344
6754,R6754,2995,7008
6755,R6755,4471,5526
6756,R6756,7914,2089
6757,R6757,134,9864
6758,R6758,7406,2589
6759,R6759,6299,3701
6760,R6760,6858,3141
6761,R6761,7382,2621
6762,R6762,4777,5221
6763,R6763,4059,5944
6764,R6764,1871,8134
6765,R6765,6938,3059
6766,R6766,3205,6792
6767,R6767,4926,5070
6768,R6768,2907,7089
6769,R6769,6830,3170
6770,R6770,6751,3254
6771,R6771,6247,3754
6772,R6772,5910,4092
6773,R6773,2168,7833
6774,R6774,3303,6699
6775,R6775,3686,6313
6776,R6776,4336,5663
6777,R6777,7836,2165
6778,R6778,9732,263
6779,R6779,869,9135
6780,R6780,9824,174
6781,R6781,6022,3981
6782,R6782,551,9450
6783,R6783,4318,5680
6784,R6784,4,9991
6785,R6785,7691,2304
6786,R6786,3043,6960
6787,R6787,6357,3640
6788,R6788,5482,4520
6789,R6789,1562,8437
6790,R6790,9201,797
6791,R6791,3061,6944
6792,R6792,9674,325
6793,R6793,4292,5705
6794,R6794,4307,5691
6795,R6795,8106,1897
6796,R6796,4776,5222
6797,R6797,7399,2605
6798,R6798,3783,6220
6799,R6799,5707,4296
6800,R6800,8971,1030
6801,R6801,8777,1226
6802,R6802,2396,7602
6803,R6803,1775,8228
6804,R6804,3616,6384
6805,R6805,6202,3801
6806,R6806,9711,294
6807,R6807,7811,2191
6808,R6808,4888,5116
6809,R6809,8473,1531
6810,R6810,852,9148
6811,R6811,3576,6426
6812,R6812,3540,6458
6813,R6813,8065,1940
6814,R6814,3523,6478
6815,R6815,4217,5784
6816,R6816,6905,3096
6817,R6817,3661,6341
6818,R6818,6687,3318
6819,R6819,1127,8877
6820,R6820,7693,2308
6821,R6821,572,9426
6822,R6822,9552,447
6823,R6823,5700,4305
6824,R6824,8513,1492
6825,R6825,2581,7418
6826,R6826,9142,854
6827,R6827,5078,4927
6828,R6828,302,9702
6829,R6829,431,9566
6830,R6830,8708,1287
6831,R6831,8613,1391
6832,R6832,4570,5431
6833,R6833,6482,3514
6834,R6834,6417,3578
6835,R6835,2399,7604
6836,R6836,9467,535
6837,R6837,9917,84
6838,R6838,2994,7005
6839,R6839,8020,1975
6840,R6840,8202,1802
6841,R6841,2820,7181
6842,R6842,1592,8411
6843,R6843,5205,4793
6844,R6844,5411,4594
6845,R6845,3828,6173
6846,R6846,7989,2011
6847,R6847,8656,1347
6848,R6848,6363,3637
6849,R6849,650,9353
6850,R6850,5491,4506
6851,R6851,6983,3018
6852,R6852,5819,4177
6853,R6853,6094,3909
6854,R6854,1946,8058
6855,R6855,1028,8974
6856,R6856,6808,3193
6857,R6857,8504,1491
6858,R6858,6391,3608
6859,R6859,258,9739
6860,R6860,267,9734
6861,R6861,9368,636
6862,R6862,9409,589
6863,R6863,5807,4196
6864,R6864,4592,5409
6865,R6865,4679,5320
6866,R6866,9038,959
6867,R6867,4928,5070
6868,R6868,6067,3935
6869,R6869,2888,7117
6870,R6870,9595,400
6871,R6871,4852,5145
6872,R6872,3922,6076
6873,R6873,9893,102
6874,R6874,186,9817
6875,R6875,6274,3724
6876,R6876,9462,542
6877,R6877,103,9898
6878,R6878,210,9793
6879,R6879,8846,1151
6880,R6880,8759,1241
6881,R6881,5787,4212
6882,R6882,7108,2891
6883,R6883,7888,2108
6884,R6884,7053,2942
6885,R6885,2611,7388
6886,R6886,1002,8994
6887,R6887,7280,2721
6888,R6888,1590,8406
6889,R6889,9701,302
6890,R6890,8474,1526
6891,R6891,7797,2202
6892,R6892,4530,5467
6893,R6893,8230,1766
6894,R6894,7740,2265
6895,R6895,3727,6275
6896,R6896,2075,7921
6897,R6897,1770,8226
6898,R6898,5001,4994
6899,R6899,1485,8514
6900,R6900,5046,4952
6901,R6901,991,9004
6902,R6902,8669,1335
6903,R6903,5520,4475
6904,R6904,1367,8630
6905,R6905,5335,4663
6906,R6906,8648,1348
6907,R6907,8088,1914
6908,R6908,2764,7238
6909,R6909,439,9560
6910,R6910,5643,4353
6911,R6911,9195,804
6912,R6912,2192,7813
6913,R6913,1428,8570
6914,R6914,8096,1907
6915,R6915,1729,8273
6916,R6916,6815,3188
6917,R6917,1073,8932
6918,R6918,4214,5782
6919,R6919,8456,1547
6920,R6920,2528,7475
6921,R6921,5102,4901
6922,R6922,4109,5889
6923,R6923,6222,3775
6924,R6924,2823,7173
6925,R6925,3053,6952
6926,R6926,4412,5592
6927,R6927,6063,3937
6928,R6928,8035,1968
6929,R6929,8359,1640
6930,R6930,2758,7238
6931,R6931,9573,431
6932,R6932,5522,4473
6933,R6933,376,9628
6934,R6934,3543,6459
6935,R6935,7704,2295
6936,R6936,4653,5348
6937,R6937,3598,6400
6938,R6938,6196,3802
6939,R6939,6829,3168
6940,R6940,5060,4935
6941,R6941,2544,7454
6942,R6942,7229,2769
6943,R6943,6753,3248
6944,R6944,8005,1996
6945,R6945,1466,8536
6946,R6946,7691,2311
6947,R6947,3398,6599
6948,R6948,2015,7990
6949,R6949,1806,8191
6950,R6950,9584,420
6951,R6951,3168,6831
6952,R6952,2964,7039
6953,R6953,8073,1925
6954,R6954,6097,3898
6955,R6955,4082,5921
6956,R6956,7673,2331
6957,R6957,9898,101
6958,R6958,8791,1205
6959,R6959,5776,4223
6960,R6960,286,9714
6961,R6961,4943,5052
6962,R6962,1722,8283
6963,R6963,6264,3740
6964,R6964,158,9847
6965,R6965,3845,6155
6966,R6966,5173,4825
6967,R6967,4440,5563
6968,R6968,9719,286
6969,R6969,3784,6220
6970,R6970,8155,1842
6971,R6971,1851,8145
6972,R6972,4398,5606
6973,R6973,627,9368
6974,R6974,8792,1209
6975,R6975,2749,7249
6976,R6976,9310,695
6977,R6977,6832,3165
6978,R6978,8730,1271
6979,R6979,3535,6468
6980,R6980,4097,5898
6981,R6981,1634,8367
6982,R6982,4018,5987
6983,R6983,8787,1208
6984,R6984,8403,1600
6985,R6985,5688,4311
6986,R6986,6422,3573
6987,R6987,2264,7734
6988,R6988,1375,8623
6989,R6989,5928,4077
6990,R6990,6678,3319
6991,R6991,3616,6385
6992,R6992,903,9102
6993,R6993,8563,1441
6994,R6994,7333,2668
6995,R6995,1118,8885
6996,R6996,97,9905
6997,R6997,3156,6844
6998,R6998,2245,7751
6999,R6999,7306,2690
7000,R7000,9787,213
7001,R7001,2143,7853
7002,R7002,5657,4348
7003,R7003,365,9636
7004,R7004,2427,7577
7005,R7005,7380,2615
7006,R7006,5199,4798
7007,R7007,9091,910
7008,R7008,4129,5867
7009,R7009,17,9986
7010,R7010,7267,2731
7011,R7011,6838,3164
7012,R7012,9646,358
7013,R7013,1340,8662
7014,R7014,1928,8070
7015,R7015,2961,7037
7016,R7016,667,9330
7017,R7017,8077,1928
7018,R7018,9997,6
7019,R7019,2547,7453
7020,R7020,9857,144
7021,R7021,2522,7473
7022,R7022,7529,2471
7023,R7023,6892,3105
7024,R7024,2624,7371
7025,R7025,2442,7559
7026,R7026,6189,3806
7027,R7027,6237,3762
7028,R7028,9006,997
7029,R7029,1550,8452
7030,R7030,9792,210
7031,R7031,5645,4356
7032,R7032,6353,3652
7033,R7033,7470,2529
7034,R7034,8241,1756
7035,R7035,6819,3179
7036,R7036,1932,8064
7037,R7037,3578,6426
7038,R7038,777,9226
7039,R7039,9773,223
7040,R7040,9529,474
7041,R7041,252,9752
7042,R7042,5156,4849
7043,R7043,4866,5129
7044,R7044,6106,3896
7045,R7045,9190,813
7046,R7046,7591,2414
7047,R7047,7959,2045
7048,R7048,5638,4366
7049,R7049,3993,6006
7050,R7050,9,9986
7051,R7051,9803,198
7052,R7052,6740,3258
7053,R7053,3639,6362
7054,R7054,2800,7202
7055,R7055,2787,7217
7056,R7056,5235,4760
7057,R7057,851,9147
7058,R7058,5437,4566
7059,R7059,1816,8183
7060,R7060,6164,3841
7061,R7061,3066,6935
7062,R7062,632,9373
7063,R7063,9107,893
7064,R7064,8730,1270
7065,R7065,3437,6559
7066,R7066,75,9929
7067,R7067,3239,6759
7068,R7068,2194,7807
7069,R7069,8894,1102
7070,R7070,2974,7028
7071,R7071,5479,4521
7072,R7072,424,9578
7073,R7073,9462,535
7074,R7074,1473,8531
7075,R7075,5513,4486
7076,R7076,6870,3129
7077,R7077,3836,6159
7078,R7078,5847,4155
7079,R7079,2687,7313
7080,R7080,9219,786
7081,R7081,3298,6704
7082,R7082,371,9628
7083,R7083,5251,4751
